geo,time,median_income
rus,1919,0.613
rus,1920,0.624
rus,1921,0.58
rus,1922,0.679
rus,1923,0.796
rus,1924,1.016
rus,1925,1.287
rus,1926,1.465
rus,1927,1.546
rus,1928,1.646
rus,1929,1.684
rus,1930,1.783
rus,1931,1.822
rus,1932,1.818
rus,1933,1.912
rus,1934,2.112
rus,1935,2.445
rus,1936,2.644
rus,1937,2.903
rus,1938,2.93
rus,1939,3.087
rus,1940,2.993
rus,1941,2.971
rus,1942,2.953
rus,1943,2.93
rus,1944,2.91
rus,1945,2.89
rus,1946,2.868
rus,1947,3.227
rus,1948,3.683
rus,1949,4.073
rus,1950,4.458
rus,1951,4.453
rus,1952,4.71
rus,1953,4.887
rus,1954,5.097
rus,1955,5.493
rus,1956,5.976
rus,1957,6.055
rus,1958,6.461
rus,1959,6.34
rus,1960,6.888
rus,1961,7.225
rus,1962,7.34
rus,1963,7.11
rus,1964,7.965
rus,1965,8.359
rus,1966,8.711
rus,1967,9.051
rus,1968,9.54
rus,1969,9.639
rus,1970,10.335
rus,1971,10.565
rus,1972,10.58
rus,1973,11.417
rus,1974,11.727
rus,1975,11.739
rus,1976,12.265
rus,1977,12.533
rus,1978,12.831
rus,1979,12.761
rus,1980,12.761
rus,1981,12.83
rus,1982,12.823
rus,1983,12.983
rus,1984,12.94
rus,1985,13.041
rus,1986,13.268
rus,1987,13.169
rus,1988,13.296
rus,1989,13.344
rus,1990,12.922
rus,1991,12.235
rus,1992,10.447
rus,1993,9.546
rus,1994,9.418
rus,1995,9.504
rus,1996,9.601
rus,1997,9.685
rus,1998,8.778
rus,1999,7.081
rus,2000,7.774
rus,2001,8.693
rus,2002,9.496
rus,2003,10.012
rus,2004,10.78
rus,2005,11.588
rus,2006,12.718
rus,2007,14.288
rus,2008,15.944
rus,2009,15.641
rus,2010,16.946
rus,2011,17.492
rus,2012,18.117
rus,2013,18.368
rus,2014,18.415
rus,2015,17.432
rus,2016,17.334
rus,2017,17.158
rus,2018,17.326
rus,2019,17.905
rus,2020,18.638
rus,2021,18.964
rus,2022,19.298
rus,2023,19.637
rus,2024,19.982
rus,2025,20.334
rus,2026,20.775
rus,2027,21.226
rus,2028,21.686
rus,2029,22.157
rus,2030,22.637
rus,2031,23.151
rus,2032,23.678
rus,2033,24.217
rus,2034,24.768
rus,2035,25.333
rus,2036,25.91
rus,2037,26.502
rus,2038,27.105
rus,2039,27.724
rus,2040,28.357
rus,2041,28.986
rus,2042,29.627
rus,2043,30.282
rus,2044,30.953
rus,2045,31.638
rus,2046,32.341
rus,2047,33.057
rus,2048,33.79
rus,2049,34.538
rus,2050,35.305
rus,2051,36.088
rus,2052,36.887
rus,2053,37.703
rus,2054,38.54
rus,2055,39.395
rus,2056,40.268
rus,2057,41.159
rus,2058,42.072
rus,2059,43.006
rus,2060,43.961
rus,2061,44.934
rus,2062,45.929
rus,2063,46.95
rus,2064,47.992
rus,2065,49.057
rus,2066,50.143
rus,2067,51.256
rus,2068,52.395
rus,2069,53.558
rus,2070,54.747
rus,2071,55.961
rus,2072,57.203
rus,2073,58.474
rus,2074,59.773
rus,2075,61.099
rus,2076,62.456
rus,2077,63.843
rus,2078,65.263
rus,2079,66.711
rus,2080,68.195
rus,2081,69.709
rus,2082,71.259
rus,2083,72.843
rus,2084,74.465
rus,2085,76.121
rus,2086,77.812
rus,2087,79.543
rus,2088,81.313
rus,2089,83.124
rus,2090,84.974
rus,2091,86.861
rus,2092,88.794
rus,2093,90.775
rus,2094,92.795
rus,2095,94.859
rus,2096,96.966
rus,2097,99.13
rus,2098,101.338
rus,2099,103.595
rus,2100,105.899
rwa,1800,0.854
rwa,1801,0.857
rwa,1802,0.859
rwa,1803,0.862
rwa,1804,0.865
rwa,1805,0.862
rwa,1806,0.862
rwa,1807,0.862
rwa,1808,0.862
rwa,1809,0.862
rwa,1810,0.867
rwa,1811,0.867
rwa,1812,0.867
rwa,1813,0.867
rwa,1814,0.867
rwa,1815,0.87
rwa,1816,0.872
rwa,1817,0.875
rwa,1818,0.878
rwa,1819,0.88
rwa,1820,0.878
rwa,1821,0.878
rwa,1822,0.878
rwa,1823,0.878
rwa,1824,0.878
rwa,1825,0.883
rwa,1826,0.883
rwa,1827,0.883
rwa,1828,0.883
rwa,1829,0.883
rwa,1830,0.888
rwa,1831,0.888
rwa,1832,0.888
rwa,1833,0.888
rwa,1834,0.888
rwa,1835,0.894
rwa,1836,0.894
rwa,1837,0.894
rwa,1838,0.894
rwa,1839,0.894
rwa,1840,0.899
rwa,1841,0.899
rwa,1842,0.899
rwa,1843,0.899
rwa,1844,0.899
rwa,1845,0.904
rwa,1846,0.904
rwa,1847,0.904
rwa,1848,0.904
rwa,1849,0.904
rwa,1850,0.909
rwa,1851,0.912
rwa,1852,0.915
rwa,1853,0.917
rwa,1854,0.92
rwa,1855,0.917
rwa,1856,0.917
rwa,1857,0.917
rwa,1858,0.917
rwa,1859,0.917
rwa,1860,0.923
rwa,1861,0.923
rwa,1862,0.923
rwa,1863,0.923
rwa,1864,0.923
rwa,1865,0.928
rwa,1866,0.928
rwa,1867,0.928
rwa,1868,0.928
rwa,1869,0.928
rwa,1870,0.933
rwa,1871,0.936
rwa,1872,0.937
rwa,1873,0.938
rwa,1874,0.94
rwa,1875,0.936
rwa,1876,0.934
rwa,1877,0.933
rwa,1878,0.932
rwa,1879,0.93
rwa,1880,0.934
rwa,1881,0.933
rwa,1882,0.931
rwa,1883,0.93
rwa,1884,0.929
rwa,1885,0.933
rwa,1886,0.931
rwa,1887,0.93
rwa,1888,0.929
rwa,1889,0.927
rwa,1890,0.931
rwa,1891,0.933
rwa,1892,0.934
rwa,1893,0.935
rwa,1894,0.936
rwa,1895,0.933
rwa,1896,0.931
rwa,1897,0.93
rwa,1898,0.928
rwa,1899,0.927
rwa,1900,0.931
rwa,1901,0.932
rwa,1902,0.931
rwa,1903,0.93
rwa,1904,0.931
rwa,1905,0.928
rwa,1906,0.929
rwa,1907,0.93
rwa,1908,0.929
rwa,1909,0.928
rwa,1910,0.927
rwa,1911,0.928
rwa,1912,0.929
rwa,1913,0.928
rwa,1914,0.929
rwa,1915,0.93
rwa,1916,0.929
rwa,1917,0.93
rwa,1918,0.931
rwa,1919,0.93
rwa,1920,0.931
rwa,1921,0.93
rwa,1922,0.929
rwa,1923,0.931
rwa,1924,0.932
rwa,1925,0.933
rwa,1926,0.932
rwa,1927,0.933
rwa,1928,0.934
rwa,1929,0.933
rwa,1930,0.935
rwa,1931,0.933
rwa,1932,0.935
rwa,1933,0.936
rwa,1934,0.937
rwa,1935,0.936
rwa,1936,0.935
rwa,1937,0.936
rwa,1938,0.937
rwa,1939,0.939
rwa,1940,0.938
rwa,1941,0.939
rwa,1942,0.938
rwa,1943,0.939
rwa,1944,0.94
rwa,1945,0.939
rwa,1946,0.94
rwa,1947,0.942
rwa,1948,0.941
rwa,1949,0.942
rwa,1950,0.941
rwa,1951,0.978
rwa,1952,0.986
rwa,1953,1.004
rwa,1954,1.038
rwa,1955,1.046
rwa,1956,1.064
rwa,1957,1.077
rwa,1958,1.08
rwa,1959,1.117
rwa,1960,1.122
rwa,1961,1.067
rwa,1962,1.186
rwa,1963,1.043
rwa,1964,0.897
rwa,1965,0.936
rwa,1966,0.973
rwa,1967,1.014
rwa,1968,1.054
rwa,1969,1.137
rwa,1970,1.223
rwa,1971,1.201
rwa,1972,1.172
rwa,1973,1.172
rwa,1974,1.192
rwa,1975,1.373
rwa,1976,1.305
rwa,1977,1.327
rwa,1978,1.408
rwa,1979,1.491
rwa,1980,1.62
rwa,1981,1.656
rwa,1982,1.633
rwa,1983,1.674
rwa,1984,1.546
rwa,1985,1.549
rwa,1986,1.559
rwa,1987,1.481
rwa,1988,1.481
rwa,1989,1.442
rwa,1990,1.405
rwa,1991,1.41
rwa,1992,1.577
rwa,1993,1.55
rwa,1994,0.815
rwa,1995,1.121
rwa,1996,1.226
rwa,1997,1.307
rwa,1998,1.311
rwa,1999,1.271
rwa,2000,1.302
rwa,2001,1.342
rwa,2002,1.436
rwa,2003,1.425
rwa,2004,1.473
rwa,2005,1.543
rwa,2006,1.605
rwa,2007,1.651
rwa,2008,1.708
rwa,2009,1.751
rwa,2010,1.8
rwa,2011,1.856
rwa,2012,1.944
rwa,2013,1.995
rwa,2014,2.049
rwa,2015,2.112
rwa,2016,2.117
rwa,2017,2.093
rwa,2018,2.214
rwa,2019,2.36
rwa,2020,2.533
rwa,2021,2.633
rwa,2022,2.738
rwa,2023,2.847
rwa,2024,2.959
rwa,2025,3.074
rwa,2026,3.157
rwa,2027,3.242
rwa,2028,3.329
rwa,2029,3.418
rwa,2030,3.512
rwa,2031,3.594
rwa,2032,3.678
rwa,2033,3.764
rwa,2034,3.852
rwa,2035,3.945
rwa,2036,4.038
rwa,2037,4.133
rwa,2038,4.23
rwa,2039,4.33
rwa,2040,4.434
rwa,2041,4.536
rwa,2042,4.64
rwa,2043,4.746
rwa,2044,4.855
rwa,2045,4.967
rwa,2046,5.08
rwa,2047,5.196
rwa,2048,5.316
rwa,2049,5.438
rwa,2050,5.563
rwa,2051,5.69
rwa,2052,5.821
rwa,2053,5.955
rwa,2054,6.091
rwa,2055,6.232
rwa,2056,6.375
rwa,2057,6.522
rwa,2058,6.672
rwa,2059,6.826
rwa,2060,6.983
rwa,2061,7.144
rwa,2062,7.308
rwa,2063,7.477
rwa,2064,7.65
rwa,2065,7.825
rwa,2066,8.005
rwa,2067,8.19
rwa,2068,8.379
rwa,2069,8.573
rwa,2070,8.77
rwa,2071,8.971
rwa,2072,9.177
rwa,2073,9.387
rwa,2074,9.603
rwa,2075,9.826
rwa,2076,10.053
rwa,2077,10.284
rwa,2078,10.521
rwa,2079,10.763
rwa,2080,11.012
rwa,2081,11.265
rwa,2082,11.526
rwa,2083,11.791
rwa,2084,12.064
rwa,2085,12.342
rwa,2086,12.627
rwa,2087,12.919
rwa,2088,13.219
rwa,2089,13.523
rwa,2090,13.835
rwa,2091,14.154
rwa,2092,14.481
rwa,2093,14.815
rwa,2094,15.158
rwa,2095,15.509
rwa,2096,15.868
rwa,2097,16.236
rwa,2098,16.612
rwa,2099,16.997
rwa,2100,17.39
sau,1800,0.369
sau,1801,0.385
sau,1802,0.404
sau,1803,0.422
sau,1804,0.441
sau,1805,0.462
sau,1806,0.462
sau,1807,0.462
sau,1808,0.462
sau,1809,0.462
sau,1810,0.464
sau,1811,0.464
sau,1812,0.464
sau,1813,0.464
sau,1814,0.464
sau,1815,0.467
sau,1816,0.467
sau,1817,0.467
sau,1818,0.467
sau,1819,0.467
sau,1820,0.467
sau,1821,0.467
sau,1822,0.467
sau,1823,0.467
sau,1824,0.467
sau,1825,0.469
sau,1826,0.469
sau,1827,0.469
sau,1828,0.469
sau,1829,0.469
sau,1830,0.472
sau,1831,0.472
sau,1832,0.472
sau,1833,0.472
sau,1834,0.472
sau,1835,0.477
sau,1836,0.477
sau,1837,0.477
sau,1838,0.477
sau,1839,0.477
sau,1840,0.48
sau,1841,0.48
sau,1842,0.48
sau,1843,0.48
sau,1844,0.48
sau,1845,0.483
sau,1846,0.483
sau,1847,0.483
sau,1848,0.483
sau,1849,0.483
sau,1850,0.485
sau,1851,0.485
sau,1852,0.485
sau,1853,0.485
sau,1854,0.485
sau,1855,0.488
sau,1856,0.488
sau,1857,0.488
sau,1858,0.488
sau,1859,0.488
sau,1860,0.491
sau,1861,0.491
sau,1862,0.491
sau,1863,0.491
sau,1864,0.491
sau,1865,0.493
sau,1866,0.493
sau,1867,0.493
sau,1868,0.493
sau,1869,0.493
sau,1870,0.498
sau,1871,0.498
sau,1872,0.498
sau,1873,0.498
sau,1874,0.498
sau,1875,0.504
sau,1876,0.504
sau,1877,0.504
sau,1878,0.504
sau,1879,0.504
sau,1880,0.509
sau,1881,0.512
sau,1882,0.514
sau,1883,0.517
sau,1884,0.519
sau,1885,0.517
sau,1886,0.517
sau,1887,0.517
sau,1888,0.517
sau,1889,0.517
sau,1890,0.522
sau,1891,0.525
sau,1892,0.527
sau,1893,0.53
sau,1894,0.533
sau,1895,0.53
sau,1896,0.53
sau,1897,0.53
sau,1898,0.53
sau,1899,0.53
sau,1900,0.535
sau,1901,0.538
sau,1902,0.538
sau,1903,0.541
sau,1904,0.541
sau,1905,0.543
sau,1906,0.543
sau,1907,0.546
sau,1908,0.546
sau,1909,0.548
sau,1910,0.548
sau,1911,0.551
sau,1912,0.551
sau,1913,0.554
sau,1914,0.554
sau,1915,0.556
sau,1916,0.559
sau,1917,0.559
sau,1918,0.562
sau,1919,0.564
sau,1920,0.564
sau,1921,0.569
sau,1922,0.572
sau,1923,0.577
sau,1924,0.58
sau,1925,0.583
sau,1926,0.588
sau,1927,0.591
sau,1928,0.596
sau,1929,0.598
sau,1930,0.58
sau,1931,0.562
sau,1932,0.543
sau,1933,0.525
sau,1934,0.527
sau,1935,0.53
sau,1936,0.533
sau,1937,0.533
sau,1938,0.535
sau,1939,0.538
sau,1940,0.559
sau,1941,0.577
sau,1942,0.598
sau,1943,0.622
sau,1944,0.643
sau,1945,0.667
sau,1946,0.691
sau,1947,0.804
sau,1948,0.933
sau,1949,1.083
sau,1950,1.257
sau,1951,1.46
sau,1952,1.692
sau,1953,1.966
sau,1954,2.283
sau,1955,2.649
sau,1956,3.076
sau,1957,3.569
sau,1958,4.143
sau,1959,4.81
sau,1960,5.583
sau,1961,6.481
sau,1962,7.522
sau,1963,8.732
sau,1964,10.135
sau,1965,11.763
sau,1966,13.653
sau,1967,15.846
sau,1968,18.392
sau,1969,21.347
sau,1970,24.776
sau,1971,29.204
sau,1972,32.976
sau,1973,35.472
sau,1974,55.931
sau,1975,42.702
sau,1976,50.478
sau,1977,48.844
sau,1978,44.929
sau,1979,44.115
sau,1980,45.954
sau,1981,42.868
sau,1982,35.401
sau,1983,31.69
sau,1984,28.598
sau,1985,23.308
sau,1986,22.652
sau,1987,20.701
sau,1988,20.72
sau,1989,20.888
sau,1990,23.139
sau,1991,25.759
sau,1992,25.997
sau,1993,24.953
sau,1994,24.473
sau,1995,23.97
sau,1996,24.093
sau,1997,23.891
sau,1998,24.117
sau,1999,22.739
sau,2000,23.474
sau,2001,23.221
sau,2002,23.095
sau,2003,23.44
sau,2004,24.304
sau,2005,25.991
sau,2006,28.058
sau,2007,30.881
sau,2008,33.719
sau,2009,35.733
sau,2010,36.079
sau,2011,35.643
sau,2012,38.643
sau,2013,38.74
sau,2014,40.005
sau,2015,41.656
sau,2016,41.606
sau,2017,41.387
sau,2018,41.11
sau,2019,41.105
sau,2020,40.857
sau,2021,40.812
sau,2022,40.767
sau,2023,40.723
sau,2024,40.678
sau,2025,40.633
sau,2026,41.334
sau,2027,42.048
sau,2028,42.776
sau,2029,43.514
sau,2030,44.268
sau,2031,45.243
sau,2032,46.239
sau,2033,47.259
sau,2034,48.3
sau,2035,49.368
sau,2036,50.462
sau,2037,51.579
sau,2038,52.723
sau,2039,53.891
sau,2040,55.085
sau,2041,56.269
sau,2042,57.478
sau,2043,58.714
sau,2044,59.977
sau,2045,61.266
sau,2046,62.584
sau,2047,63.927
sau,2048,65.301
sau,2049,66.706
sau,2050,68.14
sau,2051,69.605
sau,2052,71.102
sau,2053,72.631
sau,2054,74.192
sau,2055,75.786
sau,2056,77.415
sau,2057,79.078
sau,2058,80.779
sau,2059,82.515
sau,2060,84.289
sau,2061,86.102
sau,2062,87.953
sau,2063,89.843
sau,2064,91.774
sau,2065,93.748
sau,2066,95.766
sau,2067,97.824
sau,2068,99.927
sau,2069,102.075
sau,2070,104.271
sau,2071,106.514
sau,2072,108.804
sau,2073,111.144
sau,2074,113.536
sau,2075,115.977
sau,2076,118.47
sau,2077,121.015
sau,2078,123.617
sau,2079,126.275
sau,2080,128.99
sau,2081,131.761
sau,2082,134.594
sau,2083,137.49
sau,2084,140.447
sau,2085,143.467
sau,2086,146.55
sau,2087,149.701
sau,2088,152.92
sau,2089,156.206
sau,2090,159.563
sau,2091,162.995
sau,2092,166.502
sau,2093,170.081
sau,2094,173.735
sau,2095,177.47
sau,2096,181.289
sau,2097,185.187
sau,2098,189.168
sau,2099,193.235
sau,2100,197.39
sdn,1800,0.683
sdn,1801,0.683
sdn,1802,0.683
sdn,1803,0.683
sdn,1804,0.683
sdn,1805,0.683
sdn,1806,0.683
sdn,1807,0.683
sdn,1808,0.683
sdn,1809,0.683
sdn,1810,0.683
sdn,1811,0.683
sdn,1812,0.683
sdn,1813,0.683
sdn,1814,0.683
sdn,1815,0.683
sdn,1816,0.683
sdn,1817,0.683
sdn,1818,0.683
sdn,1819,0.683
sdn,1820,0.685
sdn,1821,0.688
sdn,1822,0.691
sdn,1823,0.693
sdn,1824,0.696
sdn,1825,0.701
sdn,1826,0.704
sdn,1827,0.706
sdn,1828,0.709
sdn,1829,0.712
sdn,1830,0.72
sdn,1831,0.722
sdn,1832,0.725
sdn,1833,0.727
sdn,1834,0.73
sdn,1835,0.735
sdn,1836,0.738
sdn,1837,0.741
sdn,1838,0.743
sdn,1839,0.746
sdn,1840,0.754
sdn,1841,0.756
sdn,1842,0.759
sdn,1843,0.762
sdn,1844,0.764
sdn,1845,0.772
sdn,1846,0.775
sdn,1847,0.778
sdn,1848,0.78
sdn,1849,0.783
sdn,1850,0.791
sdn,1851,0.793
sdn,1852,0.796
sdn,1853,0.799
sdn,1854,0.801
sdn,1855,0.809
sdn,1856,0.814
sdn,1857,0.82
sdn,1858,0.825
sdn,1859,0.83
sdn,1860,0.83
sdn,1861,0.836
sdn,1862,0.841
sdn,1863,0.846
sdn,1864,0.851
sdn,1865,0.851
sdn,1866,0.857
sdn,1867,0.862
sdn,1868,0.867
sdn,1869,0.872
sdn,1870,0.872
sdn,1871,0.878
sdn,1872,0.883
sdn,1873,0.887
sdn,1874,0.892
sdn,1875,0.892
sdn,1876,0.897
sdn,1877,0.901
sdn,1878,0.906
sdn,1879,0.911
sdn,1880,0.911
sdn,1881,0.915
sdn,1882,0.92
sdn,1883,0.925
sdn,1884,0.93
sdn,1885,0.929
sdn,1886,0.934
sdn,1887,0.939
sdn,1888,0.944
sdn,1889,0.949
sdn,1890,0.951
sdn,1891,0.956
sdn,1892,0.96
sdn,1893,0.965
sdn,1894,0.97
sdn,1895,0.972
sdn,1896,0.977
sdn,1897,0.982
sdn,1898,0.987
sdn,1899,0.991
sdn,1900,0.993
sdn,1901,0.996
sdn,1902,1
sdn,1903,1.005
sdn,1904,1.01
sdn,1905,1.015
sdn,1906,1.019
sdn,1907,1.024
sdn,1908,1.029
sdn,1909,1.034
sdn,1910,1.039
sdn,1911,1.041
sdn,1912,1.045
sdn,1913,1.05
sdn,1914,1.073
sdn,1915,1.093
sdn,1916,1.114
sdn,1917,1.136
sdn,1918,1.159
sdn,1919,1.182
sdn,1920,1.205
sdn,1921,1.23
sdn,1922,1.258
sdn,1923,1.286
sdn,1924,1.314
sdn,1925,1.341
sdn,1926,1.369
sdn,1927,1.4
sdn,1928,1.43
sdn,1929,1.46
sdn,1930,1.493
sdn,1931,1.526
sdn,1932,1.559
sdn,1933,1.592
sdn,1934,1.627
sdn,1935,1.662
sdn,1936,1.698
sdn,1937,1.733
sdn,1938,1.771
sdn,1939,1.808
sdn,1940,1.846
sdn,1941,1.887
sdn,1942,1.927
sdn,1943,1.97
sdn,1944,2.012
sdn,1945,2.055
sdn,1946,2.101
sdn,1947,2.146
sdn,1948,2.191
sdn,1949,2.239
sdn,1950,2.287
sdn,1951,2.334
sdn,1952,2.39
sdn,1953,2.437
sdn,1954,2.49
sdn,1955,2.545
sdn,1956,2.743
sdn,1957,2.638
sdn,1958,2.675
sdn,1959,2.916
sdn,1960,2.895
sdn,1961,2.82
sdn,1962,2.942
sdn,1963,2.783
sdn,1964,2.689
sdn,1965,2.805
sdn,1966,2.706
sdn,1967,2.556
sdn,1968,2.644
sdn,1969,2.738
sdn,1970,2.554
sdn,1971,2.658
sdn,1972,2.533
sdn,1973,2.251
sdn,1974,2.408
sdn,1975,2.639
sdn,1976,3.029
sdn,1977,3.386
sdn,1978,3.226
sdn,1979,2.789
sdn,1980,2.72
sdn,1981,2.669
sdn,1982,2.734
sdn,1983,2.695
sdn,1984,2.478
sdn,1985,2.254
sdn,1986,2.309
sdn,1987,2.566
sdn,1988,2.491
sdn,1989,2.645
sdn,1990,2.437
sdn,1991,2.551
sdn,1992,2.652
sdn,1993,2.7
sdn,1994,2.658
sdn,1995,2.743
sdn,1996,2.829
sdn,1997,3.045
sdn,1998,3.089
sdn,1999,3.098
sdn,2000,3.207
sdn,2001,3.322
sdn,2002,3.423
sdn,2003,3.539
sdn,2004,3.618
sdn,2005,3.717
sdn,2006,3.85
sdn,2007,3.96
sdn,2008,4.005
sdn,2009,3.791
sdn,2010,3.801
sdn,2011,3.991
sdn,2012,3.653
sdn,2013,3.605
sdn,2014,3.664
sdn,2015,3.637
sdn,2016,3.673
sdn,2017,3.612
sdn,2018,3.433
sdn,2019,3.28
sdn,2020,3.332
sdn,2021,3.374
sdn,2022,3.416
sdn,2023,3.459
sdn,2024,3.501
sdn,2025,3.546
sdn,2026,3.623
sdn,2027,3.702
sdn,2028,3.784
sdn,2029,3.867
sdn,2030,3.952
sdn,2031,4.047
sdn,2032,4.145
sdn,2033,4.245
sdn,2034,4.348
sdn,2035,4.452
sdn,2036,4.56
sdn,2037,4.671
sdn,2038,4.785
sdn,2039,4.902
sdn,2040,5.023
sdn,2041,5.142
sdn,2042,5.264
sdn,2043,5.389
sdn,2044,5.517
sdn,2045,5.648
sdn,2046,5.782
sdn,2047,5.92
sdn,2048,6.06
sdn,2049,6.204
sdn,2050,6.351
sdn,2051,6.503
sdn,2052,6.658
sdn,2053,6.816
sdn,2054,6.977
sdn,2055,7.143
sdn,2056,7.312
sdn,2057,7.486
sdn,2058,7.665
sdn,2059,7.848
sdn,2060,8.036
sdn,2061,8.227
sdn,2062,8.424
sdn,2063,8.626
sdn,2064,8.831
sdn,2065,9.043
sdn,2066,9.259
sdn,2067,9.481
sdn,2068,9.707
sdn,2069,9.939
sdn,2070,10.178
sdn,2071,10.422
sdn,2072,10.671
sdn,2073,10.927
sdn,2074,11.188
sdn,2075,11.456
sdn,2076,11.731
sdn,2077,12.013
sdn,2078,12.302
sdn,2079,12.597
sdn,2080,12.901
sdn,2081,13.212
sdn,2082,13.531
sdn,2083,13.856
sdn,2084,14.19
sdn,2085,14.533
sdn,2086,14.883
sdn,2087,15.242
sdn,2088,15.609
sdn,2089,15.985
sdn,2090,16.372
sdn,2091,16.768
sdn,2092,17.173
sdn,2093,17.589
sdn,2094,18.015
sdn,2095,18.451
sdn,2096,18.899
sdn,2097,19.358
sdn,2098,19.828
sdn,2099,20.31
sdn,2100,20.804
sen,1800,0.548
sen,1801,0.548
sen,1802,0.548
sen,1803,0.548
sen,1804,0.548
sen,1805,0.548
sen,1806,0.548
sen,1807,0.548
sen,1808,0.548
sen,1809,0.548
sen,1810,0.548
sen,1811,0.548
sen,1812,0.548
sen,1813,0.548
sen,1814,0.548
sen,1815,0.548
sen,1816,0.548
sen,1817,0.548
sen,1818,0.548
sen,1819,0.548
sen,1820,0.548
sen,1821,0.551
sen,1822,0.554
sen,1823,0.556
sen,1824,0.559
sen,1825,0.562
sen,1826,0.564
sen,1827,0.567
sen,1828,0.569
sen,1829,0.572
sen,1830,0.575
sen,1831,0.577
sen,1832,0.58
sen,1833,0.583
sen,1834,0.585
sen,1835,0.591
sen,1836,0.593
sen,1837,0.596
sen,1838,0.598
sen,1839,0.601
sen,1840,0.604
sen,1841,0.606
sen,1842,0.609
sen,1843,0.612
sen,1844,0.614
sen,1845,0.619
sen,1846,0.622
sen,1847,0.625
sen,1848,0.627
sen,1849,0.63
sen,1850,0.635
sen,1851,0.638
sen,1852,0.641
sen,1853,0.643
sen,1854,0.646
sen,1855,0.648
sen,1856,0.651
sen,1857,0.654
sen,1858,0.656
sen,1859,0.659
sen,1860,0.667
sen,1861,0.67
sen,1862,0.672
sen,1863,0.675
sen,1864,0.677
sen,1865,0.683
sen,1866,0.685
sen,1867,0.688
sen,1868,0.691
sen,1869,0.693
sen,1870,0.698
sen,1871,0.701
sen,1872,0.702
sen,1873,0.703
sen,1874,0.704
sen,1875,0.71
sen,1876,0.711
sen,1877,0.711
sen,1878,0.712
sen,1879,0.713
sen,1880,0.716
sen,1881,0.717
sen,1882,0.718
sen,1883,0.718
sen,1884,0.719
sen,1885,0.725
sen,1886,0.725
sen,1887,0.726
sen,1888,0.727
sen,1889,0.727
sen,1890,0.733
sen,1891,0.733
sen,1892,0.734
sen,1893,0.734
sen,1894,0.735
sen,1895,0.74
sen,1896,0.743
sen,1897,0.746
sen,1898,0.749
sen,1899,0.752
sen,1900,0.75
sen,1901,0.75
sen,1902,0.753
sen,1903,0.753
sen,1904,0.753
sen,1905,0.756
sen,1906,0.756
sen,1907,0.759
sen,1908,0.759
sen,1909,0.762
sen,1910,0.765
sen,1911,0.765
sen,1912,0.767
sen,1913,0.767
sen,1914,0.782
sen,1915,0.796
sen,1916,0.812
sen,1917,0.826
sen,1918,0.84
sen,1919,0.856
sen,1920,0.872
sen,1921,0.888
sen,1922,0.906
sen,1923,0.923
sen,1924,0.939
sen,1925,0.959
sen,1926,0.976
sen,1927,0.994
sen,1928,1.013
sen,1929,1.033
sen,1930,1.052
sen,1931,1.073
sen,1932,1.094
sen,1933,1.115
sen,1934,1.134
sen,1935,1.157
sen,1936,1.177
sen,1937,1.202
sen,1938,1.225
sen,1939,1.247
sen,1940,1.271
sen,1941,1.295
sen,1942,1.319
sen,1943,1.343
sen,1944,1.368
sen,1945,1.394
sen,1946,1.421
sen,1947,1.448
sen,1948,1.475
sen,1949,1.502
sen,1950,1.531
sen,1951,1.553
sen,1952,1.577
sen,1953,1.599
sen,1954,1.621
sen,1955,1.644
sen,1956,1.663
sen,1957,1.684
sen,1958,1.705
sen,1959,1.724
sen,1960,1.716
sen,1961,1.749
sen,1962,1.76
sen,1963,1.783
sen,1964,1.774
sen,1965,1.785
sen,1966,1.78
sen,1967,1.711
sen,1968,1.768
sen,1969,1.605
sen,1970,1.69
sen,1971,1.635
sen,1972,1.688
sen,1973,1.544
sen,1974,1.56
sen,1975,1.638
sen,1976,1.743
sen,1977,1.644
sen,1978,1.529
sen,1979,1.585
sen,1980,1.484
sen,1981,1.396
sen,1982,1.464
sen,1983,1.341
sen,1984,1.352
sen,1985,1.357
sen,1986,1.358
sen,1987,1.4
sen,1988,1.347
sen,1989,1.359
sen,1990,1.309
sen,1991,1.304
sen,1992,1.452
sen,1993,1.633
sen,1994,1.756
sen,1995,1.859
sen,1996,1.844
sen,1997,1.854
sen,1998,1.931
sen,1999,2.019
sen,2000,2.057
sen,2001,2.093
sen,2002,2.09
sen,2003,2.206
sen,2004,2.357
sen,2005,2.452
sen,2006,2.502
sen,2007,2.5
sen,2008,2.522
sen,2009,2.519
sen,2010,2.529
sen,2011,2.478
sen,2012,2.576
sen,2013,2.538
sen,2014,2.851
sen,2015,3.187
sen,2016,3.532
sen,2017,3.994
sen,2018,4.353
sen,2019,4.477
sen,2020,4.677
sen,2021,4.838
sen,2022,5.006
sen,2023,5.179
sen,2024,5.359
sen,2025,5.549
sen,2026,5.682
sen,2027,5.818
sen,2028,5.958
sen,2029,6.1
sen,2030,6.251
sen,2031,6.383
sen,2032,6.518
sen,2033,6.656
sen,2034,6.797
sen,2035,6.944
sen,2036,7.091
sen,2037,7.241
sen,2038,7.393
sen,2039,7.549
sen,2040,7.711
sen,2041,7.869
sen,2042,8.031
sen,2043,8.195
sen,2044,8.362
sen,2045,8.535
sen,2046,8.711
sen,2047,8.89
sen,2048,9.072
sen,2049,9.26
sen,2050,9.45
sen,2051,9.644
sen,2052,9.844
sen,2053,10.046
