geo,time,ny_adj_nnat_cd
tha,2015,44064386715.1745
tha,2016,53699155875.1185
tha,2017,68317627022.3919
tha,2018,74310483815.6449
tha,2019,78022529929.13449
tjk,2002,34585107.88483
tjk,2003,84609103.57978
tjk,2004,-110738474.12136
tjk,2005,18495542.4812
tjk,2006,682519138.38369
tjk,2007,305218437.42855
tjk,2008,685892556.13915
tjk,2009,317096372.85342
tjk,2010,-383931744.63737
tjk,2011,-342944049.39684
tjk,2012,-505570296.17132
tjk,2013,-839486709.35731
tjk,2014,162133673.10384
tjk,2015,211679872.88703
tjk,2016,945849564.68566
tjk,2017,1468900070.93123
tls,2006,699620806.98632
tls,2007,1185256773.11403
tls,2008,2380167876.58989
tls,2009,1543242209.45657
tls,2010,2220556973.34947
tls,2011,3404796717.57441
tls,2012,2891253231.37608
tls,2013,2474438277.31693
tls,2014,1450523688.28672
tls,2015,990432480.69132
tls,2016,239934044.04145
tls,2017,233302544.14067
tls,2018,129906984.2423
tls,2019,465258047.79469
ton,1981,6915420.20284
ton,1982,20985620.20114
ton,1983,15956794.17078
ton,1984,11868597.16316
ton,1985,7679025.35639
ton,1986,11414414.11308
ton,1987,16340853.37663
ton,1988,4992135.68914
ton,1989,13418891.05254
ton,1990,21920962.30021
ton,1991,3347683.18608
ton,1992,19151977.23409
ton,1993,19780836.8449
ton,1994,12176950.80317
ton,2001,19693479.30737
ton,2002,20586273.21357
ton,2003,14662164.074
ton,2004,19772662.00228
ton,2005,10810034.43126
ton,2006,21660691.13732
ton,2007,9106268.18606
ton,2008,1527582.65821
ton,2009,-910456.01638
ton,2010,9355022.57092
ton,2011,22181786.82321
ton,2012,33751755.67725
tun,1976,821097140.61571
tun,1977,729120661.64252
tun,1978,890790732.07444
tun,1979,1331884610.08377
tun,1980,1417069328.97047
tun,1981,1339918238.61735
tun,1982,1062277417.81972
tun,1983,1381350910.51709
tun,1984,1240246678.55208
tun,1985,1026886920.01094
tun,1986,623032620.10937
tun,1987,1064091608.98621
tun,1988,1174046114.44451
tun,1989,1233739301.20588
tun,1990,1596105022.04877
tun,1991,1551398729.56124
tun,1992,702757016.55648
tun,1993,306631391.58276
tun,1994,565964180.1108
tun,1995,526297593.02135
tun,1996,1077411240.35865
tun,1997,1138765402.18935
tun,1998,1206282556.58682
tun,1999,1557885768.38879
tun,2000,1455986956.13111
tun,2001,1649943790.61054
tun,2002,1206764692.65922
tun,2003,1492013496.84324
tun,2004,2024431775.42606
tun,2005,1805037967.61645
tun,2006,2184404035.19983
tun,2007,2281255768.61433
tun,2008,2913091393.06319
tun,2009,2754727672.23917
tun,2010,2544686526.00526
tun,2011,-60134888.02179
tun,2012,-137078780.01471
tun,2013,-74007443.07447
tun,2014,1209746964.63773
tun,2015,950270346.99534
tun,2016,1385722052.1843
tun,2017,2107113045.32634
tun,2018,2690514364.7966
tun,2019,2788941049.20073
tur,1974,6484634806.49942
tur,1975,8120829798.05919
tur,1976,9940050795.78235
tur,1977,10164870079.9499
tur,1978,10651941797.0387
tur,1979,17039484087.4284
tur,1980,9769765485.71332
tur,1981,12711188308.7896
tur,1982,11118003996.8716
tur,1983,8745188210.60566
tur,1984,8858372828.99147
tur,1985,13574860769.6074
tur,1986,18000082072.8405
tur,1987,6994233005.98242
tur,1988,10710717070.7797
tur,1989,11170631770.998
tur,1990,10099119994.3195
tur,1991,4837768602.58374
tur,1992,4947494169.34875
tur,1993,6633354884.18463
tur,1994,2707765953.22712
tur,1995,6828232255.63575
tur,1996,11606876379.8022
tur,1997,10164574747.7793
tur,1998,28778630964.266
tur,1999,14927555680.5193
tur,2000,15668530019.4583
tur,2001,8026211571.20306
tur,2002,10891850103.4818
tur,2003,11988776369.1192
tur,2004,24862663937.148
tur,2005,40144728554.5615
tur,2006,51196110967.8675
tur,2007,57753302556.4521
tur,2008,70805110695.4572
tur,2009,37151601274.83009
tur,2010,52842926666.1494
tur,2011,72817422576.15739
tur,2012,78166610158.82318
tur,2013,94019385936.97328
tur,2014,97258516218.87329
tur,2015,91114118972.91168
tur,2016,86478282625.08
tur,2017,93103016275.01981
tur,2018,107837832240.45399
tur,2019,83333111281.2014
tza,1990,-89037611.14544
tza,1991,-245901957.59228
tza,1992,-135729048.0808
tza,1993,-232733019.21377
tza,1994,-309522025.22848
tza,1995,-44469152.89171
tza,1996,29187104.33167
tza,1997,58130233.43407
tza,1998,1031001877.52112
tza,1999,640634747.39722
tza,2000,946617449.57661
tza,2001,965925232.67068
tza,2002,1483103616.23562
tza,2003,1871995154.12116
tza,2004,2488516297.21332
tza,2005,2781239326.28812
tza,2006,3256776960.61458
tza,2007,3558847479.9919
tza,2008,5317547300.85045
tza,2009,5563008117.84121
tza,2010,4683757373.81669
tza,2011,4164809840.48942
tza,2012,6186309825.66093
tza,2013,7496279810.84968
tza,2014,8497042930.32175
tza,2015,6987949455.39219
tza,2016,8713709592.1045
tza,2017,10699890294.3074
uga,1982,-126118707.18474
uga,1983,-84756551.94943
uga,1984,-62209929.37388
uga,1985,-129642449.1891
uga,1986,-162592609.33423
uga,1987,-351709204.2821
uga,1988,-270368294.74457
uga,1989,-145727045.53778
uga,1990,-158510872.40532
uga,1991,-30661944.66569
uga,1992,139838534.61128
uga,1993,258253295.77444
uga,1994,509185508.33837
uga,1995,498611682.23667
uga,1996,906072416.32839
uga,1997,1092481779.80923
uga,1998,811020030.72884
uga,1999,658707613.20415
uga,2000,481015676.16099
uga,2001,473903397.86998
uga,2002,631709239.89407
uga,2003,750337448.97503
uga,2004,1141973854.41284
uga,2005,1331861331.78427
uga,2006,1077616006.60416
uga,2007,1134601023.52775
uga,2008,2039729369.97071
uga,2009,2081357219.4016
uga,2010,2014401836.57524
uga,2011,987943443.37643
uga,2012,663072941.12232
uga,2013,2213813792.70531
uga,2014,3920563963.45485
uga,2015,1720765028.07615
uga,2016,3975302417.15729
uga,2017,4567571574.04067
uga,2018,4601737709.99731
uga,2019,5311522063.40433
ukr,1994,7131011194.12763
ukr,1995,1739679168.39494
ukr,1996,201810474.12734
ukr,1997,-159162182.69698
ukr,1998,-376775845.41936
ukr,1999,919915710.22255
ukr,2000,2255085014.71189
ukr,2001,3641413324.09191
ukr,2002,4882892974.29599
ukr,2003,5559214025.60938
ukr,2004,10533479721.8623
ukr,2005,10154477975.4075
ukr,2006,10951644369.3778
ukr,2007,17363531658.1475
ukr,2008,16598816773.5475
ukr,2009,1482598130.78586
ukr,2010,4402215021.59268
ukr,2011,3720391853.35679
ukr,2012,531703551.73928
ukr,2013,-8109720891.98165
ukr,2014,-3282142970.29
ukr,2015,4801105947.28098
ukr,2016,6659592334.02451
ukr,2017,6412587628.79426
ukr,2018,4060789042.43262
ukr,2019,-355343358.55956
ury,1978,578460761.18227
ury,1979,813243420.13018
ury,1980,-20262855.71883
ury,1981,1008718227.4066
ury,1982,725154715.84377
ury,1983,192216599.48521
ury,1984,139266794.17826
ury,1985,83321184.73911
ury,1986,241019778.65175
ury,1987,306258152.94178
ury,1988,561638803.75609
ury,1989,458866571.24823
ury,1990,564670150.04836
ury,1991,876417504.06175
ury,1992,774785878.13436
ury,1993,881428142.39591
ury,1994,979119045.8314
ury,1995,1045093920.47848
ury,1996,1083273000.56812
ury,1997,1105253549.23899
ury,1998,1254919487.96692
ury,1999,706255508.87212
ury,2000,567123164.39393
ury,2001,648050163.17872
ury,2002,990364218.31544
ury,2003,781839330.03035
ury,2004,1105013077.46577
ury,2005,1561738523.51373
ury,2006,1534430661.98486
ury,2007,1937501839.46289
ury,2008,2121413953.89486
ury,2009,2759483921.89698
ury,2010,3204002367.50021
ury,2011,4059189496.32372
ury,2012,1881044323.06213
ury,2013,3209351667.7606
ury,2014,2427360091.80977
ury,2015,3226096417.73381
ury,2016,3031981730.04146
ury,2017,2161211874.80719
ury,2018,1808410450.92101
ury,2019,2362433347.46669
usa,1970,95248907407.4073
usa,1971,101844854700.855
usa,1972,121907945312.5
usa,1973,162845194444.444
usa,1974,146463076923.077
usa,1975,115120224852.071
usa,1976,142647705882.353
usa,1977,175461818181.81799
usa,1978,227100779661.01697
usa,1979,245909049618.32101
usa,1980,207145347368.42096
usa,1981,264441227414.32999
usa,1982,198565157270.03
usa,1983,156094187845.30399
usa,1984,290845400990.09894
usa,1985,243665328703.70401
usa,1986,178668110375.276
usa,1987,223657461855.67001
usa,1988,304801500000
usa,1989,274809879003.55896
usa,1990,224986287162.16199
usa,1991,221549504901.96097
usa,1992,183924551083.59201
usa,1993,154350118343.19601
usa,1994,228076333333.33301
usa,1995,309900000000
usa,1996,410100000000
usa,1997,547560000000
usa,1998,627680000000
usa,1999,618680000000
usa,2000,625641928057.48999
usa,2001,484222325016.06
usa,2002,355676729011.84003
usa,2003,285795901087.44
usa,2004,355186475115.76001
usa,2005,411981594705.28003
usa,2006,546067383443.85999
usa,2007,295247765173.21002
usa,2008,-99154785939.52
usa,2009,-346070748276.40997
usa,2010,-59013655400.1602
usa,2011,101660133752.16
usa,2012,481726113781.20001
usa,2013,559930146464.31995
usa,2014,770323315757.43982
usa,2015,788526130852.43982
usa,2016,521820767031
usa,2017,528840894487.84003
usa,2018,571839251428.68005
usa,2019,589718149721.43994
uzb,2014,17705366877.3355
uzb,2015,15175928984.4615
uzb,2016,13377437388.912
uzb,2017,14992235105.7768
uzb,2018,15253969237.3302
uzb,2019,15999280603.4428
ven,1970,1734670316.17103
ven,1971,1844051766.79055
ven,1972,1977953794.66932
ven,1973,3026463452.0649
ven,1974,8683547218.35585
ven,1975,6726119929.56872
ven,1976,6533057418.44929
ven,1977,6585515645.53364
ven,1978,4780367518.40304
ven,1979,7914657230.28457
ven,1980,10282673385.8451
ven,1981,8542271912.07199
ven,1982,3079577509.89145
ven,1983,-2869147093.29402
ven,1984,12511013913.2115
ven,1985,12222854057.9977
ven,1986,7372479649.68319
ven,1987,8314361234.47624
ven,1988,8180884842.6602
ven,1989,7167508478.2085
ven,1990,11754720366.3305
ven,1991,9938594584.27979
ven,1992,8527588982.80665
ven,1993,6815818722.12047
ven,1994,9363353312.20623
ven,1995,14028488647.1343
ven,1996,18838149446.7251
ven,1997,22712031288.3666
ven,1998,18157111765.0057
ven,1999,22274021775.5262
ven,2000,33757245263.5152
ven,2001,28327116263.1228
ven,2002,22039707770.27349
ven,2003,19721167646.1044
ven,2004,34027842240.4784
ven,2005,52075756148.7872
ven,2006,65292895299.0561
ven,2007,69934154796.85091
ven,2008,97873937602.16301
ven,2009,53534669910.3493
ven,2010,100465428969.64101
ven,2011,77575247549.93028
ven,2012,75008643305.0047
ven,2013,48292147651.3263
ven,2014,14317414954.2664
vnm,1996,4240636106.55949
vnm,1997,4811644494.41557
vnm,1998,5307959645.23353
vnm,1999,6327382928.14272
vnm,2000,10265357294.7161
vnm,2001,10366037093.0915
vnm,2002,11183947273.4479
vnm,2003,11432245359.5643
vnm,2004,13541101988.2373
vnm,2005,11067656965.7521
vnm,2006,12128260299.7353
vnm,2007,12967995037.7668
vnm,2008,11967857852.2078
vnm,2009,2237743791.13021
vnm,2010,16387390669.0039
vnm,2011,18854008030.537
vnm,2012,24161061993.8762
vnm,2013,25507515787.1726
vnm,2014,26693859761.3511
vnm,2015,21163457053.7667
vnm,2016,22877036216.0171
vnm,2017,20326305326.1014
vnm,2018,24659691615.7263
vnm,2019,24686707253.2281
vut,1983,9657298.19536
vut,1984,22934918.59359
vut,1985,10687375.53747
vut,1986,8308341.23222
vut,1987,15907546.36555
vut,1988,10777928.26464
vut,1989,18296164.86544
vut,1990,31024352.9473
vut,1991,25421065.95956
vut,1992,13515347.20043
vut,1993,15034715.85179
vut,1994,13798618.51319
vut,1995,12697101.1413
vut,1996,-8139652.8418
vut,1997,18151158.91379
vut,1998,-22377467.07375
vut,1999,-22779802.77999
vut,2000,-7747988.64105
vut,2001,-576054.00477
vut,2002,11029281.73712
vut,2003,12951729.53067
vut,2004,26709958.81934
vut,2005,37643665.79547
vut,2006,68580216.93511
vut,2007,80660699.31925
vut,2008,155450632.86476
vut,2009,101653707.46218
vut,2010,77980945.75361
vut,2011,94435840.09144
vut,2012,78967513.89999
vut,2013,133085671.19309
vut,2014,188717938.03443
zaf,1970,2656996794.92894
zaf,1971,2528974675.79802
zaf,1972,2835827705.79532
zaf,1973,5303521162.7719
zaf,1974,7481245852.73657
zaf,1975,4967283238.97905
zaf,1976,3908572008.79241
zaf,1977,4271436403.98426
zaf,1978,5192613650.50888
zaf,1979,7452897705.86473
zaf,1980,15242989239.5608
zaf,1981,11401305343.7412
zaf,1982,6729948491.87794
zaf,1983,6239677273.3323
zaf,1984,4836085855.88478
zaf,1985,3307247425.58841
zaf,1986,2216258449.94106
zaf,1987,2036753115.07362
zaf,1988,2756092798.95625
zaf,1989,3753550032.92737
zaf,1990,12622557.14145
zaf,1991,1363980303.84201
zaf,1992,1540512611.70805
zaf,1993,3250447297.22536
zaf,1994,3060723383.49893
zaf,1995,5112582074.07871
zaf,1996,3524969468.58438
zaf,1997,2382775029.5937
zaf,1998,1587508444.00367
zaf,1999,1644471680.99688
zaf,2000,2810954026.3698
zaf,2001,1828955800.0225
zaf,2002,5015979281.3974
zaf,2003,7551709607.0896
zaf,2004,9423309095.62
zaf,2005,9411558208.5526
zaf,2006,13349292836.818
zaf,2007,12440513870.204
zaf,2008,11810975359.895
zaf,2009,11084725710.6496
zaf,2010,18109987118.6823
zaf,2011,19342279037.5031
zaf,2012,7786334979.2074
zaf,2013,6303389268.7193
zaf,2014,6516551319.5665
zaf,2015,8379626898.8067
zaf,2016,6975899822.84509
zaf,2017,8452501198.48
zaf,2018,3692018079.29819
zaf,2019,3174940711.36401
zmb,2010,3130421782.59566
zmb,2011,3461815553.83659
zmb,2012,4999795252.05719
zmb,2013,4906341716.73083
zmb,2014,4496182333.56681
zmb,2015,3700530913.15002
zmb,2016,2986606353.71785
zmb,2017,5139845564.73421
zmb,2018,6582342306.77527
zmb,2019,5365620123.75162
zwe,1977,585644441.51798
zwe,1978,341994439.11986
zwe,1979,237803987.55342
zwe,1980,552780998.19363
zwe,1981,733235250.69601
zwe,1982,606777931.90269
zwe,1983,346923234.32146
zwe,1984,907332624.71166
zwe,1985,816883334.34473
zwe,1986,1020824961.25442
zwe,1987,900220626.43057
zwe,1988,1402967957.57673
zwe,1989,1082825565.39697
zwe,1990,1208680287.13854
zwe,1991,1003986201.30095
zwe,1992,578617570.34006
zwe,1993,1149053013.34597
zwe,1994,1026441150.46106
zwe,2009,-1931346534.13253
zwe,2010,-1723095594.00267
zwe,2011,-1751693934.61493
zwe,2012,-4018743641.08046
zwe,2013,-2314917160.5632
zwe,2014,-2138306971.82959
zwe,2015,-3158713010.30702
zwe,2016,-1911879589.79175
zwe,2017,-2250440079.47762
