geo,time,ag_prd_food_xd
mus,1996,100.4
mus,1997,108.69
mus,1998,106.09
mus,1999,82.97
mus,2000,102.13
mus,2001,116.25
mus,2002,102.72
mus,2003,108.57
mus,2004,112.15
mus,2005,105.87
mus,2006,104.81
mus,2007,99.19
mus,2008,103.18
mus,2009,107.87
mus,2010,106.17
mus,2011,104.59
mus,2012,101.99
mus,2013,100.32
mus,2014,102.63
mus,2015,100.22
mus,2016,97.14
mus,2017,97.62
mus,2018,89.28
mus,2019,93.95
mwi,1961,8.88
mwi,1962,9.37
mwi,1963,9.21
mwi,1964,9.84
mwi,1965,10.13
mwi,1966,10.49
mwi,1967,12.3
mwi,1968,11.72
mwi,1969,12.07
mwi,1970,11.32
mwi,1971,13.5
mwi,1972,14.13
mwi,1973,15
mwi,1974,15.03
mwi,1975,14.6
mwi,1976,15.57
mwi,1977,16.66
mwi,1978,16.94
mwi,1979,16.61
mwi,1980,16.56
mwi,1981,17.51
mwi,1982,18.35
mwi,1983,16.92
mwi,1984,17.26
mwi,1985,17.08
mwi,1986,18.19
mwi,1987,18.03
mwi,1988,18.64
mwi,1989,18.07
mwi,1990,17.89
mwi,1991,29.68
mwi,1992,25.48
mwi,1993,30.6
mwi,1994,27.18
mwi,1995,30
mwi,1996,33.73
mwi,1997,33.1
mwi,1998,37.75
mwi,1999,42.88
mwi,2000,48.74
mwi,2001,52.42
mwi,2002,42.14
mwi,2003,47.23
mwi,2004,48.56
mwi,2005,44.23
mwi,2006,56.68
mwi,2007,64.78
mwi,2008,66.18
mwi,2009,74.54
mwi,2010,76.44
mwi,2011,81.19
mwi,2012,85.99
mwi,2013,98.86
mwi,2014,102.76
mwi,2015,99.34
mwi,2016,97.89
mwi,2017,117.3
mwi,2018,124.2
mwi,2019,132.14999
mys,1961,19.22
mys,1962,19.51
mys,1963,20.37
mys,1964,20.18
mys,1965,22.12
mys,1966,21.87
mys,1967,22.46
mys,1968,25
mys,1969,26.93
mys,1970,28.58
mys,1971,29.34
mys,1972,30.1
mys,1973,30.27
mys,1974,32.26
mys,1975,34.09
mys,1976,35.48
mys,1977,34.46
mys,1978,32.94
mys,1979,37.43
mys,1980,37.22
mys,1981,37.61
mys,1982,37.93
mys,1983,38.28
mys,1984,38.12
mys,1985,41.44
mys,1986,43.08
mys,1987,45.62
mys,1988,48.86
mys,1989,52.77
mys,1990,57.37
mys,1991,57.56
mys,1992,60.85
mys,1993,64.01
mys,1994,65.3
mys,1995,64.91
mys,1996,64.8
mys,1997,64.41
mys,1998,63.44
mys,1999,60.99
mys,2000,60.77
mys,2001,62.36
mys,2002,64.63
mys,2003,65.56
mys,2004,68.26
mys,2005,70.46
mys,2006,71.05
mys,2007,73.3
mys,2008,74.65
mys,2009,77.11
mys,2010,82.62
mys,2011,85.12
mys,2012,88.77
mys,2013,92.66
mys,2014,92.5
mys,2015,102.44
mys,2016,105.05
mys,2017,102.45
mys,2018,100.76
mys,2019,105.59
nam,1961,89.05
nam,1962,77.21
nam,1963,95.31
nam,1964,96.39
nam,1965,94.48
nam,1966,88.85
nam,1967,103.67
nam,1968,109.71
nam,1969,106.95
nam,1970,116.87
nam,1971,126.99
nam,1972,141.87
nam,1973,146.48
nam,1974,149.7
nam,1975,99.32
nam,1976,109.21
nam,1977,103.76
nam,1978,113.31
nam,1979,118.23
nam,1980,125.89
nam,1981,128.77
nam,1982,99.61
nam,1983,85.2
nam,1984,88.6
nam,1985,95.93
nam,1986,100.04
nam,1987,108.01
nam,1988,108.57
nam,1989,117.8
nam,1990,112.01
nam,1991,80.83
nam,1992,72.95
nam,1993,76.05
nam,1994,79.24
nam,1995,74.49
nam,1996,75.4
nam,1997,68.64
nam,1998,72.57
nam,1999,86.23
nam,2000,106.29
nam,2001,95.27
nam,2002,93.32
nam,2003,98.17
nam,2004,92.98
nam,2005,93.67
nam,2006,96.35
nam,2007,95.41
nam,2008,96.02
nam,2009,96.79
nam,2010,98.9
nam,2011,99.73
nam,2012,103.4
nam,2013,100
nam,2014,101.93
nam,2015,99.33
nam,2016,98.73
nam,2017,105.93
nam,2018,105.23
nam,2019,100.77
ncl,1961,74.7
ncl,1962,75.55
ncl,1963,76.94
ncl,1964,80.22
ncl,1965,82.46
ncl,1966,82.44
ncl,1967,78.02
ncl,1968,83.05
ncl,1969,76.93
ncl,1970,75.92
ncl,1971,81.11
ncl,1972,84.96
ncl,1973,81.22
ncl,1974,67.93
ncl,1975,69.82
ncl,1976,62.02
ncl,1977,69.67
ncl,1978,69.06
ncl,1979,69.73
ncl,1980,75.8
ncl,1981,69.45
ncl,1982,70.55
ncl,1983,76.04
ncl,1984,74.81
ncl,1985,83.28
ncl,1986,79.13
ncl,1987,71.1
ncl,1988,70.34
ncl,1989,69.88
ncl,1990,72.88
ncl,1991,75.86
ncl,1992,79.84
ncl,1993,83.31
ncl,1994,88
ncl,1995,85.65
ncl,1996,87.64
ncl,1997,83.15
ncl,1998,84.57
ncl,1999,85.74
ncl,2000,85.94
ncl,2001,87.35
ncl,2002,87.92
ncl,2003,87.77
ncl,2004,92.14
ncl,2005,87.33
ncl,2006,83.43
ncl,2007,84.06
ncl,2008,85.04
ncl,2009,82.26
ncl,2010,86.33
ncl,2011,86.26
ncl,2012,91.78
ncl,2013,87.37
ncl,2014,91.98
ncl,2015,110.25
ncl,2016,97.77
ncl,2017,96.59
ncl,2018,96.95
ncl,2019,99.73
ner,1961,18.63
ner,1962,20.95
ner,1963,21.95
ner,1964,21.97
ner,1965,22.18
ner,1966,23.58
ner,1967,25.77
ner,1968,24.09
ner,1969,26.17
ner,1970,25.17
ner,1971,25.7
ner,1972,25.43
ner,1973,19.17
ner,1974,22.04
ner,1975,20.59
ner,1976,24.34
ner,1977,29.26
ner,1978,30.13
ner,1979,30.37
ner,1980,33
ner,1981,32.51
ner,1982,32.6
ner,1983,32.51
ner,1984,25.35
ner,1985,25.96
ner,1986,28.25
ner,1987,26.41
ner,1988,33.14
ner,1989,31.76
ner,1990,35.21
ner,1991,35.86
ner,1992,38.28
ner,1993,37.58
ner,1994,38.61
ner,1995,39.19
ner,1996,43.27
ner,1997,41.35
ner,1998,53.45
ner,1999,53.67
ner,2000,38.31
ner,2001,46.59
ner,2002,51.81
ner,2003,52.41
ner,2004,48.12
ner,2005,57.52
ner,2006,62.18
ner,2007,63.27
ner,2008,76.25
ner,2009,65.23
ner,2010,85.31
ner,2011,75.26
ner,2012,84.76
ner,2013,84.1
ner,2014,89.91
ner,2015,101.28
ner,2016,108.81
ner,2017,111.46
ner,2018,120.74
ner,2019,119.92
nga,1961,18.31
nga,1962,19.24
nga,1963,20.15
nga,1964,20.73
nga,1965,21.62
nga,1966,20.75
nga,1967,22.05
nga,1968,22.51
nga,1969,24.97
nga,1970,26.73
nga,1971,24.29
nga,1972,21.65
nga,1973,22.68
nga,1974,25.26
nga,1975,23.67
nga,1976,22.53
nga,1977,22.11
nga,1978,21.89
nga,1979,22.26
nga,1980,23.75
nga,1981,23.83
nga,1982,24.66
nga,1983,25.11
nga,1984,26.53
nga,1985,28.47
nga,1986,29.9
nga,1987,30.52
nga,1988,34.54
nga,1989,37.98
nga,1990,39.9
nga,1991,44.73
nga,1992,48.06
nga,1993,51.04
nga,1994,52.91
nga,1995,54.85
nga,1996,57.39
nga,1997,59.73
nga,1998,63.25
nga,1999,66.08
nga,2000,66.61
nga,2001,66.41
nga,2002,69.86
nga,2003,72.87
nga,2004,77.71
nga,2005,82.05
nga,2006,87.33
nga,2007,81.38
nga,2008,86.64
nga,2009,76.27
nga,2010,86.02
nga,2011,80.06
nga,2012,87.85
nga,2013,85.3
nga,2014,96.51
nga,2015,98.85
nga,2016,104.64
nga,2017,105.79
nga,2018,105.2
nga,2019,106.58
nic,1961,21.31
nic,1962,21.72
nic,1963,23.29
nic,1964,24.64
nic,1965,24.68
nic,1966,25.94
nic,1967,28.44
nic,1968,31.2
nic,1969,33.47
nic,1970,35.87
nic,1971,36.32
nic,1972,36.74
nic,1973,37
nic,1974,36.79
nic,1975,41.99
nic,1976,44.7
nic,1977,47.08
nic,1978,50.28
nic,1979,54.8
nic,1980,37.59
nic,1981,34.39
nic,1982,37.01
nic,1983,36.37
nic,1984,37.36
nic,1985,35.33
nic,1986,34.41
nic,1987,31.66
nic,1988,31.6
nic,1989,35.24
nic,1990,37.88
nic,1991,38.55
nic,1992,39.86
nic,1993,41.74
nic,1994,42.93
nic,1995,44.98
nic,1996,47.07
nic,1997,47.12
nic,1998,49.15
nic,1999,54.02
nic,2000,60.68
nic,2001,60.95
nic,2002,63.84
nic,2003,71.92
nic,2004,70.62
nic,2005,76.05
nic,2006,77.95
nic,2007,80.19
nic,2008,82.66
nic,2009,89.33
nic,2010,90.89
nic,2011,97.14
nic,2012,101.34
nic,2013,103.43
nic,2014,100.55
nic,2015,97.73
nic,2016,101.72
nic,2017,111.71
nic,2018,108.69
nic,2019,112.41
nld,1961,43.8
nld,1962,45.72
nld,1963,45.96
nld,1964,46.32
nld,1965,45.15
nld,1966,47.04
nld,1967,51.94
nld,1968,53.75
nld,1969,54.37
nld,1970,59.5
nld,1971,61.32
nld,1972,60.51
nld,1973,63
nld,1974,68.08
nld,1975,67.67
nld,1976,68.94
nld,1977,71.27
nld,1978,75.81
nld,1979,78.49
nld,1980,80.44
nld,1981,83.41
nld,1982,86.11
nld,1983,85.88
nld,1984,90.18
nld,1985,90.83
nld,1986,93.43
nld,1987,92.64
nld,1988,91.94
nld,1989,90.06
nld,1990,93.8
nld,1991,89.33
nld,1992,94.67
nld,1993,94.65
nld,1994,91.38
nld,1995,92.56
nld,1996,94.22
nld,1997,89.33
nld,1998,90.79
nld,1999,95.56
nld,2000,94.6
nld,2001,88.04
nld,2002,87.8
nld,2003,82.13
nld,2004,87.34
nld,2005,85.73
nld,2006,83.85
nld,2007,86.51
nld,2008,87.97
nld,2009,90.42
nld,2010,90.25
nld,2011,93.77
nld,2012,91.41
nld,2013,94.02
nld,2014,97.25
nld,2015,99.82
nld,2016,102.92
nld,2017,103.13
nld,2018,96.77
nld,2019,100.01
nor,1961,80.46
nor,1962,79.16
nor,1963,83.4
nor,1964,78.58
nor,1965,81.37
nor,1966,81.9
nor,1967,80.41
nor,1968,85.75
nor,1969,83.05
nor,1970,83.1
nor,1971,82.63
nor,1972,83.05
nor,1973,84.84
nor,1974,91.03
nor,1975,83.13
nor,1976,84.76
nor,1977,90.06
nor,1978,92.43
nor,1979,90.21
nor,1980,94.55
nor,1981,95.99
nor,1982,99.59
nor,1983,95.75
nor,1984,99.48
nor,1985,97.45
nor,1986,94.59
nor,1987,98.28
nor,1988,98.1
nor,1989,97.46
nor,1990,102.03
nor,1991,94.07
nor,1992,92.36
nor,1993,96.36
nor,1994,92.64
nor,1995,93.63
nor,1996,95.02
nor,1997,95.2
nor,1998,95.37
nor,1999,94.48
nor,2000,92.64
nor,2001,91.32
nor,2002,90.73
nor,2003,92.37
nor,2004,96.48
nor,2005,94.17
nor,2006,94.32
nor,2007,94.63
nor,2008,99.86
nor,2009,95.63
nor,2010,97.39
nor,2011,93.73
nor,2012,94.84
nor,2013,95.62
nor,2014,98.85
nor,2015,100.13
nor,2016,101.03
nor,2017,101.35
nor,2018,96.59
nor,2019,101.94
npl,1961,20.83
npl,1962,21.05
npl,1963,21.45
npl,1964,21.8
npl,1965,22.41
npl,1966,21.55
npl,1967,22.24
npl,1968,22.83
npl,1969,23.61
npl,1970,24.35
npl,1971,24.53
npl,1972,23.66
npl,1973,25.99
npl,1974,26.74
npl,1975,27.9
npl,1976,27.5
npl,1977,27.29
npl,1978,28.16
npl,1979,27.22
npl,1980,29.68
npl,1981,31.12
npl,1982,28.95
npl,1983,35.35
npl,1984,35.51
npl,1985,36.56
npl,1986,35.32
npl,1987,39.42
npl,1988,42.72
npl,1989,44.87
npl,1990,46.96
npl,1991,48.69
npl,1992,46.6
npl,1993,51.57
npl,1994,50.37
npl,1995,54.46
npl,1996,54.57
npl,1997,56.45
npl,1998,57.16
npl,1999,59.26
npl,2000,62.46
npl,2001,64.56
npl,2002,66.07
npl,2003,68.34
npl,2004,71.05
npl,2005,72.59
npl,2006,73.54
npl,2007,73.11
npl,2008,78.1
npl,2009,81.94
npl,2010,82.75
npl,2011,89.23
npl,2012,97.12
npl,2013,94.26
npl,2014,99.2
npl,2015,99.22
npl,2016,101.58
npl,2017,106.18
npl,2018,106.82
npl,2019,112.62
nru,1961,37.83
nru,1962,37.93
nru,1963,38.04
nru,1964,39.07
nru,1965,43.86
nru,1966,43.97
nru,1967,44.75
nru,1968,44.97
nru,1969,48.14
nru,1970,49.2
nru,1971,50.26
nru,1972,50.7
nru,1973,52.57
nru,1974,54.81
nru,1975,57.23
nru,1976,39.68
nru,1977,48.44
nru,1978,52.58
nru,1979,56.39
nru,1980,60.35
nru,1981,64.8
nru,1982,66.83
nru,1983,64.87
nru,1984,59.35
nru,1985,62.81
nru,1986,64.74
nru,1987,66.59
nru,1988,68.12
nru,1989,68.84
nru,1990,70.82
nru,1991,76.4
nru,1992,78.69
nru,1993,80.45
nru,1994,81.74
nru,1995,83.11
nru,1996,84.12
nru,1997,85.3
nru,1998,86.5
nru,1999,87.7
nru,2000,88.23
nru,2001,89.25
nru,2002,90.34
nru,2003,91.42
nru,2004,92.52
nru,2005,93.58
nru,2006,94.66
nru,2007,96.35
nru,2008,97.82
nru,2009,98.83
nru,2010,99.7
nru,2011,96.26
nru,2012,101.7
nru,2013,103.81
nru,2014,99.41
nru,2015,99.98
nru,2016,100.61
nru,2017,99.73
nru,2018,100
nru,2019,100.59
nzl,1961,34.86
nzl,1962,36.55
nzl,1963,37.08
nzl,1964,38.46
nzl,1965,38.4
nzl,1966,39.46
nzl,1967,41.07
nzl,1968,43.77
nzl,1969,45.49
nzl,1970,44.55
nzl,1971,45.11
nzl,1972,46.92
nzl,1973,46.99
nzl,1974,43.09
nzl,1975,46.52
nzl,1976,51.8
nzl,1977,49.89
nzl,1978,48.98
nzl,1979,48.77
nzl,1980,50.47
nzl,1981,52.53
nzl,1982,53.49
nzl,1983,55.45
nzl,1984,55.68
nzl,1985,60.08
nzl,1986,57.63
nzl,1987,57.8
nzl,1988,59.47
nzl,1989,57.59
nzl,1990,55.24
nzl,1991,56.38
nzl,1992,59.96
nzl,1993,59.58
nzl,1994,64.3
nzl,1995,64.36
nzl,1996,66.85
nzl,1997,69.73
nzl,1998,71.14
nzl,1999,66.23
nzl,2000,72.27
nzl,2001,75.09
nzl,2002,75.31
nzl,2003,78.93
nzl,2004,82.83
nzl,2005,81.28
nzl,2006,81.97
nzl,2007,84.35
nzl,2008,84.54
nzl,2009,85.44
nzl,2010,85.66
nzl,2011,85.6
nzl,2012,90.03
nzl,2013,92.51
nzl,2014,98.51
nzl,2015,100.8
nzl,2016,100.7
nzl,2017,97.33
nzl,2018,99.66
nzl,2019,101.38
omn,1961,9.3
omn,1962,9.4
omn,1963,9.5
omn,1964,9.6
omn,1965,9.69
omn,1966,9.79
omn,1967,9.92
omn,1968,10.04
omn,1969,10.95
omn,1970,11.1
omn,1971,11.43
omn,1972,12.07
omn,1973,12.88
omn,1974,13.12
omn,1975,13.99
omn,1976,15.11
omn,1977,16.62
omn,1978,18.17
omn,1979,20.01
omn,1980,22.03
omn,1981,25.12
omn,1982,29.52
omn,1983,31.27
omn,1984,30.54
omn,1985,30.21
omn,1986,32.97
omn,1987,33.27
omn,1988,34.54
omn,1989,35.76
omn,1990,36.56
omn,1991,39.59
omn,1992,41.31
omn,1993,44.82
omn,1994,46.38
omn,1995,47.34
omn,1996,48.7
omn,1997,50.08
omn,1998,56.8
omn,1999,63.66
omn,2000,61.94
omn,2001,64.92
omn,2002,57.32
omn,2003,55.11
omn,2004,64.42
omn,2005,67.45
omn,2006,66.26
omn,2007,70.76
omn,2008,72.11
omn,2009,72.25
omn,2010,83.93
omn,2011,78.55
omn,2012,87.88
omn,2013,100.43
omn,2014,90.99
omn,2015,100.55
omn,2016,108.46
omn,2017,125.15
omn,2018,134.86
omn,2019,132.89
pak,1961,15.34
pak,1962,16.14
pak,1963,16.75
pak,1964,17.2
pak,1965,17.99
pak,1966,18
pak,1967,19.21
pak,1968,20.79
pak,1969,21.39
pak,1970,22.24
pak,1971,22.2
pak,1972,22.83
pak,1973,23.73
pak,1974,24.62
pak,1975,25.23
pak,1976,26.6
pak,1977,27.73
pak,1978,28.16
pak,1979,29.27
pak,1980,29.73
pak,1981,31.59
pak,1982,32.74
pak,1983,33.78
pak,1984,34.55
pak,1985,35.49
pak,1986,38.47
pak,1987,39.77
pak,1988,40.42
pak,1989,43.6
pak,1990,44.8
pak,1991,46.26
pak,1992,48.45
pak,1993,52
pak,1994,53.81
pak,1995,57.84
pak,1996,58.65
pak,1997,59.8
pak,1998,63.06
pak,1999,64.02
pak,2000,65.51
pak,2001,63.84
pak,2002,65.15
pak,2003,68.01
pak,2004,70.43
pak,2005,73.88
pak,2006,75.52
pak,2007,79.77
pak,2008,83.7
pak,2009,85
pak,2010,85.67
pak,2011,90.31
pak,2012,90.37
pak,2013,103.52
pak,2014,97.33
pak,2015,99.74
pak,2016,102.93
pak,2017,117.09
pak,2018,118.55
pak,2019,121.68
pan,1961,35.6
pan,1962,37.13
pan,1963,38.24
pan,1964,39.58
pan,1965,41.46
pan,1966,42.15
pan,1967,44.08
pan,1968,54.75
pan,1969,57.8
pan,1970,55.08
pan,1971,58.27
pan,1972,57.78
pan,1973,58.46
pan,1974,60.34
pan,1975,63.33
pan,1976,64.37
pan,1977,68.1
pan,1978,67.97
pan,1979,67.76
pan,1980,65.36
pan,1981,67.66
pan,1982,70.52
pan,1983,70.7
pan,1984,71.12
pan,1985,72.13
pan,1986,68.29
pan,1987,76.79
pan,1988,73.28
pan,1989,76.13
pan,1990,77.23
pan,1991,74.07
pan,1992,73.96
pan,1993,74.62
pan,1994,74.7
pan,1995,77.58
pan,1996,78.51
pan,1997,77.57
pan,1998,78.66
pan,1999,80.48
pan,2000,78.43
pan,2001,79.95
pan,2002,80.67
pan,2003,81.69
pan,2004,80.2
pan,2005,81.23
pan,2006,86.37
pan,2007,91
pan,2008,90.87
pan,2009,87.38
pan,2010,88.9
pan,2011,92.11
pan,2012,95.81
pan,2013,97.91
pan,2014,99.35
pan,2015,99.87
pan,2016,100.78
pan,2017,103.07
pan,2018,104.4
pan,2019,103.67
per,1961,19.2
per,1962,19.76
per,1963,19.49
per,1964,21.47
per,1965,21.72
per,1966,23.53
per,1967,24.29
per,1968,22.61
per,1969,24.99
per,1970,27.08
per,1971,27.84
per,1972,26.55
per,1973,26.56
per,1974,27.61
per,1975,27.6
per,1976,28.1
per,1977,28.29
per,1978,27.01
per,1979,26.84
per,1980,25.42
per,1981,28.14
per,1982,29.55
per,1983,28.06
per,1984,30.05
per,1985,29.96
per,1986,30.78
per,1987,34.07
per,1988,35.78
per,1989,34.39
per,1990,31.71
per,1991,33.2
per,1992,31.31
per,1993,33.9
per,1994,37.68
per,1995,40.43
per,1996,43.77
per,1997,47.33
per,1998,47.58
per,1999,53.32
per,2000,55.5
per,2001,55.12
per,2002,58.53
per,2003,60.22
per,2004,59.64
per,2005,64.02
per,2006,68.46
per,2007,70.93
per,2008,76.8
per,2009,79.42
per,2010,83.6
per,2011,85.81
per,2012,91.26
per,2013,95.05
per,2014,98.68
per,2015,99.6
per,2016,101.72
per,2017,103.48
per,2018,111.74
per,2019,116.42
phl,1961,22.13
phl,1962,23.55
phl,1963,24.53
phl,1964,24.93
phl,1965,25.38
phl,1966,26.24
phl,1967,26.64
phl,1968,26.85
phl,1969,28.28
phl,1970,29.45
phl,1971,30.64
phl,1972,30.27
phl,1973,31.79
phl,1974,35.05
phl,1975,37.94
phl,1976,40.77
phl,1977,41.73
phl,1978,43.12
phl,1979,44.63
phl,1980,46.34
phl,1981,47.15
phl,1982,48.5
phl,1983,45.26
phl,1984,46.18
phl,1985,46.73
phl,1986,50.09
phl,1987,49.39
phl,1988,49.71
phl,1989,52.19
phl,1990,57.18
phl,1991,57.18
phl,1992,57.06
phl,1993,59.03
phl,1994,61.59
phl,1995,61.27
phl,1996,66.16
phl,1997,66.26
phl,1998,60.91
phl,1999,67.17
phl,2000,69.36
phl,2001,72.02
phl,2002,74.29
phl,2003,76.66
phl,2004,78.9
phl,2005,80.39
phl,2006,83.45
phl,2007,88.47
phl,2008,92.27
phl,2009,92
phl,2010,90.94
phl,2011,94.62
phl,2012,97.94
phl,2013,98.25
phl,2014,100.16
phl,2015,100.36
phl,2016,99.48
phl,2017,104.02
phl,2018,104.71
phl,2019,104.38
png,1961,31.61
png,1962,32.72
png,1963,33.47
png,1964,34.44
png,1965,35.08
png,1966,36.41
png,1967,37.1
png,1968,38.16
png,1969,39.33
png,1970,40.35
png,1971,41.26
png,1972,42.4
png,1973,42.46
png,1974,45.04
png,1975,45.35
png,1976,46.4
png,1977,46.93
png,1978,47.93
png,1979,48.14
png,1980,49.72
png,1981,50.42
png,1982,51.09
png,1983,52.16
png,1984,54.07
png,1985,55.49
png,1986,55.47
png,1987,56.91
png,1988,58.26
png,1989,58.43
png,1990,58.79
png,1991,59.42
png,1992,61.91
png,1993,63.59
png,1994,63.34
png,1995,64.51
png,1996,67.13
png,1997,68.52
png,1998,69.4
png,1999,72.24
png,2000,74.04
png,2001,73.7
png,2002,76.32
png,2003,77.91
png,2004,79.38
png,2005,81.15
png,2006,84.59
png,2007,89.91
png,2008,90.73
png,2009,92.18
png,2010,90.6
png,2011,92.12
png,2012,94.93
png,2013,97.13
png,2014,99.13
png,2015,99.9
png,2016,100.97
png,2017,102.33
png,2018,103.71
png,2019,105.1
pol,1961,91.37
pol,1962,83.09
pol,1963,90.24
pol,1964,93.71
pol,1965,92.56
pol,1966,98.56
pol,1967,101.41
pol,1968,105.29
pol,1969,100.48
pol,1970,104.33
pol,1971,98.18
pol,1972,108.25
pol,1973,115.77
pol,1974,116.69
pol,1975,114.21
pol,1976,118.69
pol,1977,109.86
pol,1978,118.97
pol,1979,118.41
pol,1980,96.81
pol,1981,106.11
pol,1982,101.44
pol,1983,105.66
pol,1984,112.27
pol,1985,111.72
pol,1986,118.09
pol,1987,113.03
pol,1988,113.5
pol,1989,116.02
pol,1990,118.4
pol,1991,108.32
pol,1992,93.41
pol,1993,105.85
pol,1994,88.18
pol,1995,96.32
pol,1996,98.57
pol,1997,93.01
pol,1998,101.65
pol,1999,94.11
pol,2000,93.25
pol,2001,94.17
pol,2002,91.17
pol,2003,88.02
pol,2004,94.52
pol,2005,88.53
pol,2006,86.26
pol,2007,92.53
pol,2008,92.97
pol,2009,95.78
pol,2010,91.2
pol,2011,93.24
pol,2012,96.02
pol,2013,95.19
pol,2014,101.75
pol,2015,96.53
pol,2016,101.72
pol,2017,106.43
pol,2018,103
pol,2019,102.52
pri,1961,211.61
pri,1962,204.74001
pri,1963,217.42
pri,1964,215.36
pri,1965,211.74001
pri,1966,221.16
pri,1967,206.55
pri,1968,187.21001
pri,1969,179.41
pri,1970,179.82001
pri,1971,169.67
pri,1972,168.17
pri,1973,160.03999
pri,1974,159.25999
pri,1975,159.42
pri,1976,166.57001
pri,1977,166.27
pri,1978,171.75999
pri,1979,172.71001
pri,1980,159.74001
pri,1981,156.38
pri,1982,148.49001
pri,1983,146.36
pri,1984,144.34
pri,1985,143.44
pri,1986,151.25999
pri,1987,161.97
pri,1988,162.08
pri,1989,160.69
pri,1990,152.52
pri,1991,159.08
pri,1992,152.28
pri,1993,147.28999
pri,1994,139.69
pri,1995,133.57001
pri,1996,128.13
pri,1997,126.35
pri,1998,127.2
pri,1999,113.43
pri,2000,126.68
pri,2001,119.22
pri,2002,117.55
pri,2003,113.64
pri,2004,120.9
pri,2005,109.52
pri,2006,111.16
pri,2007,113.4
pri,2008,114.05
pri,2009,113.23
pri,2010,115.29
pri,2011,116.03
pri,2012,110.23
pri,2013,107.26
pri,2014,101.83
pri,2015,99.59
pri,2016,98.58
pri,2017,97.26
pri,2018,96.21
pri,2019,94.66
prk,1961,40.09
prk,1962,41.75
prk,1963,44.4
prk,1964,46.19
prk,1965,43.52
prk,1966,46.17
prk,1967,45.15
prk,1968,45.22
prk,1969,50.3
prk,1970,51.36
prk,1971,54.63
prk,1972,55.24
prk,1973,59.55
prk,1974,63.5
prk,1975,67.75
prk,1976,71.04
prk,1977,75.02
prk,1978,77.21
prk,1979,80.02
prk,1980,79
prk,1981,84.54
prk,1982,78.62
prk,1983,81.96
prk,1984,86.97
prk,1985,89.32
prk,1986,94.45
prk,1987,95.99
prk,1988,97.19
prk,1989,100.25
prk,1990,101.01
prk,1991,120.02
prk,1992,114.37
prk,1993,109.87
prk,1994,98.8
prk,1995,76.31
prk,1996,69.88
prk,1997,71.86
prk,1998,85.41
prk,1999,87.56
prk,2000,86.34
prk,2001,96.36
prk,2002,98.08
prk,2003,99.86
prk,2004,101.48
prk,2005,103.25
prk,2006,101.77
prk,2007,94.19
prk,2008,100.15
prk,2009,99
prk,2010,99.26
prk,2011,100.44
prk,2012,103.03
prk,2013,104.85
prk,2014,103.31
prk,2015,98.56
prk,2016,98.13
prk,2017,94.92
prk,2018,91.91
prk,2019,101.6
prt,1961,71.38
prt,1962,78.37
prt,1963,82.61
prt,1964,77.33
prt,1965,84.67
prt,1966,67.52
prt,1967,79.31
prt,1968,78.2
prt,1969,75.86
prt,1970,83.51
prt,1971,74.14
prt,1972,75.86
prt,1973,79.81
prt,1974,84.67
prt,1975,78.21
prt,1976,74.9
prt,1977,67.8
prt,1978,71.14
prt,1979,85.06
prt,1980,77.05
prt,1981,71.75
prt,1982,85.27
prt,1983,72.5
prt,1984,78.81
prt,1985,80.1
prt,1986,82.77
prt,1987,90.4
prt,1988,71.96
prt,1989,90.27
prt,1990,96.89
prt,1991,101.88
prt,1992,90.83
prt,1993,89.47
prt,1994,90.88
prt,1995,93.16
prt,1996,98.82
prt,1997,93.89
prt,1998,88.16
prt,1999,100.8
prt,2000,93.18
prt,2001,93.32
prt,2002,95.64
prt,2003,92.54
prt,2004,98.88
prt,2005,92.35
prt,2006,94.55
prt,2007,89.97
prt,2008,93.54
prt,2009,95.98
prt,2010,97.01
prt,2011,92.88
prt,2012,91.77
prt,2013,94.28
prt,2014,93.67
prt,2015,107.53
prt,2016,98.8
prt,2017,110.24
prt,2018,100.4
prt,2019,109.9
pry,1961,12.45
pry,1962,12.22
pry,1963,12.17
pry,1964,14.04
pry,1965,15.02
pry,1966,14.68
pry,1967,15.16
pry,1968,15.27
pry,1969,15.25
pry,1970,16.68
pry,1971,16.43
pry,1972,16.15
pry,1973,15.85
pry,1974,16.94
pry,1975,16.51
pry,1976,17.81
pry,1977,19.95
pry,1978,19.9
pry,1979,20.9
pry,1980,21.16
pry,1981,22.39
pry,1982,23.54
pry,1983,24.48
pry,1984,25.95
pry,1985,27.89
pry,1986,26.11
pry,1987,29.3
pry,1988,32.04
pry,1989,35.22
pry,1990,35.64
pry,1991,31.67
pry,1992,33.64
pry,1993,36.65
pry,1994,34.97
pry,1995,37.27
pry,1996,39.16
pry,1997,43.77
pry,1998,45.16
pry,1999,44.62
pry,2000,41.32
pry,2001,47.29
pry,2002,48.63
pry,2003,53.95
pry,2004,52.95
pry,2005,54.52
pry,2006,58.42
pry,2007,68.03
pry,2008,66.91
pry,2009,57.93
pry,2010,80.4
pry,2011,84.43
pry,2012,62.41
pry,2013,92.9
pry,2014,99.61
pry,2015,98.82
pry,2016,101.57
pry,2017,109.96
pry,2018,109.52
pry,2019,101.46
pse,1991,21.58
pse,1992,24.27
pse,1993,27.53
pse,1994,94.01
pse,1995,110.48
pse,1996,116.09
pse,1997,108.22
pse,1998,116.64
pse,1999,107.32
pse,2000,134.21001
pse,2001,117.66
pse,2002,144.10001
pse,2003,132.16
