geo,time,dt_oda_alld_cd
brn,1989,4559999.94278
brn,1990,3880000.11444
brn,1991,3619999.88556
brn,1992,5369999.88556
brn,1993,5070000.17166
brn,1994,5260000.22888
brn,1995,4289999.96185
brn,1996,3170000.07629
brn,1997,379999.99523
brn,1998,330000.01311
brn,1999,1429999.94755
brn,2000,629999.99523
brn,2001,349999.99404
brn,2002,-1820000.05245
brn,2003,469999.99881
brn,2004,769999.98093
btn,1963,9999.99978
btn,1964,9999.99978
btn,1965,159999.99642
btn,1966,50000.00075
btn,1967,9999.99978
btn,1968,140000.0006
btn,1969,100000.00149
btn,1970,209999.99344
btn,1971,140000.0006
btn,1972,189999.99762
btn,1973,519999.98093
btn,1974,610000.01431
btn,1975,2099999.90463
btn,1976,3220000.02861
btn,1977,2900000.09537
btn,1978,3119999.88556
btn,1979,4960000.03815
btn,1980,8060000.41962
btn,1981,9649999.61853
btn,1982,11250000
btn,1983,12369999.88556
btn,1984,16709999.08447
btn,1985,20649999.61853
btn,1986,36639999.38965
btn,1987,36560001.37329
btn,1988,35900001.52588
btn,1989,37090000.15259
btn,1990,41450000.76294
btn,1991,55360000.61035
btn,1992,52919998.16895
btn,1993,61740001.67847
btn,1994,72419998.16895
btn,1995,69459999.08447
btn,1996,57099998.47412
btn,1997,59340000.15259
btn,1998,52439998.62671
btn,1999,65620002.74658
btn,2000,47099998.47412
btn,2001,54610000.61035
btn,2002,60020000.45776
btn,2003,72860000.61035
btn,2004,72129997.25342
btn,2005,78769996.64307
btn,2006,92419998.16895
btn,2007,95639999.38965
btn,2008,79019996.64307
btn,2009,101370002.74658
btn,2010,97239997.86377
btn,2011,118650001.52588
btn,2012,161649993.89648
btn,2013,136800003.05176
btn,2014,130639999.38965
btn,2015,97279998.7793
btn,2016,51599998.47412
btn,2017,118540000.91553
btn,2018,107919998.16894
btn,2019,181410003.66211
bwa,1960,3430000.06676
bwa,1961,5460000.03815
bwa,1962,5239999.77112
bwa,1963,5329999.92371
bwa,1964,8869999.88556
bwa,1965,10300000.19073
bwa,1966,17879999.16077
bwa,1967,18260000.22888
bwa,1968,16739999.77112
bwa,1969,13359999.65668
bwa,1970,14199999.80927
bwa,1971,17649999.61853
bwa,1972,31409999.84741
bwa,1973,36069999.69482
bwa,1974,36450000.76294
bwa,1975,50939998.62671
bwa,1976,47380001.06812
bwa,1977,47250000
bwa,1978,68769996.64307
bwa,1979,99410003.66211
bwa,1980,105269996.64307
bwa,1981,96470001.2207
bwa,1982,101139999.38965
bwa,1983,103120002.74658
bwa,1984,101930000.30518
bwa,1985,95620002.74658
bwa,1986,100660003.66211
bwa,1987,154839996.33789
bwa,1988,149800003.05176
bwa,1989,157940002.44141
bwa,1990,145220001.2207
bwa,1991,131070007.32422
bwa,1992,111260002.13623
bwa,1993,129899993.89648
bwa,1994,85180000.30518
bwa,1995,89660003.66211
bwa,1996,74569999.69482
bwa,1997,121620002.74658
bwa,1998,106250000
bwa,1999,60889999.38965
bwa,2000,30620000.83923
bwa,2001,28930000.30518
bwa,2002,37310001.37329
bwa,2003,28049999.23706
bwa,2004,46610000.61035
bwa,2005,48270000.45776
bwa,2006,66610000.61035
bwa,2007,105069999.69482
bwa,2008,723099975.58594
bwa,2009,282350006.10352
bwa,2010,154669998.16895
bwa,2011,118500000
bwa,2012,73069999.69482
bwa,2013,107370002.74658
bwa,2014,99370002.74658
bwa,2015,65540000.91553
bwa,2016,90569999.69482
bwa,2017,102089996.33789
bwa,2018,85750000
bwa,2019,68860000.61035
caf,1960,29999.99933
caf,1961,419999.98689
caf,1962,1139999.98569
caf,1963,1980000.01907
caf,1964,16790000.91553
caf,1965,15779999.73297
caf,1966,15659999.84741
caf,1967,20569999.69482
caf,1968,17290000.91553
caf,1969,19809999.46594
caf,1970,14380000.11444
caf,1971,15550000.19073
caf,1972,25649999.61853
caf,1973,25600000.38147
caf,1974,36580001.83105
caf,1975,54750000
caf,1976,38689998.62671
caf,1977,44889999.38965
caf,1978,50950000.76294
caf,1979,83360000.61035
caf,1980,110120002.74658
caf,1981,101199996.94824
caf,1982,89459999.08447
caf,1983,92360000.61035
caf,1984,131690002.44141
caf,1985,103849998.47412
caf,1986,135139999.38965
caf,1987,180009994.50684
caf,1988,204690002.44141
caf,1989,188759994.50684
caf,1990,248889999.38965
caf,1991,173440002.44141
caf,1992,177649993.89648
caf,1993,171740005.49316
caf,1994,167559997.55859
caf,1995,167779998.7793
caf,1996,169130004.88281
caf,1997,91550003.05176
caf,1998,120620002.74658
caf,1999,118760002.13623
caf,2000,75900001.52588
caf,2001,76209999.08447
caf,2002,60009998.32153
caf,2003,51500000
caf,2004,110059997.55859
caf,2005,88970001.2207
caf,2006,133589996.33789
caf,2007,180009994.50684
caf,2008,260369995.11719
caf,2009,241139999.38965
caf,2010,260980010.98633
caf,2011,268769989.01367
caf,2012,228020004.27246
caf,2013,202820007.32422
caf,2014,611000000
caf,2015,486730010.98633
caf,2016,506760009.76562
caf,2017,511980010.98633
caf,2018,656250000
caf,2019,753849975.58594
chl,1960,17260000.22888
chl,1961,123830001.83106
chl,1962,134910003.66211
chl,1963,132250000
chl,1964,111489997.86377
chl,1965,105580001.83106
chl,1966,123470001.2207
chl,1967,92919998.16895
chl,1968,75860000.61035
chl,1969,74620002.74658
chl,1970,56669998.16895
chl,1971,27379999.16077
chl,1972,38110000.61035
chl,1973,39779998.7793
chl,1974,15180000.30518
chl,1975,113089996.33789
chl,1976,10420000.07629
chl,1977,10720000.26703
chl,1978,3759999.99046
chl,1979,-29889999.38965
chl,1980,-7550000.19073
chl,1981,550000.01192
chl,1982,-819999.99285
chl,1983,8529999.73297
chl,1984,11550000.19073
chl,1985,49369998.93188
chl,1986,3730000.01907
chl,1987,28879999.16077
chl,1988,51930000.30518
chl,1989,68720001.2207
chl,1990,109139999.38965
chl,1991,124980003.35693
chl,1992,136619995.11719
chl,1993,178720001.2207
chl,1994,155199996.94824
chl,1995,160740005.49316
chl,1996,196600006.10352
chl,1997,130729995.72754
chl,1998,107559997.55859
chl,1999,71180000.30518
chl,2000,50540000.91553
chl,2001,55860000.61035
chl,2002,-7070000.17166
chl,2003,80330001.83105
chl,2004,54110000.61035
chl,2005,170750000
chl,2006,98889999.38965
chl,2007,106260002.13623
chl,2008,102940002.44141
chl,2009,75959999.08447
chl,2010,181910003.66211
chl,2011,161199996.94824
chl,2012,128080001.83106
chl,2013,80559997.55859
chl,2014,245580001.83105
chl,2015,54330001.83105
chl,2016,178440002.44141
chl,2017,70309997.55859
chn,1979,16850000.38147
chn,1980,65500000
chn,1981,475899993.89648
chn,1982,523380004.88281
chn,1983,668799987.79297
chn,1984,797479980.46875
chn,1985,938750000
chn,1986,1095140014.64844
chn,1987,1377290039.0625
chn,1988,1916119995.11719
chn,1989,2067250000
chn,1990,2030599975.58594
chn,1991,1918750000
chn,1992,2988260009.76563
chn,1993,3202379882.8125
chn,1994,3132290039.0625
chn,1995,3463699951.17188
chn,1996,2655899902.34375
chn,1997,2060830078.125
chn,1998,2456879882.8125
chn,1999,2407000000
chn,2000,1749020019.53125
chn,2001,1497660034.17969
chn,2002,1511520019.53125
chn,2003,1361550048.82813
chn,2004,1709949951.17188
chn,2005,1798339965.82031
chn,2006,1268520019.53125
chn,2007,1453219970.70313
chn,2008,1305540039.0625
chn,2009,1141390014.64844
chn,2010,671890014.64844
chn,2011,-603609985.35156
chn,2012,-180529998.7793
chn,2013,-656549987.79297
chn,2014,-947070007.32422
chn,2015,-306290008.54492
chn,2016,-791429992.67578
chn,2017,-989940002.44141
chn,2018,-705450012.20703
chn,2019,-589979980.46875
civ,1960,129999.99523
civ,1961,3369999.88556
civ,1962,9000000
civ,1963,8649999.61853
civ,1964,39009998.32153
civ,1965,38619998.93188
civ,1966,35950000.76294
civ,1967,34020000.45776
civ,1968,44840000.15259
civ,1969,49659999.84741
civ,1970,52580001.83105
civ,1971,51069999.69482
civ,1972,48279998.7793
civ,1973,63319999.69482
civ,1974,75620002.74658
civ,1975,99680000.30518
civ,1976,107449996.94824
civ,1977,103949996.94824
civ,1978,129550003.05176
civ,1979,159919998.16895
civ,1980,209800003.05176
civ,1981,123050003.05176
civ,1982,136429992.67578
civ,1983,155320007.32422
civ,1984,122989997.86377
civ,1985,117360000.61035
civ,1986,174419998.16895
civ,1987,240479995.72754
civ,1988,424730010.98633
civ,1989,394559997.55859
civ,1990,686400024.41406
civ,1991,629900024.41406
civ,1992,755700012.20703
civ,1993,763630004.88281
civ,1994,1593699951.17188
civ,1995,1212439941.40625
civ,1996,964770019.53125
civ,1997,447000000
civ,1998,967270019.53125
civ,1999,447779998.7793
civ,2000,350920013.42773
civ,2001,186080001.83105
civ,2002,1067500000
civ,2003,253699996.94824
civ,2004,160710006.71387
civ,2005,91279998.7793
civ,2006,247139999.38965
civ,2007,171080001.83105
civ,2008,584630004.88281
civ,2009,2403010009.76563
civ,2010,845309997.55859
civ,2011,1437709960.9375
civ,2012,2908350097.65625
civ,2013,1273459960.9375
civ,2014,925039978.02734
civ,2015,651669982.91016
civ,2016,615789978.02734
civ,2017,829159973.14453
civ,2018,960010009.76562
civ,2019,1201229980.46875
cmr,1960,379999.99523
cmr,1961,7119999.88556
cmr,1962,9449999.80927
cmr,1963,8899999.61853
cmr,1964,27760000.22888
cmr,1965,32279998.7793
cmr,1966,48590000.15259
cmr,1967,37860000.61035
cmr,1968,47860000.61035
cmr,1969,37549999.23706
cmr,1970,59270000.45776
cmr,1971,48189998.62671
cmr,1972,62860000.61035
cmr,1973,60880001.06812
cmr,1974,61889999.38965
cmr,1975,109620002.74658
cmr,1976,135059997.55859
cmr,1977,179429992.67578
cmr,1978,179619995.11719
cmr,1979,276820007.32422
cmr,1980,264760009.76562
cmr,1981,198270004.27246
cmr,1982,211979995.72754
cmr,1983,127660003.66211
cmr,1984,182990005.49316
cmr,1985,152479995.72754
cmr,1986,216490005.49316
cmr,1987,203119995.11719
cmr,1988,275630004.88281
cmr,1989,452649993.89648
cmr,1990,444380004.88281
cmr,1991,516260009.76562
cmr,1992,714780029.29688
cmr,1993,543719970.70312
cmr,1994,731409973.14453
cmr,1995,443989990.23438
cmr,1996,411380004.88281
cmr,1997,500059997.55859
cmr,1998,498690002.44141
cmr,1999,434480010.98633
cmr,2000,377160003.66211
cmr,2001,458089996.33789
cmr,2002,605739990.23438
cmr,2003,885619995.11719
cmr,2004,780739990.23438
cmr,2005,416540008.54492
cmr,2006,1716239990.23438
cmr,2007,1939900024.41406
cmr,2008,551789978.02734
cmr,2009,643789978.02734
cmr,2010,540229980.46875
cmr,2011,612080017.08984
cmr,2012,597169982.91016
cmr,2013,751960021.97266
cmr,2014,856119995.11719
cmr,2015,664119995.11719
cmr,2016,756609985.35156
cmr,2017,1216839965.82031
cmr,2018,1165339965.82031
cmr,2019,1335219970.70313
cod,1960,82089996.33789
cod,1961,91160003.66211
cod,1962,120970001.2207
cod,1963,111500000
cod,1964,127019996.64307
cod,1965,142070007.32422
cod,1966,93110000.61035
cod,1967,93800003.05176
cod,1968,76660003.66211
cod,1969,83750000
cod,1970,89360000.61035
cod,1971,107269996.64307
cod,1972,121690002.44141
cod,1973,138919998.16895
cod,1974,180089996.33789
cod,1975,258079986.57227
cod,1976,193119995.11719
cod,1977,259600006.10352
cod,1978,315640014.64844
cod,1979,415359985.35156
cod,1980,431230010.98633
cod,1981,392149993.89648
cod,1982,346470001.2207
cod,1983,310299987.79297
cod,1984,300320007.32422
cod,1985,305359985.35156
cod,1986,421559997.55859
cod,1987,673729980.46875
cod,1988,551729980.46875
cod,1989,730109985.35156
cod,1990,895789978.02734
cod,1991,475279998.7793
cod,1992,268519989.01367
cod,1993,177820007.32422
cod,1994,244809997.55859
cod,1995,194750000
cod,1996,166160003.66211
cod,1997,157880004.88281
cod,1998,127019996.64307
cod,1999,135509994.50684
cod,2000,178440002.44141
cod,2001,246639999.38965
cod,2002,1176170043.94531
cod,2003,5417029785.15625
cod,2004,1919150024.41406
cod,2005,1881800048.82813
cod,2006,2197239990.23438
cod,2007,1348270019.53125
cod,2008,1766900024.41406
cod,2009,2362350097.65625
cod,2010,3483649902.34375
cod,2011,5526459960.9375
cod,2012,2846169921.875
cod,2013,2584010009.76563
cod,2014,2400020019.53125
cod,2015,2599040039.0625
cod,2016,2102330078.125
cod,2017,2292639892.57813
cod,2018,2513929931.64063
cod,2019,3025530029.29688
cog,1960,19999.99955
cog,1961,189999.99762
cog,1962,3069999.93324
cog,1963,5650000.09537
cog,1964,17760000.22888
cog,1965,15850000.38147
cog,1966,25180000.30518
cog,1967,18799999.23706
cog,1968,21370000.83923
cog,1969,17170000.07629
cog,1970,15390000.34332
cog,1971,17170000.07629
cog,1972,23100000.38147
cog,1973,26620000.83923
cog,1974,37819999.69482
cog,1975,55930000.30518
cog,1976,72639999.38965
cog,1977,48130001.06812
cog,1978,80260002.13623
cog,1979,90150001.52588
cog,1980,91150001.52588
cog,1981,80440002.44141
cog,1982,91940002.44141
cog,1983,107349998.47412
cog,1984,96519996.64307
cog,1985,69019996.64307
cog,1986,107230003.35693
cog,1987,137529998.7793
cog,1988,86599998.47412
cog,1989,90519996.64307
cog,1990,217160003.66211
cog,1991,133270004.27246
cog,1992,115000000
cog,1993,124360000.61035
cog,1994,363850006.10352
cog,1995,126860000.61035
cog,1996,431290008.54492
cog,1997,268670013.42773
cog,1998,64989997.86377
cog,1999,140539993.28613
cog,2000,32150001.52588
cog,2001,73889999.38965
cog,2002,57130001.06812
cog,2003,69279998.7793
cog,2004,115809997.55859
cog,2005,1425550048.82813
cog,2006,258299987.79297
cog,2007,116319999.69482
cog,2008,486630004.88281
cog,2009,283970001.2207
cog,2010,1315089965.82031
cog,2011,261239990.23438
cog,2012,140130004.88281
cog,2013,150990005.49316
cog,2014,106180000.30518
cog,2015,88800003.05176
cog,2016,87050003.05176
cog,2017,107040000.91553
cog,2018,146570007.32422
cog,2019,187270004.27246
col,1960,-7179999.82834
col,1961,52490001.67847
col,1962,48990001.67847
col,1963,71099998.47412
col,1964,42139999.38965
col,1965,39799999.23706
col,1966,83430000.30518
col,1967,95309997.55859
col,1968,117519996.64307
col,1969,106339996.33789
col,1970,133229995.72754
col,1971,104099998.47412
col,1972,102739997.86377
col,1973,129220001.2207
col,1974,87029998.7793
col,1975,70529998.7793
col,1976,67870002.74658
col,1977,40250000
col,1978,57569999.69482
col,1979,39509998.32153
col,1980,42259998.32153
col,1981,53330001.83105
col,1982,61759998.32153
col,1983,43770000.45776
col,1984,49939998.62671
col,1985,52520000.45776
col,1986,50220001.2207
col,1987,81819999.69482
col,1988,79889999.38965
col,1989,75160003.66211
col,1990,101050003.05176
col,1991,131369995.11719
col,1992,238710006.71387
col,1993,106250000
col,1994,91959999.08447
col,1995,181750000
col,1996,195059997.55859
col,1997,190779998.7793
col,1998,179309997.55859
col,1999,318380004.88281
col,2000,202369995.11719
col,2001,399920013.42773
col,2002,458260009.76562
col,2003,816000000
col,2004,536030029.29688
col,2005,643070007.32422
col,2006,1004739990.23438
col,2007,741770019.53125
col,2008,979289978.02734
col,2009,1059280029.29688
col,2010,673090026.85547
col,2011,1013590026.85547
col,2012,764250000
col,2013,857489990.23438
col,2014,1224170043.94531
col,2015,1355920043.94531
col,2016,1106500000
col,2017,850419982.91016
col,2018,1781020019.53125
col,2019,902539978.02734
com,1966,6099999.90463
com,1967,9699999.80927
com,1968,7849999.90463
com,1969,6360000.13351
com,1970,7889999.86649
com,1971,8819999.69482
com,1972,10210000.03815
com,1973,17620000.83923
com,1974,27340000.15259
com,1975,21559999.46594
com,1976,25260000.22888
com,1977,12090000.15259
com,1978,13439999.58038
com,1979,19579999.92371
com,1980,43250000
com,1981,46369998.93188
com,1982,38069999.69482
com,1983,37630001.06812
com,1984,42680000.30518
com,1985,47130001.06812
com,1986,45930000.30518
com,1987,54069999.69482
com,1988,51220001.2207
com,1989,44069999.69482
com,1990,44880001.06812
com,1991,63299999.23706
com,1992,47869998.93188
com,1993,48619998.93188
com,1994,38700000.76294
com,1995,41599998.47412
com,1996,39200000.76294
com,1997,30200000.76294
com,1998,40619998.93188
com,1999,22090000.15259
com,2000,19309999.46594
com,2001,27670000.07629
com,2002,27579999.92371
com,2003,24610000.61035
com,2004,25879999.16077
com,2005,23139999.38965
com,2006,32000000
com,2007,45049999.23706
com,2008,42040000.91553
com,2009,50779998.7793
com,2010,69910003.66211
com,2011,55349998.47412
com,2012,101610000.61035
com,2013,81230003.35693
com,2014,74949996.94824
com,2015,65779998.7793
com,2016,53750000
com,2017,67220001.2207
com,2018,90940002.44141
com,2019,78239997.86377
cpv,1961,2720000.02861
cpv,1966,2410000.08583
cpv,1967,709999.97854
cpv,1969,9999.99978
cpv,1975,8649999.61853
cpv,1976,23969999.31335
cpv,1977,26059999.46594
cpv,1978,35060001.37329
cpv,1979,32479999.54224
cpv,1980,61840000.15259
cpv,1981,48689998.62671
cpv,1982,51389999.38965
cpv,1983,56189998.62671
cpv,1984,60599998.47412
cpv,1985,64309997.55859
cpv,1986,104080001.83106
cpv,1987,84459999.08447
cpv,1988,82389999.38965
cpv,1989,82980003.35693
cpv,1990,105279998.7793
cpv,1991,102000000
cpv,1992,116480003.35693
cpv,1993,114959999.08447
cpv,1994,119669998.16894
cpv,1995,115730003.35693
cpv,1996,116459999.08447
cpv,1997,111010002.13623
cpv,1998,129770004.27246
cpv,1999,136970001.2207
cpv,2000,94650001.52588
cpv,2001,78059997.55859
cpv,2002,92500000
cpv,2003,145330001.83105
cpv,2004,143779998.7793
cpv,2005,162869995.11719
cpv,2006,139110000.61035
cpv,2007,166050003.05176
cpv,2008,221880004.88281
cpv,2009,196770004.27246
cpv,2010,326980010.98633
cpv,2011,251369995.11719
cpv,2012,245639999.38965
cpv,2013,245160003.66211
cpv,2014,231389999.38965
cpv,2015,153250000
cpv,2016,115239997.86377
cpv,2017,123010002.13623
cpv,2018,84279998.7793
cpv,2019,152539993.28613
cri,1960,4210000.03815
cri,1961,7090000.15259
cri,1962,9199999.80927
cri,1963,8109999.65668
cri,1964,11520000.45776
cri,1965,15069999.69482
cri,1966,12739999.77112
cri,1967,12880000.11444
cri,1968,11909999.84741
cri,1969,13840000.15259
cri,1970,12069999.69482
cri,1971,14159999.84741
cri,1972,15659999.84741
cri,1973,16239999.77112
cri,1974,15939999.58038
cri,1975,20190000.53406
cri,1976,13460000.03815
cri,1977,16739999.77112
cri,1978,35639999.38965
cri,1979,30270000.45776
cri,1980,24700000.76294
cri,1981,30950000.76294
cri,1982,63720001.2207
cri,1983,224440002.44141
cri,1984,199509994.50684
cri,1985,251770004.27246
cri,1986,181630004.88281
cri,1987,224490005.49316
cri,1988,182190002.44141
cri,1989,225330001.83105
cri,1990,222500000
cri,1991,184029998.7793
cri,1992,159149993.89648
cri,1993,117129997.25342
cri,1994,88540000.91553
cri,1995,46090000.15259
cri,1996,-209999.99344
cri,1997,3750000
cri,1998,29780000.68665
cri,1999,3450000.04768
cri,2000,25459999.08447
cri,2001,14270000.45776
cri,2002,13239999.77112
cri,2003,40009998.32153
cri,2004,25760000.22888
cri,2005,32610000.61035
cri,2006,31860000.61035
cri,2007,64410003.66211
cri,2008,77129997.25342
cri,2009,112610000.61035
cri,2010,101129997.25342
cri,2011,35549999.23706
cri,2012,28459999.08447
cri,2013,32819999.69482
cri,2014,54549999.23706
cri,2015,111300003.05176
cri,2016,100720001.2207
cri,2017,99260002.13623
cri,2018,99360000.61035
cri,2019,59759998.32153
cub,1960,230000.00417
cub,1961,189999.99762
cub,1962,39999.99911
cub,1963,-170000.00179
cub,1964,439999.99762
cub,1965,579999.98331
cub,1966,730000.01907
cub,1967,740000.00954
cub,1968,649999.97616
cub,1969,1309999.94278
cub,1970,1820000.05245
cub,1971,2480000.01907
cub,1972,3569999.93324
cub,1973,5190000.05722
cub,1974,15229999.54224
cub,1975,19629999.16077
cub,1976,45659999.84741
cub,1977,44930000.30518
cub,1978,47990001.67847
cub,1979,47900001.52588
cub,1980,45279998.7793
cub,1981,27370000.83923
cub,1982,35099998.47412
cub,1983,36840000.15259
cub,1984,35770000.45776
cub,1985,41990001.67847
cub,1986,41779998.7793
cub,1987,48880001.06812
cub,1988,61259998.32153
cub,1989,56840000.15259
cub,1990,51810001.37329
cub,1991,36930000.30518
cub,1992,24799999.23706
cub,1993,43900001.52588
cub,1994,47119998.93188
cub,1995,63630001.06812
cub,1996,57220001.2207
cub,1997,65400001.52588
cub,1998,80150001.52588
cub,1999,59389999.38965
cub,2000,45069999.69482
cub,2001,54650001.52588
cub,2002,62110000.61035
cub,2003,76540000.91553
cub,2004,99470001.2207
cub,2005,90139999.38965
cub,2006,82209999.08447
cub,2007,96550003.05176
cub,2008,125510002.13623
cub,2009,112559997.55859
cub,2010,132449996.94824
cub,2011,87279998.7793
cub,2012,85760002.13623
cub,2013,99459999.08447
cub,2014,261540008.54492
cub,2015,557960021.97266
cub,2016,2698110107.42188
cub,2017,734719970.70312
cub,2018,749710021.97266
cub,2019,499660003.66211
cym,1974,1679999.94755
cym,1975,1590000.03338
cym,1976,2099999.90463
