geo,time,ne_gdi_ftot_kd
mys,1960,1162712283.074
mys,1961,1404585241.32392
mys,1962,1606983302.56759
mys,1963,1729714070.60516
mys,1964,1762729396.56432
mys,1965,1955797007.41874
mys,1966,2135945646.99853
mys,1967,2184750795.10452
mys,1968,2237144748.79519
mys,1969,2254370110.25786
mys,1970,2888119906.55125
mys,1971,3431436903.92231
mys,1972,3939585195.18563
mys,1973,4589125212.20489
mys,1974,5592502709.57721
mys,1975,5176941024.43374
mys,1976,5436039059.44703
mys,1977,6229123698.38197
mys,1978,6732965941.09642
mys,1979,8016973196.6628
mys,1980,9998608488.26995
mys,1981,11806554825.2241
mys,1982,12751796752.5711
mys,1983,13775269949.8196
mys,1984,14182937862.6868
mys,1985,12838640688.9689
mys,1986,10479482984.499
mys,1987,10015116720.6481
mys,1988,12339334503.3735
mys,1989,15796853764.2001
mys,1990,20073862727.5306
mys,1991,24563436922.2891
mys,1992,27262999283.0623
mys,1993,32115609653.0534
mys,1994,37292658353.6039
mys,1995,45810317040.07169
mys,1996,49574375649.7247
mys,1997,54116530943.5411
mys,1998,30864837588.0169
mys,1999,28846041070.2855
mys,2000,36467016233.5168
mys,2001,35714947996.4153
mys,2002,35921271181.6669
mys,2003,36942773217.2577
mys,2004,38255555088.9771
mys,2005,40158914274.7407
mys,2006,42674353322.2379
mys,2007,47280616643.1955
mys,2008,48457983075.1504
mys,2009,47252669005.249
mys,2010,52467804685.6996
mys,2011,55799925387.2743
mys,2012,66392732505.441
mys,2013,71790346664.9597
mys,2014,75229514300.3457
mys,2015,77947359364.99809
mys,2016,79936009473.81902
mys,2017,84775967737.80569
mys,2018,85928050185.6357
mys,2019,84132889514.7868
mys,2020,71965177314.0443
nam,1980,645985424.00062
nam,1981,586032958.64656
nam,1982,483288719.34835
nam,1983,366367471.65931
nam,1984,314251648.41579
nam,1985,316509268.01528
nam,1986,295385644.79906
nam,1987,309418636.45427
nam,1988,348893225.17703
nam,1989,381840569.11365
nam,1990,461273303.37898
nam,1991,356813063.29035
nam,1992,498669955.51898
nam,1993,526286231.0684
nam,1994,561941786.5377
nam,1995,646943696.19388
nam,1996,759247021.01398
nam,1997,658255552.36417
nam,1998,818469853.04963
nam,1999,852829536.01565
nam,2000,776009889.84544
nam,2001,1049826260.10138
nam,2002,1041701402.74338
nam,2003,989699617.29248
nam,2004,1051270720.93402
nam,2005,1089055643.96556
nam,2006,1413461337.2251
nam,2007,1585121247.64204
nam,2008,1870370698.42182
nam,2009,2141268213.53993
nam,2010,2115625722.91355
nam,2011,2023320938.68141
nam,2012,2654629177.3729
nam,2013,3013252245.39858
nam,2014,3700349117.75437
nam,2015,3512515319.94504
nam,2016,2538797017.52071
nam,2017,2190389989.05441
nam,2018,2059568712.6899
nam,2019,1876618977.01426
nam,2020,1666063888.09104
ncl,2015,3069968112.33786
ner,1990,439933997.82878
ner,1991,378628552.85171
ner,1992,366159332.26626
ner,1993,398902589.20789
ner,1994,483135967.03178
ner,1995,477947447.08198
ner,1996,566511086.29954
ner,1997,536272540.10704
ner,1998,647554662.06098
ner,1999,583287402.97257
ner,2000,612481370.20969
ner,2001,756006647.02678
ner,2002,820740346.47826
ner,2003,769146294.12781
ner,2004,818123175.33635
ner,2005,1080799693.91675
ner,2006,1166393863.4841
ner,2007,1217405760.23783
ner,2008,1842417903.0963
ner,2009,2015541772.26195
ner,2010,2393053826.57346
ner,2011,2417799458.63724
ner,2012,2409048846.29313
ner,2013,2556502801.11168
ner,2014,2812535779.65389
ner,2015,3157620189.18097
ner,2016,2738268455.95241
ner,2017,2734051437.41235
ner,2018,3213902692.38582
ner,2019,3649966822.88257
ner,2020,3830239537.71551
nga,1981,109246572313.173
nga,1982,89210492538.2693
nga,1983,70560400196.0865
nga,1984,49271172454.21889
nga,1985,41736380830.7319
nga,1986,41827701613.3194
nga,1987,39222137256.53609
nga,1988,41843584103.0497
nga,1989,44570641153.4013
nga,1990,50723280015.0728
nga,1991,50094616700.3043
nga,1992,50351574557.35329
nga,1993,54144869162.2119
nga,1994,52813544253.1863
nga,1995,49305068979.5687
nga,1996,52654811303.0443
nga,1997,55732896998.5434
nga,1998,56509509458.4895
nga,1999,58021360055.1415
nga,2000,62248439244.3695
nga,2001,47466489675.97649
nga,2002,52304760935.377
nga,2003,63502508174.7462
nga,2004,50842164420.65929
nga,2005,52033144665.14169
nga,2006,73048633734.464
nga,2007,57054426822.9189
nga,2008,55570406166.3467
nga,2009,61085327253.1834
nga,2010,63536351305.4993
nga,2011,58296713330.4474
nga,2012,59784290224.2803
nga,2013,64486226748.5362
nga,2014,73144465506.8801
nga,2015,72179178570.22301
nga,2016,68685348287.8849
nga,2017,66640408184.4565
nga,2018,73129631307.46689
nga,2019,79192393087.94739
nga,2020,73210383769.98019
nic,1960,369831743.33135
nic,1961,405557321.12086
nic,1962,518600496.46663
nic,1963,571855143.3977
nic,1964,786700407.6658
nic,1965,921488059.56193
nic,1966,1049531059.60398
nic,1967,1039941007.74898
nic,1968,887554029.92115
nic,1969,1033688153.42594
nic,1970,1045421037.38041
nic,1971,1079846864.55221
nic,1972,995363074.40101
nic,1973,1325640244.87986
nic,1974,1659922052.39706
nic,1975,1563564864.71109
nic,1976,1637299365.96988
nic,1977,2171813025.4047
nic,1978,1203920355.95099
nic,1979,422313565.57081
nic,1980,1065163195.41159
nic,1981,1705237682.04157
nic,1982,1376927701.68682
nic,1983,1441634205.41178
nic,1984,1473214632.58265
nic,1985,1489654721.47694
nic,1986,1399128847.37313
nic,1987,1413215333.79751
nic,1988,1243158773.24782
nic,1989,1017669605.27253
nic,1990,935223262.03557
nic,1991,855692577.329
nic,1992,1008501094.63019
nic,1993,951136426.13974
nic,1994,1100888772.53939
nic,1995,1157967053.0363
nic,1996,1302481803.76458
nic,1997,1457357268.41006
nic,1998,1557607356.73091
nic,1999,2119767982.54427
nic,2000,1885059581.88706
nic,2001,1782717374.52062
nic,2002,1670820218.49127
nic,2003,1680780921.09125
nic,2004,1793911205.78352
nic,2005,1972145849.52216
nic,2006,2009500313.99439
nic,2007,2262953306.36038
nic,2008,2457382999.13429
nic,2009,1853401046.36733
nic,2010,1991237810.70884
nic,2011,2430301720.49793
nic,2012,2931722010.32665
nic,2013,3088099034.65767
nic,2014,3190730136.7719
nic,2015,3733050101.25914
nic,2016,3785893314.18805
nic,2017,3863734630.4736
nic,2018,3013937994.69962
nic,2019,2258023124.86504
nic,2020,2488769506.68208
nld,1969,63127427808.3163
nld,1970,70587512998.5816
nld,1971,73147823835.47501
nld,1972,70147340387.53551
nld,1973,72037492124.3367
nld,1974,67978463479.42889
nld,1975,66575698565.2215
nld,1976,66712776663.8324
nld,1977,71128208587.0312
nld,1978,72448726420.16949
nld,1979,70506789278.71129
nld,1980,70600495408.91479
nld,1981,63964689646.3039
nld,1982,62199785272.1609
nld,1983,63542504458.2406
nld,1984,68126235063.2796
nld,1985,73315490094.96748
nld,1986,78306601657.57028
nld,1987,79449636261.15971
nld,1988,87234056367.687
nld,1989,90094257443.78741
nld,1990,92690418861.20268
nld,1991,93861317771.52728
nld,1992,95534030500.56239
nld,1993,93970528234.8644
nld,1994,95885162483.11009
nld,1995,101532296842.06599
nld,1996,108375996473.04401
nld,1997,115284711340.388
nld,1998,123083700460.68201
nld,1999,135375209350.30299
nld,2000,138539550099.98199
nld,2001,140325428705.80899
nld,2002,134607521848.099
nld,2003,132279914697.321
nld,2004,132549143547.79601
nld,2005,136871022453.57001
nld,2006,146409662325.103
nld,2007,168055542075.87
nld,2008,163078871933.052
nld,2009,149105500161.58701
nld,2010,138993995484.853
nld,2011,145814634999.91299
nld,2012,136620290292.495
nld,2013,134437800770.733
nld,2014,131202076180.698
nld,2015,169237329745.703
nld,2016,156909532017.96899
nld,2017,163507097309.29099
nld,2018,169370125124.556
nld,2019,179818828520.957
nld,2020,172414131434.65601
nld_curacao,2015,690782122.90503
nor,1970,27810189108.19469
nor,1971,32339485377.6997
nor,1972,31505673245.8406
nor,1973,35191484964.3484
nor,1974,37308752712.6175
nor,1975,40990224243.0505
nor,1976,45052144259.5846
nor,1977,46423271675.1059
nor,1978,41342647514.7256
nor,1979,42138017980.7791
nor,1980,41632448072.7498
nor,1981,43730867004.2368
nor,1982,44078206055.5957
nor,1983,46504247184.0446
nor,1984,47106913299.5763
nor,1985,45616492714.6843
nor,1986,48991794977.7823
nor,1987,49369019324.17071
nor,1988,48870517722.4346
nor,1989,45574082876.9246
nor,1990,40874403224.13969
nor,1991,40712080190.1415
nor,1992,39909145396.3005
nor,1993,42006696290.1726
nor,1994,44213247907.40929
nor,1995,45640177741.0354
nor,1996,49912162860.3906
nor,1997,57279322103.9578
nor,1998,64330763666.4255
nor,1999,61160194275.0852
nor,2000,59148083083.6003
nor,2001,58785615376.6663
nor,2002,58577782370.5694
nor,2003,58864234783.5072
nor,2004,64837201612.0698
nor,2005,72542771520.09918
nor,2006,79119768523.3026
nor,2007,88813516585.7187
nor,2008,89816968068.6163
nor,2009,83515635010.8504
nor,2010,78152898625.6071
nor,2011,83976066962.9017
nor,2012,90310013433.91539
nor,2013,96030505321.8972
nor,2014,95788570838.0696
nor,2015,91953332644.4146
nor,2016,95579125762.1163
nor,2017,98097426888.49849
nor,2018,100279425441.769
nor,2019,109819406840.963
nor,2020,103622858323.86099
npl,2001,3129376273.29867
npl,2002,3133496191.965
npl,2003,3251950338.50673
npl,2004,3358256288.59826
npl,2005,3375906251.82985
npl,2006,3750432563.66673
npl,2007,3948717715.4526
npl,2008,4021902291.02793
npl,2009,4041730806.20653
npl,2010,4713315599.62948
npl,2011,4679197260.66298
npl,2012,4769685579.58399
npl,2013,5187461553.31991
npl,2014,5837102751.40758
npl,2015,6712326663.39575
npl,2016,7141066708.46942
npl,2017,8789415412.83563
npl,2018,9827564682.79575
npl,2019,10942611030.2404
npl,2020,9584633001.38756
nzl,1970,7066735473.0731
nzl,1971,8040209906.03044
nzl,1972,9358786589.72437
nzl,1973,10199292874.7014
nzl,1974,11076843041.1967
nzl,1975,10650122910.0926
nzl,1976,10018800188.2878
nzl,1977,8850002266.42724
nzl,1978,8749315713.31439
nzl,1979,8096438919.78591
nzl,1980,8559568332.78126
nzl,1981,10142169145.2083
nzl,1982,10702180303.0039
nzl,1983,11778880384.944
nzl,1984,12659120277.5502
nzl,1985,13756573859.3769
nzl,1986,13782936243.6584
nzl,1987,14478563433.8116
nzl,1988,14190793423.8742
nzl,1989,14914977597.2385
nzl,1990,14442683449.8509
nzl,1991,12234250248.4353
nzl,1992,12549845708.6072
nzl,1993,14673338796.0041
nzl,1994,16924242054.4291
nzl,1995,18761429592.5661
nzl,1996,19654761066.2668
nzl,1997,19926422008.7519
nzl,1998,19238117121.9861
nzl,1999,21265687337.6454
nzl,2000,21212966055.8936
nzl,2001,22985716626.85889
nzl,2002,24806795794.9058
nzl,2003,28371335623.006
nzl,2004,30691068533.2729
nzl,2005,32451371885.8418
nzl,2006,31896334315.4518
nzl,2007,34376427761.9903
nzl,2008,31895602085.11309
nzl,2009,28702307222.92929
nzl,2010,29783092452.79729
nzl,2011,31587329625.6908
nzl,2012,33300036611.5169
nzl,2013,36447200264.9976
nzl,2014,39379085409.4388
nzl,2015,40892623651.0399
nzl,2016,41920687599.1562
nzl,2017,44955086385.7459
nzl,2018,47508403563.521
nzl,2019,48121288028.034
nzl,2020,46076144284.2448
omn,1998,8272303977.53672
omn,1999,7090560041.40737
omn,2000,6234574854.36381
omn,2001,6977806269.70024
omn,2002,7711555064.27959
omn,2003,9335305801.49335
omn,2004,11194129405.543
omn,2005,12982566366.5439
omn,2006,13309356859.1843
omn,2007,17528961028.5378
omn,2008,23416751742.9683
omn,2009,22086938884.79449
omn,2010,20079956609.6207
omn,2011,21933459057.4802
omn,2012,23493902646.5223
omn,2013,25738956713.3577
omn,2014,26436110949.90549
omn,2015,26770611183.355
omn,2016,30816949007.3162
omn,2017,29753238264.9467
omn,2018,29904599620.5826
omn,2019,26790959947.5565
omn,2020,24604722171.76929
pak,1960,3499635218.98843
pak,1961,5321338534.35074
pak,1962,6112215046.60136
pak,1963,7213326661.33471
pak,1964,7990886856.48408
pak,1965,9689039068.28697
pak,1966,8131206933.7616
pak,1967,8075473480.91058
pak,1968,7694955066.77186
pak,1969,7150194912.60111
pak,1970,8126521528.73594
pak,1971,8032563403.54442
pak,1972,7584227562.09645
pak,1973,7876706097.94104
pak,1974,7679418529.15966
pak,1975,8206176461.97483
pak,1976,9504821849.58651
pak,1977,10180284987.1011
pak,1978,10622455607.0557
pak,1979,10890027296.745
pak,1980,11796317270.3558
pak,1981,11770423038.7226
pak,1982,13462164253.4967
pak,1983,14180536962.31
pak,1984,14919872535.2697
pak,1985,16448850305.9976
pak,1986,17238001588.6989
pak,1987,17977830094.1566
pak,1988,17755880128.038
pak,1989,19062910962.2132
pak,1990,20042196702.9365
pak,1991,20683381678.9127
pak,1992,22759340477.7443
pak,1993,23744298661.8409
pak,1994,23517417958.3035
pak,1995,24530736230.3423
pak,1996,25813845251.6238
pak,1997,24828147239.9434
pak,1998,23911499876.746
pak,1999,22835789409.304
pak,2000,23987208980.7219
pak,2001,24569869893.99409
pak,2002,23423634694.4592
pak,2003,24963353619.2076
pak,2004,26802064194.11349
pak,2005,30531605589.6151
pak,2006,35154361073.7871
pak,2007,35996630146.267
pak,2008,37646886486.76849
pak,2009,35780132172.0949
pak,2010,33159218991.6879
pak,2011,30604118327.8311
pak,2012,31346677241.7076
pak,2013,32156458833.6411
pak,2014,32967414441.34769
pak,2015,38167440420.6172
pak,2016,41018276505.3913
pak,2017,45247641755.0405
pak,2018,50327936611.252
pak,2019,44024740917.1336
pak,2020,43566106884.8081
pan,1960,313713568.4682
pan,1961,410791004.89552
pan,1962,436337671.2702
pan,1963,493562339.41408
pan,1964,448600081.5504
pan,1965,511444966.80003
pan,1966,726037276.95794
pan,1967,780196277.40456
pan,1968,886470586.66923
pan,1969,1025444743.51738
pan,1970,1305947476.36776
pan,1971,1500917090.53131
pan,1972,1860439179.73831
pan,1973,1863929607.05321
pan,1974,1667962765.15809
pan,1975,1800103254.85512
pan,1976,1836005667.51645
pan,1977,1219682197.66536
pan,1978,1511887246.85058
pan,1979,1495432077.49888
pan,1980,1816059810.34104
pan,1981,2251944977.80514
pan,1982,2331371118.67139
pan,1983,1683299049.16312
pan,1984,1507371847.61567
pan,1985,1441567061.24637
pan,1986,1797066633.89038
pan,1987,1978941251.61121
pan,1988,850091052.1191
pan,1989,550995544.86179
pan,1990,794262450.69766
pan,1991,1504302260.21265
pan,1992,2134915960.63038
pan,1993,3013208979.70173
pan,1994,3183188780.80345
pan,1995,3427414917.83038
pan,1996,3684793340.34982
pan,1997,3955503162.04907
pan,1998,4537529506.66532
pan,1999,5041873789.17267
pan,2000,4671707412.6265
pan,2001,3471560254.18675
pan,2002,3275982045.95372
pan,2003,4038873874.86671
pan,2004,4417867885.77466
pan,2005,4702309409.46178
pan,2006,5483444781.57967
pan,2007,7730677008.48281
pan,2008,9443003859.09627
pan,2009,9166191796.90124
pan,2010,10246345029.7112
pan,2011,12169439841.0924
pan,2012,15213851467.2383
pan,2013,18419791073.2062
pan,2014,20028687910.9336
pan,2015,21329900000
pan,2016,21782699401.50109
pan,2017,23447870503.1665
pan,2018,23611873508.4859
pan,2019,22989730257.1713
per,1960,3394907256.45048
per,1961,3812934359.39981
per,1962,4250899699.27242
per,1963,4120456318.72393
per,1964,4239071931.60607
per,1965,4825053335.41707
per,1966,5656038498.03024
per,1967,5396503481.80943
per,1968,4227920036.37785
per,1969,4456702856.66623
per,1970,4851074424.28295
per,1971,5575609677.89931
per,1972,5252204716.28043
per,1973,7768139867.01446
per,1974,10366869391.4126
per,1975,10161742106.4569
per,1976,8811011038.9641
per,1977,7737049734.86298
per,1978,7178441164.79406
per,1979,8379128551.0342
per,1980,11459417187.5608
per,1981,13756298427.2106
per,1982,13237227827.6945
per,1983,9354959039.94576
per,1984,9018185373.25269
per,1985,7669872634.83187
per,1986,9231635536.82768
per,1987,10698885272.8061
per,1988,9041691847.05574
per,1989,7876258296.65834
per,1990,7942642916.10402
per,1991,8091253862.08666
per,1992,8211754041.9147
per,1993,9158410849.23713
per,1994,12511807355.7547
per,1995,15185164280.3865
per,1996,14753722647.4294
per,1997,17004296889.8529
per,1998,16804011594.2742
per,1999,14946101944.4984
per,2000,14175831803.9835
per,2001,13026826687.2427
per,2002,13090827627.5592
per,2003,13826085488.9598
per,2004,14844453392.231
per,2005,16495677652.3965
per,2006,19608382208.49509
per,2007,24053812227.6547
per,2008,30745298775.8037
per,2009,29698695163.5693
per,2010,36194790605.6933
per,2011,39788631642.524
per,2012,45712859859.1141
per,2013,48171625395.626
per,2014,47202575864.0104
per,2015,43823326215.2996
per,2016,41866779822.21249
per,2017,42405893625.349
per,2018,44385781537.8457
per,2019,45640952920.288
per,2020,38519530643.66
phl,2000,26368731391.7755
phl,2001,25169551370.8292
phl,2002,26154736301.8474
phl,2003,28660161524.3027
phl,2004,29905226255.573
phl,2005,29609398827.6059
phl,2006,31103594432.6385
phl,2007,34526390236.4043
phl,2008,37441081184.7707
phl,2009,38228489837.0475
phl,2010,45851165496.1647
phl,2011,43945087259.349
phl,2012,49579501653.8844
phl,2013,55448825580.2444
phl,2014,59876373685.2952
phl,2015,68128013139.8507
phl,2016,82360809222.14301
phl,2017,91055199626.0565
phl,2018,102845868154.166
phl,2019,106811928002.62199
phl,2020,77487572123.56169
pol,1995,29776893487.1999
pol,1996,35653800238.7584
pol,1997,43602599814.299
pol,1998,49814033691.471
pol,1999,53225361453.7737
pol,2000,54388380421.8066
pol,2001,48642790821.0638
pol,2002,45674227351.1076
pol,2003,46222841225.6267
pol,2004,49321130123.3585
pol,2005,53437325905.2925
pol,2006,61653534951.5851
pol,2007,73394614670.38071
pol,2008,79858336649.423
pol,2009,77728876508.8208
pol,2010,77695715612.1501
pol,2011,84507759649.82089
pol,2012,83005438387.054
pol,2013,82119113940.84099
pol,2014,90358933545.56306
pol,2015,95898660299.77449
pol,2016,88068974665.075
pol,2017,91562010876.77408
pol,2018,100124950258.655
pol,2019,106193659636.55701
pol,2020,96607242339.8329
pri,1964,3074725048.86248
pri,1965,3684576491.28293
pri,1966,3780252959.11187
pri,1967,4578704057.54045
pri,1968,4732199398.01423
pri,1969,5107333750.29317
pri,1970,5985629958.56461
pri,1971,6532155969.04073
pri,1972,6709742506.44984
pri,1973,5858979094.67594
pri,1974,5410882831.67852
pri,1975,5288361887.26448
pri,1976,4845083863.65413
pri,1977,4087931959.97185
pri,1978,4237985700.88343
pri,1979,4242803940.2705
pri,1980,4165712110.0774
pri,1981,3968164295.20757
pri,1982,3115335923.69635
pri,1983,2838631318.8961
pri,1984,3385157329.37221
pri,1985,3748590243.13971
pri,1986,3715550887.34266
pri,1987,4732199398.01423
pri,1988,5869992213.27496
pri,1989,6309140317.41068
pri,1990,6490168454.38198
pri,1991,6598234680.63482
pri,1992,6518389570.79196
pri,1993,7062162301.61832
pri,1994,7234930599.64037
pri,1995,7968679626.29974
pri,1996,8843534235.00899
pri,1997,9916624978.5005
pri,1998,10300019169.7287
pri,1999,13025766022.9849
pri,2000,13229508717.0667
pri,2001,13109741052.3024
pri,2002,12576981440.075
pri,2003,12558396802.4392
pri,2004,13358912860.6051
pri,2005,12794456116.41
pri,2006,12697051965.6008
pri,2007,12373610438.746
pri,2008,11234757610.8201
pri,2009,9829208349.62082
pri,2010,9200083949.6521
pri,2011,10082510077.3982
pri,2012,10615958009.538
pri,2013,9801675553.12329
pri,2014,9204902189.03917
pri,2015,8804300000
pri,2016,8416775889.29716
pri,2017,9023874052.06786
pri,2018,14308106019.8577
pri,2019,14423743765.1474
pri,2020,11229939371.433
prt,1970,15112973542.1707
prt,1971,16597953361.5734
prt,1972,18840109158.05429
prt,1973,20635033622.4789
prt,1974,19199814346.7078
prt,1975,17029598256.5422
prt,1976,17169283710.4461
prt,1977,19229788946.9609
prt,1978,20424877457.3269
prt,1979,20150273016.8973
prt,1980,21870218819.1992
prt,1981,23073832826.6168
prt,1982,23594711405.3269
prt,1983,21911962022.6832
prt,1984,18102295290.4305
prt,1985,17460211304.5226
prt,1986,19358269430.1824
prt,1987,22842226448.7504
prt,1988,26230328210.64569
prt,1989,27189648560.2926
prt,1990,29258013586.1246
prt,1991,30231811969.4812
prt,1992,31599454143.623
prt,1993,29847893881.0156
prt,1994,30660483369.9031
prt,1995,32669002379.9277
prt,1996,34363591374.6273
prt,1997,39230253314.3402
prt,1998,43833702182.4715
prt,1999,46494180952.6433
prt,2000,48380633573.4671
prt,2001,48851136938.4043
prt,2002,47194159321.1839
prt,2003,43742433652.0886
prt,2004,43825035777.2828
prt,2005,43873316230.71829
prt,2006,43541294498.1988
prt,2007,44885062173.9601
prt,2008,45075131717.7402
prt,2009,41677259585.33009
prt,2010,41208161973.2254
prt,2011,36019121077.5254
prt,2012,29999430042.1043
prt,2013,28557806657.9285
prt,2014,29211350802.4836
prt,2015,30940414581.7207
prt,2016,31728540420.8828
prt,2017,35373828380.3379
prt,2018,37560835838.5902
prt,2019,39584516342.2652
prt,2020,38498707085.0355
pry,1962,267836181.47452
pry,1963,254314217.18269
pry,1964,300276836.77806
pry,1965,433859622.54165
pry,1966,507208250.49535
pry,1967,567230529.1245
pry,1968,574710004.03464
pry,1969,625101887.31378
pry,1970,633023266.48568
pry,1971,691787463.57418
pry,1972,785014312.94864
pry,1973,1051846896.78194
pry,1974,1194519348.69884
pry,1975,1129133179.34441
pry,1976,1529293003.99405
pry,1977,1793051403.38001
pry,1978,2193950932.22125
pry,1979,2693323357.21836
pry,1980,3221515039.17203
pry,1981,3743689206.95127
pry,1982,3072146968.43098
pry,1983,2539355036.33426
pry,1984,2569726391.27204
pry,1985,2577447572.87942
pry,1986,2707918122.10362
pry,1987,2905888038.85833
pry,1988,3029867529.18315
pry,1989,3409589086.52676
pry,1990,3681181206.55432
pry,1991,3873616593.90037
pry,1992,4002118011.30223
pry,1993,4278887737.02607
pry,1994,4630081669.65543
pry,1995,4851554061.50769
pry,1996,4581463775.12032
pry,1997,4716136327.74057
pry,1998,4220823474.11889
pry,1999,3756959475.68065
pry,2000,3681447983.73781
pry,2001,3453285478.01157
pry,2002,3442954735.59244
pry,2003,3828322186.33461
pry,2004,3983945999.40045
pry,2005,4055209474.78668
pry,2006,4239665425.92993
pry,2007,4741200949.631
pry,2008,5527998075.76512
pry,2009,5169591068.86333
pry,2010,6597758358.28286
pry,2011,6772063771.38361
pry,2012,6207235839.8093
pry,2013,6697971574.29053
pry,2014,7171986989.57165
pry,2015,7024931423.49063
pry,2016,7167388387.45197
pry,2017,7589384667.51112
pry,2018,8111343370.47541
pry,2019,7616062215.87991
pry,2020,8098692951.05654
pse,1994,1675199508.05
pse,1995,1646068515.21
pse,1996,1664149821.11
pse,1997,1849818045.62
pse,1998,2130747965.12
pse,1999,2896524754.03
pse,2000,2137779584.08
pse,2001,1700982110.91
pse,2002,1422061225.4
pse,2003,1812818336.31
pse,2004,1861035152.06
pse,2005,2036155948.12
pse,2006,1849148367.62
pse,2007,1443993179.79
pse,2008,1932021019.68
pse,2009,2287285196.78
pse,2010,2152345080.5
pse,2011,2491700000
pse,2012,2998000000
pse,2013,3053500000
pse,2014,2892300000
pse,2015,3304600000
pse,2016,3666300000
pse,2017,3918200000
pse,2018,4015900000
pse,2019,3911200000
pse,2020,2971700000
rou,1990,14831421268.6319
rou,1991,10142417180.0573
rou,1992,11254631526.7763
rou,1993,12189177266.1427
rou,1994,14714289675.0784
rou,1995,15760768067.8791
rou,1996,17084866274.5998
rou,1997,16839216757.4159
rou,1998,16050506485.2988
rou,1999,15743633427.6612
rou,2000,16664888689.3059
rou,2001,18422481366.8752
rou,2002,19768723412.5782
rou,2003,21796653801.2417
rou,2004,23890498884.7572
rou,2005,26643928227.7966
rou,2006,33716638594.2967
rou,2007,50911309686.2556
rou,2008,59997002356.2174
rou,2009,39634172067.9641
rou,2010,38543041359.3333
rou,2011,40887704180.98009
rou,2012,42174551441.3339
rou,2013,39686013299.621
rou,2014,41197081837.9999
rou,2015,44061786953.5911
rou,2016,44034474893.6615
rou,2017,45565580227.098
rou,2018,45047764243.71549
rou,2019,50863921075.7226
rou,2020,54327066421.4756
rus,1990,552231280358.18604
rus,1991,466635431906.13501
rus,1992,272981727666.71399
rus,1993,202552441921.40799
rus,1994,149888807027.43201
rus,1995,138647146502.311
rus,1996,116682930379.98
rus,1997,107465200852.431
rus,1998,94139521865.5121
rus,1999,100163823826.465
rus,2000,118292962444.02901
rus,2001,130359324072.591
rus,2002,134010012584.814
rus,2003,152637846796.86899
rus,2004,171869443033.70099
rus,2005,190087370184.54401
rus,2006,224303511164.88901
rus,2007,271407307701.30896
rus,2008,300176272185.49493
rus,2009,256951054728.52802
rus,2010,272111696730.47
rus,2011,296873338759.66901
rus,2012,315270134703.74493
rus,2013,321309740076.84802
rus,2014,314443790306.62
rus,2015,281034564809.63293
rus,2016,284570832744.388
rus,2017,297822723407.10101
rus,2018,299654656022.78601
rus,2019,304246639685.48401
rus,2020,291047914563.02698
rwa,1965,37665289.84083
rwa,1966,39697710.38587
rwa,1967,32122422.05896
rwa,1968,38515078.89811
rwa,1969,34586498.43216
rwa,1970,39010182.41441
rwa,1971,51149575.60343
rwa,1972,70683979.66631
rwa,1973,72094510.6795
rwa,1974,80649440.22203
rwa,1975,108828541.85124
rwa,1976,109418769.03865
rwa,1977,113788679.72051
rwa,1978,109866581.46941
rwa,1979,136466715.02018
rwa,1980,114322759.36737
rwa,1981,148063188.52407
rwa,1982,201531983.31126
rwa,1983,230193885.74816
rwa,1984,281773030.23262
rwa,1985,281324725.42579
rwa,1986,293268586.97499
rwa,1987,292943014.63682
rwa,1988,282572880.56225
rwa,1989,257162435.30017
rwa,1990,229650922.24295
rwa,1991,221711148.25878
rwa,1992,234407005.7044
rwa,1993,260529994.76982
rwa,1994,47488800.72749
rwa,1995,121469192.70058
rwa,1996,132791821.25024
rwa,1997,180870925.61824
rwa,1998,234332237.06671
rwa,1999,276579215.0277
rwa,2000,322851933.98415
rwa,2001,323205064.57308
rwa,2002,348163830.12631
rwa,2003,382600941.71421
rwa,2004,428135296.712
rwa,2005,496852445.56739
rwa,2006,617848972.97469
rwa,2007,788816918.29911
rwa,2008,1046636644.0539
rwa,2009,1075242514.81292
rwa,2010,1150504044.84237
rwa,2011,1257915363.32688
rwa,2012,1533054539.32959
rwa,2013,1643625688.66828
rwa,2014,1723433201.76625
rwa,2015,2047217262.92183
rwa,2016,2231799080.36619
rwa,2017,2003721434.50559
rwa,2018,2123244673.57921
rwa,2019,2803769739.97726
rwa,2020,2676328579.32201
sau,2000,44494942946.5646
sau,2001,45177240242.9591
sau,2002,46006759302.004
sau,2003,52836648670.374
sau,2004,64966634688.4268
sau,2005,79866492285.9375
sau,2006,95927073882.18428
sau,2007,115731676162.99001
sau,2008,129714154647.328
sau,2009,123597651648.832
sau,2010,136703480928.91701
sau,2011,158066213734.20001
sau,2012,165920561736.16199
sau,2013,175231893370.59299
sau,2014,188348670036.70999
sau,2015,195315279440
sau,2016,167890696666.465
sau,2017,169069618360.396
sau,2018,165462640880.82401
sau,2019,172123163879.15701
sau,2020,148893106429.20499
sdn,1976,104540074969.888
sdn,1977,81976951185.4054
sdn,1978,68011435535.30489
sdn,1979,56506209301.7709
sdn,1980,60496363179.53249
sdn,1981,56738822417.2335
sdn,1982,114103903156.321
sdn,1983,107385069987.502
sdn,1984,103081791533.226
sdn,1985,68333508885.9889
sdn,1986,61203132962.4382
sdn,1987,75222332088.73268
sdn,1988,68691368164.52689
sdn,1989,68816623496.4279
sdn,1990,64915939022.7136
sdn,1991,57186153208.8543
