geo,time,ne_gdi_totl_cn
ton,1980,14058000
ton,1981,16011000
ton,1982,19106000
ton,1983,19826000
ton,1984,17525000
ton,1985,22690000
ton,1986,24619000
ton,1987,25863000
ton,1988,28918000
ton,1989,27363000
ton,1990,27214000
ton,1991,28691000
ton,1992,32733000
ton,1993,34680000
ton,1994,53304000
ton,1995,69702000
ton,1996,71457800
ton,1997,48048800
ton,1998,58913200
ton,1999,61831600
ton,2000,68893400
ton,2001,86936200
ton,2002,99642700
ton,2003,93985400
ton,2004,98434700
ton,2005,114064900
ton,2006,124778900
ton,2007,130622000
ton,2008,138272800
ton,2009,162861900
ton,2010,214440100
ton,2011,270093400
ton,2012,293392900
ton,2013,187294000
ton,2014,180599600
ton,2015,215613700
ton,2016,230409000
ton,2017,283715500
ton,2018,265441900
ton,2019,295341900
ton,2020,280225800
tun,1965,145200000
tun,1966,138200000
tun,1967,143600000
tun,1968,146200000
tun,1969,152000000
tun,1970,159800000
tun,1971,189600000
tun,1972,242500000
tun,1973,245000000
tun,1974,399400000
tun,1975,487900000
tun,1976,592600000
tun,1977,669500000
tun,1978,764000000
tun,1979,859900000
tun,1980,1039500000
tun,1981,1345500000
tun,1982,1524300000
tun,1983,1898600000
tun,1984,2302000000
tun,1985,2116900000
tun,1986,1904700000
tun,1987,1887000000
tun,1988,1793600000
tun,1989,2293100000
tun,1990,2927600000
tun,1991,3126100000
tun,1992,4001300000
tun,1993,4287400000
tun,1994,3897200000
tun,1995,4211900000
tun,1996,4769200000
tun,1997,5611700000
tun,1998,6186300000
tun,1999,6700600000
tun,2000,7622900000
tun,2001,8311000000
tun,2002,7834200000
tun,2003,8250200000
tun,2004,9050100000
tun,2005,9077400000
tun,2006,10729600000
tun,2007,11809000000
tun,2008,14107700000
tun,2009,14251900000
tun,2010,17087953124.1843
tun,2011,16962030802.225
tun,2012,19284476004.5218
tun,2013,18878741932.0229
tun,2014,20367349944.61209
tun,2015,19522077060.3758
tun,2016,19510095001.639
tun,2017,21722889821.1277
tun,2018,26041312427.6763
tur,1960,6800
tur,1961,7200
tur,1962,8600
tur,1963,10900
tur,1964,11000
tur,1965,12200
tur,1966,16300
tur,1967,17800
tur,1968,21100
tur,1969,23400
tur,1970,28900
tur,1971,33300
tur,1972,48600
tur,1973,56300
tur,1974,88700
tur,1975,120600
tur,1976,167300
tur,1977,218300
tur,1978,239600
tur,1979,402900
tur,1980,950100
tur,1981,1411900
tur,1982,1778700
tur,1983,2264600
tur,1984,3559200
tur,1985,5795400
tur,1986,9627200
tur,1987,19178500
tur,1988,32490400
tur,1989,53358800
tur,1990,96493400
tur,1991,143112400
tur,1992,255435600
tur,1993,527486000
tur,1994,824769700
tur,1995,1977373700
tur,1996,3626747300
tur,1997,7240917000
tur,1998,17181007000
tur,1999,22912494500
tur,2000,40675346900
tur,2001,44570806700
tur,2002,76432618100
tur,2003,105335024000
tur,2004,145606623900
tur,2005,182338514300
tur,2006,233544335900
tur,2007,253899619200
tur,2008,288182326900
tur,2009,229617408600
tur,2010,312379604200
tur,2011,435574352500
tur,2012,443966451800
tur,2013,540089338500
tur,2014,595251775400
tur,2015,662946702300
tur,2016,735951619200
tur,2017,961866022500
tur,2018,1104216810000
tur,2019,1081570970000
tur,2020,1609260957000
tza,1990,216910000000
tza,1991,286073000000
tza,1992,373042000000
tza,1993,433547000000
tza,1994,566660000000
tza,1995,597751000000
tza,1996,626845000000
tza,1997,700803000000
tza,1998,1701829841400
tza,1999,1724098572600
tza,2000,1868967069700
tza,2001,2179518806300
tza,2002,2471692669000
tza,2003,3268903203000
tza,2004,4447898431800
tza,2005,5690487515100
tza,2006,7079863957400
tza,2007,8879814974000
tza,2008,12540497942700
tza,2009,13191579126600
tza,2010,14305267691000
tza,2011,18749186152800
tza,2012,21714587309900
tza,2013,27344522295200
tza,2014,31103452433900
tza,2015,30907601921800
tza,2016,34865346485500
tza,2017,40427384521800
tza,2018,49522628903300
tza,2019,55474689683500
tza,2020,58728700281600
uga,1960,4424600
uga,1961,4288100
uga,1962,4775400
uga,1963,6305500
uga,1964,6792800
uga,1965,7100000
uga,1966,7600000
uga,1967,9300000
uga,1968,9700000
uga,1969,11700000
uga,1970,12600000
uga,1971,16300000
uga,1972,12400000
uga,1973,10600000
uga,1974,17100000
uga,1975,17100000
uga,1976,15300000
uga,1977,30200000
uga,1978,46100000
uga,1979,56300000
uga,1980,76600000
uga,1981,150000000
uga,1982,396000000
uga,1983,498000000
uga,1984,683000000
uga,1985,1561000000
uga,1986,3597000000
uga,1987,12089000000
uga,1988,42148000000
uga,1989,99661000000
uga,1990,174776000000
uga,1991,277634000000
uga,1992,437602000000
uga,1993,590071000000
uga,1994,646040000000
uga,1995,666210000000
uga,1996,1234990000000
uga,1997,1205870000000
uga,1998,1245090000000
uga,1999,1597300000000
uga,2000,1824526910600
uga,2001,1987410608000
uga,2002,2191703424100
uga,2003,2611161077500
uga,2004,3094826626600
uga,2005,3588140986400
uga,2006,3847714552100
uga,2007,4678640515000
uga,2008,5628967855600
uga,2009,12653331797200
uga,2010,14172060539400
uga,2011,16823458403200
uga,2012,17756229401700
uga,2013,23091220255800
uga,2014,21609311384700
uga,2015,21100844269700
uga,2016,25554857090200
uga,2017,26710854761800
uga,2018,29312459724600
uga,2019,33722044953500
uga,2020,33827308283500
ukr,1991,789000
ukr,1992,17339000
ukr,1993,538120000
ukr,1994,4253090000
ukr,1995,14546730000
ukr,1996,18480999800
ukr,1997,20023000200
ukr,1998,21357000700
ukr,1999,22844248300
ukr,2000,34880000000
ukr,2001,46064000000
ukr,2002,47274000000
ukr,2003,60859000000
ukr,2004,75427000000
ukr,2005,102928000000
ukr,2006,138671000000
ukr,2007,208666000000
ukr,2008,271411000000
ukr,2009,161645000000
ukr,2010,205878000000
ukr,2011,275826000000
ukr,2012,286197000000
ukr,2013,250108000000
ukr,2014,212591000000
ukr,2015,316841000000
ukr,2016,518201000000
ukr,2017,595194000000
ukr,2018,661801000000
ukr,2019,592219000000
ukr,2020,315026000000
ury,1960,3200
ury,1961,4200
ury,1962,3800
ury,1963,4000
ury,1964,4800
ury,1965,7500
ury,1966,16100
ury,1967,31500
ury,1968,51200
ury,1969,74300
ury,1970,18000
ury,1971,123500
ury,1972,199400
ury,1973,1159000
ury,1974,712200
ury,1975,1495000
ury,1976,2538300
ury,1977,4107900
ury,1978,6716800
ury,1979,13532600
ury,1980,15994000
ury,1981,25507700
ury,1982,25172600
ury,1983,25000000
ury,1984,32875000
ury,1985,54467000
ury,1986,99567000
ury,1987,237518000
ury,1988,431967000
ury,1989,632535000
ury,1990,1326819000
ury,1991,3419884000
ury,1992,5993029000
ury,1993,9247885000
ury,1994,13989318000
ury,1995,18877661000
ury,1996,24924728000
ury,1997,38123977400
ury,1998,46090027100
ury,1999,40999043400
ury,2000,39923390800
ury,2001,39882257800
ury,2002,37811191500
ury,2003,51669759200
ury,2004,68624799500
ury,2005,75223412300
ury,2006,91726269200
ury,2007,107289728200
ury,2008,147638504600
ury,2009,140223615100
ury,2010,156828687800
ury,2011,193444571300
ury,2012,238597344900
ury,2013,264940956300
ury,2014,282105189400
ury,2015,286880575600
ury,2016,301339825600
ury,2017,291569021700
ury,2018,296409346200
ury,2019,316025369400
ury,2020,382985452300
usa,1970,229845000000
usa,1971,255333000000
usa,1972,288831000000
usa,1973,332566000000
usa,1974,350692000000
usa,1975,341656000000
usa,1976,412870000000
usa,1977,489776000000
usa,1978,583944000000
usa,1979,659753000000
usa,1980,666046000000
usa,1981,778569000000
usa,1982,737977000000
usa,1983,808682000000
usa,1984,1013272000000
usa,1985,1049527000000
usa,1986,1087233000000
usa,1987,1146813000000
usa,1988,1195364000000
usa,1989,1270134000000
usa,1990,1283818000000
usa,1991,1238437000000
usa,1992,1309124000000
usa,1993,1398709000000
usa,1994,1550658000000
usa,1995,1625177000000
usa,1996,1752014000000
usa,1997,1922205000000
usa,1998,2080672000000
usa,1999,2255537000000
usa,2000,2427258000000
usa,2001,2346725000000
usa,2002,2374093000000
usa,2003,2491277000000
usa,2004,2767457000000
usa,2005,3048006000000
usa,2006,3251847000000
usa,2007,3265035000000
usa,2008,3107208000000
usa,2009,2572572000000
usa,2010,2809976000000
usa,2011,2969181000000
usa,2012,3242785000000
usa,2013,3426416000000
usa,2014,3646745000000
usa,2015,3859763000000
usa,2016,3844982000000
usa,2017,4049754000000
usa,2018,4340397000000
usa,2019,4566252000000
usa,2020,4419377000000
uzb,1992,195000000
uzb,1993,749000000
uzb,1994,11808000000
uzb,1995,73274000000
uzb,1996,128587000000
uzb,1997,184615000000
uzb,1998,295986000000
uzb,1999,364008000000
uzb,2000,638098000000
uzb,2001,1039238000000
uzb,2002,1579442000000
uzb,2003,2047552000000
uzb,2004,3003945000000
uzb,2005,4458552000000
uzb,2006,6255100000000
uzb,2007,7951200000000
uzb,2008,12484500000000
uzb,2009,14786900000000
uzb,2010,21453550526038.80078
uzb,2011,27571313777077.69531
uzb,2012,38368850077561.60156
uzb,2013,42121093507111.29688
uzb,2014,52235976690501.50781
uzb,2015,58311219235889
uzb,2016,65794766691200.20312
uzb,2017,92500946216955.90625
uzb,2018,158729453479336
uzb,2019,222723500000000
uzb,2020,231357100000000
ven,1960,6306900
ven,1961,6431500
ven,1962,7099100
ven,1963,7191000
ven,1964,10339100
ven,1965,10605900
ven,1966,10770400
ven,1967,11186500
ven,1968,14660500
ven,1969,15724900
ven,1970,19015100
ven,1971,20708500
ven,1972,23224500
ven,1973,25934000
ven,1974,32611100
ven,1975,44126600
ven,1976,56222700
ven,1977,78286000
ven,1978,87672500
ven,1979,79447200
ven,1980,76060300
ven,1981,79156900
ven,1982,91156200
ven,1983,41223500
ven,1984,71147300
ven,1985,83203800
ven,1986,99107700
ven,1987,165590800
ven,1988,236253300
ven,1989,185627700
ven,1990,225412300
ven,1991,549011000
ven,1992,948374000
ven,1993,989616800
ven,1994,1188405100
ven,1995,2398908400
ven,1996,4715867100
ven,1997,11606729000
ven,1998,15334177000
ven,1999,15736276000
ven,2000,19253093000
ven,2001,24481535000
ven,2002,22817780000
ven,2003,20426043000
ven,2004,46361646000
ven,2005,69952233000
ven,2006,106052479000
ven,2007,150059261000
ven,2008,181772122000
ven,2009,182452138000
ven,2010,223415453000
ven,2011,313204805000
ven,2012,434976739000
ven,2013,612418142500
ven,2014,752057395000
vnm,1986,86399983600
vnm,1987,389199986700
vnm,1988,2751600001000
vnm,1989,4110200078300
vnm,1990,5272000004100
vnm,1991,11559999897600
vnm,1992,19498000187400
vnm,1993,34019999744000
vnm,1994,45482999021600
vnm,1995,62131000000000
vnm,1996,76450000000000
vnm,1997,88754000000000
vnm,1998,104875000000000
vnm,1999,110503000000000
vnm,2000,130771000000000
vnm,2001,150033000000000
vnm,2002,177983000000000
vnm,2003,217434000000000
vnm,2004,253686000000000
vnm,2005,308543000000000
vnm,2006,366629000000000
vnm,2007,493300000000000
vnm,2008,589746000000000
vnm,2009,672326000000000
vnm,2010,770211000000000
vnm,2011,827032000000000
vnm,2012,884160000000000
vnm,2013,956124000000000
vnm,2014,1056632000000000
vnm,2015,1160447000000000
vnm,2016,1196739000000000
vnm,2017,1330694000000000
vnm,2018,1470550000000000
vnm,2019,1620656000000000
vnm,2020,1699865000000000
vut,1983,2605000100
vut,1984,2672000000
vut,1985,3387000000
vut,1986,3633000000
vut,1987,4759000000
vut,1988,4144000000
vut,1989,5536000000
vut,1990,6161000000
vut,1991,5499000000
vut,1992,4688000000
vut,1993,4857000000
vut,1994,5923000000
vut,1995,5936000000
vut,1996,5400000000
vut,1997,5585000000
vut,1998,5735000000
vut,1999,6570000000
vut,2000,7456000000
vut,2001,6879000000
vut,2002,7143000000
vut,2003,6473000000
vut,2004,9482000000
vut,2005,10407000000
vut,2006,13878000000
vut,2007,17400000000
vut,2008,24987000000
vut,2009,26341000000
vut,2010,24053000000
vut,2011,19793000000
vut,2012,16688000000
vut,2013,19638000000
vut,2014,18193000000
vut,2015,26207000000
vut,2016,20053000000
vut,2017,26437000000
vut,2018,27007000000
vut,2019,33993000000
vut,2020,41918000000
zaf,1960,1184000000
zaf,1961,1192000000
zaf,1962,1203000000
zaf,1963,1615000000
zaf,1964,1874000000
zaf,1965,2208000000
zaf,1966,2187000000
zaf,1967,2701000000
zaf,1968,2703000000
zaf,1969,3145000000
zaf,1970,3757000000
zaf,1971,4502000000
zaf,1972,4356000000
zaf,1973,5419000000
zaf,1974,7511000000
zaf,1975,9116000000
zaf,1976,9670000000
zaf,1977,10515000000
zaf,1978,10839000000
zaf,1979,13289000000
zaf,1980,20265000000
zaf,1981,25584000000
zaf,1982,22590000000
zaf,1983,26464000000
zaf,1984,29146000000
zaf,1985,29034000000
zaf,1986,32433000000
zaf,1987,32072000000
zaf,1988,45934000000
zaf,1989,59077000000
zaf,1990,58040000000
zaf,1991,65112000000
zaf,1992,64345000000
zaf,1993,68114624900
zaf,1994,89779459000
zaf,1995,110253529300
zaf,1996,116277671800
zaf,1997,126873111500
zaf,1998,138936161900
zaf,1999,144917266400
zaf,2000,158605548100
zaf,2001,169921617600
zaf,2002,204593364000
zaf,2003,233353481600
zaf,2004,280258628100
zaf,2005,309200680600
zaf,2006,380453284300
zaf,2007,453512733200
zaf,2008,555944359700
zaf,2009,524391286500
zaf,2010,537654839400
zaf,2011,627256080500
zaf,2012,662796090900
zaf,2013,741568540300
zaf,2014,764268948800
zaf,2015,823735407400
zaf,2016,807241978000
zaf,2017,843524623500
zaf,2018,886201687900
zaf,2019,897990403000
zaf,2020,703691654600
zmb,2010,29045700000
zmb,2011,38364500000
zmb,2012,41685300000
zmb,2013,51510800000
zmb,2014,56914000000
zmb,2015,78496000000
zmb,2016,82562905300
zmb,2017,100970686600
zmb,2018,106330400000
zmb,2019,117961900000
zmb,2020,107285300000
zwe,1960,215165700
zwe,1961,219877400
zwe,1962,174331400
zwe,1963,133497000
zwe,1964,142920300
zwe,1965,179043000
zwe,1966,191607500
zwe,1967,243435700
zwe,1968,312540000
zwe,1969,295263900
zwe,1970,345521600
zwe,1971,439470800
zwe,1972,634748100
zwe,1973,757032400
zwe,1974,985344000
zwe,1975,1033046900
zwe,1976,695727200
zwe,1977,750049600
zwe,1978,465411300
zwe,1979,590729000
zwe,1980,1131198500
zwe,1981,1667639400
zwe,1982,1627132000
zwe,1983,1110662000
zwe,1984,1082116700
zwe,1985,1004558300
zwe,1986,1122658400
zwe,1987,1006879000
zwe,1988,1461499300
zwe,1989,1246095600
zwe,1990,1526358800
zwe,1991,1650816800
zwe,1992,1366313300
zwe,1993,1494901100
zwe,1994,1635092100
zwe,1995,1398089100
zwe,1996,1585919300
zwe,1997,1546744200
zwe,1998,1328437900
zwe,1999,987298800
zwe,2000,907788700
zwe,2001,695798400
zwe,2002,317105800
zwe,2003,458207300
zwe,2004,261781100
zwe,2005,87777200
zwe,2006,85532400
zwe,2007,376244600
zwe,2008,226433100
zwe,2009,1232079500
zwe,2010,2259412000
zwe,2011,2453419100
zwe,2012,1687006800
zwe,2013,1758183500
zwe,2014,1879216800
zwe,2015,2003427000
zwe,2016,2026381300
zwe,2017,2138000000
zwe,2018,3576836400
zwe,2019,13884829100
zwe,2020,86220947500
