geo,time,sp_pop_dpnd
sdn,1988,95.86147
sdn,1989,94.89346
sdn,1990,93.94782
sdn,1991,93.00361
sdn,1992,92.13305
sdn,1993,91.29409
sdn,1994,90.39772
sdn,1995,89.3875
sdn,1996,89.3948
sdn,1997,89.17529
sdn,1998,88.81951
sdn,1999,88.46741
sdn,2000,88.18958
sdn,2001,88.07763
sdn,2002,87.99494
sdn,2003,87.88677
sdn,2004,87.65012
sdn,2005,87.23657
sdn,2006,87.27972
sdn,2007,87.15209
sdn,2008,86.88087
sdn,2009,86.51694
sdn,2010,86.08432
sdn,2011,85.38672
sdn,2012,84.56727
sdn,2013,83.6516
sdn,2014,82.66734
sdn,2015,81.64554
sdn,2016,80.75872
sdn,2017,79.82322
sdn,2018,78.85873
sdn,2019,77.88221
sdn,2020,76.90814
sen,1960,87.01977
sen,1961,88.09825
sen,1962,89.11855
sen,1963,89.959
sen,1964,90.37243
sen,1965,90.25602
sen,1966,90.91235
sen,1967,90.88758
sen,1968,90.37891
sen,1969,89.64491
sen,1970,88.83425
sen,1971,89.46328
sen,1972,89.74153
sen,1973,89.77152
sen,1974,89.61532
sen,1975,89.31268
sen,1976,91.17041
sen,1977,92.6869
sen,1978,93.94538
sen,1979,95.03539
sen,1980,95.99866
sen,1981,97.37257
sen,1982,98.47933
sen,1983,99.31857
sen,1984,99.84013
sen,1985,100.02198
sen,1986,100.62289
sen,1987,100.67823
sen,1988,100.35615
sen,1989,99.84575
sen,1990,99.2308
sen,1991,98.85324
sen,1992,98.39887
sen,1993,97.8019
sen,1994,96.94797
sen,1995,95.79975
sen,1996,95.49189
sen,1997,94.85001
sen,1998,93.96465
sen,1999,92.98071
sen,2000,91.98532
sen,2001,91.36356
sen,2002,90.65881
sen,2003,89.92148
sen,2004,89.20524
sen,2005,88.55007
sen,2006,88.26814
sen,2007,88.05702
sen,2008,87.88477
sen,2009,87.70072
sen,2010,87.48526
sen,2011,87.55908
sen,2012,87.51666
sen,2013,87.39876
sen,2014,87.24059
sen,2015,87.03898
sen,2016,86.71608
sen,2017,86.2574
sen,2018,85.6743
sen,2019,84.97399
sen,2020,84.16107
sgp,1960,82.72573
sgp,1961,85.47147
sgp,1962,87.10392
sgp,1963,87.58922
sgp,1964,87.17463
sgp,1965,86.14594
sgp,1966,83.77281
sgp,1967,81.30411
sgp,1968,78.68285
sgp,1969,75.81062
sgp,1970,72.72502
sgp,1971,69.69563
sgp,1972,66.86332
sgp,1973,64.11138
sgp,1974,61.32195
sgp,1975,58.46835
sgp,1976,56.16995
sgp,1977,53.49427
sgp,1978,50.75602
sgp,1979,48.37642
sgp,1980,46.55595
sgp,1981,44.878
sgp,1982,43.85594
sgp,1983,43.25205
sgp,1984,42.68369
sgp,1985,41.95503
sgp,1986,41.08171
sgp,1987,39.93851
sgp,1988,38.74139
sgp,1989,37.75472
sgp,1990,37.09874
sgp,1991,36.72389
sgp,1992,36.46399
sgp,1993,36.27572
sgp,1994,36.06716
sgp,1995,35.81434
sgp,1996,35.84148
sgp,1997,35.56761
sgp,1998,34.98184
sgp,1999,34.23359
sgp,2000,33.50105
sgp,2001,33.53552
sgp,2002,33.56813
sgp,2003,33.39244
sgp,2004,32.92346
sgp,2005,32.27801
sgp,2006,31.49021
sgp,2007,30.47848
sgp,2008,29.2416
sgp,2009,27.99272
sgp,2010,26.99055
sgp,2011,27.22502
sgp,2012,27.48422
sgp,2013,27.60176
sgp,2014,27.60596
sgp,2015,27.68026
sgp,2016,28.30011
sgp,2017,29.52086
sgp,2018,31.13321
sgp,2019,32.84559
sgp,2020,34.50391
slb,1960,82.7567
slb,1961,83.67177
slb,1962,84.86376
slb,1963,86.22514
slb,1964,87.44847
slb,1965,88.31812
slb,1966,88.57414
slb,1967,88.46164
slb,1968,88.09939
slb,1969,87.79565
slb,1970,87.82498
slb,1971,90.28331
slb,1972,93.28352
slb,1973,96.59452
slb,1974,99.80159
slb,1975,102.54275
slb,1976,103.0765
slb,1977,102.9661
slb,1978,102.55428
slb,1979,102.24352
slb,1980,102.18541
slb,1981,102.45659
slb,1982,102.80528
slb,1983,103.01372
slb,1984,102.7719
slb,1985,101.93291
slb,1986,100.78995
slb,1987,99.29486
slb,1988,97.45893
slb,1989,95.39589
slb,1990,93.23577
slb,1991,91.75374
slb,1992,90.04411
slb,1993,88.28113
slb,1994,86.65177
slb,1995,85.22437
slb,1996,84.3189
slb,1997,83.48084
slb,1998,82.69738
slb,1999,81.90927
slb,2000,81.08396
slb,2001,80.76999
slb,2002,80.51472
slb,2003,80.28692
slb,2004,80.01657
slb,2005,79.6405
slb,2006,79.42966
slb,2007,79.16594
slb,2008,78.9316
slb,2009,78.82303
slb,2010,78.86136
slb,2011,78.65056
slb,2012,78.5846
slb,2013,78.59389
slb,2014,78.55798
slb,2015,78.4206
slb,2016,78.49182
slb,2017,78.3365
slb,2018,78.06459
slb,2019,77.81568
slb,2020,77.62305
sle,1960,72.52135
sle,1961,73.41505
sle,1962,73.98302
sle,1963,74.33429
sle,1964,74.5741
sle,1965,74.75493
sle,1966,76.0621
sle,1967,77.08141
sle,1968,77.88628
sle,1969,78.5257
sle,1970,79.025
sle,1971,80.43847
sle,1972,81.55661
sle,1973,82.42235
sle,1974,83.05519
sle,1975,83.46818
sle,1976,84.6918
sle,1977,85.52986
sle,1978,86.07055
sle,1979,86.41237
sle,1980,86.60999
sle,1981,87.58122
sle,1982,88.28276
sle,1983,88.74689
sle,1984,89.01176
sle,1985,89.12882
sle,1986,90.04777
sle,1987,90.63772
sle,1988,90.95913
sle,1989,90.97658
sle,1990,90.56447
sle,1991,91.26831
sle,1992,91.72332
sle,1993,91.86387
sle,1994,91.71235
sle,1995,91.38802
sle,1996,91.66015
sle,1997,91.46766
sle,1998,91.00855
sle,1999,90.553
sle,2000,90.33679
sle,2001,90.21115
sle,2002,89.93315
sle,2003,89.57937
sle,2004,89.07218
sle,2005,88.28937
sle,2006,88.14785
sle,2007,87.79869
sle,2008,87.21921
sle,2009,86.43984
sle,2010,85.50992
sle,2011,85.0661
sle,2012,84.37868
sle,2013,83.51525
sle,2014,82.54203
sle,2015,81.49389
sle,2016,80.59231
sle,2017,79.65708
sle,2018,78.65502
sle,2019,77.53177
sle,2020,76.27656
slv,1960,93.44252
slv,1961,94.36455
slv,1962,95.31077
slv,1963,96.13795
slv,1964,96.61367
slv,1965,96.6345
slv,1966,97.14607
slv,1967,97.10515
slv,1968,96.68114
slv,1969,96.09975
slv,1970,95.46454
slv,1971,94.9505
slv,1972,94.44858
slv,1973,93.93306
slv,1974,93.32964
slv,1975,92.5978
slv,1976,92.12669
slv,1977,91.61018
slv,1978,91.07642
slv,1979,90.52475
slv,1980,89.91558
slv,1981,89.268
slv,1982,88.54315
slv,1983,87.7834
slv,1984,87.03107
slv,1985,86.28201
slv,1986,84.75894
slv,1987,83.36686
slv,1988,82.06744
slv,1989,80.82439
slv,1990,79.64932
slv,1991,78.21543
slv,1992,76.94182
slv,1993,75.85866
slv,1994,74.97928
slv,1995,74.28279
slv,1996,73.90593
slv,1997,73.57127
slv,1998,73.28753
slv,1999,73.03548
slv,2000,72.76357
slv,2001,72.35276
slv,2002,71.86206
slv,2003,71.26873
slv,2004,70.56665
slv,2005,69.75448
slv,2006,68.36799
slv,2007,67.10163
slv,2008,65.86473
slv,2009,64.56079
slv,2010,63.1694
slv,2011,61.77733
slv,2012,60.25371
slv,2013,58.75601
slv,2014,57.49622
slv,2015,56.56345
slv,2016,55.71005
slv,2017,55.15983
slv,2018,54.84472
slv,2019,54.62649
slv,2020,54.41997
som,1960,83.67554
som,1961,84.71981
som,1962,85.33936
som,1963,85.6216
som,1964,85.6749
som,1965,85.57023
som,1966,86.35775
som,1967,86.86413
som,1968,87.14674
som,1969,87.16016
som,1970,86.82591
som,1971,87.44395
som,1972,87.45142
som,1973,87.08014
som,1974,86.96009
som,1975,87.83868
som,1976,88.3154
som,1977,88.70112
som,1978,89.16581
som,1979,89.29701
som,1980,88.52414
som,1981,88.90834
som,1982,89.12574
som,1983,88.91118
som,1984,88.35232
som,1985,87.73814
som,1986,88.16552
som,1987,88.50968
som,1988,88.85218
som,1989,89.12143
som,1990,89.16752
som,1991,90.17797
som,1992,90.87031
som,1993,91.34421
som,1994,91.88485
som,1995,92.79752
som,1996,94.24839
som,1997,95.67809
som,1998,97.11319
som,1999,98.38039
som,2000,99.31786
som,2001,100.76201
som,2002,101.59342
som,2003,101.96982
som,2004,102.11945
som,2005,102.1507
som,2006,102.89386
som,2007,103.54994
som,2008,103.97991
som,2009,103.98848
som,2010,103.52146
som,2011,103.44334
som,2012,102.81236
som,2013,101.83661
som,2014,100.80552
som,2015,99.86687
som,2016,99.09317
som,2017,98.43893
som,2018,97.82354
som,2019,97.11699
som,2020,96.27873
srb,1960,57.37318
srb,1961,56.93755
srb,1962,56.55903
srb,1963,56.06892
srb,1964,55.32723
srb,1965,54.32824
srb,1966,53.76413
srb,1967,52.81513
srb,1968,51.73144
srb,1969,50.85662
srb,1970,50.35052
srb,1971,50.18831
srb,1972,50.31895
srb,1973,50.64403
srb,1974,50.9605
srb,1975,51.15478
srb,1976,51.41259
srb,1977,51.58334
srb,1978,51.64259
srb,1979,51.55978
srb,1980,51.31925
srb,1981,51.06495
srb,1982,50.60768
srb,1983,50.07457
srb,1984,49.63932
srb,1985,49.39143
srb,1986,49.37293
srb,1987,49.5198
srb,1988,49.7477
srb,1989,49.94372
srb,1990,50.05713
srb,1991,50.31999
srb,1992,50.43897
srb,1993,50.45643
srb,1994,50.43317
srb,1995,50.39027
srb,1996,50.42292
srb,1997,50.62271
srb,1998,50.94588
srb,1999,51.29644
srb,2000,51.59449
srb,2001,51.49139
srb,2002,51.23328
srb,2003,50.80759
srb,2004,50.22125
srb,2005,49.50953
srb,2006,49.01238
srb,2007,48.39287
srb,2008,47.79033
srb,2009,47.37235
srb,2010,47.22206
srb,2011,47.30408
srb,2012,47.61103
srb,2013,48.11287
srb,2014,48.76113
srb,2015,49.52354
srb,2016,50.15103
srb,2017,50.87652
srb,2018,51.59662
srb,2019,52.16403
srb,2020,52.49855
ssd,1960,79.45699
ssd,1961,80.19173
ssd,1962,80.26083
ssd,1963,79.98531
ssd,1964,79.78603
ssd,1965,79.84911
ssd,1966,80.99064
ssd,1967,82.18055
ssd,1968,83.32353
ssd,1969,84.20652
ssd,1970,84.73098
ssd,1971,86.05088
ssd,1972,86.85088
ssd,1973,87.24746
ssd,1974,87.40895
ssd,1975,87.43648
ssd,1976,88.21925
ssd,1977,88.69544
ssd,1978,88.90527
ssd,1979,88.87952
ssd,1980,88.67241
ssd,1981,89.15519
ssd,1982,89.24739
ssd,1983,89.06517
ssd,1984,88.70449
ssd,1985,88.16151
ssd,1986,88.60301
ssd,1987,89.08627
ssd,1988,89.46342
ssd,1989,89.48212
ssd,1990,88.94949
ssd,1991,89.73574
ssd,1992,89.9548
ssd,1993,89.76514
ssd,1994,89.66077
ssd,1995,90.2031
ssd,1996,90.71631
ssd,1997,91.13797
ssd,1998,91.6008
ssd,1999,91.93477
ssd,2000,91.95066
ssd,2001,92.24246
ssd,2002,92.04204
ssd,2003,91.49234
ssd,2004,90.868
ssd,2005,90.3796
ssd,2006,90.11179
ssd,2007,89.8475
ssd,2008,89.53586
ssd,2009,89.01104
ssd,2010,88.13958
ssd,2011,87.86657
ssd,2012,87.39434
ssd,2013,86.71758
ssd,2014,85.86603
ssd,2015,84.83416
ssd,2016,84.15083
ssd,2017,83.39402
ssd,2018,82.54374
ssd,2019,81.63606
ssd,2020,80.76823
stp,1960,58.39862
stp,1961,63.53671
stp,1962,67.75855
stp,1963,71.27583
stp,1964,74.31795
stp,1965,76.9258
stp,1966,84.19485
stp,1967,91.21747
stp,1968,97.64262
stp,1969,103.16371
stp,1970,107.52512
stp,1971,108.12093
stp,1972,107.87985
stp,1973,107.01297
stp,1974,106.06922
stp,1975,105.41622
stp,1976,106.33177
stp,1977,107.67019
stp,1978,108.77669
stp,1979,108.94498
stp,1980,107.9861
stp,1981,109.71257
stp,1982,109.7255
stp,1983,108.89624
stp,1984,108.35849
stp,1985,108.70413
stp,1986,107.41191
stp,1987,107.38442
stp,1988,108.19076
stp,1989,108.95732
stp,1990,109.10542
stp,1991,107.90003
stp,1992,106.67264
stp,1993,105.13375
stp,1994,103.25549
stp,1995,101.06581
stp,1996,99.34594
stp,1997,97.23384
stp,1998,94.93623
stp,1999,92.81444
stp,2000,91.04045
stp,2001,90.2734
stp,2002,89.75369
stp,2003,89.57863
stp,2004,89.66172
stp,2005,89.86713
stp,2006,89.09253
stp,2007,88.33396
stp,2008,87.63377
stp,2009,87.0614
stp,2010,86.5988
stp,2011,86.49034
stp,2012,86.53709
stp,2013,86.57937
stp,2014,86.41377
stp,2015,85.94151
stp,2016,85.26848
stp,2017,84.37472
stp,2018,83.30366
stp,2019,82.17236
stp,2020,81.04848
sur,1960,105.6574
sur,1961,106.86632
sur,1962,107.49351
sur,1963,107.71131
sur,1964,107.7194
sur,1965,107.56984
sur,1966,108.90849
sur,1967,109.67777
sur,1968,109.84392
sur,1969,109.35422
sur,1970,108.20478
sur,1971,107.35919
sur,1972,106.77413
sur,1973,106.39419
sur,1974,106.16738
sur,1975,105.96508
sur,1976,100.21535
sur,1977,94.60451
sur,1978,89.08132
sur,1979,83.87609
sur,1980,79.30876
sur,1981,75.26791
sur,1982,72.38057
sur,1983,70.31013
sur,1984,68.64743
sur,1985,67.20461
sur,1986,66.80741
sur,1987,65.88333
sur,1988,64.84098
sur,1989,64.1513
sur,1990,63.98425
sur,1991,63.94997
sur,1992,64.35356
sur,1993,64.97832
sur,1994,65.46834
sur,1995,65.62187
sur,1996,65.19863
sur,1997,64.53846
sur,1998,63.68209
sur,1999,62.74133
sur,2000,61.81029
sur,2001,61.34978
sur,2002,60.88136
sur,2003,60.41391
sur,2004,59.90102
sur,2005,59.31161
sur,2006,58.58965
sur,2007,57.74514
sur,2008,56.84337
sur,2009,55.98504
sur,2010,55.22474
sur,2011,54.58965
sur,2012,54.06667
sur,2013,53.61546
sur,2014,53.17365
sur,2015,52.70556
sur,2016,52.41307
sur,2017,52.06359
sur,2018,51.69129
sur,2019,51.34774
sur,2020,51.05846
svk,1960,61.91545
svk,1961,62.00514
svk,1962,62.32006
svk,1963,62.63937
svk,1964,62.64867
svk,1965,62.21612
svk,1966,61.82921
svk,1967,61.0092
svk,1968,59.91088
svk,1969,58.82914
svk,1970,57.95287
svk,1971,57.20876
svk,1972,56.69513
svk,1973,56.38734
svk,1974,56.21298
svk,1975,56.14471
svk,1976,56.60326
svk,1977,57.0691
svk,1978,57.49905
svk,1979,57.78732
svk,1980,57.84585
svk,1981,57.65923
svk,1982,57.18132
svk,1983,56.5882
svk,1984,56.10859
svk,1985,55.84887
svk,1986,55.73881
svk,1987,55.86743
svk,1988,56.00573
svk,1989,55.87036
svk,1990,55.34138
svk,1991,54.86112
svk,1992,53.98782
svk,1993,52.84742
svk,1994,51.62199
svk,1995,50.40434
svk,1996,49.42988
svk,1997,48.38792
svk,1998,47.29043
svk,1999,46.13586
svk,2000,44.93805
svk,2001,43.75405
svk,2002,42.65083
svk,2003,41.62111
svk,2004,40.65847
svk,2005,39.78216
svk,2006,39.29042
svk,2007,38.88566
svk,2008,38.59698
svk,2009,38.4572
svk,2010,38.48007
svk,2011,38.85197
svk,2012,39.27597
svk,2013,39.81447
svk,2014,40.53395
svk,2015,41.45247
svk,2016,42.46872
svk,2017,43.71689
svk,2018,45.08605
svk,2019,46.41312
svk,2020,47.60727
svn,1960,54.89486
svn,1961,54.74266
svn,1962,54.58854
svn,1963,54.37975
svn,1964,54.07695
svn,1965,53.68272
svn,1966,53.48914
svn,1967,52.96172
svn,1968,52.29604
svn,1969,51.75447
svn,1970,51.47325
svn,1971,51.52991
svn,1972,51.89062
svn,1973,52.4167
svn,1974,52.87984
svn,1975,53.16596
svn,1976,53.5211
svn,1977,53.70536
svn,1978,53.73769
svn,1979,53.60606
svn,1980,53.28945
svn,1981,52.6171
svn,1982,51.53648
svn,1983,50.20585
svn,1984,48.89111
svn,1985,47.76894
svn,1986,47.14727
svn,1987,46.81064
svn,1988,46.59101
svn,1989,46.25818
svn,1990,45.70504
svn,1991,45.57808
svn,1992,45.23707
svn,1993,44.75319
svn,1994,44.27461
svn,1995,43.89374
svn,1996,43.51268
svn,1997,43.26444
svn,1998,43.09196
svn,1999,42.89261
svn,2000,42.61923
svn,2001,42.45209
svn,2002,42.18541
svn,2003,41.90466
svn,2004,41.74425
svn,2005,41.78628
svn,2006,41.97683
svn,2007,42.40889
svn,2008,43.01484
svn,2009,43.65677
svn,2010,44.25754
svn,2011,45.11683
svn,2012,45.8344
svn,2013,46.54085
svn,2014,47.41928
svn,2015,48.55144
svn,2016,49.83464
svn,2017,51.34434
svn,2018,52.97227
svn,2019,54.54019
svn,2020,55.9434
swe,1960,51.9566
swe,1961,51.78258
swe,1962,51.41555
swe,1963,50.99559
swe,1964,50.70645
swe,1965,50.63841
swe,1966,50.88143
swe,1967,51.23924
swe,1968,51.71742
swe,1969,52.24673
swe,1970,52.76264
swe,1971,53.49085
swe,1972,54.19722
swe,1973,54.84706
swe,1974,55.39955
swe,1975,55.8313
swe,1976,56.13989
swe,1977,56.28994
swe,1978,56.30579
swe,1979,56.21459
swe,1980,56.03207
swe,1981,55.81675
swe,1982,55.5484
swe,1983,55.25794
swe,1984,55.00798
swe,1985,54.86259
swe,1986,54.8862
swe,1987,54.99899
swe,1988,55.18859
swe,1989,55.41262
swe,1990,55.63878
swe,1991,56.10626
swe,1992,56.49518
swe,1993,56.82033
swe,1994,57.04456
swe,1995,57.10873
swe,1996,57.16494
swe,1997,56.93759
swe,1998,56.50726
swe,1999,56.02207
swe,2000,55.58386
swe,2001,54.77647
swe,2002,54.25665
swe,2003,53.90221
swe,2004,53.54968
swe,2005,53.1656
swe,2006,53.23298
swe,2007,53.06149
swe,2008,52.83327
swe,2009,52.83128
swe,2010,53.20151
swe,2011,53.88128
swe,2012,54.89382
swe,2013,56.15612
swe,2014,57.41853
swe,2015,58.48569
swe,2016,59.30803
swe,2017,59.96565
swe,2018,60.45521
swe,2019,60.83391
swe,2020,61.16655
swz,1960,95.27957
swz,1961,96.68549
swz,1962,97.85004
swz,1963,98.79647
swz,1964,99.56711
swz,1965,100.21578
swz,1966,100.58951
swz,1967,100.73478
swz,1968,100.74469
swz,1969,100.74355
swz,1970,100.80228
swz,1971,102.098
swz,1972,103.41141
swz,1973,104.67895
swz,1974,105.82338
swz,1975,106.81366
swz,1976,108.22857
swz,1977,109.28351
swz,1978,110.09775
swz,1979,110.85408
swz,1980,111.64407
swz,1981,112.32027
swz,1982,113.17258
swz,1983,113.91031
swz,1984,114.15047
swz,1985,113.73142
swz,1986,112.9391
swz,1987,111.29231
swz,1988,109.15298
swz,1989,106.9551
swz,1990,104.85471
swz,1991,102.81646
swz,1992,101.25045
swz,1993,99.78754
swz,1994,97.95895
swz,1995,95.59527
swz,1996,94.07933
swz,1997,91.89069
swz,1998,89.33971
swz,1999,86.8629
swz,2000,84.63979
swz,2001,83.25812
swz,2002,82.36765
swz,2003,81.76028
swz,2004,81.1957
swz,2005,80.56948
swz,2006,79.9404
swz,2007,79.37897
swz,2008,78.8875
swz,2009,78.47791
swz,2010,78.11233
swz,2011,77.79173
swz,2012,77.22104
swz,2013,76.55622
swz,2014,75.99536
swz,2015,75.59268
swz,2016,74.31977
swz,2017,73.46744
swz,2018,72.79237
swz,2019,71.9578
swz,2020,70.80954
syc,1960,81.37532
syc,1961,83.8241
syc,1962,87.14996
syc,1963,90.58387
syc,1964,92.88391
syc,1965,93.64044
syc,1966,96.09809
syc,1967,97.31568
syc,1968,97.75689
syc,1969,98.06718
syc,1970,98.38626
syc,1971,96.73045
syc,1972,95.04961
syc,1973,93.39838
syc,1974,91.56527
syc,1975,89.52214
syc,1976,88.12263
syc,1977,86.5099
syc,1978,84.81073
syc,1979,83.09189
syc,1980,81.41202
syc,1981,79.34463
syc,1982,77.39954
syc,1983,75.61282
syc,1984,73.9377
syc,1985,72.40058
syc,1986,72.77297
syc,1987,73.06905
syc,1988,73.33048
syc,1989,73.61631
syc,1990,73.87867
syc,1991,70.90622
syc,1992,68.291
syc,1993,66.00496
syc,1994,63.93319
syc,1995,62.01377
syc,1996,61.2241
syc,1997,60.21136
syc,1998,59.05671
syc,1999,57.91748
syc,2000,56.90525
syc,2001,54.22982
syc,2002,52.04671
syc,2003,50.26229
syc,2004,48.62503
syc,2005,46.94001
syc,2006,46.54853
syc,2007,45.94432
syc,2008,45.16134
syc,2009,44.34909
syc,2010,43.64809
syc,2011,43.56949
syc,2012,43.39629
syc,2013,43.32218
syc,2014,43.46126
syc,2015,43.77241
syc,2016,44.16055
syc,2017,44.73422
syc,2018,45.41274
syc,2019,46.0796
syc,2020,46.69835
syr,1960,101.90795
syr,1961,103.65237
syr,1962,105.72312
syr,1963,107.69307
syr,1964,108.93626
syr,1965,109.21614
syr,1966,109.51502
syr,1967,108.92085
syr,1968,107.79183
syr,1969,106.65178
syr,1970,105.76591
syr,1971,105.65425
syr,1972,105.70327
syr,1973,105.84223
syr,1974,105.92922
syr,1975,105.90401
syr,1976,106.59407
syr,1977,107.09122
syr,1978,107.44619
syr,1979,107.73292
syr,1980,107.97352
syr,1981,107.9806
syr,1982,107.86273
syr,1983,107.58857
syr,1984,107.09339
syr,1985,106.33961
syr,1986,105.67687
syr,1987,104.75327
syr,1988,103.56799
syr,1989,102.11382
syr,1990,100.39736
syr,1991,98.33561
syr,1992,96.03288
syr,1993,93.60492
syr,1994,91.2208
syr,1995,88.9815
syr,1996,86.79251
syr,1997,84.94683
syr,1998,83.27473
syr,1999,81.55393
syr,2000,79.70978
syr,2001,78.82263
syr,2002,77.54832
syr,2003,76.16026
syr,2004,75.06495
syr,2005,74.46989
syr,2006,72.87366
syr,2007,71.95784
syr,2008,71.39232
syr,2009,70.54341
syr,2010,68.92967
syr,2011,67.58359
syr,2012,65.65263
syr,2013,63.22221
syr,2014,60.79084
syr,2015,58.84952
syr,2016,57.50505
syr,2017,56.61186
syr,2018,56.0663
syr,2019,55.64175
syr,2020,55.39793
tcd,1960,81.1423
tcd,1961,82.31934
tcd,1962,83.58647
tcd,1963,84.75906
tcd,1964,85.51678
tcd,1965,85.72629
tcd,1966,86.60294
tcd,1967,86.89195
tcd,1968,86.77865
tcd,1969,86.56955
tcd,1970,86.45536
tcd,1971,87.19592
tcd,1972,87.93368
tcd,1973,88.6544
tcd,1974,89.25958
tcd,1975,89.67993
tcd,1976,91.05941
tcd,1977,92.1302
tcd,1978,92.97944
tcd,1979,93.73753
tcd,1980,94.47798
tcd,1981,95.85628
tcd,1982,97.03945
tcd,1983,98.04444
tcd,1984,98.87113
tcd,1985,99.55072
tcd,1986,100.70413
tcd,1987,101.5521
tcd,1988,102.16413
tcd,1989,102.6005
tcd,1990,102.88953
tcd,1991,103.80829
tcd,1992,104.46595
tcd,1993,104.9067
tcd,1994,105.18539
tcd,1995,105.3493
tcd,1996,106.16446
tcd,1997,106.68365
tcd,1998,106.9773
tcd,1999,107.12245
tcd,2000,107.17347
tcd,2001,107.76356
tcd,2002,108.09597
tcd,2003,108.19719
tcd,2004,108.05475
tcd,2005,107.64895
tcd,2006,107.75117
tcd,2007,107.53349
tcd,2008,107.03443
tcd,2009,106.31286
tcd,2010,105.4286
tcd,2011,104.93655
tcd,2012,104.2017
tcd,2013,103.29245
tcd,2014,102.26118
tcd,2015,101.13186
tcd,2016,100.3707
tcd,2017,99.47057
tcd,2018,98.43955
tcd,2019,97.28764
tcd,2020,96.03568
tgo,1960,85.77776
tgo,1961,86.5228
tgo,1962,86.94495
tgo,1963,87.14688
tgo,1964,87.33831
tgo,1965,87.75628
tgo,1966,88.68238
tgo,1967,89.40836
tgo,1968,90.05236
tgo,1969,90.57047
tgo,1970,90.82206
tgo,1971,91.96395
tgo,1972,92.93144
tgo,1973,93.66996
tgo,1974,94.17113
tgo,1975,94.45786
tgo,1976,95.50309
tgo,1977,96.2209
tgo,1978,96.68701
tgo,1979,97.02211
tgo,1980,97.34242
tgo,1981,97.99925
tgo,1982,98.3728
tgo,1983,98.53241
tgo,1984,98.46352
tgo,1985,98.11887
tgo,1986,98.36052
tgo,1987,98.26154
tgo,1988,97.85135
tgo,1989,97.15477
tgo,1990,96.18913
tgo,1991,96.14254
tgo,1992,95.77802
tgo,1993,95.15853
tgo,1994,94.39678
tgo,1995,93.58498
tgo,1996,91.87845
tgo,1997,90.22137
tgo,1998,88.62731
tgo,1999,87.07487
tgo,2000,85.56706
tgo,2001,85.22417
tgo,2002,84.79698
tgo,2003,84.34402
tgo,2004,83.94807
tgo,2005,83.64665
tgo,2006,83.74589
tgo,2007,83.80337
tgo,2008,83.81408
tgo,2009,83.73778
tgo,2010,83.54468
tgo,2011,83.48214
tgo,2012,83.25139
tgo,2013,82.85772
tgo,2014,82.30895
tgo,2015,81.61568
tgo,2016,80.93972
tgo,2017,80.1406
tgo,2018,79.22429
tgo,2019,78.2077
tgo,2020,77.1208
tha,1960,85.35499
tha,1961,86.44141
tha,1962,87.29348
tha,1963,87.95754
tha,1964,88.52006
tha,1965,89.01947
tha,1966,89.72048
tha,1967,90.28553
tha,1968,90.65359
tha,1969,90.72115
tha,1970,90.44428
tha,1971,90.2109
tha,1972,89.41935
tha,1973,88.2288
tha,1974,86.81211
tha,1975,85.24925
tha,1976,83.6303
tha,1977,81.97152
tha,1978,80.20723
tha,1979,78.22687
tha,1980,75.99985
tha,1981,73.5416
tha,1982,70.98565
tha,1983,68.38522
tha,1984,65.83741
tha,1985,63.40479
tha,1986,61.04559
tha,1987,58.82613
tha,1988,56.76498
tha,1989,54.88955
tha,1990,53.21408
tha,1991,52.02724
tha,1992,50.97445
tha,1993,50.02285
tha,1994,49.13105
tha,1995,48.27954
tha,1996,47.26509
tha,1997,46.31881
tha,1998,45.42964
tha,1999,44.62281
tha,2000,43.91058
tha,2001,43.17066
tha,2002,42.54017
tha,2003,41.98523
tha,2004,41.45395
tha,2005,40.92443
tha,2006,40.44614
tha,2007,40.0092
tha,2008,39.61755
tha,2009,39.29044
tha,2010,39.04466
tha,2011,39.23102
tha,2012,39.38189
tha,2013,39.53128
tha,2014,39.73078
tha,2015,40.00945
tha,2016,40.15755
tha,2017,40.43126
tha,2018,40.82103
tha,2019,41.30239
tha,2020,41.86456
tjk,1960,80.72226
tjk,1961,84.72072
tjk,1962,89.2171
tjk,1963,93.76897
tjk,1964,97.67502
tjk,1965,100.53681
tjk,1966,103.14481
tjk,1967,104.55376
tjk,1968,104.9997
tjk,1969,104.91269
tjk,1970,104.52657
tjk,1971,103.06676
tjk,1972,101.60335
tjk,1973,100.14278
tjk,1974,98.54248
tjk,1975,96.72318
tjk,1976,95.77317
tjk,1977,94.41429
tjk,1978,92.83727
tjk,1979,91.3223
tjk,1980,90.0421
tjk,1981,89.17393
tjk,1982,88.64953
tjk,1983,88.41473
tjk,1984,88.34351
tjk,1985,88.35897
tjk,1986,88.98337
tjk,1987,89.56488
tjk,1988,90.12849
tjk,1989,90.65
tjk,1990,91.03212
tjk,1991,92.23101
tjk,1992,92.95892
tjk,1993,93.25658
tjk,1994,93.19872
tjk,1995,92.81513
tjk,1996,91.84547
tjk,1997,90.78468
tjk,1998,89.49865
tjk,1999,87.79574
tjk,2000,85.61644
tjk,2001,83.29286
tjk,2002,80.56244
tjk,2003,77.59041
tjk,2004,74.64469
tjk,2005,71.89383
tjk,2006,69.76586
tjk,2007,67.93275
tjk,2008,66.3737
tjk,2009,65.02182
tjk,2010,63.87383
tjk,2011,63.43256
tjk,2012,63.03179
tjk,2013,62.81957
tjk,2014,62.92582
