geo,time,fm_ast_prvt_zg_m3
ven,2012,27.85298
ven,2013,34.4416
vnm,1993,32.5132
vnm,1996,18.93283
vnm,1997,20.34354
vnm,1998,14.73341
vnm,1999,45.86024
vnm,2000,29.5527
vnm,2001,16.94587
vnm,2002,16.73363
vnm,2003,23.10745
vnm,2004,32.61623
vnm,2005,26.76801
vnm,2006,21.76576
vnm,2007,44.45782
vnm,2008,21.65346
vnm,2009,35.01665
vnm,2010,31.73265
vnm,2011,14.29825
vnm,2012,8.93249
vnm,2013,11.34457
vnm,2014,11.44307
vnm,2015,14.7978
vnm,2016,15.28453
vnm,2017,14.24065
vnm,2018,10.74109
vnm,2019,10.81455
vnm,2020,9.71571
vut,1977,0.85312
vut,1978,9.9381
vut,1979,-4.54933
vut,1980,2.74698
vut,1981,9.30108
vut,1982,2.20345
vut,1983,2.96296
vut,1984,6.0208
vut,1985,-1.78382
vut,1986,1.39002
vut,1987,3.94647
vut,1988,3.27756
vut,1989,3.01896
vut,1990,4.86681
vut,1991,0.46276
vut,1992,6.88888
vut,1993,0.48794
vut,1994,2.44681
vut,1995,-0.07455
vut,1996,2.72872
vut,1997,-0.60473
vut,1998,3.42308
vut,1999,4.49243
vut,2000,-1.96597
vut,2001,2.13303
vut,2002,2.88573
vut,2003,3.58029
vut,2004,4.1068
vut,2005,6.75393
vut,2006,4.27324
vut,2007,5.56619
vut,2008,18.53653
vut,2009,13.4504
vut,2010,4.85192
vut,2011,6.82609
vut,2012,5.71768
vut,2013,1.75433
vut,2014,8.71214
vut,2015,1.72293
vut,2016,1.24175
vut,2017,3.64978
vut,2018,0.9884
vut,2019,0.2431
vut,2020,1.05619
wsm,1962,2.50716
wsm,1963,13.05925
wsm,1964,2.55102
wsm,1965,16.91395
wsm,1966,-7.89616
wsm,1967,-3.69588
wsm,1968,-1.71607
wsm,1969,5.73921
wsm,1970,12.5877
wsm,1971,15.3301
wsm,1972,34.29812
wsm,1973,-8.22589
wsm,1974,24.72325
wsm,1975,-2.67083
wsm,1976,31.87898
wsm,1977,16.29125
wsm,1978,28.30676
wsm,1979,9.20441
wsm,1980,4.07252
wsm,1981,3.33214
wsm,1982,6.65182
wsm,1983,3.99919
wsm,1984,7.98549
wsm,1985,7.69266
wsm,1986,8.05344
wsm,1987,9.53286
wsm,1988,9.07626
wsm,1989,2.72665
wsm,1990,16.25431
wsm,1991,3.62043
wsm,1992,6.50324
wsm,1993,8.68183
wsm,1994,-4.78232
wsm,1995,15.85313
wsm,1996,11.15835
wsm,1997,12.50959
wsm,1998,12.43873
wsm,1999,13.50699
wsm,2000,15.3948
wsm,2001,11.5959
wsm,2002,9.1379
wsm,2003,7.01097
wsm,2004,10.42265
wsm,2005,19.43037
wsm,2006,20.82994
wsm,2007,4.8808
wsm,2008,8.85391
wsm,2009,0.41359
wsm,2010,4.67305
wsm,2011,7.59464
wsm,2012,2.37028
wsm,2013,1.48778
wsm,2014,9.3381
wsm,2015,4.65381
wsm,2016,13.44591
wsm,2017,5.8298
wsm,2018,4.68918
wsm,2019,6.21953
wsm,2020,1.45591
yem,1991,1.41228
yem,1992,1.71826
yem,1993,2.78781
yem,1994,1.2122
yem,1995,5.97044
yem,1996,-0.61394
yem,1997,4.53342
yem,1998,3.92642
yem,1999,4.99588
yem,2000,3.55113
yem,2001,4.16552
yem,2002,2.4429
yem,2003,4.36287
yem,2004,5.87128
yem,2005,4.34333
yem,2006,3.6269
yem,2007,7.14849
yem,2008,4.05953
yem,2009,-1.15747
yem,2010,1.67856
yem,2011,-3.33348
yem,2012,-0.10247
yem,2013,5.16841
zaf,1966,3.87447
zaf,1967,7.78342
zaf,1968,8.09908
zaf,1969,11.86092
zaf,1970,10.83438
zaf,1971,8.81328
zaf,1972,10.15012
zaf,1973,22.38601
zaf,1974,14.27327
zaf,1975,15.04655
zaf,1976,7.46759
zaf,1977,6.40526
zaf,1978,10.50798
zaf,1979,12.53599
zaf,1980,20.76153
zaf,1981,22.28919
zaf,1982,15.09877
zaf,1983,18.42658
zaf,1984,22.93857
zaf,1985,15.44163
zaf,1986,8.44693
zaf,1987,15.67305
zaf,1988,26.85929
zaf,1989,19.1964
zaf,1990,13.72118
zaf,1993,12.89737
zaf,1994,21.96049
zaf,1995,18.9357
zaf,1996,20.22069
zaf,1997,17.50391
zaf,1998,18.81829
zaf,1999,11.18463
zaf,2000,18.06528
zaf,2001,28.23966
zaf,2002,-16.11246
zaf,2003,17.43549
zaf,2004,14.58823
zaf,2005,17.2993
zaf,2006,24.95483
zaf,2007,22.09012
zaf,2008,9.89878
zaf,2009,2.81507
zaf,2010,3.21707
zaf,2011,5.29462
zaf,2012,8.39893
zaf,2013,6.24797
zaf,2014,6.78137
zaf,2015,7.85628
zaf,2016,4.6954
zaf,2017,4.68938
zaf,2018,4.55074
zaf,2019,5.19508
zaf,2020,1.51759
zmb,1966,23.31442
zmb,1967,20.01239
zmb,1968,-2.52642
zmb,1969,9.92136
zmb,1970,10.18328
zmb,1971,2.62396
zmb,1972,1.50069
zmb,1973,3.1283
zmb,1974,38.57014
zmb,1975,12.39306
zmb,1976,-0.39494
zmb,1977,13.24822
zmb,1978,-7.41244
zmb,1979,6.54822
zmb,1980,5.26702
zmb,1981,20.92493
zmb,1982,18.82235
zmb,1983,7.52721
zmb,1984,-16.91366
zmb,1985,3.0204
zmb,1986,23.03967
zmb,1987,13.58468
zmb,1988,17.65532
zmb,1989,32.96786
zmb,1990,22.75116
zmb,1991,23.37567
zmb,1994,33.27992
zmb,1995,34.21055
zmb,1996,23.22412
zmb,1997,5.35158
zmb,1998,1.41641
zmb,1999,11.875
zmb,2000,22.01678
zmb,2001,5.00692
zmb,2002,1.71884
zmb,2003,10.75485
zmb,2004,16.60992
zmb,2005,6.65686
zmb,2006,22.36135
zmb,2007,20.53912
zmb,2008,26.43406
zmb,2009,-3.65064
zmb,2010,8.70058
zmb,2011,14.02294
zmb,2012,19.50397
zmb,2013,7.65916
zmb,2014,15.00971
zmb,2015,18.73395
zmb,2016,-5.78005
zmb,2017,3.07913
zmb,2018,8.49141
zmb,2019,8.77382
zmb,2020,4.50998
zwe,1980,-0.06001
zwe,1981,10.80344
zwe,1982,-5.12362
zwe,1983,14.36933
zwe,1984,21.22455
zwe,1985,0.54737
zwe,1986,3.61302
zwe,1987,13.43343
zwe,1988,15.95275
zwe,1989,16.09962
zwe,1990,-22.92675
zwe,1991,11.47452
zwe,1992,-3.92161
zwe,1993,15.10798
zwe,1994,2.06786
zwe,1995,18.6292
zwe,1996,4.18973
zwe,1997,19.29286
zwe,1998,-26.44496
zwe,1999,-32.8874
zwe,2000,27.23998
zwe,2001,24.4247
zwe,2002,106.2576
zwe,2003,-24.27967
zwe,2004,-51.12972
zwe,2005,-7.1025
zwe,2010,68.01351
zwe,2011,47.04783
zwe,2012,26.39719
zwe,2013,3.47098
zwe,2014,4.34798
zwe,2015,-2.02825
zwe,2016,-3.01625
zwe,2017,3.65178
zwe,2018,4.33942
zwe,2019,70.4744
zwe,2020,181.47636
