geo,time,ne_gdi_stkb_cd
mex,1996,12979846040.4769
mex,1997,13762785754.8778
mex,1998,13714297504.3783
mex,1999,8775667336.09472
mex,2000,10401214306.8658
mex,2001,6820286010.93949
mex,2002,11090159072.0795
mex,2003,9612449161.18269
mex,2004,12837340067.3401
mex,2005,8251090668.84446
mex,2006,12480848319.1427
mex,2007,12389234366.1353
mex,2008,10461121324.0249
mex,2009,6862327746.32775
mex,2010,12803567901.2346
mex,2011,11890999412.3945
mex,2012,12564818633.9648
mex,2013,15814794863.7645
mex,2014,11491491668.234
mex,2015,10340026816.7564
mex,2016,8833427917.76726
mex,2017,9419683512.53533
mex,2018,8505940148.51151
mex,2019,7022219678.56475
mex,2020,5689460941.2816
mhl,2004,772400
mhl,2005,-121400
mhl,2006,1591900
mhl,2007,2123900
mhl,2008,-472500
mhl,2009,2759700
mhl,2010,-3470500
mhl,2011,6005100
mhl,2012,-6166429.51965
mhl,2013,1319149.49417
mhl,2014,69794.32702
mhl,2015,-1437888.62228
mhl,2016,1102699.75662
mhl,2017,-689467.54932
mhl,2018,4427943.70651
mhl,2019,8217614.17389
mhl,2020,2963862.65755
mkd,1990,30035335.68905
mkd,1991,-82653061.22449
mkd,1992,-90237674.32724
mkd,1993,-17926724.13793
mkd,1994,4206808.55785
mkd,1995,189061765.80838
mkd,1996,119806608.62257
mkd,1997,135558470.90704
mkd,1998,173075757.82614
mkd,1999,113546495.89292
mkd,2000,54791901.54149
mkd,2001,-177079857.90106
mkd,2002,-23776297.67303
mkd,2003,-111961386.02379
mkd,2004,-15968459.76211
mkd,2005,42204623.43533
mkd,2006,84054276.68652
mkd,2007,79946702.19853
mkd,2008,207439147.60066
mkd,2009,104012190.31034
mkd,2010,124770358.00488
mkd,2011,345370194.52508
mkd,2012,534200036.33304
mkd,2013,543460221.1862
mkd,2014,773110293.27843
mkd,2015,653887221.33493
mkd,2016,860784795.72667
mkd,2017,1098480760.26013
mkd,2018,1551324099.78679
mkd,2019,1666290548.01701
mkd,2020,1109073346.59419
mli,1967,8947038.40514
mli,1968,10102406.36084
mli,1969,10390806.91459
mli,1970,7600854.69374
mli,1971,7629744.71276
mli,1972,7542031.11088
mli,1973,6283842.37549
mli,1974,7896812.98288
mli,1975,16805336.96292
mli,1976,10048103.68675
mli,1977,12216308.0629
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,-23266064.63963
mli,1986,-44747698.59375
mli,1987,16876126.30598
mli,1988,8969532.31492
mli,1989,49475449.67242
mli,1990,41022111.58451
mli,1991,-36639028.03871
mli,1992,47102019.34338
mli,1993,-75034324.05707
mli,1994,-19399309.79827
mli,1995,-28337400.98167
mli,1996,-80688217.76952
mli,1997,-39044301.74585
mli,1998,60624274.59954
mli,1999,54103368.15767
mli,2000,-14570738.37316
mli,2001,114677613.59913
mli,2002,-56575154.0269
mli,2003,86943777.89274
mli,2004,78638070.31517
mli,2005,40035276.71358
mli,2006,68045479.7772
mli,2007,275360925.97622
mli,2008,106753363.2287
mli,2009,182976461.33237
mli,2010,347536339.8487
mli,2011,138635955.62936
mli,2012,294169320.79773
mli,2013,290727103.24123
mli,2014,323324839.9568
mli,2015,315201813.49591
mli,2016,754231819.61156
mli,2017,513115581.03093
mli,2018,300517492.68381
mli,2019,430127617.1637
mli,2020,-469634522.03493
mlt,1970,16062332.57779
mlt,1971,14870294.21069
mlt,1972,15157628.26283
mlt,1973,16543708.53218
mlt,1974,21785499.49883
mlt,1975,15912417.71728
mlt,1976,20348278.29951
mlt,1977,22970011.18227
mlt,1978,31901414.72652
mlt,1979,40478323.35329
mlt,1980,58609495.40144
mlt,1981,66565830.373
mlt,1982,98570104.16667
mlt,1983,50378338.13164
mlt,1984,48760499.11537
mlt,1985,50140373.35285
mlt,1986,59504260.4326
mlt,1987,47931908.54871
mlt,1988,87050733.09978
mlt,1989,95540034.49125
mlt,1990,130738214.23747
mlt,1991,140060956.1753
mlt,1992,93792165.83659
mlt,1993,99281302.63897
mlt,1994,126480858.79814
mlt,1995,55264469.84436
mlt,1996,54428537.39876
mlt,1997,52481481.48148
mlt,1998,57044203.77942
mlt,1999,48671330.1765
mlt,2000,160563590.04507
mlt,2001,-20164075.16932
mlt,2002,8456687.45669
mlt,2003,76152839.42187
mlt,2004,168877553.56253
mlt,2005,293944409.89927
mlt,2006,67218040.39644
mlt,2007,33120585.81987
mlt,2008,182373809.87257
mlt,2009,150247013.05918
mlt,2010,133399575.76561
mlt,2011,-17090200.44543
mlt,2012,-48101760.24669
mlt,2013,-65232833.04556
mlt,2014,-136396970.90474
mlt,2015,-28257073.11661
mlt,2016,46204926.65942
mlt,2017,75529161.55151
mlt,2018,71992648.347
mlt,2019,75636777.62175
mlt,2020,179533435.23727
mmr,2009,-33043768.03931
mmr,2010,33076649.27154
mmr,2011,83702895.37732
mmr,2012,334454034.66826
mmr,2013,436732002.84642
mmr,2014,273366590.07453
mmr,2015,201235953.50981
mmr,2016,482994082.93487
mmr,2017,1487411902.78938
mmr,2018,724226367.05781
mmr,2019,493370449.93799
mne,2000,54282811.48979
mne,2001,68811570.84005
mne,2002,53169326.65974
mne,2003,36118964.15244
mne,2004,-10389868.38838
mne,2005,-5713219.74879
mne,2006,30175636.68298
mne,2007,69145907.47331
mne,2008,89129925.29662
mne,2009,-16864406.77966
mne,2010,5288346.81161
mne,2011,-8275334.07572
mne,2012,34146216.11204
mne,2013,-25011949.01753
mne,2014,55880323.73623
mne,2015,-2103803.92592
mne,2016,59463495.57522
mne,2017,159908722.10953
mne,2018,146719782.81398
mne,2019,258975593.37214
mne,2020,158672364.67237
mng,1981,107442300
mng,1982,119175833.33333
mng,1983,105118600
mng,1984,80650750
mng,1985,91279925
mng,1986,122948966.66667
mng,1987,102081700
mng,1988,99711966.66667
mng,1989,113677166.66667
mng,1990,49487880
mng,1991,48975673.68421
mng,1992,22473868.5446
mng,1993,10761925.41343
mng,1994,11735955.12696
mng,1995,56491382.7155
mng,1996,22393932.1995
mng,1997,23554413.60017
mng,1998,16299046.90411
mng,1999,18546426.25075
mng,2000,43294227.26609
mng,2001,46109697.79926
mng,2002,34845795.24225
mng,2003,50131351.71909
mng,2004,67012622.58707
mng,2005,242014326.77642
mng,2006,88182774.89719
mng,2007,152303973.73276
mng,2008,413368039.59018
mng,2009,251284455.22484
mng,2010,546446291.9293
mng,2011,1013747200.94368
mng,2012,1325448445.02718
mng,2013,1763014972.82515
mng,2014,807138106.47191
mng,2015,724726612.24949
mng,2016,443312604.1418
mng,2017,580620284.42597
mng,2018,1651544742.0673
mng,2019,1080875207.04578
mng,2020,-159034291.66807
moz,1980,0
moz,1981,0
moz,1982,0
moz,1983,0
moz,1984,0
moz,1985,0
moz,1986,0
moz,1987,0
moz,1988,0
moz,1989,0
moz,1990,0
moz,1991,568807947.01987
moz,1992,420969164.74609
moz,1993,421731299.36503
moz,1994,267900871.06283
moz,1995,461947220.28301
moz,1996,273375970.67392
moz,1997,332228126.40771
moz,1998,588306435.5852
moz,1999,1646826717.59908
moz,2000,999118682.35789
moz,2001,960240421.9556
moz,2002,998984242.75699
moz,2003,1002411574.99485
moz,2004,1031063353.30561
moz,2005,880216681.84381
moz,2006,919297549.68348
moz,2007,1043938170.22248
moz,2008,818608906.77596
moz,2009,580593517.76818
moz,2010,546591081.88727
moz,2011,1198660756.30599
moz,2012,2790471190.92095
moz,2013,2776904504.70202
moz,2014,2169894857.54018
moz,2015,1581910640.9054
moz,2016,2468553350.82038
moz,2017,1367688618.10227
moz,2018,3429676707.39652
moz,2019,3358126597.4109
mrt,1960,0
mrt,1961,-67989562.34941
mrt,1962,-85635886.99867
mrt,1963,-53457548.66742
mrt,1964,-31659325.18442
mrt,1965,-31140322.87332
mrt,1966,-32061153.58205
mrt,1967,-53077586.76195
mrt,1968,-75017480.11973
mrt,1969,-58032552.31058
mrt,1970,-59673866.05704
mrt,1971,-67135832.50482
mrt,1972,-104263472.10842
mrt,1973,-108749792.37026
mrt,1974,-25930065.10219
mrt,1975,-21129176.46646
mrt,1976,-244984509.77514
mrt,1977,-203740206.92692
mrt,1978,-150659888.71458
mrt,1979,-202738486.89796
mrt,1980,-234405534.62589
mrt,1981,-311346111.92563
mrt,1982,-320619029.43749
mrt,1983,-671344127.88397
mrt,1984,-290411075.76986
mrt,1985,-343222034.11619
mrt,1986,-426360538.31596
mrt,1987,-459470633.52606
mrt,1988,-477875189.30615
mrt,1989,-325286998.35519
mrt,1990,-363014518.41002
mrt,1991,-388472530.69094
mrt,1992,-539802980.68415
mrt,1993,-319323137.92361
mrt,1994,-1152140052.59964
mrt,1995,-514272987.17712
mrt,1996,-453391671.88935
mrt,1997,-378485449.74416
mrt,1998,-342587427.57699
mrt,1999,-351084161.44029
mrt,2000,-366839228.53806
mrt,2001,-344568499.66162
mrt,2002,-576410816.99719
mrt,2003,-535014017.41246
mrt,2004,-224970602.97814
mrt,2005,240120658.88554
mrt,2006,-407477311.98809
mrt,2007,-611236388.52688
mrt,2008,-217673161.12727
mrt,2009,-469630542.82948
mrt,2010,-57852744.16986
mrt,2011,624202189.11631
mrt,2012,1071942589.84559
mrt,2013,1071661938.52642
mrt,2014,252651746.63473
mrt,2015,256480386.35916
mrt,2016,145641951.23889
mrt,2017,517310055.86592
mrt,2018,334287456.92954
mrt,2019,-104655063.39464
mrt,2020,-268050360.21505
mus,1976,24246052.53311
mus,1977,18161730.2075
mus,1978,24824363.57146
mus,1979,66581062.44353
mus,1980,-29280480.9807
mus,1981,37822413.69664
mus,1982,2759255.00115
mus,1983,-6065162.05088
mus,1984,41303449.925
mus,1985,51805083.37381
mus,1986,31931325.37278
mus,1987,79514217.82547
mus,1988,60054920.11282
mus,1989,109771931.43517
mus,1990,-9889998.99082
mus,1991,-6513343.08696
mus,1992,47376786.26504
mus,1993,84284587.48867
mus,1994,50571067.45952
mus,1995,84567418.02454
mus,1996,-6829547.41728
mus,1997,151005371.05897
mus,1998,121694773.82704
mus,1999,-9627222.48251
mus,2000,160350249.14665
mus,2001,-72800372.82049
mus,2002,30447062.9464
mus,2003,68846072.79179
mus,2004,176667152.75379
mus,2005,77099328.04904
mus,2006,167149718.84156
mus,2007,162165441.9631
mus,2008,158789293.14514
mus,2009,-159325152.22248
mus,2010,294857135.43223
mus,2011,56120671.63659
mus,2012,209783693.84359
mus,2013,144260522.32146
mus,2014,102933876.7406
mus,2015,85547127.93845
mus,2016,79821281.36087
mus,2017,117599633.42556
mus,2018,92678815.59715
mus,2019,25512001.91692
mus,2020,33166526.46079
mwi,1973,8787989.74735
mwi,1974,46124583.92772
mwi,1975,54179208.15003
mwi,1976,27820372.39869
mwi,1977,20046516.77927
mwi,1978,71945004.14839
mwi,1979,36112131.22781
mwi,1980,31523211.42716
mwi,1981,30715961.13035
mwi,1982,80435812.41118
mwi,1983,110912495.74396
mwi,1984,-1981038.63025
mwi,1985,59333372.11332
mwi,1986,2847778.19569
mwi,1987,22275546.70168
mwi,1988,45484714.79327
mwi,1989,68490668.59938
mwi,1990,54967202.90227
mwi,1991,71344486.85478
mwi,1992,49954208.64208
mwi,1993,45425638.23022
mwi,1994,27471269.63051
mwi,1995,35986050.49824
mwi,1996,58790867.81853
mwi,1997,60811714.76873
mwi,1998,41470490.17305
mwi,1999,36290971.94027
mwi,2000,21664730.8368
mwi,2001,18837283.38871
mwi,2002,69699660.81272
mwi,2003,71864945.99379
mwi,2004,52290528.44222
mwi,2005,68979523.59077
mwi,2006,91746039.91516
mwi,2007,83073037.99087
mwi,2008,90199283.10515
mwi,2009,117872637.99092
mwi,2010,125821759.66381
mwi,2011,145099785.00532
mwi,2012,0
mwi,2013,0
mwi,2014,0
mwi,2015,0
mwi,2016,0
mys,1960,14046779.0409
mys,1961,3920031.36025
mys,1962,13066771.20084
mys,1971,-4259083.31422
mys,1972,-53199035.32416
mys,1973,84721483.23988
mys,1974,296622491.79511
mys,1975,-158644237.17522
mys,1976,-27935158.95499
mys,1977,100353471.74258
mys,1978,312176165.80311
mys,1979,536008042.40541
mys,1980,-174560154.34793
mys,1981,-261273382.23167
mys,1982,262481801.83266
mys,1983,539783741.86878
mys,1984,557262331.45588
mys,1985,-707611759.96778
mys,1986,-101107925.93167
mys,1987,322273376.72646
mys,1988,620131357.87383
mys,1989,308254577.67277
mys,1990,-300565640.13457
mys,1991,704829793.4245
mys,1992,-748419523.30467
mys,1993,207839633.26988
mys,1994,712543819.5397
mys,1995,47846889.95215
mys,1996,-1025121233.80237
mys,1997,-141244942.86323
mys,1998,-108795352.62943
mys,1999,388421052.63158
mys,2000,1477631578.94737
mys,2001,-672894736.8421
mys,2002,1303947368.42105
mys,2003,384736842.10526
mys,2004,2613157894.73684
mys,2005,133347416.22878
mys,2006,1217763480.72624
mys,2007,1945834303.00209
mys,2008,2049583308.35182
mys,2009,-8374804936.87048
mys,2010,2425568905.03244
mys,2011,2994771241.83007
mys,2012,1211149961.14996
mys,2013,-1745533022.31109
mys,2014,-3370099911.39357
mys,2015,-1330120599.15504
mys,2016,1439169780.39197
mys,2017,1545709468.88662
mys,2018,-1087209734.57907
mys,2019,-6903077851.53893
mys,2020,-4048055192.10182
nam,1980,-28616857.86161
nam,1981,-34361921.37452
nam,1982,-41708175.64793
nam,1983,27330759.41549
nam,1984,2453791.23908
nam,1985,-37564607.43073
nam,1986,-69834804.46701
nam,1987,5701738.54269
nam,1988,38391794.78923
nam,1989,2183731.74957
nam,1990,240622642.10698
nam,1991,48399413.31981
nam,1992,21778997.19495
nam,1993,-109929369.28115
nam,1994,58543173.36938
nam,1995,-13526122.79783
nam,1996,-12541436.97811
nam,1997,16467361.11111
nam,1998,77217734.204
nam,1999,7696816.43342
nam,2000,20244329.80778
nam,2001,49225619.10514
nam,2002,-47779559.23231
nam,2003,13853543.43199
nam,2004,33393965.66404
nam,2005,78052421.94728
nam,2006,50497377.01527
nam,2007,205552548.76389
nam,2008,213675981.91888
nam,2009,-132437238.93556
nam,2010,-130657244.58753
nam,2011,-39892424.65753
nam,2012,127237313.57856
nam,2013,-205495543.63545
nam,2014,-45001577.06887
nam,2015,-48887966.83719
nam,2016,21897619.11237
nam,2017,-21208959.03796
nam,2018,-267118755.62004
nam,2019,-91556788.2949
nam,2020,-30542940.96566
ncl,1990,-37941606.46845
ncl,1998,35278837.61202
ncl,1999,-8204068.20528
ncl,2000,37837762.38822
ncl,2001,-5124136.82477
ncl,2002,-8192737.06662
ncl,2003,28003081.57852
ncl,2004,86309535.27749
ncl,2005,87414036.52127
ncl,2006,-71994659.58018
ncl,2007,130986839.84791
ncl,2008,579271.95398
ncl,2009,-297852460.46635
ncl,2010,-58402691.96424
ncl,2011,-123283042.71286
ncl,2012,-97135659.65843
ncl,2013,159376346.11404
ncl,2014,66251533.89628
ncl,2015,-35842715.66868
ncl,2016,-35962475.75861
ncl,2017,-9305797.17268
ner,1980,66262904.70069
ner,1981,-65873849.7377
ner,1982,108640643.83428
ner,1983,-13121086.63591
ner,1984,-97492497.54037
ner,1985,40733378.88943
ner,1986,50822119.98121
ner,1987,49245249.99617
ner,1988,140675686.47385
ner,1989,4388600.54738
ner,1990,61337345.11402
ner,1991,133282808.75087
ner,1992,37401989.78586
ner,1993,-79812800.13674
ner,1994,57636399.69186
ner,1995,53891788.49416
ner,1996,88944944.8385
ner,1997,73157852.71594
ner,1998,114755137.62311
ner,1999,46955733.09191
ner,2000,5457556.09624
ner,2001,21392748.7757
ner,2002,42109621.09414
ner,2003,32424701.3351
ner,2004,-65991830.66648
ner,2005,48845120.34327
ner,2006,37329717.37985
ner,2007,6228144.82139
ner,2008,67255605.38117
ner,2009,3112950.34121
ner,2010,60453404.57641
ner,2011,4418050.26052
ner,2012,47992748.3022
ner,2013,12024711.09513
ner,2014,35393907.08755
ner,2015,-24228207.93296
ner,2016,53053835.46831
ner,2017,24631745.05693
ner,2018,63140283.89773
ner,2019,37903803.64936
ner,2020,22417153.9961
nga,1981,-8343938.48671
nga,1982,-10711324.58271
nga,1983,-3278962.12536
nga,1984,-6546917.56827
nga,1985,-3371330.26856
nga,1986,1269400.21096
nga,1987,-32753459.85954
nga,1988,-54888366.31347
nga,1989,548140.08647
nga,1990,34848590.34317
nga,1991,2718613.16907
nga,1992,2387152.75946
nga,1993,3467823.39956
nga,1994,5340428.46213
nga,1995,14864167.14042
nga,1996,22415971.25
nga,1997,30059235.88859
nga,1998,33608425
nga,1999,37885878.09366
nga,2000,41847352.87957
nga,2001,657349966.24152
nga,2002,776300682.047
nga,2003,1065803106.11782
nga,2004,1438477931.03967
nga,2005,2154938523.38196
nga,2006,4011608860.97891
nga,2007,2934234079.5227
nga,2008,3521145366.31952
nga,2009,2755621471.51897
nga,2010,2700405455.31321
nga,2011,2771174418.99998
nga,2012,3405811478.40802
nga,2013,3739807486.53699
nga,2014,3931529313.72656
nga,2015,3227158551.3805
nga,2016,2596966551.56757
nga,2017,2850829840.67788
nga,2018,3159218350.46154
nga,2019,3543094211.38462
nga,2020,3254812733.43163
nic,2006,263848338.42704
nic,2007,423178036.1547
nic,2008,565354972.9247
nic,2009,239435581.01232
nic,2010,321027888.59546
nic,2011,622048402.8487
nic,2012,310361961.54875
nic,2013,281157474.07252
nic,2014,183636440.68123
nic,2015,537480555.31097
nic,2016,472520177.49205
nic,2017,434795630.08096
nic,2018,220072765.99521
nic,2019,86106691.38359
nic,2020,76495030.88046
nld,1969,1855321332.83442
nld,1970,1150336032.1422
nld,1971,-1056525689.22306
nld,1972,-2173219582.53227
nld,1973,379329181.77518
nld,1974,4736876793.17977
nld,1975,-381823806.20425
nld,1976,3097779629.93832
nld,1977,2241239112.86702
nld,1978,1566049093.50173
nld,1979,971313852.57607
nld,1980,2957449567.72334
nld,1981,-3227165062.26265
nld,1982,-5188676239.9934
nld,1983,187294417.4195
nld,1984,532034340.65934
nld,1985,-1650904989.38429
nld,1986,2329523295.55676
nld,1987,-642691470.84421
nld,1988,-1853875571.41264
nld,1989,8436133222.48779
nld,1990,8621999273.87148
nld,1991,5423035124.94106
nld,1992,8692438596.49123
nld,1993,-6981667062.17371
nld,1994,3453312749.72757
nld,1995,3613779851.77052
nld,1996,4460130718.95425
nld,1997,4840749943.52835
nld,1998,4807820484.33681
nld,1999,1337549442.08494
nld,2000,150548845.4902
nld,2001,2479998161.81103
nld,2002,-354590147.05882
nld,2003,-645892583.92157
nld,2004,191560956.75676
nld,2005,278676221.01167
nld,2006,-126815481.17647
nld,2007,475555879.60784
nld,2008,2035525568.75
nld,2009,-5095140187.10937
nld,2010,4449105133.33334
nld,2011,-883891585.60311
nld,2012,-307064492.57812
nld,2013,1348039809.80393
nld,2014,2864247690.98038
nld,2015,2824819819.53125
nld,2016,3814388126.84826
nld,2017,3766357042.35295
nld,2018,4860808762.35294
nld,2019,7666161443.13724
nld,2020,4031952264.59145
nld_curacao,2011,556145251.39665
nld_curacao,2012,557988826.81564
nld_curacao,2013,475307262.56983
nld_curacao,2014,195195530.72626
nld_curacao,2015,362737430.1676
nld_curacao,2016,354804469.27374
nor,1970,630416217.50269
nor,1971,521691067.05027
nor,1972,398287847.97061
nor,1973,706927052.62063
nor,1974,1276964456.55902
nor,1975,883697794.10358
nor,1976,646018510.0339
nor,1977,367990983.3756
nor,1978,-856112774.92704
nor,1979,-1001560000.78987
nor,1980,252470035.6333
nor,1981,-255945639.8641
nor,1982,268205763.86737
nor,1983,-1551861191.82062
nor,1984,4533480.36513
nor,1985,993230354.06877
nor,1986,3212571165.83499
nor,1987,2232727272.72727
nor,1988,716894276.5076
nor,1989,554421029.7632
nor,1990,2094988577.72737
nor,1991,514584522.35882
nor,1992,829028884.06147
nor,1993,872697029.92628
nor,1994,1654670142.82476
nor,1995,4051647935.34537
nor,1996,1598344134.70185
nor,1997,2443520796.22247
nor,1998,2774118301.94431
nor,1999,1844804595.34311
nor,2000,3450998659.36513
nor,2001,1893190386.68995
nor,2002,2055286956.08607
nor,2003,1601790909.8613
nor,2004,5420869926.41823
nor,2005,6963911525.0291
nor,2006,11169912525.5329
nor,2007,15194909326.6459
nor,2008,16392730496.4539
nor,2009,5708697104.14579
nor,2010,20113939059.6994
nor,2011,21935702765.766
nor,2012,20208508809.62609
nor,2013,22336340425.53189
nor,2014,19510711451.9968
nor,2015,14092962695.0501
nor,2016,10702619047.619
nor,2017,13039572839.0087
nor,2018,18055456501.6907
nor,2019,12061704545.4545
nor,2020,10791928489.2468
npl,1975,17021681.24762
npl,1976,15785781.10384
npl,1977,15040000
npl,1978,25446120.07642
npl,1979,20916666.66667
npl,1980,49083333.33333
npl,1981,42416666.66667
npl,1982,-11672580.25865
npl,1983,3769345.07629
npl,1984,29095102.97963
npl,1985,44878103.64705
npl,1986,59753720.53881
npl,1987,49685817.08396
npl,1988,82656993.87894
npl,1989,119378112.30151
npl,1990,72750487.57559
npl,1991,72663921.44441
npl,1992,52160356.34744
npl,1993,49479166.66667
npl,1994,53306122.44898
npl,1995,137771084.33735
npl,1996,211371480.4723
npl,1997,180431351.92004
npl,1998,150976594.02744
npl,1999,70522442.97277
npl,2000,274330389.45997
npl,2001,189090368.70748
npl,2002,41232714.34216
npl,2003,94019995.93599
npl,2004,304776889.22859
npl,2005,529232606.99541
npl,2006,554471708.83529
npl,2007,786550806.88065
npl,2008,1058596075.13808
npl,2009,1326638787.17717
npl,2010,2570596758.61329
npl,2011,825830990.49442
npl,2012,1001011912.85986
npl,2013,1096226534.80732
npl,2014,1303430918.15693
npl,2015,907105242.86213
npl,2016,-113846379.46144
npl,2017,1955471486.92601
npl,2018,2355858627.71918
npl,2019,2585711169.08261
npl,2020,-9675370.75741
nzl,1970,60573412.4762
nzl,1971,113098672.8217
nzl,1972,-99659698.59018
nzl,1973,299151245.30402
nzl,1974,999724214.00993
nzl,1975,-324147278.06641
nzl,1976,57482462.9774
nzl,1977,131332082.5516
nzl,1978,-257107023.41137
nzl,1979,470800360.61304
nzl,1980,-31847133.75796
nzl,1981,137374073.76572
nzl,1982,180626365.62272
nzl,1983,246451104.10095
nzl,1984,576065539.76978
nzl,1985,-78772378.51662
nzl,1986,310519645.12041
nzl,1987,-255648406.06623
nzl,1988,-73429951.69082
nzl,1989,762857311.94887
nzl,1990,-92033705.85071
nzl,1991,-49516092.73014
nzl,1992,331773713.31348
nzl,1993,791991593.38532
nzl,1994,711887172.59906
nzl,1995,785069075.45165
nzl,1996,561259886.22173
nzl,1997,515034987.07684
nzl,1998,142112742.77594
nzl,1999,797654263.32451
nzl,2000,623106310.10407
nzl,2001,789385568.39109
nzl,2002,539208438.06989
nzl,2003,768901917.67436
nzl,2004,1105210084.03361
nzl,2005,774484263.88791
nzl,2006,-171843589.90986
nzl,2007,1183949437.78937
nzl,2008,35847332.53673
nzl,2009,-531575988.50646
nzl,2010,621111823.91361
nzl,2011,1001729566.0964
nzl,2012,639237177.60931
nzl,2013,1512209235.4615
nzl,2014,1045267262.11874
nzl,2015,507679701.52897
nzl,2016,1026783383.5123
nzl,2017,1520525315.44388
nzl,2018,1211548108.46965
nzl,2019,30305525.81734
omn,1998,422210143.04291
omn,1999,-77976072.82185
omn,2000,-15540442.13264
omn,2001,29964109.23277
omn,2002,72512613.78414
omn,2003,277870481.14434
omn,2004,874579453.83615
omn,2005,-183282184.6554
omn,2006,1221456957.08713
omn,2007,2275835630.68921
omn,2008,3568779973.9922
omn,2009,-2467018205.46164
omn,2010,-1058748504.55137
omn,2011,-690507152.14564
omn,2012,2235110533.15995
omn,2013,2169570871.26138
omn,2014,-1117555266.57997
omn,2015,1857737321.19636
omn,2016,-2413524057.21716
omn,2017,421846553.96619
omn,2018,1083224967.49025
omn,2019,-1839011703.51105
omn,2020,-6030689206.76203
pak,1960,112557748.84502
pak,1961,43259134.8173
pak,1962,46829063.41873
pak,1963,53338933.22134
pak,1964,32129357.41285
pak,1965,73918521.62957
pak,1966,82108357.83284
pak,1967,179336413.27174
pak,1968,69718605.62789
pak,1969,119067618.64763
pak,1970,148257034.8593
pak,1971,177866442.67115
pak,1972,146375064.57723
pak,1973,94580535.32583
pak,1974,101010101.0101
pak,1975,202020202.0202
pak,1977,101010101.0101
pak,1978,101010101.0101
pak,1979,176767676.76768
pak,1980,202020202.0202
pak,1981,454545454.54545
pak,1982,744834123.22275
pak,1983,527637795.27559
pak,1984,555728702.87919
pak,1985,567282321.89974
pak,1986,557966522.00868
pak,1987,553451791.43606
pak,1988,592423810.88009
pak,1989,647124211.31737
pak,1990,654419669.98551
pak,1991,706328344.3306
pak,1992,754625612.8811
pak,1993,814822824.30721
pak,1994,817762057.83506
pak,1995,916402632.22033
pak,1996,1025523095.02619
pak,1997,984072298.13984
pak,1998,1658355533.77448
pak,1999,1028711774.2492
pak,2000,1312278328.09857
pak,2001,1271745104.77499
pak,2002,1278483273.79019
pak,2003,1468174833.53253
pak,2004,1724161889.8732
pak,2005,1920882919.7946
pak,2006,2196232328.59868
pak,2007,2438178453.74393
pak,2008,2721239397.88797
pak,2009,2690440429.92014
pak,2010,2834650923.90229
pak,2011,3417398610.94393
pak,2012,3590137933.27311
pak,2013,3699497107.91605
pak,2014,3909774220.01291
pak,2015,4328898107.00578
pak,2016,4458474203.80304
pak,2017,4873076051.40633
pak,2018,5033082191.5941
pak,2019,4464907852.38504
pak,2020,4201758682.03117
pan,1960,45536800
pan,1961,58985600
pan,1962,71101000
pan,1963,76929500
pan,1964,73978300
pan,1965,83130700
pan,1966,105874100
pan,1967,112883000
pan,1968,129207300
pan,1969,150445200
pan,1970,178627600
pan,1971,237386800
pan,1972,251347400
pan,1973,318990900
pan,1974,401142700
pan,1975,342489100
pan,1976,346607500
pan,1977,315353700
pan,1978,402959700
pan,1979,562154700
pan,1980,682997100
pan,1981,667730200
pan,1982,637425400
pan,1983,309703800
pan,1984,317226600
pan,1985,349248500
pan,1986,438857800
pan,1987,401908100
pan,1988,94202600
pan,1989,113670200
pan,1990,869468800
pan,1991,761375500
pan,1992,1066089200
pan,1993,910705400
pan,1994,1177846300
pan,1995,1417943700
pan,1996,1541430200
pan,1997,1510318800
pan,1998,1580564200
pan,1999,1398572000
pan,2000,1281756300
pan,2001,995237000
pan,2002,924407700
pan,2003,1055877200
pan,2004,1181058600
pan,2005,1154370300
pan,2006,1252781300
pan,2007,1741330500
pan,2008,2711264500
pan,2009,667104000
pan,2010,2531800000
pan,2011,2601100000
pan,2012,3322600000
pan,2013,2152000000
pan,2014,1835200000
pan,2015,1797400000
pan,2016,1244300000
pan,2017,1490011974.98706
pan,2018,1846004025.12402
pan,2019,773804095.03368
pan,2020,162222227.01739
per,1960,465426892.26007
per,1961,361259785.76866
per,1962,315812343.41418
per,1963,305432810.63433
per,1964,471110664.53358
per,1965,472794703.46269
per,1966,678985186.08582
per,1967,850766253.94702
per,1968,395014315.07235
per,1969,430009227.12145
per,1970,93750654.94057
per,1971,260553504.92765
per,1972,12377792.11111
per,1973,125581737.21447
per,1974,516315574.67442
per,1975,596952718.8716
per,1976,316132501.05851
per,1977,-153704377.81981
per,1978,9470706.92962
per,1979,262892427.75779
per,1980,528521303.64659
per,1981,984851896.34691
per,1982,678223714.40883
per,1983,325650724.86547
per,1984,205096095.22054
per,1985,180281318.00118
per,1986,278547573.97936
per,1987,687256948.15756
per,1988,895185596.78779
per,1989,1285939512.48882
per,1990,-33811953.32384
per,1991,296934310.32266
per,1992,490386196.41715
per,1993,262949022.17083
per,1994,468949189.58295
per,1995,416260306.76478
per,1996,193537872.30575
per,1997,168543543.54354
per,1998,29016180.78787
per,1999,-289259861.13163
per,2000,-21777128.28448
per,2001,100339214.95967
per,2002,677715552.77596
per,2003,346056564.72752
per,2004,44818091.27658
per,2005,168653501.98684
per,2006,1652720943.01594
per,2007,2091403004.15468
