geo,time,sp_pop_65up_ma_in
tha,2009,2570507
tha,2010,2653368
tha,2011,2748403
tha,2012,2848696
tha,2013,2955492
tha,2014,3070112
tha,2015,3193201
tha,2016,3324016
tha,2017,3462467
tha,2018,3610233
tha,2019,3769707
tha,2020,3942151
tjk,1960,47995
tjk,1961,49559
tjk,1962,51065
tjk,1963,52572
tjk,1964,54196
tjk,1965,55970
tjk,1966,57982
tjk,1967,60093
tjk,1968,62189
tjk,1969,64034
tjk,1970,65524
tjk,1971,66932
tjk,1972,67733
tjk,1973,68011
tjk,1974,68023
tjk,1975,68007
tjk,1976,69796
tjk,1977,71691
tjk,1978,73419
tjk,1979,74621
tjk,1980,75160
tjk,1981,74909
tjk,1982,74152
tjk,1983,73161
tjk,1984,72286
tjk,1985,71720
tjk,1986,72023
tjk,1987,72465
tjk,1988,73300
tjk,1989,74951
tjk,1990,77655
tjk,1991,80952
tjk,1992,85034
tjk,1993,89294
tjk,1994,92859
tjk,1995,95304
tjk,1996,98805
tjk,1997,100981
tjk,1998,102351
tjk,1999,103740
tjk,2000,105577
tjk,2001,109358
tjk,2002,113668
tjk,2003,117925
tjk,2004,121262
tjk,2005,123269
tjk,2006,124808
tjk,2007,125082
tjk,2008,124375
tjk,2009,123262
tjk,2010,122331
tjk,2011,121007
tjk,2012,120000
tjk,2013,119270
tjk,2014,118775
tjk,2015,118611
tjk,2016,121484
tjk,2017,124712
tjk,2018,128590
tjk,2019,133580
tjk,2020,139960
tkm,1960,38595
tkm,1961,38854
tkm,1962,38949
tkm,1963,38954
tkm,1964,38977
tkm,1965,39084
tkm,1966,39864
tkm,1967,40700
tkm,1968,41501
tkm,1969,42142
tkm,1970,42570
tkm,1971,43663
tkm,1972,44391
tkm,1973,44768
tkm,1974,44920
tkm,1975,44951
tkm,1976,45746
tkm,1977,46440
tkm,1978,46886
tkm,1979,46892
tkm,1980,46402
tkm,1981,46403
tkm,1982,46111
tkm,1983,45642
tkm,1984,45118
tkm,1985,44638
tkm,1986,44920
tkm,1987,45120
tkm,1988,45535
tkm,1989,46546
tkm,1990,48334
tkm,1991,51092
tkm,1992,54564
tkm,1993,58321
tkm,1994,61765
tkm,1995,64595
tkm,1996,67473
tkm,1997,69665
tkm,1998,71492
tkm,1999,73388
tkm,2000,75539
tkm,2001,79046
tkm,2002,82515
tkm,2003,85556
tkm,2004,87681
tkm,2005,88659
tkm,2006,88988
tkm,2007,88620
tkm,2008,87904
tkm,2009,87207
tkm,2010,86783
tkm,2011,87727
tkm,2012,88744
tkm,2013,90000
tkm,2014,91769
tkm,2015,94166
tkm,2016,97661
tkm,2017,101853
tkm,2018,106675
tkm,2019,111915
tkm,2020,117461
tls,1960,5104
tls,1961,5144
tls,1962,5207
tls,1963,5282
tls,1964,5356
tls,1965,5415
tls,1966,5646
tls,1967,5870
tls,1968,6078
tls,1969,6271
tls,1970,6447
tls,1971,6774
tls,1972,7082
tls,1973,7354
tls,1974,7561
tls,1975,7681
tls,1976,7803
tls,1977,7818
tls,1978,7766
tls,1979,7682
tls,1980,7573
tls,1981,7876
tls,1982,8176
tls,1983,8471
tls,1984,8740
tls,1985,8976
tls,1986,9276
tls,1987,9586
tls,1988,9895
tls,1989,10188
tls,1990,10476
tls,1991,10959
tls,1992,11427
tls,1993,11838
tls,1994,12166
tls,1995,12383
tls,1996,12750
tls,1997,13006
tls,1998,13200
tls,1999,13405
tls,2000,13667
tls,2001,14204
tls,2002,14809
tls,2003,15447
tls,2004,16103
tls,2005,16737
tls,2006,17427
tls,2007,18105
tls,2008,18792
tls,2009,19505
tls,2010,20259
tls,2011,21164
tls,2012,22100
tls,2013,22991
tls,2014,23760
tls,2015,24351
tls,2016,24867
tls,2017,25191
tls,2018,25444
tls,2019,25767
tls,2020,26252
ton,1960,901
ton,1961,921
ton,1962,951
ton,1963,979
ton,1964,1010
ton,1965,1037
ton,1966,1067
ton,1967,1092
ton,1968,1111
ton,1969,1126
ton,1970,1134
ton,1971,1166
ton,1972,1201
ton,1973,1225
ton,1974,1252
ton,1975,1283
ton,1976,1323
ton,1977,1359
ton,1978,1404
ton,1979,1456
ton,1980,1503
ton,1981,1555
ton,1982,1600
ton,1983,1645
ton,1984,1680
ton,1985,1704
ton,1986,1747
ton,1987,1796
ton,1988,1844
ton,1989,1895
ton,1990,1945
ton,1991,2020
ton,1992,2096
ton,1993,2174
ton,1994,2251
ton,1995,2329
ton,1996,2358
ton,1997,2387
ton,1998,2408
ton,1999,2422
ton,2000,2423
ton,2001,2482
ton,2002,2520
ton,2003,2553
ton,2004,2582
ton,2005,2603
ton,2006,2624
ton,2007,2638
ton,2008,2647
ton,2009,2632
ton,2010,2600
ton,2011,2630
ton,2012,2648
ton,2013,2667
ton,2014,2702
ton,2015,2763
ton,2016,2772
ton,2017,2796
ton,2018,2828
ton,2019,2854
ton,2020,2875
tto,1960,14180
tto,1961,14353
tto,1962,14409
tto,1963,14392
tto,1964,14329
tto,1965,14253
tto,1966,15042
tto,1967,15908
tto,1968,16824
tto,1969,17735
tto,1970,18612
tto,1971,19483
tto,1972,20248
tto,1973,20992
tto,1974,21807
tto,1975,22726
tto,1976,23643
tto,1977,24643
tto,1978,25661
tto,1979,26589
tto,1980,27349
tto,1981,27992
tto,1982,28434
tto,1983,28726
tto,1984,28956
tto,1985,29180
tto,1986,29571
tto,1987,29972
tto,1988,30349
tto,1989,30632
tto,1990,30799
tto,1991,31365
tto,1992,31803
tto,1993,32149
tto,1994,32433
tto,1995,32666
tto,1996,33186
tto,1997,33632
tto,1998,34046
tto,1999,34483
tto,2000,34984
tto,2001,35852
tto,2002,36776
tto,2003,37751
tto,2004,38777
tto,2005,39875
tto,2006,41305
tto,2007,42797
tto,2008,44350
tto,2009,45958
tto,2010,47655
tto,2011,49678
tto,2012,51778
tto,2013,53960
tto,2014,56236
tto,2015,58598
tto,2016,61269
tto,2017,63986
tto,2018,66753
tto,2019,69563
tto,2020,72414
tun,1960,70937
tun,1961,71977
tun,1962,72918
tun,1963,73829
tun,1964,74664
tun,1965,75293
tun,1966,77072
tun,1967,78758
tun,1968,80466
tun,1969,82356
tun,1970,84489
tun,1971,88332
tun,1972,92165
tun,1973,95857
tun,1974,99463
tun,1975,103170
tun,1976,107801
tun,1977,112573
tun,1978,117415
tun,1979,122143
tun,1980,126649
tun,1981,133476
tun,1982,140459
tun,1983,147552
tun,1984,155009
tun,1985,163239
tun,1986,168409
tun,1987,174209
tun,1988,180787
tun,1989,188018
tun,1990,195779
tun,1991,204720
tun,1992,214301
tun,1993,224925
tun,1994,237236
tun,1995,251660
tun,1996,266989
tun,1997,282992
tun,1998,298958
tun,1999,313992
tun,2000,327618
tun,2001,336628
tun,2002,343925
tun,2003,349874
tun,2004,354905
tun,2005,359360
tun,2006,362333
tun,2007,364994
tun,2008,367276
tun,2009,368884
tun,2010,369743
tun,2011,371788
tun,2012,372668
tun,2013,373924
tun,2014,377747
tun,2015,385462
tun,2016,397610
tun,2017,413527
tun,2018,432113
tun,2019,451667
tun,2020,471264
tur,1960,324204
tur,1961,343914
tur,1962,366744
tur,1963,391716
tur,1964,417706
tur,1965,444045
tur,1966,473432
tur,1967,503473
tur,1968,533389
tur,1969,561927
tur,1970,588495
tur,1971,619257
tur,1972,647889
tur,1973,676710
tur,1974,709475
tur,1975,748129
tur,1976,785273
tur,1977,826573
tur,1978,866818
tur,1979,898538
tur,1980,918102
tur,1981,929340
tur,1982,930673
tur,1983,927244
tur,1984,926062
tur,1985,931128
tur,1986,946372
tur,1987,966756
tur,1988,991678
tur,1989,1019984
tur,1990,1051383
tur,1991,1093100
tur,1992,1136459
tur,1993,1183675
tur,1994,1237838
tur,1995,1300368
tur,1996,1375533
tur,1997,1456283
tur,1998,1539498
tur,1999,1620703
tur,2000,1697344
tur,2001,1770042
tur,2002,1839138
tur,2003,1904451
tur,2004,1965328
tur,2005,2021729
tur,2006,2077221
tur,2007,2127111
tur,2008,2174773
tur,2009,2224335
tur,2010,2278394
tur,2011,2342937
tur,2012,2411350
tur,2013,2485204
tur,2014,2566321
tur,2015,2655901
tur,2016,2752823
tur,2017,2858477
tur,2018,2970763
tur,2019,3085518
tur,2020,3199658
tza,1960,110446
tza,1961,114745
tza,1962,119103
tza,1963,123492
tza,1964,127855
tza,1965,132177
tza,1966,137140
tza,1967,141996
tza,1968,146798
tza,1969,151621
tza,1970,156515
tza,1971,162259
tza,1972,168030
tza,1973,173804
tza,1974,179528
tza,1975,185204
tza,1976,191847
tza,1977,198272
tza,1978,204554
tza,1979,210795
tza,1980,217078
tza,1981,224565
tza,1982,231987
tza,1983,239328
tza,1984,246553
tza,1985,253687
tza,1986,261941
tza,1987,269756
tza,1988,277356
tza,1989,284997
tza,1990,292826
tza,1991,302208
tza,1992,311469
tza,1993,320292
tza,1994,328363
tza,1995,335555
tza,1996,344436
tza,1997,351754
tza,1998,357757
tza,1999,362665
tza,2000,366642
tza,2001,376158
tza,2002,384445
tza,2003,391566
tza,2004,397639
tza,2005,402717
tza,2006,413842
tza,2007,424188
tza,2008,433929
tza,2009,443295
tza,2010,452499
tza,2011,470424
tza,2012,488609
tza,2013,506703
tza,2014,524216
tza,2015,541004
tza,2016,566165
tza,2017,590985
tza,2018,616098
tza,2019,642296
tza,2020,670123
uga,1960,86638
uga,1961,89079
uga,1962,91570
uga,1963,94107
uga,1964,96699
uga,1965,99354
uga,1966,102709
uga,1967,106047
uga,1968,109292
uga,1969,112356
uga,1970,115216
uga,1971,118758
uga,1972,121963
uga,1973,124917
uga,1974,127724
uga,1975,130453
uga,1976,134542
uga,1977,138493
uga,1978,142370
uga,1979,146239
uga,1980,150147
uga,1981,155192
uga,1982,160206
uga,1983,165219
uga,1984,170238
uga,1985,175264
uga,1986,180873
uga,1987,186200
uga,1988,191178
uga,1989,195726
uga,1990,199802
uga,1991,204338
uga,1992,207711
uga,1993,210016
uga,1994,211429
uga,1995,212000
uga,1996,215726
uga,1997,218439
uga,1998,219643
uga,1999,218645
uga,2000,215196
uga,2001,216485
uga,2002,216033
uga,2003,214436
uga,2004,212454
uga,2005,210434
uga,2006,215528
uga,2007,220783
uga,2008,225982
uga,2009,230803
uga,2010,235167
uga,2011,244460
uga,2012,253638
uga,2013,263040
uga,2014,273067
uga,2015,283942
uga,2016,298174
uga,2017,313475
uga,2018,329486
uga,2019,345706
uga,2020,361961
ukr,1960,1036785
ukr,1961,1076320
ukr,1962,1111144
ukr,1963,1143550
ukr,1964,1177205
ukr,1965,1214019
ukr,1966,1248543
ukr,1967,1286269
ukr,1968,1328240
ukr,1969,1373990
ukr,1970,1422828
ukr,1971,1474907
ukr,1972,1521663
ukr,1973,1564168
ukr,1974,1605580
ukr,1975,1647666
ukr,1976,1700977
ukr,1977,1757314
ukr,1978,1808013
ukr,1979,1839831
ukr,1980,1846709
ukr,1981,1839477
ukr,1982,1806779
ukr,1983,1763733
ukr,1984,1725084
ukr,1985,1698161
ukr,1986,1705529
ukr,1987,1719719
ukr,1988,1745583
ukr,1989,1789105
ukr,1990,1847592
ukr,1991,1936295
ukr,1992,2042071
ukr,1993,2142068
ukr,1994,2206224
ukr,1995,2229122
ukr,1996,2259765
ukr,1997,2254716
ukr,1998,2235504
ukr,1999,2228179
ukr,2000,2244872
ukr,2001,2314087
ukr,2002,2402400
ukr,2003,2488774
ukr,2004,2541163
ukr,2005,2544443
ukr,2006,2554219
ukr,2007,2530658
ukr,2008,2489284
ukr,2009,2450651
ukr,2010,2422205
ukr,2011,2406942
ukr,2012,2395643
ukr,2013,2385488
ukr,2014,2369422
ukr,2015,2358873
ukr,2016,2392056
ukr,2017,2425434
ukr,2018,2455747
ukr,2019,2479900
ukr,2020,2496581
ury,1960,92982
ury,1961,94647
ury,1962,96146
ury,1963,97532
ury,1964,98869
ury,1965,100215
ury,1966,102646
ury,1967,105024
ury,1968,107225
ury,1969,109053
ury,1970,110407
ury,1971,112999
ury,1972,114907
ury,1973,116439
ury,1974,118005
ury,1975,119821
ury,1976,122253
ury,1977,124981
ury,1978,127743
ury,1979,130129
ury,1980,131952
ury,1981,134094
ury,1982,135702
ury,1983,136952
ury,1984,138089
ury,1985,139272
ury,1986,141641
ury,1987,143694
ury,1988,145571
ury,1989,147411
ury,1990,149284
ury,1991,152202
ury,1992,155078
ury,1993,157819
ury,1994,160303
ury,1995,162469
ury,1996,165799
ury,1997,168809
ury,1998,171293
ury,1999,172980
ury,2000,173754
ury,2001,175528
ury,2002,176272
ury,2003,176372
ury,2004,176320
ury,2005,176410
ury,2006,177408
ury,2007,178520
ury,2008,179693
ury,2009,180794
ury,2010,181776
ury,2011,183805
ury,2012,185658
ury,2013,187400
ury,2014,189158
ury,2015,190992
ury,2016,193674
ury,2017,196363
ury,2018,199081
ury,2019,201873
ury,2020,204785
usa,1960,7339965
usa,1961,7483584
usa,1962,7604166
usa,1963,7711112
usa,1964,7814310
usa,1965,7907691
usa,1966,8061821
usa,1967,8207140
usa,1968,8342311
usa,1969,8469124
usa,1970,8600567
usa,1971,8807658
usa,1972,8977241
usa,1973,9125820
usa,1974,9266190
usa,1975,9408229
usa,1976,9646808
usa,1977,9896843
usa,1978,10165120
usa,1979,10445707
usa,1980,10708846
usa,1981,10937070
usa,1982,11142292
usa,1983,11332916
usa,1984,11516457
usa,1985,11702240
usa,1986,11949089
usa,1987,12176292
usa,1988,12388642
usa,1989,12586569
usa,1990,12788727
usa,1991,13038598
usa,1992,13276376
usa,1993,13486429
usa,1994,13660347
usa,1995,13802526
usa,1996,13949140
usa,1997,14080123
usa,1998,14192793
usa,1999,14301258
usa,2000,14414059
usa,2001,14620751
usa,2002,14818992
usa,2003,15016619
usa,2004,15239541
usa,2005,15480384
usa,2006,15790766
usa,2007,16118061
usa,2008,16483342
usa,2009,16901413
usa,2010,17392179
usa,2011,17964277
usa,2012,18606248
usa,2013,19294001
usa,2014,20021033
usa,2015,20768590
usa,2016,21558750
usa,2017,22323855
usa,2018,23069572
usa,2019,23819037
usa,2020,24722158
uzb,1960,231366
uzb,1961,239332
uzb,1962,246828
uzb,1963,253703
uzb,1964,260191
uzb,1965,266659
uzb,1966,273579
uzb,1967,281277
uzb,1968,289364
uzb,1969,296877
uzb,1970,303226
uzb,1971,311243
uzb,1972,316293
uzb,1973,318994
uzb,1974,320391
uzb,1975,321121
uzb,1976,322598
uzb,1977,323971
uzb,1978,324548
uzb,1979,323143
uzb,1980,319310
uzb,1981,316385
uzb,1982,311396
uzb,1983,305329
uzb,1984,299402
uzb,1985,294401
uzb,1986,292105
uzb,1987,289846
uzb,1988,289126
uzb,1989,292084
uzb,1990,301436
uzb,1991,317072
uzb,1992,337708
uzb,1993,360042
uzb,1994,379877
uzb,1995,396048
uzb,1996,413251
uzb,1997,427539
uzb,1998,439370
uzb,1999,449714
uzb,2000,463383
uzb,2001,480613
uzb,2002,497999
uzb,2003,514046
uzb,2004,526784
uzb,2005,535022
uzb,2006,542108
uzb,2007,546683
uzb,2008,548972
uzb,2009,548672
uzb,2010,552057
uzb,2011,551831
uzb,2012,543339
uzb,2013,536740
uzb,2014,536310
uzb,2015,544167
uzb,2016,567616
uzb,2017,597199
uzb,2018,632257
uzb,2019,671914
uzb,2020,715071
vct,1960,1025
vct,1961,1054
vct,1962,1092
vct,1963,1133
vct,1964,1188
vct,1965,1252
vct,1966,1323
vct,1967,1400
vct,1968,1487
vct,1969,1576
vct,1970,1671
vct,1971,1758
vct,1972,1839
vct,1973,1922
vct,1974,2006
vct,1975,2091
vct,1976,2170
vct,1977,2246
vct,1978,2319
vct,1979,2389
vct,1980,2447
vct,1981,2500
vct,1982,2540
vct,1983,2571
vct,1984,2600
vct,1985,2617
vct,1986,2665
vct,1987,2703
vct,1988,2746
vct,1989,2789
vct,1990,2840
vct,1991,2892
vct,1992,2945
vct,1993,3001
vct,1994,3054
vct,1995,3105
vct,1996,3127
vct,1997,3141
vct,1998,3165
vct,1999,3196
vct,2000,3236
vct,2001,3270
vct,2002,3309
vct,2003,3357
vct,2004,3394
vct,2005,3404
vct,2006,3572
vct,2007,3731
vct,2008,3896
vct,2009,4082
vct,2010,4298
vct,2011,4390
vct,2012,4509
vct,2013,4647
vct,2014,4800
vct,2015,4970
vct,2016,5035
vct,2017,5116
vct,2018,5201
vct,2019,5290
vct,2020,5398
ven,1960,91669
ven,1961,96171
ven,1962,100838
ven,1963,105646
ven,1964,110584
ven,1965,115651
ven,1966,121614
ven,1967,127645
ven,1968,133759
ven,1969,139991
ven,1970,146384
ven,1971,153407
ven,1972,160563
ven,1973,167893
ven,1974,175428
ven,1975,183195
ven,1976,191887
ven,1977,200533
ven,1978,209269
ven,1979,218298
ven,1980,227748
ven,1981,237656
ven,1982,247869
ven,1983,258313
ven,1984,268833
ven,1985,279412
ven,1986,291477
ven,1987,303261
ven,1988,314902
ven,1989,326636
ven,1990,338630
ven,1991,351949
ven,1992,365434
ven,1993,379031
ven,1994,392643
ven,1995,406275
ven,1996,422493
ven,1997,438492
ven,1998,454525
ven,1999,470945
ven,2000,487989
ven,2001,507152
ven,2002,526681
ven,2003,546725
ven,2004,567337
ven,2005,588618
ven,2006,611356
ven,2007,634173
ven,2008,657526
ven,2009,681999
ven,2010,708031
ven,2011,738058
ven,2012,769416
ven,2013,800526
ven,2014,829103
ven,2015,853656
ven,2016,883343
ven,2017,907659
ven,2018,930951
ven,2019,959915
ven,2020,1000180
vir,1960,1089
vir,1961,1054
vir,1962,982
vir,1963,1016
vir,1964,955
vir,1965,947
vir,1966,962
vir,1967,992
vir,1968,1100
vir,1969,1165
vir,1970,1197
vir,1971,1329
vir,1972,1413
vir,1973,1539
vir,1974,1640
vir,1975,1749
vir,1976,1816
vir,1977,1830
vir,1978,1987
vir,1979,2114
vir,1980,2324
vir,1981,2395
vir,1982,2457
vir,1983,2508
vir,1984,2563
vir,1985,2623
vir,1986,2675
vir,1987,2746
vir,1988,2850
vir,1989,2967
vir,1990,3185
vir,1991,3340
vir,1992,3494
vir,1993,3637
vir,1994,3769
vir,1995,3894
vir,1996,3962
vir,1997,4054
vir,1998,4185
vir,1999,4343
vir,2000,4525
vir,2001,4697
vir,2002,4878
vir,2003,5069
vir,2004,5285
vir,2005,5531
vir,2006,5756
vir,2007,5993
vir,2008,6255
vir,2009,6521
vir,2010,6778
vir,2011,7133
vir,2012,7489
vir,2013,7847
vir,2014,8177
vir,2015,8480
vir,2016,8715
vir,2017,8916
vir,2018,9103
vir,2019,9290
vir,2020,9488
vnm,1960,629015
vnm,1961,654402
vnm,1962,677727
vnm,1963,700370
vnm,1964,724682
vnm,1965,752024
vnm,1966,787914
vnm,1967,824688
vnm,1968,860129
vnm,1969,890963
vnm,1970,915826
vnm,1971,930918
vnm,1972,936250
vnm,1973,934547
vnm,1974,929392
vnm,1975,922926
vnm,1976,963666
vnm,1977,1006021
vnm,1978,1048640
vnm,1979,1089346
vnm,1980,1127260
vnm,1981,1167896
vnm,1982,1205011
vnm,1983,1240307
vnm,1984,1276168
vnm,1985,1313936
vnm,1986,1357798
vnm,1987,1402506
vnm,1988,1446965
vnm,1989,1489317
vnm,1990,1528937
vnm,1991,1573142
vnm,1992,1612939
vnm,1993,1651038
vnm,1994,1691867
vnm,1995,1737998
vnm,1996,1792219
vnm,1997,1851348
vnm,1998,1910684
vnm,1999,1962793
vnm,2000,2003920
vnm,2001,2047007
vnm,2002,2074458
vnm,2003,2090776
vnm,2004,2101382
vnm,2005,2108685
vnm,2006,2123970
vnm,2007,2138313
vnm,2008,2151386
vnm,2009,2161457
vnm,2010,2168907
vnm,2011,2188925
vnm,2012,2209219
vnm,2013,2236838
vnm,2014,2281738
vnm,2015,2349885
vnm,2016,2452288
vnm,2017,2573075
vnm,2018,2710720
vnm,2019,2863034
vnm,2020,3028834
vut,1960,749
vut,1961,769
vut,1962,794
vut,1963,812
vut,1964,835
vut,1965,858
vut,1966,962
vut,1967,1087
vut,1968,1228
vut,1969,1381
vut,1970,1549
vut,1971,1596
vut,1972,1635
vut,1973,1678
vut,1974,1725
vut,1975,1771
vut,1976,1834
vut,1977,1896
vut,1978,1956
vut,1979,2006
vut,1980,2057
vut,1981,2148
vut,1982,2235
vut,1983,2320
vut,1984,2402
vut,1985,2487
vut,1986,2569
vut,1987,2650
vut,1988,2741
vut,1989,2832
vut,1990,2934
vut,1991,2999
vut,1992,3067
vut,1993,3130
vut,1994,3191
vut,1995,3251
vut,1996,3302
vut,1997,3336
vut,1998,3355
vut,1999,3368
vut,2000,3382
vut,2001,3416
vut,2002,3466
vut,2003,3522
vut,2004,3586
vut,2005,3647
vut,2006,3787
vut,2007,3955
vut,2008,4181
vut,2009,4445
vut,2010,4710
vut,2011,4812
vut,2012,4908
vut,2013,5023
vut,2014,5175
vut,2015,5336
vut,2016,5430
vut,2017,5497
vut,2018,5555
vut,2019,5631
vut,2020,5720
wsm,1960,1038
wsm,1961,1070
wsm,1962,1112
wsm,1963,1156
wsm,1964,1201
wsm,1965,1242
wsm,1966,1292
wsm,1967,1341
wsm,1968,1400
wsm,1969,1457
wsm,1970,1514
wsm,1971,1573
wsm,1972,1622
wsm,1973,1663
wsm,1974,1700
wsm,1975,1743
wsm,1976,1808
wsm,1977,1868
wsm,1978,1919
wsm,1979,1964
wsm,1980,1998
wsm,1981,2085
wsm,1982,2159
wsm,1983,2239
wsm,1984,2316
wsm,1985,2398
wsm,1986,2521
wsm,1987,2645
wsm,1988,2779
wsm,1989,2896
wsm,1990,2996
wsm,1991,3069
wsm,1992,3122
wsm,1993,3170
wsm,1994,3218
wsm,1995,3263
wsm,1996,3328
wsm,1997,3386
wsm,1998,3438
wsm,1999,3487
wsm,2000,3532
wsm,2001,3611
wsm,2002,3677
wsm,2003,3737
wsm,2004,3798
wsm,2005,3842
wsm,2006,3898
wsm,2007,3948
wsm,2008,4001
wsm,2009,4049
wsm,2010,4091
wsm,2011,4084
wsm,2012,4050
wsm,2013,3987
wsm,2014,3913
wsm,2015,3832
wsm,2016,3938
wsm,2017,4042
wsm,2018,4160
wsm,2019,4299
wsm,2020,4464
yem,1960,91115
yem,1961,92138
yem,1962,93188
yem,1963,94097
yem,1964,94600
yem,1965,94556
yem,1966,96033
yem,1967,97004
yem,1968,97458
yem,1969,97458
yem,1970,97027
yem,1971,98152
yem,1972,98900
yem,1973,99351
yem,1974,99601
yem,1975,99708
yem,1976,101210
yem,1977,102816
yem,1978,104420
yem,1979,105845
yem,1980,106968
yem,1981,109357
yem,1982,111463
yem,1983,113273
yem,1984,114795
yem,1985,116038
yem,1986,118278
yem,1987,120218
yem,1988,122084
yem,1989,124156
yem,1990,126579
yem,1991,142220
yem,1992,160737
yem,1993,181771
yem,1994,204742
yem,1995,229133
yem,1996,232101
yem,1997,233618
yem,1998,234106
yem,1999,234066
yem,2000,233915
yem,2001,237739
yem,2002,241028
yem,2003,244057
yem,2004,247128
yem,2005,250398
yem,2006,256710
yem,2007,263155
yem,2008,269857
yem,2009,276925
yem,2010,284465
yem,2011,295358
yem,2012,306448
yem,2013,317491
yem,2014,328216
yem,2015,338534
yem,2016,350700
yem,2017,362182
yem,2018,373355
yem,2019,384696
yem,2020,396533
zaf,1960,294119
zaf,1961,302564
zaf,1962,310132
zaf,1963,317037
zaf,1964,323626
zaf,1965,330083
zaf,1966,339177
zaf,1967,347961
zaf,1968,356688
zaf,1969,365592
zaf,1970,374838
zaf,1971,387551
zaf,1972,400131
zaf,1973,412432
zaf,1974,424318
zaf,1975,435758
zaf,1976,450096
zaf,1977,463596
zaf,1978,476437
zaf,1979,488770
zaf,1980,500732
zaf,1981,517451
zaf,1982,533150
zaf,1983,547749
zaf,1984,561142
zaf,1985,573316
zaf,1986,590316
zaf,1987,606145
zaf,1988,621370
zaf,1989,636753
zaf,1990,652983
zaf,1991,677969
zaf,1992,704896
zaf,1993,733535
zaf,1994,763484
zaf,1995,794583
zaf,1996,818447
zaf,1997,839118
zaf,1998,856713
zaf,1999,871296
zaf,2000,883020
zaf,2001,897298
zaf,2002,907306
zaf,2003,913891
zaf,2004,917860
zaf,2005,919737
zaf,2006,937128
zaf,2007,952190
zaf,2008,964653
zaf,2009,974175
zaf,2010,980894
zaf,2011,1005013
zaf,2012,1028504
zaf,2013,1052597
zaf,2014,1078895
zaf,2015,1108459
zaf,2016,1145860
zaf,2017,1182908
zaf,2018,1219000
zaf,2019,1253381
zaf,2020,1285813
zmb,1960,36619
zmb,1961,37649
zmb,1962,38741
zmb,1963,39845
zmb,1964,40892
zmb,1965,41858
zmb,1966,43228
zmb,1967,44552
zmb,1968,45854
zmb,1969,47174
zmb,1970,48529
zmb,1971,50392
zmb,1972,52220
zmb,1973,54021
zmb,1974,55792
zmb,1975,57547
zmb,1976,59589
zmb,1977,61583
zmb,1978,63538
zmb,1979,65468
zmb,1980,67389
zmb,1981,69916
zmb,1982,72429
zmb,1983,74902
zmb,1984,77306
zmb,1985,79617
zmb,1986,82452
zmb,1987,85111
zmb,1988,87618
zmb,1989,89991
zmb,1990,92254
zmb,1991,94182
zmb,1992,95713
zmb,1993,96904
zmb,1994,97794
zmb,1995,98425
zmb,1996,100117
zmb,1997,101454
zmb,1998,102392
zmb,1999,102865
zmb,2000,102812
zmb,2001,104280
zmb,2002,105178
zmb,2003,105496
zmb,2004,105222
zmb,2005,104352
zmb,2006,105903
zmb,2007,107042
zmb,2008,107820
zmb,2009,108292
zmb,2010,108494
zmb,2011,112349
zmb,2012,116233
zmb,2013,120069
zmb,2014,123750
zmb,2015,127240
zmb,2016,132381
zmb,2017,137470
zmb,2018,142605
zmb,2019,147882
zmb,2020,153409
zwe,1960,54898
zwe,1961,56861
zwe,1962,58538
zwe,1963,60019
zwe,1964,61446
zwe,1965,62897
zwe,1966,64681
zwe,1967,66425
zwe,1968,68110
zwe,1969,69677
zwe,1970,71114
zwe,1971,73148
zwe,1972,75064
zwe,1973,76839
zwe,1974,78466
zwe,1975,79936
zwe,1976,82086
zwe,1977,83946
zwe,1978,85775
zwe,1979,87933
zwe,1980,90619
zwe,1981,94307
zwe,1982,98623
zwe,1983,103224
zwe,1984,107615
zwe,1985,111526
zwe,1986,115047
zwe,1987,117777
zwe,1988,119967
zwe,1989,121984
zwe,1990,123994
zwe,1991,127356
zwe,1992,130471
zwe,1993,133188
zwe,1994,135262
zwe,1995,136639
zwe,1996,139602
zwe,1997,141517
zwe,1998,142497
zwe,1999,142692
zwe,2000,142142
zwe,2001,143066
zwe,2002,142895
zwe,2003,141844
zwe,2004,140162
zwe,2005,137952
zwe,2006,138958
zwe,2007,139603
zwe,2008,139460
zwe,2009,137928
zwe,2010,134714
zwe,2011,136110
zwe,2012,136648
zwe,2013,136764
zwe,2014,137100
zwe,2015,138008
