geo,time,ny_gds_totl_cn
tjk,2011,-7347600000
tjk,2012,-10025900000
tjk,2013,-12041000000
tjk,2014,-7743000000
tjk,2015,8771500000
tjk,2016,4680700000
tjk,2017,5266900000
tjk,2018,8785800000
tjk,2019,9970800000
tjk,2020,3034900000
tkm,1987,700
tkm,1988,800
tkm,1989,700
tkm,1990,800
tkm,1991,2000
tkm,1993,1132000
tkm,1997,180436900
tkm,1998,125456700
tkm,1999,352312200
tkm,2000,2350614700
tkm,2001,2379403000
tkm,2002,3743788400
tkm,2003,3463991400
tkm,2004,3536091400
tkm,2005,6923601500
tkm,2006,12465095500
tkm,2007,14599758100
tkm,2008,27539435300
tkm,2009,45113577400
tkm,2010,56527081500
tkm,2011,71296844400
tkm,2012,79153209100
tls,2000,-443439900
tls,2001,-566012700
tls,2002,-642564800
tls,2003,-423134900
tls,2004,-331859700
tls,2005,-206190700
tls,2006,-309836200
tls,2007,-489076300
tls,2008,-552771000
tls,2009,-657859500
tls,2010,-657575300
tls,2011,-600829800
tls,2012,-629484800
tls,2013,-372534300
tls,2014,-440926900
tls,2015,-271029800
tls,2016,-232287200
tls,2017,-268420800
tls,2018,-338512400
tls,2019,-7126000
tls,2020,-138206000
ton,1975,-470700
ton,1976,-2464200
ton,1977,-958600
ton,1978,-3477000
ton,1979,-5018100
ton,1980,-3555000
ton,1981,-6667000
ton,1982,-3558000
ton,1983,-14300000
ton,1984,-9068000
ton,1985,-13517000
ton,1986,-20437000
ton,1987,-13419000
ton,1988,-26019000
ton,1989,-23096000
ton,1990,-18736000
ton,1991,-35855000
ton,1992,-14068000
ton,1993,-18327000
ton,1994,-20422100
ton,1995,-24291000
ton,1996,-25406600
ton,1997,-32321400
ton,1998,-45812200
ton,1999,-24923000
ton,2000,-29955900
ton,2001,-33572900
ton,2002,-55837100
ton,2003,-57921700
ton,2004,-68386800
ton,2005,-88871200
ton,2006,-90802200
ton,2007,-125503700
ton,2008,-148474500
ton,2009,-173282300
ton,2010,-119383500
ton,2011,-73830500
ton,2012,-68552000
ton,2013,-133226500
ton,2014,-152221500
ton,2015,-189487200
ton,2016,-159078300
ton,2017,-166896700
ton,2018,-217510000
ton,2019,-184054000
ton,2020,-258609200
tun,1965,169400000
tun,1966,179500000
tun,1967,181700000
tun,1968,210500000
tun,1969,216100000
tun,1970,139000000
tun,1971,186700000
tun,1972,249000000
tun,1973,240900000
tun,1974,448300000
tun,1975,455300000
tun,1976,497300000
tun,1977,484700000
tun,1978,570900000
tun,1979,772600000
tun,1980,849600000
tun,1981,993100000
tun,1982,1018400000
tun,1983,1425000000
tun,1984,1573200000
tun,1985,1693700000
tun,1986,1394900000
tun,1987,1807500000
tun,1988,1824800000
tun,1989,1975100000
tun,1990,2165400000
tun,1991,2530100000
tun,1992,3051500000
tun,1993,3184700000
tun,1994,3432300000
tun,1995,3545900000
tun,1996,4482900000
tun,1997,5090300000
tun,1998,5456400000
tun,1999,6170700000
tun,2000,6687300000
tun,2001,7066900000
tun,2002,6592800000
tun,2003,7039200000
tun,2004,8067700000
tun,2005,8915500000
tun,2006,9867600000
tun,2007,10867000000
tun,2008,12433900000
tun,2009,12528400000
tun,2010,14362167388.7088
tun,2011,11544238663.728
tun,2012,12098137736.8769
tun,2013,11468207874.9256
tun,2014,11651683105.9107
tun,2015,10138752943.6292
tun,2016,9502943709.856
tun,2017,9106516405.5928
tun,2018,11458901467.207
tur,1960,24000
tur,1961,24700
tur,1962,27900
tur,1963,33200
tur,1964,36800
tur,1965,40100
tur,1966,48200
tur,1967,54300
tur,1968,61300
tur,1969,68300
tur,1970,73600
tur,1971,78400
tur,1972,94600
tur,1973,112600
tur,1974,141000
tur,1975,193600
tur,1976,267600
tur,1977,323500
tur,1978,473600
tur,1979,910600
tur,1980,1427700
tur,1981,2443500
tur,1982,3214000
tur,1983,3940200
tur,1984,6289200
tur,1985,12031700
tur,1986,19640000
tur,1987,17858000
tur,1988,37336900
tur,1989,56943900
tur,1990,80414300
tur,1991,106990300
tur,1992,191794100
tur,1993,356988700
tur,1994,711209600
tur,1995,1467310200
tur,1996,3125165600
tur,1997,5681683400
tur,1998,17855164200
tur,1999,22866219400
tur,2000,36230149600
tur,2001,55679015100
tur,2002,84499856100
tur,2003,104330517100
tur,2004,136418930300
tur,2005,166081133000
tur,2006,201927289100
tur,2007,217753971300
tur,2008,253931453600
tur,2009,229147748100
tur,2010,262097652900
tur,2011,332778986300
tur,2012,378982653100
tur,2013,449988693100
tur,2014,526305478400
tur,2015,615316891100
tur,2016,679187252000
tur,2017,846441539300
tur,2018,1094872001000
tur,2019,1193092000000
tur,2020,1416929698000
tza,1990,-4664000000
tza,1991,-6577000000
tza,1992,-32332000000
tza,1993,-54350000000
tza,1994,-26610000000
tza,1995,139622000000
tza,1996,202241000000
tza,1997,345730000000
tza,1998,1221819683900
tza,1999,1280413801200
tza,2000,1616011451400
tza,2001,2137150765900
tza,2002,2617094607300
tza,2003,3227404158300
tza,2004,4172125437800
tza,2005,5068897856800
tza,2006,5693451177500
tza,2007,6596130395400
tza,2008,9162875662100
tza,2009,10448464746300
tza,2010,10540816786600
tza,2011,11787575355400
tza,2012,15716138033800
tza,2013,19604409169600
tza,2014,23489399915400
tza,2015,24729743154300
tza,2016,31917327006800
tza,2017,38099959217800
tza,2018,41305969635500
tza,2019,47113530955000
tza,2020,48797200945800
uga,1960,6544600
uga,1961,5377900
uga,1962,5852800
uga,1963,8476400
uga,1964,10643200
uga,1965,7870000
uga,1966,7760000
uga,1967,9930000
uga,1968,10680000
uga,1969,12690000
uga,1982,-2000000
uga,1983,163000000
uga,1984,528833100
uga,1985,1172737300
uga,1986,1947546100
uga,1987,-517739200
uga,1988,802899100
uga,1989,8390000000
uga,1990,-6563000000
uga,1991,-14021000000
uga,1992,-7271911500
uga,1993,239097408000
uga,1994,339030000000
uga,1995,264876000000
uga,1996,658469000000
uga,1997,933115000000
uga,1998,456430000000
uga,1999,688800000000
uga,2000,752667028900
uga,2001,721594827700
uga,2002,623997951900
uga,2003,897928009800
uga,2004,1571161646900
uga,2005,1905801554800
uga,2006,1502880566000
uga,2007,1873212723800
uga,2008,3743158461600
uga,2009,7062674106937.08984
uga,2010,8249272561859.40918
uga,2011,8316458046571.40918
uga,2012,10301134263285.80078
uga,2013,15243514766597
uga,2014,19488671014818.80078
uga,2015,13091370916018.69922
uga,2016,20979411359900
uga,2017,22896491228200
uga,2018,22966022506700
uga,2019,26484623245400
uga,2020,26871418073900
ukr,1989,441900
ukr,1990,440000
ukr,1991,850000
ukr,1992,18344000
ukr,1993,533480000
ukr,1994,3871960200
ukr,1995,12865879500
ukr,1996,16399999400
ukr,1997,17166999400
ukr,1998,19023999600
ukr,1999,29961002600
ukr,2000,43437000000
ukr,2001,48961000000
ukr,2002,57208000000
ukr,2003,67782000000
ukr,2004,101928000000
ukr,2005,106641000000
ukr,2006,123168000000
ukr,2007,167605000000
ukr,2008,195592000000
ukr,2009,146317000000
ukr,2010,174315000000
ukr,2011,194973000000
ukr,2012,171554000000
ukr,2013,125145000000
ukr,2014,156956000000
ukr,2015,264915000000
ukr,2016,353039000000
ukr,2017,363101000000
ukr,2018,351010000000
ukr,2019,272140000000
ukr,2020,268661000000
ury,1960,2500
ury,1961,4100
ury,1962,3200
ury,1963,4100
ury,1964,5100
ury,1965,11400
ury,1966,21600
ury,1967,33800
ury,1968,62300
ury,1969,80700
ury,1970,11000
ury,1971,115500
ury,1972,205800
ury,1973,1190000
ury,1974,599400
ury,1975,1218400
ury,1976,2475400
ury,1977,3579900
ury,1978,6034300
ury,1979,11093100
ury,1980,10832000
ury,1981,20943800
ury,1982,21402500
ury,1983,28657000
ury,1984,46986000
ury,1985,81543000
ury,1986,152517000
ury,1987,278105000
ury,1988,559232000
ury,1989,936271000
ury,1990,1917949000
ury,1991,4060305000
ury,1992,6313271000
ury,1993,8991913000
ury,1994,13447067000
ury,1995,18750179000
ury,1996,24616482000
ury,1997,31808109600
ury,1998,38646021400
ury,1999,32320374700
ury,2000,30761928100
ury,2001,32366185000
ury,2002,41323286300
ury,2003,62222465100
ury,2004,79419928000
ury,2005,83427727300
ury,2006,85237907600
ury,2007,101633085800
ury,2008,117090238600
ury,2009,145968471100
ury,2010,164804033800
ury,2011,189713809400
ury,2012,205050631900
ury,2013,229454629300
ury,2014,255464410200
ury,2015,281456983300
ury,2016,393451160400
ury,2017,392682220700
ury,2018,394877753500
ury,2019,443246526200
ury,2020,481632497800
usa,1970,233793000000
usa,1971,255953000000
usa,1972,285459000000
usa,1973,336676000000
usa,1974,349877000000
usa,1975,357632000000
usa,1976,411239000000
usa,1977,466682000000
usa,1978,558577000000
usa,1979,637208000000
usa,1980,652990000000
usa,1981,766049000000
usa,1982,718003000000
usa,1983,757040000000
usa,1984,910545000000
usa,1985,935509000000
usa,1986,955364000000
usa,1987,1002043000000
usa,1988,1085971000000
usa,1989,1183394000000
usa,1990,1205964000000
usa,1991,1209823000000
usa,1992,1274385000000
usa,1993,1333535000000
usa,1994,1458170000000
usa,1995,1535416000000
usa,1996,1655638000000
usa,1997,1820236457000
usa,1998,1917962202000
usa,1999,1995479202000
usa,2000,2047578464000
usa,2001,1969869399000
usa,2002,1941659054000
usa,2003,1971115878000
usa,2004,2129849147000
usa,2005,2305547230000
usa,2006,2464422414000
usa,2007,2506732656000
usa,2008,2309321084000
usa,2009,2124286025000
usa,2010,2220750727000
usa,2011,2332413104000
usa,2012,2634204349000
usa,2013,2888676196000
usa,2014,3113184695000
usa,2015,3365841569000
usa,2016,3388701687000
usa,2017,3573178183000
usa,2018,3828912934000
usa,2019,4030630697000
usa,2020,3827475000000
uzb,1992,194886500
uzb,1993,369545100
uzb,1994,12991600000
uzb,1995,72649300000
uzb,1996,89190600000
uzb,1997,182692000000
uzb,1998,291844000000
uzb,1999,358419000000
uzb,2000,809713000000
uzb,2001,1166012000000
uzb,2002,1794482000000
uzb,2003,2639757000000
uzb,2004,3860265000000
uzb,2005,5428733000000
uzb,2006,7428817000000
uzb,2007,9340309000000
uzb,2008,13493449000000
uzb,2009,15108888000000
uzb,2010,20503081186554.89453
uzb,2011,27661435747836.5
uzb,2012,32181938119224.80078
uzb,2013,34598410381463
uzb,2014,43786927486520
uzb,2015,47546464086414
uzb,2016,49980210397322
uzb,2017,73774322110512.98438
uzb,2018,105114148566751
uzb,2019,129364585000000
uzb,2020,150343188200000
ven,1960,6114800
ven,1961,7363700
ven,1962,7993600
ven,1963,8851100
ven,1964,9959700
ven,1965,9571700
ven,1966,9517700
ven,1967,10271900
ven,1968,11382700
ven,1969,11059200
ven,1970,15543200
ven,1971,17078700
ven,1972,16698000
ven,1973,22449400
ven,1974,47592400
ven,1975,36909000
ven,1976,36883700
ven,1977,39873700
ven,1978,34841700
ven,1979,50971500
ven,1980,62114900
ven,1981,56253000
ven,1982,44604300
ven,1983,22055300
ven,1984,130115900
ven,1985,139725500
ven,1986,110014400
ven,1987,191807500
ven,1988,205886000
ven,1989,424952700
ven,1990,723991800
ven,1991,797839900
ven,1992,979692000
ven,1993,1154081700
ven,1994,2187657700
ven,1995,3541851400
ven,1996,9993271600
ven,1997,14657248000
ven,1998,14454739000
ven,1999,17963590000
ven,2000,28518020000
ven,2001,27443419000
ven,2002,36072879000
ven,2003,43418964000
ven,2004,82579983000
ven,2005,128306419000
ven,2006,162666186000
ven,2007,180041312000
ven,2008,248273368000
ven,2009,165634199000
ven,2010,334493672000
ven,2011,452318825000
ven,2012,466679322000
ven,2013,505789858000
ven,2014,306369006000
vir,2002,823000000
vir,2003,968000000
vir,2004,1179000000
vir,2005,1555000000
vir,2006,1306000000
vir,2007,1504000000
vir,2008,890000000
vir,2009,723000000
vir,2010,678000000
vir,2011,552000000
vir,2012,535000000
vir,2013,180000000
vir,2014,24000000
vir,2015,64000000
vir,2016,168000000
vir,2017,4000000
vir,2018,-416000000
vir,2019,-239000000
vnm,1989,1243100291600
vnm,1990,1219000999400
vnm,1991,7747999669800
vnm,1992,15217998735400
vnm,1993,23538998465500
vnm,1994,30497000815600
vnm,1995,41659000000000
vnm,1996,46805000000000
vnm,1997,63039000000000
vnm,1998,77573000000000
vnm,1999,98252000000000
vnm,2000,119793000000000
vnm,2001,138688000000000
vnm,2002,153625000000000
vnm,2003,168222000000000
vnm,2004,204086000000000
vnm,2005,265482000000000
vnm,2006,311877000000000
vnm,2007,328381000000000
vnm,2008,379782000000000
vnm,2009,465458000000000
vnm,2010,592226000000000
vnm,2011,771180000000000
vnm,2012,959796000000000
vnm,2013,1017459000000000
vnm,2014,1099808000000000
vnm,2015,1077777000000000
vnm,2016,1123329000000000
vnm,2017,1274421000000000
vnm,2018,1438677000000000
vnm,2019,1532111000000000
vnm,2020,1600471000000000
vut,1983,1934999100
vut,1984,2944000000
vut,1985,1583000000
vut,1986,650000000
vut,1987,1615000000
vut,1988,1352000000
vut,1989,2366000000
vut,1990,2593000000
vut,1991,3699000000
vut,1992,4006000000
vut,1993,4254000000
vut,1994,5471000000
vut,1995,5376000000
vut,1996,5248000000
vut,1997,8055000000
vut,1998,1220000000
vut,1999,-282000000
vut,2000,2956000000
vut,2001,1115000000
vut,2002,4665000000
vut,2003,5729000000
vut,2004,6992000000
vut,2005,8459000000
vut,2006,11132000000
vut,2007,12059000000
vut,2008,15672000000
vut,2009,14111000000
vut,2010,11490000000
vut,2011,13571000000
vut,2012,12688000000
vut,2013,12912000000
vut,2014,13093000000
vut,2015,11998000000
vut,2016,15267000000
vut,2017,19577000000
vut,2018,24312000000
vut,2019,24558000000
vut,2020,15386000000
zaf,1960,1560000000
zaf,1961,1683000000
zaf,1962,1792000000
zaf,1963,2118000000
zaf,1964,2240000000
zaf,1965,2494000000
zaf,1966,2736000000
zaf,1967,3227000000
zaf,1968,3321000000
zaf,1969,3749000000
zaf,1970,3854000000
zaf,1971,3999000000
zaf,1972,4756000000
zaf,1973,6741000000
zaf,1974,8832000000
zaf,1975,8500000000
zaf,1976,9349000000
zaf,1977,10616000000
zaf,1978,12584000000
zaf,1979,15803000000
zaf,1980,23389000000
zaf,1981,23968000000
zaf,1982,24157000000
zaf,1983,26842000000
zaf,1984,29992000000
zaf,1985,35483000000
zaf,1986,39463000000
zaf,1987,42302000000
zaf,1988,50184000000
zaf,1989,62155000000
zaf,1990,60068000000
zaf,1991,66679000000
zaf,1992,70665000000
zaf,1993,86883485000
zaf,1994,94549521500.00009
zaf,1995,116935429400
zaf,1996,126574162500
zaf,1997,133981310900
zaf,1998,146520588300
zaf,1999,158685716600
zaf,2000,187552683000
zaf,2001,210625070600
zaf,2002,279455844900
zaf,2003,316421385300
zaf,2004,319342082200
zaf,2005,372139221600
zaf,2006,423332584600
zaf,2007,484477686600
zaf,2008,519460427700
zaf,2009,564471115300
zaf,2010,600013864600
zaf,2011,627882995900
zaf,2012,601931886800
zaf,2013,659690123700
zaf,2014,702329618600
zaf,2015,766291541800
zaf,2016,828703622500
zaf,2017,901630188500
zaf,2018,911360773500
zaf,2019,929265525000
zaf,2020,943895326100
zmb,2010,35025515400
zmb,2011,38759565900
zmb,2012,46455502900
zmb,2013,53895300000
zmb,2014,55530000000
zmb,2015,63400000000
zmb,2016,70268000000
zmb,2017,96772000000
zmb,2018,116462804800
zmb,2019,120380127700
zmb,2020,155502932700
zwe,1960,124523500
zwe,1961,155326300
zwe,1962,154233700
zwe,1963,139530700
zwe,1964,123766300
zwe,1965,179043000
zwe,1966,191607500
zwe,1967,243435800
zwe,1968,312540000
zwe,1969,295264000
zwe,1970,345521400
zwe,1971,439470900
zwe,1972,634748000
zwe,1973,757032300
zwe,1974,985344000
zwe,1975,1033046800
zwe,1976,778172800
zwe,1977,786909200
zwe,1978,514923500
zwe,1979,444723300
zwe,1980,820566000
zwe,1981,956022400
zwe,1982,995288700
zwe,1983,685899000
zwe,1984,1042834200
zwe,1985,1016147100
zwe,1986,1280138000
zwe,1987,1192737500
zwe,1988,1726384300
zwe,1989,1380262900
zwe,1990,1532590300
zwe,1991,1367227000
zwe,1992,741177000
zwe,1993,1381695600
zwe,1994,1502812900
zwe,1995,1219684800
zwe,1996,1681459000
zwe,1997,864584500
zwe,1998,1217820100
zwe,1999,1254384200
zwe,2000,1058453100
zwe,2001,832698400
zwe,2002,118105900
zwe,2003,134147700
zwe,2004,-150417000
zwe,2005,-427108100
zwe,2006,-508304800
zwe,2007,-78977300
zwe,2008,-947611300
zwe,2009,-973987100
zwe,2010,-611607600
zwe,2011,-347916600
zwe,2012,-2392493500
zwe,2013,-1044564700
zwe,2014,-618417300
zwe,2015,-1675468600
zwe,2016,-302186900
zwe,2017,-223000000
zwe,2018,-1351235400
zwe,2019,12423322400
zwe,2020,67736640800
