geo,time,fm_ast_doms_cn
hnd,1969,322400000
hnd,1970,401900000
hnd,1971,435500000
hnd,1972,478400000
hnd,1973,590800000
hnd,1974,670500000
hnd,1975,796100000
hnd,1976,947000000
hnd,1977,1177800000
hnd,1978,1372100000
hnd,1979,1582900000
hnd,1980,1824200000
hnd,1981,2058200000
hnd,1982,2360300000
hnd,1983,2789100000
hnd,1984,3093400000
hnd,1985,3375000000
hnd,1986,3626500000
hnd,1987,4169400000
hnd,1988,4546800000
hnd,1989,5068200000
hnd,1990,5130900000
hnd,1991,5327400000
hnd,1992,5954100000
hnd,1993,7058700000
hnd,1994,8884100000
hnd,1995,9829700000
hnd,1996,12194900000
hnd,1997,17611010000
hnd,1998,20868324812.37
hnd,1999,21678960637.98
hnd,2000,25050642683.41
hnd,2001,42080042771.348
hnd,2002,45412818746.0664
hnd,2003,55867307186.042
hnd,2004,61745695548.0292
hnd,2005,71327812718.9908
hnd,2006,88566508268.42841
hnd,2007,118782030681.908
hnd,2008,133268556350.56
hnd,2009,150026989265.67999
hnd,2010,158041390583.79001
hnd,2011,181313036592.63901
hnd,2012,208538992051.78601
hnd,2013,223712695103.608
hnd,2014,246168011305.27802
hnd,2015,264756286264.758
hnd,2016,304538118656.84399
hnd,2017,324513172570.67798
hnd,2018,362188010724.75897
hnd,2019,391209256219.10095
hnd,2020,424628883323.82397
hrv,1993,39356957300
hrv,1994,43280260200
hrv,1995,47976526500
hrv,1996,48464861800
hrv,1997,56194800000
hrv,1998,66937000000
hrv,1999,65937900000
hrv,2000,72051500000
hrv,2001,87634913468.52
hrv,2002,112544199896.58
hrv,2003,126397161179.38
hrv,2004,142559714829.63
hrv,2005,169803817832.07001
hrv,2006,201952764363.53
hrv,2007,228059050058.87
hrv,2008,256936992200.42001
hrv,2009,256088844319.53
hrv,2010,297654766862.64001
hrv,2011,295701409555.06
hrv,2012,323230784828.22998
hrv,2013,296797000000
hrv,2014,296342000000
hrv,2015,296547000000
hrv,2016,296665000000
hrv,2017,279821000000
hrv,2018,287124000000
hrv,2019,288800000000
hrv,2020,314049000000
hti,1960,151300000
hti,1961,159700000
hti,1962,177500000
hti,1963,193300000
hti,1964,205000000
hti,1965,218582000
hti,1966,222993000
hti,1967,249811000
hti,1968,264626000
hti,1969,283188000
hti,1970,305576000
hti,1971,333640000
hti,1972,379521000
hti,1973,526241000
hti,1974,720607000
hti,1975,993060000
hti,1976,1255293000
hti,1977,1573496000
hti,1978,1830086000
hti,1979,1975640000
hti,1980,2646093000
hti,1981,3088351000
hti,1982,3185122000
hti,1983,3740648000
hti,1984,3842566000
hti,1985,3624110000
hti,1986,3764417000
hti,1987,3929717000
hti,1988,4229557000
hti,1989,4903708000
hti,1990,4894500000
hti,1991,5095900000
hti,1992,5961900000
hti,1993,6837100000
hti,1994,8635800000
hti,1995,10289335600
hti,1996,11638197300
hti,1997,15269698600
hti,1998,16339170000
hti,1999,19524760000
hti,2000,26582450000
hti,2001,27513040000
hti,2002,36017630000
hti,2003,46115160000
hti,2004,46972205706.12
hti,2005,55807219704.3078
hti,2006,53972254236.9323
hti,2007,53851683431.296
hti,2008,57408515541.128
hti,2009,60381934030.9624
hti,2010,53036600651.6703
hti,2011,51457857873.9511
hti,2012,65358108411.52689
hti,2013,91935420117.53667
hti,2014,109379578992.11099
hti,2015,132055210617.22701
hti,2016,146898367890.319
hti,2017,180846772916.97
hti,2018,212761588173.73001
hti,2019,260131097509.91696
hti,2020,305083764077.68799
hun,1982,875540000000
hun,1983,904210000000
hun,1984,943810000000
hun,1985,998860000000
hun,1986,1125090000000
hun,1987,1251300000000
hun,1988,1319250000000
hun,1989,1550889000000
hun,1990,2204440000000
hun,1991,2532427000000
hun,1992,2831832000000
hun,1993,3442275000000
hun,1994,4064888000000
hun,1995,4629078837484.80957
hun,1996,4997196561697.5
hun,1997,5605547503484.36914
hun,1998,6376332796473.78027
hun,1999,6058760823030.08008
hun,2000,7241998596022.99023
hun,2001,7491713461156.79004
hun,2002,9093082477802.23047
hun,2003,10771804000000
hun,2004,12001879000000
hun,2005,13845821030000
hun,2006,16367854640000
hun,2007,19209499020000
hun,2008,22110641460000
hun,2009,21196848300000
hun,2010,21855720900000
hun,2011,21739590300000
hun,2012,19623076900000
hun,2013,19697956300000
hun,2014,19706830200000
hun,2015,20019977000000
hun,2016,20488017700000
hun,2017,22310803500000
hun,2018,23313459500000
hun,2019,25950385500000
hun,2020,30414065900000
idn,1969,290494599963.45502
idn,1970,378000000000
idn,1971,517000000000
idn,1972,641745020863.54492
idn,1973,1086000000000
idn,1974,1388000000000
idn,1975,2803000000000
idn,1976,3283000000000
idn,1977,3299000000000
idn,1978,4522000000000
idn,1979,4616000000000
idn,1980,4008980000000
idn,1981,5992790000000
idn,1982,8868300000000
idn,1983,11138200000000
idn,1984,12137100000000
idn,1985,15682500000000
idn,1986,21550000000000
idn,1987,30403500000000
idn,1988,42945700000000
idn,1989,63246000000000
idn,1990,98418000000000
idn,1991,115915700000000
idn,1992,131528000000000
idn,1993,156434000000000
idn,1994,192194000000000
idn,1995,235508000000000
idn,1996,287707000000000
idn,1997,373795941000000
idn,1998,572763941000000
idn,1999,682646940800000
idn,2000,843268372600000
idn,2001,896705550000000
idn,2002,954519013900000
idn,2003,990812022800000
idn,2004,1139263187838930
idn,2005,1281854288247900
idn,2006,1391096304160870
idn,2007,1603280815468000
idn,2008,1819642253919400
idn,2009,1998150276767320
idn,2010,2284702514700000
idn,2011,2784693471847820
idn,2012,3388142888169520
idn,2013,4019350648987230.5
idn,2014,4481329787591710.5
idn,2015,4888880260361980
idn,2016,5343590043230580
idn,2017,5722475024425300
idn,2018,6349927772418690
idn,2019,6754180036796330
idn,2020,7616762596208240
ind,1960,40280000000
ind,1961,43420000000
ind,1962,48520000000
ind,1963,54760000000
ind,1964,59130000000
ind,1965,66260000000
ind,1966,74750000000
ind,1967,81280000000
ind,1968,87970000000
ind,1969,96584224999.7596
ind,1970,106978100000.004
ind,1971,128800651504.798
ind,1972,148512230230.97198
ind,1973,178551103479.827
ind,1974,205381431337.78201
ind,1975,239289936993.40399
ind,1976,282109322934.96503
ind,1977,324070217288.31299
ind,1978,379544831442.25403
ind,1979,450991748073.52496
ind,1980,554065675085.19104
ind,1981,675470772453.19995
ind,1982,820126554723.64502
ind,1983,952672383511.68005
ind,1984,1150136090573.69995
ind,1985,1351425712301.33008
ind,1986,1602980817509.58008
ind,1987,1843847091917.86011
ind,1988,2175380439336.31006
ind,1989,2578196085833.43018
ind,1990,2929473231399.72021
ind,1991,3347370205326.47021
ind,1992,3766611535125
ind,1993,4268575066331.68018
ind,1994,4808238667570.12012
ind,1995,5257482955954.08984
ind,1996,6294018968648.12988
ind,1997,7044421856760.87988
ind,1998,8150988446388.68945
ind,1999,9610946947847.83008
ind,2000,11145519787931
ind,2001,12455076211719.19922
ind,2002,14446421636904.69922
ind,2003,15822240170597.5
ind,2004,18669862382151.69531
ind,2005,21555150476870
ind,2006,26143975763077.5
ind,2007,30326551441565.10156
ind,2008,38100836958545.89844
ind,2009,45441690835450.29688
ind,2010,56048343307621.20312
ind,2011,66523569983099
ind,2012,76747370789349.90625
ind,2013,87528059280256
ind,2014,94641997394879.20312
ind,2015,104130600832089
ind,2016,114454411618404
ind,2017,123215204383933
ind,2018,136984918827906
irl,2001,127867000000
irl,2002,142784000000
irl,2003,161251000000
irl,2004,200362000000
irl,2005,259895000000
irl,2006,319288000000
irl,2007,461640000000
irl,2008,433053000000
irl,2009,397351000000
irl,2010,395718000000
irl,2011,391119000000
irl,2012,359445000000
irl,2013,346064000000
irl,2014,313036000000
irl,2015,280715000000
irl,2016,272349000000
irl,2017,249356000000
irl,2018,234035000000
irl,2019,252402000000
irl,2020,290014000000
irn,1960,61150000000
irn,1961,59240000000
irn,1962,68820000000
irn,1963,80620000000
irn,1964,101410000000
irn,1965,113450000000
irn,1966,130680000000
irn,1967,157450000000
irn,1968,191440000000
irn,1969,235600000000
irn,1970,303590000000
irn,1971,348400000000
irn,1972,426820000000
irn,1973,593870000000
irn,1974,519750000000
irn,1975,838160000000
irn,1976,1367780000000
irn,1977,1660860000000
irn,1979,2723820000000
irn,1980,4235570000000
irn,1981,5689000000000
irn,1982,7131700000000
irn,1983,7141400000000
irn,1986,10873900000000
irn,1987,13413600000000
irn,1988,15806900000000
irn,1989,19198500000000
irn,1990,22750800000000
irn,1991,28030000000000
irn,1992,33915100000000
irn,1993,43385100000000
irn,1994,59484000000000
irn,1995,74425500000000
irn,1996,101566300000000
irn,1997,115511000000000
irn,1998,151740200000000
irn,1999,187227400000000
irn,2000,255276022000000
irn,2001,315654900000000
irn,2002,412755400000000
irn,2003,533176200000000
irn,2004,681054000000000
irn,2005,861530300000000
irn,2006,1116929700000000
irn,2007,1516206400000000
irn,2008,1666690300000000
irn,2009,1971663800000000
irn,2010,2731653200000000
irn,2011,3517347900000000
irn,2012,4443509300000000
irn,2013,5175202400000000
irn,2014,6506498600000000
irn,2015,7823700000000000
irn,2016,10211700000000000
irq,1960,50500000
irq,1961,79300000
irq,1962,102200000
irq,1963,83800000
irq,1964,109700000
irq,1965,185140000
irq,1966,192400000
irq,1967,191440000
irq,1968,196910000
irq,1969,232990000
irq,1970,250820000
irq,1971,250590000
irq,1972,252090000
irq,1973,183680000
irq,1974,8870000
irq,1975,204270000
irq,1976,76490000
irq,2004,3779385719714
irq,2005,-705556767915
irq,2006,-3503260000000
irq,2007,-12516435000000
irq,2008,-25718008000000
irq,2009,-12561577000000
irq,2010,-2019974000000
irq,2011,-1125833000000
irq,2012,-4739110109257.58984
irq,2013,-3783771895018.18945
irq,2014,933119378220.96899
irq,2015,18325333580412.39844
irq,2016,37742048492642.49219
irq,2017,40982753196706.60156
irq,2018,18517824549977.60156
isl,1960,42410000
isl,1961,48550000
isl,1962,54840000
isl,1963,61130000
isl,1964,62210000
isl,1965,76104000
isl,1966,85851000
isl,1967,113158000
isl,1968,134717000
isl,1969,144622000
isl,1970,168483000
isl,1971,198254000
isl,1972,233389000
isl,1973,321560000
isl,1974,520010000
isl,1975,776980000
isl,1976,971220000
isl,1977,1297790000
isl,1978,1868720000
isl,1979,2794701310
isl,1980,4610130000
isl,1981,7630950000
isl,1982,14611190000
isl,1983,27642500000
isl,1984,38429060000
isl,1985,52003780000
isl,1986,59040370000
isl,1987,84312980000
isl,1988,118418690000
isl,1989,168299587000
isl,1990,183382720000
isl,1991,204009210000
isl,1992,213564610000
isl,1993,231137682000
isl,1994,241939602000
isl,1995,238255988000
isl,1996,258742710000
isl,1997,371167883000
isl,1998,382635020000
isl,1999,467405611008
isl,2000,671321426899
isl,2001,769917816000
isl,2002,855339654600
isl,2003,1096407870200
isl,2004,1527152506400
isl,2005,2486487432800
isl,2006,3559034069700
isl,2007,4108125853559.72021
isl,2008,4579173890360.7998
isl,2009,4555161618580.26953
isl,2010,4086038077752.35986
isl,2011,3141382956608.83008
isl,2012,2776465926130.14941
isl,2013,2647973145887.50977
isl,2014,2308803614329
isl,2015,2388295459018
isl,2016,2389741597329
isl,2017,2559640186397
isl,2018,2708930722722.31006
isl,2019,2779552162629
isl,2020,3050376975850
isr,1960,110000
isr,1961,120000
isr,1962,110000
isr,1963,150000
isr,1964,211000
isr,1965,250000
isr,1966,324000
isr,1967,384000
isr,1968,529000
isr,1969,741000
isr,1970,950000
isr,1971,1215000
isr,1972,1434172
isr,1973,2037105
isr,1974,3859391
isr,1975,5894912
isr,1976,8566620
isr,1977,15906781
isr,1978,28699813
isr,1979,62162695
isr,1980,150861498
isr,1981,366674298
isr,1982,946854497
isr,1983,2827007000
isr,1984,17721632000
isr,1985,49819044000
isr,1986,57821833000
isr,1987,69726331000
isr,1988,85187540000
isr,1989,97588891000
isr,1990,112423546000
isr,1991,129572561000
isr,1992,139764961000
isr,1993,161448479000
isr,1994,189882082000
isr,1995,219891146000
isr,1996,259085870000
isr,1997,278521387000
isr,1998,315834219000
isr,1999,365240446000
isr,2000,389481610000
isr,2001,468849095856
isr,2002,503357714030
isr,2003,490480135005
isr,2004,508108748070
isr,2005,553433963336
isr,2006,574910037203
isr,2007,654719118386.03198
isr,2008,713287883399.5769
isr,2009,715339500394.71692
isr,2010,776569806049.75012
isr,2011,841276543800.44092
isr,2012,852782944082.49011
isr,2013,889951984227.83691
isr,2014,936380544576.86499
isr,2015,958172025722.23291
isr,2016,990981062168.36084
isr,2017,1007129260398.31006
isr,2018,1065467669734.91003
isr,2019,1121813334543.21997
isr,2020,1252727475495.07007
ita,2001,1220245000000
ita,2002,1258748000000
ita,2003,1380237000000
ita,2004,1453113000000
ita,2005,1560036000000
ita,2006,1681919000000
ita,2007,2009040000000
ita,2008,2246056000000
ita,2009,2300947000000
ita,2010,2574569000000
ita,2011,2687412000000
ita,2012,2861797000000
ita,2013,2771375000000
ita,2014,2791311000000
ita,2015,2804088000000
ita,2016,2868808000000
ita,2017,2852865000000
ita,2018,2861978000000
ita,2019,2901689000000
ita,2020,3113601000000
jam,1960,47200000
jam,1961,88982000
jam,1962,102072000
jam,1963,97416000
jam,1964,130390000
jam,1965,153040000
jam,1966,152640000
jam,1967,172346000
jam,1968,206355000
jam,1969,268603000
jam,1970,324063000
jam,1971,388633000
jam,1972,527460000
jam,1973,709854000
jam,1974,829055000
jam,1975,1116698000
jam,1976,1358180000
jam,1977,1494677000
jam,1978,1890913000
jam,1979,2720802000
jam,1980,2984044000
jam,1981,3983503000
jam,1982,5108269000
jam,1983,6587422000
jam,1984,7200378000
jam,1985,7785878000
jam,1986,9984837000
jam,1987,9817033000
jam,1988,11720669000
jam,1989,13809976000
jam,1990,15094294000
jam,1991,18438464000
jam,1992,24928605000
jam,1993,34813236000
jam,1994,42300894000
jam,1995,62649355000
jam,1996,90796370000
jam,1997,118784473000
jam,1998,146462143000
jam,1999,165057271000
jam,2000,179030901000
jam,2001,242137857000
jam,2002,268177173000
jam,2003,344783614000
jam,2004,358459936000
jam,2005,392824975000
jam,2006,421145361000
jam,2007,466732807000
jam,2008,575593154000
jam,2009,640015419000
jam,2010,589607629000
jam,2011,615878150000
jam,2012,680410619000
jam,2013,740658383000
jam,2014,809641075000
jam,2015,825890114000
jam,2016,944666768019.35999
jam,2017,1050358550739.93005
jam,2018,1193427798774.6001
jam,2019,1303833355555.37988
jam,2020,1592032436810.37012
jor,1960,4520000
jor,1961,6360000
jor,1962,5970000
jor,1963,19150000
jor,1964,12031000
jor,1965,18938000
jor,1966,24645000
jor,1967,12569000
jor,1968,13369000
jor,1969,36122000
jor,1970,49408714.2851
jor,1971,68220502.32088
jor,1972,71270621.03463
jor,1973,97975096.24743
jor,1974,122043096.82963
jor,1975,152604018.21448
jor,1976,239943746.01811
jor,1977,275629018.64894
jor,1978,425147209.52104
jor,1979,545934075.72525
jor,1980,666772591.94558
jor,1981,884009616.0383
jor,1982,1162125867.44804
jor,1983,1360463204.80092
jor,1984,1587853174.71953
jor,1985,1743310422.52343
jor,1986,1834199980.79901
jor,1987,2191873206.74453
jor,1988,2637262587.57871
jor,1989,2780700776.04977
jor,1990,2935106584.25322
jor,1991,2759065357.67803
jor,1992,3220867843.55998
jor,1993,3265663000
jor,1994,3615495000
jor,1995,3905982000
jor,1996,3867884000
jor,1997,3894577000
jor,1998,4466255000
jor,1999,4585378000
jor,2000,4722972000
jor,2001,5364945000
jor,2002,5671540000
jor,2003,6068920000
jor,2004,7339140000
jor,2005,9795013000
jor,2006,11643925000
jor,2007,13868500000
jor,2008,17303980000
jor,2009,17692410000
jor,2010,18747620000
jor,2011,21842630000
jor,2012,25094860000
jor,2013,26680540000
jor,2014,26774959339.742
jor,2015,27853218943.751
jor,2016,29451548803.669
jor,2017,30810406175.128
jor,2018,33059621053.343
jor,2019,35677112388.535
jor,2020,38181206695.981
jpn,1960,9619000000000
jpn,1961,11516000000000
jpn,1962,16630000000000
jpn,1963,20741000000000
jpn,1964,24714000000000
jpn,1965,28838000000000
jpn,1966,34215000000000
jpn,1967,40251000000000
jpn,1968,46104000000000
jpn,1969,53940000000000
jpn,1970,93196000000000
jpn,1971,112557000000000
jpn,1972,140402000000000
jpn,1973,168393000000000
jpn,1974,196102000000000
jpn,1975,231369000000000
jpn,1976,268615000000000
jpn,1977,303741000000000
jpn,1978,346387000000000
jpn,1979,385267000000000
jpn,1980,428939000000000
jpn,1981,474355000000000
jpn,1982,523229000000000
jpn,1983,568220000000000
jpn,1984,617439000000000
jpn,1985,670040000000000
jpn,1986,732965000000000
jpn,1987,803430000000000
jpn,1988,886511000000000
jpn,1989,973523000000000
jpn,1990,1047622000000000
jpn,1991,1097263000000000
jpn,1992,1153124000000000
jpn,1993,1192591000000000
jpn,1994,1228068000000000
jpn,1995,1268331000000000
jpn,1996,1313745000000000
jpn,1997,1143446000000000
jpn,1998,1211752600000000
jpn,1999,1218140600000000
jpn,2000,1233192000000000
jpn,2001,1194406148152910
jpn,2002,1164520071931350
jpn,2003,1173628797566910
jpn,2004,1163750070490390
jpn,2005,1151915600000000
jpn,2006,1129788800000000
jpn,2007,1106100200000000
jpn,2008,1114931200000000
jpn,2009,1147882200000000
jpn,2010,1164038400000000
jpn,2011,1173778900000000
jpn,2012,1215381900000000
jpn,2013,1267917900000000
jpn,2014,1325075000000000
jpn,2015,1377466700000000
jpn,2016,1458137200000000
jpn,2017,1519516400000000
jpn,2018,1544180900000000
jpn,2019,1598710100000000
jpn,2020,1699671200000000
kaz,1993,14590000000
kaz,1994,123338000000
kaz,1995,96834000000
kaz,1996,111908000000
kaz,1997,108736809000
kaz,1998,150720621820.54001
kaz,1999,204073987538.453
kaz,2000,321036024577.39801
kaz,2001,378683724607.75507
kaz,2002,492993361140.67999
kaz,2003,1135209623684.38989
kaz,2004,1705287641094.27002
kaz,2005,2958041331228.60938
kaz,2006,5103244605759.56934
kaz,2007,7777819686483.48926
kaz,2008,8694782269109.50098
kaz,2009,9285286479270.16992
kaz,2010,9906144055752.54102
kaz,2011,11109656743422.5
kaz,2012,12481926234641.5
kaz,2013,13785630722047.5
kaz,2014,14307465823324
kaz,2015,17601229952902.19922
kaz,2016,18364187042404.39844
kaz,2017,18205046573206
kaz,2018,18673596336494
kaz,2019,21171631347378.5
kaz,2020,24493594518522.60156
ken,1966,1000000000
ken,1967,1293000000
ken,1968,1341000000
ken,1969,1440254000
ken,1970,1878620000
ken,1971,2527385000
ken,1972,3018810000
ken,1973,3860569000
ken,1974,4966013000
ken,1975,6412664000
ken,1976,7475911800
ken,1977,9254047600
ken,1978,12571496300
ken,1979,14351468839.2356
ken,1980,16230093208.6927
ken,1981,20263792321.54869
ken,1982,26058635690.803
ken,1983,25943684397.8569
ken,1984,28626188665.165
ken,1985,32172786075.1158
ken,1986,41025169382.1692
ken,1987,49139145561.2431
ken,1988,52528908960.9928
ken,1989,55760754423.548
ken,1990,70355874664.5818
ken,1991,83821201929.94148
ken,1992,98553839592.47951
ken,1993,96934521081.23648
ken,1994,145142082027.24799
ken,1995,198876459445.358
ken,1996,236037355539.17896
ken,1997,285816901700.79999
ken,1998,311661138313.90997
ken,1999,341495367417.27893
ken,2000,345963658206.00702
ken,2001,371498792047.54999
ken,2002,403574448546.09998
ken,2003,441100046274.09998
ken,2004,501825529535.5
ken,2005,528926773289.31
ken,2006,595904563902.01001
ken,2007,668919922307.41003
ken,2008,841819307821.55005
ken,2009,1018813232587.59998
ken,2010,1301977657835.09009
ken,2011,1552896200340.23999
ken,2012,1799874966479.08008
ken,2013,2076216574736.79004
ken,2014,2660730413152.68945
ken,2015,3154157533424.81006
ken,2016,3401522778766.47998
ken,2017,3693317659779
ken,2018,3886840013568.95996
ken,2019,4178385783487.68018
ken,2020,4941146420404
kgz,1995,4141760000
kgz,1996,5882350000
kgz,1997,5579410000
kgz,1998,6851500000
kgz,1999,7207722000
kgz,2000,7957480000
kgz,2001,7396000000
kgz,2002,8750082000
kgz,2003,9738279000
kgz,2004,7910528000
kgz,2005,13967123000
kgz,2006,13204044600
kgz,2007,7872829389.18
kgz,2008,25966982134.77
kgz,2009,22597292472.98
kgz,2010,27491190438.4
kgz,2011,31941421277.09
kgz,2012,39635258622.33
kgz,2013,50541570548.23
kgz,2014,63673860800.24
