geo,time,ne_imp_gnfs_kd
syr,2003,11876769709.9539
syr,2004,16648308583.7117
syr,2005,20975715785.1558
syr,2006,18312239632.5092
syr,2007,20384787745.6685
syr,2008,21942652745.60509
syr,2009,16904595053.8761
syr,2010,19459695911.8532
syr,2011,16308132787.3649
syr,2012,8883907512.92794
syr,2013,7232916203.57481
syr,2014,6186151004.39948
syr,2015,6087888613.78807
syr,2016,5935478390.42482
syr,2017,7791390886.81624
syr,2018,7305743454.00562
syr,2019,7146399114.92059
tcd,2007,3160504208.11837
tcd,2008,3220278836.11987
tcd,2009,3933665530.481
tcd,2010,4584924314.6186
tcd,2011,4482120939.33372
tcd,2012,4981308568.99957
tcd,2013,4692392688.79176
tcd,2014,5119865459.74925
tcd,2015,4003726583.89541
tcd,2016,3587334182.45108
tcd,2017,3540698888.4617
tcd,2018,3590268752.67245
tcd,2019,3733879427.20561
tcd,2020,3801089249.33793
tgo,1960,247427271.83653
tgo,1961,252806560.10611
tgo,1962,247427271.83653
tgo,1963,248771479.48072
tgo,1964,348280751.68503
tgo,1965,341626531.93657
tgo,1966,386011499.45773
tgo,1967,352386077.8522
tgo,1968,375250819.15961
tgo,1969,437120175.7423
tgo,1970,496299250.04908
tgo,1971,595828943.58483
tgo,1972,568929381.52973
tgo,1973,496299250.04908
tgo,1974,496299250.04908
tgo,1975,610624303.00273
tgo,1976,765296997.46528
tgo,1977,1322120049.49257
tgo,1978,1650341826.25282
tgo,1979,1398785923.79746
tgo,1980,1252182492.70278
tgo,1981,1176012873.08925
tgo,1982,1221022176.68121
tgo,1983,950965314.80312
tgo,1984,1047909361.36282
tgo,1985,1246782688.50193
tgo,1986,1461936829.76984
tgo,1987,1392882868.86694
tgo,1988,1529693854.40255
tgo,1989,1382656567.26516
tgo,1990,1421307120.37046
tgo,1991,1290546865.3644
tgo,1992,1133100147.48034
tgo,1993,767108813.28795
tgo,1994,673521551.18372
tgo,1995,873557469.83649
tgo,1996,1278736123.17116
tgo,1997,1278736123.17116
tgo,1998,1373362550.79887
tgo,1999,1255253333.13094
tgo,2000,1192490713.66585
tgo,2001,1225276125.7892
tgo,2002,1303523843.84114
tgo,2003,1472989007.13557
tgo,2004,1434352873.2237
tgo,2005,1322071246.01472
tgo,2006,1250588363.22226
tgo,2007,1303015343.46748
tgo,2008,1344463068.94219
tgo,2009,1431242512.95086
tgo,2010,1579817611.08974
tgo,2011,1999087036.70061
tgo,2012,1927307363.92446
tgo,2013,2275533156.13741
tgo,2014,2153845261.80612
tgo,2015,2417102029.61139
tgo,2016,2441272614.56892
tgo,2017,2163083956.89878
tgo,2018,2276697122.54964
tgo,2019,2309676464.2053
tgo,2020,2327444165.68064
tha,1960,2837473168.0718
tha,1961,2999635575.55632
tha,1962,3567127664.7822
tha,1963,4026534808.27527
tha,1964,4485941948.22462
tha,1965,4837232337.58517
tha,1966,5918177223.65612
tha,1967,7161303600.12519
tha,1968,8323323330.73906
tha,1969,9052965101.96335
tha,1970,9295903370.62594
tha,1971,8067598836.66397
tha,1972,9100484058.67024
tha,1973,11249969281.3901
tha,1974,10607922690.3826
tha,1975,10412503374.8832
tha,1976,11194117016.5377
tha,1977,13399454507.6536
tha,1978,14292772679.0128
tha,1979,17279723811.7832
tha,1980,17251797677.5852
tha,1981,17348743978.0385
tha,1982,14811537166.7612
tha,1983,19664386510.77769
tha,1984,21165272998.4164
tha,1985,18484109836.0244
tha,1986,18312481803.7344
tha,1987,24457884871.5101
tha,1988,34134512393.8301
tha,1989,41503639855.3331
tha,1990,51334465431.0402
tha,1991,57976304801.1482
tha,1992,63175845311.3769
tha,1993,71531229623.7589
tha,1994,84035056264.83369
tha,1995,103338211839.642
tha,1996,99981107408.47321
tha,1997,91296804770.44499
tha,1998,73443277322.45329
tha,1999,81813748423.30991
tha,2000,103051489734.034
tha,2001,104564514949.83
tha,2002,111069467350.22
tha,2003,123393946496.983
tha,2004,148449014706.496
tha,2005,172482677496.41901
tha,2006,177559547566.582
tha,2007,185017724280.25
tha,2008,206107231927.922
tha,2009,163294033119.79199
tha,2010,200779041480.42999
tha,2011,225676201680.72501
tha,2012,238380638115.37799
tha,2013,242386951417.48001
tha,2014,229544487223.423
tha,2015,229553488263.44501
tha,2016,227277004755.32501
tha,2017,241430077076.16199
tha,2018,261406715980.23199
tha,2019,247900655426.07199
tha,2020,214955431456.12897
tkm,2015,16333428571.4286
tls,2000,937316400
tls,2001,1193170600
tls,2002,1232826400
tls,2003,878781800
tls,2004,620641300
tls,2005,414548000
tls,2006,491177200
tls,2007,742885500
tls,2008,838407600
tls,2009,1195784200
tls,2010,1173824200
tls,2011,1326564500
tls,2012,1203483300
tls,2013,878221600
tls,2014,979181800
tls,2015,906921000
tls,2016,980561200
tls,2017,894480500
tls,2018,920526800
tls,2019,1116678200
tls,2020,1866421600
ton,2011,243780081.97598
ton,2012,244891707.91184
ton,2013,250804052.84494
ton,2014,229817015.4469
ton,2015,281829938.50701
ton,2016,329475581.47392
ton,2017,340993814.30225
ton,2018,336323132.06772
ton,2019,352511130.66162
ton,2020,325803901.32282
tun,1965,1709730078.93325
tun,1966,1723287011.33113
tun,1967,1835309125.91366
tun,1968,1563887243.356
tun,1969,1597850638.7507
tun,1970,1879404449.70677
tun,1971,2050934133.28001
tun,1972,2513864139.20779
tun,1973,2485323462.21224
tun,1974,2979505572.53514
tun,1975,3272618396.88941
tun,1976,3645074351.0313
tun,1977,4199049447.34487
tun,1978,4552668356.88969
tun,1979,5238644143.98266
tun,1980,5474247522.94591
tun,1981,6186623257.23475
tun,1982,6242990830.026
tun,1983,6103284425.84777
tun,1984,6449768251.3937
tun,1985,5608245791.72502
tun,1986,5492941756.74301
tun,1987,5303431620.57254
tun,1988,6159794809.43897
tun,1989,7056115423.49913
tun,1990,7810445751.7814
tun,1991,7370776508.97226
tun,1992,8236986439.6411
tun,1993,8462600683.11582
tun,1994,8733166394.77977
tun,1995,9059671900.48939
tun,1996,8755570809.54323
tun,1997,9527881933.11582
tun,1998,10066913896.8189
tun,1999,10352097828.3034
tun,2000,11072901508.9723
tun,2001,13373948511.4192
tun,2002,12971291394.7798
tun,2003,13010577181.8923
tun,2004,13364783747.9608
tun,2005,13358936684.3393
tun,2006,14373766670.0652
tun,2007,15753583758.1566
tun,2008,16604268250.4078
tun,2009,15242720585.2365
tun,2010,22213193070.2758
tun,2011,21976967192.8774
tun,2012,22995122959.2984
tun,2013,22602789031.6546
tun,2014,22861805457.586
tun,2015,22350623215.374
tun,2016,22768070966.425
tun,2017,23733672724.6196
tun,2018,24345962752.81549
tur,1987,28062875721.0518
tur,1988,26796221417.5405
tur,1989,28643222637.8885
tur,1990,38126739483.3267
tur,1991,36111809547.9409
tur,1992,40053475300.0032
tur,1993,54386824769.1591
tur,1994,42489283463.4307
tur,1995,55059384227.4201
tur,1996,66359869807.8279
tur,1997,81249879153.25751
tur,1998,83920331661.49631
tur,1999,81060310146.70779
tur,2000,98657885883.50899
tur,2001,74950121616.2114
tur,2002,90787145819.3196
tur,2003,111894527856.11099
tur,2004,135651377192.771
tur,2005,152122325119.84201
tur,2006,163134713813.19501
tur,2007,178863166598.319
tur,2008,173926157278.55099
tur,2009,148425624311.00101
tur,2010,177168492898.422
tur,2011,203704235913.06601
tur,2012,204964304618.69696
tur,2013,227347931146.94901
tur,2014,228028417356.867
tur,2015,229538879485.29401
tur,2016,236415705563.27701
tur,2017,261558695965.552
tur,2018,245389311888.091
tur,2019,232177099900.07199
tur,2020,249789403513.23495
tza,1990,1563082132.99686
tza,1991,1593902376.60141
tza,1992,1662171867.52601
tza,1993,1853959743.28981
tza,1994,1772438410.86328
tza,1995,1875746041.8623
tza,1996,1661333221.37364
tza,1997,1713674603.30285
tza,1998,2325658081.744
tza,1999,2558307047.77138
tza,2000,2569983741.75077
tza,2001,2821362119.73215
tza,2002,3076117295.28874
tza,2003,3754504518.80144
tza,2004,4105081276.71055
tza,2005,5503326463.83725
tza,2006,6130751122.68968
tza,2007,7197146936.73551
tza,2008,7362497456.75113
tza,2009,7211811726.9753
tza,2010,8263468405.66279
tza,2011,10381047401.2275
tza,2012,10318633484.3716
tza,2013,11447437893.5661
tza,2014,11823802128.2192
tza,2015,11206350524.1311
tza,2016,10209573167.1848
tza,2017,9480530260.28229
tza,2018,11060461206.5617
tza,2019,10906561469.6923
tza,2020,10079932093.9835
uga,1982,903681715.30586
uga,1983,944975910.57815
uga,1984,907494091.8779
uga,1985,906581392.2821
uga,1986,936121851.66087
uga,1987,1102835811.03046
uga,1988,1225633201.45119
uga,1989,1197695424.97442
uga,1990,1181430595.27057
uga,1991,1125889116.5258
uga,1992,1108209384.10781
uga,1993,1070568170.40687
uga,1994,1194197471.26245
uga,1995,1855810744.80026
uga,1996,2097964342.79217
uga,1997,2139031454.88394
uga,1998,2205210905.30986
uga,1999,2400787616.47061
uga,2000,2445062683.52286
uga,2001,2617925330.13539
uga,2002,2864368850.23854
uga,2003,2878857047.83697
uga,2004,2916594003.3697
uga,2005,3283459493.73935
uga,2006,3924276319.33915
uga,2007,4566175115.8297
uga,2008,5359273189.78205
uga,2009,6261686020.81487
uga,2010,6131394915.06808
uga,2011,7035948589.05708
uga,2012,7455285830.71369
uga,2013,7525209143.77994
uga,2014,7039328258.9853
uga,2015,8035899316.58179
uga,2016,7335320368.06807
uga,2017,7512397758.28233
uga,2018,8144512232.44608
uga,2019,8722290528.93184
uga,2020,8760784436.36435
ukr,1990,112523413407.028
ukr,1991,83379849316.3551
ukr,1992,44107940294.764
ukr,1993,28802485013.4152
ukr,1994,39142577125.829
ukr,1995,37342018576.91791
ukr,1996,43242057504.4843
ukr,1997,41252922866.6934
ukr,1998,42077981337.5714
ukr,1999,35050958449.8465
ukr,2000,43393086560.3613
ukr,2001,43559792269.76089
ukr,2002,44675778451.16129
ukr,2003,52340349918.3328
ukr,2004,61047671741.7434
ukr,2005,65612090448.9562
ukr,2006,70307498064.9305
ukr,2007,85591339644.33591
ukr,2008,100566755181.535
ukr,2009,60980620821.2798
ukr,2010,67079551247.6434
ukr,2011,78735024630.13278
ukr,2012,81772754908.24261
ukr,2013,78913731512.22369
ukr,2014,60312528235.0351
ukr,2015,50257224864.6125
ukr,2016,54931579228.8347
ukr,2017,62032587095.1147
ukr,2018,63758953738.7932
ukr,2019,67422137624.4045
ukr,2020,61017034550.0861
ury,1960,1311950668.86277
ury,1961,1247846257.48865
ury,1962,1415242370.99063
ury,1963,1086092516.44155
ury,1964,1188391424.72854
ury,1965,906739904.57199
ury,1966,1005053379.05449
ury,1967,1123624423.44576
ury,1968,1039926410.75029
ury,1969,1278734119.71311
ury,1970,1645749744.39867
ury,1971,1685075136.26487
ury,1972,1554130828.24225
ury,1973,1699585351.99487
ury,1974,1603276124.00458
ury,1975,1749719046.41161
ury,1976,1789296114.53298
ury,1977,1937386366.30302
ury,1978,2074924563.18625
ury,1979,2523816981.45673
ury,1980,2716105969.4915
ury,1981,2743479076.77148
ury,1982,2370446130.83472
ury,1983,1797018556.19568
ury,1984,1539625281.25754
ury,1985,1523424185.82185
ury,1986,1970669975.90588
ury,1987,2282095858.67782
ury,1988,2272540252.79081
ury,1989,2384948925.67976
ury,1990,2369269045.11063
ury,1991,2797577364.7432
ury,1992,3500435607.97876
ury,1993,4103394341.58913
ury,1994,4853118492.31761
ury,1995,4705744987.63137
ury,1996,5238947793.58297
ury,1997,5932858523.34779
ury,1998,6312682797.74229
ury,1999,6004789210.83813
ury,2000,6039758024.06862
ury,2001,5723218648.63459
ury,2002,4532597825.23837
ury,2003,4538937251.93698
ury,2004,5713186604.85552
ury,2005,6272386050.67893
ury,2006,7255351268.36573
ury,2007,7685128668.76704
ury,2008,9562989579.98717
ury,2009,8734266115.36121
ury,2010,9920172057.50921
ury,2011,11151121076.1326
ury,2012,12671897152.0963
ury,2013,13028452972.9496
ury,2014,13127042770.5654
ury,2015,12173386048.4349
ury,2016,11417689866.9342
ury,2017,12225541947.0005
ury,2018,12223146487.1371
ury,2019,12402705642.5607
ury,2020,11062133996.7364
usa,1970,252679465000
usa,1971,266165030000
usa,1972,296117227000
usa,1973,309857900000
usa,1974,302838375000
usa,1975,269180352000
usa,1976,321814620000
usa,1977,356996080000
usa,1978,387936257000
usa,1979,394386972000
usa,1980,368136094000
usa,1981,377749967000
usa,1982,372942580000
usa,1983,420003235000
usa,1984,522245633000
usa,1985,556137130000
usa,1986,603571884000
usa,1987,639441143000
usa,1988,664558909000
usa,1989,693824208000
usa,1990,718642696000
usa,1991,717568177000
usa,1992,767867712000
usa,1993,834262486000
usa,1994,933776220000
usa,1995,1008486791000
usa,1996,1096188937000
usa,1997,1243818014000
usa,1998,1389204304000
usa,1999,1550271169000
usa,2000,1751801941000
usa,2001,1708685092000
usa,2002,1771385758000
usa,2003,1862160017000
usa,2004,2066652024000
usa,2005,2200804550000
usa,2006,2342101902000
usa,2007,2402136103000
usa,2008,2350561029000
usa,2009,2054160749000
usa,2010,2324765378000
usa,2011,2436726217000
usa,2012,2496377306000
usa,2013,2526658530000
usa,2014,2657045734000
usa,2015,2794850000000
usa,2016,2835422080000
usa,2017,2961418363000
usa,2018,3082815491000
usa,2019,3118289018000
usa,2020,2839772436000
uzb,1995,4130100327.28073
uzb,1996,5257277393.19697
uzb,1997,4878929874.23747
uzb,1998,3768377797.99389
uzb,1999,3467304593.43498
uzb,2000,3266478840.99884
uzb,2001,3476127252.66047
uzb,2002,3135352086.70566
uzb,2003,3415471479.06239
uzb,2004,4331925078.23533
uzb,2005,4522384208.20307
uzb,2006,5915040772.71566
uzb,2007,8988082838.10154
uzb,2008,12564567823.9792
uzb,2009,12900931660.279
uzb,2010,12368263683.8155
uzb,2011,15561582879.2871
uzb,2012,16777985939.1101
uzb,2013,17310247704.2409
uzb,2014,16369600976.6151
uzb,2015,14639760993.5481
uzb,2016,14453691825.9768
uzb,2017,16438551463.9733
uzb,2018,23393330383.1365
uzb,2019,26494666539.8837
uzb,2020,22511666907.2403
vir,2002,13342406726.2218
vir,2003,15601565948.5024
vir,2004,16758959537.5723
vir,2005,17017172884.9185
vir,2006,16090593799.2643
vir,2007,15153221229.6374
vir,2008,15972695743.5628
vir,2009,14838549658.4341
vir,2010,13684477141.3558
vir,2011,11898570677.877
vir,2012,2614513925.38098
vir,2013,2349658434.0515
vir,2014,2602059905.41251
vir,2015,1580000000
vir,2016,2650215449.29059
vir,2017,3365906463.47872
vir,2018,3461387283.23699
vir,2019,3480483447.18865
vnm,1989,5357107615.11462
vnm,1990,5116216448.28673
vnm,1991,4790941032.96171
vnm,1992,5691342156.32089
vnm,1993,8071635147.23205
vnm,1994,10611507554.958
vnm,1995,12337491746.7249
vnm,1996,14965544467.7847
vnm,1997,16410380483.9778
vnm,1998,19428547033.8855
vnm,1999,21867896086.2405
vnm,2000,25501065034.0136
vnm,2001,29693919558.2456
vnm,2002,34381373543.7804
vnm,2003,42194467951.3289
vnm,2004,51451598167.3641
vnm,2005,58745430250.3717
vnm,2006,65788100398.0547
vnm,2007,83505881291.40041
vnm,2008,96041177268.11328
vnm,2009,89490220544.4765
vnm,2010,96848847067.39667
vnm,2011,100816182244.58501
vnm,2012,109985187861.31
vnm,2013,129061533595.285
vnm,2014,145587416447.25299
vnm,2015,171961718750.26999
vnm,2016,198246621287.90399
vnm,2017,232939107180.569
vnm,2018,262772090242.28201
vnm,2019,287725483408.953
vnm,2020,297391893415.57599
vut,2002,205109338.80129
vut,2003,204434600.64312
vut,2004,250814553.0561
vut,2005,258004385.88902
vut,2006,259541903.98713
vut,2007,363927215.43985
vut,2008,363916154.15857
vut,2009,363905092.87729
vut,2010,363894031.59601
vut,2011,363882970.31472
vut,2012,363871909.03344
vut,2013,387366070.47517
vut,2014,388140360.16487
vut,2015,489782473.85979
vut,2016,501164532.29837
vut,2017,517490983.46974
vut,2018,571237749.21614
vut,2019,497857209.19523
vut,2020,411877869.79479
wsm,2015,391421695.50885
yem,2010,18884228863.639
yem,2011,15681969928.2442
yem,2012,17911769424.2318
yem,2013,15511275165.8639
yem,2014,14558187218.6655
yem,2015,9270053407.8073
yem,2016,8792360832.84655
yem,2017,10134560862.2159
yem,2018,10666768311.1979
zaf,1960,12009740616.829
zaf,1961,10900764091.3192
zaf,1962,11038537666.9349
zaf,1963,13196460045.2842
zaf,1964,16311161042.2852
zaf,1965,17907276930.9993
zaf,1966,15980143852.5266
zaf,1967,18599963014.4063
zaf,1968,18386779883.5462
zaf,1969,20801794754.0373
zaf,1970,23934101920.0547
zaf,1971,26348374361.7318
zaf,1972,23040641873.10609
zaf,1973,25629597208.5778
zaf,1974,30501945391.9547
zaf,1975,29499136186.8386
zaf,1976,26548511957.7186
zaf,1977,22917504751.25109
zaf,1978,22938186696.7823
zaf,1979,22718109584.0783
zaf,1980,27051772632.3114
zaf,1981,30767522784.8273
zaf,1982,25424050488.3752
zaf,1983,21332843478.5234
zaf,1984,25556414939.775
zaf,1985,21969317094.5892
zaf,1986,21430525898.1862
zaf,1987,22179424448.9345
zaf,1988,27038727097.4379
zaf,1989,27124636717.3368
zaf,1990,25541566363.4962
zaf,1991,26088736399.3707
zaf,1992,27483866202.0251
zaf,1993,29412484138.1257
zaf,1994,34145786011.7484
zaf,1995,39879139498.2236
zaf,1996,43352857858.7842
zaf,1997,45687478295.3093
zaf,1998,46607453653.52489
zaf,1999,42710232685.2643
zaf,2000,44989913392.9902
zaf,2001,45102338326.5232
zaf,2002,47511519830.2838
zaf,2003,51352740453.46529
zaf,2004,59316456155.3483
zaf,2005,65769647407.59329
zaf,2006,77779918326.0527
zaf,2007,85065054098.99059
zaf,2008,87454614264.3149
zaf,2009,72010185832.9346
zaf,2010,79782779149.38
zaf,2011,89227829805.42238
zaf,2012,92679466029.31599
zaf,2013,96422540087.99519
zaf,2014,95760079125.0676
zaf,2015,100591042327.088
zaf,2016,96433364654.4895
zaf,2017,97911139043.34659
zaf,2018,101087755793.8
zaf,2019,101566547664.05
zaf,2020,83870634106.36278
zmb,2015,9079984239.55871
zwe,1976,1934222411.77589
zwe,1977,1944980308.64661
zwe,1978,1940677109.53628
zwe,1979,1852462536.82552
zwe,1980,2079945225.58209
zwe,1981,2340467272.88802
zwe,1982,2402122108.37075
zwe,1983,2440203089.58926
zwe,1984,2393659802.64011
zwe,1985,2559859793.9414
zwe,1986,2947787855.85776
zwe,1987,2837795842.46814
zwe,1988,3213651920.3306
zwe,1989,3521532466.92944
zwe,1990,3597154183.43398
zwe,1991,4321424218.20255
zwe,1992,4472531217.39921
zwe,1993,4035699880.49899
zwe,1994,4581884997.78419
zwe,1995,4864599804.72905
zwe,1996,5438088392.33085
zwe,1997,6704109323.08472
zwe,1998,6033619458.90905
zwe,1999,4586669024.65277
zwe,2000,4457326079.03715
zwe,2001,4391100255.11098
zwe,2002,4330718357.3103
zwe,2003,3535781885.92299
zwe,2004,3279564560.40073
zwe,2005,2981705412.37433
zwe,2006,2782509725.49627
zwe,2007,2430049716.56472
zwe,2008,2713098450.93844
zwe,2009,4125728624.22615
zwe,2010,4996941690.60935
zwe,2011,4572200644.73303
zwe,2012,5482315275.97826
zwe,2013,4137591742.61587
zwe,2014,4154826529.54569
zwe,2015,7503864600
zwe,2016,7258021120.98864
zwe,2017,7493755123.5992
zwe,2018,4995968803.37434
