geo,time,it_mlt_main
nga,2008,1307625
nga,2009,1482000
nga,2010,1050237
nga,2011,719406
nga,2012,418166
nga,2013,360537
nga,2014,183290
nga,2015,187155
nga,2016,154513
nga,2017,139344
nga,2018,140491
nga,2019,107154
nga,2020,107031
nic,1970,17000
nic,1971,17000
nic,1972,17000
nic,1973,17000
nic,1974,17000
nic,1975,21947
nic,1976,25393
nic,1977,28421
nic,1978,30349
nic,1979,29317
nic,1980,30827
nic,1981,32998
nic,1982,35946
nic,1983,39548
nic,1984,41853
nic,1985,43364
nic,1986,44118
nic,1987,45921
nic,1988,45483
nic,1989,46169
nic,1990,46328
nic,1991,48305
nic,1992,54280
nic,1993,66810
nic,1994,85254
nic,1995,96611
nic,1996,111397
nic,1997,122817
nic,1998,141233
nic,1999,150258
nic,2000,164484
nic,2001,157753
nic,2002,171632
nic,2003,205004
nic,2004,214480
nic,2005,220869
nic,2006,247862
nic,2007,249000
nic,2008,254438
nic,2009,254686
nic,2010,258325
nic,2011,287618
nic,2012,299123
nic,2013,324971
nic,2014,339629
nic,2015,354017
nic,2016,366636
nic,2017,375856
nic,2018,325821
nic,2019,228782
nic,2020,210981
nld,1960,1043656
nld,1961,1043660
nld,1962,1043660
nld,1963,1043660
nld,1964,1043660
nld,1965,1504000
nld,1966,1504000
nld,1967,1504000
nld,1968,1504000
nld,1969,1504000
nld,1970,2202000
nld,1971,2202000
nld,1972,2202000
nld,1973,2202000
nld,1974,2202000
nld,1975,3335500
nld,1976,3612100
nld,1977,3932800
nld,1978,4279900
nld,1979,4604800
nld,1980,4892100
nld,1981,5103300
nld,1982,5291000
nld,1983,5462000
nld,1984,5643000
nld,1985,5823000
nld,1986,6029000
nld,1987,6234000
nld,1988,6466000
nld,1989,6690000
nld,1990,6940000
nld,1991,7175000
nld,1992,7395000
nld,1993,7634000
nld,1994,7859000
nld,1995,8124000
nld,1996,8431000
nld,1997,8860000
nld,1998,9337000
nld,1999,9613000
nld,2000,9889000
nld,2001,8158000
nld,2002,8026000
nld,2003,7846000
nld,2004,7861000
nld,2005,7600000
nld,2006,7450000
nld,2007,7404300
nld,2008,7317200
nld,2009,7256000
nld,2010,7232000
nld,2011,7133000
nld,2012,7182000
nld,2013,7125486
nld,2014,6946000
nld,2015,6951528
nld,2016,6774000
nld,2017,6551000
nld,2018,5900000
nld,2019,5560000
nld,2020,4937000
nld_curacao,2009,83080
nld_curacao,2010,78846
nld_curacao,2011,68070
nld_curacao,2012,63868
nld_curacao,2013,63715
nld_curacao,2014,61130
nld_curacao,2015,62571
nld_curacao,2016,59231
nld_curacao,2017,61709
nld_curacao,2018,58805
nld_curacao,2019,53500
nld_curacao,2020,54000
nor,1960,454900
nor,1961,454900
nor,1962,454900
nor,1963,454900
nor,1964,454900
nor,1965,582600
nor,1966,582600
nor,1967,582600
nor,1968,582600
nor,1969,582600
nor,1970,742300
nor,1971,742300
nor,1972,742300
nor,1973,742300
nor,1974,742300
nor,1975,913900
nor,1976,955900
nor,1977,1004500
nor,1978,1054400
nor,1979,1114200
nor,1980,1197287
nor,1981,1297653
nor,1982,1425512
nor,1983,1554194
nor,1984,1657403
nor,1985,1757656
nor,1986,1861412
nor,1987,1948680
nor,1988,2016213
nor,1989,2070249
nor,1990,2132290
nor,1991,2198243
nor,1992,2268486
nor,1993,2334836
nor,1994,2394000
nor,1995,2444000
nor,1996,2484000
nor,1997,2775000
nor,1998,2475000
nor,1999,2446000
nor,2000,2401000
nor,2001,2337856
nor,2002,2316919
nor,2003,2236113
nor,2004,2180429
nor,2005,2108628
nor,2006,2055057
nor,2007,1988166
nor,2008,1899519
nor,2009,1770923
nor,2010,1647400
nor,2011,1522207
nor,2012,1396016
nor,2013,1236698
nor,2014,1080869
nor,2015,944510
nor,2016,807163
nor,2017,686718
nor,2018,565316
nor,2019,444600
nor,2020,348808
npl,1975,7100
npl,1976,7700
npl,1977,8600
npl,1978,9100
npl,1979,10200
npl,1980,11400
npl,1981,12800
npl,1982,14290
npl,1983,16496
npl,1984,18592
npl,1985,20691
npl,1986,26000
npl,1987,30404
npl,1988,38000
npl,1989,45457
npl,1990,57320
npl,1991,64894
npl,1992,68886
npl,1993,72683
npl,1994,75637
npl,1995,83713
npl,1996,112645
npl,1997,139989
npl,1998,208387
npl,1999,253035
npl,2000,266890
npl,2001,298062
npl,2002,327673
npl,2003,371816
npl,2004,417944
npl,2005,484640
npl,2006,611544
npl,2007,701126
npl,2008,805061
npl,2009,812615
npl,2010,841698
npl,2011,845542
npl,2012,831703
npl,2013,829097
npl,2014,837266
npl,2015,846940
npl,2016,858237
npl,2017,861299
npl,2018,799368
npl,2019,762000
npl,2020,726000
nru,1975,1200
nru,1976,1500
nru,1977,1500
nru,1978,1600
nru,1979,1600
nru,1981,1200
nru,1982,1200
nru,1983,1200
nru,1984,1200
nru,1985,1200
nru,1986,1200
nru,1987,1200
nru,1988,1180
nru,1989,1200
nru,1990,1200
nru,1991,1200
nru,1992,1200
nru,1993,1400
nru,1994,1500
nru,1995,1550
nru,1996,1600
nru,1997,1650
nru,1998,1700
nru,1999,1750
nru,2000,1800
nru,2001,1850
nru,2002,1800
nru,2003,1800
nru,2004,1800
nru,2005,1800
nru,2006,1800
nru,2007,1800
nru,2008,1800
nru,2009,1900
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nru,2019,0
nzl,1960,537035
nzl,1961,537035
nzl,1962,537035
nzl,1963,537035
nzl,1964,537035
nzl,1965,715000
nzl,1966,715000
nzl,1967,715000
nzl,1968,715000
nzl,1969,715000
nzl,1970,841000
nzl,1971,841000
nzl,1972,841000
nzl,1973,841000
nzl,1974,841000
nzl,1975,987000
nzl,1976,1054996
nzl,1977,1070702
nzl,1978,1092148
nzl,1979,1102740
nzl,1980,1136453
nzl,1981,1173276
nzl,1982,1197726
nzl,1983,1225569
nzl,1984,1259761
nzl,1985,1295022
nzl,1986,1327766
nzl,1987,1370000
nzl,1988,1406000
nzl,1989,1444000
nzl,1990,1469000
nzl,1991,1493000
nzl,1992,1534000
nzl,1993,1593000
nzl,1994,1658000
nzl,1995,1719000
nzl,1996,1726600
nzl,1997,1776400
nzl,1998,1809000
nzl,1999,1833400
nzl,2000,1831000
nzl,2001,1823000
nzl,2002,1765000
nzl,2003,1798000
nzl,2004,1800500
nzl,2005,1729000
nzl,2006,1761645
nzl,2007,1746874
nzl,2008,1750000
nzl,2009,1870000
nzl,2010,1880000
nzl,2011,1880000
nzl,2012,1880000
nzl,2013,1850000
nzl,2014,1850000
nzl,2015,1850000
nzl,2016,1760000
nzl,2017,1790000
nzl,2018,1073000
nzl,2019,967000
nzl,2020,858000
omn,1965,200
omn,1966,200
omn,1967,200
omn,1968,200
omn,1969,200
omn,1970,557
omn,1971,557
omn,1972,557
omn,1973,557
omn,1974,557
omn,1975,3701
omn,1976,6649
omn,1977,9699
omn,1978,11112
omn,1979,11163
omn,1980,17286
omn,1981,17286
omn,1982,19642
omn,1983,21370
omn,1984,23391
omn,1985,41320
omn,1986,49565
omn,1987,56899
omn,1988,81321
omn,1989,91462
omn,1990,104679
omn,1991,116558
omn,1992,130107
omn,1993,147784
omn,1994,157840
omn,1995,169939
omn,1996,197687
omn,1997,200557
omn,1998,219956
omn,1999,220373
omn,2000,221807
omn,2001,230507
omn,2002,227625
omn,2003,236178
omn,2004,242745
omn,2005,265237
omn,2006,269700
omn,2007,294921
omn,2008,301010
omn,2009,300139
omn,2010,283941
omn,2011,287323
omn,2012,304545
omn,2013,351411
omn,2014,375196
omn,2015,434932
omn,2016,422518
omn,2017,509756
omn,2018,560326
omn,2019,592196
omn,2020,594550
pak,1960,66776
pak,1961,66776
pak,1962,66776
pak,1963,66776
pak,1964,66776
pak,1965,96000
pak,1966,96000
pak,1967,96000
pak,1968,96000
pak,1969,96000
pak,1970,140000
pak,1971,140000
pak,1972,140000
pak,1973,140000
pak,1974,140000
pak,1975,208000
pak,1976,227000
pak,1977,242000
pak,1978,260000
pak,1979,286000
pak,1980,303000
pak,1981,326930
pak,1982,337710
pak,1983,384430
pak,1984,441091
pak,1985,455675
pak,1986,519540
pak,1987,583930
pak,1988,636590
pak,1989,792211
pak,1990,843346
pak,1991,1116113
pak,1992,1243569
pak,1993,1528470
pak,1994,1830000
pak,1995,2127344
pak,1996,2376786
pak,1997,2557619
pak,1998,2661000
pak,1999,2874000
pak,2000,3053460
pak,2001,3252000
pak,2002,3655474
pak,2003,4047423
pak,2004,4502230
pak,2005,5227831
pak,2006,5240012
pak,2007,4806206
pak,2008,4416737
pak,2009,6144250
pak,2010,6079095
pak,2011,5721725
pak,2012,5861915
pak,2013,6370860
pak,2014,4897814
pak,2015,3537600
pak,2016,3104415
pak,2017,2940243
pak,2018,2934735
pak,2019,2778241
pak,2020,2876794
pan,1978,110700
pan,1979,120500
pan,1980,126700
pan,1981,136830
pan,1982,145772
pan,1983,150005
pan,1984,157237
pan,1985,168078
pan,1986,176654
pan,1987,192700
pan,1988,197452
pan,1989,201044
pan,1990,216026
pan,1991,229389
pan,1992,242692
pan,1993,261447
pan,1994,287317
pan,1995,303950
pan,1996,325284
pan,1997,365733
pan,1998,418756
pan,1999,462476
pan,2000,429135
pan,2001,381912
pan,2002,386904
pan,2003,381421
pan,2004,424811
pan,2005,470453
pan,2006,488308
pan,2007,495250
pan,2008,523999
pan,2009,536356
pan,2010,539317
pan,2011,560184
pan,2012,569880
pan,2013,577028
pan,2014,588397
pan,2015,620436
pan,2016,652816
pan,2017,662588
pan,2018,728379
pan,2019,649156
pan,2020,649156
per,1965,83000
per,1966,83000
per,1967,83000
per,1968,83000
per,1969,83000
per,1970,140000
per,1971,140000
per,1972,140000
per,1973,140000
per,1974,140000
per,1975,239000
per,1976,254000
per,1977,267300
per,1978,279800
per,1979,287000
per,1980,302815
per,1981,321651
per,1982,331497
per,1983,361620
per,1984,384281
per,1985,412819
per,1986,445317
per,1987,454100
per,1988,489400
per,1989,530674
per,1990,564504
per,1991,539914
per,1992,613711
per,1993,673021
per,1994,772390
per,1995,1109231
per,1996,1435147
per,1997,1645920
per,1998,1555093
per,1999,1688000
per,2000,1717117
per,2001,1570956
per,2002,1656624
per,2003,1839165
per,2004,2193599
per,2005,2402626
per,2006,2559232
per,2007,2844309
per,2008,3075428
per,2009,3548609
per,2010,3159884
per,2011,3250444
per,2012,3415478
per,2013,3205894
per,2014,3032556
per,2015,2911495
per,2016,3074464
per,2017,3082036
per,2018,2728617
per,2019,2470463
per,2020,2470000
phl,1965,83000
phl,1966,83000
phl,1967,83000
phl,1968,83000
phl,1969,83000
phl,1970,177000
phl,1971,177000
phl,1972,177000
phl,1973,177000
phl,1974,177000
phl,1975,284000
phl,1976,304000
phl,1977,364000
phl,1978,371000
phl,1979,389000
phl,1980,420000
phl,1981,442840
phl,1982,480740
phl,1983,490355
phl,1984,505065
phl,1985,510268
phl,1986,535303
phl,1987,546017
phl,1988,570643
phl,1989,591248
phl,1990,610032
phl,1991,647939
phl,1992,660587
phl,1993,859762
phl,1994,1109652
phl,1995,1409639
phl,1996,1787000
phl,1997,2078000
phl,1998,2491605
phl,1999,2892435
phl,2000,3061387
phl,2001,3315091
phl,2002,3310933
phl,2003,3340000
phl,2004,3437491
phl,2005,3367252
phl,2006,3633188
phl,2007,3940082
phl,2008,4076140
phl,2009,4100000
phl,2010,3335398
phl,2011,3555951
phl,2012,3493164
phl,2013,3148835
phl,2014,3093236
phl,2015,3223787
phl,2016,3781962
phl,2017,4163282
phl,2018,4132435
phl,2019,4255808
phl,2020,4731196
plw,2002,6928
plw,2003,7370
plw,2004,7751
plw,2005,7977
plw,2006,7326
plw,2007,7474
plw,2008,7386
plw,2009,7137
plw,2010,6976
plw,2011,6916
plw,2012,7325
plw,2013,7263
plw,2014,7125
plw,2015,7204
plw,2019,8000
plw,2020,8000
png,1965,4263
png,1966,4263
png,1967,4263
png,1968,4263
png,1969,4263
png,1970,10500
png,1971,10500
png,1972,10500
png,1973,10500
png,1974,10500
png,1975,17500
png,1976,17800
png,1977,18400
png,1978,20700
png,1979,22800
png,1980,25422
png,1981,25554
png,1982,25232
png,1983,27569
png,1984,28009
png,1985,30002
png,1986,29740
png,1987,30428
png,1988,30993
png,1989,30991
png,1990,30187
png,1991,33875
png,1992,36464
png,1993,39321
png,1994,40017
png,1995,43648
png,1996,46796
png,1997,54087
png,1998,56938
png,1999,59773
png,2000,64835
png,2001,61610
png,2002,62059
png,2003,62885
png,2004,63456
png,2005,63720
png,2006,61500
png,2007,60000
png,2008,66846
png,2009,91125
png,2010,121172
png,2011,130000
png,2012,139000
png,2013,140000
png,2014,145100
png,2015,150000
png,2016,154000
png,2017,158000
png,2019,166000
png,2020,166000
pol,1960,535202
pol,1961,535202
pol,1962,535202
pol,1963,535202
pol,1964,535202
pol,1965,784000
pol,1966,784000
pol,1967,784000
pol,1968,784000
pol,1969,784000
pol,1970,1070000
pol,1971,1070000
pol,1972,1070000
pol,1973,1070000
pol,1974,1070000
pol,1975,1386000
pol,1976,1568000
pol,1977,1671000
pol,1978,1760000
pol,1979,1852000
pol,1980,1943000
pol,1981,2023000
pol,1982,2108590
pol,1983,2217048
pol,1984,2349218
pol,1985,2487451
pol,1986,2625111
pol,1987,2774410
pol,1988,2952807
pol,1989,3124400
pol,1990,3293000
pol,1991,3565294
pol,1992,3938144
pol,1993,4415800
pol,1994,5006094
pol,1995,5728497
pol,1996,6532394
pol,1997,7510000
pol,1998,8812342
pol,1999,10175196
pol,2000,10945567
pol,2001,11400000
pol,2002,11861266
pol,2003,12292450
pol,2004,12553477
pol,2005,11836243
pol,2006,11475613
pol,2007,10490569
pol,2008,9453928
pol,2009,8493453
pol,2010,7667085
pol,2011,6852599
pol,2012,5950896
pol,2013,8257428
pol,2014,9731940
pol,2015,9053648
pol,2016,8143145
pol,2017,7412432
pol,2018,6575246
pol,2019,6044956
pol,2020,5777428
pri,1975,242900
pri,1976,276200
pri,1977,306800
pri,1978,340200
pri,1979,377400
pri,1980,413200
pri,1981,451600
pri,1982,473792
pri,1983,501400
pri,1984,547462
pri,1985,593500
pri,1986,639368
pri,1987,696100
pri,1988,763584
pri,1989,812998
pri,1990,982187
pri,1991,1032758
pri,1992,1096225
pri,1993,1095446
pri,1994,1130238
pri,1995,1195921
pri,1996,1254088
pri,1997,1256646
pri,1998,1261733
pri,1999,1294704
pri,2000,1299291
pri,2001,1288439
pri,2002,1276493
pri,2003,1212779
pri,2004,1111894
pri,2005,1037700
pri,2006,1038000
pri,2007,1012909
pri,2008,949377
pri,2009,905735
pri,2010,890820
pri,2011,826145
pri,2012,706274
pri,2013,660838
pri,2014,823527
pri,2015,813106
pri,2016,813546
pri,2017,783739
pri,2018,703266
pri,2019,686901
pri,2020,711512
prk,1983,500000
prk,1984,500000
prk,1985,500000
prk,1986,500000
prk,1987,500000
prk,1988,500000
prk,1989,500000
prk,1990,500000
prk,1991,500000
prk,1992,500000
prk,1993,500000
prk,1994,500000
prk,1995,500000
prk,1996,500000
prk,1997,500000
prk,1998,500000
prk,1999,500000
prk,2000,500000
prk,2001,860000
prk,2002,916000
prk,2003,980000
prk,2004,1000000
prk,2005,1000000
prk,2006,1000000
prk,2007,1180000
prk,2008,1180000
prk,2009,1180000
prk,2010,1180000
prk,2011,1180000
prk,2012,1180000
prk,2013,1180000
prk,2014,1180000
prk,2015,1180000
prk,2016,1180000
prk,2017,1180000
prk,2019,1180000
prk,2020,1180000
prt,1960,95697
prt,1961,95697
prt,1962,95697
prt,1963,95697
prt,1964,95697
prt,1965,409000
prt,1966,409000
prt,1967,409000
prt,1968,409000
prt,1969,409000
prt,1970,542000
prt,1971,542000
prt,1972,542000
prt,1973,542000
prt,1974,542000
prt,1975,778000
prt,1976,820602
prt,1977,864257
prt,1978,904284
prt,1979,939599
prt,1980,989470
prt,1981,1057305
prt,1982,1149305
prt,1983,1248906
prt,1984,1324736
prt,1985,1400418
prt,1986,1510599
prt,1987,1656306
prt,1988,1849247
prt,1989,2189000
prt,1990,2379265
prt,1991,2694140
prt,1992,3014173
prt,1993,3260319
prt,1994,3474400
prt,1995,3642891
prt,1996,3821890
prt,1997,4002478
prt,1998,4116900
prt,1999,4229848
prt,2000,4321000
prt,2001,4385454
prt,2002,4350528
prt,2003,4281119
prt,2004,4238270
prt,2005,4233701
prt,2006,4241779
prt,2007,4203800
prt,2008,4160159
prt,2009,4328295
prt,2010,4486211
prt,2011,4542561
prt,2012,4558075
prt,2013,4529794
prt,2014,4588563
prt,2015,4682997
prt,2016,4787677
prt,2017,4831284
prt,2018,5073815
prt,2019,5087977
prt,2020,5212507
pry,1960,8189
pry,1961,8189
pry,1962,8189
pry,1963,8189
pry,1964,8189
pry,1965,9790
pry,1966,9790
pry,1967,9790
pry,1968,9790
pry,1969,9790
pry,1970,18299
pry,1971,18299
pry,1972,18299
pry,1973,18299
pry,1974,18299
pry,1975,29977
pry,1976,31957
pry,1977,35271
pry,1978,40153
pry,1979,45852
pry,1980,49508
pry,1981,54741
pry,1982,60884
pry,1983,67632
pry,1984,72828
pry,1985,77134
pry,1986,80714
pry,1987,85636
pry,1988,94380
pry,1989,103323
pry,1990,112452
pry,1991,120237
pry,1992,128051
pry,1993,142277
pry,1994,151143
pry,1995,166895
pry,1996,176320
pry,1997,217988
pry,1998,260736
pry,1999,268080
pry,2000,282909
pry,2001,288818
pry,2002,273218
pry,2003,280790
pry,2004,303425
pry,2005,320294
pry,2006,331061
pry,2007,394416
pry,2008,370381
pry,2009,387318
pry,2010,362934
pry,2011,368846
pry,2012,410988
pry,2013,437643
pry,2014,371902
pry,2015,344853
pry,2016,350455
pry,2017,294280
pry,2018,302754
pry,2019,272656
pry,2020,249231
pse,1992,73000
pse,1993,75000
pse,1994,78400
pse,1995,80000
pse,1996,83381
pse,1997,110893
pse,1998,167271
pse,1999,222198
pse,2000,272211
pse,2001,255218
pse,2002,241894
pse,2003,243494
pse,2004,271458
pse,2005,337025
pse,2006,321999
pse,2007,348788
pse,2008,354804
pse,2009,368216
pse,2010,360402
pse,2011,382700
pse,2012,393880
pse,2013,403025
pse,2014,403118
pse,2015,406500
pse,2016,432000
pse,2017,476239
pse,2018,469741
pse,2019,467189
pse,2020,466283
pyf,1960,827
pyf,1961,827
pyf,1962,827
pyf,1963,827
pyf,1964,827
pyf,1965,1900
pyf,1966,1900
pyf,1967,1900
pyf,1968,1900
pyf,1969,1900
pyf,1970,4000
pyf,1971,4000
pyf,1972,4000
pyf,1973,4000
pyf,1974,4000
pyf,1975,6800
pyf,1976,8000
pyf,1977,9000
pyf,1978,10000
pyf,1979,11000
pyf,1980,12500
pyf,1981,13200
pyf,1982,15700
pyf,1983,18000
pyf,1984,20470
pyf,1985,23800
pyf,1986,26800
pyf,1987,29200
pyf,1988,31665
pyf,1989,34125
pyf,1990,38180
pyf,1991,41231
pyf,1992,43539
pyf,1993,44943
pyf,1994,47078
pyf,1995,48655
pyf,1996,51236
pyf,1997,52297
pyf,1998,53089
pyf,1999,52272
pyf,2000,53689
pyf,2001,53350
pyf,2002,53166
pyf,2003,53518
pyf,2004,53275
pyf,2005,53389
pyf,2006,53650
pyf,2007,54099
pyf,2008,54553
pyf,2009,54320
pyf,2010,54942
pyf,2011,55000
pyf,2012,62549
pyf,2013,61793
pyf,2014,60945
pyf,2015,60693
pyf,2016,60530
pyf,2017,86631
pyf,2018,90278
pyf,2019,94000
pyf,2020,94000
qat,1960,600
qat,1961,600
qat,1962,600
qat,1963,600
qat,1964,600
qat,1965,3000
qat,1966,3000
qat,1967,3000
qat,1968,3000
qat,1969,3000
qat,1970,8100
qat,1971,8100
qat,1972,8100
qat,1973,8100
qat,1974,8100
qat,1975,12300
qat,1976,14300
qat,1977,17100
qat,1978,18100
qat,1979,22000
qat,1980,30600
qat,1981,41200
qat,1982,51918
qat,1983,60400
qat,1984,64833
qat,1985,69501
qat,1986,74281
qat,1987,77474
qat,1988,83215
qat,1989,88913
qat,1990,92071
qat,1991,96662
qat,1992,105527
qat,1993,110300
qat,1994,115766
qat,1995,122701
qat,1996,133513
qat,1997,141902
qat,1998,150508
qat,1999,154904
qat,2000,160191
qat,2001,167446
qat,2002,176519
qat,2003,184508
qat,2004,190876
qat,2005,205386
qat,2006,228327
qat,2007,237368
qat,2008,265865
qat,2009,287942
qat,2010,270000
qat,2011,309000
qat,2012,394407
qat,2013,412584
qat,2014,417589
qat,2015,459887
qat,2016,467148
qat,2017,461561
qat,2018,452088
qat,2019,461289
qat,2020,454701
rou,1965,306000
rou,1966,306000
rou,1967,306000
rou,1968,306000
rou,1969,306000
rou,1970,440000
rou,1971,440000
rou,1972,440000
rou,1973,440000
rou,1974,440000
rou,1975,857000
rou,1976,984000
rou,1977,1133000
rou,1978,1300000
rou,1979,1480000
rou,1980,1618000
rou,1981,1700000
rou,1982,1750000
rou,1983,1800000
rou,1984,1900000
rou,1985,1963000
rou,1986,2083115
rou,1987,2171222
rou,1988,2256205
rou,1989,2337882
rou,1990,2365830
rou,1991,2445276
rou,1992,2574070
rou,1993,2603600
rou,1994,2805636
rou,1995,2967957
rou,1996,3175533
rou,1997,3398000
rou,1998,3599000
rou,1999,3740000
rou,2000,3899206
rou,2001,4116000
rou,2002,4215235
rou,2003,4331564
rou,2004,4388000
rou,2005,4383000
rou,2006,4198000
rou,2007,4416000
rou,2008,4750000
rou,2009,4730000
rou,2010,4500000
rou,2011,4680000
rou,2012,4650000
rou,2013,4720000
rou,2014,4560000
rou,2015,4270000
rou,2016,4110000
rou,2017,3890000
rou,2018,3660000
rou,2019,3380000
rou,2020,3025000
rus,1975,5900000
rus,1976,6500000
rus,1977,7700000
rus,1978,8400000
rus,1979,9200000
rus,1980,9700000
rus,1981,11030000
rus,1982,11830000
rus,1983,12690000
rus,1984,13610000
rus,1985,14600000
rus,1986,15660000
rus,1987,16790000
rus,1988,18000000
rus,1989,19300000
rus,1990,20700000
rus,1991,22296491
rus,1992,22848601
rus,1993,23475147
rus,1994,24097265
rus,1995,25018894
rus,1996,25914510
rus,1997,28250447
rus,1998,29246000
rus,1999,30949000
rus,2000,32070000
rus,2001,33278200
rus,2002,35500000
rus,2003,36100000
rus,2004,38500000
rus,2005,40100000
rus,2006,43900000
rus,2007,45218214
rus,2008,45539288
rus,2009,45379601
rus,2010,44915829
rus,2011,44151461
rus,2012,42168388
rus,2013,40473148
rus,2014,38212576
rus,2015,35553328
rus,2016,32276615
rus,2017,31952072
rus,2018,30108289
rus,2019,27674128
rus,2020,25892405
rwa,1960,1366
rwa,1961,1366
rwa,1962,1366
rwa,1963,1366
rwa,1964,1366
rwa,1965,600
rwa,1966,600
rwa,1967,600
rwa,1968,600
rwa,1969,600
rwa,1970,1200
rwa,1971,1200
rwa,1972,1200
rwa,1973,1200
rwa,1974,1200
rwa,1975,2300
rwa,1976,2300
rwa,1977,2500
rwa,1978,2700
rwa,1979,2800
rwa,1980,3300
rwa,1981,3340
rwa,1982,4034
rwa,1983,4666
rwa,1984,4905
rwa,1985,5168
rwa,1986,5444
rwa,1987,6561
rwa,1988,8171
rwa,1989,9213
rwa,1990,10381
rwa,1991,11298
rwa,1992,11763
rwa,1993,11000
rwa,1994,10000
rwa,1995,6900
rwa,1996,10254
rwa,1997,11621
rwa,1998,10825
rwa,1999,12651
rwa,2000,17568
rwa,2001,21500
rwa,2002,25105
rwa,2003,25565
rwa,2004,22972
rwa,2005,23601
rwa,2006,23362
rwa,2007,23123
rwa,2008,16770
rwa,2009,33451
rwa,2010,39664
rwa,2011,38901
rwa,2012,44363
rwa,2013,45338
rwa,2014,49612
rwa,2015,16983
rwa,2016,13403
rwa,2017,12333
rwa,2018,12960
rwa,2019,11393
rwa,2020,11671
sau,1970,93600
sau,1971,93600
sau,1972,93600
sau,1973,93600
sau,1974,93600
sau,1975,138000
sau,1976,141000
sau,1977,153000
sau,1978,196938
sau,1979,277288
sau,1980,319576
sau,1981,512205
sau,1982,693799
sau,1983,790711
sau,1984,889966
sau,1985,905909
sau,1986,957357
sau,1987,1003982
sau,1988,1069433
sau,1989,1124681
sau,1990,1234000
sau,1991,1466311
sau,1992,1568370
sau,1993,1614676
sau,1994,1675654
sau,1995,1719412
sau,1996,1796041
sau,1997,1877049
sau,1998,2167037
sau,1999,2706182
sau,2000,2964730
sau,2001,3232925
sau,2002,3417000
sau,2003,3502629
sau,2004,3695133
sau,2005,3844000
sau,2006,3951000
sau,2007,3996000
sau,2008,4100000
sau,2009,4171000
sau,2010,4165750
sau,2011,4633158
sau,2012,4801824
sau,2013,4939715
sau,2015,3746906
sau,2016,4238774
sau,2017,4659836
sau,2018,5387405
sau,2019,5377978
sau,2020,5749058
sdn,1960,17339
sdn,1961,17339
sdn,1962,17339
sdn,1963,17339
sdn,1964,17339
sdn,1965,27000
sdn,1966,27000
sdn,1967,27000
sdn,1968,27000
sdn,1969,27000
sdn,1970,33300
sdn,1971,33300
sdn,1972,33300
sdn,1973,33300
sdn,1974,33300
sdn,1975,42300
sdn,1976,43200
sdn,1977,43500
sdn,1978,43984
sdn,1979,44286
sdn,1980,45355
sdn,1981,45874
sdn,1982,48282
sdn,1983,51859
sdn,1984,54973
sdn,1985,57642
sdn,1986,58150
sdn,1987,58745
sdn,1988,59000
sdn,1989,60000
sdn,1990,62000
sdn,1991,63600
sdn,1992,64000
sdn,1993,64000
sdn,1994,64000
sdn,1995,75000
sdn,1996,99000
sdn,1997,112544
sdn,1998,162225
sdn,1999,251420
sdn,2000,386775
sdn,2001,448000
sdn,2002,671842
sdn,2003,936756
sdn,2004,1028899
sdn,2005,570000
sdn,2006,499000
sdn,2007,345194
sdn,2008,366200
sdn,2009,370423
sdn,2010,544984
sdn,2011,483617
sdn,2012,424586
sdn,2013,415571
sdn,2014,415106
sdn,2015,118954
sdn,2016,136472
sdn,2017,143280
sdn,2018,136923
sdn,2019,137842
sdn,2020,129408
sen,1960,9494
sen,1961,9494
sen,1962,9494
sen,1963,9494
sen,1964,9494
sen,1965,10000
sen,1966,10000
sen,1967,10000
sen,1968,10000
sen,1969,10000
sen,1970,11038
sen,1971,11038
sen,1972,11038
sen,1973,11038
sen,1974,11038
sen,1975,14432
sen,1976,14900
sen,1977,15249
sen,1978,15589
sen,1979,17300
sen,1980,18001
sen,1981,18900
sen,1982,19430
sen,1983,19856
sen,1984,21082
sen,1985,22163
sen,1986,24807
sen,1987,27402
sen,1988,28933
sen,1989,36166
sen,1990,44326
sen,1991,48469
sen,1992,58095
sen,1993,63863
sen,1994,72089
sen,1995,81988
sen,1996,95070
sen,1997,115902
sen,1998,139549
sen,1999,165874
sen,2000,205888
sen,2001,237160
sen,2002,224623
sen,2003,228844
sen,2004,244948
sen,2005,266612
sen,2006,282573
sen,2007,269088
sen,2008,237752
sen,2009,278788
sen,2010,341857
sen,2011,346406
sen,2012,340019
sen,2013,343718
sen,2014,311945
sen,2015,300219
sen,2016,285933
sen,2017,290636
sen,2018,302243
sen,2019,207592
sen,2020,228774
sgp,1960,37113
sgp,1961,37113
sgp,1962,37113
sgp,1963,37113
sgp,1964,37113
sgp,1965,58378
sgp,1966,58378
sgp,1967,58378
sgp,1968,58378
sgp,1969,58378
sgp,1970,106443
sgp,1971,106443
sgp,1972,106443
sgp,1973,106443
sgp,1974,106443
sgp,1975,210390
sgp,1976,267263
sgp,1977,339896
sgp,1978,415397
sgp,1979,480003
sgp,1980,536602
sgp,1981,589597
sgp,1982,643014
sgp,1983,693580
sgp,1984,759665
sgp,1985,805128
sgp,1986,841373
sgp,1987,886103
sgp,1988,938719
sgp,1989,998073
sgp,1990,1053942
sgp,1991,1101079
sgp,1992,1169089
sgp,1993,1245571
sgp,1994,1331730
sgp,1995,1428607
