geo,time,fm_ast_nfrg_cn
mng,2016,-4603164731511.59961
mng,2017,-1235051579405.71997
mng,2018,265581327923.68201
mng,2019,3005995062384.29004
mng,2020,5281310869557.08984
moz,1989,-730517000
moz,1990,-922023000
moz,1991,-2002374984.61582
moz,1992,-2708438917
moz,1993,-5676903787.54442
moz,1994,-3242492445.40724
moz,1995,-3625506526.61021
moz,1996,-1663862478.59204
moz,1997,-963812410.52386
moz,1998,-433429625.07717
moz,1999,613728577.13725
moz,2000,4068078129.78745
moz,2001,7672866672.5078
moz,2002,11006197752.974
moz,2003,14763647307.6517
moz,2004,26117151263.0387
moz,2005,34083988839.663
moz,2006,47607006046.5895
moz,2007,54282605748.1814
moz,2008,56957281629.9807
moz,2009,63736543241.17329
moz,2010,79875334285.76068
moz,2011,72998950025.12419
moz,2012,94333494462.5547
moz,2013,99959744216.17648
moz,2014,104761251582.97501
moz,2015,115297731090.834
moz,2016,154238019967.465
moz,2017,191521406927.09399
moz,2018,195511154853.92096
moz,2019,247372380732.64999
moz,2020,312538865595.71893
mrt,1962,64000000
mrt,1963,65400000
mrt,1964,53100000
mrt,1965,49400000
mrt,1966,54300000
mrt,1967,51500000
mrt,1968,31000000
mrt,1969,6500000
mrt,1970,-2800000
mrt,1971,16700000
mrt,1972,43900000
mrt,1973,69480000
mrt,1974,194353827.92623
mrt,1975,143966.71899
mrt,1976,6313496.39202
mrt,1977,-188809506.39939
mrt,1978,-367377871.03462
mrt,1979,-273175718.24456
mrt,1980,-155797882.31023
mrt,1981,-102536226.36669
mrt,1982,-593668146.24238
mrt,1983,-659019425.37848
mrt,1984,-926691985.68317
mrt,1985,-940201444.16155
mrt,1986,-1116200754.92944
mrt,1987,-1045986913.5104
mrt,1988,-1163274860.389
mrt,1989,-1118465713.028
mrt,1990,-1576963544.41312
mrt,1991,-1709266787.16294
mrt,2005,-5652030978.40579
mrt,2006,-303351754.99994
mrt,2007,1143832142.94943
mrt,2008,-525800385.91553
mrt,2009,-351570159.29259
mrt,2010,928103698.46117
mrt,2011,7129619212.44984
mrt,2012,20387979824.1523
mrt,2013,21709695169.3679
mrt,2014,14636268773.7149
mrt,2015,11872803544.4054
mrt,2016,13119636441.6226
mrt,2017,15501137042.0018
mrt,2018,14974448009.0499
mrt,2019,23653348436.071
mus,1960,99700000
mus,1961,124400000
mus,1962,111200000
mus,1963,202200000
mus,1964,193600000
mus,1965,143300000
mus,1966,147000000
mus,1967,111800000
mus,1968,112277566.68234
mus,1969,204944465.0037
mus,1970,280848793.77942
mus,1971,268518137.11461
mus,1972,402638000.09535
mus,1973,397242437.83054
mus,1974,769724126.61901
mus,1975,1136049662.81442
mus,1976,619995524.98279
mus,1977,289744451.1257
mus,1978,107082988.38957
mus,1979,-299546452.68557
mus,1980,-100917804.61919
mus,1981,-1279625950.6875
mus,1982,-1334378613.18826
mus,1983,-2068044208.8748
mus,1984,-2056888040.04209
mus,1985,-1513401631.26464
mus,1986,279997581.58882
mus,1987,3243981061.71968
mus,1988,5863726785.6498
mus,1989,8281961050.032
mus,1990,11874748250.096
mus,1991,15071503456.8384
mus,1992,15990861885
mus,1993,16649677296.5838
mus,1994,15867523246.3326
mus,1995,18784665927.37
mus,1996,19825004557.7496
mus,1997,21984627476.0265
mus,1998,19913794273.5985
mus,1999,26045181417.8559
mus,2000,33534603704.9515
mus,2001,35210517728.1078
mus,2002,43433575559.8968
mus,2003,91996875712.83507
mus,2004,116051952093.76601
mus,2005,145835474589.73599
mus,2006,238552937195.78601
mus,2007,265990141394.77399
mus,2008,285142327966.76801
mus,2009,336656340133.37299
mus,2010,396025763800.67999
mus,2011,370755103160.58197
mus,2012,401320906520.41693
mus,2013,396299856469.698
mus,2014,457823225135.57898
mus,2015,529025552029.48694
mus,2016,549150684214.802
mus,2017,566912854545.71594
mus,2018,570676651695.01001
mus,2019,647472048787.06604
mus,2020,753659202462.82385
mwi,1965,17824571.42857
mwi,1966,13007714.28571
mwi,1967,12610000.00096
mwi,1968,14077333.3343
mwi,1969,14018666.66764
mwi,1970,18842666.66921
mwi,1971,17783346.79421
mwi,1972,20315531.81238
mwi,1973,45264926.34931
mwi,1974,60862113.83527
mwi,1975,40516556.99426
mwi,1976,-30347000.4011
mwi,1977,4398499.40808
mwi,1978,-13386351.72462
mwi,1979,-90194587.07198
mwi,1980,-90096023.68407
mwi,1981,-132835705.32006
mwi,1982,-182133079.6827
mwi,1983,-234636041.50064
mwi,1984,-162319219.237
mwi,1985,-262973947.24457
mwi,1986,-405795781.35064
mwi,1987,-291431117.44628
mwi,1988,-46426770.9955
mwi,1989,-106508895.17344
mwi,1990,-48538589.00474
mwi,1991,-31880871.65062
mwi,1992,-586014633.2
mwi,1993,-400236340.7104
mwi,1994,-1754390886.1569
mwi,1995,-76010277.05321
mwi,1996,1689467024.22394
mwi,1997,1420486139.1145
mwi,1998,8138290037.59903
mwi,1999,8197570281.70474
mwi,2000,13408389384.2927
mwi,2001,11890321072.8481
mwi,2002,3323141266.9752
mwi,2003,4314102144.8592
mwi,2004,5922960877.9962
mwi,2005,11298799303.0662
mwi,2006,19105533015.5348
mwi,2007,27843401251.6293
mwi,2008,19486022873.8296
mwi,2009,-2347769190.06509
mwi,2010,20951189369.6836
mwi,2011,3731503593.9004
mwi,2012,32275312059.893
mwi,2013,114303984472.427
mwi,2014,240925135238.02097
mwi,2015,333032161550.70599
mwi,2016,354992451183.828
mys,1960,1439800000
mys,1961,1341300000
mys,1962,1400677535.79661
mys,1963,1380740783.9928
mys,1964,1425853027.9926
mys,1965,1633091774.98625
mys,1966,1658228480.57977
mys,1967,1435510061.76831
mys,1968,1545550872.16699
mys,1969,1996740656.36438
mys,1970,2135226197.12574
mys,1971,2294709865.9247
mys,1972,2753730185.30493
mys,1973,3083018067.72803
mys,1974,3470912545.82208
mys,1975,3768085425.15353
mys,1976,5657252238.90879
mys,1977,6230905295.37233
mys,1978,6633409719.91496
mys,1979,9039544427.44055
mys,1980,9271412208.11703
mys,1981,7679078840.84145
mys,1982,7592521531.3874
mys,1983,7005334977.99254
mys,1984,5349574768.6525
mys,1985,8694573862.22176
mys,1986,13892588560.257
mys,1987,19291283032.8723
mys,1988,20433556116.18069
mys,1989,22105289244.34669
mys,1990,25562963460.198
mys,1991,24194280380.736
mys,1992,33902474240
mys,1993,55576833952.2737
mys,1994,61848641676.8694
mys,1995,58357088686.7232
mys,1996,52809359190.7678
mys,1997,35040090144.6335
mys,1998,85269135213.7515
mys,1999,114302631004.69
mys,2000,116584602033.433
mys,2001,120937031504.688
mys,2002,120165330888.91499
mys,2003,146744513080.315
mys,2004,217931826898.69101
mys,2005,219606289620.62897
mys,2006,263119102109.36496
mys,2007,290070352303.49493
mys,2008,257162874014.68301
mys,2009,288170037640.30798
mys,2010,284190243868.19098
mys,2011,356968398553.10498
mys,2012,347380736971.21997
mys,2013,337208119104.73499
mys,2014,325973882454.93103
mys,2015,359740673725.50293
mys,2016,349213676875.37402
mys,2017,333100876445.47498
mys,2018,306139771458.86603
mys,2019,287267868550.42798
mys,2020,312068639874.25201
nam,1990,341404000
nam,1991,685006474.24806
nam,1992,106439957.5
nam,1993,-120846666.598
nam,1994,-200739647.12038
nam,1995,-325512140.21878
nam,1996,111188364.7014
nam,1997,895150667.28826
nam,1998,1355152503.42348
nam,1999,2272012398.67268
nam,2000,2656406733.75241
nam,2001,1176219209.1544
nam,2002,3339771061.41768
nam,2003,824126506.7375
nam,2004,1015610096.95043
nam,2005,419227518.91228
nam,2006,4295633131.91487
nam,2007,8177173505.91654
nam,2008,15879012512.0563
nam,2009,24730503470.7725
nam,2010,19963067527.957
nam,2011,23509005961.1528
nam,2012,20711458268.2957
nam,2013,23115038887.6085
nam,2014,19508371038.5329
nam,2015,29793866936.3896
nam,2016,26502055165.4971
nam,2017,31196976979.1154
nam,2018,38215528934.2092
nam,2019,38185660570.9578
nam,2020,41975079524.32169
ner,1962,1580000000
ner,1963,1713000000
ner,1964,882000000
ner,1965,-384000000
ner,1966,-134000000
ner,1967,122000000
ner,1968,-101600000
ner,1969,1733700000
ner,1970,4474051959.99664
ner,1971,8619426829.98972
ner,1972,10994665939.987
ner,1973,11911917054.5785
ner,1974,10665248472.2078
ner,1975,9847852146.12838
ner,1976,17464722056.8613
ner,1977,22176426595.4267
ner,1978,17353918345.6372
ner,1979,15647847585.9042
ner,1980,2841188457.35129
ner,1981,11527802380.8378
ner,1982,-32198242444.5656
ner,1983,-29370314664.5723
ner,1984,-12448210946.8312
ner,1985,-3094905020.47163
ner,1986,5031993147.47287
ner,1987,12975394531.4347
ner,1988,25461331235.8448
ner,1989,19876576070.9654
ner,1990,22676070842.0121
ner,1991,22317849742.48009
ner,1992,24083520457.2036
ner,1993,19872647302.67229
ner,1994,15834079241.8079
ner,1995,15230709610.0098
ner,1996,5160443990.60378
ner,1997,-7556963527.87821
ner,1998,-16882006467.1929
ner,1999,-25643337541.6377
ner,2000,-4863186905.14289
ner,2001,25435511675.2597
ner,2002,25856015355.8576
ner,2003,65828043284.8622
ner,2004,46145193540.2686
ner,2005,56379526231.4946
ner,2006,165772503714.272
ner,2007,222356313281.17999
ner,2008,278747310982.72699
ner,2009,193984648220.30496
ner,2010,289753747809.48602
ner,2011,239051662871.74701
ner,2012,417300478614.198
ner,2013,533233244688.49103
ner,2014,704027831748.53296
ner,2015,591316535992.849
ner,2016,569815245112.94495
ner,2017,441826393381.31799
ner,2018,321952087375.65601
ner,2019,641452476883.83997
ner,2020,565636201141.69299
nga,1960,221000000
nga,1961,223600000
nga,1962,203500000
nga,1963,153571429.995
nga,1964,132171429.995
nga,1965,159671429.995
nga,1966,137700002.35174
nga,1967,55200002.35174
nga,1968,79607145.21173
nga,1969,94214288.94864
nga,1970,153614293.73184
nga,1971,280028583.5574
nga,1972,243657159.50154
nga,1973,414141050.32145
nga,1974,3498200491.42226
nga,1975,3665287764.57241
nga,1976,3329435136.43759
nga,1977,2889282566.32444
nga,1978,1420065095.46252
nga,1979,3228271415.94897
nga,1980,5606830536.25863
nga,1981,2556247142.10738
nga,1982,1057254947.58008
nga,1983,807633352.41743
nga,1984,1422934795.66764
nga,1985,1815918758.69541
nga,1986,4463376534.32836
nga,1987,6864857386.3354
nga,1988,7974192435.76017
nga,1989,18296224651.8745
nga,1990,41316247750.6751
nga,1991,54054887476.3314
nga,1992,9172099304.65648
nga,1993,8584315773.1262
nga,1994,-4361610425.48075
nga,1995,61209680965.3467
nga,1996,193687122497.513
nga,1997,189613009977.44101
nga,1998,203226345183.69296
nga,1999,646203103344.03101
nga,2000,1164931110162.40991
nga,2001,1325342274469.87012
nga,2002,1255210993881.06006
nga,2003,1356362876765.95996
nga,2004,2612377487798.93018
nga,2005,3865390527278.95996
nga,2006,6188682752642.74023
nga,2007,7310443611774.29004
nga,2008,8597230056660.65918
nga,2009,7287924931711.25
nga,2010,6195140940515.84961
nga,2011,6643739390318.70996
nga,2012,8715631856716.67871
nga,2013,8262158068561.79883
nga,2014,6744364483462.5
nga,2015,5324502075402.54004
nga,2016,7852067564389.4209
nga,2017,10977201244971.59961
nga,2018,11838398281155.09961
nga,2019,5943983314426.00977
nga,2020,8958596633736.06055
nic,1960,0.01058
nic,1961,0.00774
nic,1962,0.0155
nic,1963,0.02558
nic,1964,0.02966
nic,1965,0.02678
nic,1966,0.0049
nic,1967,-0.03296
nic,1968,0.00384
nic,1969,-0.00338
nic,1970,0.01644
nic,1971,0.03502
nic,1972,0.0881
nic,1973,0.13
nic,1974,0.07068
nic,1975,0.04952
nic,1976,0.12524
nic,1977,0.04112
nic,1978,-0.25644
nic,1979,-0.34928
nic,1980,-0.83436
nic,1981,-0.65008
nic,1982,-0.86858
nic,1983,-3.31112
nic,1984,-4.00012
nic,1985,-13.1212
nic,1986,-36.01926
nic,1987,-41.93404
nic,1988,-658050
nic,1989,-26261580
nic,1990,-2239239410
nic,1991,-19823900000
nic,1992,-20828100000
nic,1993,-22180300000
nic,1994,-23662500000
nic,1995,-22307300000
nic,1996,-16006209529.6457
nic,1997,-15527842689.1756
nic,1998,-18091478895.212
nic,1999,-19588886578.4826
nic,2000,-23777314918.1786
nic,2001,-19711640063.3116
nic,2002,-20174859719.8228
nic,2003,-21206809321.7599
nic,2004,-17863719022.5102
nic,2005,-18887707425.1991
nic,2006,-19012423480.7592
nic,2007,-18320277493.4261
nic,2008,-19829078183.063
nic,2009,-8710956371.41292
nic,2010,2362307282.156
nic,2011,8028051795.06705
nic,2012,3825248107.36845
nic,2013,5361251635.31248
nic,2014,15783642073.8723
nic,2015,19076754378.2759
nic,2016,18858022907.4822
nic,2017,25025168416.3592
nic,2018,4057290054.06064
nic,2019,33503401466.9582
nic,2020,64398387042.2694
nld,2001,39755628992.799
nld,2002,27302333039.198
nld,2003,64443592966.361
nld,2004,64213987428.039
nld,2005,97104537117.17688
nld,2006,114394881362.064
nld,2007,80763892700.4601
nld,2008,67800709352.386
nld,2009,56952400118.0551
nld,2010,101372330620.47701
nld,2011,139432347960.776
nld,2012,146068858573.83401
nld,2013,144717435602.48999
nld,2014,198507901261.88599
nld,2015,210408415935.186
nld,2016,207765935092.29999
nld,2017,183365960554.72101
nld,2018,218283623314.55701
nld,2019,267097348653.87201
nld,2020,287231911742.23297
nor,1960,2220000000
nor,1961,1710000000
nor,1962,1540000000
nor,1963,1930000000
nor,1964,2200000000
nor,1965,3330000000
nor,1966,3400000000
nor,1967,4570000000
nor,1968,5590000000
nor,1969,5210000000
nor,1970,6380000000
nor,1971,7120000000
nor,1972,8290000000
nor,1973,8670000000
nor,1974,9210000000
nor,1975,12010000000
nor,1976,10130275065.6217
nor,1977,9435054823.33755
nor,1978,13485879839.5176
nor,1979,16841873091.9612
nor,1980,19339310110.4632
nor,1981,26305709471.4662
nor,1982,35601703482.6383
nor,1983,35422653081.9008
nor,1984,60541501423.8479
nor,1985,63866638655.7207
nor,1986,42721696861.38
nor,1987,16258455795.5975
nor,1988,1635189598.60001
nor,1989,-3236122046.87999
nor,1990,4478593486.86
nor,1991,32672604606.6404
nor,1992,78720935572.5
nor,1993,121408277067.194
nor,1994,122149878233.021
nor,1995,123429370441.29601
nor,1996,106517961840.666
nor,1997,54042775608.3037
nor,1998,12818282066.933
nor,1999,31419473464.9973
nor,2000,39105114289.428
nor,2001,-156509531633.64801
nor,2002,-173535947233.30499
nor,2003,-209661165145.367
nor,2004,-274668395052.798
nor,2005,-341376913289.50598
nor,2006,-430337267510.96698
nor,2007,-582979045222.81482
nor,2008,-884317687986.05103
nor,2009,-841831905002.40613
nor,2010,-840936353501.63904
nor,2011,-859266293157.71899
nor,2012,-900919735235.85596
nor,2013,-934429646896.17798
nor,2014,-906938977717.10303
nor,2015,-948884434205.04102
nor,2016,-864788685424.32495
nor,2017,-969311712998.92798
nor,2018,-1082181084623.88
nor,2019,-1106823346550.66992
nor,2020,-993007399105.06091
npl,1960,168800000
npl,1961,212800000
npl,1962,210100000
npl,1963,305200000
npl,1964,408200000
npl,1965,483700000
npl,1966,361500000
npl,1967,498300000
npl,1968,688400000
npl,1969,922600000
npl,1970,941312500
npl,1971,1043443232.99623
npl,1972,1152183647.99488
npl,1973,1377271479.99468
npl,1974,1277383003.45731
npl,1975,1383848889.9335
npl,1976,1785235557.52975
npl,1977,1958297951.25
npl,1978,1944931949.34052
npl,1979,2124826500.57412
npl,1980,2322043120.24849
npl,1981,2915368768.2573
npl,1982,2783596662.18624
npl,1983,2750547531.06856
npl,1984,2868432886.6
npl,1985,1801904154.89187
npl,1986,2006527180.8
npl,1987,3815212975.2
npl,1988,5958129456.8
npl,1989,7697534966.24
npl,1990,11685121232.928
npl,1991,19795393102.07
npl,1992,23094625000
npl,1993,33113427829.1856
npl,1994,37395488249.83289
npl,1995,38933997528.1093
npl,1996,38918649512.0929
npl,1997,65681058645.3898
npl,1998,60573662060.07729
npl,1999,69592709314.8492
npl,2000,88978459884.1396
npl,2001,17055348185.0308
npl,2002,17233577413.567
npl,2003,9527735834.93694
npl,2004,118862377479.86
npl,2005,132030019136.492
npl,2006,162126628796.11899
npl,2007,155901979452.80801
npl,2008,227509510726.18497
npl,2009,240877428007.65302
npl,2010,241508109633.91501
npl,2011,338477119232.88
npl,2012,393900999270.29797
npl,2013,570764773742.24683
npl,2014,664645581752.15503
npl,2015,945131877852.45605
npl,2016,1020887150050.73999
npl,2017,1039667935288.21997
npl,2018,1035143647858.68005
npl,2019,1049516220030.05005
npl,2020,1417816641060.08008
nzl,1960,214800000
nzl,1961,150700000
nzl,1962,204200000
nzl,1963,193800000
nzl,1964,217100000
nzl,1965,135490000
nzl,1966,105060000
nzl,1967,38910000
nzl,1968,132860000
nzl,1969,231760000
nzl,1970,284178564.16016
nzl,1971,458404988.82031
nzl,1972,743337484.44922
nzl,1973,797825571.11328
nzl,1974,432200671.98877
nzl,1975,53077803.39258
nzl,1976,-104069983.36914
nzl,1977,-227484991.375
nzl,1978,-219994270.10938
nzl,1979,50475498.08592
nzl,1980,-95825985.90264
nzl,1981,-119403638.51825
nzl,1982,-292801964.09637
nzl,1983,127948470.85043
nzl,1984,2245556612.43719
nzl,1985,1881605116.16322
nzl,1986,2131372807.44986
nzl,1987,3072308153.30799
nzl,1988,-4129711480.18462
nzl,1989,-3464309178.16477
nzl,1990,-3147332522.28649
nzl,1991,-5378976110.146
nzl,1992,-9475063865.44818
nzl,1993,-9023465761.88961
nzl,1994,-11296618679.0086
nzl,1995,-12678539232.8315
nzl,1996,-11183584777.7767
nzl,1997,-18552051963.222
nzl,1998,-24952297772.3541
nzl,1999,-31352363460.1304
nzl,2000,-33717926098.21469
nzl,2001,-28273217068.9016
nzl,2002,-26500093540.441
nzl,2003,-29107297860.91809
nzl,2004,-39373248479.8877
nzl,2005,-51766943405.9097
nzl,2006,-62363834351.5247
nzl,2007,-69056245586.77341
nzl,2008,-84819713169.17641
nzl,2009,-88315071504.2527
nzl,2010,-86819982122.343
nzl,2013,-81777643695.2645
nzl,2014,-78750490595.1232
nzl,2015,-73198278586.7565
nzl,2016,-79793509000
nzl,2017,-76163951000
nzl,2018,-79954319000
nzl,2019,-90844997000
nzl,2020,-99988755000
omn,1972,31176490.68653
omn,1973,28053516.48824
omn,1974,321850.14907
omn,1975,5957344.4161
omn,1976,-5697600.0057
omn,1977,62797346.38895
omn,1978,28284760.19268
omn,1979,130711990.05766
omn,1980,280336911.18309
omn,1981,436143069.36222
omn,1982,535238866.75853
omn,1983,667658934.43308
omn,1984,770055692.21238
omn,1985,731803777.73844
omn,1986,626612254.31475
omn,1987,813098429.9748
omn,1988,713044440.7925
omn,1989,859071262.5816
omn,1990,1069719402.0281
omn,1991,1230807012.8104
omn,1992,1083849390.625
omn,1993,955102599.36218
omn,1994,874229668.38408
omn,1995,943954194.22614
omn,1996,892316940.67616
omn,1997,994603484.18783
omn,1998,655764067.27332
omn,1999,832048036.02442
omn,2000,776801864.56573
omn,2001,-174787919.45219
omn,2002,-22975530.18286
omn,2003,89103218.71657
omn,2004,394712705.76633
omn,2005,694038360.96247
omn,2006,975274234.30091
omn,2007,3927487738.83012
omn,2008,4389575368.24072
omn,2009,4400481351.31971
omn,2010,5175646853.98717
omn,2011,6055281024.0334
omn,2012,6055115632.03167
omn,2013,6745183088.19849
omn,2014,6722162602.92973
omn,2015,4929076267.98132
omn,2016,4901804355.12522
omn,2017,4639198724.70223
omn,2018,5420334242.80564
omn,2019,5236611523.57565
pak,1960,1995000000
pak,1961,1799409506.99647
pak,1962,1789509506.99647
pak,1963,1988433256.98397
pak,1964,1730780875.98396
pak,1965,1429519226.03746
pak,1966,1192766845.03745
pak,1967,853223980.0358
pak,1968,1342538386.06106
pak,1969,1599390864.08144
pak,1970,1071243175.06675
pak,1971,745473159.28602
pak,1972,1833229328.17324
pak,1973,3751956852.18491
pak,1974,3095644232.02624
pak,1975,795047268.90729
pak,1976,-418750652.72682
pak,1977,-1528381700.94
pak,1978,-782061983.2838
pak,1979,1621094895.61168
pak,1980,4263663745.03816
pak,1981,-1820383310.81554
pak,1982,-6349010216.94682
pak,1983,7137850739.64362
pak,1984,-9178535308.65318
pak,1985,-16930146472.9951
pak,1986,-17908524619.75
pak,1987,-14700530032.2
pak,1988,-13977428651.7
pak,1989,-29106065393.136
pak,1990,-30348162405
pak,1991,-49111905188.5599
pak,1992,-79276377124.99989
pak,1993,-33205576857.8703
pak,1994,25688626699.5522
pak,1995,-34504086752.9358
pak,1996,-106671126983.386
pak,1997,-42950297311.4258
pak,1998,-74002115224.6008
pak,1999,-56543869809.6536
pak,2000,-38023568129.4175
pak,2001,120948056466.536
pak,2002,394813772897.32495
pak,2003,563705281823.17395
pak,2004,613745292671.69397
pak,2005,606962643946.26501
pak,2006,775693643983.52893
pak,2007,966521329430.34204
pak,2008,551119785073.797
pak,2009,677041434510.65198
pak,2010,834722353232.54785
pak,2011,815632981978.84192
pak,2012,759129195643.42383
pak,2013,276590232506.91803
