geo,time,bn_kac_eoms_cd
pry,2020,-191070968.69635
pse,1995,164300000
pse,1996,1175700221.4
pse,1997,490645158
pse,1998,134303088.9278
pse,1999,165909096.22077
pse,2000,-182059975.95145
pse,2001,-20625960.69343
pse,2002,-63232250.08808
pse,2003,-184072467.08989
pse,2004,51157066.87649
pse,2005,94404316.93317
pse,2006,13069779.9959
pse,2007,17053310.29718
pse,2008,-250010833.69387
pse,2009,-5796136.24901
pse,2010,277336568.0799
pse,2011,33938791.93339
pse,2012,298481936.69373
pse,2013,-40839735.13791
pse,2014,195749036.60012
pse,2015,-429927374.22796
pse,2016,379040654.97707
pse,2017,-64094890.32155
pse,2018,364434680.0941
pse,2019,88607713.099
pse,2020,568638651.55802
pyf,2002,-71618923.88509
pyf,2003,16068934.55777
pyf,2004,-59601121.2211
pyf,2005,24752081.64633
pyf,2006,-163690506.97782
pyf,2007,62378064.04883
pyf,2008,554688315.15759
pyf,2009,413988877.47306
pyf,2010,-100045423.34603
pyf,2011,-141409205.08861
pyf,2012,-186820133.65069
pyf,2013,29923589.46628
pyf,2014,-3564048.37866
pyf,2015,23366836.50313
pyf,2016,-34592842.37197
qat,2011,-3331449937.87409
qat,2012,-4124867216.11723
qat,2013,-2069642857.14286
qat,2014,-1746846681.32096
qat,2015,419227907.06621
qat,2016,-1167318836.81784
qat,2017,1150549450.54945
qat,2018,-1080494505.49451
qat,2019,-850549450.54945
qat,2020,-1298076923.07692
rou,1971,0
rou,1972,10000000
rou,1973,0
rou,1974,0
rou,1975,9000000
rou,1976,0
rou,1977,0
rou,1978,-13000000
rou,1979,-77000000
rou,1980,-39000000
rou,1981,1000000
rou,1982,0
rou,1983,0
rou,1984,100000000
rou,1985,-118000000
rou,1986,9000000
rou,1987,81000000
rou,1988,16000000
rou,1989,216000000
rou,1990,145000000
rou,1991,14000000
rou,1992,-7000000
rou,1993,152000000
rou,1994,94000000
rou,1995,458000000
rou,1996,357000000
rou,1997,1064000000
rou,1998,194000000
rou,1999,795000000
rou,2000,125000000
rou,2001,730000000
rou,2002,-858000000
rou,2003,-294000000
rou,2004,1165000000
rou,2005,468607154.71065
rou,2006,1187293473.72848
rou,2007,-196549499.58769
rou,2008,-2013967405.36441
rou,2009,-448654608.57072
rou,2010,670942779.31971
rou,2011,1733734220.27333
rou,2012,1507292175.31475
rou,2013,-211454785.64146
rou,2014,-539978314.82181
rou,2015,-450296059.27132
rou,2016,1220646757.13347
rou,2017,533962856.79252
rou,2018,2171585309.39767
rou,2019,3270818409.28511
rou,2020,-1634812102.63418
rus,1994,-341540000
rus,1995,-10306950000
rus,1996,-7572070000
rus,1997,-9018860000
rus,1998,-9922540000
rus,1999,-7138020000
rus,2000,-8066220000
rus,2001,-8127680000
rus,2002,-4918770000
rus,2003,-7444880000
rus,2004,-5494060000
rus,2005,-5004320000
rus,2006,11247310000
rus,2007,-9732500000
rus,2008,-3139220000
rus,2009,-6398770000
rus,2010,-9133120000
rus,2011,-8652160000
rus,2012,-10371240000
rus,2013,-8897740000
rus,2014,7937949999.99996
rus,2015,2859419999.99999
rus,2016,-5399879999.99999
rus,2017,2583780000
rus,2018,2109689999.99997
rus,2019,-1183319999.99999
rus,2020,3758939999.99996
rwa,2010,-29170932.09738
rwa,2011,56090242.97371
rwa,2012,-86783114.65008
rwa,2013,-143028324.16455
rwa,2014,-54788381.97854
rwa,2015,47701131.69791
rwa,2016,113146415.70614
rwa,2017,156022156.18987
rwa,2018,15193936.57491
rwa,2019,156694791.96687
rwa,2020,175781796.32833
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,-284283.72946
sau,1976,0
sau,1977,0
sau,1978,-294155.57014
sau,1979,595089.9133
sau,1980,0
sau,1981,591277.18348
sau,1982,-583401.49828
sau,1983,-289455.77738
sau,1984,567567.3567
sau,1985,828240.61222
sau,1986,269814.50253
sau,1987,266666.66667
sau,1988,266666.66667
sau,1989,0
sau,1990,-533333.33333
sau,1991,800000
sau,1992,0
sau,1993,506666.66667
sau,1994,0
sau,1995,-0.00053
sau,1996,-0.00545
sau,1997,0.01997
sau,1998,-0.01493
sau,1999,-1.65709
sau,2000,116079.03
sau,2001,0.04477
sau,2002,-0.54016
sau,2003,1.3452
sau,2004,0.01811
sau,2005,-34723573333.3333
sau,2006,-20532919963.5662
sau,2007,-15610573235.6768
sau,2008,-30025919811.5693
sau,2009,-60754197600
sau,2010,-34379772641.6
sau,2011,-48177622400
sau,2012,-42335270842.1568
sau,2013,-8574305623.52941
sau,2014,-9443418716.58349
sau,2015,-15296208924.1733
sau,2016,-66615544587.2085
sau,2017,-1153171684.3141
sau,2018,-836407365.37727
sau,2019,-333510607.53739
sau,2020,-640630681.12518
sdn,1977,-14518184.15475
sdn,1978,14041440.51872
sdn,1979,-65226337.24641
sdn,1980,62109625.12615
sdn,1981,-206799993.77097
sdn,1982,-138853384.57733
sdn,1983,174788438.5318
sdn,1984,-1230769.23108
sdn,1985,-120740219.9421
sdn,1986,-88516140.76
sdn,1987,-196438188.86111
sdn,1988,3133333.35605
sdn,1989,-160313636.95556
sdn,1990,9500000
sdn,1991,97900000
sdn,1992,31000000
sdn,1993,-82590000
sdn,1994,344800000
sdn,1995,49800000
sdn,1996,691950000
sdn,1997,609100000
sdn,1998,693300000
sdn,1999,129400000
sdn,2000,314400000
sdn,2001,-52800000
sdn,2002,469740000
sdn,2003,-28790000
sdn,2004,194530000
sdn,2005,880130027.24707
sdn,2006,281668237.69517
sdn,2007,-1146040652.53007
sdn,2008,985511305.14926
sdn,2009,-162396174.83507
sdn,2010,-307441353.43588
sdn,2011,-765268960.38923
sdn,2012,2319093773.62253
sdn,2013,1382214883.17369
sdn,2014,1435761326.39451
sdn,2015,100085215.2905
sdn,2016,635263066.96996
sdn,2017,1050136468.70616
sdn,2018,1553372109.17909
sdn,2019,647619128.60637
sdn,2020,1208684139.13155
sen,1974,14665274.39888
sen,1975,19177566.97547
sen,1976,6468147.32374
sen,1977,-1479548.45221
sen,1978,-13765541.01799
sen,1979,-34015227.85841
sen,1980,-30386281.28216
sen,1981,6072171.56687
sen,1982,-3225745.07117
sen,1983,11260576.39376
sen,1984,-7552236.31627
sen,1985,3516871.25612
sen,1986,15240860.59702
sen,1987,-13253630.86665
sen,1988,-26377053.7596
sen,1989,9153366.87067
sen,1990,-9990274.61625
sen,1991,3828335.8765
sen,1992,-17152023.55013
sen,1993,12431021.09825
sen,1994,4178639.01036
sen,1995,-21877260.2163
sen,1996,7797832.17504
sen,1997,-8503101.64467
sen,1998,11132774.37773
sen,1999,7906109.9971
sen,2000,-8835440.04424
sen,2001,8376596.56285
sen,2002,30785055.24229
sen,2003,14904173.68297
sen,2004,14533372.39246
sen,2005,6334655.33522
sen,2006,9685589.21859
sen,2007,10446401.51119
sen,2008,11547084.12909
sen,2009,6017519.82814
sen,2010,-3920821.53759
sen,2011,8110559.46141
sen,2012,7964037.84215
sen,2013,11389217.01565
sen,2014,7656534.43757
sen,2015,7885500.2631
sen,2016,4243125.50556
sen,2017,5798468.72079
sen,2018,8593627.57261
sgp,1972,434488889.04337
sgp,1973,209980873.90634
sgp,1974,815801712.86071
sgp,1975,411588580.26285
sgp,1976,16593535.94589
sgp,1977,1229810.60954
sgp,1978,104220490.13835
sgp,1979,254304514.0409
sgp,1980,643094825.96617
sgp,1981,211578436.7372
sgp,1982,164016775.56883
sgp,1983,-793639526.17952
sgp,1984,329101066.58266
sgp,1985,642683453.49827
sgp,1986,681082322.37599
sgp,1987,793453572.75699
sgp,1988,-1207349342.21151
sgp,1989,-1438219723.02815
sgp,1990,-1589598352.21422
sgp,1991,-2987930884.77902
sgp,1992,-1556324050.01125
sgp,1993,4594097111.37323
sgp,1994,2305681658.8495
sgp,1995,-317558867.625
sgp,1996,3450254691.20574
sgp,1997,152141104.86952
sgp,1998,-570087864.39623
sgp,1999,3079193765.03234
sgp,2000,2028349404.18304
sgp,2001,-770599241.79108
sgp,2002,-1428189803.5376
sgp,2003,-2682955295.55827
sgp,2004,-1954469662.38291
sgp,2005,-1873110239.5912
sgp,2006,-6123479063.52273
sgp,2007,-1257579393.56008
sgp,2008,-2912229883.62233
sgp,2009,2358381093.23086
sgp,2010,4446104106.4411
sgp,2011,69646748.35033
sgp,2012,-1641545221.01033
sgp,2013,1968432829.85697
sgp,2014,-2426739276.27154
sgp,2015,-4072591057.04348
sgp,2016,-582969939.48152
sgp,2017,517117149.73659
sgp,2018,-69467011.81878
sgp,2019,-154600822.24082
sgp,2020,979821101.7763
sgp,2021,2490912925.35574
slb,1975,6021993.36708
slb,1976,-4766075.32028
slb,1977,-6209687.8523
slb,1978,5723061.0746
slb,1979,-9065038.59566
slb,1980,0
slb,1981,13215864.77957
slb,1982,15652282.37966
slb,1983,5049808.91261
slb,1984,392552.45138
slb,1985,-1350651.68959
slb,1986,-8957795.00516
slb,1987,2485908.60875
slb,1988,-11284423.49401
slb,1989,-5363586.48056
slb,1990,-8699835.88946
slb,1991,8030205.35961
slb,1992,-6591304.94177
slb,1993,-3137025.26351
slb,1994,-2886346.31598
slb,1995,-2290143.57439
slb,1996,4262050.6913
slb,1997,995442.04128
slb,1998,-14681302.0536
slb,1999,-1591520.16012
slb,2000,4755419.31942
slb,2001,43723455.1723
slb,2002,55558177.18885
slb,2003,40009963.84446
slb,2004,-6533233.35004
slb,2005,53406571.64783
slb,2006,-33114497.08753
slb,2007,14505646.64291
slb,2008,2806556.03748
slb,2009,-6209260.42272
slb,2010,-21906607.03998
slb,2011,2507186.63481
slb,2012,-36027893.35309
slb,2013,1119618.8619
slb,2014,-10362314.10552
slb,2015,834724.09113
slb,2016,-35312399.33972
slb,2017,-9701753.88795
slb,2018,37638882.65721
slb,2019,34754359.11866
slb,2020,-20695759.63099
sle,1977,12211112.7038
sle,1978,26741968.67588
sle,1979,17786649.33013
sle,1980,-25909755.10589
sle,1981,-42101686.108
sle,1982,68057942.88987
sle,1983,10130851.54512
sle,1984,-12350843.64435
sle,1985,-10345174.50121
sle,1986,42293957.29612
sle,1987,-20400954.39454
sle,1988,-62662077.20244
sle,1989,29400082.00592
sle,1990,48353921.91928
sle,1991,-43879654.52735
sle,1992,32875500.01652
sle,1993,467699.33136
sle,1994,105665935.19997
sle,1995,-27521151.23822
sle,1996,111320632.39504
sle,1997,58439274.26113
sle,1998,29242436.93153
sle,1999,108965815.5022
sle,2000,-24010206.68778
sle,2001,36421448.8637
sle,2002,-25467294.50279
sle,2003,-90296214.55973
sle,2004,-113134243.34606
sle,2005,-61817032.38303
sle,2006,-27617568.37919
sle,2007,-15117131.65676
sle,2008,-27173792.76315
sle,2009,4233311.81432
sle,2010,11476271.69876
sle,2011,17705797.45087
sle,2012,20510245.68735
sle,2013,11864922.15551
sle,2014,-280525911.4955
sle,2015,545755816.4988
sle,2016,-140040577.85569
sle,2017,-76424109.20096
sle,2018,121962454.00552
sle,2019,35191490.86636
sle,2020,-19924526.0382
slv,1976,-22160000
slv,1977,-33880000
slv,1978,-30240000
slv,1979,-105640000
slv,1980,-315040000
slv,1981,-57640000
slv,1982,-60800000
slv,1983,-41920000
slv,1984,-51920000
slv,1985,22560000
slv,1986,-141681628.76251
slv,1987,620000
slv,1988,-112440000
slv,1989,143680000
slv,1990,298359162.81333
slv,1991,125643201.6632
slv,1992,65543705.77096
slv,1993,107555197.20847
slv,1994,15351568.09394
slv,1995,-30293689.02004
slv,1996,-24214734.43747
slv,1997,-204425410.42112
slv,1998,-668874928.61223
slv,1999,-205900000
slv,2000,-11500000
slv,2001,-456600000
slv,2002,-615250000
slv,2003,-143302040.36931
slv,2004,366125012.72861
slv,2005,-448980000
slv,2006,-484530000
slv,2007,783110000
slv,2008,164000000
slv,2009,693220471.68634
slv,2010,38040433.8563
slv,2011,-223491935.11068
slv,2012,-373625354.60361
slv,2013,26667658.05974
slv,2014,715509998.58275
slv,2015,-76496117.23094
slv,2016,-306871923.20295
slv,2017,-172145977.65785
slv,2018,-591753122.43164
slv,2019,-259675684.89779
slv,2020,-1194548186.21351
srb,2007,589846789.98335
srb,2008,791628709.5757
srb,2009,-380336804.07395
srb,2010,625992946.51053
srb,2011,443528624.41027
srb,2012,420436008.46217
srb,2013,599955303.32406
srb,2014,370866557.49326
srb,2015,367628666.5975
srb,2016,608399165.89086
srb,2017,447028068.88342
srb,2018,393039731.7623
srb,2019,182254569.45927
srb,2020,-109674846.85994
ssd,2014,-86318537.26609
ssd,2015,105800000
ssd,2016,-451884700
ssd,2017,-615241000
ssd,2018,574590000
ssd,2019,-752200000
ssd,2020,-881710000
stp,1974,-7617147.57069
stp,1975,774175.07561
stp,1976,-2444892.9425
stp,1977,2032170.91174
stp,1978,-450833.79611
stp,1979,-325485.66884
stp,1980,80525.95238
stp,1981,7135516.18849
stp,1982,-880517.82828
stp,1983,5095051.11497
stp,1984,-7244330.93312
stp,1985,6246022.13503
stp,1986,2209376.12167
stp,1987,0
stp,1988,0
stp,1989,-1002628.89296
stp,1990,-2640000
stp,1997,-300310
stp,1998,-3190244.3
stp,1999,959633.39159
stp,2000,1746002.75364
stp,2001,2025983.5461
stp,2002,2800705.68673
stp,2003,3197590.57025
stp,2004,662778.4274
stp,2005,6728799.32063
stp,2006,-8978157.99725
stp,2007,-10290974.21397
stp,2008,-31882463.01601
stp,2009,-9578776.59029
stp,2010,-9940881.69195
stp,2011,-6786267.43759
stp,2012,-5609183.69872
stp,2013,86852822.87195
stp,2014,13913458.09815
stp,2015,13659716.70477
stp,2016,-34732914.6248
stp,2017,-1609457.96069
stp,2018,-20697841.0943
stp,2019,50693052.74129
stp,2020,-2970228.78188
sur,2005,49893694.38308
sur,2006,81728000
sur,2007,177295000
sur,2008,-102559000
sur,2009,-19224000
sur,2010,-159423000
sur,2011,-257327294.90566
sur,2012,-462425599.43922
sur,2013,-383026037.16655
sur,2014,-430314241.70721
sur,2015,-250322438.42175
sur,2016,-261966217.45253
sur,2017,-160035113.01774
sur,2018,-31783647.2319
sur,2019,-288611524.88667
sur,2020,-112972123.81283
svk,1993,176956786.22007
svk,1994,379808666.02394
svk,1995,145489262.59736
svk,1996,162477525.49632
svk,1997,280737350.90611
svk,1998,-333543368.48496
svk,1999,-15745394.59739
svk,2000,54443917.71847
svk,2001,132286589.97969
svk,2002,298066826.99078
svk,2003,25799945.65428
svk,2004,63395051.36865
svk,2005,397292766.82295
svk,2006,315988330.45564
svk,2007,179072559.73057
svk,2008,-3478363777.28208
svk,2009,-983792845.21785
svk,2010,-358082875.31771
svk,2011,-978120631.00856
svk,2012,-2296589544.80907
svk,2013,-3931773176.29471
svk,2014,-2470212413.23301
svk,2015,-1485280589.49769
svk,2016,-881284137.39943
svk,2017,-1348925917.73368
svk,2018,-1286031833.33791
svk,2019,1237265319.54213
svk,2020,-66989303.78939
svn,1992,-332400000
svn,1993,9700000
svn,1994,-66600000
svn,1995,-195600000
svn,1996,1900000
svn,1997,73900000
svn,1998,61300000
svn,1999,41000000
svn,2000,43000000
svn,2001,53600000
svn,2002,-243600000
svn,2003,169500000
svn,2004,28000000
svn,2005,166392108
svn,2006,-696130101.5343
svn,2007,-670275289.15095
svn,2008,-1937346844.63513
svn,2009,-775360458.69907
svn,2010,-1121219528.47114
svn,2011,209174854.55906
svn,2012,-634843981.75919
svn,2013,325249615.19661
svn,2014,393850281.75787
svn,2015,-121895704.84062
svn,2016,-484787449.51513
svn,2017,-315080340.22416
svn,2018,46677275.14779
svn,2019,-690133962.12305
svn,2020,-202760442.65478
svn,2021,-379240811.13405
swe,1970,114049110.61489
swe,1971,-199201887.41247
swe,1972,-407569336.38193
swe,1973,-276304310.55614
swe,1974,-324366331.29839
swe,1975,-187798689.78881
swe,1976,34490756.74632
swe,1977,288285726.80114
swe,1978,-578870806.73063
swe,1979,-210987506.73626
swe,1980,-1434550677.51875
swe,1981,-637032260.59518
swe,1982,354410271.63245
swe,1983,-74407075.3315
swe,1984,-755562395.59473
swe,1985,-746237787.25878
swe,1986,-112224032.29265
swe,1987,6851651.02554
swe,1988,-1476392562.36292
swe,1989,-5500738596.12464
swe,1990,-5092640988.048
swe,1991,5214460491.64018
swe,1992,5448462123.12029
swe,1993,-4835236228.60301
swe,1994,-4494505541.59168
swe,1995,-1562600804.52743
swe,1996,-2065377855.90699
swe,1997,-3677559285.31287
swe,1998,-6811866136.72608
swe,1999,-1335808078.80385
swe,2000,-7883004779.68739
swe,2001,-10515009216.2275
swe,2002,-5237908357.15108
swe,2003,2523744887.88027
swe,2004,2711435598.5063
swe,2005,4576453267.55761
swe,2006,2389456096.15928
swe,2007,-31522682068.2063
swe,2008,-58283557737.7167
swe,2009,-18970689369.8346
swe,2010,6328474502.40548
swe,2011,14867871966.0213
swe,2012,-20525907673.5008
swe,2013,-8287864228.73139
swe,2014,-9845855210.51617
swe,2015,-8403764901.57879
swe,2016,-37567497133.8303
swe,2017,7376310885.93965
swe,2018,-7438208030.42189
swe,2019,-6053436248.46405
swe,2020,-4434720827.07107
swz,1974,-17513469.82675
swz,1975,-23799615.18179
swz,1976,-23114999.9799
swz,1977,-14374999.9875
swz,1978,6094999.9947
swz,1979,11163595.82082
swz,1980,127369931.7995
swz,1981,5355643.54499
swz,1982,75058769.19161
swz,1983,52957544.21797
swz,1984,40873666.1477
swz,1985,12639797.19222
swz,1986,-28923012.74041
swz,1987,-30107562.08968
swz,1988,-29206487.44704
swz,1989,-16281071.53853
swz,1990,-927600.46187
swz,1991,-56748324.6207
swz,1992,90357194.92978
swz,1993,2737670.58131
swz,1994,48992926.00396
swz,1995,79137103.21098
swz,1996,37067238.27773
swz,1997,-16764028.34659
swz,1998,4161037.91095
swz,1999,103107084.4699
swz,2000,162212505.81847
swz,2001,209931597.58564
swz,2002,62726307.59523
swz,2003,-92089584.13257
swz,2004,167662040.90961
swz,2005,-41334651.65055
swz,2006,-235347188.70792
swz,2007,-695967513.1488
swz,2008,-36282432.57392
swz,2009,-55129378.38402
swz,2010,47259870.25607
swz,2011,-6231829.21957
swz,2012,309390965.94309
swz,2013,-356697543.03789
swz,2014,-290819947.18009
swz,2015,-352520605.9101
swz,2016,-274995526.06234
swz,2017,38583115.16705
swz,2018,-57613430.95477
swz,2019,-69346341.35251
swz,2020,-41910096.1786
sxm,2011,33635195.53073
sxm,2012,46736648.04469
sxm,2013,54749162.01117
sxm,2014,29703910.61453
sxm,2015,34398324.02235
sxm,2016,6480446.92737
sxm,2017,-22132359.90503
sxm,2018,-13851821.31285
sxm,2019,22225784.6257
sxm,2020,80283116.44693
syc,1976,1752285.27226
syc,1977,0
syc,1978,-5264318.65984
syc,1979,-640744.14249
syc,1980,5232272.78801
syc,1981,-471930.18707
syc,1982,6420813.91007
syc,1983,7696763.12886
syc,1984,-4248380.41313
syc,1985,2692558.7541
syc,1986,-1676095.2717
syc,1987,6201681.8947
syc,1988,2795280.52362
syc,1989,-5546943.22021
syc,1990,-5711203.42949
syc,1991,-20768513.34934
syc,1992,5570882.89852
syc,1993,-30424005.76406
syc,1994,-55421845.61474
syc,1995,-28721276.36117
syc,1996,7036039.69162
syc,1997,11646840.56164
syc,1998,-3276961.59553
syc,1999,-2133424.84129
syc,2000,3455460.06532
syc,2001,1125872.49963
syc,2002,-10085274.59166
syc,2003,-4668828.42494
syc,2004,677750.58004
syc,2005,-281047.54277
syc,2006,1602909.66492
syc,2007,29336666.10681
syc,2008,78987935.98346
syc,2009,133452036.76373
syc,2010,74814515.21341
syc,2011,90173701.74444
syc,2012,-101837699.27928
syc,2013,48044882.49789
syc,2014,79315277.21871
syc,2015,3568288.76505
syc,2016,12543163.72514
syc,2017,-18972652.92282
syc,2018,9766086.47424
syc,2019,-12734777.39039
syc,2020,1615543.45302
syr,1977,22050000
syr,1978,-422800000
syr,1979,-825900000
syr,1980,-711100000
syr,1981,-22900000
syr,1982,-18500000
syr,1983,-15500000
syr,1984,-25000000
syr,1985,-17500000
syr,1986,-25300000
syr,1987,-22700000
syr,1988,33900000
syr,1989,419900000
syr,1990,109700000
syr,1991,-112100000
syr,1992,70400000
syr,1993,-119100000
syr,1994,96000000
syr,1995,35000000
syr,1996,139000000
syr,1997,-95000000
syr,1998,153000000
syr,1999,-195000000
syr,2000,-171000000
syr,2001,26000000
syr,2002,-160000000
syr,2003,383000000
syr,2004,-310500000
syr,2005,-137000000
syr,2006,-1487800000
syr,2007,-628237919.71865
syr,2008,-1152785214.86881
syr,2009,-549901165.32413
syr,2010,1133964324.97571
tca,2014,-10564837.34625
tca,2015,286346122.15582
tca,2016,22891547.64421
tca,2017,-21249832.70305
tca,2018,-65776169.06916
tcd,1977,-6984704.44985
tcd,1978,1449109.2749
tcd,1979,-2326984.64567
tcd,1980,-20811289.53234
tcd,1981,-1475721.69595
tcd,1982,-8176959.43985
tcd,1983,-8318768.14074
tcd,1984,13031040.48025
tcd,1985,-6330368.26102
tcd,1986,4215925.81881
tcd,1987,15116297.21089
tcd,1988,-83240383.63659
tcd,1989,11977744.79891
tcd,1990,-27069236.73595
tcd,1991,-12991528.692
tcd,1992,8610013.58386
tcd,1993,-2005914.76813
tcd,1994,-32000810.04181
tgo,1974,-15986395.43538
tgo,1975,-6107891.76907
tgo,1976,-163213.72391
tgo,1977,-15365535.72156
tgo,1978,536214.74698
tgo,1979,-10074198.17307
tgo,1980,-241386.34663
tgo,1981,-4313081.86447
tgo,1982,-5018163.79468
tgo,1983,4274849.62185
tgo,1984,-4156018.53041
tgo,1985,-5083882.24619
tgo,1986,-1885616.13677
tgo,1987,-29723504.94935
tgo,1988,5455798.9517
tgo,1989,19917977.08774
tgo,1990,-18044933.52561
tgo,1991,28191440.02386
tgo,1992,3743976.94674
tgo,1993,-10813575.73944
tgo,1994,9313682.03558
tgo,1995,2654521.04273
tgo,1996,-11171875.37738
tgo,1997,-2588794.39555
tgo,1998,2413756.61772
tgo,1999,-3811700.38085
tgo,2000,3865065.0074
tgo,2001,-5117438.29137
tgo,2002,5330228.60869
tgo,2003,-8532792.33694
tgo,2004,16442963.46751
tgo,2005,12804468.09999
tgo,2006,13406908.21383
tgo,2007,15377627.08082
tgo,2008,19474821.07754
tgo,2009,5532558.99421
tgo,2010,10900737.99783
tgo,2011,-3485124.22184
tgo,2012,5670455.505
tgo,2013,5046170.43751
tgo,2014,4434590.84361
tgo,2015,4556046.26204
tgo,2016,4287909.11893
tgo,2017,3868940.82799
tgo,2018,5365230.35648
tgo,2019,4912008.70995
tgo,2020,3689907.19746
tha,1975,85528090.25993
tha,1976,-19754802.29271
tha,1977,43529192.14871
tha,1978,-231876117.49476
tha,1979,20777840.97583
tha,1980,-173561691.51237
tha,1981,142863565.27
tha,1982,-521519107.9065
tha,1983,587736165.12548
tha,1984,71960088.51318
tha,1985,103764013.99523
tha,1986,598618258.43733
tha,1987,249399023.42898
tha,1988,399776741.41595
tha,1989,920984581.17879
tha,1990,1411205299.22502
tha,1991,429493126.36597
tha,1992,-141633277.28635
tha,1993,-238892535.92134
tha,1994,60834692.01551
tha,1995,-1109773930.73276
tha,1996,-2627870871.45457
tha,1997,-3220223203.04408
tha,1998,-2783203628.91488
tha,1999,33373282.85044
tha,2000,-684317254.0499
tha,2001,-323163211.59136
tha,2002,1422990690.74885
tha,2003,132805228.24887
tha,2004,-710729254.25273
tha,2005,5206772650.6
tha,2006,3038144049.50001
tha,2007,1701827496.6
tha,2008,6473407092.79999
tha,2009,483826720.39398
tha,2010,-3979142050.82678
tha,2011,96770963.17478
tha,2012,-2860458969.07109
tha,2013,5991116636.59939
tha,2014,3001265100.52625
tha,2015,-5094844397.90627
tha,2016,-10411603099.9084
tha,2017,-7376721389.2515
tha,2018,-7341977061.62473
tha,2019,-8743916599.49555
tha,2020,10022670394.4487
tjk,2002,-54471100
tjk,2003,-30334200
tjk,2004,-32496600
tjk,2005,36490786.97952
tjk,2006,-222697893.60591
tjk,2007,262051731.3175
tjk,2008,542191844.86379
tjk,2009,495494198.17185
tjk,2010,267134725.22946
tjk,2011,-44352193.57014
tjk,2012,319067006.15028
tjk,2013,229312296.46724
tjk,2014,-215626475.11386
tjk,2015,-151383681.55767
tjk,2016,-151102258.25417
tjk,2017,-142796093.92249
tjk,2018,-265759841.08612
tjk,2019,-168797083.94013
tjk,2020,351230372.62941
tls,2006,-2948305.40555
tls,2007,-8948106.92687
tls,2008,-7267804.38201
tls,2009,-187057.59062
tls,2010,513149.99786
tls,2011,-36939579.95468
tls,2012,-88369490.49116
tls,2013,-43243989.96981
tls,2014,-91764409.35058
tls,2015,-62685700
tls,2016,-153069900
tls,2017,93290135.51423
tls,2018,32629441.93855
tls,2019,-1361559736.1889
tls,2020,10049183.83126
ton,1971,-636160.10186
ton,1972,448326.99556
ton,1973,114329.76107
ton,1974,714748.0269
ton,1975,-537206.67829
ton,1976,-2402399.1885
ton,1977,2956779.03628
ton,1978,-229884.76163
ton,1979,21645.97318
ton,1980,-361313.68909
ton,1981,-341510.69651
ton,1982,-4066892.63275
ton,1983,-2054930.39843
ton,1984,2019221.62375
ton,1985,1122863.12478
ton,1986,-220890.57026
ton,1987,-4047639.11084
ton,1988,7065569.72193
ton,1989,-1338210.59653
ton,1990,1586757.79985
ton,1991,-1737449.11321
ton,1992,-952080.98169
ton,1993,1132065.6564
ton,1994,-4014517.64912
ton,2001,-705516.07497
ton,2002,592301.08374
ton,2003,1553346.12845
ton,2004,-42846826.61631
ton,2005,-13316677.65821
ton,2006,-8922879.52058
ton,2007,9739436.61578
ton,2008,24976858.16187
ton,2009,37598503.50583
ton,2010,-10923286.64903
ton,2011,33163499.22022
ton,2012,2361132.86911
ton,2013,23024512.86003
ton,2014,-17216345.80436
ton,2015,24948037.22963
ton,2016,-6759203.53789
ton,2017,3514412.80811
ton,2018,-34812006.47363
ton,2019,-3631422.97004
ton,2020,-18542838.98895
tto,1975,79372031.98998
tto,1976,-44306536.42259
tto,1977,-21333333.34222
tto,1978,-4500000.00188
tto,1979,-9333333.33722
tto,1980,64541666.69355
tto,1981,-149041666.72877
tto,1982,-49333333.35389
tto,1983,-298291666.79095
tto,1984,-104541666.66667
tto,1985,-275679705.21543
tto,1986,-93000000
tto,1987,-86027777.77778
tto,1988,11634932.98207
tto,1989,27401009.99999
tto,1990,-130814688.85294
tto,1991,-44977007.35295
tto,1992,-89134248.37059
tto,1993,-53268526.45294
tto,1994,-153704.01061
tto,1995,4530994.30466
tto,1996,89948538.47583
tto,1997,110017166.92654
tto,1998,252184506.89402
tto,1999,93300000
tto,2000,-277000014.7518
tto,2001,-266900014.25695
tto,2002,-491700000
tto,2003,20100000
tto,2004,-242958664.5938
tto,2005,-896946809.6652
tto,2006,-344022193.7939
tto,2007,-345260780.6821
tto,2008,96971077.3141
tto,2009,7123952.7279
tto,2010,8572677.8513
tto,2011,-2822843768.88901
tto,2012,-367429579.03794
tto,2013,-4756240023.65596
tto,2014,-2910474318.53742
tto,2015,-3133872716.08043
tto,2016,-1077542577.43606
tto,2017,-2056772226.55109
tto,2018,-2248111926.27039
tto,2019,-1101868455.22889
tto,2020,-215062137.94473
tun,1976,-60637863.82284
tun,1977,-30306562.60708
tun,1978,21625734.67617
tun,1979,86108804.83712
tun,1980,64204796.9977
tun,1981,-10125471.48777
tun,1982,110041265.66085
tun,1983,225408830.04463
tun,1984,46341986.72299
tun,1985,-25164894.97403
tun,1986,23928592.04374
tun,1987,12067639.11725
tun,1988,-122405560.70976
tun,1989,183288930.24399
tun,1990,492979127.13472
tun,1991,30282683.44231
tun,1992,343722911.09185
tun,1993,88668233.02809
tun,1994,-98857780.7252
tun,1995,-131112873.38092
tun,1996,41092724.01955
tun,1997,181751049.28829
tun,1998,-25467079.40899
tun,1999,-16860207.80206
tun,2000,-37207718.77774
tun,2001,-18349739.7847
tun,2002,-21030666.79171
