geo,time,nv_ind_manf_kd
ury,1997,4779289381.76562
ury,1998,4784270718.07274
ury,1999,4557781963.35169
ury,2000,4381978949.23805
ury,2001,4076299587.29509
ury,2002,3837969069.02917
ury,2003,4029578532.70512
ury,2004,4338262941.71639
ury,2005,4916154371.32305
ury,2006,5151968643.13092
ury,2007,5579774787.59875
ury,2008,6033772958.14087
ury,2009,6350041520.32918
ury,2010,6512495498.60941
ury,2011,6641250888.79222
ury,2012,6378921994.82515
ury,2013,6455350505.68389
ury,2014,6725505493.31967
ury,2015,7054935683.59961
ury,2016,7106124829.72495
ury,2017,6809833257.58136
ury,2018,7204408471.43262
ury,2019,6938635376.70893
ury,2020,6550143844.84872
usa,1997,1469603869000
usa,1998,1532217503000
usa,1999,1619917178000
usa,2000,1736632154000
usa,2001,1662332821000
usa,2002,1681599184000
usa,2003,1773788811000
usa,2004,1898776779000
usa,2005,1954551815000
usa,2006,2065744936000
usa,2007,2134271931000
usa,2008,2092308720000
usa,2009,1896531004000
usa,2010,2000918886000
usa,2011,2007340808000
usa,2012,1997487203000
usa,2013,2056065712000
usa,2014,2094624207000
usa,2015,2121785039000
usa,2016,2105519501000
usa,2017,2158214412000
usa,2018,2250199697000
usa,2019,2294471603000
uzb,2010,7474485275.53554
uzb,2011,8082285371.19375
uzb,2012,8588431164.00603
uzb,2013,9658900688.02112
uzb,2014,10427457456.31
uzb,2015,11041283811.695
uzb,2016,11778835229.3967
uzb,2017,12275474926.2642
uzb,2018,13250978435.9217
uzb,2019,14127834605.5229
uzb,2020,15125269688.4672
vct,1977,15533774.51653
vct,1978,23311257.55684
vct,1979,27793376.2834
vct,1980,29234435.87963
vct,1981,29774833.3011
vct,1982,31533773.93929
vct,1983,32360263.5988
vct,1984,35115230.49109
vct,1985,35496687.39158
vct,1986,37658276.49437
vct,1987,41112581.32911
vct,1988,43178806.35256
vct,1989,48582779.40108
vct,1990,40805262.54102
vct,1991,41009347.16362
vct,1992,47557548.05438
vct,1993,45668307.54805
vct,1994,45435067.97937
vct,1995,45889885.1383
vct,1996,47849097.51524
vct,1997,47429266.29161
vct,1998,44758673.23019
vct,1999,44367996.95265
vct,2000,40193008.67323
vct,2001,38548669.71402
vct,2002,37499091.65495
vct,2003,40443741.20956
vct,2004,39347515.23676
vct,2005,42233854.8992
vct,2006,42082249.17956
vct,2007,39545768.87014
vct,2008,40583684.95077
vct,2009,37283345.05391
vct,2010,35452414.43976
vct,2011,37201711.20488
vct,2012,35569034.2241
vct,2013,34169596.812
vct,2014,36210443.03797
vct,2015,36851851.85185
vct,2016,35685654.00844
vct,2017,36268752.93015
vct,2018,38776078.29348
vct,2019,31020862.63479
vct,2020,28455227.37928
vnm,1985,2804854369.20381
vnm,1986,3158727821.23539
vnm,1987,3526582988.04688
vnm,1988,3776092053.5081
vnm,1989,3289724278.18847
vnm,1990,3081162012.22357
vnm,1991,3254436627.84408
vnm,1992,3701022804.74154
vnm,1993,4053564548.53511
vnm,1994,4431573161.63725
vnm,1995,5031959597.39322
vnm,1996,5715737498.47681
vnm,1997,6448784764.68468
vnm,1998,7106430116.87116
vnm,1999,7674192318.75876
vnm,2000,8570859577.64828
vnm,2001,9543406312.47048
vnm,2002,10650062375.1057
vnm,2003,11878451202.5323
vnm,2004,13168962005.7047
vnm,2005,14870350785.1281
vnm,2006,16856340723.8871
vnm,2007,18942240019.2112
vnm,2008,20795495803.8263
vnm,2009,21369899866.3762
vnm,2010,16702978964.7073
vnm,2011,19054525938.7978
vnm,2012,20778455608.3619
vnm,2013,22277634068.2741
vnm,2014,23927543520.347
vnm,2015,26463842087.3676
vnm,2016,29613049579.6718
vnm,2017,33877343547.1041
vnm,2018,38275986002.9875
vnm,2019,42597319782.606
vnm,2020,45078192871.7476
vut,1998,23449046.46301
vut,1999,24172866.76734
vut,2000,25811705.19224
vut,2001,25852676.15287
vut,2002,18587159.13579
vut,2003,17849681.84458
vut,2004,18177449.52956
vut,2005,17808710.88396
vut,2006,23981668.9511
vut,2007,14913429.66663
vut,2008,14257894.29667
vut,2009,16279128.35405
vut,2010,30018057.1495
vut,2011,27737340.34151
vut,2012,23913384.01673
vut,2013,22479400.39494
vut,2014,24691832.26856
vut,2015,20717649.08817
vut,2016,20799591.00941
vut,2017,22629627.25056
vut,2018,23503674.4105
wsm,1994,96081226.39876
wsm,1995,93873606.59343
wsm,1996,98402613.7205
wsm,1997,92447043.68131
wsm,1998,80394289.31975
wsm,1999,84721766.701
wsm,2000,92163949.85739
wsm,2001,107398466.80499
wsm,2002,111224567.64232
wsm,2003,118922626.65384
wsm,2004,113084911.31779
wsm,2005,118434904.00845
wsm,2006,100880661.56228
wsm,2007,117389886.71494
wsm,2008,113102876.97376
wsm,2009,79504674.95036
wsm,2010,83527634.46296
wsm,2011,78518182.97791
wsm,2012,78974244.70579
wsm,2013,76946862.26466
wsm,2014,69039530.97963
wsm,2015,65404271.57514
wsm,2016,69241865.8558
wsm,2017,71928437.54224
wsm,2018,51543858.29475
wsm,2019,55025983.98808
wsm,2020,48004931.03811
zaf,1960,6647653626.7025
zaf,1961,6946297052.65979
zaf,1962,7425272958.09151
zaf,1963,8474480111.39718
zaf,1964,9813159299.45984
zaf,1965,10634686666.2199
zaf,1966,11413223136.729
zaf,1967,12281409956.2202
zaf,1968,12945189394.3365
zaf,1969,14240877686.1481
zaf,1970,15185645622.1612
zaf,1971,16150934545.9848
zaf,1972,16764156690.1098
zaf,1973,18319509995.2778
zaf,1974,19507778367.6568
zaf,1975,20258342095.0051
zaf,1976,20766207882.7176
zaf,1977,20070787144.9606
zaf,1978,21527089425.1663
zaf,1979,23304505039.7697
zaf,1980,25211581197.4662
zaf,1981,27535382442.8231
zaf,1982,26097766872.188
zaf,1983,25628764854.6865
zaf,1984,27330287207.1081
zaf,1985,26431146942.3161
zaf,1986,26387926761.285
zaf,1987,26969851532.9392
zaf,1988,28724682596.7121
zaf,1989,29261323624.3152
zaf,1990,28603734875.2591
zaf,1991,27297040909.9087
zaf,1992,26401798489.114
zaf,1993,26353763329.0642
zaf,1994,27065314937.9921
zaf,1995,28824560411.8634
zaf,1996,29228104257.802
zaf,1997,30017263068.3315
zaf,1998,29957228540.2028
zaf,1999,30136971916.934
zaf,2000,32578066639.9312
zaf,2001,33620564774.7304
zaf,2002,34561940584.5643
zaf,2003,34042047077.9611
zaf,2004,35708282345.7545
zaf,2005,37923684397.6518
zaf,2006,40365281108.7476
zaf,2007,42525764186.6744
zaf,2008,43510262034.4901
zaf,2009,38886440805.0195
zaf,2010,41183592277.933
zaf,2011,42433110125.7297
zaf,2012,43322698813.005
zaf,2013,43763929858.3535
zaf,2014,43481553518.1087
zaf,2015,43400939046.4837
zaf,2016,43596014615.8964
zaf,2017,43513895160.3143
zaf,2018,44383892092.9227
zaf,2019,43867955310.0461
zaf,2020,38460543520.8939
zmb,1965,176553179.67143
zmb,1966,211518490.66953
zmb,1967,247886699.9129
zmb,1968,276592792.44641
zmb,1969,279506550.05555
zmb,1970,301953518.27661
zmb,1971,337242461.55822
zmb,1972,380301482.66832
zmb,1973,386560936.51326
zmb,1974,420662652.71449
zmb,1975,396381443.91841
zmb,1976,418828270.91126
zmb,1977,380948982.61568
zmb,1978,399834803.12439
zmb,1979,424008317.56624
zmb,1980,413863973.88127
zmb,1981,464261573.56985
zmb,1982,447965815.61869
zmb,1983,413000630.15677
zmb,1984,414727301.91375
zmb,1985,450124269.08208
zmb,1986,458973518.72018
zmb,1987,499550516.85146
zmb,1988,590309223.81812
zmb,1989,587179700.89195
zmb,1990,633152510.99524
zmb,1991,633044502.80054
zmb,1992,709018577.94432
zmb,1993,653225197.66779
zmb,1994,596892215.79443
zmb,1995,595807285.01236
zmb,1996,630463682.84458
zmb,1997,664252641.33428
zmb,1998,678757500.07809
zmb,1999,700367032.10471
zmb,2000,728460319.75384
zmb,2001,762658573.28091
zmb,2002,810639318.96244
zmb,2003,877881834.64104
zmb,2004,925438534.78352
zmb,2005,959842369.50465
zmb,2006,1024430532.40725
zmb,2007,1066277109.35591
zmb,2008,1098423411.18008
zmb,2009,1138440643.46491
zmb,2010,1156078116.46344
zmb,2011,1278592268.34398
zmb,2012,1340101452.32667
zmb,2013,1423266491.18805
zmb,2014,1516433751.08156
zmb,2015,1598582684.37399
zmb,2016,1629302753.91461
zmb,2017,1700559854.00379
zmb,2018,1769795601.83503
zmb,2019,1812741483.45889
zmb,2020,1830528218.98072
zwe,1969,988269888.98696
zwe,1970,1104541449.52924
zwe,1971,1156211249.18642
zwe,1972,1371527967.1586
zwe,1973,1479181507.93509
zwe,1974,1584682952.87492
zwe,1975,1569608418.85993
zwe,1976,1479181507.93509
zwe,1977,1405971363.7034
zwe,1978,1354301564.04623
zwe,1979,1500712329.46002
zwe,1980,1726969557.60045
zwe,1981,1897082626.5839
zwe,1982,1888469254.97326
zwe,1983,1834635909.14602
zwe,1984,1742042844.54944
zwe,1985,1942318132.4409
zwe,1986,2002593141.09478
zwe,1987,2028239280.47622
zwe,1988,2135735464.19527
zwe,1989,2269423662.10236
zwe,1990,2402565871.83321
zwe,1991,2471865439.52799
zwe,1992,2262329892.52391
zwe,1993,2087171192.85377
zwe,1994,2524249326.279
zwe,1995,2341997140.67601
zwe,1996,2685766449.71052
zwe,1997,2664485469.60244
zwe,1998,2574996399.37739
zwe,1999,2456303957.86325
zwe,2000,2186110618.60325
zwe,2001,2076805019.77284
zwe,2002,1806820290.94518
zwe,2003,1571933718.93331
zwe,2004,1414740378.37855
zwe,2005,1471330006.04912
zwe,2006,1427190044.23512
zwe,2007,1355830547.24646
zwe,2008,1123983503.40171
zwe,2009,1208731883.27105
zwe,2010,2093454158.83443
zwe,2011,2383354237.23339
zwe,2012,2510749504.85093
zwe,2013,2495654863.45766
zwe,2014,2368598261.3492
zwe,2015,2373335400
zwe,2016,2386507524.41944
zwe,2017,2417532189.09251
zwe,2018,2448871701.95941
zwe,2019,2235792493.61523
zwe,2020,2164935353.94711
