geo,time,fm_lbl_bmny_cn
pry,2011,44878794341338.29688
pry,2012,50155795129650.49219
pry,2013,60657004202672.60156
pry,2014,69755258287222.89844
pry,2015,78964741464129.57812
pry,2016,84769035551469.09375
pry,2017,93806807286169.90625
pry,2018,101388626309090
pry,2019,111080498199773
pry,2020,131856819265137
pse,1998,2249325371
pse,1999,2671105533
pse,2000,3337461663
pse,2001,3222123665
pse,2002,3078050000
pse,2003,3351270000
pse,2004,3496420000
pse,2005,3631960000
pse,2006,3853599140.27
pse,2007,4640170024.47
pse,2008,5250734070
pse,2009,5567217438.5
pse,2010,6099894362.88
pse,2011,6341672191.39
pse,2012,6770588515.7
pse,2013,7497211394.36
pse,2014,8035541133.3
pse,2015,8867475788
pse,2016,9757043336.99
pse,2017,10993206000
pse,2018,11411870185.25
qat,1966,229090000
qat,1967,277940000
qat,1968,297370000
qat,1969,367830000
qat,1970,384510000
qat,1971,462890000
qat,1972,664050000
qat,1973,777040000
qat,1974,1048770000
qat,1975,1748820000
qat,1976,2705060000
qat,1977,3567350000
qat,1978,4115500000
qat,1979,4511380000
qat,1980,5277080000
qat,1981,7475090000
qat,1982,8566990000
qat,1983,8487740000
qat,1984,10354000000
qat,1985,11305400000
qat,1986,12568900000
qat,1987,13649860000
qat,1988,12507460000
qat,1989,14249910000
qat,1990,13598630000
qat,1991,13918480000
qat,1992,15025590000
qat,1993,16889000000
qat,1994,18418800000
qat,1995,18621500000
qat,1996,19657200000
qat,1997,21596300000
qat,1998,23333100000
qat,1999,25982200000
qat,2000,28756100000
qat,2001,39814157000
qat,2002,43336483000
qat,2003,45728732000
qat,2004,55230686000
qat,2005,78901272000
qat,2006,110173135000
qat,2007,153735376000
qat,2008,184005061000
qat,2009,215081732000
qat,2010,264715843000
qat,2011,309965670000
qat,2012,381053224000
qat,2013,455714936000
qat,2014,504024943000
qat,2015,521383060000
qat,2016,497547831000
qat,2017,603332104000
qat,2018,564008000000
qat,2019,578003539000
qat,2020,599887100000
rou,1973,8039300
rou,1974,10161300
rou,1975,11329600
rou,1976,13193900
rou,1977,14997500
rou,1978,17574500
rou,1979,19360200
rou,1980,21830900
rou,1981,25323300
rou,1982,28881000
rou,1983,28683600
rou,1984,30484600
rou,1985,31343300
rou,1986,33986700
rou,1987,35324500
rou,1988,38947300
rou,1989,41017100
rou,1990,53359790
rou,1991,108866900
rou,1992,211959000
rou,1993,576881900
rou,1994,1300562200
rou,1995,2205990000
rou,1996,3740150000
rou,1997,7982590000
rou,1998,12273140000
rou,1999,18458690000
rou,2000,25991640000
rou,2001,30675919000
rou,2002,44970006400
rou,2003,54446236000
rou,2004,80809745200
rou,2005,97006354000
rou,2006,110710191000
rou,2007,148167743642
rou,2008,174087790566
rou,2009,189813701382
rou,2010,202754004727
rou,2011,215866134836
rou,2012,222002026591
rou,2013,241550137149
rou,2014,261671683103
rou,2015,286251725294
rou,2016,314134602803
rou,2017,349970053877
rou,2018,381075321780
rou,2019,422632000000
rou,2020,487349930871
rus,2001,2138211000000
rus,2002,2859987000000
rus,2003,3962084000000
rus,2004,5298699000000
rus,2005,7213400000000
rus,2006,10126800000000
rus,2007,14288700000000
rus,2008,16307600000000
rus,2009,19131500000000
rus,2010,23820700000000
rus,2011,28485900000000
rus,2012,32205700000000
rus,2013,37368700000000
rus,2014,42909600000000
rus,2015,51370100000000
rus,2016,50895200000000
rus,2017,54667100000000
rus,2018,61401600000000
rus,2019,64535500000000
rus,2020,75284800000000
rwa,1964,1023000000
rwa,1965,1323900000
rwa,1966,1431900000
rwa,1967,1719500000
rwa,1968,1814100000
rwa,1969,2119700000
rwa,1970,2568400000
rwa,1971,2921300000
rwa,1972,2972700000
rwa,1973,4028900000
rwa,1974,5350300000
rwa,1975,5997400000
rwa,1976,8046500000
rwa,1977,10138400000
rwa,1978,11180600000
rwa,1979,14085600000
rwa,1980,15226100000
rwa,1981,15937700000
rwa,1982,16154400000
rwa,1983,18053600000
rwa,1984,19881100000
rwa,1985,23307500000
rwa,1986,26485700000
rwa,1987,29217100000
rwa,1988,31369200000
rwa,1989,30062200000
rwa,1990,31743700000
rwa,1991,33502800000
rwa,1992,37670600000
rwa,1993,38620700000
rwa,1994,37184900000
rwa,1995,63046300000
rwa,1996,68475000000
rwa,1997,88372200000
rwa,1998,91484000000
rwa,1999,98707310000
rwa,2000,114132000000
rwa,2001,119037610000
rwa,2002,136769210000
rwa,2003,160754330000
rwa,2004,189122218324
rwa,2005,225229304817
rwa,2006,284539195000
rwa,2007,379610631000
rwa,2008,444704227676
rwa,2009,462251973521
rwa,2010,555526778000
rwa,2011,716435641139.70496
rwa,2012,810950498805.87012
rwa,2013,909306471663.57471
rwa,2014,1065417200840.02002
rwa,2015,1277883238582.32007
rwa,2016,1388791252696.12988
rwa,2017,1516390576018.52002
rwa,2018,1799875309000.43994
rwa,2019,2075480004248.56006
rwa,2020,2517309579115.81006
sau,1960,1009000000
sau,1961,1100000000
sau,1962,1223000000
sau,1963,1476000000
sau,1964,1600000000
sau,1965,1788000000
sau,1966,2118000000
sau,1967,2420000000
sau,1968,2800200000
sau,1969,2965500000
sau,1970,3143700000
sau,1971,3585800000
sau,1972,5041800000
sau,1973,6810000000
sau,1974,9775700000
sau,1975,17780600000
sau,1976,29609800000
sau,1977,45558400000
sau,1978,58033900000
sau,1979,65983300000
sau,1980,77437900000
sau,1981,102991800000
sau,1982,123792100000
sau,1983,137090000000
sau,1984,145347200000
sau,1985,147006800000
sau,1986,160558800000
sau,1987,167164300000
sau,1988,177889900000
sau,1989,179443500000
sau,1990,187665700000
sau,1991,214978400000
sau,1992,219395543000
sau,1993,226812951000
sau,1994,233584600000
sau,1995,241425100000
sau,1996,258945300000
sau,1997,272437500000
sau,1998,282329800000
sau,1999,301624100000
sau,2000,315094500000
sau,2001,331124300000
sau,2002,381449848000
sau,2003,413843884000
sau,2004,485240183000
sau,2005,549490888000
sau,2006,661633135000
sau,2007,794895143000
sau,2008,937655684000
sau,2009,1039018530000
sau,2010,1092760050000
sau,2011,1237664928000
sau,2012,1441749416000
sau,2013,1562164143000
sau,2014,1746862896000
sau,2015,1797605853478.87988
sau,2016,1807451470966.16968
sau,2017,1810178067284.57007
sdn,1960,39200
sdn,1961,47230
sdn,1962,55950
sdn,1963,84190
sdn,1964,70750
sdn,1965,73580
sdn,1966,82960
sdn,1967,93450
sdn,1968,97930
sdn,1969,115200
sdn,1970,129910
sdn,1971,140000
sdn,1972,166130
sdn,1973,205330
sdn,1974,277740
sdn,1975,329860
sdn,1976,412160
sdn,1977,588800
sdn,1978,750660
sdn,1979,977200
sdn,1980,1264180
sdn,1981,1795030
sdn,1982,2534060
sdn,1983,3110400
sdn,1984,3718950
sdn,1985,6108100
sdn,1986,7812800
sdn,1987,10663500
sdn,1988,14163800
sdn,1989,21715500
sdn,1990,32302200
sdn,1991,54122300
sdn,1992,129779000
sdn,1993,264645000
sdn,1994,400078500
sdn,1995,690857000
sdn,1996,1144180000
sdn,1997,1579013000
sdn,1998,2051621000
sdn,1999,2533070000
sdn,2000,3466709300
sdn,2001,4316560000
sdn,2002,5630207303.8
sdn,2003,7215664000
sdn,2004,9392291077.1196
sdn,2005,13470177515.8142
sdn,2006,17806067423.764
sdn,2007,19723474579.88
sdn,2008,22946618322.36
sdn,2009,28404953085.54
sdn,2010,35867649015.75
sdn,2011,42223430320.58
sdn,2012,58749935439.73
sdn,2013,66430658445.02
sdn,2014,77717317818.7469
sdn,2015,93942314913.7924
sdn,2016,120489368347.44299
sdn,2017,203367535261.483
sdn,2018,430785979858.52802
sdn,2019,689597585546.46106
sdn,2020,1296384039101.28003
sen,1962,36500000000
sen,1963,31920000000
sen,1964,30950000000
sen,1965,30000000000
sen,1966,27810000000
sen,1967,26050000000
sen,1968,29640000000
sen,1969,29726000000
sen,1970,37269000000
sen,1971,38046000000
sen,1972,42831000000
sen,1973,52372000000
sen,1974,77258000000
sen,1975,86102000000
sen,1976,113648000000
sen,1977,130970000000
sen,1978,158834000000
sen,1979,161123999999.625
sen,1980,177692000000
sen,1981,216919999999.80896
sen,1982,262334999999.69901
sen,1983,272998999999.578
sen,1984,287116000000
sen,1985,300110100000
sen,1986,333665200000
sen,1987,332830400000
sen,1988,334492500000
sen,1989,368940500000
sen,1990,351179500000
sen,1991,371609000000
sen,1992,384953000000
sen,1993,336522700000
sen,1994,466719200000
sen,1995,501367400000
sen,1996,559991600000
sen,1997,580895900000
sen,1998,630196700000
sen,1999,712993300000
sen,2000,790134900000
sen,2001,722003200000
sen,2002,774703100000
sen,2003,1030682400000
sen,2004,1182996892470
sen,2005,1293285887037
sen,2006,1451760297573
sen,2007,1639471044683
sen,2008,1794070901500
sen,2009,2031081855082
sen,2010,2263053035988.12939
sen,2011,2432737137064
sen,2012,2583462710039
sen,2013,2791150945455.52979
sen,2014,3101519607067.68945
sen,2015,3708484426737.60938
sen,2016,4217449529925
sen,2017,4607696325114.25977
sen,2018,5259664912100.5
sen,2019,5691980527763.28027
sen,2020,6394287695972.01953
sgp,1963,1484000000
sgp,1964,1558000000
sgp,1965,1649000000
sgp,1966,1892000000
sgp,1967,2212000000
sgp,1968,2758000000
sgp,1969,3332000000
sgp,1970,3848000000
sgp,1971,4205000000
sgp,1972,5282000000
sgp,1973,6102000000
sgp,1974,6924000000
sgp,1975,8164000000
sgp,1976,9202000000
sgp,1977,9806000000
sgp,1978,10862000000
sgp,1979,12899000000
sgp,1980,16065000000
sgp,1981,19671000000
sgp,1982,22804000000
sgp,1983,25525000000
sgp,1984,27120000000
sgp,1985,28148000000
sgp,1986,30956000000
sgp,1987,37090000000
sgp,1988,42088000000
sgp,1989,51546000000
sgp,1990,61845000000
sgp,1991,69542000000
sgp,1992,75728000000
sgp,1993,82130000000
sgp,1994,93980000000
sgp,1995,101968000000
sgp,1996,111951000000
sgp,1997,123444000000
sgp,1998,160784000000
sgp,1999,174474000000
sgp,2000,170898000000
sgp,2001,180909000000
sgp,2002,180308300000
sgp,2003,194828400000
sgp,2004,206978000000
sgp,2005,219797500000
sgp,2006,262369700000
sgp,2007,297558500000
sgp,2008,333410400000
sgp,2009,371208500000
sgp,2010,403096500000
sgp,2011,443358300000
sgp,2012,475392300000
sgp,2013,495908600000
sgp,2014,512430900000
sgp,2015,520240300000
sgp,2016,562088000000
sgp,2017,580066700000
sgp,2018,602700200000
sgp,2019,632542000000
sgp,2020,715980800000
slb,1978,27294000
slb,1979,39560000
slb,1980,39010000
slb,1981,32149000
slb,1982,39678000
slb,1983,47594000
slb,1984,64230000
slb,1985,65921000
slb,1986,72025000
slb,1987,96983000
slb,1988,128073000
slb,1989,127581000
slb,1990,140109000
slb,1991,173560000
slb,1992,216034000
slb,1993,249808000
slb,1994,312575000
slb,1995,341365000
slb,1996,393638000
slb,1997,419933000
slb,1998,430603000
slb,1999,460619000
slb,2000,463209692
slb,2001,416258170
slb,2002,442773370
slb,2003,548223370
slb,2004,645422810
slb,2005,943080150
slb,2006,1192276121.56
slb,2007,1451003319.1
slb,2008,1567160638.92
slb,2009,1830749668.1
slb,2010,2074619194.9
slb,2011,2609902316.49
slb,2012,3063676888.79
slb,2013,3443153833.82
slb,2014,3634588353
slb,2015,4180163552.06
slb,2016,4741960562.15
slb,2017,4907824971.72
slb,2018,5242891509.4
slb,2019,5082247974.64
slb,2020,5418382430.89
sle,1960,21570000
sle,1961,23400000
sle,1962,25600000
sle,1963,25660000
sle,1964,28250000
sle,1965,29530000
sle,1966,30850000
sle,1967,31540000
sle,1968,39030000
sle,1969,45810000
sle,1970,43250000
sle,1971,48040000
sle,1972,56510000
sle,1973,71270000
sle,1974,84550000
sle,1975,91600000
sle,1976,111930000
sle,1977,136220000
sle,1978,179290000
sle,1979,214530000
sle,1980,260790000
sle,1981,267630000
sle,1982,419640000
sle,1983,552370000
sle,1984,708750000
sle,1985,1212650000
sle,1986,2284640000
sle,1987,3747220000
sle,1988,5878500000
sle,1989,10240240000
sle,1990,17817890000
sle,1991,31397490000
sle,1992,41833500000
sle,1993,51004450000
sle,1994,55497100000
sle,1995,66382700000
sle,1996,86063812000
sle,1997,126633100000
sle,1998,140899387856.72
sle,1999,194158906588.04999
sle,2000,217605164378.34
sle,2001,285539232113.28198
sle,2002,368598618789.51202
sle,2003,449773582532.75
sle,2004,540408950170.64001
sle,2005,708721616605.95996
sle,2006,862234601295.21985
sle,2007,1009757179454.15002
sle,2008,1277736600087.86011
sle,2009,1718934260277
sle,2010,2134140997875.45996
sle,2011,2766444126378.25
sle,2012,3374638303649.18018
sle,2013,3734925354337.7998
sle,2014,4628149668646.74023
sle,2015,5172264849957.24023
sle,2016,6096129506555.24023
sle,2017,6522308404637.5293
sle,2018,7464855282576.75
sle,2019,8533020475291.44922
sle,2020,11790922663382.59961
slv,1960,110400000.04416
slv,1961,113804000.04552
slv,1962,122512000.04901
slv,1963,149976000.05999
slv,1964,169248000.0677
slv,1965,175420000.07017
slv,1966,191408000.07656
slv,1967,195552000.07822
slv,1968,203796000.08152
slv,1969,224744000.0899
slv,1970,238188000.09528
slv,1971,263276000.10531
slv,1972,322840000.12914
slv,1973,383032000.15321
slv,1974,446504000.1786
slv,1975,541096000.21644
slv,1976,708148000.28326
slv,1977,801428000.32057
slv,1978,896544000.35862
slv,1979,978272000.39131
slv,1980,1025292000.41012
slv,1981,1133660000.45346
slv,1982,1210280000.48411
slv,1983,1341640000.53666
slv,1984,1552720000
slv,1985,2004840000
slv,1986,1248060000
slv,1987,1320760000
slv,1988,1481800000
slv,1989,1679360000
slv,1990,1385242839.35243
slv,1991,1646509900.9901
slv,1992,1902268266.08506
slv,1993,2538973471.74164
slv,1994,3565830400
slv,1995,3991943118.21816
slv,1996,4542861107.93832
slv,1997,5022309651.62764
slv,1998,5473110679.61165
slv,1999,5954868532.26728
slv,2000,6047975342.59873
slv,2001,7649475242.87143
slv,2002,7488835510.65143
slv,2003,7636785415.79823
slv,2004,7912411729.64411
slv,2005,8217243551.76671
slv,2006,9079514112.8469
slv,2007,10655882682.508
slv,2008,10532796644.0617
slv,2009,10763938383.03
slv,2010,10779503283.613
slv,2011,10556352224.93
slv,2012,10692452307.93
slv,2013,10950204144.02
slv,2014,10984504536.6543
slv,2015,11745138707.71
slv,2016,12103067182.85
slv,2017,13449063524.24
slv,2018,14265242883.35
slv,2019,15877952816.67
slv,2020,17286700990.75
som,1960,107000000
som,1961,168500000
som,1962,187000000
som,1963,222200000
som,1964,224100000
som,1965,219500000
som,1966,232300000
som,1967,267870000
som,1968,301840000
som,1969,327320000
som,1970,465500000
som,1971,391170000
som,1972,517790000
som,1973,608220000
som,1974,782990000
som,1975,1005170000
som,1976,1199980000
som,1977,1544580000
som,1978,2046820000
som,1979,2812930000
som,1980,3381090000
som,1981,4421220000
som,1982,5116050000
som,1983,5501000000
som,1984,6934000000
som,1985,12558000000
som,1986,16834000000
som,1987,38234000000
som,1988,60114000000
som,1989,157986000000
srb,1997,14922000000
srb,1998,19842000000
srb,1999,24941000000
srb,2000,65048000000
srb,2001,125288000000
srb,2002,191390000000
srb,2003,244727700000
srb,2004,322876600000
srb,2005,459025600000
srb,2006,636616300000
srb,2007,904691300000
srb,2008,992149700000
srb,2009,1205569500000
srb,2010,1360776600000
srb,2011,1500444000000
srb,2012,1641803900000
srb,2013,1716882100000
srb,2014,1865443300000
srb,2015,1999567300000
srb,2016,2197051600000
srb,2017,2275425256000
srb,2018,2605852910000
srb,2019,2823545613000
srb,2020,3334749176000
ssd,2011,4912987546.05
ssd,2012,6576252364.87
ssd,2013,6473046189.37
ssd,2014,7880589492.78
ssd,2015,17065990355.699
ssd,2016,41419318506.8956
ssd,2017,69416167764.61
ssd,2018,105041974913.509
ssd,2019,133214598376.278
ssd,2020,208485510438.423
stp,1995,20334983500
stp,1996,37512986200
stp,1997,81194553500
stp,1998,83475672800
stp,1999,89915900000
stp,2000,112285600000
stp,2001,153067015
stp,2002,191920800
stp,2003,295223000
stp,2004,298229000
stp,2005,433508309
stp,2006,569852273.15994
stp,2007,765199616.4886
stp,2008,1047303592.20642
stp,2009,1133283559.85909
stp,2010,1373679955.9707
stp,2011,1515258583.22292
stp,2012,1790659824.29379
stp,2013,2109011109.30152
stp,2014,2483884475.4987
stp,2015,2839920423.16493
stp,2016,2703233508.81558
stp,2017,2697337255.6947
stp,2018,3106421584.87125
stp,2019,3041850430.42552
stp,2020,3364425706.99274
sur,1967,94610
sur,1968,108230
sur,1969,127050
sur,1970,140690
sur,1971,160120
sur,1972,181140
sur,1973,222680
sur,1974,238650
sur,1975,284180
sur,1976,389530
sur,1977,463140
sur,1978,537990
sur,1979,601210
sur,1980,648300
sur,1981,776020
sur,1982,862750
sur,1983,957500
sur,1984,1153970
sur,1985,1527700
sur,1986,1915480
sur,1987,2455520
sur,1988,3036220
sur,1989,3592940
sur,1990,3744930
sur,1991,4632310
sur,1992,5534190
sur,1993,9185300
sur,1994,28066630
sur,1995,79063500
sur,1996,109541900
sur,1997,130407400
sur,1998,179984457.919
sur,1999,248102937.182
sur,2000,447945448.157
sur,2001,574096714.87684
sur,2002,1244363822.25183
sur,2003,1491630312.0328
sur,2004,1975120032.77
sur,2005,2195151841.73
sur,2006,2790934687.67
sur,2007,3594320567.22788
sur,2008,4344401289.06005
sur,2009,4991192472.44
sur,2010,5524224030.4
sur,2011,6709500000.03316
sur,2012,8127824124.8425
sur,2013,9027389925.685
sur,2014,9519457084.57384
sur,2015,10638421192.9477
sur,2016,16192479869.8517
sur,2017,17600445406.9182
sur,2018,19195848404.0309
sur,2019,20288949037.6752
sur,2020,32879114248.614
swe,1960,44558000000
swe,1961,47303000000
swe,1962,51887000000
swe,1963,56432000000
swe,1964,60505000000
swe,1965,64282000000
swe,1966,70387000000
swe,1967,79359000000
swe,1968,88564000000
swe,1969,93347000000
swe,1970,98876000000
swe,1971,108940000000
swe,1972,123022000000
swe,1973,139936000000
swe,1974,153498000000
swe,1975,171385000000
swe,1976,180034000000
swe,1977,196395000000
swe,1978,230539000000
swe,1979,270002000000
swe,1980,302954000000
swe,1981,343234999999.87903
swe,1982,370762000000.00201
swe,1983,397507999999.99597
swe,1984,431230000000
swe,1985,445430000000
swe,1986,506198000000
swe,1987,536390000000
swe,1988,577060000000
swe,1989,640311000000
swe,1990,645269000000
swe,1991,672074000000
swe,1992,694100000000
swe,1993,723025000000
swe,1994,728049000000
swe,1995,750556000000
swe,1996,817079000000
swe,1997,826257000000
swe,1998,822650000000
swe,1999,892691000000
swe,2000,909835000000
swe,2001,1113899000000
swe,2002,1205880000000
swe,2003,1259082000000
swe,2004,1301510000000
swe,2005,1516024000000
swe,2006,1743754000000
swe,2007,2067914000000
swe,2008,2124142000000
swe,2009,2134871000000
swe,2010,2209655000000
swe,2011,2356567000000
swe,2012,2435958000000
swe,2013,2528914000000
swe,2014,2634557000000
swe,2015,2809711000000
swe,2016,3058282000000
swe,2017,3366065000000
swe,2018,3494589000000
swe,2019,3741185000000
swe,2020,4419600000000
swz,1974,40651000
swz,1975,61501000
swz,1976,77105000
swz,1977,89484000
swz,1978,114580000
swz,1979,117604000
swz,1980,133704000
swz,1981,141317000
swz,1982,161384000
swz,1983,198142000
swz,1984,238669000
swz,1985,293262000
swz,1986,325900000
swz,1987,371749000
swz,1988,510024000
swz,1989,640916000
swz,1990,644744000
swz,1991,774291000
swz,1992,938556000
swz,1993,1065865000
swz,1994,1181764000
swz,1995,1227425000
swz,1996,1427913000
swz,1997,1705044000
swz,1998,1924524000
swz,1999,2225300000
swz,2000,2078277000
swz,2001,2280494000
swz,2002,2582457000
swz,2003,2955424000
swz,2004,3162590660
swz,2005,3469912724.71
swz,2006,4340298556.7
swz,2007,5271962367.87
swz,2008,6082962520.24
swz,2009,7713230100
swz,2010,8322733346.44
swz,2011,8778408647.97
swz,2012,9657838441.8
swz,2013,11196932788.42
swz,2014,11638649100.82
swz,2015,13219080428.18
swz,2016,16708079777.3397
swz,2017,17343038568.329
swz,2018,18047643033.552
swz,2019,18368609839.595
swz,2020,21205786100
syc,1971,45300000
syc,1972,64800000
syc,1973,72000000
syc,1974,74500000
syc,1975,96400000
syc,1976,138300000
syc,1977,162100000
syc,1978,184400000
syc,1979,233300000
syc,1980,316800000
syc,1981,313500000
syc,1982,293500000
syc,1983,311300000
syc,1984,345100000
syc,1985,390100000
syc,1986,438700000
syc,1987,481500000
syc,1988,587800000
syc,1989,690000000
syc,1990,783700000
syc,1991,875500000
syc,1992,1003000000
syc,1993,1241000000
syc,1994,1474100000
syc,1995,1686290000
syc,1996,1927424781.67
syc,1997,2240178371.54
syc,1998,2594020673.28
syc,1999,3081683856.95
syc,2000,3224850538.28
syc,2001,3631385935.92
syc,2002,4007034445.07
syc,2003,4221726139.14
syc,2004,4812213261.57
syc,2005,4891681553.13
syc,2006,5039918148.11
syc,2007,4638094567.57
syc,2008,5936238841.84
syc,2009,6400929804.49533
syc,2010,7275100536.98
syc,2011,7595686106.36261
syc,2012,7421818561.76454
syc,2013,9340244125.27071
syc,2014,11825462328.8032
syc,2015,12172546745.6051
syc,2016,13647803009.56
syc,2017,15887764122.11
syc,2018,17114542831.66
syc,2019,19457810074.16
syc,2020,25160161221.55
syr,1960,918100000
syr,1961,943900000
syr,1962,1071900000
syr,1963,1092600000
syr,1964,1153600000
syr,1965,1299200000
syr,1966,1418900000
syr,1967,1680100000
syr,1968,1950900000
syr,1969,2187400000
syr,1970,2484300000
syr,1971,2682200000
syr,1972,3385900000
syr,1973,4073500000
syr,1974,5938700000
syr,1975,7479900000
syr,1976,9226200000
syr,1977,11881300000
syr,1978,15115200000
syr,1979,17653900000
syr,1980,23727200000
syr,1981,27487000000
syr,1982,33108800000
syr,1983,41717200000
syr,1984,52251000000
syr,1985,62994000000
syr,1986,70450100000
syr,1987,78601300000
syr,1988,95881800000
syr,1989,116370400000
syr,1990,146771500000
syr,1991,166113200000
syr,1992,198411700000
syr,1993,258587600000
syr,1994,290219200000
syr,1995,316813300000
syr,1996,349119000000
syr,1997,377865700000
syr,1998,417561800000
syr,1999,473663300000
syr,2000,563470000000
syr,2001,696091000000
syr,2002,824943000000
syr,2003,889359000000
syr,2004,984727056000
syr,2005,1096750712000
syr,2006,1176649670000
syr,2007,1322945584831.23999
syr,2008,1656087134334.82007
syr,2009,1798734455854.45996
syr,2010,2041039891946.62964
syr,2011,1881637100504.75
tcd,1960,5360000000
tcd,1961,5660000000
tcd,1962,5950000000
tcd,1963,6560000000
tcd,1964,6600000000
tcd,1965,6810000000
tcd,1966,6550000000
tcd,1967,6700000000
tcd,1968,7406000000
tcd,1969,8027000000
tcd,1970,9097000000
tcd,1971,9782000000
tcd,1972,10118000000
tcd,1973,10660000000
tcd,1974,15111000000
tcd,1975,16689000000
tcd,1976,20829000000
tcd,1977,23709000000
tcd,1978,29419000000
tcd,1979,33236000000
tcd,1980,28141999999.875
tcd,1981,33161999999.875
tcd,1982,34648999999.875
tcd,1983,42389000000
tcd,1984,67759000000
tcd,1985,71898000000
tcd,1986,72714000000
tcd,1987,75381000000
tcd,1988,65481000000
tcd,1989,70770000000
tcd,1990,70067000000
tcd,1991,72428000000
tcd,1992,66483000000
tcd,1993,47670000000
tcd,1994,62657000000
tcd,1995,93202000000
tcd,1996,119232000000
tcd,1997,114345000000
tcd,1998,105520000000
tcd,1999,101960000000
tcd,2000,121778000000
tcd,2001,151218000000
tcd,2002,183627000000
tcd,2003,184694000000
tcd,2004,190371000000
tcd,2005,253059000000
tcd,2006,379274000000
tcd,2007,400758000000
tcd,2008,506402000000
tcd,2009,482881000000
tcd,2010,605276000000
tcd,2011,691330000000
tcd,2012,784283000000
tcd,2013,852112000000
tcd,2014,1077709000000
tcd,2015,1027048000000
tcd,2016,948039000000
tcd,2017,907699000000
tcd,2018,915446000000
tcd,2019,1123264000000
tgo,1962,3680000000
tgo,1963,3900000000
tgo,1964,4530000000
tgo,1965,5450000000
tgo,1966,5890000000
tgo,1967,6970000000
tgo,1968,8563000000
tgo,1969,11491000000
tgo,1970,12680000000
tgo,1971,14112000000
tgo,1972,13899000000
tgo,1973,15914000000
tgo,1974,30468000000
tgo,1975,28278000000
tgo,1976,41211000000
tgo,1977,48078000000
tgo,1978,64944000000
tgo,1979,66534999999.9688
tgo,1980,72570000000.00198
tgo,1981,100569999999.515
tgo,1982,117170999999.56
tgo,1983,117760999999.69901
tgo,1984,136077000000
tgo,1985,143198800000
tgo,1986,165486500000
tgo,1987,163815300000
tgo,1988,144305400000
tgo,1989,145923500000
tgo,1990,159832700000
tgo,1991,164854700000
tgo,1992,135176000000
tgo,1993,113294700000
tgo,1994,163472600000
tgo,1995,199884900000
tgo,1996,187192800000
tgo,1997,197043500000
tgo,1998,197172100000
tgo,1999,213694700000
tgo,2000,246536100000
tgo,2001,224190300000
tgo,2002,218171500000
tgo,2003,247113500000
tgo,2004,293265251852.03699
tgo,2005,300898564215.40198
tgo,2006,372755696546.63501
tgo,2007,412284345670.25293
tgo,2008,514868709904.84802
tgo,2009,589022580456.646
tgo,2010,675825559372.71802
tgo,2011,792558426757.62097
tgo,2012,872839618776.41797
tgo,2013,1020721703034.41003
tgo,2014,1057695242796.40002
tgo,2015,1277468951906.12012
tgo,2016,1435718334668.07007
tgo,2017,1578672747640.27002
tgo,2018,1726041019794
tgo,2019,1804259651006.3501
tgo,2020,2013284807487.53003
tha,1960,13648000000
tha,1961,15485000000
tha,1962,17326000000
tha,1963,17683000000
tha,1964,19920000000
tha,1965,23027000000
tha,1966,28157000000
tha,1967,32100000000
tha,1968,37262890000
tha,1969,41822300000
tha,1970,47230450000
tha,1971,55026000000
tha,1972,67840900000
tha,1973,83275390000
tha,1974,100186800000
tha,1975,116021600000
tha,1976,139784100000
tha,1977,167003300000
tha,1978,198898100000
tha,1979,227594400000
tha,1980,278317900000
tha,1981,322163400000
tha,1982,397321400000
tha,1983,491774200000
tha,1984,588509400000
tha,1985,655980100000
tha,1986,745349000000
tha,1987,890186600000
tha,1988,1050087400000
tha,1989,1324970206000
tha,1990,1663090086000
tha,1991,1985654810000
tha,1992,2293702857000
tha,1993,2729298968000
tha,1994,3020954484000
tha,1995,3556954332000
tha,1996,3934709128211.24023
tha,1997,4703966100000
tha,1998,5177637300000
tha,1999,5374342100000
tha,2000,5638112200000
tha,2001,6561477000000
tha,2002,6647163000000
tha,2003,7062321000000
tha,2004,7471427000000
tha,2005,7926921000000
tha,2006,8573377000000
tha,2007,9109468000000
tha,2008,9944331000000
tha,2009,10617007000000
tha,2010,11778816000000
tha,2011,13559887000000
tha,2012,14966786000000
tha,2013,16062482000000
tha,2014,16809042000000
tha,2015,17554630000000
tha,2016,18295749000000
tha,2017,19212873000000
tha,2018,20109643000000
tha,2019,20841010000000
tjk,1998,72583675
tjk,1999,90432164
tjk,2000,147640340
tjk,2001,201654235
tjk,2002,293083536
tjk,2003,460117142
tjk,2004,651975148
tjk,2005,1041141552
tjk,2006,1513347394
tjk,2007,2727390401
tjk,2008,2671203675.0634
tjk,2009,3759419875.34224
tjk,2010,4458270053.83889
tjk,2011,5932812463.47686
tjk,2012,7092687740.63624
tjk,2013,8491858184.13
tjk,2014,9091982634.45617
tjk,2015,10789679736.374
tjk,2016,14788218320.06
tjk,2017,18017686229.99129
tjk,2018,18944669488.09
tjk,2019,22154740518.71
tjk,2020,26252903049.5205
tls,2002,43672832.84
tls,2003,61625814.66
tls,2004,65887474.38
tls,2005,77943695.41
tls,2006,99893953.64
tls,2007,143714353.1
tls,2008,192658151.18
tls,2009,268355500
tls,2010,295025182.16
tls,2011,322427389.45
tls,2012,406947012.44
tls,2013,500154327.78
tls,2014,599822048.56
tls,2015,642257332.0901
tls,2016,733878000
tls,2017,822896000
tls,2018,848586582.53
tls,2019,788263689.81699
ton,1989,40796000
