geo,time,ne_con_prvt_kd
mex,1996,441577416806.62494
mex,1997,474613737197.15601
mex,1998,505051152712.39801
mex,1999,529462899593.47906
mex,2000,567199738221.93604
mex,2001,581415886494.80798
mex,2002,591263416254.33691
mex,2003,604446867784.95996
mex,2004,633287030232.75696
mex,2005,650759735672.08801
mex,2006,677174797516.08606
mex,2007,694167953778.93396
mex,2008,699083902715.25
mex,2009,655383328554.08398
mex,2010,678921925578.01404
mex,2011,701736018861.52795
mex,2012,718151448787.89905
mex,2013,730764906982.66382
mex,2014,746466503210.01599
mex,2015,766541732614.85498
mex,2016,794592499903.95203
mex,2017,819921729315.35486
mex,2018,840931417108.47083
mex,2019,844073796915.93787
mex,2020,755754032758.91504
mhl,2004,148877218.76924
mhl,2005,149058707.6735
mhl,2006,141717163.09482
mhl,2007,146969495.76416
mhl,2008,139029555.20402
mhl,2009,130229532.35859
mhl,2010,129496810.70786
mhl,2011,135246645.85597
mhl,2012,137745401.80583
mhl,2013,148115940.47624
mhl,2014,141972978.8694
mhl,2015,140974600
mhl,2016,146397186.57219
mhl,2017,160690457.23113
mhl,2018,160139297.17501
mhl,2019,171210081.66035
mhl,2020,138397614.10715
mkd,1990,3968348904.68739
mkd,1991,3658819332.87295
mkd,1992,3282874140.2585
mkd,1993,3583195091.16765
mkd,1994,3906064556.04716
mkd,1995,4117640991.31145
mkd,1996,4166445160.17978
mkd,1997,4226441071.67972
mkd,1998,4378532134.73905
mkd,1999,4568496365.67864
mkd,2000,4766230060.76277
mkd,2001,4284754010.8467
mkd,2002,4710616058.13951
mkd,2003,4922206018.65588
mkd,2004,5290963993.18095
mkd,2005,5670542169.37055
mkd,2006,5881559025.9852
mkd,2007,6329267794.01172
mkd,2008,6632302213.08712
mkd,2009,6413101432.75585
mkd,2010,6655249293.31213
mkd,2011,6298572349.0354
mkd,2012,6374084519.12651
mkd,2013,6492717026.78331
mkd,2014,6634709249.47436
mkd,2015,6928665702.74645
mkd,2016,7197405584.34271
mkd,2017,7347627579.06251
mkd,2018,7619599766.66448
mkd,2019,7905028433.87893
mkd,2020,7443886110.39601
mli,1967,2257810961.28144
mli,1968,2318787942.53332
mli,1969,2318032241.46021
mli,1970,2436276582.51031
mli,1971,2489401206.77965
mli,1972,2637659952.89264
mli,1973,2627238394.33381
mli,1974,2830318658.13808
mli,1975,3015729659.28482
mli,1976,3353967827.70206
mli,1977,3327855514.42847
mli,1978,3510161320.3336
mli,1979,3773840602.36522
mli,1980,3565250721.94561
mli,1981,3745630172.50376
mli,1982,3530591968.59571
mli,1983,3649788400.04554
mli,1984,3694192810.6498
mli,1985,3570850611.8655
mli,1986,3355616084.48436
mli,1987,3102224914.08315
mli,1988,3384455400.19428
mli,1989,3289122804.60467
mli,1990,3297407873.75812
mli,1991,3953893388.37731
mli,1992,3628353506.24421
mli,1993,3913531345.18984
mli,1994,3876918308.94805
mli,1995,3980182439.77858
mli,1996,4245101465.47023
mli,1997,4148290800.92058
mli,1998,4200921818.86311
mli,1999,4605444684.47491
mli,2000,4527131447.96426
mli,2001,4853342203.64107
mli,2002,4750069488.39446
mli,2003,5121312278.84968
mli,2004,5351502779.24628
mli,2005,5713656379.04964
mli,2006,5974673318.0394
mli,2007,6324695737.47894
mli,2008,6832218657.06882
mli,2009,7221824364.80352
mli,2010,7988287744.33986
mli,2011,8164034023.33815
mli,2012,8260498064.63796
mli,2013,8905606425.36514
mli,2014,9668769209.83184
mli,2015,10276726593.8749
mli,2016,10878692014.7971
mli,2017,11250018018.3813
mli,2018,11587518558.9836
mli,2019,12027844264.1397
mli,2020,12256373305.1125
mlt,2015,5435434150.67125
mmr,2015,29556570750.20869
mne,2006,2862457037.74595
mne,2007,3200129247.01138
mne,2008,3557102364.34433
mne,2009,3050328212.80041
mne,2010,3111217808.49227
mne,2011,3125625357.24011
mne,2012,3003568770.05209
mne,2013,3051280848.39149
mne,2014,3138513312.30563
mne,2015,3208358655.87224
mne,2016,3380380553.98546
mne,2017,3513404008.62941
mne,2018,3674688985.80869
mne,2019,3787226516.97551
mne,2020,3611283361.50591
mng,2010,4141443634.3149
mng,2011,4796918730.25769
mng,2012,5420586784.71237
mng,2013,6257205747.09771
mng,2014,6651259009.35894
mng,2015,7192706483.47985
mng,2016,7319377170.54765
mng,2017,7633958945.32696
mng,2018,8529484225.97834
mng,2019,9027569824.72599
mng,2020,9213374507.31083
mnp,2002,573798198.1982
mnp,2003,603345945.94595
mnp,2004,582376576.57658
mnp,2005,496592792.79279
mnp,2006,523281081.08108
mnp,2007,513749549.54955
mnp,2008,507077477.47748
mnp,2009,428918918.91892
mnp,2010,442263063.06306
mnp,2011,428918918.91892
mnp,2012,438450450.45045
mnp,2013,473717117.11712
mnp,2014,508030630.63063
mnp,2015,529000000
mnp,2016,567126126.12613
mnp,2017,630987387.38739
mnp,2018,635753153.15315
mnp,2019,644331531.53153
moz,1980,2961868553.76762
moz,1981,2895771184.01013
moz,1982,2858615228.4798
moz,1983,2306925464.57338
moz,1984,2272798842.79756
moz,1985,2129625594.79287
moz,1986,2209344039.3517
moz,1987,2451122318.56133
moz,1988,2524391593.51399
moz,1989,2688481895.71346
moz,1990,2581121035.21042
moz,1991,2720527749.98371
moz,1992,2496701181.97723
moz,1993,2609481876.42665
moz,1994,2680046217.75468
moz,1995,2832935447.55303
moz,1996,3074799555.81334
moz,1997,3292435307.27701
moz,1998,3462106357.49664
moz,1999,3650687361.27891
moz,2000,3623785034.00606
moz,2001,3650949632.32457
moz,2002,4923474797.04395
moz,2003,5194166240.84935
moz,2004,5415826966.2607
moz,2005,5796099520.37386
moz,2006,6058044183.93486
moz,2007,6521130342.92559
moz,2008,6876730583.67009
moz,2009,7301537827.14581
moz,2010,7564821106.88601
moz,2011,7938960481.52114
moz,2012,8952785633.19473
moz,2013,9550357875.82947
moz,2014,10124453639.9156
moz,2015,10300481215.5318
moz,2016,10997149042.599
moz,2017,11059830460.1182
moz,2018,11597251976.5535
moz,2019,11960816156.3037
moz,2020,11708011050.7591
mrt,1964,501551036.12675
mrt,1965,618403301.89231
mrt,1966,612332490.95496
mrt,1967,720457806.70957
mrt,1968,836612215.17264
mrt,1969,819858191.75265
mrt,1970,960103476.81748
mrt,1971,961785907.81288
mrt,1972,868940921.70043
mrt,1973,923308593.94998
mrt,1974,1340456027.60578
mrt,1975,1373462769.84094
mrt,1976,1781784473.68859
mrt,1977,1511434892.69801
mrt,1978,1316252226.24911
mrt,1979,1405597762.93629
mrt,1980,1256704998.86483
mrt,1981,1406797573.65859
mrt,1982,1839945831.32193
mrt,1983,1512562850.40419
mrt,1984,1370897088.36251
mrt,1985,1266976728.22279
mrt,1986,1622202656.80335
mrt,1987,1523502445.92004
mrt,1988,1332288797.12478
mrt,1989,1590719345.10893
mrt,1990,1728730730.84796
mrt,1991,1645634849.39324
mrt,1992,1566533189.40336
mrt,1993,1528515774.85609
mrt,1994,1707450511.44546
mrt,1995,1687136935.89853
mrt,1996,1903529096.08186
mrt,1997,1809220648.36098
mrt,1998,2038585843.97105
mrt,1999,2137653105.59707
mrt,2000,2180384627.20638
mrt,2001,2189857360.22611
mrt,2002,2282495260.18925
mrt,2003,2382167934.42819
mrt,2004,2418647088.48915
mrt,2005,2540600211.36939
mrt,2006,2661309211.51494
mrt,2007,2879331652.48616
mrt,2008,3069517181.95381
mrt,2009,3142103702.29931
mrt,2010,3250894619.10872
mrt,2011,3349941206.51577
mrt,2012,3593269791.18199
mrt,2013,3665485922.57304
mrt,2014,3775617684.18595
mrt,2015,3939218657.59905
mrt,2016,4108816913.82309
mrt,2017,4224647596.29946
mrt,2018,4338233995.25245
mrt,2019,4456368469.72688
mrt,2020,4577550040.61492
mus,1976,1605588108.39189
mus,1977,1702698091.94555
mus,1978,1751253081.47395
mus,1979,1767619933.0389
mus,1980,1668873262.97967
mus,1981,1617590465.6066
mus,1982,1675420004.50503
mus,1983,1708117035.6331
mus,1984,1785015601.7633
mus,1985,1876042520.89513
mus,1986,2007234302.74291
mus,1987,2402626160.25847
mus,1988,2609196398.6745
mus,1989,2797121345.73356
mus,1990,2936961055.64358
mus,1991,3085248275.67926
mus,1992,3233711803.25158
mus,1993,3406529984.96216
mus,1994,3605626425.22979
mus,1995,3778100747.15646
mus,1996,3964315475.05785
mus,1997,4166305735.20676
mus,1998,4422984289.8414
mus,1999,4602707417.75062
mus,2000,4782027616.9107
mus,2001,4923777897.11862
mus,2002,5086601173.83174
mus,2003,5325566152.71966
mus,2004,5769249946.2756
mus,2005,6185896936.21138
mus,2006,6552911023.28278
mus,2007,6845295397.49562
mus,2008,7304527437.72584
mus,2009,7457211753.40578
mus,2010,7653806686.86593
mus,2011,7845504384.64783
mus,2012,8060536310.28263
mus,2013,8273198024.31106
mus,2014,8490783689.39986
mus,2015,8734592816.77967
mus,2016,8992851851.65826
mus,2017,9283326069.44266
mus,2018,9581771298.30529
mus,2019,9889952264.32737
mus,2020,8042845670.56142
mys,1960,7139183422.09367
mys,1961,7591556555.88679
mys,1962,7961763555.54755
mys,1963,8221185609.17543
mys,1964,8655094585.29639
mys,1965,9119468838.74957
mys,1966,9466595634.01658
mys,1967,9560763092.30963
mys,1968,9709399849.33206
mys,1969,10336259467.4026
mys,1970,10686155785.5309
mys,1971,11343481995.5806
mys,1972,11941722217.463
mys,1973,12987717978.055
mys,1974,14156501878.5607
mys,1975,14073413797.1451
mys,1976,14876605985.1378
mys,1977,16385131111.3277
mys,1978,18080145185.3164
mys,1979,20031811088.9267
mys,1980,22567868957.397
mys,1981,23713573822.084
mys,1982,24493684286.5354
mys,1983,25273797438.7094
mys,1984,26904186420.3795
mys,1985,26996507968.3142
mys,1986,24294271336.9331
mys,1987,24794650965.1585
mys,1988,27710623244.6332
mys,1989,31402242090.3088
mys,1990,35135118325.2332
mys,1991,38313235974.9072
mys,1992,40096206426.834
mys,1993,42603410856.4845
mys,1994,46603507412.6233
mys,1995,52036204890.539
mys,1996,55608494686.9799
mys,1997,58005256484.4451
mys,1998,52067944181.2829
mys,1999,53557032620.6632
mys,2000,60534674279.8618
mys,2001,62367317372.9357
mys,2002,64782244859.8131
mys,2003,70038332044.5526
mys,2004,76936461221.3546
mys,2005,83944836230.95641
mys,2006,89493790244.52699
mys,2007,98840371885.80208
mys,2008,107458603098.19501
mys,2009,108053795442.325
mys,2010,115468361106.132
mys,2011,123394513506.593
mys,2012,133692288951.479
mys,2013,143383573959.79999
mys,2014,153386576366.66199
mys,2015,162616677506.08099
mys,2016,172131681218.79401
mys,2017,184022995519.14001
mys,2018,198707975931.37897
mys,2019,213983100755.345
mys,2020,204697733964.92096
nam,1980,1641808102.40277
nam,1981,2243340126.70722
nam,1982,2287498559.80566
nam,1983,2181964408.46187
nam,1984,2260258568.53195
nam,1985,1946587935.65539
nam,1986,2100380781.26043
nam,1987,2490834671.40541
nam,1988,2332797064.47281
nam,1989,2401746183.71591
nam,1990,1984875129.25818
nam,1991,2273714770.33667
nam,1992,2196026642.03262
nam,1993,2191464714.05616
nam,1994,2205068988.27036
nam,1995,2272299443.40509
nam,1996,2514881539.21394
nam,1997,2702634277.55222
nam,1998,2801594298.97764
nam,1999,2839366056.24947
nam,2000,3004080019.25182
nam,2001,3274486822.59605
nam,2002,3226554778.41002
nam,2003,3494558450.22862
nam,2004,3561010899.01334
nam,2005,3589098882.92876
nam,2006,3901250258.1141
nam,2007,4139700067.53662
nam,2008,4669043875.51526
nam,2009,5318345663.29501
nam,2010,5024336852.48294
nam,2011,5470261754.86535
nam,2012,5995208408.69747
nam,2013,6562039085.84914
nam,2014,6847990203.30852
nam,2015,7788644462.38521
nam,2016,9020254434.51665
nam,2017,8410768574.51152
nam,2018,8394742576.7938
nam,2019,8429920322.3127
nam,2020,7565551036.72595
ncl,2015,5710558156.63545
ner,1990,2893707206.9636
ner,1991,2993019327.93279
ner,1992,2830799983.66068
ner,1993,3035360793.94234
ner,1994,3096527407.69508
ner,1995,3268759584.08807
ner,1996,3172001733.05095
ner,1997,3261474096.16555
ner,1998,3357463654.22065
ner,1999,3463769035.3557
ner,2000,3418868905.33459
ner,2001,3654394619.22016
ner,2002,3837985738.61106
ner,2003,3984785511.51813
ner,2004,4128388176.35037
ner,2005,4180155056.13302
ner,2006,4345793677.79765
ner,2007,4518310561.00548
ner,2008,4519832443.60692
ner,2009,4803344219.33801
ner,2010,5116183511.59153
ner,2011,5321176291.84267
ner,2012,5718082445.42522
ner,2013,5979816259.049
ner,2014,6101259099.06722
ner,2015,6520758976.86057
ner,2016,7147211719.93044
ner,2017,7739326784.2974
ner,2018,8247348055.18903
ner,2019,8554138665.72668
ner,2020,8931751028.10043
nga,1981,106455535572.707
nga,1982,94027328949.61328
nga,1983,72503269720.2491
nga,1984,76832458726.96478
nga,1985,94344766057.67281
nga,1986,85522748476.7478
nga,1987,80738774939.019
nga,1988,86374248730.31038
nga,1989,79804702614.0312
nga,1990,98813096343.76501
nga,1991,104650984114.004
nga,1992,122366122965.39799
nga,1993,112278086341.558
nga,1994,101216099846.399
nga,1995,106235148765.47501
nga,1996,127464219231.67599
nga,1997,123331700023.854
nga,1998,122920474185.3
nga,1999,112424440797.036
nga,2000,114412713901.912
nga,2001,182359572788.32401
nga,2002,210116801089.31
nga,2003,232741781619.82401
nga,2004,233269694999.42599
nga,2005,263017839890.13501
nga,2006,226939876676.146
nga,2007,305423442126.35797
nga,2008,256622537713.48599
nga,2009,313804507011.19397
nga,2010,319264159243.43201
nga,2011,309506854449.79401
nga,2012,309524372697.31299
nga,2013,374725646012.22699
nga,2014,377025340468.69293
nga,2015,382504566928.09497
nga,2016,360587127379.91498
nga,2017,357152780213.38898
nga,2018,375799291079.46399
nga,2019,372067095956.862
nga,2020,380254704869.31201
nic,1960,2170777191.87674
nic,1961,2347738538.55205
nic,1962,2624200810.49632
nic,1963,2885234729.73677
nic,1964,3146799745.45583
nic,1965,3456960088.96838
nic,1966,3555823698.463
nic,1967,3942913366.90328
nic,1968,3925493402.40462
nic,1969,3987419251.81141
nic,1970,4023082380.35057
nic,1971,4105455444.18412
nic,1972,4168496596.19601
nic,1973,4433380964.90643
nic,1974,4762023465.87486
nic,1975,5008372567.48153
nic,1976,5240780386.52449
nic,1977,5648025166.3283
nic,1978,5309451161.20972
nic,1979,3869754826.97373
nic,1980,4558374521.14903
nic,1981,3913623396.10753
nic,1982,3410382927.79363
nic,1983,3218842982.78027
nic,1984,3055849473.4926
nic,1985,2809659700.82951
nic,1986,2578154745.8002
nic,1987,2505288308.9339
nic,1988,3597764387.37941
nic,1989,3394858407.72768
nic,1990,2878066068.44143
nic,1991,3871366831.74177
nic,1992,4128600073.90442
nic,1993,4007037268.19068
nic,1994,4100286368.15975
nic,1995,4249104693.09014
nic,1996,4438997388.20273
nic,1997,4697075076.6718
nic,1998,4946467742.25232
nic,1999,5115206242.81305
nic,2000,5411461723.62152
nic,2001,5673364573.12663
nic,2002,5921216103.61421
nic,2003,6019463577.14392
nic,2004,6135699094.60595
nic,2005,6344058699.21131
nic,2006,6524978556.73954
nic,2007,6836029259.73086
nic,2008,7055971598.86054
nic,2009,7175357299.35775
nic,2010,7392397668.37925
nic,2011,7585952325.82752
nic,2012,7895113373.86467
nic,2013,8197525654.20836
nic,2014,8544682264.35966
nic,2015,8993205365.26665
nic,2016,9505504320.87678
nic,2017,9762092468.58192
nic,2018,9317078726.87553
nic,2019,9174882191.57445
nic,2020,9096461510.97651
nld,1969,141507951760.78601
nld,1970,151800749956.23801
nld,1971,156590087723.577
nld,1972,160659874205.47299
nld,1973,168074352757.41699
nld,1974,173445193997.32401
nld,1975,178659100186.41501
nld,1976,188527061236.09296
nld,1977,196301435812.90799
nld,1978,205349476822.03
nld,1979,207969863343.89896
nld,1980,207797261971.069
nld,1981,202839938404.52399
nld,1982,199907152995.11896
nld,1983,202424173967.55896
nld,1984,203648893129.18201
nld,1985,206478668033.28296
nld,1986,211367790951.95401
nld,1987,215756341596.83896
nld,1988,219103372520.06201
nld,1989,226017277688.70801
nld,1990,235147194092.07999
nld,1991,241514738499.457
nld,1992,243242882492.508
nld,1993,245215625259.37399
nld,1994,249999924728.677
nld,1995,256661254835.33701
nld,1996,269305157223.66199
nld,1997,280551852247.84894
nld,1998,296309761224.05603
nld,1999,313960068700.66803
nld,2000,325461295967.58002
nld,2001,332116559257.75403
nld,2002,335981763767.26001
nld,2003,335543549446.466
nld,2004,338093384262.646
nld,2005,341170214402.10199
nld,2006,340638561343.71094
nld,2007,347024400509.14203
nld,2008,350113304367.87402
nld,2009,343512379471.51801
nld,2010,343873297357.76099
nld,2011,344112402933.255
nld,2012,340185738066.68597
nld,2013,336905993552.71503
nld,2014,338168656945.68494
nld,2015,344854358612.5
nld,2016,348715463471.875
nld,2017,356146773334.37097
nld,2018,363854956591.15698
nld,2019,367063561357.60693
nld,2020,342742993305.07898
nld_curacao,2015,2080167597.76536
nor,1970,44166249870.8277
nor,1971,46605311563.5011
nor,1972,47874258551.2039
nor,1973,49581936550.5839
nor,1974,51057600496.0215
nor,1975,53758933553.78729
nor,1976,56960132272.3985
nor,1977,60533471117.0817
nor,1978,59570817402.0874
nor,1979,62072873824.5324
nor,1980,63357817505.4252
nor,1981,63549281802.2114
nor,1982,64261940684.0963
nor,1983,65534607833.0061
nor,1984,67626206468.947
nor,1985,73864792807.68829
nor,1986,77594502428.43849
nor,1987,77115469670.3524
nor,1988,75487279115.42828
nor,1989,75025979125.7621
nor,1990,75545561641.00438
nor,1991,77120181874.54788
nor,1992,78943432882.09151
nor,1993,80736054562.3643
nor,1994,83476821328.92419
nor,1995,86492135992.5596
nor,1996,91961268988.32281
nor,1997,94831249354.1386
nor,1998,97513733595.12241
nor,1999,101155027384.52
nor,2000,105384230649.995
nor,2001,107557176810.995
nor,2002,110930246977.369
nor,2003,114470724398.05701
nor,2004,120707078640.07401
nor,2005,126021452929.627
nor,2006,132273431848.713
nor,2007,139295236126.89899
nor,2008,141629637284.28201
nor,2009,141669939030.69101
nor,2010,147068512968.89499
nor,2011,150547359718.92099
nor,2012,155807543660.22501
nor,2013,160187661465.32999
nor,2014,163505673245.841
nor,2015,167936509248.73401
nor,2016,169823002996.79599
nor,2017,173624883744.96201
nor,2018,176348165753.849
nor,2019,178285005683.57999
nor,2020,166573194171.74701
npl,2001,12970392812.7995
npl,2002,13430676658.2242
npl,2003,13855006245.3785
npl,2004,13989131169.347
npl,2005,14645656825.1546
npl,2006,15436880888.3634
npl,2007,15925485865.7981
npl,2008,16128072719.319
npl,2009,17042629300.674
npl,2010,18104790363.4011
npl,2011,18208379611.4231
npl,2012,18761042520.2419
npl,2013,19257877095.0801
npl,2014,19844033814.907
npl,2015,20356546454.0806
npl,2016,21202534996.2857
npl,2017,21369478544.3849
npl,2018,22687940610.35369
npl,2019,24534623932.6302
npl,2020,25416903909.65269
nzl,1970,34385123868.9656
nzl,1971,34538433375.7562
nzl,1972,36976321762.93169
nzl,1973,40102634983.17609
nzl,1974,41711322024.4426
nzl,1975,41403142314.1966
nzl,1976,40049403929.6362
nzl,1977,38748391708.3631
nzl,1978,39440727348.8032
nzl,1979,39254927735.8392
nzl,1980,39160574626.4754
nzl,1981,39961817325.96449
nzl,1982,39410841890.549
nzl,1983,40625605048.9025
nzl,1984,42199449781.2026
nzl,1985,42776323157.6562
nzl,1986,44538067957.9491
nzl,1987,45802651371.1885
nzl,1988,47142865810.0734
nzl,1989,47620336477.2747
nzl,1990,47814472358.3047
nzl,1991,46676639411.42631
nzl,1992,46824303073.624
nzl,1993,48624747293.3628
nzl,1994,51728677975.5574
nzl,1995,53880666678.2894
nzl,1996,56585830994.2642
nzl,1997,58123179971.7568
nzl,1998,59751974755.4874
nzl,1999,61565161875.207
nzl,2000,62415913108.6665
nzl,2001,64083685559.3717
nzl,2002,67278313080.772
nzl,2003,71458612597.8486
nzl,2004,75285869697.8678
nzl,2005,78759333321.71059
nzl,2006,81053738733.2415
nzl,2007,84122439373.0714
nzl,2008,83441838246.83139
nzl,2009,84711593995.71118
nzl,2010,86561509789.22231
nzl,2011,89288411583.18661
nzl,2012,91347454453.52946
nzl,2013,94905618996.14708
nzl,2014,98017794591.9559
nzl,2015,102132882372.42599
nzl,2016,108767243501.45599
nzl,2017,114161081608.815
nzl,2018,119193631688.14
nzl,2019,122583894419.35899
nzl,2020,123106337976.603
omn,1998,10279329405.7574
omn,1999,10210134031.7382
omn,2000,10337984638.998
omn,2001,10910574242.9535
omn,2002,10978028156.5673
omn,2003,12496631419.5544
omn,2004,13268399459.0795
omn,2005,13637963950.5459
omn,2006,14313372938.2484
omn,2007,17074497071.0702
omn,2008,18035110763.941
omn,2009,20280383338.0536
omn,2010,21483892683.166
omn,2011,23006175096.10469
omn,2012,25520967918.3177
omn,2013,26307898920.0746
omn,2014,27370309524.56409
omn,2015,28385955786.736
omn,2016,29829737665.6425
omn,2017,32603346934.13
omn,2018,32910271525.6623
omn,2019,31656503382.4942
omn,2020,34008427288.36
pak,1986,65860584605.11649
pak,1987,68180619577.38
pak,1988,75117050664.7085
pak,1989,75732570147.0453
pak,1990,79141601126.89868
pak,1991,78092850623.8214
pak,1992,88255787490.4476
pak,1993,90151824235.9846
pak,1994,93277716251.535
pak,1995,99863301236.3481
pak,1996,106976102328.351
pak,1997,111465369997.92599
pak,1998,113205632965.905
pak,1999,121615759738.403
pak,2000,122110305969.96001
pak,2001,126351365023.87801
pak,2002,128627426061.895
pak,2003,133202151158.535
pak,2004,141772711476.60501
pak,2005,157050156240.60599
pak,2006,161112335747.09698
pak,2007,168069595998.92899
pak,2008,174051946301.685
pak,2009,173216594220.61301
pak,2010,177040747504.53
pak,2011,185159929289.32901
pak,2012,194479596643.367
pak,2013,198639061217.358
pak,2014,209737883685.642
pak,2015,215812573037.67401
pak,2016,232261507915.55096
pak,2017,252000421305.73697
pak,2018,267663252682.62399
pak,2019,275846076491.91998
pak,2020,264435465575.88297
pan,1960,1751677734.26485
pan,1961,1879703717.93803
pan,1962,1974095665.41805
pan,1963,2195971307.66558
pan,1964,2344069165.46582
pan,1965,2552382645.64722
pan,1966,2583304189.55536
pan,1967,2789990204.30166
pan,1968,2857257977.32896
pan,1969,3226689038.79154
pan,1970,3373159431.15667
pan,1971,3597745919.21449
pan,1972,3601016716.11398
pan,1973,3700227146.74374
pan,1974,4105246160.87055
pan,1975,3995678506.08479
pan,1976,4008216111.8276
pan,1977,4290584582.92973
pan,1978,4780641173.1733
pan,1979,5078272914.10116
pan,1980,5421694165.1471
pan,1981,6430442235.49543
pan,1982,5758137057.55091
pan,1983,6278912226.27173
pan,1984,7247310439.66511
pan,1985,7924550401.74741
pan,1986,8206419242.60744
pan,1987,7998283432.01782
pan,1988,7327429696.39137
pan,1989,9122565682.23003
pan,1990,7968964357.06473
pan,1991,9410240349.92993
pan,1992,10144376735.2854
pan,1993,10574582339.33
pan,1994,10299970674.5374
pan,1995,9769035229.87822
pan,1996,9910210700.36894
pan,1997,10752999072.5
pan,1998,12744813186.1512
pan,1999,12802028406.7354
pan,2000,12785136310.9004
pan,2001,13186369008.5679
pan,2002,14100412902.0438
pan,2003,15331846718.0037
pan,2004,15995179282.6816
pan,2005,17401037466.6606
pan,2006,18252907640.9729
pan,2007,18412017536.5489
pan,2008,19343529950.9497
pan,2009,20034174796.9508
pan,2010,21412357474.8644
pan,2011,22586364941.2352
pan,2012,23427921900.1157
pan,2013,25216526343.8406
pan,2014,27102779801.7815
pan,2015,27871100000
pan,2016,29841242838.3357
pan,2017,30546091177.3137
pan,2018,31530718737.326
pan,2019,32600567255.1997
per,1960,18614415253.7291
per,1961,19414306368.0554
per,1962,21798029738.6649
per,1963,23770243822.1434
per,1964,25261964987.9932
per,1965,27026430681.36
per,1966,29708817284.58689
per,1967,31773142458.4988
per,1968,31366418163.0786
per,1969,32462181264.8576
per,1970,33214621211.3849
per,1971,34729469837.1704
per,1972,35518594720.1473
per,1973,38178252612.7478
per,1974,41715557734.9754
per,1975,43147865253.7491
per,1976,43546614562.9846
per,1977,42648631118.5863
per,1978,39199449593.6997
per,1979,38970567490.1986
per,1980,41717950230.8308
per,1981,44835372330.4335
per,1982,43753166705.1685
per,1983,41306042194.3906
per,1984,42444870221.567
per,1985,43187341435.3634
per,1986,49669410206.2948
per,1987,55283002981.7114
per,1988,50673859716.2589
per,1989,42394627808.6034
per,1990,42161758212.0099
per,1991,43728842997.3052
per,1992,43404659808.8968
per,1993,45329821473.8855
per,1994,49617572796.0942
per,1995,54339562116.0604
per,1996,55625927387.65391
per,1997,57641206396.5299
per,1998,56501979620.0442
per,1999,55691721023.6778
per,2000,57097312338.7327
per,2001,57670713845.4133
per,2002,60479902728.977
per,2003,62000333845.0918
per,2004,64106527696.4734
per,2005,66453167381.324
per,2006,70581020230.5293
per,2007,76685872154.92398
per,2008,83509270334.56099
per,2009,86075222139.4911
per,2010,93908652319.4214
per,2011,100671440604.05499
per,2012,108156762637.022
per,2013,114356915646.32401
per,2014,119186567279.784
per,2015,123975945233.011
per,2016,128616190944.584
per,2017,132017123803.05299
per,2018,137070872548.30299
per,2019,141519319842.134
per,2020,129072360154.349
phl,1960,22381614178.32389
phl,1961,23478458580.6855
phl,1962,24816738507.5281
phl,1963,26305614452.1592
phl,1964,27357816808.312
phl,1965,28698074822.0126
phl,1966,30161381518.0356
phl,1967,31682468907.3608
phl,1968,33150578891.7964
phl,1969,34465125019.0742
phl,1970,35487094576.1904
phl,1971,36687068226.94289
phl,1972,37897496085.6839
phl,1973,40079741552.2062
phl,1974,42038351710.5712
phl,1975,44055731480.7841
phl,1976,46257896453.2044
phl,1977,48697682766.5051
phl,1978,51236360244.3486
phl,1979,53720930132.5408
phl,1980,56142492214.9696
phl,1981,57633488439.7739
phl,1982,59651256562.2304
phl,1983,60203987604.1019
phl,1984,60948546453.932
phl,1985,60615595152.2445
phl,1986,62499181114.5321
phl,1987,64663084120.3046
phl,1988,68281442783.78049
phl,1989,71390819223.5995
phl,1990,75117869038.9558
phl,1991,76994938578.7758
phl,1992,79487058039.48849
phl,1993,81496506039.5246
phl,1994,83872124601.04401
phl,1995,86376243810.47
phl,1996,89676101358.0181
phl,1997,93561664096.88768
phl,1998,98513218935.13008
phl,1999,102481591235.64999
phl,2000,107807665561.509
phl,2001,112057750392.914
phl,2002,117772675466.46899
phl,2003,124108327637.01401
phl,2004,131436170182.231
phl,2005,137277808138.79201
phl,2006,143019322577.13199
phl,2007,149897738787.45099
phl,2008,155672719158.77301
phl,2009,159613494533.733
phl,2010,165343298980.79001
phl,2011,174523380861.216
phl,2012,186389173619.81696
phl,2013,197235165622.918
phl,2014,208644145380.90201
phl,2015,222090368566.04199
phl,2016,237968960348.81601
phl,2017,252145643475.80096
phl,2018,266682385402.23001
phl,2019,282328413062.15198
phl,2020,259912201855.23001
pol,1995,133614537737.10001
pol,1996,145321925984.879
pol,1997,155968961400.716
pol,1998,163695715612.14999
pol,1999,172772516248.83899
pol,2000,177778750497.41299
pol,2001,181369942963.258
pol,2002,188391563867.88696
pol,2003,190994826900.11896
pol,2004,199275766016.71301
pol,2005,202894813635.76096
pol,2006,212488924260.51199
pol,2007,224488658973.33896
pol,2008,239480037140.20401
pol,2009,247728080647.30096
pol,2010,254276163947.47296
pol,2011,261491975063.00601
pol,2012,262659769200.15897
pol,2013,263302294734.04999
pol,2014,269838440111.42096
pol,2015,279903170181.72198
pol,2016,290977848521.02399
pol,2017,304677278153.60101
pol,2018,318425255338.90399
pol,2019,330777291417.96002
pol,2020,321032762965.91101
pri,1964,11225122265.5876
pri,1965,12100241292.9503
pri,1966,13211347473.7592
pri,1967,13340484888.2839
pri,1968,14144152249.7421
pri,1969,15318843858.0073
pri,1970,17363410334.6698
pri,1971,17489270149.841
pri,1972,20452875485.202
