geo,time,ag_lnd_arbl_ha_pc
prt,2002,0.15703
prt,2003,0.14862
prt,2004,0.14143
prt,2005,0.12429
prt,2006,0.11801
prt,2007,0.10891
prt,2008,0.11557
prt,2009,0.11364
prt,2010,0.10854
prt,2011,0.10673
prt,2012,0.10688
prt,2013,0.10887
prt,2014,0.10558
prt,2015,0.1033
prt,2016,0.09513
prt,2017,0.09165
prt,2018,0.08938
pry,1961,0.35814
pry,1962,0.35432
pry,1963,0.35383
pry,1964,0.35971
pry,1965,0.36091
pry,1966,0.36266
pry,1967,0.35315
pry,1968,0.34227
pry,1969,0.33355
pry,1970,0.32528
pry,1971,0.31744
pry,1972,0.30996
pry,1973,0.30232
pry,1974,0.33776
pry,1975,0.37259
pry,1976,0.40533
pry,1977,0.4326
pry,1978,0.46129
pry,1979,0.48463
pry,1980,0.50917
pry,1981,0.53194
pry,1982,0.52838
pry,1983,0.52472
pry,1984,0.52082
pry,1985,0.51684
pry,1986,0.51545
pry,1987,0.51134
pry,1988,0.50729
pry,1989,0.50336
pry,1990,0.4996
pry,1991,0.49604
pry,1992,0.51743
pry,1993,0.50488
pry,1994,0.52506
pry,1995,0.54429
pry,1996,0.53195
pry,1997,0.5202
pry,1998,0.55797
pry,1999,0.56553
pry,2000,0.56733
pry,2001,0.57199
pry,2002,0.58026
pry,2003,0.58228
pry,2004,0.58808
pry,2005,0.59408
pry,2006,0.60035
pry,2007,0.60683
pry,2008,0.6178
pry,2009,0.6259
pry,2010,0.6362
pry,2011,0.65078
pry,2012,0.67897
pry,2013,0.68876
pry,2014,0.70657
pry,2015,0.72779
pry,2016,0.68812
pry,2017,0.67758
pry,2018,0.68056
pse,1990,0.0551
pse,1991,0.05124
pse,1992,0.04807
pse,1993,0.04596
pse,1994,0.04395
pse,1995,0.04485
pse,1996,0.04134
pse,1997,0.0388
pse,1998,0.03025
pse,1999,0.03476
pse,2000,0.03491
pse,2001,0.03403
pse,2002,0.03317
pse,2003,0.03201
pse,2004,0.03151
pse,2005,0.02982
pse,2006,0.0276
pse,2007,0.0249
pse,2008,0.02311
pse,2009,0.01717
pse,2010,0.01154
pse,2011,0.0112
pse,2012,0.0116
pse,2013,0.01349
pse,2014,0.01534
pse,2015,0.0119
pse,2016,0.01164
pyf,1961,0.02478
pyf,1962,0.02391
pyf,1963,0.02303
pyf,1964,0.02219
pyf,1965,0.0214
pyf,1966,0.02068
pyf,1967,0.02
pyf,1968,0.01936
pyf,1969,0.01872
pyf,1970,0.0181
pyf,1971,0.01748
pyf,1972,0.01689
pyf,1973,0.01631
pyf,1974,0.01576
pyf,1975,0.01524
pyf,1976,0.01475
pyf,1977,0.0143
pyf,1978,0.01386
pyf,1979,0.01345
pyf,1980,0.01305
pyf,1981,0.01266
pyf,1982,0.01229
pyf,1983,0.01194
pyf,1984,0.01161
pyf,1985,0.0113
pyf,1986,0.011
pyf,1987,0.01072
pyf,1988,0.01046
pyf,1989,0.01022
pyf,1990,0.01
pyf,1991,0.00982
pyf,1992,0.00965
pyf,1993,0.00949
pyf,1994,0.01401
pyf,1995,0.01376
pyf,1996,0.01349
pyf,1997,0.01322
pyf,1998,0.01296
pyf,1999,0.0127
pyf,2000,0.01246
pyf,2001,0.01225
pyf,2002,0.01205
pyf,2003,0.01187
pyf,2004,0.01172
pyf,2005,0.01159
pyf,2006,0.01149
pyf,2007,0.01142
pyf,2008,0.01136
pyf,2009,0.00942
pyf,2010,0.00938
pyf,2011,0.00934
pyf,2012,0.00929
pyf,2013,0.00925
pyf,2014,0.0092
pyf,2015,0.00915
pyf,2016,0.0091
pyf,2017,0.00905
pyf,2018,0.009
qat,1961,0.01945
qat,1962,0.01777
qat,1963,0.0162
qat,1964,0.0148
qat,1965,0.01358
qat,1966,0.01252
qat,1967,0.01159
qat,1968,0.01073
qat,1969,0.00991
qat,1970,0.00913
qat,1971,0.00837
qat,1972,0.00766
qat,1973,0.00703
qat,1974,0.01302
qat,1975,0.01217
qat,1976,0.01151
qat,1977,0.01097
qat,1978,0.00521
qat,1979,0.00975
qat,1980,0.01789
qat,1981,0.02016
qat,1982,0.02164
qat,1983,0.02263
qat,1984,0.02344
qat,1985,0.02157
qat,1986,0.02011
qat,1987,0.02132
qat,1988,0.02029
qat,1989,0.01949
qat,1990,0.021
qat,1991,0.01847
qat,1992,0.02422
qat,1993,0.02592
qat,1994,0.02564
qat,1995,0.02532
qat,1996,0.02488
qat,1997,0.02428
qat,1998,0.02357
qat,1999,0.02279
qat,2000,0.02194
qat,2001,0.02163
qat,2002,0.01794
qat,2003,0.01701
qat,2004,0.0154
qat,2005,0.0134
qat,2006,0.01271
qat,2007,0.01067
qat,2008,0.01006
qat,2009,0.00761
qat,2010,0.0074
qat,2011,0.00605
qat,2012,0.00614
qat,2013,0.00659
qat,2014,0.00614
qat,2015,0.00596
qat,2016,0.00539
qat,2017,0.00514
qat,2018,0.00503
rou,1961,0.53101
rou,1962,0.53125
rou,1963,0.52416
rou,1964,0.51942
rou,1965,0.51567
rou,1966,0.50985
rou,1967,0.50163
rou,1968,0.4948
rou,1969,0.48833
rou,1970,0.48063
rou,1971,0.47543
rou,1972,0.47018
rou,1973,0.46353
rou,1974,0.4614
rou,1975,0.45746
rou,1976,0.45287
rou,1977,0.44958
rou,1978,0.44658
rou,1979,0.4444
rou,1980,0.44283
rou,1981,0.44061
rou,1982,0.43914
rou,1983,0.439
rou,1984,0.43881
rou,1985,0.43923
rou,1986,0.43811
rou,1987,0.43923
rou,1988,0.43834
rou,1989,0.40835
rou,1990,0.4073
rou,1991,0.40968
rou,1992,0.4105
rou,1993,0.41035
rou,1994,0.41086
rou,1995,0.41161
rou,1996,0.41279
rou,1997,0.41438
rou,1998,0.41431
rou,1999,0.41527
rou,2000,0.41799
rou,2001,0.42341
rou,2002,0.43147
rou,2003,0.43464
rou,2004,0.41558
rou,2005,0.42144
rou,2006,0.42178
rou,2007,0.41541
rou,2008,0.42463
rou,2009,0.43152
rou,2010,0.45172
rou,2011,0.44646
rou,2012,0.43863
rou,2013,0.43766
rou,2014,0.44091
rou,2015,0.44298
rou,2016,0.43558
rou,2017,0.43612
rou,2018,0.44603
rus,1992,0.88871
rus,1993,0.87255
rus,1994,0.86533
rus,1995,0.8593
rus,1996,0.85059
rus,1997,0.86175
rus,1998,0.85414
rus,1999,0.84893
rus,2000,0.84841
rus,2001,0.84849
rus,2002,0.84969
rus,2003,0.84729
rus,2004,0.84784
rus,2005,0.84854
rus,2006,0.84987
rus,2007,0.85133
rus,2008,0.85223
rus,2009,0.85197
rus,2010,0.85159
rus,2011,0.85092
rus,2012,0.84949
rus,2013,0.84769
rus,2014,0.84584
rus,2015,0.84422
rus,2016,0.84278
rus,2017,0.84188
rus,2018,0.84199
rwa,1961,0.16176
rwa,1962,0.1605
rwa,1963,0.1594
rwa,1964,0.15801
rwa,1965,0.15608
rwa,1966,0.15354
rwa,1967,0.15055
rwa,1968,0.1476
rwa,1969,0.14493
rwa,1970,0.13893
rwa,1971,0.14465
rwa,1972,0.15575
rwa,1973,0.14855
rwa,1974,0.15786
rwa,1975,0.15717
rwa,1976,0.15534
rwa,1977,0.15359
rwa,1978,0.15168
rwa,1979,0.14963
rwa,1980,0.14748
rwa,1981,0.14542
rwa,1982,0.14351
rwa,1983,0.14145
rwa,1984,0.13892
rwa,1985,0.13454
rwa,1986,0.12943
rwa,1987,0.12419
rwa,1988,0.11978
rwa,1989,0.11681
rwa,1990,0.12073
rwa,1991,0.12422
rwa,1992,0.1313
rwa,1993,0.1357
rwa,1994,0.11792
rwa,1995,0.11994
rwa,1996,0.12473
rwa,1997,0.12461
rwa,1998,0.11777
rwa,1999,0.11545
rwa,2000,0.11344
rwa,2001,0.12149
rwa,2002,0.13243
rwa,2003,0.12785
rwa,2004,0.12797
rwa,2005,0.1225
rwa,2006,0.12196
rwa,2007,0.12022
rwa,2008,0.11732
rwa,2009,0.11437
rwa,2010,0.11195
rwa,2011,0.11089
rwa,2012,0.10908
rwa,2013,0.10937
rwa,2014,0.10371
rwa,2015,0.1013
rwa,2016,0.0987
rwa,2017,0.09613
rwa,2018,0.09362
sau,1961,0.27022
sau,1962,0.26589
sau,1963,0.26126
sau,1964,0.25656
sau,1965,0.25188
sau,1966,0.24724
sau,1967,0.24254
sau,1968,0.23943
sau,1969,0.23572
sau,1970,0.23302
sau,1971,0.22948
sau,1972,0.22681
sau,1973,0.22348
sau,1974,0.22113
sau,1975,0.21834
sau,1976,0.2153
sau,1977,0.212
sau,1978,0.20701
sau,1979,0.20136
sau,1980,0.19502
sau,1981,0.18813
sau,1982,0.18109
sau,1983,0.18802
sau,1984,0.18923
sau,1985,0.19437
sau,1986,0.19573
sau,1987,0.20075
sau,1988,0.20239
sau,1989,0.20426
sau,1990,0.20882
sau,1991,0.21338
sau,1992,0.21119
sau,1993,0.20672
sau,1994,0.20132
sau,1995,0.1961
sau,1996,0.19155
sau,1997,0.18751
sau,1998,0.18384
sau,1999,0.17797
sau,2000,0.17383
sau,2001,0.16979
sau,2002,0.1651
sau,2003,0.16031
sau,2004,0.1513
sau,2005,0.14696
sau,2006,0.14083
sau,2007,0.13683
sau,2008,0.12898
sau,2009,0.12001
sau,2010,0.11597
sau,2011,0.11175
sau,2012,0.10691
sau,2013,0.10209
sau,2014,0.11094
sau,2015,0.11003
sau,2016,0.10717
sau,2017,0.10383
sau,2018,0.10198
sdn,2011,0.56196
sdn,2012,0.54862
sdn,2013,0.53517
sdn,2014,0.52197
sdn,2015,0.50955
sdn,2016,0.49748
sdn,2017,0.4857
sdn,2018,0.47422
sen,1961,0.89006
sen,1962,0.86601
sen,1963,0.87114
sen,1964,0.84715
sen,1965,0.85042
sen,1966,0.82652
sen,1967,0.82879
sen,1968,0.84726
sen,1969,0.77105
sen,1970,0.7394
sen,1971,0.73595
sen,1972,0.71392
sen,1973,0.70354
sen,1974,0.69395
sen,1975,0.67507
sen,1976,0.65765
sen,1977,0.60291
sen,1978,0.5885
sen,1979,0.574
sen,1980,0.559
sen,1981,0.54351
sen,1982,0.5276
sen,1983,0.51169
sen,1984,0.49606
sen,1985,0.48058
sen,1986,0.46577
sen,1987,0.45144
sen,1988,0.43716
sen,1989,0.42363
sen,1990,0.41083
sen,1991,0.38334
sen,1992,0.38097
sen,1993,0.37463
sen,1994,0.3756
sen,1995,0.35408
sen,1996,0.36094
sen,1997,0.32177
sen,1998,0.28723
sen,1999,0.35606
sen,2000,0.33906
sen,2001,0.30879
sen,2002,0.29659
sen,2003,0.27814
sen,2004,0.27632
sen,2005,0.28187
sen,2006,0.24916
sen,2007,0.24386
sen,2008,0.30155
sen,2009,0.3105
sen,2010,0.29973
sen,2011,0.25319
sen,2012,0.24623
sen,2013,0.23218
sen,2014,0.22575
sen,2015,0.2195
sen,2016,0.21343
sen,2017,0.20753
sen,2018,0.20184
sgp,1961,0.00176
sgp,1962,0.00229
sgp,1963,0.00223
sgp,1964,0.00217
sgp,1965,0.00212
sgp,1966,0.00207
sgp,1967,0.00202
sgp,1968,0.00149
sgp,1969,0.00147
sgp,1970,0.00193
sgp,1971,0.00095
sgp,1972,0.00139
sgp,1973,0.00137
sgp,1974,0.0009
sgp,1975,0.00088
sgp,1976,0.00087
sgp,1977,0.00086
sgp,1978,0.00085
sgp,1979,0.00084
sgp,1980,0.00083
sgp,1981,0.00079
sgp,1982,0.00076
sgp,1983,0.00075
sgp,1984,0.00073
sgp,1985,0.00073
sgp,1986,0.00073
sgp,1987,0.00072
sgp,1988,0.0007
sgp,1989,0.00034
sgp,1990,0.00033
sgp,1991,0.00032
sgp,1992,0.00031
sgp,1993,0.0003
sgp,1994,0.00029
sgp,1995,0.00028
sgp,1996,0.00027
sgp,1997,0.00026
sgp,1998,0.00025
sgp,1999,0.00025
sgp,2000,0.00025
sgp,2001,0.00024
sgp,2002,0.00024
sgp,2003,0.00015
sgp,2004,0.00017
sgp,2005,0.00015
sgp,2006,0.00015
sgp,2007,0.00015
sgp,2008,0.00012
sgp,2009,0.00012
sgp,2010,0.00013
sgp,2011,0.00012
sgp,2012,0.00012
sgp,2013,0.00011
sgp,2014,0.0001
sgp,2015,0.0001
sgp,2016,0.0001
sgp,2017,0.0001
sgp,2018,0.0001
slb,1961,0.08238
slb,1962,0.07997
slb,1963,0.07762
slb,1964,0.07532
slb,1965,0.07309
slb,1966,0.07092
slb,1967,0.06881
slb,1968,0.06672
slb,1969,0.06459
slb,1970,0.06241
slb,1971,0.06018
slb,1972,0.05795
slb,1973,0.05577
slb,1974,0.05368
slb,1975,0.05171
slb,1976,0.04985
slb,1977,0.05291
slb,1978,0.05574
slb,1979,0.05385
slb,1980,0.05205
slb,1981,0.05033
slb,1982,0.05275
slb,1983,0.05107
slb,1984,0.04949
slb,1985,0.04801
slb,1986,0.04662
slb,1987,0.03486
slb,1988,0.0339
slb,1989,0.03627
slb,1990,0.03527
slb,1991,0.03429
slb,1992,0.03333
slb,1993,0.0324
slb,1994,0.03149
slb,1995,0.0334
slb,1996,0.03247
slb,1997,0.03158
slb,1998,0.03327
slb,1999,0.03486
slb,2000,0.03393
slb,2001,0.03538
slb,2002,0.03445
slb,2003,0.03579
slb,2004,0.03489
slb,2005,0.03405
slb,2006,0.03326
slb,2007,0.03251
slb,2008,0.03377
slb,2009,0.03494
slb,2010,0.03599
slb,2011,0.03509
slb,2012,0.03597
slb,2013,0.03501
slb,2014,0.03407
slb,2015,0.03316
slb,2016,0.03229
slb,2017,0.03145
slb,2018,0.03063
sle,1961,0.15091
sle,1962,0.15071
sle,1963,0.1504
sle,1964,0.15
sle,1965,0.14951
sle,1966,0.14893
sle,1967,0.14826
sle,1968,0.1475
sle,1969,0.14666
sle,1970,0.14573
sle,1971,0.14471
sle,1972,0.14361
sle,1973,0.14245
sle,1974,0.14122
sle,1975,0.13993
sle,1976,0.13859
sle,1977,0.1372
sle,1978,0.13577
sle,1979,0.1343
sle,1980,0.1328
sle,1981,0.13135
sle,1982,0.12994
sle,1983,0.12846
sle,1984,0.12677
sle,1985,0.12483
sle,1986,0.12255
sle,1987,0.1201
sle,1988,0.11692
sle,1989,0.11423
sle,1990,0.11251
sle,1991,0.11176
sle,1992,0.11178
sle,1993,0.11227
sle,1994,0.11253
sle,1995,0.11269
sle,1996,0.11246
sle,1997,0.11164
sle,1998,0.11046
sle,1999,0.10846
sle,2000,0.10688
sle,2001,0.14336
sle,2002,0.18327
sle,2003,0.23777
sle,2004,0.26458
sle,2005,0.26074
sle,2006,0.2899
sle,2007,0.21432
sle,2008,0.22372
sle,2009,0.23291
sle,2010,0.24633
sle,2011,0.2518
sle,2012,0.21924
sle,2013,0.23072
sle,2014,0.22573
sle,2015,0.22086
sle,2016,0.21613
sle,2017,0.21153
sle,2018,0.20705
slv,1961,0.17143
slv,1962,0.16649
slv,1963,0.16163
slv,1964,0.15597
slv,1965,0.14994
slv,1966,0.14269
slv,1967,0.1358
slv,1968,0.13155
slv,1969,0.12721
slv,1970,0.12251
slv,1971,0.12944
slv,1972,0.12619
slv,1973,0.1231
slv,1974,0.12019
slv,1975,0.11746
slv,1976,0.11183
slv,1977,0.10949
slv,1978,0.11634
slv,1979,0.12414
slv,1980,0.12154
slv,1981,0.11058
slv,1982,0.10111
slv,1983,0.09782
slv,1984,0.09854
slv,1985,0.10128
slv,1986,0.10395
slv,1987,0.10261
slv,1988,0.1052
slv,1989,0.10383
slv,1990,0.10436
slv,1991,0.10576
slv,1992,0.10856
slv,1993,0.10673
slv,1994,0.105
slv,1995,0.1034
slv,1996,0.0993
slv,1997,0.09832
slv,1998,0.10349
slv,1999,0.10796
slv,2000,0.1104
slv,2001,0.1181
slv,2002,0.11573
slv,2003,0.11361
slv,2004,0.11521
slv,2005,0.11599
slv,2006,0.09935
slv,2007,0.10318
slv,2008,0.10927
slv,2009,0.10864
slv,2010,0.10721
slv,2011,0.1082
slv,2012,0.11125
slv,2013,0.10996
slv,2014,0.11215
slv,2015,0.10608
slv,2016,0.10903
slv,2017,0.09972
slv,2018,0.09765
smr,1961,0.06315
smr,1962,0.06152
smr,1963,0.05999
smr,1964,0.05848
smr,1965,0.05712
smr,1966,0.05581
smr,1967,0.05462
smr,1968,0.05357
smr,1969,0.05269
smr,1970,0.05202
smr,1971,0.05156
smr,1972,0.05131
smr,1973,0.05112
smr,1974,0.05086
smr,1975,0.05043
smr,1976,0.04979
smr,1977,0.04903
smr,1978,0.04816
smr,1979,0.04734
smr,1980,0.04661
smr,1981,0.04595
smr,1982,0.04537
smr,1983,0.04485
smr,1984,0.04435
smr,1985,0.04387
smr,1986,0.04339
smr,1987,0.04292
smr,1988,0.04247
smr,1989,0.04196
smr,1990,0.04145
smr,1991,0.04089
smr,1992,0.04027
smr,1993,0.03967
smr,1994,0.03908
smr,1995,0.03857
smr,1996,0.03809
smr,1997,0.03765
smr,1998,0.03724
smr,1999,0.03684
smr,2000,0.03642
smr,2001,0.03595
smr,2002,0.03549
smr,2003,0.03501
smr,2004,0.03455
smr,2005,0.0341
smr,2006,0.03368
smr,2007,0.03326
smr,2008,0.03286
smr,2009,0.03244
smr,2010,0.03203
smr,2011,0.03159
smr,2012,0.03115
smr,2013,0.03072
smr,2014,0.03036
smr,2015,0.05966
smr,2016,0.05925
smr,2017,0.05895
smr,2018,0.05876
som,1961,0.31662
som,1962,0.31174
som,1963,0.30683
som,1964,0.30188
som,1965,0.29689
som,1966,0.29138
som,1967,0.28533
som,1968,0.27953
som,1969,0.2749
som,1970,0.27173
som,1971,0.271
som,1972,0.27186
som,1973,0.27074
som,1974,0.26287
som,1975,0.2474
som,1976,0.22552
som,1977,0.20179
som,1978,0.18121
som,1979,0.16614
som,1980,0.15666
som,1981,0.15189
som,1982,0.15042
som,1983,0.15094
som,1984,0.15178
som,1985,0.15176
som,1986,0.15052
som,1987,0.14835
som,1988,0.14575
som,1989,0.14313
som,1990,0.14145
som,1991,0.1405
som,1992,0.14023
som,1993,0.13997
som,1994,0.13971
som,1995,0.13815
som,1996,0.13524
som,1997,0.13142
som,1998,0.12665
som,1999,0.12194
som,2000,0.11756
som,2001,0.11375
som,2002,0.1263
som,2003,0.12735
som,2004,0.13326
som,2005,0.12923
som,2006,0.10591
som,2007,0.09025
som,2008,0.09652
som,2009,0.09388
som,2010,0.09133
som,2011,0.0808
som,2012,0.07864
som,2013,0.0842
som,2014,0.08195
som,2015,0.07973
som,2016,0.07754
som,2017,0.0754
som,2018,0.07329
srb,2006,0.35022
srb,2007,0.3545
srb,2008,0.36196
srb,2009,0.35702
srb,2010,0.36403
srb,2011,0.36487
srb,2012,0.35589
srb,2013,0.36157
srb,2014,0.36543
srb,2015,0.36517
srb,2016,0.36808
srb,2017,0.36961
srb,2018,0.36992
stp,1961,0.01548
stp,1962,0.01551
stp,1963,0.01557
stp,1964,0.01556
stp,1965,0.01541
stp,1966,0.01511
stp,1967,0.0147
stp,1968,0.01423
stp,1969,0.01379
stp,1970,0.01341
stp,1971,0.0131
stp,1972,0.01283
stp,1973,0.01258
stp,1974,0.01232
stp,1975,0.01203
stp,1976,0.0117
stp,1977,0.01135
stp,1978,0.01101
stp,1979,0.0107
stp,1980,0.01044
stp,1981,0.01023
stp,1982,0.01005
stp,1983,0.00989
stp,1984,0.00973
stp,1985,0.01906
stp,1986,0.01862
stp,1987,0.01814
stp,1988,0.01765
stp,1989,0.01719
stp,1990,0.01678
stp,1991,0.0164
stp,1992,0.01605
stp,1993,0.01574
stp,1994,0.02318
stp,1995,0.03038
stp,1996,0.0299
stp,1997,0.03681
stp,1998,0.03627
stp,1999,0.04287
stp,2000,0.04218
stp,2001,0.04836
stp,2002,0.04747
stp,2003,0.04654
stp,2004,0.04553
stp,2005,0.04445
stp,2006,0.0433
stp,2007,0.04209
stp,2008,0.04091
stp,2009,0.0398
stp,2010,0.03326
stp,2011,0.02168
stp,2012,0.02123
stp,2013,0.02083
stp,2014,0.02044
stp,2015,0.02006
stp,2016,0.01968
stp,2017,0.01932
stp,2018,0.01895
sur,1961,0.09462
sur,1962,0.09543
sur,1963,0.09297
sur,1964,0.09992
sur,1965,0.09728
sur,1966,0.09167
sur,1967,0.08629
sur,1968,0.08414
sur,1969,0.08251
sur,1970,0.08154
sur,1971,0.08938
sur,1972,0.0897
sur,1973,0.09591
sur,1974,0.09677
sur,1975,0.09743
sur,1976,0.09778
sur,1977,0.10066
sur,1978,0.10053
sur,1979,0.10311
sur,1980,0.11126
sur,1981,0.1194
sur,1982,0.12745
sur,1983,0.13249
sur,1984,0.13709
sur,1985,0.14106
sur,1986,0.14433
sur,1987,0.14959
sur,1988,0.14658
sur,1989,0.14355
sur,1990,0.14068
sur,1991,0.13801
sur,1992,0.1355
sur,1993,0.13317
sur,1994,0.131
sur,1995,0.129
sur,1996,0.12717
sur,1997,0.12551
sur,1998,0.12396
sur,1999,0.12248
sur,2000,0.12103
sur,2001,0.1196
sur,2002,0.09332
sur,2003,0.11272
sur,2004,0.10736
sur,2005,0.09811
sur,2006,0.09697
sur,2007,0.08999
sur,2008,0.09089
sur,2009,0.11087
sur,2010,0.10394
sur,2011,0.10838
sur,2012,0.09607
sur,2013,0.10963
sur,2014,0.11748
sur,2015,0.11625
sur,2016,0.11507
sur,2017,0.10868
sur,2018,0.10764
svk,1993,0.29332
svk,1994,0.29198
svk,1995,0.29038
svk,1996,0.28902
svk,1997,0.28793
svk,1998,0.28699
svk,1999,0.28521
svk,2000,0.28356
svk,2001,0.26809
svk,2002,0.26223
svk,2003,0.26296
svk,2004,0.25929
svk,2005,0.2589
svk,2006,0.25646
svk,2007,0.2562
svk,2008,0.25691
svk,2009,0.25657
svk,2010,0.25819
svk,2011,0.25771
svk,2012,0.25747
svk,2013,0.25152
svk,2014,0.25084
svk,2015,0.2489
svk,2016,0.24803
svk,2017,0.24691
svk,2018,0.24749
svn,1992,0.10018
svn,1993,0.10041
svn,1994,0.09852
svn,1995,0.0985
svn,1996,0.09605
svn,1997,0.08711
svn,1998,0.0868
svn,1999,0.08623
svn,2000,0.08698
svn,2001,0.08684
svn,2002,0.08423
svn,2003,0.08668
svn,2004,0.08813
svn,2005,0.08798
svn,2006,0.0887
svn,2007,0.08671
svn,2008,0.09074
svn,2009,0.09033
svn,2010,0.09011
svn,2011,0.0898
svn,2012,0.0893
svn,2013,0.08979
svn,2014,0.08925
svn,2015,0.08928
svn,2016,0.08923
svn,2017,0.08904
svn,2018,0.08765
swe,1961,0.47194
swe,1962,0.46075
swe,1963,0.43304
swe,1964,0.42486
swe,1965,0.40872
swe,1966,0.39819
swe,1967,0.3935
swe,1968,0.38257
swe,1969,0.3829
swe,1970,0.3791
swe,1971,0.37625
swe,1972,0.37268
swe,1973,0.37044
swe,1974,0.36949
swe,1975,0.36644
swe,1976,0.36474
swe,1977,0.36236
swe,1978,0.36203
swe,1979,0.35943
swe,1980,0.35798
swe,1981,0.35527
swe,1982,0.35386
swe,1983,0.35262
swe,1984,0.35134
swe,1985,0.34944
swe,1986,0.34696
swe,1987,0.34366
swe,1988,0.33995
swe,1989,0.33545
swe,1990,0.33194
swe,1991,0.32342
swe,1992,0.31899
swe,1993,0.31852
swe,1994,0.31626
swe,1995,0.31313
swe,1996,0.31772
swe,1997,0.31607
swe,1998,0.3142
swe,1999,0.30978
swe,2000,0.30466
swe,2001,0.3025
swe,2002,0.29995
swe,2003,0.2976
swe,2004,0.29532
swe,2005,0.2988
swe,2006,0.29238
swe,2007,0.28891
swe,2008,0.28526
swe,2009,0.2837
swe,2010,0.28033
swe,2011,0.27664
swe,2012,0.27344
swe,2013,0.27082
swe,2014,0.26743
swe,2015,0.2639
swe,2016,0.25956
swe,2017,0.25493
swe,2018,0.25061
swz,1961,0.36115
swz,1962,0.38269
swz,1963,0.36106
swz,1964,0.36152
swz,1965,0.37441
swz,1966,0.3882
swz,1967,0.38758
swz,1968,0.37638
swz,1969,0.35583
swz,1970,0.34551
swz,1971,0.3356
swz,1972,0.36758
swz,1973,0.35702
swz,1974,0.31975
swz,1975,0.33416
swz,1976,0.31226
swz,1977,0.27994
swz,1978,0.34195
swz,1979,0.32376
swz,1980,0.3113
swz,1981,0.22026
swz,1982,0.21117
swz,1983,0.20395
swz,1984,0.25028
swz,1985,0.22029
swz,1986,0.21283
swz,1987,0.21907
swz,1988,0.22875
swz,1989,0.24045
swz,1990,0.21887
swz,1991,0.2165
swz,1992,0.20646
swz,1993,0.20052
swz,1994,0.19612
swz,1995,0.19205
swz,1996,0.18826
swz,1997,0.18476
swz,1998,0.18165
swz,1999,0.17906
swz,2000,0.17704
swz,2001,0.17561
swz,2002,0.17467
swz,2003,0.17403
swz,2004,0.17344
swz,2005,0.17272
swz,2006,0.1718
swz,2007,0.17072
swz,2008,0.16953
swz,2009,0.16549
swz,2010,0.16434
swz,2011,0.16324
swz,2012,0.16214
swz,2013,0.16102
swz,2014,0.15981
swz,2015,0.15851
swz,2016,0.15709
swz,2017,0.15558
swz,2018,0.15401
syc,1961,0.02332
syc,1962,0.02271
syc,1963,0.02214
syc,1964,0.02159
syc,1965,0.02105
syc,1966,0.02053
syc,1967,0.02004
syc,1968,0.01956
syc,1969,0.0191
syc,1970,0.01866
syc,1971,0.01828
syc,1972,0.01785
syc,1973,0.01758
syc,1974,0.01726
syc,1975,0.01687
syc,1976,0.01653
syc,1977,0.01618
syc,1978,0.01609
syc,1979,0.01595
syc,1980,0.01581
syc,1981,0.01562
syc,1982,0.01552
syc,1983,0.01554
syc,1984,0.01545
syc,1985,0.01533
syc,1986,0.01523
syc,1987,0.0146
syc,1988,0.01454
syc,1989,0.01446
syc,1990,0.01439
syc,1991,0.0142
syc,1992,0.01413
syc,1993,0.01384
syc,1994,0.01348
syc,1995,0.01328
syc,1996,0.01309
syc,1997,0.01293
syc,1998,0.01268
syc,1999,0.01244
syc,2000,0.01233
syc,2001,0.01231
syc,2002,0.01194
syc,2003,0.01208
syc,2004,0.01212
syc,2005,0.01207
syc,2006,0.01182
syc,2007,0.01176
syc,2008,0.0115
syc,2009,0.01146
syc,2010,0.01003
syc,2011,0.00154
syc,2012,0.00159
syc,2013,0.00167
syc,2014,0.00164
syc,2015,0.00161
syc,2016,0.00158
syc,2017,0.00157
syc,2018,0.00155
syr,1961,1.3016
syr,1962,1.27168
syr,1963,1.25133
syr,1964,1.23261
syr,1965,1.18032
syr,1966,1.05758
syr,1967,1.02357
syr,1968,0.93955
syr,1969,0.91626
syr,1970,0.88985
syr,1971,0.8594
syr,1972,0.83983
syr,1973,0.78859
syr,1974,0.78015
syr,1975,0.68009
syr,1976,0.67482
syr,1977,0.63059
syr,1978,0.61765
syr,1979,0.60633
syr,1980,0.58562
syr,1981,0.57009
syr,1982,0.55139
syr,1983,0.51133
syr,1984,0.49587
syr,1985,0.47311
syr,1986,0.45555
syr,1987,0.43835
syr,1988,0.41061
syr,1989,0.39717
syr,1990,0.39249
syr,1991,0.37486
syr,1992,0.3614
syr,1993,0.35171
syr,1994,0.34493
syr,1995,0.33453
syr,1996,0.3212
syr,1997,0.31439
syr,1998,0.30187
syr,1999,0.29356
syr,2000,0.27677
syr,2001,0.27644
syr,2002,0.26884
syr,2003,0.26557
syr,2004,0.26683
syr,2005,0.25461
syr,2006,0.24503
syr,2007,0.23825
syr,2008,0.2274
syr,2009,0.22022
syr,2010,0.2194
syr,2011,0.22114
syr,2012,0.22824
syr,2013,0.23812
syr,2014,0.24916
syr,2015,0.25904
syr,2016,0.26693
syr,2017,0.2727
syr,2018,0.27512
tca,1961,0.17044
tca,1962,0.16995
tca,1963,0.17036
tca,1964,0.17091
tca,1965,0.172
tca,1966,0.17292
tca,1967,0.17343
tca,1968,0.17403
tca,1969,0.17346
tca,1970,0.17132
tca,1971,0.16742
tca,1972,0.16244
tca,1973,0.15674
