geo,time,ne_con_prvt_zs
tza,2013,63.09102
tza,2014,61.69584
tza,2015,63.86187
tza,2016,61.47923
tza,2017,59.44488
tza,2018,59.87818
tza,2019,58.55354
tza,2020,57.76726
uga,1960,74.95924
uga,1961,78.83261
uga,1962,76.86071
uga,1963,74.11135
uga,1964,72.45195
uga,1965,77.68281
uga,1966,78.18457
uga,1967,74.94572
uga,1968,74.83131
uga,1969,74.13442
uga,1982,88.86338
uga,1983,87.36795
uga,1984,82.72123
uga,1985,78.94617
uga,1986,86.41366
uga,1987,92.45529
uga,1988,91.68914
uga,1989,92.09085
uga,1990,92.966
uga,1991,91.92672
uga,1992,90.60725
uga,1993,82.67183
uga,1994,80.55006
uga,1995,83.88685
uga,1996,77.48744
uga,1997,72.64247
uga,1998,81.10379
uga,1999,78.70562
uga,2000,77.45807
uga,2001,77.40991
uga,2002,77.45145
uga,2003,77.0389
uga,2004,75.88526
uga,2005,73.63355
uga,2006,77.64437
uga,2007,78.26545
uga,2008,73.50932
uga,2009,78.851
uga,2010,76.48321
uga,2011,71.76015
uga,2012,77.65279
uga,2013,72.55666
uga,2014,69.02587
uga,2015,76.75078
uga,2016,71.78309
uga,2017,70.89132
uga,2018,72.30258
uga,2019,71.17497
uga,2020,71.25199
ukr,1989,53.84966
ukr,1990,57.12575
ukr,1991,54.14716
ukr,1992,45.99444
ukr,1993,48.03707
ukr,1994,48.47308
ukr,1995,55.13034
ukr,1996,58.12265
ukr,1997,54.21411
ukr,1998,56.84891
ukr,1999,57.20167
ukr,2000,57.44118
ukr,2001,57.91121
ukr,2002,57.87954
ukr,2003,57.32148
ukr,2004,54.60139
ukr,2005,59.15443
ukr,2006,60.55312
ukr,2007,60.65176
ukr,2008,63.28603
ukr,2009,65.10968
ukr,2010,64.77759
ukr,2011,67.85717
ukr,2012,69.3025
ukr,2013,72.88319
ukr,2014,71.44359
ukr,2015,67.75379
ukr,2016,66.59776
ukr,2017,67.13695
ukr,2018,69.36926
ukr,2019,74.37696
ukr,2020,74.32219
ury,1960,74.48276
ury,1961,66.47727
ury,1962,70.10309
ury,1963,69.5279
ury,1964,71.34328
ury,1965,65.39162
ury,1966,64.61538
ury,1967,65.71258
ury,1968,69.9594
ury,1969,68.71857
ury,1970,81.24528
ury,1971,66.5757
ury,1972,69.21356
ury,1973,54.26722
ury,1974,71.61873
ury,1975,70.584
ury,1976,65.16333
ury,1977,68.5405
ury,1978,66.76235
ury,1979,68.30987
ury,1980,75.79931
ury,1981,67.99368
ury,1982,67.46408
ury,1983,69.13082
ury,1984,69.07479
ury,1985,68.51769
ury,1986,68.54362
ury,1987,70.03777
ury,1988,68.83106
ury,1989,69.79696
ury,1990,70.26606
ury,1991,70.08038
ury,1992,72.20892
ury,1993,72.61619
ury,1994,72.87212
ury,1995,72.85714
ury,1996,72.13728
ury,1997,74.90378
ury,1998,74.56458
ury,1999,75.92446
ury,2000,76.50447
ury,2001,75.88021
ury,2002,73.36502
ury,2003,69.69896
ury,2004,68.77862
ury,2005,69.43534
ury,2006,70.63073
ury,2007,70.02323
ury,2008,69.38087
ury,2009,66.62742
ury,2010,66.95955
ury,2011,66.75997
ury,2012,67.03268
ury,2013,67.00473
ury,2014,67.1031
ury,2015,66.83134
usa,1970,60.25549
usa,1971,60.08817
usa,1972,60.05371
usa,1973,59.60357
usa,1974,60.19513
usa,1975,61.16354
usa,1976,61.26074
usa,1977,61.19508
usa,1978,60.48021
usa,1979,60.34332
usa,1980,61.26983
usa,1981,60.30328
usa,1982,61.94338
usa,1983,62.78429
usa,1984,61.72806
usa,1985,62.52231
usa,1986,63.02425
usa,1987,63.3603
usa,1988,63.59308
usa,1989,63.39993
usa,1990,63.8756
usa,1991,64.03648
usa,1992,64.37651
usa,1993,64.91136
usa,1994,64.78403
usa,1995,64.9575
usa,1996,64.96367
usa,1997,64.54975
usa,1998,64.85011
usa,1999,65.2474
usa,2000,66.00615
usa,2001,66.84861
usa,2002,67.19696
usa,2003,67.55616
usa,2004,67.39923
usa,2005,67.26477
usa,2006,67.15524
usa,2007,67.4418
usa,2008,68.30823
usa,2009,68.45639
usa,2010,68.43797
usa,2011,68.83578
usa,2012,68.2062
usa,2013,67.7011
usa,2014,67.59636
usa,2015,67.24023
usa,2016,67.7152
usa,2017,67.74357
usa,2018,67.50255
usa,2019,67.3192
usa,2020,67.04312
uzb,1992,12.84112
uzb,1993,55.51051
uzb,1994,49.88008
uzb,1995,43.99293
uzb,1996,53.21644
uzb,1997,60.79809
uzb,1998,58.89124
uzb,1999,62.56185
uzb,2000,56.42862
uzb,2001,57.82608
uzb,2002,57.91364
uzb,2003,55.7841
uzb,2004,52.3159
uzb,2005,50.0072
uzb,2006,49.53578
uzb,2007,51.25751
uzb,2008,49.44611
uzb,2009,53.92889
uzb,2010,61.52062
uzb,2011,61.23627
uzb,2012,62.41273
uzb,2013,64.11219
uzb,2014,63.31797
uzb,2015,64.90299
uzb,2016,66.29232
uzb,2017,64.16672
uzb,2018,61.7889
uzb,2019,59.27818
uzb,2020,58.14266
ven,1960,62.74278
ven,1961,61.40172
ven,1962,61.64606
ven,1963,60.46107
ven,1964,60.92123
ven,1965,63.27937
ven,1966,63.91512
ven,1967,63.23387
ven,1968,62.57668
ven,1969,63.35134
ven,1970,57.84738
ven,1971,56.90187
ven,1972,59.47546
ven,1973,56.67181
ven,1974,46.55915
ven,1975,55.71881
ven,1976,58.51796
ven,1977,60.09749
ven,1978,65.5963
ven,1979,62.51351
ven,1980,62.20282
ven,1981,65.82266
ven,1982,70.53305
ven,1983,78.64974
ven,1984,59.04812
ven,1985,59.82625
ven,1986,66.68687
ven,1987,62.57643
ven,1988,66.23546
ven,1989,62.61432
ven,1990,60.0919
ven,1991,64.39235
ven,1992,67.40013
ven,1993,70.57071
ven,1994,67.78856
ven,1995,67.22724
ven,1996,61.202
ven,1997,51.5223
ven,1998,57.6303
ven,1999,57.41306
ven,2000,51.74861
ven,2001,54.9086
ven,2002,53.54233
ven,2003,54.78201
ven,2004,49.21637
ven,2005,46.75009
ven,2006,46.99576
ven,2007,51.12691
ven,2008,51.50155
ven,2009,62.88065
ven,2010,55.89488
ven,2011,55.1619
ven,2012,59.27284
ven,2013,65.09003
ven,2014,75.2896
vir,2002,50.61312
vir,2003,50.47923
vir,2004,49.30208
vir,2005,47.33514
vir,2006,50.84746
vir,2007,47.65886
vir,2008,54.45335
vir,2009,56.36753
vir,2010,56.15171
vir,2011,59.76794
vir,2012,61.82441
vir,2013,67.28197
vir,2014,69.92987
vir,2015,69.99727
vir,2016,67.98315
vir,2017,67.94939
vir,2018,68.12821
vir,2019,70.08358
vnm,1989,87.72826
vnm,1990,84.75509
vnm,1991,81.81131
vnm,1992,80.4681
vnm,1993,75.88872
vnm,1994,74.66309
vnm,1995,73.61201
vnm,1996,74.44199
vnm,1997,71.76897
vnm,1998,70.88891
vnm,1999,68.6482
vnm,2000,66.45752
vnm,2001,64.85503
vnm,2002,65.09364
vnm,2003,66.25734
vnm,2004,65.07779
vnm,2005,65.48866
vnm,2006,65.08824
vnm,2007,68.10732
vnm,2008,70.87424
vnm,2009,68.49358
vnm,2010,66.56179
vnm,2011,66.34736
vnm,2012,64.49894
vnm,2013,65.4573
vnm,2014,65.80578
vnm,2015,67.96169
vnm,2016,68.54277
vnm,2017,68.0337
vnm,2018,67.57197
vnm,2019,68.16215
vnm,2020,67.85513
vut,1983,52.03601
vut,1984,50.88931
vut,1985,56.41227
vut,1986,60.25102
vut,1987,55.90078
vut,1988,59.73633
vut,1989,58.2979
vut,1990,59.27968
vut,1991,58.72804
vut,1992,58.09186
vut,1993,56.69101
vut,1994,54.79341
vut,1995,56.02619
vut,1996,55.07534
vut,1997,55.0212
vut,1998,76.16827
vut,1999,79.24436
vut,2000,71.30686
vut,2001,76.51281
vut,2002,71.76702
vut,2003,70.02733
vut,2004,69.07335
vut,2005,67.15027
vut,2006,63.02429
vut,2007,60.71118
vut,2008,58.31482
vut,2009,61.25804
vut,2010,64.0501
vut,2011,63.39598
vut,2012,65.51575
vut,2013,66.25007
vut,2014,68.61945
vut,2015,68.47358
vut,2016,67.08064
vut,2017,61.93156
zaf,1960,61.85548
zaf,1961,60.87796
zaf,1962,59.98353
zaf,1963,58.53514
zaf,1964,58.87989
zaf,1965,58.09042
zaf,1966,57.88102
zaf,1967,56.37638
zaf,1968,57.65579
zaf,1969,57.3419
zaf,1970,58.80207
zaf,1971,59.59568
zaf,1972,58.95359
zaf,1973,55.73045
zaf,1974,53.2507
zaf,1975,56.97155
zaf,1976,57.0486
zaf,1977,56.91816
zaf,1978,55.22968
zaf,1979,53.69291
zaf,1980,50.84174
zaf,1981,54.35041
zaf,1982,56.25286
zaf,1983,57.3601
zaf,1984,56.93753
zaf,1985,55.9654
zaf,1986,56.89842
zaf,1987,58.24364
zaf,1988,59.02367
zaf,1989,58.33224
zaf,1990,61.34709
zaf,1991,61.85861
zaf,1992,62.61861
zaf,1993,63.81614
zaf,1994,64.46554
zaf,1995,64.70035
zaf,1996,64.53973
zaf,1997,65.30113
zaf,1998,65.5753
zaf,1999,66.04705
zaf,2000,65.62385
zaf,2001,65.31333
zaf,2002,62.68165
zaf,2003,61.90303
zaf,2004,63.67
zaf,2005,63.59313
zaf,2006,63.5651
zaf,2007,63.468
zaf,2008,63.03728
zaf,2009,62.00504
zaf,2010,62.36749
zaf,2011,62.93278
zaf,2012,64.30153
zaf,2013,63.86633
zaf,2014,63.69631
zaf,2015,63.68112
zaf,2016,63.28107
zaf,2017,63.00897
zaf,2018,63.6179
zaf,2019,63.81317
zaf,2020,62.25361
zmb,2010,54.59178
zmb,2011,55.76338
zmb,2012,52.71379
zmb,2013,52.2012
zmb,2014,52.23498
zmb,2015,50.64669
zmb,2016,51.4114
zmb,2017,46.98096
zmb,2018,44.96808
zmb,2019,42.24897
zmb,2020,38.4816
zwe,1960,77.62634
zwe,1961,74.22494
zwe,1962,74.14442
zwe,1963,75.10003
zwe,1964,78.12485
zwe,1965,75.10949
zwe,1966,73.04001
zwe,1967,70.75448
zwe,1968,66.695
zwe,1969,71.92305
zwe,1970,70.67499
zwe,1971,69.0132
zwe,1972,65.88515
zwe,1973,66.2191
zwe,1974,64.08266
zwe,1975,64.31206
zwe,1976,68.12288
zwe,1977,65.61759
zwe,1978,70.20928
zwe,1979,73.50614
zwe,1980,69.20243
zwe,1981,71.87224
zwe,1982,69.75184
zwe,1983,73.87279
zwe,1984,63.5427
zwe,1985,61.77104
zwe,1986,58.76278
zwe,1987,58.94116
zwe,1988,50.42166
zwe,1989,64.65247
zwe,1990,63.10599
zwe,1991,68.0586
zwe,1992,64.86392
zwe,1993,64.00273
zwe,1994,61.49683
zwe,1995,64.83561
zwe,1996,63.40121
zwe,1997,73.5486
zwe,1998,65.19336
zwe,1999,63.91833
zwe,2000,59.91313
zwe,2001,70.02088
zwe,2002,80.21423
zwe,2003,79.74161
zwe,2004,81.59027
zwe,2005,92.20996
zwe,2006,103.45449
zwe,2007,98.28423
zwe,2008,119.41291
zwe,2009,100.63404
zwe,2010,89.76348
zwe,2011,83.69324
zwe,2012,93.97309
zwe,2013,87.0328
zwe,2014,83.61182
zwe,2015,89.51531
zwe,2016,83.34665
zwe,2017,79.3611
zwe,2018,91.74123
zwe,2019,86.73607
zwe,2020,86.3888
