geo,time,ne_gdi_ftot_cn
zaf,1965,2012000000
zaf,1966,2127000000
zaf,1967,2238000000
zaf,1968,2381000000
zaf,1969,2724000000
zaf,1970,3325000000
zaf,1971,3895000000
zaf,1972,4529000000
zaf,1973,5331000000
zaf,1974,6511000000
zaf,1975,8738000000
zaf,1976,10218000000
zaf,1977,10920000000
zaf,1978,11356000000
zaf,1979,13388000000
zaf,1980,17962000000
zaf,1981,21840000000
zaf,1982,24687000000
zaf,1983,27197000000
zaf,1984,28937000000
zaf,1985,32377000000
zaf,1986,33509000000
zaf,1987,35309000000
zaf,1988,45268000000
zaf,1989,58041000000
zaf,1990,62617000000
zaf,1991,65208000000
zaf,1992,67087000000
zaf,1993,70937624900
zaf,1994,81703459000
zaf,1995,97810529300
zaf,1996,110919671800
zaf,1997,125752111500
zaf,1998,139664161900
zaf,1999,137384266400
zaf,2000,151515548100
zaf,2001,167467617600
zaf,2002,190866364000
zaf,2003,218446481600
zaf,2004,250628628100
zaf,2005,291684680600
zaf,2006,357312284300
zaf,2007,446370733200
zaf,2008,564499359700
zaf,2009,544619286500
zaf,2010,536615659600
zaf,2011,592526085700
zaf,2012,639628782500
zaf,2013,718741672800
zaf,2014,756548317500
zaf,2015,796138460700
zaf,2016,830137878000
zaf,2017,832762472400
zaf,2018,849197714000
zaf,2019,860187822700
zaf,2020,757318342500
zmb,2010,25173800000
zmb,2011,32760600000
zmb,2012,31656000000
zmb,2013,39400400000
zmb,2014,51849000000
zmb,2015,70516000000
zmb,2016,78704167800
zmb,2017,95567000000
zmb,2018,96614100000
zmb,2019,107430300000
zmb,2020,99226800000
zwe,1960,213454500
zwe,1961,202220100
zwe,1962,157282300
zwe,1963,147652800
zwe,1964,138023200
zwe,1965,154072400
zwe,1966,136418300
zwe,1967,166911800
zwe,1968,237528400
zwe,1969,227898800
zwe,1970,280861200
zwe,1971,355729000
zwe,1972,443987700
zwe,1973,646297600
zwe,1974,827944400
zwe,1975,941039300
zwe,1976,782413400
zwe,1977,691641600
zwe,1978,577146700
zwe,1979,666044900
zwe,1980,941887300
zwe,1981,1378586500
zwe,1982,1569105600
zwe,1983,1400886000
zwe,1984,1080271200
zwe,1985,804893400
zwe,1986,936648700
zwe,1987,1086322000
zwe,1988,1216716100
zwe,1989,1160908700
zwe,1990,1599509500
zwe,1991,1778879800
zwe,1992,1509815500
zwe,1993,1548516600
zwe,1994,1472638100
zwe,1995,1747755500
zwe,1996,1543029600
zwe,1997,1539557900
zwe,1998,1318900400
zwe,1999,175133000
zwe,2000,789279700
zwe,2001,821270000
zwe,2002,645151200
zwe,2003,791195900
zwe,2004,296538800
zwe,2005,115129700
zwe,2006,121109400
zwe,2007,268746100
zwe,2008,145096000
zwe,2009,959736500
zwe,2010,2048493900
zwe,2011,2063775100
zwe,2012,2079170200
zwe,2013,1752817400
zwe,2014,1873381500
zwe,2015,1995427000
zwe,2016,2015381300
zwe,2017,2130000000
zwe,2018,3568836400
zwe,2019,13876829100
zwe,2020,86212947500
