geo,time,ne_con_govt_cn
tun,1979,444400000
tun,1980,512200000
tun,1981,615700000
tun,1982,793800000
tun,1983,959000000
tun,1984,1081800000
tun,1985,1196000000
tun,1986,1272800000
tun,1987,1361800000
tun,1988,1436200000
tun,1989,1655500000
tun,1990,1769100000
tun,1991,1993300000
tun,1992,2193100000
tun,1993,2383899900
tun,1994,2582200000
tun,1995,2777600000
tun,1996,2965000000
tun,1997,3748400000
tun,1998,4078800000
tun,1999,4429300000
tun,2000,4906900000
tun,2001,5260900000
tun,2002,5667800000
tun,2003,6084600000
tun,2004,6572400000
tun,2005,7084300000
tun,2006,7645400000
tun,2007,8298000000
tun,2008,8917000000
tun,2009,9758700000
tun,2010,10022529714.5228
tun,2011,11131607706.2659
tun,2012,12308729061.4228
tun,2013,13685986153.9142
tun,2014,14788813305.3902
tun,2015,15986951880.3687
tun,2016,17740476902.9949
tun,2017,19398654202.3142
tun,2018,20384101079.3271
tur,1960,5700
tur,1961,6700
tur,1962,7900
tur,1963,8800
tur,1964,9900
tur,1965,11100
tur,1966,12600
tur,1967,14300
tur,1968,15700
tur,1969,17200
tur,1970,20800
tur,1971,27800
tur,1972,31100
tur,1973,40900
tur,1974,52200
tur,1975,71000
tur,1976,94000
tur,1977,129200
tur,1978,191800
tur,1979,326400
tur,1980,604300
tur,1981,777500
tur,1982,1043300
tur,1983,1305500
tur,1984,1833600
tur,1985,2637600
tur,1986,3875900
tur,1987,5845400
tur,1988,9837400
tur,1989,21239700
tur,1990,43083400
tur,1991,78255800
tur,1992,141318000
tur,1993,255539300
tur,1994,450957000
tur,1995,837243200
tur,1996,1709247300
tur,1997,3535103900
tur,1998,7635651500
tur,1999,13602774600
tur,2000,20456956400
tur,2001,31269089600
tur,2002,46479184900
tur,2003,59448404200
tur,2004,71779490900
tur,2005,82898243500
tur,2006,102712569200
tur,2007,118862212300
tur,2008,136337706700
tur,2009,157576388400
tur,2010,173684929100
tur,2011,191075145500
tur,2012,223401702500
tur,2013,255615056000
tur,2014,288096259400
tur,2015,324551506800
tur,2016,386976635900
tur,2017,450634677700
tur,2018,551962054000
tur,2019,668572402000
tur,2020,765984499000
tza,1990,147651000000
tza,1991,205726000000
tza,1992,269016000000
tza,1993,334520000000
tza,1994,393501000000
tza,1995,348037000000
tza,1996,435329000000
tza,1997,389657000000
tza,1998,671136996700
tza,1999,741779001000
tza,2000,840566587500
tza,2001,952687267600
tza,2002,1211712952000
tza,2003,1640724324500
tza,2004,2084677059000
tza,2005,2475533981500
tza,2006,2775967726100
tza,2007,3565191531900
tza,2008,3785812293000
tza,2009,4735534523900
tza,2010,4629820707000
tza,2011,5234005720300
tza,2012,6497974988100
tza,2013,7330732869600
tza,2014,8151129941100
tza,2015,9366334434200
tza,2016,9824676594800
tza,2017,10097403927500
tza,2018,10468798019800
tza,2019,10867504831400
tza,2020,11670363796300
uga,1960,3568900
uga,1961,3568900
uga,1962,4057200
uga,1963,4282600
uga,1964,4846200
uga,1965,6230000
uga,1966,6660000
uga,1967,7380000
uga,1968,7970000
uga,1969,8900000
uga,1982,487000000
uga,1983,686000000
uga,1984,921000000
uga,1985,2591000000
uga,1986,3838000000
uga,1987,9903000000
uga,1988,31654000000
uga,1989,62391000000
uga,1990,103333000000
uga,1991,161762000000
uga,1992,265149000000
uga,1993,431570000000
uga,1994,516820000000
uga,1995,599990000000
uga,1996,719770000000
uga,1997,881640000000
uga,1998,974060000000
uga,1999,1051100000000
uga,2000,1358230976000
uga,2001,1604363715700
uga,2002,1820415672600
uga,2003,1959235278000
uga,2004,2133398907000
uga,2005,2326179335600
uga,2006,2567947000000
uga,2007,2731591000000
uga,2008,2746381000000
uga,2009,3193568355354.10938
uga,2010,4477365129429.44922
uga,2011,9971553501458.88867
uga,2012,5302849266420.90039
uga,2013,5318178889293.45996
uga,2014,6148993218504.25
uga,2015,8200750965618.25
uga,2016,7392274290800
uga,2017,8691681983100
uga,2018,10405153009800
uga,2019,11590298275700
uga,2020,13286404042500
ukr,1989,266000
ukr,1990,276000
ukr,1991,521000
ukr,1992,8837000
ukr,1993,236990000
ukr,1994,2330690000
ukr,1995,11595450400
ukr,1996,17738000400
ukr,1997,25581000700
ukr,1998,25245999100
ukr,1999,25866000400
ukr,2000,31521000000
ukr,2001,39920000000
ukr,2002,41412000000
ukr,2003,50589000000
ukr,2004,60392000000
ukr,2005,80156000000
ukr,2006,99714000000
ukr,2007,127942000000
ukr,2008,168177000000
ukr,2009,184109000000
ukr,2010,220382000000
ukr,2011,238691000000
ukr,2012,276352000000
ukr,2013,287751000000
ukr,2014,296210000000
ukr,2015,376315000000
ukr,2016,443727000000
ukr,2017,616621000000
ukr,2018,739537000000
ukr,2019,746939000000
ukr,2020,807718000000
ury,1960,1200
ury,1961,1800
ury,1962,2600
ury,1963,3000
ury,1964,4500
ury,1965,7600
ury,1966,12900
ury,1967,23700
ury,1968,48700
ury,1969,74800
ury,1970,88400
ury,1971,117200
ury,1972,152000
ury,1973,364000
ury,1974,675600
ury,1975,1108700
ury,1976,1743600
ury,1977,2435000
ury,1978,3796100
ury,1979,6744800
ury,1980,11482000
ury,1981,17223100
ury,1982,19969100
ury,1983,25486000
ury,1984,36851000
ury,1985,69154000
ury,1986,127586000
ury,1987,219727000
ury,1988,358572000
ury,1989,647000000
ury,1990,1315560000
ury,1991,2704607000
ury,1992,4512459000
ury,1993,7198710000
ury,1994,10463545000
ury,1995,14505491000
ury,1996,20951829000
ury,1997,24989218300
ury,1998,28971232500
ury,1999,33155728500
ury,2000,34121508600
ury,2001,34771980600
ury,2002,35713927600
ury,2003,40737915200
ury,2004,43233179800
ury,2005,46477713900
ury,2006,53192428000
ury,2007,63080110900
ury,2008,77693660700
ury,2009,92486443400
ury,2010,102188766700
ury,2011,118207292800
ury,2012,138208561400
ury,2013,159339077900
ury,2014,182231654000
ury,2015,201428393700
usa,1970,192785000000
usa,1971,208960000000
usa,1972,225498000000
usa,1973,239125000000
usa,1974,265205000000
usa,1975,296725000000
usa,1976,314508000000
usa,1977,341169000000
usa,1978,370770000000
usa,1979,404705000000
usa,1980,453650000000
usa,1981,507041000000
usa,1982,554529000000
usa,1983,595393000000
usa,1984,634728000000
usa,1985,690640000000
usa,1986,737989000000
usa,1987,776893000000
usa,1988,820454000000
usa,1989,881429000000
usa,1990,948186000000
usa,1991,1004857000000
usa,1992,1048383000000
usa,1993,1073040000000
usa,1994,1108101000000
usa,1995,1141743000000
usa,1996,1172889000000
usa,1997,1220528000000
usa,1998,1267607000000
usa,1999,1351427000000
usa,2000,1437588000000
usa,2001,1538151000000
usa,2002,1645819000000
usa,2003,1746378000000
usa,2004,1851920000000
usa,2005,1962027000000
usa,2006,2072953000000
usa,2007,2198532000000
usa,2008,2353440000000
usa,2009,2433429000000
usa,2010,2511046000000
usa,2011,2511311000000
usa,2012,2515439000000
usa,2013,2532646000000
usa,2014,2566254000000
usa,2015,2608983000000
usa,2016,2663108000000
usa,2017,2730690000000
usa,2018,2869417000000
usa,2019,2973918000000
usa,2020,3077990000000
uzb,1992,192000000
uzb,1993,1905000000
uzb,1994,19525000000
uzb,1995,96933000000
uzb,1996,172363000000
uzb,1997,200244000000
uzb,1998,290321000000
uzb,1999,438512000000
uzb,2000,608797000000
uzb,2001,911181000000
uzb,2002,1341036000000
uzb,2003,1712856000000
uzb,2004,1986282000000
uzb,2005,2531821000000
uzb,2006,3231700000000
uzb,2007,4400200000000
uzb,2008,6207300000000
uzb,2009,7639000000000
uzb,2010,9871242712930
uzb,2011,12355366051550
uzb,2012,15775752008310
uzb,2013,20421669672769.5
uzb,2014,24745930232838
uzb,2015,30141091987553
uzb,2016,36116576111568
uzb,2017,39987878945330
uzb,2018,57179392999023.29688
uzb,2019,86213200000000
uzb,2020,101868800000000
ven,1960,3457000
ven,1961,3067600
ven,1962,3330500
ven,1963,3879700
ven,1964,3967000
ven,1965,4354600
ven,1966,4741700
ven,1967,5032000
ven,1968,5515800
ven,1969,5902900
ven,1970,6386700
ven,1971,7548000
ven,1972,8225300
ven,1973,9289800
ven,1974,12386400
ven,1975,15386200
ven,1976,19160200
ven,1977,22256800
ven,1978,23321300
ven,1979,26901700
ven,1980,33965900
ven,1981,41223500
ven,1982,41223500
ven,1983,39965500
ven,1984,41911500
ven,1985,46978400
ven,1986,52944100
ven,1987,68818100
ven,1988,88974100
ven,1989,139706100
ven,1990,185618100
ven,1991,283739700
ven,1992,367166000
ven,1993,450963000
ven,1994,606740400
ven,1995,943325500
ven,1996,1427961100
ven,1997,5675828000
ven,1998,6735604000
ven,1999,7309458000
ven,2000,9916962000
ven,2001,12663397000
ven,2002,14027153000
ven,2003,17276165000
ven,2004,25428211000
ven,2005,33619547000
ven,2006,46131434000
ven,2007,61680854000
ven,2008,80349071000
ven,2009,96897087000
ven,2010,113982486000
ven,2011,156352577000
ven,2012,199393510000
ven,2013,278233589000
ven,2014,442663056000
vir,2002,788000000
vir,2003,737000000
vir,2004,746000000
vir,2005,777000000
vir,2006,898000000
vir,2007,1000000000
vir,2008,1043000000
vir,2009,1110000000
vir,2010,1218000000
vir,2011,1147000000
vir,2012,1026000000
vir,2013,1043000000
vir,2014,1048000000
vir,2015,1035000000
vir,2016,1048000000
vir,2017,1212000000
vir,2018,1659000000
vir,2019,1456000000
vnm,1989,2204400091100
vnm,1990,5177000067100
vnm,1991,6204000043000
vnm,1992,6370999926800
vnm,1993,10278999687200
vnm,1994,14737999921200
vnm,1995,18741000000000
vnm,1996,22722000000000
vnm,1997,25500000000000
vnm,1998,27523000000000
vnm,1999,27137000000000
vnm,2000,28346000000000
vnm,2001,30463000000000
vnm,2002,33390000000000
vnm,2003,38770000000000
vnm,2004,45715000000000
vnm,2005,49952000000000
vnm,2006,58734000000000
vnm,2007,69247000000000
vnm,2008,90904000000000
vnm,2009,104540000000000
vnm,2010,129313000000000
vnm,2011,164323000000000
vnm,2012,192362000000000
vnm,2013,220642000000000
vnm,2014,246711000000000
vnm,2015,265545000000000
vnm,2016,293106000000000
vnm,2017,325804000000000
vnm,2018,358592000000000
vnm,2019,390051000000000
vnm,2020,422452000000000
vut,1980,2091900000
vut,1981,2042599900
vut,1982,2327000100
vut,1983,3660000000
vut,1984,4097000000
vut,1985,4511000000
vut,1986,4734000000
vut,1987,5141000000
vut,1988,5306000000
vut,1989,5087000000
vut,1990,5457000000
vut,1991,5581000000
vut,1992,5930000000
vut,1993,6303000000
vut,1994,6827000000
vut,1995,6916000000
vut,1996,7870000000
vut,1997,6161000000
vut,1998,6751000000
vut,1999,7462000000
vut,2000,7787000000
vut,2001,7688000000
vut,2002,5655000000
vut,2003,5788000000
vut,2004,5627000000
vut,2005,5715000000
vut,2006,6843000000
vut,2007,8724000000
vut,2008,9282000000
vut,2009,10396000000
vut,2010,11876000000
vut,2011,11651000000
vut,2012,11202000000
vut,2013,11284000000
vut,2014,10433000000
vut,2015,13115000000
vut,2016,12618000000
vut,2017,16545000000
zaf,1960,504000000
zaf,1961,545000000
zaf,1962,637000000
zaf,1963,673000000
zaf,1964,807000000
zaf,1965,899000000
zaf,1966,981000000
zaf,1967,1066000000
zaf,1968,1184000000
zaf,1969,1364000000
zaf,1970,1566000000
zaf,1971,1877000000
zaf,1972,1983000000
zaf,1973,2259000000
zaf,1974,2860000000
zaf,1975,3628000000
zaf,1976,4322000000
zaf,1977,4613000000
zaf,1978,5612000000
zaf,1979,6674000000
zaf,1980,8381000000
zaf,1981,10266000000
zaf,1982,13095000000
zaf,1983,14685000000
zaf,1984,19144000000
zaf,1985,22500000000
zaf,1986,27038000000
zaf,1987,33001000000
zaf,1988,38481000000
zaf,1989,46067000000
zaf,1990,55493000000
zaf,1991,63858000000
zaf,1992,72776000000
zaf,1993,87158894200
zaf,1994,99146184100
zaf,1995,102946386300
zaf,1996,122287401200
zaf,1997,136199531000
zaf,1998,144620630400
zaf,1999,155613477600
zaf,2000,174475646600
zaf,2001,193800907300
zaf,2002,228327262200
zaf,2003,251375482600
zaf,2004,280987147700
zaf,2005,296655489300
zaf,2006,326349628300
zaf,2007,372800480400
zaf,2008,445869466400
zaf,2009,497194752300
zaf,2010,549890095200
zaf,2011,605360968100
zaf,2012,671213109700
zaf,2013,738187820200
zaf,2014,798418823300
zaf,2015,839290614200
zaf,2016,918953928200
zaf,2017,976844530600
zaf,2018,1037861142500
zaf,2019,1099018457000
zaf,2020,1140111411900
zmb,2010,9118500000
zmb,2011,11683200000
zmb,2012,15618000000
zmb,2013,18438700000
zmb,2014,24262600000
zmb,2015,27104800000
zmb,2016,34730998700
zmb,2017,33787732700
zmb,2018,34971000000
zmb,2019,53132100000
zmb,2020,48875500000
zwe,1960,111069000
zwe,1961,127335000
zwe,1962,134728700
zwe,1963,149187400
zwe,1964,142450900
zwe,1965,147380000
zwe,1966,153952100
zwe,1967,165124800
zwe,1968,180240700
zwe,1969,195520900
zwe,1970,207022100
zwe,1971,235643500
zwe,1972,278755200
zwe,1973,360897000
zwe,1974,444942500
zwe,1975,526980200
zwe,1976,598399900
zwe,1977,713670400
zwe,1978,781449700
zwe,1979,926985700
zwe,1980,1236362800
zwe,1981,1297397300
zwe,1982,1587813500
zwe,1983,1342635100
zwe,1984,1272979000
zwe,1985,1138918500
zwe,1986,1283795600
zwe,1987,1575127200
zwe,1988,2148056100
zwe,1989,1548747800
zwe,1990,1708112700
zwe,1991,1392982800
zwe,1992,1631025400
zwe,1993,981098000
zwe,1994,1150315700
zwe,1995,1280950400
zwe,1996,1448888900
zwe,1997,1391606100
zwe,1998,1010489900
zwe,1999,1220101700
zwe,2000,1623341300
zwe,2001,1199101800
zwe,2002,1136730400
zwe,2003,1026170400
zwe,2004,1219212100
zwe,2005,875441400
zwe,2006,320246200
zwe,2007,169775000
zwe,2008,90394800
zwe,2009,912702200
zwe,2010,1844254600
zwe,2011,2647483100
zwe,2012,3423989500
zwe,2013,3520135400
zwe,2014,3813378900
zwe,2015,3768540600
zwe,2016,3724229600
zwe,2017,4772000000
zwe,2018,4400478600
zwe,2019,12434941400
zwe,2020,89758508800
