geo,time,ne_gdi_totl_cd
brb,1987,232038979.76433
brb,1988,270123800.52702
brb,1989,326306369.01507
brb,1990,300402724.60598
brb,1991,270322676.87565
brb,1992,137600000
brb,1993,197782528.71277
brb,1994,238303584.74618
brb,1995,268184756.12788
brb,1996,286282503.85323
brb,1997,385124049.12246
brb,1998,532889176.15473
brb,1999,575995624.72033
brb,2000,554000000
brb,2001,477300000
brb,2002,540600000
brb,2003,586200000
brb,2004,662600000
brb,2005,722600000
brb,2006,897050000
brb,2007,886899200
brb,2008,875483700
brb,2009,757038750
brb,2010,719367550
brb,2011,794384250
brb,2012,745924400
brb,2013,772805500
brb,2014,776494850
brb,2015,797933650
brb,2016,791860200
brb,2017,778175600
brb,2018,727009650
brb,2019,817365850
brn,1989,554786443.11132
brn,1990,657655172.41379
brn,1991,763486918.26812
brn,1992,972989564.14978
brn,1993,1217353632.87536
brn,1994,1171271441.66558
brn,1995,1735572174.40384
brn,1996,2113475177.30496
brn,1997,1844692887.93103
brn,1998,1369502868.06883
brn,1999,983480825.9587
brn,2000,783625754.06032
brn,2001,808236981.63755
brn,2002,1242275661.78934
brn,2003,987236712.20296
brn,2004,1061697373.09194
brn,2005,1083406392.69406
brn,2006,1197243375.92045
brn,2007,1590339061.77427
brn,2008,1967259384.70223
brn,2009,1884229341.3997
brn,2010,3247524752.47525
brn,2011,4820732967.64449
brn,2012,6263604353.39309
brn,2013,7163523017.90281
brn,2014,4692186266.7719
brn,2015,4557422357.98967
brn,2016,3946936364.29451
brn,2017,4221152291.98349
brn,2018,5571545926.31033
brn,2019,5209670209.64668
brn,2020,4872904162.20165
btn,1980,40580394.40204
btn,1981,46984318.7067
btn,1982,52394735.72939
btn,1983,63775297.0297
btn,1984,63391883.80282
btn,1985,74988302.34438
btn,1986,83892529.7383
btn,1987,93300293.20988
btn,1988,109080459.77012
btn,1989,89488601.35551
btn,1990,80133027.20301
btn,1991,77929014.95163
btn,1992,96051176.69753
btn,1993,92855401.77107
btn,1994,126682731.90947
btn,1995,129886901.01758
btn,1996,113666048.54643
btn,1997,95861710.27265
btn,1998,113799079.01115
btn,1999,140731913.60892
btn,2000,213690629.72853
btn,2001,288719957.61814
btn,2002,323550586.29912
btn,2003,366612365.82224
btn,2004,453845028.68491
btn,2005,430627793.65079
btn,2006,420958041.8037
btn,2007,350893282.70675
btn,2008,540043489.05418
btn,2009,578460426.0623
btn,2010,978166751.95614
btn,2011,1231389164.12052
btn,2012,1237714305.11417
btn,2013,825765818.65209
btn,2014,1012845703.24851
btn,2015,1111221374.55922
btn,2016,1236422882.13619
btn,2017,1280330953.59743
btn,2018,1164420007.20858
btn,2019,963325561.2983
btn,2020,781434151.18832
bwa,1960,1829524.74415
bwa,1961,2434587.939
bwa,1962,3136268.04991
bwa,1963,3735635.39774
bwa,1964,5111389.93448
bwa,1965,6072874.49393
bwa,1966,11227336.12273
bwa,1967,14923291.49233
bwa,1968,20362622.03626
bwa,1969,29591978.83303
bwa,1970,43620882.18872
bwa,1971,64289724.87367
bwa,1972,83786231.88406
bwa,1973,124261633.77035
bwa,1974,146504782.92862
bwa,1975,148816768.08654
bwa,1976,125632474.70101
bwa,1977,151128266.03325
bwa,1978,214682443.85414
bwa,1979,305153374.23313
bwa,1980,424922799.79413
bwa,1981,466116887.7734
bwa,1982,382198698.65009
bwa,1983,344516364.29939
bwa,1984,365334257.54775
bwa,1985,256333438.45264
bwa,1986,299212388.90958
bwa,1987,304633986.53881
bwa,1988,623701192.16887
bwa,1989,1113504392.27753
bwa,1990,1416420317.11905
bwa,1991,1309408389.39454
bwa,1992,1261340474.94904
bwa,1993,1197253311.87322
bwa,1994,1106682559.78544
bwa,1995,1283421109.58805
bwa,1996,1136483966.06702
bwa,1997,1207461378.32804
bwa,1998,1817340684.82453
bwa,1999,1405393132.082
bwa,2000,1710513936.25779
bwa,2001,1640741628.43251
bwa,2002,1642197920.28825
bwa,2003,2264216792.25843
bwa,2004,3134160114.21509
bwa,2005,2696425430.45322
bwa,2006,2892938613.79346
bwa,2007,3235273994.91757
bwa,2008,4561865561.2357
bwa,2009,3165574205.81124
bwa,2010,4865710919.10033
bwa,2011,5442820771.54807
bwa,2012,5476312741.31274
bwa,2013,4382467215.94495
bwa,2014,3906674390.88245
bwa,2015,3947902063.38237
bwa,2016,3328376692.47422
bwa,2017,3833958289.03879
bwa,2018,4620676470.58824
bwa,2019,4950445801.83899
bwa,2020,4968829105.63712
caf,1960,22023272.48791
caf,1961,26094745.94522
caf,1962,28977957.16896
caf,1963,28161374.91205
caf,1964,31425085.86802
caf,1965,32236884.79068
caf,1966,33376963.54258
caf,1967,35772234.97963
caf,1968,31102983.58369
caf,1969,30773894.19781
caf,1970,34008303.45246
caf,1971,37769211.91256
caf,1972,42455672.71204
caf,1973,56530332.1112
caf,1974,43621922.62968
caf,1975,52260036.61002
caf,1976,53986075.3587
caf,1977,58612900.04831
caf,1978,66472894.34932
caf,1979,68634300.41895
caf,1980,55850156.38046
caf,1981,60721697.70527
caf,1982,49907749.18192
caf,1983,77939260.65301
caf,1984,78497488.65277
caf,1985,133049015.8326
caf,1986,143419445.06288
caf,1987,151698661.66051
caf,1988,132933487.59536
caf,1989,145058921.66442
caf,1990,183086465.82298
caf,1991,174210556.35293
caf,1992,175113093.79437
caf,1993,135275633.15212
caf,1994,99638925.96731
caf,1995,157482223.72345
caf,1996,73317024.80528
caf,1997,94526113.58416
caf,1998,106530736.91783
caf,1999,129551919.11114
caf,2000,101256179.45429
caf,2001,95427457.08445
caf,2002,95420553.74826
caf,2003,72998929.97302
caf,2004,86519619.72027
caf,2005,131928357.37365
caf,2006,149476916.85117
caf,2007,181422956.9
caf,2008,252691247.53146
caf,2009,271886329.61185
caf,2010,360893405.6031
caf,2011,334210011.44619
caf,2012,271946502.27605
caf,2013,127125027.02979
caf,2014,416684472.31059
caf,2015,369781247.56327
caf,2016,409962376.32584
caf,2017,530547476.58169
caf,2018,575268725.25077
caf,2019,514134248.20493
caf,2020,551132986.0351
can,1961,9285664160.4867
can,1962,9818791631.13149
can,1963,10393061338.789
can,1964,11876418098.5575
can,1965,14437147605.0308
can,1966,16599570980.4633
can,1967,16072003873.7199
can,1968,16914546339.3328
can,1969,19202712607.5202
can,1970,19511915015.791
can,1971,23005545652.6045
can,1972,26240024244.8732
can,1973,32054794520.5479
can,1974,41607361963.1902
can,1975,43317931576.87769
can,1976,52059837728.1947
can,1977,51569346497.4142
can,1978,51540282282.8088
can,1979,61318080928.8031
can,1980,65294218268.9018
can,1981,77721244474.1013
can,1982,62690281267.7312
can,1983,69130152547.8741
can,1984,74769515867.5006
can,1985,78853167337.97139
can,1986,82169845268.082
can,1987,96059577677.2247
can,1988,119735110099.94299
can,1989,133918918918.91901
can,1990,126989201234.145
can,1991,118470803875.36
can,1992,109233060312.733
can,1993,106980079063.638
can,1994,113182483889.86501
can,1995,117437336053.629
can,1996,119359735973.597
can,1997,138975155279.50299
can,1998,133427030670.711
can,1999,140324426196.40601
can,2000,153531075348.461
can,2001,145368026859.504
can,2002,150147199388.26199
can,2003,183287417029.47696
can,2004,219535741737.125
can,2005,265498432084.50201
can,2006,311292313117.06598
can,2007,351163765012.56897
can,2008,373843486410.49695
can,2009,301860729594.96094
can,2010,379784645544.80603
can,2011,433114446678.52002
can,2012,454669831923.76599
can,2013,459944485737.64307
can,2014,449102772443.18097
can,2015,370785201353.98999
can,2016,347788719236.146
can,2017,388409798045.73499
can,2018,399475393838.54999
can,2019,400360007028.52094
can,2020,366223033493.69696
che,1970,10116533729.705
che,1971,12240403734.9718
che,1972,14692347550.5983
che,1973,19473066544.4894
che,1974,22383922733.528
che,1975,18870220818.9672
che,1976,17813658185.3097
che,1977,19029415019.7628
che,1978,27855942393.736
che,1979,34426813014.9756
che,1980,41814977621.2926
che,1981,35248163119.8452
che,1982,35779234595.8725
che,1983,36153968367.3956
che,1984,31825810103.4175
che,1985,33132352773.59489
che,1986,50791723831.2302
che,1987,62760935488.1974
che,1988,70116175083.71489
che,1989,69228353200.07339
che,1990,92641736251.0798
che,1991,85177976290.09758
che,1992,81012501777.84099
che,1993,75108695181.3752
che,1994,85270039482.34259
che,1995,98874846511.62788
che,1996,93769312297.73459
che,1997,76593731137.6008
che,1998,82720377983.17009
che,1999,80019551990.41409
che,2000,75252035172.90379
che,2001,78324503436.8334
che,2002,79615894392.4034
che,2003,91971551941.78362
che,2004,96221507840.772
che,2005,110886664792.804
che,2006,120424436911.78799
che,2007,128379020326.558
che,2008,152070509648.23199
che,2009,153904440768.31201
che,2010,151605767642.37799
che,2011,200154120358.039
che,2012,177437748435.52399
che,2013,173463133665.69299
che,2014,186469194688.49896
che,2015,173353574248.944
che,2016,172190930850.61899
che,2017,176985150681.685
che,2018,182509500792.52802
che,2019,185048051118.21097
che,2020,213314099821.58896
chl,1960,578558174.40799
chl,1961,715134719.03641
chl,1962,689668709.65684
chl,1963,867477342.33568
chl,1964,875381859.11832
chl,1965,931692721.62746
chl,1966,1190836060.6493
chl,1967,1167241393.8677
chl,1968,1214958401.46895
chl,1969,1315523120.86374
chl,1970,1563180642.61173
chl,1971,1657856186.65039
chl,1972,1518250060.40934
chl,1973,1440128644.06739
chl,1974,3591078664.12868
chl,1975,1066682267.07197
chl,1976,1403660712.61806
chl,1977,2136508429.606
chl,1978,3024559863.16481
chl,1979,4086409881.53925
chl,1980,6417870344.99682
chl,1981,8087308361.14979
chl,1982,2967678158.59923
chl,1983,2474672364.10179
chl,1984,3788753554.30699
chl,1985,3017493163.624
chl,1986,3564442763.94004
chl,1987,4975124414.45673
chl,1988,6027686122.29648
chl,1989,7710729969.39749
chl,1990,8592711071.80289
chl,1991,8921380112.53651
chl,1992,11574931676.3197
chl,1993,13875497720.2662
chl,1994,14669010150.8877
chl,1995,20322836080.60089
chl,1996,21733763904.8658
chl,1997,23599063357.3627
chl,1998,21980080061.25809
chl,1999,15688641955.8537
chl,2000,17220307302.8585
chl,2001,15875927303.0477
chl,2002,15574374921.5914
chl,2003,15916154463.3331
chl,2004,19622773589.1771
chl,2005,26855720509.1784
chl,2006,32220393580.2785
chl,2007,36188971047.8435
chl,2008,48174786989.59209
chl,2009,36302416612.2533
chl,2010,50569559016.809
chl,2011,62161866578.67049
chl,2012,70652352298.7798
chl,2013,71337566943.5231
chl,2014,60553165002.5928
chl,2015,58017939352.7046
chl,2016,55627596526.0724
chl,2017,58890290294.22849
chl,2018,66022958456.0386
chl,2019,64232631144.4211
chl,2020,50141100438.1295
chn,1960,23638552181.3307
chn,1961,11415600751.4827
chn,1962,7429488175.31887
chn,1963,11034744345.6008
chn,1964,14537455203.5096
chn,1965,19089236587.05009
chn,1966,23364741201.5598
chn,1967,17391448452.3519
chn,1968,17665853863.0271
chn,1969,19933437102.9328
chn,1970,30438112787.3913
chn,1971,33570874888.29309
chn,1972,35525455373.9254
chn,1973,45658686850.3066
chn,1974,47877399566.5919
chn,1975,57259418523.4972
chn,1976,51138650741.7328
chn,1977,59267208456.2386
chn,1978,56233026138.2114
chn,1979,64710334643.4783
chn,1980,66147553729.1667
chn,1981,64535523825.3968
chn,1982,65587896076.3359
chn,1983,73648734593.86969
chn,1984,89365467310.71429
chn,1985,120898734132.653
chn,1986,113467013495.65199
chn,1987,101875915735.42599
chn,1988,122062518395.062
chn,1989,129399924939.271
chn,1990,123261300353.728
chn,1991,135086802700.34801
chn,1992,166803943767.66101
chn,1993,192493706992.63199
chn,1994,226013641338.02097
chn,1995,285281654508.005
chn,1996,324265378232.422
chn,1997,341590049603.12701
chn,1998,358247795050.18701
chn,1999,373159283367.35797
chn,2000,406685829689.31201
chn,2001,476042624880.69507
chn,2002,531654468007.73199
chn,2003,657808260130.48206
chn,2004,818257918301.75903
chn,2005,922299217517.05505
chn,2006,1098385112135.34998
chn,2007,1437256498442.33008
chn,2008,1941968871515.54004
chn,2009,2313940477178.91016
chn,2010,2833949430556.99023
chn,2011,3523539102530.37012
chn,2012,3944045972672.3999
chn,2013,4440567940540.36914
chn,2014,4800371992544.83984
chn,2015,4782441087258.12988
chn,2016,4788900462231.91992
chn,2017,5295112992113.98047
chn,2018,6085023393999.40039
chn,2019,6176230854192
chn,2020,6410859610479.94043
civ,1960,91352188.93037
civ,1961,122666014.56984
civ,1962,89627206.45645
civ,1963,135335704.05899
civ,1964,201202155.5158
civ,1965,201174486.83164
civ,1966,223462829.86213
civ,1967,214226859.73913
civ,1968,228223162.26829
civ,1969,265809523.82784
civ,1970,327420401.94195
civ,1971,345370137.25843
civ,1972,386068814.28859
civ,1973,581454803.10396
civ,1974,675931966.84568
civ,1975,873955808.53976
civ,1976,1071770127.70427
civ,1977,1712392176.48019
civ,1978,2351367730.69084
civ,1979,2556863094.2979
civ,1980,2700213316.85596
civ,1981,2187453371.06666
civ,1982,1754683384.95032
civ,1983,1259099474.89411
civ,1984,797104117.86797
civ,1985,903702306.22152
civ,1986,1104803548.53902
civ,1987,1242520923.90744
civ,1988,1297315238.0978
civ,1989,868795542.93728
civ,1990,722113182.4606
civ,1991,772047757.42812
civ,1992,772218863.5991
civ,1993,1081719076.60122
civ,1994,1140264101.15044
civ,1995,1715851944.23142
civ,1996,2352729265.46534
civ,1997,2983004328.09938
civ,1998,3977323775.81123
civ,1999,2760201913.9962
civ,2000,2634569116.58855
civ,2001,2390515655.70584
civ,2002,2170764436.93477
civ,2003,2968539091.60646
civ,2004,3460355539.30525
civ,2005,3327224052.93217
civ,2006,3585113679.25898
civ,2007,3947688894.73136
civ,2008,6195431704.2085
civ,2009,4996119358.93591
civ,2010,7574559402.21912
civ,2011,6088851564.73078
civ,2012,7424118118.12911
civ,2013,9796285473.27734
civ,2014,11048511179.8964
civ,2015,10759458921.3982
civ,2016,10428786025.6467
civ,2017,10380531215.7769
civ,2018,12305638796.8958
civ,2019,11742215114.5823
civ,2020,13577070866.3866
cmr,1965,102015456.15804
cmr,1966,113563098.3432
cmr,1967,128861320.42606
cmr,1968,139761450.23907
cmr,1969,117710143.38327
cmr,1970,184513127.74712
cmr,1971,205914871.0853
cmr,1972,273382771.56946
cmr,1973,378214813.45888
cmr,1974,368501330.88386
cmr,1975,570660812.29828
cmr,1976,509729171.52297
cmr,1977,967112862.8047
cmr,1978,1457085811.62735
cmr,1979,1688121892.65218
cmr,1980,1400513764.69853
cmr,1981,1797362451.16963
cmr,1982,1639347720.96579
cmr,1983,1784730128.37671
cmr,1984,1896984262.74274
cmr,1985,2126371384.91262
cmr,1986,3025071107.3649
cmr,1987,3223234715.17279
cmr,1988,2557007282.23303
cmr,1989,1882709694.07379
cmr,1990,2193452885.94045
cmr,1991,1974074452.98219
cmr,1992,1726914098.9634
cmr,1993,2226880401.93161
cmr,1994,1478840200.01992
cmr,1995,1905638417.55278
cmr,1996,1926575901.31529
cmr,1997,1908001314.44273
cmr,1998,2084892360.52844
cmr,1999,2043600437.58194
cmr,2000,1816641183.14635
cmr,2001,2056414132.92259
cmr,2002,2414086901.18625
cmr,2003,2889786499.99121
cmr,2004,3552095342.64551
cmr,2005,3642669712.80116
cmr,2006,3717023657.1485
cmr,2007,4397641623.64664
cmr,2008,5474864717.26457
cmr,2009,5184271660.20191
cmr,2010,5014189190.53837
cmr,2011,5737905245.97845
cmr,2012,5428134218.89026
cmr,2013,6290909589.92475
cmr,2014,7178277697.76771
cmr,2015,5878320958.80376
cmr,2016,6701344030.49853
cmr,2017,7019412675.33811
cmr,2018,7810100522.73261
cmr,2019,7511558922.77155
cmr,2020,7239946767.29455
cod,1991,0
cod,1994,440647058.82353
cod,1995,529330484.33048
cod,1996,1607612594.65923
cod,1997,152276534.18608
cod,1998,130530052.26481
cod,1999,144589054.54546
cod,2000,2755072463.76812
cod,2001,498666666.66667
cod,2002,648998710.36745
cod,2003,851263476.28278
cod,2004,1262154368.83896
cod,2005,1409404356.9638
cod,2006,2116674938.09244
cod,2007,2294365374.50039
cod,2008,2148459597.43783
cod,2009,2715843800.42228
cod,2010,6206905136.85909
cod,2011,6432057740.62245
cod,2012,4199065248.02801
cod,2013,7138048347.37782
cod,2014,8339326751.62822
cod,2015,8255268741.93426
cod,2016,7479421986.45792
cod,2017,9500131817.7004
cod,2018,9799507746.48256
cod,2019,10662994003.2533
cod,2020,11985483582.2292
cog,1960,70063997.61668
cog,1961,98063603.66411
cog,1962,60444677.95802
cog,1963,39167751.75508
cog,1964,37715427.92175
cog,1965,44478736.83025
cog,1966,66753904.53388
cog,1967,74796438.03476
cog,1968,74323982.23173
cog,1969,70779940.17332
cog,1970,66569410.52813
cog,1971,85707106.28722
cog,1972,119431370.29478
cog,1973,173180264.61063
cog,1974,205230759.68903
cog,1975,300028594.16129
cog,1976,233939696.46916
cog,1977,203517003.37442
cog,1978,240188740.69477
cog,1979,311204325.867
cog,1980,610092158.45326
cog,1981,960139128.36132
cog,1982,1290602344.04143
cog,1983,806159489.32318
cog,1984,666656496.64521
cog,1985,654405180.04314
cog,1986,544621093.84837
cog,1987,453309181.12385
cog,1988,411954788.53744
cog,1989,337608780.00005
cog,1990,445154883.63592
cog,1991,559362426.08742
cog,1992,633567039.09981
cog,1993,791771229.6751
cog,1994,964058841.7209
cog,1995,773878569.98039
cog,1996,833105269.37221
cog,1997,516419055.03355
cog,1998,520206905.03868
cog,1999,653728420.26243
cog,2000,730349418.76183
cog,2001,737117279.31423
cog,2002,710245242.55845
cog,2003,914132752.62141
cog,2004,1048766693.08868
cog,2005,1724191472.43217
cog,2006,2281098838.93384
cog,2007,5355081971.0441
cog,2008,4881500955.88418
cog,2009,5258113164.232
cog,2010,6198702948.04725
cog,2011,5760193410.80022
cog,2012,7752916544.48902
cog,2013,8449777347.37944
cog,2014,9586029444.0569
cog,2015,9437198253.32296
cog,2016,7560825635.21419
cog,2017,4134110501.94502
cog,2018,3442988082.34775
cog,2019,3068641875.37245
cog,2020,2746800651.85741
col,1960,816501492.08741
col,1961,930454522.38806
col,1962,898271228.1922
col,1963,853797211.11111
col,1964,1046178711.11111
col,1965,848285714.28571
col,1966,1034592592.59259
col,1967,990163165.98537
col,1968,1137818643.84932
col,1969,1153120074.81945
col,1970,1456392795.56717
col,1971,1518363743.08318
col,1972,1571842116.09434
col,1973,1884675267.37571
col,1974,2654086264.51843
col,1975,2225786112.68289
col,1976,2694365182.30293
col,1977,3651201113.82437
col,1978,4253561836.55199
col,1979,5071459964.3229
col,1980,6369031881.43398
col,1981,7504734883.24292
col,1982,7983437828.66095
col,1983,7704606410.29705
col,1984,7254692885.65973
col,1985,6644211263.02335
col,1986,6290054401.09379
col,1987,7273748004.48627
col,1988,8622738058.5099
col,1989,7898429215.08851
col,1990,9859102855.09497
col,1991,9395219966.82726
col,1992,12007731215.9976
col,1993,16573250501.4493
col,1994,20865805055.6995
col,1995,23865715568.447
col,1996,21521876207.1285
col,1997,22317169527.5126
col,1998,19421058964.1494
col,1999,11100892875.2683
col,2000,14878732011.2935
col,2001,15745554551.9172
col,2002,16900128593.838
col,2003,17680731082.0191
col,2004,22761814795.9329
col,2005,31535643519.9033
col,2006,37073626402.575
col,2007,48358464388.8794
col,2008,57448976381.8503
col,2009,51098667215.5049
col,2010,62725116845.8612
col,2011,77022324342.9406
col,2012,81990837643.9615
col,2013,84763081130.8287
col,2014,91479537471.8813
col,2015,69771447767.8443
col,2016,65523256653.4595
col,2017,67364942296.8119
col,2018,70834900923.7731
col,2019,69567727889.4778
col,2020,51602193425.9521
com,1980,38288771.35438
com,1981,35426159.96556
com,1982,33199513.55921
com,1983,34572926.07418
com,1984,33323605.18858
com,1985,35493991.96811
com,1986,50373867.99798
com,1987,60897658.48596
com,1988,64321130.42432
com,1989,61610543.31882
com,1990,77513630.92329
com,1991,76519305.78917
com,1992,82523582.33946
com,1993,81710432.11581
com,1994,57589207.50972
com,1995,71891629.40946
com,1996,71457458.16608
com,1997,65754360.67995
com,1998,66775688.26747
com,1999,69003586.1652
com,2000,63353096.18215
com,2001,68292423.07868
com,2002,76853878.51925
com,2003,98670783.86961
com,2004,114335380.09145
com,2005,117968784.69204
com,2006,126013345.9514
com,2007,134368576.3338
com,2008,176254110.61285
com,2009,162877023.45287
com,2010,165024817.04854
