geo,time,ne_con_totl_zs
tur,1973,69.06593
tur,1974,71.56111
tur,1975,69.96587
tur,1976,67.49271
tur,1977,69.37423
tur,1978,70.06132
tur,1979,67.2222
tur,1980,72.70485
tur,1981,69.07353
tur,1982,69.36772
tur,1983,71.66506
tur,1984,71.40896
tur,1985,65.71726
tur,1986,61.54998
tur,1987,76.10071
tur,1988,71.10695
tur,1989,74.95032
tur,1990,79.54148
tur,1991,83.02056
tur,1992,82.45841
tur,1993,81.98725
tur,1994,81.61503
tur,1995,81.09735
tur,1996,78.84415
tur,1997,80.29648
tur,1998,75.1821
tur,1999,78.70419
tur,2000,78.87384
tur,2001,77.48216
tur,2002,76.66457
tur,2003,77.90412
tur,2004,76.59462
tur,2005,75.58621
tur,2006,74.62451
tur,2007,75.47027
tur,2008,74.67666
tur,2009,77.23032
tur,2010,77.55368
tur,2011,76.31344
tur,2012,76.03619
tur,2013,75.32182
tur,2014,74.38775
tur,2015,73.82679
tur,2016,74.14156
tur,2017,72.98911
tur,2018,70.87156
tur,2019,72.36797
tur,2020,71.92466
tza,1990,100.56146
tza,1991,100.60546
tza,1992,102.36021
tza,1993,103.14975
tza,1994,101.15753
tza,1995,95.37752
tza,1996,94.63216
tza,1997,92.64945
tza,1998,85.01903
tza,1999,86.47468
tza,2000,84.9059
tza,2001,82.04545
tza,2002,80.85442
tza,2003,79.58522
tza,2004,77.03294
tza,2005,75.59664
tza,2006,75.61422
tza,2007,75.74593
tza,2008,72.6078
tza,2009,72.78839
tza,2010,76.40814
tza,2011,78.16153
tza,2012,74.78101
tza,2013,73.13625
tza,2014,71.56364
tza,2015,73.78917
tza,2016,70.54573
tza,2017,67.94122
tza,2018,67.99076
tza,2019,66.32193
tza,2020,65.91827
uga,1960,83.78243
uga,1961,87.23238
uga,1962,86.33666
uga,1963,82.78572
uga,1964,81.06057
uga,1965,87.54353
uga,1966,88.26021
uga,1967,85.62744
uga,1968,85.58704
uga,1969,84.79693
uga,1982,100.04592
uga,1983,97.57477
uga,1984,93.69749
uga,1985,93.43987
uga,1986,95.42653
uga,1987,100.4162
uga,1988,99.79441
uga,1989,99.06249
uga,1990,100.47705
uga,1991,100.76618
uga,1992,100.26487
uga,1993,93.82239
uga,1994,92.29525
uga,1995,95.06515
uga,1996,89.24437
uga,1997,85.93324
uga,1998,93.97074
uga,1999,91.56988
uga,2000,91.96239
uga,2001,92.99175
uga,2002,94.24392
uga,2003,92.78396
uga,2004,89.77257
uga,2005,88.12631
uga,2006,91.74668
uga,2007,91.15849
uga,2008,84.72021
uga,2009,85.43634
uga,2010,84.75666
uga,2011,87.15795
uga,2012,85.24725
uga,2013,79.65474
uga,2014,76.45478
uga,2015,85.70532
uga,2016,79.13504
uga,2017,78.90075
uga,2018,80.93865
uga,2019,79.94953
uga,2020,80.7634
ukr,1989,71.19108
ukr,1990,73.65269
ukr,1991,71.57191
ukr,1992,63.55255
ukr,1993,64.02042
ukr,1994,67.83469
ukr,1995,76.39999
ukr,1996,79.88199
ukr,1997,81.61302
ukr,1998,81.45682
ukr,1999,77.03117
ukr,2000,75.33782
ukr,2001,76.81496
ukr,2002,75.56655
ukr,2003,75.56128
ukr,2004,71.49218
ukr,2005,76.68157
ukr,2006,78.20105
ukr,2007,77.68557
ukr,2008,80.25956
ukr,2009,84.5501
ukr,2010,84.44429
ukr,2011,85.54876
ukr,2012,88.24245
ukr,2013,91.78114
ukr,2014,90.10936
ukr,2015,86.67794
ukr,2016,85.1998
ukr,2017,87.82042
ukr,2018,90.141
ukr,2019,93.15749
ukr,2020,93.59089
ury,1960,82.75862
ury,1961,76.70455
ury,1962,83.50515
ury,1963,82.40343
ury,1964,84.77612
ury,1965,79.23497
ury,1966,77.84615
ury,1967,79.84496
ury,1968,83.13938
ury,1969,83.76584
ury,1970,97.92453
ury,1971,83.40994
ury,1972,82.2922
ury,1973,64.9794
ury,1974,86.65747
ury,1975,84.59866
ury,1976,79.56039
ury,1977,81.27618
ury,1978,79.59738
ury,1979,80.29242
ury,1980,88.25214
ury,1981,82.43677
ury,1982,83.16841
ury,1983,83.66145
ury,1984,82.66813
ury,1985,82.96474
ury,1986,82.8719
ury,1987,83.26213
ury,1988,81.00829
ury,1989,82.13936
ury,1990,82.36337
ury,1991,82.04222
ury,1992,83.793
ury,1993,84.79164
ury,1994,84.74358
ury,1995,84.69634
ury,1996,84.94826
ury,1997,85.94541
ury,1998,85.46262
ury,1999,88.11581
ury,2000,88.86052
ury,2001,88.37225
ury,2002,85.71282
ury,2003,81.68805
ury,2004,79.78363
ury,2005,80.3708
ury,2006,81.91599
ury,2007,81.50342
ury,2008,81.59395
ury,2009,79.57121
ury,2010,79.60544
ury,2011,79.52042
ury,2012,80.30652
ury,2013,80.52716
ury,2014,80.79949
ury,2015,80.66715
ury,2016,77.20982
ury,2017,78.68173
ury,2018,80.07926
ury,2019,79.46724
ury,2020,78.62379
usa,1970,78.21743
usa,1971,78.02696
usa,1972,77.683
usa,1973,76.37985
usa,1974,77.3578
usa,1975,78.77434
usa,1976,78.04866
usa,1977,77.58304
usa,1978,76.24693
usa,1979,75.74696
usa,1980,77.14666
usa,1981,76.11353
usa,1982,78.52726
usa,1983,79.16808
usa,1984,77.44843
usa,1985,78.43942
usa,1986,79.13884
usa,1987,79.36151
usa,1988,79.26127
usa,1989,79.02371
usa,1990,79.77637
usa,1991,80.35405
usa,1992,80.4552
usa,1993,80.55663
usa,1994,79.99008
usa,1995,79.90227
usa,1996,79.49197
usa,1997,78.77907
usa,1998,78.83702
usa,1999,79.27994
usa,2000,80.02819
usa,2001,81.3844
usa,2002,82.24593
usa,2003,82.7974
usa,2004,82.56184
usa,2005,82.31487
usa,2006,82.16075
usa,2007,82.6546
usa,2008,84.30405
usa,2009,85.29797
usa,2010,85.18715
usa,2011,84.9934
usa,2012,83.73647
usa,2013,82.78998
usa,2014,82.23794
usa,2015,81.5452
usa,2016,81.92218
usa,2017,81.71631
usa,2018,81.42374
usa,2019,81.19447
usa,2020,81.73307
uzb,1992,56.09542
uzb,1993,92.7718
uzb,1994,79.97521
uzb,1995,76.00649
uzb,1996,84.04666
uzb,1997,81.29746
uzb,1998,79.39185
uzb,1999,83.16222
uzb,2000,75.12861
uzb,2001,76.32607
uzb,2002,75.91364
uzb,2003,73.1841
uzb,2004,68.5159
uzb,2005,65.9072
uzb,2006,64.83384
uzb,2007,66.86659
uzb,2008,65.3746
uzb,2009,69.40009
uzb,2010,74.02589
uzb,2011,73.20474
uzb,2012,74.77712
uzb,2013,77.43258
uzb,2014,76.56316
uzb,2015,78.51987
uzb,2016,80.43229
uzb,2017,76.76226
uzb,2018,75.25146
uzb,2019,75.56353
uzb,2020,75.0489
ven,1960,76.18013
ven,1961,72.75126
ven,1962,72.92599
ven,1963,72.50016
ven,1964,72.05236
ven,1965,74.7615
ven,1966,75.91431
ven,1967,75.32276
ven,1968,74.79194
ven,1969,76.10527
ven,1970,70.12359
ven,1971,70.1113
ven,1972,72.84966
ven,1973,69.35361
ven,1974,57.59538
ven,1975,68.74714
ven,1976,72.69977
ven,1977,74.39167
ven,1978,79.39093
ven,1979,75.46345
ven,1980,75.56465
ven,1981,80.2765
ven,1982,84.68617
ven,1983,92.40761
ven,1984,69.02533
ven,1985,69.93476
ven,1986,77.51008
ven,1987,72.45811
ven,1988,76.42391
ven,1989,71.86416
ven,1990,68.23568
ven,1991,73.7336
ven,1992,76.28716
ven,1993,78.83934
ven,1994,74.78254
ven,1995,74.12003
ven,1996,66.05279
ven,1997,65.05449
ven,1998,71.09802
ven,1999,69.73003
ven,2000,64.19839
ven,2001,69.14584
ven,2002,66.54968
ven,2003,67.65279
ven,2004,61.17228
ven,2005,57.80599
ven,2006,58.70644
ven,2007,63.59798
ven,2008,63.35955
ven,2009,76.58095
ven,2010,67.10442
ven,2011,66.6797
ven,2012,71.46479
ven,2013,77.47885
ven,2014,89.89296
vir,2002,74.77008
vir,2003,71.88498
vir,2004,68.94917
vir,2005,64.88257
vir,2006,70.87422
vir,2007,68.56187
vir,2008,79.02922
vir,2009,82.78981
vir,2010,84.32007
vir,2011,86.92872
vir,2012,86.91612
vir,2013,95.18459
vir,2014,99.32679
vir,2015,98.2528
vir,2016,95.57662
vir,2017,99.89457
vir,2018,110.66667
vir,2019,105.87512
vnm,1989,95.57505
vnm,1990,97.0945
vnm,1991,89.89923
vnm,1992,86.23204
vnm,1993,83.21736
vnm,1994,82.9181
vnm,1995,81.79971
vnm,1996,82.79456
vnm,1997,79.89975
vnm,1998,78.51265
vnm,1999,75.43344
vnm,2000,72.87579
vnm,2001,71.18441
vnm,2002,71.32589
vnm,2003,72.5774
vnm,2004,71.46875
vnm,2005,70.95386
vnm,2006,70.62102
vnm,2007,73.66144
vnm,2008,76.49932
vnm,2009,74.27199
vnm,2010,72.55453
vnm,2011,72.25851
vnm,2012,70.42613
vnm,2013,71.61315
vnm,2014,72.07089
vnm,2015,74.29496
vnm,2016,75.05228
vnm,2017,74.542
vnm,2018,74.04203
vnm,2019,74.62278
vnm,2020,74.56803
vut,1983,83.41192
vut,1984,79.46572
vut,1985,88.67749
vut,1986,95.20118
vut,1987,89.45822
vut,1988,91.8239
vut,1989,86.76141
vut,1990,86.8835
vut,1991,83.54903
vut,1992,83.10346
vut,1993,82.54841
vut,1994,79.88899
vut,1995,80.76772
vut,1996,82.0274
vut,1997,74.51433
vut,1998,96.35244
vut,1999,100.81519
vut,2000,92.10491
vut,2001,97.02508
vut,2002,87.23771
vut,2003,85.09044
vut,2004,82.86401
vut,2005,80.39538
vut,2006,77.10078
vut,2007,77.2033
vut,2008,73.82022
vut,2009,77.69259
vut,2010,82.32199
vut,2011,80.30477
vut,2012,81.68538
vut,2013,81.98962
vut,2014,82.53568
vut,2015,84.93792
vut,2016,81.9767
vut,2017,79.36809
vut,2018,75.87401
vut,2019,77.09569
vut,2020,84.87312
zaf,1960,71.16984
zaf,1961,70.44776
zaf,1962,70.47776
zaf,1963,68.53365
zaf,1964,69.77058
zaf,1965,69.19466
zaf,1966,68.99717
zaf,1967,67.20862
zaf,1968,68.78466
zaf,1969,68.72184
zaf,1970,70.70538
zaf,1971,72.50223
zaf,1972,71.03179
zaf,1973,66.84211
zaf,1974,64.68613
zaf,1975,69.84318
zaf,1976,70.62742
zaf,1977,69.96803
zaf,1978,69.03772
zaf,1979,67.44267
zaf,1980,63.8098
zaf,1981,68.03968
zaf,1982,71.63106
zaf,1983,72.43865
zaf,1984,73.71521
zaf,1985,73.0528
zaf,1986,74.42267
zaf,1987,76.54307
zaf,1988,76.80758
zaf,1989,76.06901
zaf,1990,79.90842
zaf,1991,80.51717
zaf,1992,81.58437
zaf,1993,81.9367
zaf,1994,82.65441
zaf,1995,81.22728
zaf,1996,81.96445
zaf,1997,82.79301
zaf,1998,82.67532
zaf,1999,82.85758
zaf,2000,82.19106
zaf,2001,81.93518
zaf,2002,79.46203
zaf,2003,78.76935
zaf,2004,80.67444
zaf,2005,79.74203
zaf,2006,79.42584
zaf,2007,79.3545
zaf,2008,80.10973
zaf,2009,79.79868
zaf,2010,80.36355
zaf,2011,81.12792
zaf,2012,83.12207
zaf,2013,82.94771
zaf,2014,83.01037
zaf,2015,82.6662
zaf,2016,82.58863
zaf,2017,82.24505
zaf,2018,82.98951
zaf,2019,83.42088
zaf,2020,82.90378
zmb,2010,63.97142
zmb,2011,66.00923
zmb,2012,64.61124
zmb,2013,64.38582
zmb,2014,66.75905
zmb,2015,65.42717
zmb,2016,67.48327
zmb,2017,60.70205
zmb,2018,57.67675
zmb,2019,59.93322
zmb,2020,53.19324
zwe,1960,88.1743
zwe,1961,85.83625
zwe,1962,86.19958
zwe,1963,87.96643
zwe,1964,89.83137
zwe,1965,86.34756
zwe,1966,85.0511
zwe,1967,82.57441
zwe,1968,78.87672
zwe,1969,83.10846
zwe,1970,81.66223
zwe,1971,79.82891
zwe,1972,76.29529
zwe,1973,77.12447
zwe,1974,75.25605
zwe,1975,76.36752
zwe,1976,81.97995
zwe,1977,81.96975
zwe,1978,88.16703
zwe,1979,91.4104
zwe,1980,87.714
zwe,1981,88.06669
zwe,1982,88.34516
zwe,1983,91.16573
zwe,1984,83.58291
zwe,1985,81.97445
zwe,1986,79.41081
zwe,1987,82.30679
zwe,1988,77.90874
zwe,1989,83.34288
zwe,1990,82.55211
zwe,1991,84.17833
zwe,1992,89.02199
zwe,1993,78.9498
zwe,1994,78.19063
zwe,1995,82.84857
zwe,1996,80.34105
zwe,1997,89.86368
zwe,1998,80.97741
zwe,1999,81.70922
zwe,2000,84.17848
zwe,2001,87.71357
zwe,2002,98.13775
zwe,2003,97.65787
zwe,2004,102.5909
zwe,2005,107.42124
zwe,2006,109.33715
zwe,2007,101.4924
zwe,2008,121.46003
zwe,2009,110.07664
zwe,2010,105.0791
zwe,2011,102.46716
zwe,2012,113.97905
zwe,2013,105.4715
zwe,2014,103.1721
zwe,2015,108.39282
zwe,2016,101.47059
zwe,2017,101.01176
zwe,2018,103.65977
zwe,2019,93.37113
zwe,2020,94.146
