geo,time,se_prm_enrr
vnm,2019,115.43517
vnm,2020,117.15717
vut,1970,123.04477
vut,1971,123.31308
vut,1972,117.67457
vut,1973,117.85015
vut,1974,118.06655
vut,1975,116.8246
vut,1976,117.30037
vut,1977,117.11218
vut,1978,117.33448
vut,1979,118.88686
vut,1980,118.32562
vut,1981,114.52433
vut,1983,105.67221
vut,1985,103.00045
vut,1986,105.162
vut,1987,103.59972
vut,1988,103.36089
vut,1989,102.09499
vut,1990,97.18041
vut,1991,96.57094
vut,1992,99.00121
vut,1993,111.04611
vut,1994,110.08273
vut,1997,111.82459
vut,1998,119.81731
vut,1999,117.97876
vut,2000,120.28458
vut,2001,120.88939
vut,2002,121.65584
vut,2003,125.11276
vut,2004,121.20081
vut,2005,117.69917
vut,2006,111.74768
vut,2007,112.61092
vut,2008,113.98496
vut,2009,113.66822
vut,2010,122.4828
vut,2013,118.32717
vut,2015,109.29187
vut,2019,118.6426
vut,2020,121.91378
wsm,1970,82.78733
wsm,1971,82.56802
wsm,1972,83.90932
wsm,1973,88.73062
wsm,1975,92.90769
wsm,1976,94.58113
wsm,1977,96.87834
wsm,1978,97.90695
wsm,1979,100.1781
wsm,1980,98.52839
wsm,1981,97.33066
wsm,1982,96.06111
wsm,1983,97.06698
wsm,1986,100.32795
wsm,1994,99.34468
wsm,1995,100.12886
wsm,1996,99.36725
wsm,1997,99.62073
wsm,1998,98.51716
wsm,1999,96.0587
wsm,2000,96.59142
wsm,2001,100.28158
wsm,2002,104.95737
wsm,2003,107.47803
wsm,2004,109.01112
wsm,2005,109.37864
wsm,2006,108.60946
wsm,2007,107.87838
wsm,2009,106.24664
wsm,2010,110.74401
wsm,2011,107.80951
wsm,2012,107.3652
wsm,2014,107.85002
wsm,2015,106.37279
wsm,2016,107.25814
wsm,2017,108.54884
wsm,2018,110.52421
wsm,2019,115.10936
wsm,2020,117.8533
yem,1999,72.47228
yem,2001,77.97483
yem,2002,79.8029
yem,2003,82.94774
yem,2004,86.38352
yem,2005,89.1194
yem,2008,90.23056
yem,2010,91.74583
yem,2011,95.72291
yem,2012,95.09769
yem,2013,98.1731
yem,2016,93.63748
zaf,1970,99.98972
zaf,1975,102.69874
zaf,1977,91.18881
zaf,1978,85.06427
zaf,1979,85.36385
zaf,1981,84.93156
zaf,1982,81.7589
zaf,1986,80.16656
zaf,1987,81.26303
zaf,1988,81.19705
zaf,1989,105.25611
zaf,1990,104.80574
zaf,1991,105.60415
zaf,1994,109.41157
zaf,1995,110.88697
zaf,1997,108.84322
zaf,1998,107.46424
zaf,1999,107.09793
zaf,2000,101.48921
zaf,2001,101.99046
zaf,2002,103.96845
zaf,2003,105.42637
zaf,2004,106.44663
zaf,2005,105.94827
zaf,2006,106.25009
zaf,2007,108.02475
zaf,2008,107.5264
zaf,2009,106.3417
zaf,2010,104.72938
zaf,2011,103.41839
zaf,2012,103.2292
zaf,2013,102.6704
zaf,2014,102.70496
zaf,2015,105.57039
zaf,2016,103.18496
zaf,2017,100.86473
zaf,2018,98.5389
zaf,2019,98.37447
zmb,1970,85.60067
zmb,1971,86.46491
zmb,1972,88.73579
zmb,1973,89.17654
zmb,1974,91.33559
zmb,1975,90.01165
zmb,1976,90.84884
zmb,1977,90.75908
zmb,1978,90.25189
zmb,1979,89.90703
zmb,1980,90.5622
zmb,1981,89.75528
zmb,1982,90.20889
zmb,1983,92.54828
zmb,1984,94.68999
zmb,1985,97.61833
zmb,1986,96.44688
zmb,1987,94.33926
zmb,1988,93.8729
zmb,1989,92.72776
zmb,1990,91.54388
zmb,1991,92.39366
zmb,1994,86.00304
zmb,1995,84.04165
zmb,1996,82.69072
zmb,1998,80.90709
zmb,1999,78.98999
zmb,2000,79.03787
zmb,2001,78.9678
zmb,2002,82.03744
zmb,2004,100.97116
zmb,2005,112.09461
zmb,2006,113.39673
zmb,2007,114.41754
zmb,2008,115.29007
zmb,2009,108.63624
zmb,2010,106.97877
zmb,2011,108.06851
zmb,2012,108.12965
zmb,2013,102.71367
zmb,2014,104.33199
zmb,2015,101.46048
zmb,2016,98.60698
zmb,2017,98.71552
zwe,1970,70.11481
zwe,1971,63.76277
zwe,1972,66.53555
zwe,1973,66.96958
zwe,1974,68.25721
zwe,1975,68.25114
zwe,1976,67.49955
zwe,1977,65.90469
zwe,1978,59.16509
zwe,1979,57.4326
zwe,1980,82.1018
zwe,1981,110.18408
zwe,1982,117.95742
zwe,1983,121.57656
zwe,1984,121.73495
zwe,1985,121.77647
zwe,1986,119.39205
zwe,1987,110.99209
zwe,1988,106.39487
zwe,1989,105.56561
zwe,1990,98.95223
zwe,1991,105.35028
zwe,1992,104.23291
zwe,1993,108.2671
zwe,1995,107.66965
zwe,1996,106.53298
zwe,1997,106.31607
zwe,1998,104.98205
zwe,1999,104.61842
zwe,2000,105.88432
zwe,2001,110.25454
zwe,2002,105.3282
zwe,2003,104.33065
zwe,2012,112.51679
zwe,2013,109.89279
zwe,2015,103.83399
zwe,2016,101.30968
zwe,2017,98.93319
zwe,2018,97.75081
zwe,2019,97.14021
zwe,2020,97.30491
