geo,time,ag_lnd_crop_zs
gtm,1964,4.12467
gtm,1965,4.14334
gtm,1966,4.162
gtm,1967,4.18066
gtm,1968,4.19933
gtm,1969,4.21799
gtm,1970,4.24599
gtm,1971,4.26465
gtm,1972,4.29265
gtm,1973,4.32064
gtm,1974,4.33931
gtm,1975,4.3673
gtm,1976,4.38596
gtm,1977,4.41396
gtm,1978,4.43262
gtm,1979,4.45129
gtm,1980,4.47928
gtm,1981,4.49795
gtm,1982,4.51661
gtm,1983,4.52594
gtm,1984,4.52594
gtm,1985,4.52594
gtm,1986,4.52594
gtm,1987,4.52594
gtm,1988,4.52594
gtm,1989,4.52594
gtm,1990,4.52594
gtm,1991,4.52594
gtm,1992,4.52594
gtm,1993,5.1885
gtm,1994,5.1885
gtm,1995,5.17917
gtm,1996,5.12318
gtm,1997,5.13251
gtm,1998,5.13251
gtm,1999,5.13251
gtm,2000,5.31915
gtm,2001,5.50579
gtm,2002,5.5991
gtm,2003,5.84173
gtm,2004,6.53229
gtm,2005,7.84808
gtm,2006,7.93206
gtm,2007,8.68794
gtm,2008,8.79993
gtm,2009,8.86525
gtm,2010,9.05189
gtm,2011,9.33184
gtm,2012,9.51848
gtm,2013,9.63979
gtm,2014,9.90108
gtm,2015,11.03957
gtm,2016,11.03957
gtm,2017,11.03957
gtm,2018,11.03957
gum,1961,11.11111
gum,1962,11.11111
gum,1963,12.96296
gum,1964,12.96296
gum,1965,12.96296
gum,1966,12.96296
gum,1967,12.96296
gum,1968,12.96296
gum,1969,12.96296
gum,1970,12.96296
gum,1971,12.96296
gum,1972,12.96296
gum,1973,12.96296
gum,1974,12.96296
gum,1975,12.96296
gum,1976,12.96296
gum,1977,12.96296
gum,1978,12.96296
gum,1979,14.81481
gum,1980,14.81481
gum,1981,18.51852
gum,1982,18.51852
gum,1983,18.51852
gum,1984,18.51852
gum,1985,18.51852
gum,1986,18.51852
gum,1987,18.51852
gum,1988,18.51852
gum,1989,18.51852
gum,1990,18.51852
gum,1991,18.51852
gum,1992,18.51852
gum,1993,18.51852
gum,1994,18.51852
gum,1995,18.51852
gum,1996,18.51852
gum,1997,18.51852
gum,1998,18.51852
gum,1999,18.51852
gum,2000,18.51852
gum,2001,18.51852
gum,2002,18.51852
gum,2003,18.51852
gum,2004,18.51852
gum,2005,18.51852
gum,2006,18.51852
gum,2007,18.51852
gum,2008,18.51852
gum,2009,16.66667
gum,2010,16.66667
gum,2011,16.66667
gum,2012,16.66667
gum,2013,16.66667
gum,2014,16.66667
gum,2015,16.66667
gum,2016,16.66667
gum,2017,16.66667
gum,2018,16.66667
guy,1961,0.05084
guy,1962,0.05084
guy,1963,0.05084
guy,1964,0.05084
guy,1965,0.05084
guy,1966,0.05084
guy,1967,0.05084
guy,1968,0.061
guy,1969,0.061
guy,1970,0.061
guy,1971,0.061
guy,1972,0.07625
guy,1973,0.07625
guy,1974,0.07625
guy,1975,0.0762
guy,1976,0.0762
guy,1977,0.0762
guy,1978,0.0762
guy,1979,0.0762
guy,1980,0.0762
guy,1981,0.0762
guy,1982,0.0762
guy,1983,0.0762
guy,1984,0.09144
guy,1985,0.09144
guy,1986,0.1016
guy,1987,0.1016
guy,1988,0.1016
guy,1989,0.11176
guy,1990,0.11176
guy,1991,0.12192
guy,1992,0.12192
guy,1993,0.12192
guy,1994,0.12192
guy,1995,0.12192
guy,1996,0.12192
guy,1997,0.12192
guy,1998,0.12192
guy,1999,0.127
guy,2000,0.14224
guy,2001,0.14224
guy,2002,0.14224
guy,2003,0.14224
guy,2004,0.14224
guy,2005,0.14224
guy,2006,0.14224
guy,2007,0.14224
guy,2008,0.14224
guy,2009,0.14224
guy,2010,0.14224
guy,2011,0.14224
guy,2012,0.14224
guy,2013,0.1524
guy,2014,0.1524
guy,2015,0.2032
guy,2016,0.254
guy,2017,0.254
guy,2018,0.254
hkg,1961,0.98039
hkg,1962,0.98039
hkg,1963,0.98039
hkg,1964,0.98039
hkg,1965,0.98039
hkg,1966,0.98039
hkg,1967,0.98039
hkg,1968,0.98039
hkg,1969,0.98039
hkg,1970,0.98039
hkg,1971,0.98039
hkg,1972,0.98039
hkg,1973,0.98039
hkg,1974,0.98039
hkg,1975,0.9901
hkg,1976,0.9901
hkg,1977,1
hkg,1981,1
hkg,1982,1.0101
hkg,1983,1.0101
hkg,1984,1.0101
hkg,1985,1.0101
hkg,1986,1.0101
hkg,1987,1.0101
hkg,1988,1.0101
hkg,1989,1.0101
hkg,1990,1.0101
hkg,1991,1.0101
hkg,1992,1.0101
hkg,1993,1.0101
hkg,1994,1.0101
hkg,1995,0.95238
hkg,1996,0.95238
hkg,1997,0.95238
hkg,1998,0.95238
hkg,1999,0.95238
hkg,2000,0.95238
hkg,2001,0.95238
hkg,2002,0.95238
hkg,2003,0.95238
hkg,2004,0.95238
hkg,2005,0.95238
hkg,2006,0.95238
hkg,2007,0.95238
hkg,2008,0.95238
hkg,2009,0.95238
hkg,2010,0.95238
hkg,2011,0.95238
hkg,2012,0.95238
hkg,2013,0.95238
hkg,2014,0.95238
hkg,2015,0.95238
hkg,2016,0.95238
hkg,2017,0.95238
hkg,2018,0.95238
hnd,1961,1.65341
hnd,1962,1.65341
hnd,1963,1.65341
hnd,1964,1.67128
hnd,1965,1.67128
hnd,1966,1.70703
hnd,1967,1.74278
hnd,1968,1.7696
hnd,1969,1.80534
hnd,1970,1.87684
hnd,1971,1.89472
hnd,1972,1.89472
hnd,1973,1.89472
hnd,1974,1.89472
hnd,1975,1.98409
hnd,1976,2.07347
hnd,1977,2.16284
hnd,1978,2.26115
hnd,1979,2.35052
hnd,1980,2.4399
hnd,1981,2.52927
hnd,1982,2.61864
hnd,1983,2.70802
hnd,1984,2.79739
hnd,1985,2.88676
hnd,1986,2.98507
hnd,1987,3.07445
hnd,1988,3.16382
hnd,1989,3.2532
hnd,1990,3.19957
hnd,1991,3.12807
hnd,1992,3.0387
hnd,1993,2.9672
hnd,1994,3.0387
hnd,1995,3.12807
hnd,1996,3.12807
hnd,1997,3.17276
hnd,1998,3.17276
hnd,1999,3.20851
hnd,2000,3.20851
hnd,2001,3.21745
hnd,2002,3.21745
hnd,2003,3.30682
hnd,2004,3.48557
hnd,2005,3.57494
hnd,2006,3.66431
hnd,2007,3.66431
hnd,2008,3.66431
hnd,2009,3.73581
hnd,2010,4.28993
hnd,2011,4.55805
hnd,2012,4.82617
hnd,2013,4.82617
hnd,2014,4.82617
hnd,2015,4.82617
hnd,2016,4.82617
hnd,2017,5.09429
hnd,2018,5.14791
hrv,1992,2.02111
hrv,1993,2.09265
hrv,1994,2.09265
hrv,1995,2.07476
hrv,1996,2.23294
hrv,1997,2.23294
hrv,1998,2.30728
hrv,1999,2.30728
hrv,2000,1.23413
hrv,2001,1.25201
hrv,2002,1.25201
hrv,2003,1.2699
hrv,2004,1.25089
hrv,2005,1.3045
hrv,2006,1.35811
hrv,2007,1.42959
hrv,2008,1.53681
hrv,2009,1.57255
hrv,2010,1.50107
hrv,2011,1.4832
hrv,2012,1.41172
hrv,2013,1.30272
hrv,2014,1.37127
hrv,2015,1.33416
hrv,2016,1.27231
hrv,2017,1.27231
hrv,2018,1.27231
hti,1961,9.43396
hti,1962,9.61538
hti,1963,9.79681
hti,1964,9.97823
hti,1965,10.15965
hti,1966,10.34107
hti,1967,10.5225
hti,1968,10.70392
hti,1969,10.88534
hti,1970,11.06676
hti,1971,11.24819
hti,1972,11.46589
hti,1973,11.42961
hti,1974,11.42961
hti,1975,11.42961
hti,1976,11.42961
hti,1977,11.42961
hti,1978,11.42961
hti,1979,11.42961
hti,1980,11.61103
hti,1981,11.61103
hti,1982,11.61103
hti,1983,11.61103
hti,1984,11.61103
hti,1985,11.61103
hti,1986,11.61103
hti,1987,11.61103
hti,1988,11.61103
hti,1989,11.61103
hti,1990,11.61103
hti,1991,11.61103
hti,1992,10.88534
hti,1993,10.88534
hti,1994,10.88534
hti,1995,10.88534
hti,1996,10.88534
hti,1997,10.88534
hti,1998,10.88534
hti,1999,10.88534
hti,2000,10.88534
hti,2001,10.15965
hti,2002,10.15965
hti,2003,10.15965
hti,2004,10.15965
hti,2005,10.15965
hti,2006,10.15965
hti,2007,10.15965
hti,2008,10.15965
hti,2009,10.15965
hti,2010,10.15965
hti,2011,10.15965
hti,2012,10.15965
hti,2013,10.15965
hti,2014,10.15965
hti,2015,10.15965
hti,2016,10.15965
hti,2017,10.15965
hti,2018,10.15965
hun,1961,4.77566
hun,1962,4.77672
hun,1963,4.77619
hun,1964,4.72065
hun,1965,4.66563
hun,1966,4.63282
hun,1967,4.56667
hun,1968,4.51161
hun,1969,4.48939
hun,1970,4.45655
hun,1971,4.37924
hun,1972,4.31255
hun,1973,4.21252
hun,1974,4.15694
hun,1975,4.07914
hun,1976,4.03558
hun,1977,3.90173
hun,1978,3.80127
hun,1979,3.52536
hun,1980,3.4034
hun,1981,3.18131
hun,1982,3.11492
hun,1983,3.02626
hun,1984,2.915
hun,1985,2.85937
hun,1986,2.73698
hun,1987,2.68135
hun,1988,2.63714
hun,1989,2.61489
hun,1990,2.60376
hun,1991,2.57038
hun,1992,2.55925
hun,1993,2.50389
hun,1994,2.50389
hun,1995,2.50389
hun,1996,2.50389
hun,1997,2.52784
hun,1998,2.5167
hun,1999,2.49443
hun,2000,2.2428
hun,2001,2.20933
hun,2002,2.00848
hun,2003,2.29859
hun,2004,2.29859
hun,2005,2.28769
hun,2006,2.19842
hun,2007,2.20957
hun,2008,2.1761
hun,2009,2.14294
hun,2010,2.07666
hun,2011,2.02143
hun,2012,2.01038
hun,2013,2.01038
hun,2014,1.98334
hun,2015,1.96143
hun,2016,1.92856
hun,2017,1.92856
hun,2018,1.89568
idn,1961,4.41606
idn,1962,4.41606
idn,1963,4.41606
idn,1964,4.41606
idn,1965,4.41606
idn,1966,4.41606
idn,1967,4.41606
idn,1968,4.41606
idn,1969,4.41606
idn,1970,4.41606
idn,1971,4.41606
idn,1972,4.41606
idn,1973,4.41606
idn,1974,4.41606
idn,1975,4.41606
idn,1976,4.41606
idn,1977,4.41606
idn,1978,4.41606
idn,1979,4.41606
idn,1980,4.41606
idn,1981,4.41606
idn,1982,4.41606
idn,1983,4.41606
idn,1984,4.36803
idn,1985,4.59767
idn,1986,4.90845
idn,1987,5.22972
idn,1988,5.6647
idn,1989,5.67574
idn,1990,6.46953
idn,1991,6.46732
idn,1992,6.32104
idn,1993,6.67211
idn,1994,7.20094
idn,1995,7.63757
idn,1996,7.6453
idn,1997,7.6453
idn,1998,7.7281
idn,1999,8.28011
idn,2000,8.55611
idn,2001,9.05292
idn,2002,9.38413
idn,2003,9.71533
idn,2004,9.77053
idn,2005,9.88093
idn,2006,10.48814
idn,2007,11.04015
idn,2008,11.20575
idn,2009,11.59215
idn,2010,11.59215
idn,2011,12.14416
idn,2012,12.14416
idn,2013,12.42017
idn,2014,12.42017
idn,2015,12.42017
idn,2016,12.78283
idn,2017,13.31544
idn,2018,13.31544
ind,1961,1.74224
ind,1962,1.91713
ind,1963,1.54043
ind,1964,1.47518
ind,1965,1.41868
ind,1966,1.38908
ind,1967,1.34872
ind,1968,1.51353
ind,1969,1.51353
ind,1970,1.51353
ind,1971,1.61443
ind,1972,1.61443
ind,1973,1.6817
ind,1974,1.6817
ind,1975,1.6817
ind,1976,1.6817
ind,1977,1.6817
ind,1978,1.6817
ind,1979,1.6817
ind,1980,1.7826
ind,1981,1.84986
ind,1982,1.84986
ind,1983,1.95077
ind,1984,1.95077
ind,1985,1.95077
ind,1986,2.01803
ind,1987,2.1862
ind,1988,2.1862
ind,1989,2.1862
ind,1990,2.23665
ind,1991,2.35437
ind,1992,2.45528
ind,1993,2.58981
ind,1994,2.62344
ind,1995,2.69071
ind,1996,2.85888
ind,1997,2.85888
ind,1998,2.89924
ind,1999,3.0775
ind,2000,3.09432
ind,2001,3.19522
ind,2002,3.22886
ind,2003,3.36339
ind,2004,3.43402
ind,2005,3.44075
ind,2006,3.63246
ind,2007,3.76027
ind,2008,3.83427
ind,2009,3.9688
ind,2010,4.11175
ind,2011,4.16724
ind,2012,4.30514
ind,2013,4.37241
ind,2014,4.37241
ind,2015,4.37241
ind,2016,4.37241
ind,2017,4.37241
ind,2018,4.37241
irl,1961,0.04355
irl,1962,0.04355
irl,1963,0.04355
irl,1964,0.04355
irl,1965,0.04355
irl,1966,0.04355
irl,1967,0.04355
irl,1968,0.04355
irl,1969,0.04355
irl,1970,0.04355
irl,1971,0.02903
irl,1972,0.02903
irl,1973,0.02903
irl,1974,0.02903
irl,1975,0.02903
irl,1976,0.02903
irl,1977,0.02903
irl,1978,0.02903
irl,1979,0.02903
irl,1980,0.02903
irl,1981,0.02903
irl,1982,0.02903
irl,1983,0.04355
irl,1984,0.04355
irl,1985,0.04355
irl,1986,0.04355
irl,1987,0.04355
irl,1988,0.04355
irl,1989,0.04355
irl,1990,0.04355
irl,1991,0.04355
irl,1992,0.04355
irl,1993,0.04355
irl,1994,0.04355
irl,1995,0.04355
irl,1996,0.04355
irl,1997,0.04355
irl,1998,0.04355
irl,1999,0.04355
irl,2000,0.02903
irl,2001,0.02903
irl,2002,0.02903
irl,2003,0.02903
irl,2004,0.02903
irl,2005,0.04355
irl,2006,0.04355
irl,2007,0.04355
irl,2008,0.03919
irl,2009,0.04355
irl,2010,0.02903
irl,2011,0.01452
irl,2012,0.01452
irl,2013,0.01452
irl,2014,0.01452
irl,2015,0.01452
irl,2016,0.01452
irl,2017,0.01452
irl,2018,0.01452
irn,1961,0.17866
irn,1962,0.18419
irn,1963,0.21489
irn,1964,0.24559
irn,1965,0.27628
irn,1966,0.27628
irn,1967,0.30698
irn,1968,0.30698
irn,1969,0.33768
irn,1970,0.33768
irn,1971,0.3518
irn,1972,0.3518
irn,1973,0.3561
irn,1974,0.36224
irn,1975,0.36224
irn,1976,0.38066
irn,1977,0.44451
irn,1978,0.41443
irn,1979,0.43837
irn,1980,0.44942
irn,1981,0.44819
irn,1982,0.44574
irn,1983,0.49731
irn,1984,0.54643
irn,1985,0.59555
irn,1986,0.64466
irn,1987,0.69378
irn,1988,0.79263
irn,1989,0.79815
irn,1990,0.80429
irn,1991,0.80798
irn,1992,0.8092
irn,1993,0.81043
irn,1994,0.81043
irn,1995,0.81043
irn,1996,0.81657
irn,1997,0.81657
irn,1998,0.82885
irn,1999,0.82885
irn,2000,0.83499
irn,2001,0.83622
irn,2002,0.86876
irn,2003,0.9013
irn,2004,0.93384
irn,2005,0.96638
irn,2006,0.99892
irn,2007,1.03146
irn,2008,1.00506
irn,2009,1.00887
irn,2010,1.02679
irn,2011,1.04472
irn,2012,1.06265
irn,2013,1.099
irn,2014,1.099
irn,2015,1.099
irn,2016,1.099
irn,2017,1.099
irn,2018,1.099
irq,1961,0.22864
irq,1962,0.24007
irq,1963,0.2515
irq,1964,0.26294
irq,1965,0.27437
irq,1966,0.2858
irq,1967,0.29723
irq,1968,0.30866
irq,1969,0.3201
irq,1970,0.33153
irq,1971,0.34525
irq,1972,0.36582
irq,1973,0.38869
irq,1974,0.41155
irq,1975,0.42298
irq,1976,0.42298
irq,1977,0.42298
irq,1978,0.43213
irq,1979,0.43213
irq,1980,0.43213
irq,1981,0.43213
irq,1982,0.45728
irq,1983,0.45728
irq,1984,0.45728
irq,1985,0.49157
irq,1986,0.52587
irq,1987,0.52587
irq,1988,0.52587
irq,1989,0.52587
irq,1990,0.52587
irq,1991,0.52587
irq,1992,0.5716
irq,1993,0.61733
irq,1994,0.68592
irq,1995,0.68592
irq,1996,0.68592
irq,1997,0.59446
irq,1998,0.5716
irq,1999,0.45728
irq,2000,0.45728
irq,2001,0.43441
irq,2002,0.43441
irq,2003,0.43441
irq,2004,0.43441
irq,2005,0.43441
irq,2006,0.43441
irq,2007,0.43441
irq,2008,0.43441
irq,2009,0.46049
irq,2010,0.50654
irq,2011,0.57561
irq,2012,0.57561
irq,2013,0.57587
irq,2014,0.57587
irq,2015,0.57587
irq,2016,0.57587
irq,2017,0.57587
irq,2018,0.57587
isr,1961,3.65065
isr,1962,3.78928
isr,1963,4.06654
isr,1964,4.11275
isr,1965,4.06654
isr,1966,4.11275
isr,1967,4.06654
isr,1968,3.92791
isr,1969,3.97412
isr,1970,3.8817
isr,1971,3.92791
isr,1972,3.97412
isr,1973,4.02033
isr,1974,4.06654
isr,1975,3.97412
isr,1976,4.02033
isr,1977,4.06654
isr,1978,4.06654
isr,1979,4.06654
isr,1980,4.06654
isr,1981,4.2976
isr,1982,4.39002
isr,1983,4.25139
isr,1984,4.20518
isr,1985,4.2976
isr,1986,4.15896
isr,1987,4.11275
isr,1988,4.11275
isr,1989,4.11275
isr,1990,4.06654
isr,1991,3.97412
isr,1992,3.92791
isr,1993,3.92791
isr,1994,3.92791
isr,1995,3.83549
isr,1996,3.83549
isr,1997,3.83549
isr,1998,3.8817
isr,1999,3.92791
isr,2000,3.97412
isr,2001,3.8817
isr,2002,3.8817
isr,2003,3.97412
isr,2004,3.21165
isr,2005,3.21165
isr,2006,3.22551
isr,2007,3.47967
isr,2008,3.57209
isr,2009,3.6183
isr,2010,3.57209
isr,2011,3.75693
isr,2012,4.22366
isr,2013,4.36691
isr,2014,4.49168
isr,2015,4.46858
isr,2016,4.48244
isr,2017,4.43623
isr,2018,4.61183
ita,1961,9.33664
ita,1962,9.43525
ita,1963,9.31964
ita,1964,9.43865
ita,1965,9.44545
ita,1966,9.56785
ita,1967,9.60185
ita,1968,9.68685
ita,1969,9.45225
ita,1970,10.01666
ita,1971,9.85346
ita,1972,9.90106
ita,1973,10.01326
ita,1974,10.09486
ita,1975,10.14246
ita,1976,10.16286
ita,1977,10.11866
ita,1978,10.10166
ita,1979,10.09826
ita,1980,10.04046
ita,1981,10.05746
ita,1982,10.05406
ita,1983,10.67628
ita,1984,10.65928
ita,1985,10.41787
ita,1986,10.24107
ita,1987,10.21727
ita,1988,10.27847
ita,1989,10.11186
ita,1990,10.06426
ita,1991,10.03026
ita,1992,9.78885
ita,1993,9.62225
ita,1994,9.56785
ita,1995,8.99323
ita,1996,9.09184
ita,1997,9.25164
ita,1998,9.54745
ita,1999,9.78205
ita,2000,9.53725
ita,2001,9.51345
ita,2002,8.86403
ita,2003,8.77133
ita,2004,8.66934
ita,2005,8.68294
ita,2006,8.65234
ita,2007,8.60475
ita,2008,8.64622
ita,2009,8.76589
ita,2010,8.79785
ita,2011,8.56939
ita,2012,8.30217
ita,2013,7.68342
ita,2014,8.13558
ita,2015,8.31917
ita,2016,8.33617
ita,2017,8.43816
ita,2018,8.18527
jam,1961,10.15697
jam,1962,10.15697
jam,1963,10.15697
jam,1964,10.15697
jam,1965,10.15697
jam,1966,10.15697
jam,1967,9.69529
jam,1968,9.69529
jam,1969,9.69529
jam,1970,9.69529
jam,1971,9.69529
jam,1972,9.69529
jam,1973,9.69529
jam,1974,9.69529
jam,1975,9.69529
jam,1976,9.69529
jam,1977,9.69529
jam,1978,9.69529
jam,1979,9.69529
jam,1980,9.69529
jam,1981,9.69529
jam,1982,9.69529
jam,1983,9.69529
jam,1984,9.69529
jam,1985,9.69529
jam,1986,9.69529
jam,1987,9.69529
jam,1988,9.69529
jam,1989,9.23361
jam,1990,9.23361
jam,1991,9.23361
jam,1992,9.23361
jam,1993,9.23361
jam,1994,10.15697
jam,1995,10.15697
jam,1996,10.15697
jam,1997,10.15697
jam,1998,10.15697
jam,1999,10.15697
jam,2000,10.15697
jam,2001,10.15697
jam,2002,10.15697
jam,2003,10.15697
jam,2004,10.15697
jam,2005,10.15697
jam,2006,10.15697
jam,2007,10.15697
jam,2008,9.23361
jam,2009,9.23361
jam,2010,8.77193
jam,2011,8.77193
jam,2012,8.77193
jam,2013,8.77193
jam,2014,8.77193
jam,2015,8.77193
jam,2016,8.77193
jam,2017,8.77193
jam,2018,8.77193
jor,1961,0.27199
jor,1962,0.27199
jor,1963,0.27199
jor,1964,0.29465
jor,1965,0.29465
jor,1966,0.29465
jor,1967,0.31732
jor,1968,0.31732
jor,1969,0.31732
jor,1970,0.33998
jor,1971,0.33998
jor,1972,0.36265
jor,1973,0.36265
jor,1974,0.38531
jor,1975,0.38531
jor,1976,0.38531
jor,1977,0.38531
jor,1978,0.40798
jor,1979,0.43064
jor,1980,0.43064
jor,1981,0.41931
jor,1982,0.43064
jor,1983,0.48731
jor,1984,0.53264
jor,1985,0.56664
jor,1986,0.6573
jor,1987,0.70263
jor,1988,0.74796
jor,1989,0.74796
jor,1990,0.79329
jor,1991,0.79329
jor,1992,0.79329
jor,1993,0.79329
jor,1994,0.79329
jor,1995,0.80462
jor,1996,0.90662
jor,1997,0.94062
jor,1998,0.96328
jor,1999,0.97461
jor,2000,0.99728
jor,2001,0.99728
jor,2002,0.99728
jor,2003,0.97461
jor,2004,0.97461
jor,2005,0.97461
jor,2006,0.97461
jor,2007,0.91795
jor,2008,0.91795
jor,2009,0.92588
jor,2010,0.93152
jor,2011,0.95742
jor,2012,0.96756
jor,2013,0.94165
jor,2014,0.95179
jor,2015,0.97319
jor,2016,0.97657
jor,2017,0.87858
jor,2018,0.88759
jpn,1961,0.95446
jpn,1962,1.09081
jpn,1963,1.22716
jpn,1964,1.36351
jpn,1965,1.43442
jpn,1966,1.48077
jpn,1967,1.52986
jpn,1968,1.57349
jpn,1969,1.60894
jpn,1970,1.63621
jpn,1971,1.67985
jpn,1972,1.71031
jpn,1973,1.72395
jpn,1974,1.73759
jpn,1975,1.71351
jpn,1976,1.67804
jpn,1977,1.64847
jpn,1978,1.62664
jpn,1979,1.61572
jpn,1980,1.60251
jpn,1981,1.5857
jpn,1982,1.56745
jpn,1983,1.55106
jpn,1984,1.53551
jpn,1985,1.50576
jpn,1986,1.47519
jpn,1987,1.44268
jpn,1988,1.40154
jpn,1989,1.33571
jpn,1990,1.3028
jpn,1991,1.27263
jpn,1992,1.23697
jpn,1993,1.20406
jpn,1994,1.16018
jpn,1995,1.11903
jpn,1996,1.07545
jpn,1997,1.04252
jpn,1998,1.01509
jpn,1999,0.99588
jpn,2000,0.97668
jpn,2001,0.95748
jpn,2002,0.94376
jpn,2003,0.93004
jpn,2004,0.91907
jpn,2005,0.91084
jpn,2006,0.89986
jpn,2007,0.88889
jpn,2008,0.87791
jpn,2009,0.8642
jpn,2010,0.85322
jpn,2011,0.84225
jpn,2012,0.83128
jpn,2013,0.82305
jpn,2014,0.81207
jpn,2015,0.79835
jpn,2016,0.78738
jpn,2017,0.77641
jpn,2018,0.76269
kaz,1992,0.05408
kaz,1993,0.05371
kaz,1994,0.05371
kaz,1995,0.05334
kaz,1996,0.05186
kaz,1997,0.05186
kaz,1998,0.05186
kaz,1999,0.05149
kaz,2000,0.05038
kaz,2001,0.04663
kaz,2002,0.04556
kaz,2003,0.04512
kaz,2004,0.04434
kaz,2005,0.04286
kaz,2006,0.04278
kaz,2007,0.04238
kaz,2008,0.0426
kaz,2009,0.04349
kaz,2010,0.04308
kaz,2011,0.04341
kaz,2012,0.04712
kaz,2013,0.04871
kaz,2014,0.04889
kaz,2015,0.04889
kaz,2016,0.04889
kaz,2017,0.04889
kaz,2018,0.04889
ken,1961,0.70281
ken,1962,0.7116
ken,1963,0.72039
ken,1964,0.72917
ken,1965,0.73796
ken,1966,0.74674
ken,1967,0.75553
ken,1968,0.76431
ken,1969,0.7731
ken,1970,0.78188
ken,1971,0.79067
ken,1972,0.79945
ken,1973,0.80824
ken,1974,0.81702
ken,1975,0.82932
ken,1976,0.83986
ken,1977,0.84338
ken,1978,0.84338
ken,1979,0.84338
ken,1980,0.84338
ken,1981,0.84338
ken,1982,0.84338
ken,1983,0.84338
ken,1984,0.84338
ken,1985,0.84338
ken,1986,0.84338
ken,1987,0.84338
ken,1988,0.84338
ken,1989,0.84338
ken,1990,0.84338
ken,1991,0.84338
ken,1992,0.84338
ken,1993,0.84338
ken,1994,0.84338
ken,1995,0.84338
ken,1996,0.84338
ken,1997,0.84338
ken,1998,0.84338
ken,1999,0.84338
ken,2000,0.84338
ken,2001,0.72214
ken,2002,0.75025
ken,2003,0.75201
ken,2004,0.76255
ken,2005,0.76958
ken,2006,0.78012
ken,2007,0.82581
ken,2008,0.85216
ken,2009,0.85216
ken,2010,0.91366
ken,2011,0.93123
ken,2012,0.93123
ken,2013,0.93123
ken,2014,0.93123
ken,2015,0.93123
ken,2016,0.93123
ken,2017,0.93123
ken,2018,0.93123
kgz,1992,0.35454
kgz,1993,0.35454
kgz,1994,0.35454
kgz,1995,0.35454
kgz,1996,0.35454
kgz,1997,0.35454
kgz,1998,0.35454
kgz,1999,0.34932
kgz,2000,0.34932
kgz,2001,0.34411
kgz,2002,0.34411
kgz,2003,0.34932
kgz,2004,0.37539
kgz,2005,0.37539
kgz,2006,0.37487
kgz,2007,0.38269
kgz,2008,0.38269
kgz,2009,0.39103
kgz,2010,0.38686
kgz,2011,0.38947
kgz,2012,0.38999
kgz,2013,0.3926
kgz,2014,0.39208
kgz,2015,0.39103
kgz,2016,0.39625
kgz,2017,0.39625
kgz,2018,0.40146
khm,1961,0.56651
khm,1962,0.5835
khm,1963,0.63449
khm,1964,0.65148
khm,1965,0.83277
khm,1966,0.83277
khm,1967,0.83277
khm,1968,0.83277
khm,1969,0.83277
khm,1970,0.8271
khm,1971,0.39656
khm,1972,0.39656
khm,1973,0.39656
khm,1974,0.39656
khm,1975,0.39656
khm,1976,0.39656
khm,1977,0.39656
khm,1978,0.39656
khm,1979,0.39656
khm,1980,0.39656
khm,1981,0.39656
khm,1982,0.39656
khm,1983,0.39656
khm,1984,0.39656
khm,1985,0.50986
khm,1986,0.50986
khm,1987,0.56651
khm,1988,0.56651
khm,1989,0.56651
khm,1990,0.62316
khm,1991,0.62316
khm,1992,0.65148
khm,1993,0.65148
khm,1994,0.67981
khm,1995,0.67981
khm,1996,0.73646
khm,1997,0.73646
khm,1998,0.73646
khm,1999,0.79311
khm,2000,0.79311
khm,2001,0.79311
khm,2002,0.84976
khm,2003,0.84976
khm,2004,0.84976
khm,2005,0.88375
khm,2006,0.87809
khm,2007,0.87809
khm,2008,0.87809
khm,2009,0.87809
khm,2010,0.87809
khm,2011,0.87809
khm,2012,0.87809
khm,2013,0.87809
khm,2014,0.87809
khm,2015,0.87809
khm,2016,0.87809
khm,2017,0.87809
khm,2018,0.87809
kir,1961,45.67901
kir,1962,45.67901
kir,1963,50.61728
kir,1964,50.61728
kir,1965,50.61728
kir,1966,50.61728
kir,1967,44.44444
kir,1968,44.44444
kir,1969,44.44444
kir,1970,44.44444
kir,1971,44.44444
kir,1972,44.44444
kir,1973,44.44444
kir,1974,44.44444
kir,1975,44.44444
kir,1976,44.44444
kir,1977,44.44444
kir,1978,44.44444
kir,1979,44.44444
kir,1980,44.44444
kir,1981,44.44444
kir,1982,44.44444
kir,1983,44.44444
kir,1984,45.67901
kir,1985,45.67901
kir,1986,45.67901
kir,1987,45.67901
kir,1988,45.67901
kir,1989,45.67901
kir,1990,45.67901
kir,1991,45.67901
kir,1992,45.67901
kir,1993,43.20988
kir,1994,43.20988
kir,1995,43.20988
kir,1996,43.20988
kir,1997,43.20988
kir,1998,39.50617
kir,1999,39.50617
kir,2000,39.50617
kir,2001,39.50617
kir,2002,39.50617
kir,2003,39.50617
kir,2004,39.50617
kir,2005,39.50617
kir,2006,39.50617
kir,2007,39.50617
kir,2008,39.50617
kir,2009,39.50617
kir,2010,39.50617
kir,2011,39.50617
kir,2012,39.50617
kir,2013,39.50617
kir,2014,39.50617
kir,2015,39.50617
kir,2016,39.50617
kir,2017,39.50617
kir,2018,39.50617
kna,1961,17.14286
kna,1962,17.14286
kna,1963,17.14286
kna,1964,17.14286
kna,1965,17.14286
kna,1966,17.14286
kna,1967,17.14286
kna,1968,17.14286
kna,1969,17.14286
kna,1970,17.14286
