geo,time,ne_dab_totl_kn
tcd,1988,1935577999400
tcd,1989,1983064308800
tcd,1990,1925715723300
tcd,1991,1995625058700
tcd,1992,2127731221500
tcd,1993,1822974441700
tcd,1994,1924644052300
tcd,1995,1824732878700
tcd,1996,1888847309300
tcd,1997,2004348642000
tcd,1998,2110875100000
tcd,1999,2132419468300
tcd,2000,2227792369000
tcd,2001,2919586385800
tcd,2002,4716980647400
tcd,2003,3686767441600
tcd,2005,3151533219000
tcd,2007,3527860900000
tcd,2008,3686336300000
tcd,2009,4403747400000
tcd,2010,4944602900000
tcd,2011,4774305900000
tcd,2012,5359221900000
tcd,2013,5751961000000
tcd,2014,6219070400000
tcd,2015,5347742600000
tcd,2016,4879972975800
tcd,2017,4672899900000
tcd,2018,4720042000000
tcd,2019,4824914800000
tcd,2020,4779772000000
tgo,1960,519728256559.17297
tgo,1961,533978436139.62494
tgo,1962,558237498884.521
tgo,1963,629414963230.23499
tgo,1964,724116381040.93604
tgo,1965,806443951854.59302
tgo,1966,873308137682.16382
tgo,1967,892015231416.87585
tgo,1968,926017488934.19873
tgo,1969,1021795810157.06006
tgo,1970,1082640070198.01001
tgo,1971,823669587178.97412
tgo,1972,904832785855.56885
tgo,1973,960219183153.54797
tgo,1974,1033231101294.91003
tgo,1975,1084572964218.05005
tgo,1976,1258957196313
tgo,1977,1566345938015.80005
tgo,1978,1627555516829.45996
tgo,1979,1669470108685.86011
tgo,1980,1475469613790.43994
tgo,1981,1490952516335.25
tgo,1982,1466095987955.81006
tgo,1983,1298690730583.25
tgo,1984,1438921050884.54004
tgo,1985,1629419344757.17993
tgo,1986,1722487912526.82007
tgo,1987,1653000307620.15991
tgo,1988,1772444491134.12988
tgo,1989,1832598815831.63989
tgo,1990,1920771819654.1001
tgo,1991,1785886523000
tgo,1992,1769661010600
tgo,1993,1294314314700
tgo,1994,1453771974700
tgo,1995,1587965619100
tgo,1996,1943782859800
tgo,1997,2024690604900
tgo,1998,2239390086900
tgo,1999,2222925685700
tgo,2000,2196552043200
tgo,2001,2255312064400
tgo,2002,2314202839500
tgo,2003,2457426672800
tgo,2004,2441634256200
tgo,2005,2304039211400
tgo,2006,2363933985600
tgo,2007,2404977951600
tgo,2008,2497418900100
tgo,2009,2596966095600
tgo,2010,2774725156300
tgo,2011,3058294594200
tgo,2012,3068873358500
tgo,2013,3374029199000
tgo,2014,3557358365800
tgo,2015,3919766533500
tgo,2016,4041448000000
tgo,2017,4040939000000
tgo,2018,4274190660000
tgo,2019,4487027830000
tgo,2020,4616150750000
tha,2002,5283437000000
tha,2003,5719579000000
tjk,1993,3033508800
tjk,1994,2060165700
tjk,1995,1840759600
tjk,1996,1266994200
tjk,1997,1546654100
tjk,1998,1627237500
tjk,1999,1563705500
tjk,2000,1660329500
tjk,2001,1764320400
tjk,2002,1877365400
tjk,2003,2002870300
tjk,2004,2171193300
tjk,2005,2170497200
tjk,2006,2266689600
tjk,2007,2481676200
tjk,2008,2592816700
tjk,2009,2699312100
tjk,2010,2822283400
tjk,2011,2945255000
tjk,2012,3068226400
tjk,2013,3191197700
tkm,2005,15031067300
tls,2000,1717409800
tls,2001,2097869100
tls,2002,2077980200
tls,2003,1708846700
tls,2004,1460038000
tls,2005,1285590700
tls,2006,1315563100
tls,2007,1640417000
tls,2008,1831294500
tls,2009,2296882700
tls,2010,2361798200
tls,2011,2618810000
tls,2012,2528870900
tls,2013,2275522800
tls,2014,2463119700
tls,2015,2452823500
tls,2016,2576329600
tls,2017,2460173300
tls,2018,2469895100
tls,2019,2509381500
tls,2020,2337327400
ton,2016,1403508479.55131
ton,2017,1468280265.02449
ton,2018,1446072607.59712
ton,2019,1490682403.88544
ton,2020,1474196123.02417
tun,1965,8375458866.4616
tun,1966,8408743153.1909
tun,1967,8581426246.28335
tun,1968,8653055517.32548
tun,1969,8979664596.49598
tun,1970,9613211877.84254
tun,1971,10127335522.6593
tun,1972,11962080734.3309
tun,1973,12098311939.7043
tun,1974,13370220701.095
tun,1975,14668979536.6919
tun,1976,15652793478.5438
tun,1977,16698154784.3976
tun,1978,17882245477.6959
tun,1979,18866210453.8132
tun,1980,20459621474.7817
tun,1981,22453895792.1018
tun,1982,22921797386.6743
tun,1983,23480438158.1255
tun,1984,25043457815.7402
tun,1985,24507431196.8305
tun,1986,23508237944.314
tun,1987,23652831973.2046
tun,1988,23227336674.7505
tun,1989,24749933631.657
tun,1990,27493798882.2762
tun,1991,27845990000
tun,1992,30568970300
tun,1993,31128369600
tun,1994,30716160600
tun,1995,31795808900
tun,1996,33662658600
tun,1997,35329617200
tun,1998,37144391700
tun,1999,38954791100
tun,2000,40791673900
tun,2001,45078420600
tun,2002,46091599900
tun,2003,47719848300
tun,2004,49680989600
tun,2005,51587758100
tun,2006,54535664800
tun,2007,57710896500
tun,2008,60329188500
tun,2009,62980266000
tun,2010,86980699302.11369
tun,2011,85837254610.76501
tun,2012,90506681574.8243
tun,2013,94138302082.1707
tun,2014,97220179495.69791
tun,2015,99185507558.67288
tun,2016,100834798315.51601
tun,2017,106243099462.242
tun,2018,107331304815.686
tza,1990,27991994574343.60156
tza,1991,29571193000100
tza,1992,29432084554200
tza,1993,28627971250200
tza,1994,28689230764400
tza,1995,28493443119100
tza,1996,28732211874100
tza,1997,30580219054700
tza,1998,34562118068300
tza,1999,36155115318300
tza,2000,36884016394200
tza,2001,38604636459900
tza,2002,41379405914900
tza,2003,43997709279300
tza,2004,47424621814400
tza,2005,52667377036000
tza,2006,58284835852200
tza,2007,62916125754600
tza,2008,65758588855100
tza,2009,68227789824400
tza,2010,73736514360500
tza,2011,82123018618500
tza,2012,83345058757800
tza,2013,91389938666100
tza,2014,96496270432700
tza,2015,100527174362800
tza,2016,105021932273700
tza,2017,111069217770000
tza,2018,118857884711700
tza,2019,121920681375000
tza,2020,126045705948300
uga,1982,17663152970707.30078
uga,1983,18789392821911.10156
uga,1984,18421316864975.10156
uga,1985,17849390132949.30078
uga,1986,17913346974487.30078
uga,1987,19444902075190.80078
uga,1988,21347857533330.60156
uga,1989,22063316156585.19922
uga,1990,23301475227625.5
uga,1991,24298450189700
uga,1992,24716960581200
uga,1993,26410927608500
uga,1994,28027052942700
uga,1995,33377896123800
uga,1996,35743651683400
uga,1997,36440824767300
uga,1998,38777186741100
uga,1999,41847772969900
uga,2000,41603380079000
uga,2001,43218012344900
uga,2002,46748562122600
uga,2003,49335084128300
uga,2004,51381557410600
uga,2005,54810808076600
uga,2006,61947327587500
uga,2007,67840677340900
uga,2008,69239754336700
uga,2009,78293344726100
uga,2010,83135793854200
uga,2011,91224917285800
uga,2012,94395551901200
uga,2013,97266967958400
uga,2014,98919087429500
uga,2015,107243830328800
uga,2016,110821220471200
uga,2017,112332404455100
uga,2018,123330278678500
uga,2019,132744778427500
uga,2020,136036052210100
ukr,1990,3964980958648.44971
ukr,1991,3464868236029.02979
ukr,1992,3097825010740.14941
ukr,1993,2335886499054.77002
ukr,1994,1786983615762.55005
ukr,1995,1558794668492.67993
ukr,1996,1371552327055.87012
ukr,1997,1368896877829.15991
ukr,1998,1378705393591.63989
ukr,1999,1339956292933.37988
ukr,2000,1400855000000
ukr,2001,1559544000000
ukr,2002,1598934000000
ukr,2003,1814374000000
ukr,2004,1961284000000
ukr,2005,2256898000000
ukr,2006,2576035000000
ukr,2007,3017822000000
ukr,2008,3235425000000
ukr,2009,2398354000000
ukr,2010,2578045000000
ukr,2011,2893728000000
ukr,2012,3030401000000
ukr,2013,3081554000000
ukr,2014,2673280000000
ukr,2015,2355808000000
ukr,2016,2550529000000
ukr,2017,2734042000000
ukr,2018,2876142000000
ukr,2019,2951830000000
ukr,2020,2747437644000
ury,1965,464708131203.30402
ury,1966,487870322231.53802
ury,1967,489071841250.22699
ury,1968,483440301351.31299
ury,1969,532319582711.82397
ury,1970,569394010371.83496
ury,1971,570799660637.35999
ury,1972,544656794544.086
ury,1973,548302609263.21295
ury,1974,556846594686.47705
ury,1975,596850662276.46899
ury,1976,615520656273.81799
ury,1977,630055154232.79395
ury,1978,672266520919.75903
ury,1979,739139322759.51904
ury,1980,791307231991.77185
ury,1981,795603931829.19604
ury,1982,710407416824.75903
ury,1983,554829966488.73401
ury,1984,534655858832.96893
ury,1985,536618411117.53998
ury,1986,598395846616.84399
ury,1987,686171672900.99902
ury,1988,684753409231.63904
ury,1989,687672405017.46399
ury,1990,662642312514.01196
ury,1991,718075922900
ury,1992,809109291800
ury,1993,856506010900
ury,1994,934439788100
ury,1995,917939368800
ury,1996,973788073900
ury,1997,1031286354200
ury,1998,1088639242700
ury,1999,1059545986900
ury,2000,1026304624900
ury,2001,986422480500
ury,2002,880429350500
ury,2003,866970952100
ury,2004,910971638300
ury,2005,964741506400
ury,2006,1031900929100
ury,2007,1102935015200
ury,2008,1236031983000
ury,2009,1233478452300
ury,2010,1354227147700
ury,2011,1453443882500
ury,2012,1554047582800
ury,2013,1636560232800
ury,2014,1674156446200
ury,2015,1640784529300
ury,2016,1634294919600
ury,2017,1665779895400
ury,2018,1682491615300
ury,2019,1677040560600
ury,2020,1610295180600
usa,1970,5305301814000
usa,1971,5483024863000
usa,1972,5772312348000
usa,1973,6033362216000
usa,1974,5973314172000
usa,1975,5963352983000
usa,1976,6314838727000
usa,1977,6622410474000
usa,1978,6952778014000
usa,1979,7117374716000
usa,1980,7021286027000
usa,1981,7185302713000
usa,1982,7153304089000
usa,1983,7559143026000
usa,1984,8136572911000
usa,1985,8510316780000
usa,1986,8831710414000
usa,1987,9112054205000
usa,1988,9418542602000
usa,1989,9707494568000
usa,1990,9861448637000
usa,1991,9810843576000
usa,1992,10151265200000
usa,1993,10478068359000
usa,1994,10921291204000
usa,1995,11196184000000
usa,1996,11617048093000
usa,1997,12146724504000
usa,1998,12811565891000
usa,1999,13520337031000
usa,2000,14164394344000
usa,2001,14342969303000
usa,2002,14674943829000
usa,2003,15135654794000
usa,2004,15777885313000
usa,2005,16340816335000
usa,2006,16779871260000
usa,2007,17024771742000
usa,2008,16887318402000
usa,2009,16313148080000
usa,2010,16804940634000
usa,2011,17036466777000
usa,2012,17391420942000
usa,2013,17668751010000
usa,2014,18116603920000
usa,2015,18732222000000
usa,2016,19066462755000
usa,2017,19516180237000
usa,2018,20123147039000
usa,2019,20607128298000
usa,2020,19982012683000
ven,1961,10632933998.2644
ven,1962,11169866642.3339
ven,1963,11505692667.0498
ven,1964,13736085517.4949
ven,1965,14270018412.364
ven,1966,13941721480.0141
ven,1967,14440466155.2149
ven,1968,16835355915.4529
ven,1969,17471976713.394
ven,1970,20546309008.89569
ven,1971,18847716239.9096
ven,1972,20179062503.39709
ven,1973,21142629145.0331
ven,1974,19555129675.6842
ven,1975,24673025430.2319
ven,1976,29044631617.5496
ven,1977,34363963750.6004
ven,1978,35256164376.4678
ven,1979,32022912451.61869
ven,1980,31424053305.66389
ven,1981,32364639262.72869
ven,1982,33669240993.9926
ven,1983,27120288169.11349
ven,1984,28850225116.8917
ven,1985,29181807507.6906
ven,1986,30254960972.7802
ven,1987,32319902407.3496
ven,1988,35151222456.2908
ven,1989,27873953973.0996
ven,1990,28169300090.2412
ven,1991,34280700500
ven,1992,39451969200
ven,1993,36936879200
ven,1994,32723897000
ven,1995,35630441200
ven,1996,33291866000
ven,1997,38891589000
ven,1998,39619741000
ven,1999,37547667000
ven,2000,39500063000
ven,2001,42791504000
ven,2002,36485830000
ven,2003,32776374000
ven,2004,42007406000
ven,2005,49846880000
ven,2006,60021859000
ven,2007,72046313000
ven,2008,75450885900
ven,2009,69655050000
ven,2010,69332713000
ven,2011,74585035000
ven,2012,83735767000
ven,2013,82104979000
ven,2014,74915522000
vnm,1994,724729935630000
vnm,1995,791479291660800
vnm,1996,871035597643100
vnm,1997,927973389398900
vnm,1998,985498903757000
vnm,1999,1002813105526600
vnm,2000,1051284671903700
vnm,2001,1115855009721700
vnm,2002,1214134844221000
vnm,2003,1323274937914000
vnm,2004,1430090809549600
vnm,2005,1550169000000000
vnm,2006,1686153000000000
vnm,2007,1934712000000000
vnm,2008,2074178000000000
vnm,2009,2140389000000000
vnm,2010,2335813000000000
vnm,2011,2351201000000000
vnm,2012,2451142000000000
vnm,2013,2583183000000000
vnm,2014,2764210000000000
vnm,2015,3015626000000000
vnm,2016,3258372000000000
vnm,2017,3522576000000000
vnm,2018,3786889000000000
vnm,2019,4068711000000000
vnm,2020,4149817000000000
vut,2002,41904000000
vut,2003,41798000000
vut,2004,45307000000
vut,2005,46782000000
vut,2006,51359000000
vut,2007,55440000000
vut,2008,62444000000
vut,2009,64198000000
vut,2010,64457000000
vut,2011,61479000000
vut,2012,60078000000
vut,2013,63996000000
vut,2014,64062000000
vut,2015,73427000000
vut,2016,70945000000
vut,2017,77263000000
vut,2018,82694000000
vut,2019,87254000000
vut,2020,92249000000
zaf,1960,610372214369.31482
zaf,1961,626991116266.57605
zaf,1962,652148050218.25598
zaf,1963,713638344526.46106
zaf,1964,784409341116.31812
zaf,1965,835769722497.8739
zaf,1966,854394876108.00989
zaf,1967,918076365550.81812
zaf,1968,963226817655.39392
zaf,1969,1038929658005.08997
zaf,1970,1133516438432.12012
zaf,1971,1208011882414.53003
zaf,1972,1202346695825.28003
zaf,1973,1302162365291.20996
zaf,1974,1408125389768.54004
zaf,1975,1474222556526.62988
zaf,1976,1465581085101.91992
zaf,1977,1453053027125.87012
zaf,1978,1461765603362.8999
zaf,1979,1525311128454.15991
zaf,1980,1729370909006.38989
zaf,1981,1847404473299.95996
zaf,1982,1801152713640.41992
zaf,1983,1852984784800.34009
zaf,1984,1930753849514.43994
zaf,1985,1838213410344.62964
zaf,1986,1812454627343.72949
zaf,1987,1861823558783.07007
zaf,1988,1984951743781.16968
zaf,1989,2045548696354.90967
zaf,1990,2055951586299.69995
zaf,1991,2059570561734.5
zaf,1992,2033986131526.56006
zaf,1993,2063332351100
zaf,1994,2173284856700
zaf,1995,2267677808400
zaf,1996,2353810241700
zaf,1997,2423873150000
zaf,1998,2452106821000
zaf,1999,2469919165800
zaf,2000,2563886957700
zaf,2001,2640134492500
zaf,2002,2753015062000
zaf,2003,2882112147800
zaf,2004,3101220428100
zaf,2005,3262623226200
zaf,2006,3541022542600
zaf,2007,3783429058800
zaf,2008,3926029007900
zaf,2009,3811639069200
zaf,2010,3949856063000
zaf,2011,4164136233600
zaf,2012,4279565420400
zaf,2013,4385840373200
zaf,2014,4395198853900
zaf,2015,4478236403500
zaf,2016,4445306913900
zaf,2017,4513975881300
zaf,2018,4586048399600
zaf,2019,4637608110500
zaf,2020,4265381953000
zmb,2010,91236100000
zwe,2009,14139643200
zwe,2010,16254085200
zwe,2011,17211560600
zwe,2012,21194350200
zwe,2013,19989341900
zwe,2014,20283385300
zwe,2015,23815827400
zwe,2016,22348500300
zwe,2017,23231849500
zwe,2018,22578595900
