geo,time,nv_ind_totl_kd_zg
tjk,2015,11.63923
tjk,2016,16.20505
tjk,2017,20.45092
tjk,2018,11.62971
tjk,2019,12.78067
tjk,2020,9.20913
tkm,1992,-15
tkm,1993,4
tkm,1994,-25
tkm,1995,-6
tkm,1996,19
tkm,1997,-20
tkm,1998,4.7
tkm,1999,13.2
tkm,2000,24.4
tkm,2001,17.3
tkm,2002,13.2
tkm,2003,16.2
tkm,2004,25.8
tkm,2005,29.3168
tls,2001,-3.40489
tls,2002,-22.42232
tls,2003,-17.20421
tls,2004,-64.13854
tls,2005,-7.55252
tls,2006,-13.15805
tls,2007,44.80493
tls,2008,99.04766
tls,2009,54.52292
tls,2010,7.87357
tls,2011,11.02406
tls,2012,-19.55102
tls,2013,41.07077
tls,2014,-10.89882
tls,2015,22.22557
tls,2016,7.64333
tls,2017,-26.49993
tls,2018,5.30416
tls,2019,117.6699
tls,2020,45.33224
ton,1976,-11.88538
ton,1977,20.90097
ton,1978,27.70846
ton,1979,17.29014
ton,1980,8.11762
ton,1981,-10.57741
ton,1982,3.19396
ton,1983,27.33653
ton,1984,2.1404
ton,1985,-2.82402
ton,1986,-1.58266
ton,1987,-8.454
ton,1988,1.56143
ton,1989,7.74748
ton,1990,1.0326
ton,1991,-10.08076
ton,1992,0.30997
ton,1993,5.78897
ton,1994,11.47036
ton,1995,9.73681
ton,1996,2.93966
ton,1997,-12.9205
ton,1998,4.17416
ton,1999,8.33301
ton,2000,-0.41453
ton,2001,4.87698
ton,2002,4.48644
ton,2003,4.19401
ton,2004,1.10745
ton,2005,-2.84616
ton,2006,-3.51976
ton,2007,-4.48719
ton,2008,5.42176
ton,2009,11.56373
ton,2010,4.0999
ton,2011,5.25429
ton,2012,3.40984
ton,2013,-14.8102
ton,2014,7.96222
ton,2015,-0.62729
ton,2016,12.66522
ton,2017,9.73854
ton,2018,-14.44962
ton,2019,4.56331
ton,2020,-2.93871
tto,1985,-5.07064
tto,1986,-4.85925
tto,1987,-8.21854
tto,1988,7.80371
tto,1989,-1.0156
tto,1990,1.59949
tto,1991,2.91597
tto,1992,-2.7722
tto,1993,-5.99249
tto,1994,8.059
tto,1995,-6.87599
tto,1996,7.42453
tto,1997,1.86804
tto,1998,10.18287
tto,1999,12.63356
tto,2000,10.41304
tto,2001,6.88589
tto,2002,8.83606
tto,2003,26.5291
tto,2004,8.04568
tto,2005,9.96616
tto,2006,17.43815
tto,2007,4.35109
tto,2008,1.04194
tto,2009,-1.95214
tto,2010,-1.87278
tto,2011,-3.5399
tto,2012,-0.66316
tto,2013,1.82138
tto,2014,-1.55996
tto,2015,-0.73661
tto,2016,-7.41378
tto,2017,-0.58111
tto,2018,-1.44588
tto,2019,0.8
tur,1969,9.31529
tur,1970,3.7023
tur,1971,6.14878
tur,1972,10.4678
tur,1973,11.14221
tur,1974,5.80792
tur,1975,7.27435
tur,1976,9.80683
tur,1977,5.35923
tur,1978,-0.82896
tur,1979,-3.43565
tur,1980,-0.96552
tur,1981,7.63676
tur,1982,1.95842
tur,1983,8.32818
tur,1984,10.26111
tur,1985,7.7125
tur,1986,11.05173
tur,1987,10.3309
tur,1988,0.20147
tur,1989,4.93684
tur,1990,6.58909
tur,1991,2.40965
tur,1992,5.99451
tur,1993,8.14066
tur,1994,-4.95609
tur,1995,8.74539
tur,1996,6.90045
tur,1997,9.46741
tur,1998,6.35626
tur,1999,-5.11182
tur,2000,7.10204
tur,2001,-10.53455
tur,2002,6.60344
tur,2003,9.4529
tur,2004,14.10923
tur,2005,10.63044
tur,2006,12.77534
tur,2007,7.46675
tur,2008,-0.68354
tur,2009,-10.50406
tur,2010,11.4331
tur,2011,19.32055
tur,2012,4.66391
tur,2013,10.73329
tur,2014,5.08043
tur,2015,5.03719
tur,2016,4.58218
tur,2017,9.31809
tur,2018,0.51991
tur,2019,-2.93497
tur,2020,0.95704
tuv,1991,9.64541
tuv,1992,40.92865
tuv,1993,-13.58421
tuv,1994,4.82977
tuv,1995,-13.03161
tuv,1996,-15.42521
tuv,1997,24.42338
tuv,1998,15.29964
tuv,1999,0.79286
tuv,2000,13.26341
tuv,2001,5.3053
tuv,2002,28.79454
tuv,2003,11.45763
tuv,2004,-13.22783
tuv,2005,-18.17848
tuv,2006,18.54581
tuv,2007,44.69295
tuv,2008,44.22321
tuv,2009,-13.58765
tuv,2010,-41.51776
tuv,2011,42.84687
tuv,2012,-35.77755
tuv,2013,1.50067
tuv,2014,4.16908
tuv,2015,5.48082
tza,1991,0.16919
tza,1992,0.04356
tza,1993,-3.85743
tza,1994,1.61665
tza,1995,-1.92021
tza,1996,6.6837
tza,1997,6.68329
tza,1998,10.29183
tza,1999,7.46621
tza,2000,4.3921
tza,2001,7.38461
tza,2002,10.64306
tza,2003,12.32751
tza,2004,12.05049
tza,2005,10.76888
tza,2006,9.55456
tza,2007,9.40838
tza,2008,6.09937
tza,2009,3.38941
tza,2010,9.17111
tza,2011,11.83667
tza,2012,4.22519
tza,2013,10.47767
tza,2014,5.96374
tza,2015,9.71848
tza,2016,11.7484
tza,2017,10.67658
tza,2018,9.69293
tza,2019,10.33111
tza,2020,2.52614
uga,1983,-2.62095
uga,1984,8.31237
uga,1985,-4.51681
uga,1986,-4.76627
uga,1987,13.96648
uga,1988,19.17584
uga,1989,4.23366
uga,1990,5.89603
uga,1991,8.20612
uga,1992,8.41707
uga,1993,8.38903
uga,1994,13.01326
uga,1995,20.25646
uga,1996,16.5653
uga,1997,11.35962
uga,1998,8.7135
uga,1999,10.38463
uga,2000,10.17522
uga,2001,3.25949
uga,2002,7.41636
uga,2003,9.46879
uga,2004,8.02069
uga,2005,11.55808
uga,2006,14.73483
uga,2007,9.60245
uga,2008,8.81937
uga,2009,5.74686
uga,2010,7.86622
uga,2011,11.29706
uga,2012,3.05659
uga,2013,2.14253
uga,2014,6.34176
uga,2015,7.75365
uga,2016,4.52716
uga,2017,6.8481
uga,2018,4.84258
uga,2019,9.03894
uga,2020,3.24821
ukr,1991,-10.01778
ukr,1992,-16.99345
ukr,1993,-22.25924
ukr,1994,-34.79341
ukr,1995,-14.82645
ukr,1996,-9.49504
ukr,1997,-4.23934
ukr,1998,-0.06936
ukr,1999,4.00622
ukr,2000,11.32
ukr,2001,10.17622
ukr,2002,5.49637
ukr,2003,14.11585
ukr,2004,9.68645
ukr,2005,-1.68152
ukr,2006,6.05489
ukr,2007,8.05522
ukr,2008,-6.36463
ukr,2009,-20.62387
ukr,2010,4.92218
ukr,2011,4.60381
ukr,2012,-2.68102
ukr,2013,-7.38395
ukr,2014,-14.22126
ukr,2015,-14.98082
ukr,2016,2.81123
ukr,2017,1.77721
ukr,2018,2.71736
ukr,2019,2.32558
ukr,2020,-3.33369
ury,1984,-1.02619
ury,1985,-7.64942
ury,1986,9.46069
ury,1987,12.63169
ury,1988,2.88843
ury,1989,-0.6858
ury,1990,-2.87317
ury,1991,3.02256
ury,1992,6.23571
ury,1993,-1.87771
ury,1994,4.36651
ury,1995,-3.60006
ury,1996,2.53203
ury,1997,5.24974
ury,1998,3.98251
ury,1999,-3.24436
ury,2000,-3.68353
ury,2001,-5.13568
ury,2002,-9.00797
ury,2003,1.29389
ury,2004,3.79563
ury,2005,12.69281
ury,2006,1.44959
ury,2007,12.58288
ury,2008,-0.87908
ury,2009,5.31441
ury,2010,8.86433
ury,2011,-1.41525
ury,2012,-0.77395
ury,2013,4.92131
ury,2014,4.25147
ury,2015,0.49312
ury,2016,1.06697
ury,2017,-5.46763
ury,2018,2.80564
ury,2019,0.90788
ury,2020,-4.93881
usa,1998,3.73934
usa,1999,5.60045
usa,2000,5.04467
usa,2001,-3.49654
usa,2002,0.06651
usa,2003,2.90008
usa,2004,5.55469
usa,2005,1.56655
usa,2006,4.19165
usa,2007,1.93459
usa,2008,-3.58066
usa,2009,-7.56619
usa,2010,2.06922
usa,2011,0.4341
usa,2012,1.56431
usa,2013,2.51757
usa,2014,2.35024
usa,2015,2.59408
usa,2016,0.29513
usa,2017,2.45385
usa,2018,3.73477
usa,2019,2.29215
uzb,1988,0
uzb,1989,7.84369
uzb,1990,1.5902
uzb,1991,4.04585
uzb,1992,-18.93923
uzb,1993,-6.29751
uzb,1994,-11.00829
uzb,1995,-5.1516
uzb,1996,1.44923
uzb,1997,2.6581
uzb,1998,2.31556
uzb,1999,2.10321
uzb,2000,1.77794
uzb,2001,2.89566
uzb,2002,3.40001
uzb,2003,3.17697
uzb,2004,5.88365
uzb,2005,5.3209
uzb,2006,7.87811
uzb,2007,8.39435
uzb,2008,6.51398
uzb,2009,9.88908
uzb,2010,26.06936
uzb,2011,5.20133
uzb,2012,7.63221
uzb,2013,9.83675
uzb,2014,7.42041
uzb,2015,8.2912
uzb,2016,5.85526
uzb,2017,5.39087
uzb,2018,11.54667
uzb,2019,8.32396
uzb,2020,2.22033
vct,1978,13.88813
vct,1979,17.7983
vct,1980,4.98383
vct,1981,2.33908
vct,1982,3.87464
vct,1983,3.14127
vct,1984,4.82306
vct,1985,2.56536
vct,1986,10.83133
vct,1987,9.83023
vct,1988,5.51162
vct,1989,10.43757
vct,1990,-4.19546
vct,1991,3.31312
vct,1992,10.71725
vct,1993,1.62758
vct,1994,2.03877
vct,1995,2.81894
vct,1996,-1.23023
vct,1997,6.58871
vct,1998,4.68377
vct,1999,-1.28941
vct,2000,-8.29448
vct,2001,1.61063
vct,2002,3.66059
vct,2003,13.26516
vct,2004,5.80939
vct,2005,3.26555
vct,2006,4.84189
vct,2007,6.27923
vct,2008,-5.54092
vct,2009,-5.60182
vct,2010,-4.28261
vct,2011,-1.38043
vct,2012,-2.05846
vct,2013,1.93359
vct,2014,-4.24742
vct,2015,5.34022
vct,2016,-0.36795
vct,2017,3.52893
vct,2018,2.97265
vct,2019,-5.58122
vct,2020,-4.40277
ven,1969,-3.91083
ven,1970,12.87243
ven,1971,-0.79884
ven,1972,-1.67995
ven,1973,7.78451
ven,1974,-3.67965
ven,1975,-7.69089
ven,1976,5.87289
ven,1977,4.1416
ven,1978,4.022
ven,1979,2.06137
ven,1980,-5.0896
ven,1981,-1.90573
ven,1982,-4.20535
ven,1983,-8.21876
ven,1984,14.30816
ven,1985,-1.02584
ven,1986,7.56452
ven,1987,3.8191
ven,1988,6.41378
ven,1989,-9.56318
ven,1990,10.33047
ven,1991,11.43346
ven,1992,6.32886
ven,1993,2.07565
ven,1994,-1.32708
ven,1995,5.39406
ven,1996,2.29476
ven,1997,-2.40303
ven,1998,-0.30882
ven,1999,-8.35117
ven,2000,3.83334
ven,2001,3.20034
ven,2002,-11.81997
ven,2003,-9.79234
ven,2004,17.60624
ven,2005,6.79447
ven,2006,7.07353
ven,2007,4.13484
ven,2008,3.67945
ven,2009,-4.9597
ven,2010,-3.35884
ven,2011,3.05231
ven,2012,4.66536
ven,2013,-0.41604
ven,2014,-5.84251
vnm,1986,10.94105
vnm,1987,8.46196
vnm,1988,4.99653
vnm,1989,-2.59078
vnm,1990,2.26566
vnm,1991,7.71199
vnm,1992,12.78819
vnm,1993,12.6242
vnm,1994,13.38937
vnm,1995,13.60108
vnm,1996,14.45943
vnm,1997,12.62087
vnm,1998,8.33399
vnm,1999,7.68431
vnm,2000,10.06963
vnm,2001,8.56957
vnm,2002,7.24184
vnm,2003,9.38022
vnm,2004,9.92721
vnm,2005,8.41943
vnm,2006,7.28982
vnm,2007,7.36419
vnm,2008,4.13334
vnm,2009,5.9758
vnm,2010,-9.92318
vnm,2011,7.60336
vnm,2012,7.39181
vnm,2013,5.08427
vnm,2014,6.42423
vnm,2015,9.63895
vnm,2016,7.5729
vnm,2017,8.00155
vnm,2018,8.85349
vnm,2019,8.90432
vnm,2020,3.97864
vut,1980,-6.68909
vut,1981,-5.19823
vut,1982,25.99696
vut,1983,-35.09019
vut,1984,3.30579
vut,1985,10.2
vut,1986,1.08893
vut,1987,31.14901
vut,1988,0.34223
vut,1989,-0.13642
vut,1990,12.5
vut,1991,-4.12872
vut,1992,-8.80304
vut,1993,-2.70833
vut,1994,26.1242
vut,1995,-2.03735
vut,1996,-10.57192
vut,1997,-3.74677
vut,1998,4.16108
vut,1999,-0.08285
vut,2000,37.06468
vut,2001,-21.11313
vut,2002,-18.0726
vut,2003,-4.55538
vut,2004,-2.22295
vut,2005,5.28251
vut,2006,24.9603
vut,2007,-10.11436
vut,2008,27.48092
vut,2009,27.61144
vut,2010,12.16545
vut,2011,-19.08894
vut,2012,-22.17541
vut,2013,8.39075
vut,2014,-5.40295
vut,2015,38.46892
vut,2016,9.42808
vut,2017,10.13621
vut,2018,4.91803
wsm,1995,1.8359
wsm,1996,4.66261
wsm,1997,-1.9314
wsm,1998,-7.30011
wsm,1999,2.34868
wsm,2000,13.58772
wsm,2001,12.5922
wsm,2002,4.67973
wsm,2003,7.77376
wsm,2004,5.91333
wsm,2005,4.4889
wsm,2006,-0.48299
wsm,2007,13.26712
wsm,2008,-1.02901
wsm,2009,-15.71277
wsm,2010,2.67475
wsm,2011,7.3002
wsm,2012,-0.97447
wsm,2013,-4.75624
wsm,2014,0.76321
wsm,2015,-0.56164
wsm,2016,10.86984
wsm,2017,-6.00453
wsm,2018,-12.44397
wsm,2019,10.16695
wsm,2020,-7.70567
yem,1991,5.62061
yem,1992,1.4254
yem,1993,11.17133
yem,1994,15.74651
yem,1995,2.65976
yem,1996,2.03596
yem,1997,2.9821
yem,1998,-0.47248
yem,1999,5.13949
yem,2000,7.6745
yem,2001,2.09902
yem,2002,2.60348
yem,2003,1.56416
yem,2004,1.25414
yem,2005,4.03637
yem,2006,-0.0786
yem,2007,-1.39613
yem,2008,0.67711
yem,2009,2.06366
yem,2010,16.7776
yem,2011,-13.24287
yem,2012,-1.58905
yem,2013,6.98002
yem,2014,-3.21474
yem,2015,-27.76083
yem,2016,-23.52593
yem,2017,-3.62878
yem,2018,-2.28564
yem,2019,1.4
yem,2020,-8.5
zaf,1961,4.78694
zaf,1962,7.32294
zaf,1963,7.52262
zaf,1964,10.11052
zaf,1965,5.48882
zaf,1966,4.26953
zaf,1967,2.16524
zaf,1968,4.52568
zaf,1969,5.05227
zaf,1970,5.26644
zaf,1971,0.97262
zaf,1972,-0.45284
zaf,1973,3.15525
zaf,1974,-0.46932
zaf,1975,-0.36969
zaf,1976,4.21203
zaf,1977,-0.58333
zaf,1978,2.85335
zaf,1979,5.00208
zaf,1980,4.04677
zaf,1981,3.81228
zaf,1982,-1.24457
zaf,1983,-3.2379
zaf,1984,4.00469
zaf,1985,-2.14287
zaf,1986,-1.90047
zaf,1987,-1.22457
zaf,1988,2.20335
zaf,1989,0.92831
zaf,1990,-1.36869
zaf,1991,-3.09732
zaf,1992,-0.78009
zaf,1993,0.69013
zaf,1994,2.36737
zaf,1995,2.63707
zaf,1996,1.93348
zaf,1997,2.62556
zaf,1998,-1.45677
zaf,1999,-0.28438
zaf,2000,4.58533
zaf,2001,1.55553
zaf,2002,2.63708
zaf,2003,1.10616
zaf,2004,4.57367
zaf,2005,5.25073
zaf,2006,4.66205
zaf,2007,4.71764
zaf,2008,0.70807
zaf,2009,-6.01037
zaf,2010,4.59452
zaf,2011,1.6643
zaf,2012,0.7973
zaf,2013,1.92226
zaf,2014,-0.60603
zaf,2015,0.50768
zaf,2016,-0.68553
zaf,2017,-0.41845
zaf,2018,0.845
zaf,2019,-1.66361
zaf,2020,-12.59104
zmb,1966,-3.28764
zmb,1967,4.69765
zmb,1968,-0.62001
zmb,1969,6.43573
zmb,1970,-2.1749
zmb,1971,1.97096
zmb,1972,13.0354
zmb,1973,0.80714
zmb,1974,9.11926
zmb,1975,-2.93494
zmb,1976,2.76746
zmb,1977,-6.74482
zmb,1978,4.33158
zmb,1979,-5.12558
zmb,1980,2.28254
zmb,1981,4.96501
zmb,1982,-0.60385
zmb,1983,-3.1515
zmb,1984,-2.79665
zmb,1985,1.19655
zmb,1986,0.17271
zmb,1987,4.32361
zmb,1988,6.66158
zmb,1989,-0.72704
zmb,1990,4.55035
zmb,1991,-1.21728
zmb,1992,9.62568
zmb,1993,-7.98516
zmb,1994,-9.85364
zmb,1995,-8.32314
zmb,1996,-0.44267
zmb,1997,11.43867
zmb,1998,-7.22897
zmb,1999,-2.06488
zmb,2000,4.35598
zmb,2001,10.13645
zmb,2002,10.99634
zmb,2003,11.51731
zmb,2004,12.65556
zmb,2005,12.0597
zmb,2006,11.12385
zmb,2007,10.6096
zmb,2008,5.71235
zmb,2009,12.24745
zmb,2010,7.38106
zmb,2011,4.22476
zmb,2012,2.01453
zmb,2013,2.61224
zmb,2014,3.88957
zmb,2015,6.81008
zmb,2016,5.58937
zmb,2017,5.40393
zmb,2018,4.63875
zmb,2019,-3.26818
zmb,2020,1.27033
zwe,1987,5.94857
zwe,1988,6.7074
zwe,1989,4.02515
zwe,1990,3.99451
zwe,1991,1.23805
zwe,1992,-5.06696
zwe,1993,-6.22245
zwe,1994,15.43814
zwe,1995,-7.05647
zwe,1996,9.45856
zwe,1997,1.54234
zwe,1998,-0.31473
zwe,1999,8.69389
zwe,2000,-9.79331
zwe,2001,-10.20806
zwe,2002,-9.91538
zwe,2003,-16.6336
zwe,2004,1.03724
zwe,2005,1.15606
zwe,2006,-4.152
zwe,2007,-3.7677
zwe,2008,-20.91406
zwe,2009,9.6607
zwe,2010,48.44433
zwe,2011,17.86383
zwe,2012,6.75052
zwe,2013,3.24943
zwe,2014,-2.48334
zwe,2015,0.04298
zwe,2016,1.32809
zwe,2017,2.4649
zwe,2018,3.16807
zwe,2019,-11.10049
zwe,2020,-5.35214
