geo,time,ny_gnp_atls_cd
gnq,1992,168077002.1903
gnq,1993,169594194.80833
gnq,1994,128928603.54299
gnq,1995,124299518.90677
gnq,1996,184027231.04696
gnq,1997,467190635.21407
gnq,1998,390864170.07633
gnq,1999,474644000.7228
gnq,2000,466800820.73252
gnq,2001,571054434.8696
gnq,2002,834424406.21048
gnq,2003,817747261.28199
gnq,2004,1235368024.26489
gnq,2005,2915838580.57348
gnq,2006,6359387171.72116
gnq,2007,9529642753.30824
gnq,2008,12267251926.8628
gnq,2009,11300350922.4948
gnq,2010,9412211112.14977
gnq,2011,11384729766.0257
gnq,2012,14300511961.7946
gnq,2013,15099256045.689
gnq,2014,14849041963.054
gnq,2015,12677723818.5038
gnq,2016,10043892395.176
gnq,2017,8216527391.27169
gnq,2018,8803819947.03633
gnq,2019,8512049428.47712
gnq,2020,8145357843.98297
grc,1962,5206040347.05866
grc,1963,5954974383.94224
grc,1964,6725682626.12304
grc,1965,7696588843.66734
grc,1966,8580784478.66604
grc,1967,9422896587.46121
grc,1968,10524862291.2875
grc,1969,12056805468.3849
grc,2006,270791391110.69501
grc,2007,291358556666.54797
grc,2008,318063625363.19202
grc,2009,326787899118.198
grc,2010,307083396502.54797
grc,2011,272747026953.93097
grc,2012,256056930834.88696
grc,2013,245895726383.24097
grc,2014,239688100176.67001
grc,2015,218452697918.65497
grc,2016,200867908001.466
grc,2017,193151697458.33301
grc,2018,204791051286.01199
grc,2019,210898528435.34
grc,2020,192106587090.27701
grd,1979,101666759.39525
grd,1980,115683054.07135
grd,1981,118822207.11708
grd,1982,121388097.09925
grd,1983,122783178.67788
grd,1984,131847515.2081
grd,1985,149549060.1387
grd,1986,178902221.82733
grd,1987,218518431.13135
grd,1988,244652907.98466
grd,1989,259255645.43738
grd,1990,273202586.08303
grd,1991,293378374.16485
grd,1992,305348169.73009
grd,1993,306201906.33653
grd,1994,319315046.13877
grd,1995,332365965.14415
grd,1996,353221779.16774
grd,1997,371355032.60847
grd,1998,407040577.43135
grd,1999,441876195.26627
grd,2000,473787968.82605
grd,2001,465625348.76642
grd,2002,482366734.33056
grd,2003,549948147.63968
grd,2004,558195564.99685
grd,2005,695670977.86429
grd,2006,674332453.96674
grd,2007,718809367.35715
grd,2008,766069292.0634
grd,2009,710521260.59993
grd,2010,737647773.8842
grd,2011,754214687.48152
grd,2012,755299043.79211
grd,2013,795575152.61437
grd,2014,818665981.7232
grd,2015,849567767.22324
grd,2016,920421907.09769
grd,2017,969198568.34206
grd,2018,1065497352.40245
grd,2019,1093891385.49631
grd,2020,1058435346.1399
grl,1972,91193912.33062
grl,1973,119514694.61758
grl,1974,154791468.7759
grl,1975,188680163.60222
grl,1976,215165540.94134
grl,1977,254082672.57087
grl,1978,303281772.43781
grl,1979,374477759.34784
grl,1980,465589172.12944
grl,1981,464169887.26142
grl,1982,413200013.12769
grl,1983,378799741.66254
grl,1984,355153375.99427
grl,1985,375749058.87962
grl,1986,456925056.34497
grl,1987,620304589.07489
grl,1988,831086188.96773
grl,1989,938473634.69593
grl,1990,872242061.68655
grl,1991,916227331.83468
grl,1992,964284517.26441
grl,1993,916415227.45954
grl,1994,989666513.21979
grl,1995,1086181169.75887
grl,1996,1161801870.90938
grl,1997,1150303407.16409
grl,1998,1146641167.12824
grl,1999,1107440855.84289
grl,2000,1140090031.57635
grl,2001,1092766065.50401
grl,2002,1061822407.9953
grl,2003,1160091224.76494
grl,2004,1464488432.59776
grl,2005,1760584709.69584
grl,2006,1716593267.15707
grl,2007,1967919937.1306
gtm,1962,1136418615.01441
gtm,1963,1251542612.42158
gtm,1964,1313752328.47087
gtm,1965,1374380277.24182
gtm,1966,1434175233.40282
gtm,1967,1480672814.69319
gtm,1968,1624809198.73194
gtm,1969,1732144406.8752
gtm,1970,1889131498.74417
gtm,1971,2035851049.72324
gtm,1972,2237039796.56635
gtm,1973,2627027883.37352
gtm,1974,3210083443.2762
gtm,1975,3749063904.98811
gtm,1976,4306949355.17451
gtm,1977,5103739274.62845
gtm,1978,6039655329.17052
gtm,1979,7273474909.84612
gtm,1980,8314612420.51457
gtm,1981,8795360206.27581
gtm,1982,8493300241.43863
gtm,1983,8310452205.64509
gtm,1984,8671579608.28708
gtm,1985,9183861648.05817
gtm,1986,8688191497.62787
gtm,1987,8502701673.16586
gtm,1988,8423264355.82729
gtm,1989,8587530805.02138
gtm,1990,8436318043.64084
gtm,1991,8999156908.85061
gtm,1992,9822205956.2677
gtm,1993,11165650185.4311
gtm,1994,12342965195.0419
gtm,1995,13959186739.4163
gtm,1996,15179390458.5035
gtm,1997,16541192826.9612
gtm,1998,17825914041.5957
gtm,1999,18718073930.3118
gtm,2000,19403789170.91109
gtm,2001,18999566445.6049
gtm,2002,19457464738.1777
gtm,2003,20751696798.7834
gtm,2004,23402807715.6641
gtm,2005,25851459449.0678
gtm,2006,28435502488.6773
gtm,2007,31906888361.0393
gtm,2008,35859941513.3756
gtm,2009,37151591996.7131
gtm,2010,38993103270.7092
gtm,2011,42189530754.9735
gtm,2012,46675386670.4073
gtm,2013,50804504400.3564
gtm,2014,54279237141.15009
gtm,2015,57670223794.5783
gtm,2016,61234006746.47449
gtm,2017,65898070612.3135
gtm,2018,71906454946.64
gtm,2019,76556681890.5415
gtm,2020,75706777478.99078
guy,1962,170366409.34143
guy,1963,157435794.13837
guy,1964,179820766.75469
guy,1965,204811233.30496
guy,1966,213847707.9363
guy,1967,229866590.1748
guy,1968,227979650.1213
guy,1969,244886955.36458
guy,1970,252992917.93545
guy,1971,272274418.51026
guy,1972,284771702.37653
guy,1973,313141584.37304
guy,1974,399681845.3722
guy,1975,506949280.52233
guy,1976,501229358.02633
guy,1977,462856505.42652
guy,1978,475034575.62222
guy,1979,518255876.10825
guy,1980,592925697.49222
guy,1981,575104458.63563
guy,1982,457232717.5059
guy,1983,394458202.64991
guy,1984,362411223.61983
guy,1985,388064094.34547
guy,1986,399540024.59356
guy,1987,345332813.44483
guy,1988,350683816.88715
guy,1989,267800904.56043
guy,1990,293983159.15356
guy,1991,244864474.53891
guy,1992,293390477.16882
guy,1993,350163676.05851
guy,1994,428785566.96746
guy,1995,509387876.7019
guy,1996,633202282.57282
guy,1997,671230896.01716
guy,1998,659696953.42368
guy,1999,646606320.12893
guy,2000,662571887.15559
guy,2001,659405044.14439
guy,2002,664936729.8534
guy,2003,697154175.35632
guy,2004,770958913.76118
guy,2005,810508050.21603
guy,2006,1100455188.65772
guy,2007,1703923725.69003
guy,2008,2877949923.84016
guy,2009,3131712859.0551
guy,2010,3378182963.5615
guy,2011,3624825337.0414
guy,2012,3993905940.25833
guy,2013,4208524576.46196
guy,2014,4253421444.16716
guy,2015,4197314996.46859
guy,2016,4319882545.01649
guy,2017,4581606086.2915
guy,2018,4899561248.92733
guy,2019,5188239802.16153
guy,2020,5611805311.24266
hkg,1963,1944896155.476
hkg,1964,2201043728.88747
hkg,1965,2508299387.31726
hkg,1966,2582131916.20605
hkg,1967,2654163483.20093
hkg,1968,2811501206.87763
hkg,1969,3245760134.82332
hkg,1970,3692355897.5834
hkg,1971,4296823050.34348
hkg,1972,5379748055.96591
hkg,1973,7428475346.7449
hkg,1974,9422379743.9582
hkg,1975,10915298041.6213
hkg,1976,13093400855.4505
hkg,1977,15312585109.8967
hkg,1978,18323966437.3111
hkg,1979,23181725178.2094
hkg,1980,29010124363.4163
hkg,1981,32986950263.0507
hkg,1982,33131339214.7559
hkg,1983,31467675380.1221
hkg,1984,33314673513.5615
hkg,1985,33246505840.4162
hkg,1986,39938933581.06249
hkg,1987,50687593382.2941
hkg,1988,60609247234.0495
hkg,1989,65684713314.21329
hkg,1990,72224281801.3689
hkg,1991,82360388476.35181
hkg,1992,96083451636.99719
hkg,1993,115430710216.561
hkg,1994,131684634253.05701
hkg,1995,145100025127.936
hkg,1996,155349544532.72501
hkg,1997,169209979159.95599
hkg,1998,164312683264.87201
hkg,1999,170435967898.186
hkg,2000,179502666076.048
hkg,2001,176950173312.30899
hkg,2002,170419963676.26999
hkg,2003,177284856101.90302
hkg,2004,190747058182.474
hkg,2005,196860687851.95001
hkg,2006,207669952798.70496
hkg,2007,221789183548.194
hkg,2008,236230560930.18497
hkg,2009,225575689101.03101
hkg,2010,236167761451.89801
hkg,2011,252373359584.63901
hkg,2012,259861623349.46301
hkg,2013,276908401089.06201
hkg,2014,290892976792.20599
hkg,2015,300223263561.76703
hkg,2016,315260250755.65802
hkg,2017,342873289074.46301
hkg,2018,372995949102.95697
hkg,2019,378938437979.02399
hkg,2020,363851288283.08496
hnd,1962,377579727.42558
hnd,1963,401186694.4949
hnd,1964,437497473.55576
hnd,1965,491160324.35337
hnd,1966,537855941.63425
hnd,1967,580228708.89134
hnd,1968,638909097.79097
hnd,1969,666668061.46027
hnd,1970,709589451.08055
hnd,1971,749014096.47979
hnd,1972,820262200.08832
hnd,1973,950881712.90737
hnd,1974,1086298079.04843
hnd,1975,1195857262.57105
hnd,1976,1334556332.02748
hnd,1977,1550490402.83219
hnd,1978,2111934885.62495
hnd,1979,2978018997.18239
hnd,1980,4010680202.44658
hnd,1981,4128685670.67387
hnd,1982,3997178571.8689
hnd,1983,4036642011.56384
hnd,1984,4490969682.30019
hnd,1985,4957362961.8151
hnd,1986,5577633549.44859
hnd,1987,6396996265.27353
hnd,1988,6584229857.54797
hnd,1989,6130540325.71751
hnd,1990,5482223145.09795
hnd,1991,4798925605.32588
hnd,1992,4863995664.31737
hnd,1993,5103185539.31949
hnd,1994,4871390131.10111
hnd,1995,5119171170.49097
hnd,1996,5127320665.91353
hnd,1997,5471881922.72668
hnd,1998,5657572977.44476
hnd,1999,5937524372.06018
hnd,2000,6682306521.75454
hnd,2001,7026289401.5113
hnd,2002,7350523273.22463
hnd,2003,7936733958.73213
hnd,2004,8727105567.02826
hnd,2005,9542086566.42447
hnd,2006,10297725519.0932
hnd,2007,11553212686.7155
hnd,2008,12914875261.164
hnd,2009,13555630695.8253
hnd,2010,14364132752.1391
hnd,2011,15801168818.4075
hnd,2012,16869267677.6637
hnd,2013,17564864577.6158
hnd,2014,17836150264.5752
hnd,2015,18623221608.6371
hnd,2016,19560484390.95589
hnd,2017,21023117084.5399
hnd,2018,22155299100.8035
hnd,2019,23164299516.0534
hnd,2020,21594445042.4031
hrv,1997,25248041124.1464
hrv,1998,24803213750.1052
hrv,1999,23595669416.9988
hrv,2000,23514262292.5974
hrv,2001,22985073019.3366
hrv,2002,24361231856.2694
hrv,2003,28956579277.6676
hrv,2004,36995321693.6467
hrv,2005,44165236453.2502
hrv,2006,49169924280.6356
hrv,2007,55018273974.4982
hrv,2008,61899652986.1792
hrv,2009,61232080588.1895
hrv,2010,61050682221.6189
hrv,2011,60686872190.2496
hrv,2012,57998365066.2018
hrv,2013,58495122009.5144
hrv,2014,56879778600.9329
hrv,2015,55216104270.7193
hrv,2016,52403963641.9372
hrv,2017,52978462630.711
hrv,2018,58363728822.6652
hrv,2019,62285182814.2526
hrv,2020,58800071968.2092
hti,1980,1401152645.54964
hti,1981,1460550207.74027
hti,1982,1450201173.20125
hti,1983,1480091988.84788
hti,1984,1590596583.81586
hti,1985,1787269322.32639
hti,1986,2097033596.4439
hti,1987,2282252675.7501
hti,1988,2575398998.5688
hti,1989,2585150530.04876
hti,1990,2938966333.72219
hti,1991,3249087570.7591
hti,1992,2881342201.87655
hti,1993,2332996563.32446
hti,1994,1948288032.32734
hti,1995,2378607180.25083
hti,1996,2864792160.27776
hti,1997,3146146914.69362
hti,1998,3310615962.66534
hti,1999,3743170303.37773
hti,2000,4628903685.87642
hti,2001,5473248261.10491
hti,2002,6337105441.66653
hti,2003,5872466600.75321
hti,2004,5905445188.72712
hti,2005,6375989481.10455
hti,2006,7361555762.74913
hti,2007,8560066069.29444
hti,2008,9705536041.07595
hti,2009,11332851362.6853
hti,2010,11224023013.2608
hti,2011,12492433512.8766
hti,2012,13313212678.071
hti,2013,14448091725.3961
hti,2014,15033186071.5636
hti,2015,15122899418.1603
hti,2016,14696981706.4989
hti,2017,14757611745.9504
hti,2018,15650319816.9124
hti,2019,15626724070.539
hti,2020,15002428567.1119
hun,1993,37898727387.4852
hun,1994,41706392014.4637
hun,1995,43906091022.70689
hun,1996,45012331505.6642
hun,1997,45321892971.6788
hun,1998,45309899684.1224
hun,1999,45930812443.97089
hun,2000,47144492327.2639
hun,2001,48756202917.4058
hun,2002,53752936912.3982
hun,2003,67142139628.8768
hun,2004,87471003903.21219
hun,2005,104775648926.618
hun,2006,113254623306.002
hun,2007,118382412851.224
hun,2008,133040114793.3
hun,2009,134495552339.96001
hun,2010,132660085094.855
hun,2011,132224841182.235
hun,2012,129841201141.07001
hun,2013,133796621659.476
hun,2014,133784584829.382
hun,2015,130235372441.27499
hun,2016,128587673808.08
hun,2017,129070246647.67
hun,2018,146480317377.31799
hun,2019,161455357821.798
hun,2020,154926012804.366
idn,1969,7769866584.96239
idn,1970,9052775670.8756
idn,1971,9913847538.07907
idn,1972,10873679137.9545
idn,1973,13944893028.9328
idn,1974,20104742350.2349
idn,1975,28162744115.83789
idn,1976,35544960217.4865
idn,1977,41809152353.2828
idn,1978,49988243004.9381
idn,1979,56953170728.783
idn,1980,69657700161.931
idn,1981,80451135697.4516
idn,1982,86919246624.15849
idn,1983,83288820759.41299
idn,1984,84572697095.84369
idn,1985,83090368346.32419
idn,1986,86715554027.01379
idn,1987,87324491093.93761
idn,1988,90088601036.1498
idn,1989,93586420024.6824
idn,1990,101910452950.07001
idn,1991,111902819730.76801
idn,1992,124366509880.808
idn,1993,142010500380.56299
idn,1994,165279611301.98099
idn,1995,194601681203.14301
idn,1996,218210284396.724
idn,1997,222541603690.49701
idn,1998,135080275196.189
idn,1999,119650744634.70599
idn,2000,122450409459.164
idn,2001,154214850972.461
idn,2002,172499137485.74301
idn,2003,198234185989.08301
idn,2004,241393121387.25696
idn,2005,276758984581.45001
idn,2006,315565145516.75098
idn,2007,371908892063.09198
idn,2008,457090279931.00494
idn,2009,512965798113.46301
idn,2010,612253815558.797
idn,2011,737717018641.03601
idn,2012,889278532542.60986
idn,2013,939754625213.98303
idn,2014,922995728689.02405
idn,2015,886547499338.41711
idn,2016,890493674290.23389
idn,2017,934207964273.29102
idn,2018,1028158607203.44995
idn,2019,1096623285884.38
idn,2020,1059510803217.22998
ind,1962,41173872254.9444
ind,1963,45729179876.914
ind,1964,52536801654.5303
ind,1965,55857844002.6684
ind,1966,53934009903.1001
ind,1967,55004484962.5415
ind,1968,53910366534.0769
ind,1969,59167585311.50089
ind,1970,63879486702.08769
ind,1971,67629474399.3807
ind,1972,71807500973.6447
ind,1973,85739085038.2321
ind,1974,102230290598.52299
ind,1975,118282717799.812
ind,1976,115091126939.371
ind,1977,121037696306.793
ind,1978,138152456960.86401
ind,1979,152445420498.82199
ind,1980,188583005660.36401
ind,1981,210991096572.75296
ind,1982,210368654692.79599
ind,1983,212449384165.92401
ind,1984,215868738341.147
ind,1985,229292232383.38696
ind,1986,250405920156.91101
ind,1987,287582797781.38293
ind,1988,329150401410.38702
ind,1989,332774149826.302
ind,1990,334591614050.96301
ind,1991,308580875305.59003
ind,1992,312509838555.19202
ind,1993,300633051978.25293
ind,1994,322746413099.41901
ind,1995,354316687068.836
ind,1996,395271253978.70496
ind,1997,409899613821.03699
ind,1998,420153303836.32098
ind,1999,454396968466.69696
ind,2000,467082155977.33698
ind,2001,485442590014.32001
ind,2002,500197978423.36707
ind,2003,573893143638.58997
ind,2004,687282161514.36206
ind,2005,809085090893.32385
ind,2006,916983754263.82703
ind,2007,1081966703909.51001
ind,2008,1195030840776.73999
ind,2009,1358351431934.05005
ind,2010,1505735408734.57007
ind,2011,1704431329269.37012
ind,2012,1870994302095.26001
ind,2013,1941116422168.65991
ind,2014,2020999036099.81006
ind,2015,2097598587508.73999
ind,2016,2226423513887.77002
ind,2017,2439593779965.31006
ind,2018,2714026333736.47021
ind,2019,2894031193332.60938
ind,2020,2651666169681.35986
irl,1972,6276788996.56015
irl,1973,7835495479.9199
irl,1974,9394407745.33397
irl,1975,10824268872.6173
irl,1976,10627112155.0111
irl,1977,11734302600.5183
irl,1978,13724287268.0383
irl,1979,17263012000.7904
irl,1980,21774221971.5033
irl,1981,23422600099.0168
irl,1982,22264476223.6104
irl,1983,20083045449.4952
irl,1984,19822997881.7722
irl,1985,19911052776.3568
irl,1986,22557010931.4224
irl,1987,29086555562.8462
irl,1988,36738564302.9349
irl,1989,38958573143.3658
irl,1990,44137988227.2918
irl,1991,46393097560.3408
irl,1992,51388373450.9433
irl,1993,52218352574.9294
irl,1994,55581256919.671
irl,1995,61062706319.3946
irl,1996,68660219168.162
irl,1997,75870065503.2533
irl,1998,79550534835.315
irl,1999,85199361209.5863
irl,2000,91817622947.99747
irl,2001,93110748270.24361
irl,2002,97982978581.05261
irl,2003,119824060642.683
irl,2004,154003436396.53299
irl,2005,185693567314.035
irl,2006,204914241778.83301
irl,2007,222299265264.97
irl,2008,228677081919.38
irl,2009,212284498531.23901
irl,2010,204509879190.01501
irl,2011,193360591343.18799
irl,2012,187350019453.15302
irl,2013,201172741924.19601
irl,2014,216144157868.25296
irl,2015,236954381346.76001
irl,2016,246391412782.526
irl,2017,256454800307.90497
irl,2018,288868434701.75293
irl,2019,312331130313.13501
irl,2020,327793081263.33301
irn,1962,4804243301.86508
irn,1963,4969378498.90967
irn,1964,5338921344.76206
irn,1965,6205873260.1255
irn,1966,6890968577.40183
irn,1967,7594378267.84504
irn,1968,8690886961.0223
irn,1969,10009512241.7655
irn,1970,11063224430.1344
irn,1971,13081840377.5067
irn,1972,16374179471.2894
irn,1973,22591844371.1726
irn,1974,34547153559.7628
irn,1975,47851710947.22449
irn,1976,66814730933.5835
irn,1977,71526710159.49339
irn,1978,71917197222.2197
irn,1979,83564647041.83949
irn,1980,79193954986.2074
irn,1981,93156577813.9657
irn,1982,128533585621.28799
irn,1983,142040346441.172
irn,1984,139488447974.517
irn,1985,162085218875.927
irn,1986,177208068031.931
irn,1987,177659197945.65799
irn,1988,157578794035.45999
irn,1989,138590810003.70001
irn,1990,143143118029.418
irn,1995,79057299342.9057
irn,1996,99682804725.74631
irn,1997,112709512410.13901
irn,1998,114189033299.66299
irn,1999,112493884919.728
irn,2000,115583931072.89101
irn,2001,118961719259.399
irn,2002,126227974889.435
irn,2003,149931562709.49899
irn,2004,173632114255.76999
irn,2005,206644003362.228
irn,2006,245850040784.702
irn,2007,304880066370.03101
irn,2008,358314284167.60999
irn,2009,405292335134.52301
irn,2010,460740975373.25293
irn,2011,512572512670.49597
irn,2012,538246541289.27893
irn,2013,534302854545.88397
irn,2014,503571365553.78894
irn,2015,421205376994.922
irn,2016,437565587990.28497
irn,2017,437586909817.72302
irn,2018,370154328772.90002
irn,2019,302212699832.51501
irn,2020,248363901017.94601
irq,1980,53414881083.2391
irq,1981,47985608815.5628
irq,1982,43479638761.5564
irq,1983,34794378642.6193
irq,1984,38644458231.1637
irq,1985,42978759791.7984
irq,1986,48720824752.4753
irq,1987,57491354100.0316
irq,1988,61954977178.0654
irq,1989,63451911359.6065
irq,1990,123119557423.84399
irq,1991,1185603433.92856
irq,1992,831923776.82457
irq,1993,832144044.5205
irq,1994,1254877992.81757
irq,1995,2596900878.30519
irq,1996,8109693027.14593
irq,1997,16174115269.1405
irq,1998,20319411282.0205
irq,1999,29343523976.7016
irq,2000,37496997866.4249
irq,2001,41928045298.5928
irq,2002,35312796057.4103
irq,2003,21678370392.2008
irq,2004,36115940056.0214
irq,2005,38526791309.8548
irq,2006,50087469517.7563
irq,2007,66916788821.1726
irq,2008,100646372542.04401
irq,2009,120476422894.158
irq,2010,136158435526.60001
irq,2011,152546531890.741
irq,2012,201093039995.20999
irq,2013,233719661734.41901
irq,2014,232110126180.39001
irq,2015,206205803442.05096
irq,2016,195551413178.23199
irq,2017,174135720491.896
irq,2018,193888089241.51801
irq,2019,228335944283.77399
irq,2020,188097062696.97601
isl,1962,280481087.58551
isl,1963,323479574.86895
isl,1964,387567639.6708
isl,1965,469103340.06184
isl,1966,581826188.64578
isl,1967,618271495.25656
isl,1968,562064166.19863
isl,1969,505794508.15242
isl,1997,7721591307.13202
isl,1998,8022121302.186
isl,1999,8432197432.82024
isl,2000,8869736908.38913
isl,2001,8749898468.53556
isl,2002,8892356029.15572
