geo,time,nv_srv_totl_kd
rus,2001,405334904107.91498
rus,2002,427790056964.01599
rus,2003,460075751003.25507
rus,2004,483373928288.34698
rus,2005,522179415964.13098
rus,2006,579015479148.77295
rus,2007,657886312998.80603
rus,2008,704725573960.83118
rus,2009,667581246413.24597
rus,2010,693382571198.31201
rus,2011,719403843599.29602
rus,2012,752892299042.52783
rus,2013,770038783963.43005
rus,2014,781536227997.95483
rus,2015,765492232908.36401
rus,2016,762268229209.43298
rus,2017,776659936435.34998
rus,2018,798260572552.62891
rus,2019,815358652704.05701
rus,2020,797807035832.71301
rwa,1965,291316761.26866
rwa,1966,336335877.07173
rwa,1967,385442779.05621
rwa,1968,438614411.71481
rwa,1969,546441033.8231
rwa,1970,575579939.27987
rwa,1971,569061075.00692
rwa,1972,736466676.72581
rwa,1973,604813980.9123
rwa,1974,516326181.28278
rwa,1975,510373952.05083
rwa,1976,617831591.68634
rwa,1977,614608564.35854
rwa,1978,741541338.45232
rwa,1979,777709009.08398
rwa,1980,858662184.93029
rwa,1981,1055372099.52665
rwa,1982,953004868.16986
rwa,1983,951300215.72316
rwa,1984,955309763.52239
rwa,1985,1016416565.97841
rwa,1986,1106487794.28032
rwa,1987,1153149940.02829
rwa,1988,1260387271.28129
rwa,1989,1286191608.33538
rwa,1990,1221797711.86841
rwa,1991,1264378957.37535
rwa,1992,1295351024.56625
rwa,1993,1324774493.14022
rwa,1994,568043294.11771
rwa,1995,778925053.39489
rwa,1996,803437011.60544
rwa,1997,1000157831.15166
rwa,1998,1065844341.68337
rwa,1999,1065628101.09537
rwa,2000,1201636515.36027
rwa,2001,1269154049.60473
rwa,2002,1394247926.13446
rwa,2003,1507109001.99213
rwa,2004,1632232928.12301
rwa,2005,1828496018.68769
rwa,2006,2036158360.11895
rwa,2007,2273680859.55085
rwa,2008,2558536706.79308
rwa,2009,2705019366.81126
rwa,2010,2902110781.16385
rwa,2011,3064667364.7822
rwa,2012,3410779977.19695
rwa,2013,3599603831.72332
rwa,2014,3855730953.77298
rwa,2015,4247415746.07048
rwa,2016,4555864449.71943
rwa,2017,4812806830.51302
rwa,2018,5281617190.39283
rwa,2019,5718384223.42409
rwa,2020,5403310235.97636
sau,1970,28314538577.6774
sau,1971,30807604003.3584
sau,1972,34659069154.8869
sau,1973,40765401013.7129
sau,1974,55235917007.51
sau,1975,66960764348.9008
sau,1976,68500778405.2757
sau,1977,73378119677.02531
sau,1978,79594534755.94179
sau,1979,83961655788.0955
sau,1980,90769109139.24089
sau,1981,99704445542.23648
sau,1982,107656852613.418
sau,1983,111742003190.683
sau,1984,111243837654.79201
sau,1985,111553528453.517
sau,1986,105616114019.573
sau,1987,104269757044.99899
sau,1988,105000869872.713
sau,1989,106650773927.205
sau,1990,108674580782.86501
sau,1991,110461626065.166
sau,1992,116731054877.72
sau,1993,118342450793.87399
sau,1994,118945746516.351
sau,1995,117990438780.064
sau,1996,120309556646.71001
sau,1997,127105714963.89101
sau,1998,130530886162.317
sau,1999,134737215354.98599
sau,2000,139162255584.68201
sau,2001,143844645135.66699
sau,2002,148616229099.24399
sau,2003,153361443321.664
sau,2004,166771334288.64499
sau,2005,179227429732.28
sau,2006,193460837484.04401
sau,2007,208858471394.54901
sau,2008,225810118106.57101
sau,2009,241282914294.42599
sau,2010,261491282130.08496
sau,2011,280264654054.422
sau,2012,296979358225.51801
sau,2013,316397335291.89502
sau,2014,330379654743.69293
sau,2015,339881837866.66693
sau,2016,342571419901.97803
sau,2017,348977501862.62299
sau,2018,357864602207.58899
sau,2019,373554893832.83801
sau,2020,366795714946.31299
sdn,1965,4604789555.55952
sdn,1966,4892626869.30073
sdn,1967,4984232101.80112
sdn,1968,5109299372.48648
sdn,1969,4885359049.98289
sdn,1970,4862495488.4546
sdn,1971,4914733259.68794
sdn,1972,4733340069.40296
sdn,1973,4769830472.26577
sdn,1974,5362463238.19429
sdn,1975,6677035815.26302
sdn,1976,8194654374.0694
sdn,1977,8797431058.06077
sdn,1978,8409509922.42572
sdn,1979,8487942552.29898
sdn,1980,9032879934.06777
sdn,1981,9175057289.24574
sdn,1982,9264694260.64305
sdn,1983,9899116987.64914
sdn,1984,9811902516.06227
sdn,1985,9479095250.4056
sdn,1986,9876707664.82818
sdn,1987,11686704964.7901
sdn,1988,11805413213.4588
sdn,1989,12430752125.9768
sdn,1990,13004912091.2906
sdn,1991,14033313323.0604
sdn,1992,13822545603.184
sdn,1993,14517231091.8823
sdn,1994,15609528355.2304
sdn,1995,16545869156.1331
sdn,1996,14394886374.4634
sdn,1997,14922478235.3392
sdn,1998,15495774187.4497
sdn,1999,15970352552.5391
sdn,2000,15883987699.2669
sdn,2001,16939355035.8198
sdn,2002,17482448730.5822
sdn,2003,19370498656.6494
sdn,2004,21863196352.7201
sdn,2005,23858001196.3658
sdn,2006,25272991292.8849
sdn,2007,29316655615.0982
sdn,2008,31255567394.5987
sdn,2009,29751013366.7453
sdn,2010,31115246368.0876
sdn,2011,29898375398.9368
sdn,2012,23190778974.4322
sdn,2013,23570699019.9211
sdn,2014,24730273164.2898
sdn,2015,25226178424.2424
sdn,2016,26583474865.4496
sdn,2017,26728326452.0201
sdn,2018,25670938827.1137
sdn,2019,24690537263.11729
sdn,2020,23939417749.74689
sen,1980,2831024269.08457
sen,1981,2926399062.81485
sen,1982,3049245482.37626
sen,1983,3064414936.16639
sen,1984,3098930589.33055
sen,1985,3100745536.75062
sen,1986,3200160825.61179
sen,1987,3334516782.23095
sen,1988,3451289002.30669
sen,1989,3559131132.59488
sen,1990,3596989570.93266
sen,1991,3637115590.59992
sen,1992,3679355456.70455
sen,1993,3678961199.50838
sen,1994,3714834213.4264
sen,1995,3851991164.49113
sen,1996,3944745207.47723
sen,1997,4125497609.59656
sen,1998,4377745350.51419
sen,1999,4653304511.89006
sen,2000,4844942505.25716
sen,2001,4922294388.41608
sen,2002,5143846336.13001
sen,2003,5408583141.60707
sen,2004,5730363896.99911
sen,2005,5985564696.75548
sen,2006,6336393314.38797
sen,2007,6734435264.16927
sen,2008,6949049489.57199
sen,2009,7010722799.00639
sen,2010,7265037597.04021
sen,2011,7582729746.40043
sen,2012,7978144877.2764
sen,2013,8168006134.91683
sen,2014,8846447705.15893
sen,2015,9142784217.56538
sen,2016,9833792060.37145
sen,2017,10403598192.1162
sen,2018,10965751939.4152
sen,2019,11465211491.1828
sen,2020,11447872315.9259
sgp,2015,215450538260.11096
sle,2001,681725824.87845
sle,2002,816168691.47509
sle,2003,864338245.4731
sle,2004,897943922.58118
sle,2005,919145257.99763
sle,2006,930040720.20424
sle,2007,951247060.80147
sle,2008,1028712627.05645
sle,2009,1070631686.19932
sle,2010,1142128179.27218
sle,2011,1227273656.06864
sle,2012,1302060543.70746
sle,2013,1382068063.44262
sle,2014,1406968911.76235
sle,2015,1428938319.22774
sle,2016,1488067801.75828
sle,2017,1611933170.74361
sle,2018,1677970473.67197
sle,2019,1739482422.81769
sle,2020,1642446891.19601
slv,1965,4593263753.59193
slv,1966,4852555341.5484
slv,1967,5089635953.77314
slv,1968,5315796699.8051
slv,1969,5537277211.32504
slv,1970,5608405335.07513
slv,1971,5814471951.2793
slv,1972,6211747861.53316
slv,1973,6613518092.76797
slv,1974,6945572209.14326
slv,1975,7147181862.18746
slv,1976,7750226985.36738
slv,1977,8150363395.64946
slv,1978,8450808709.44795
slv,1979,8224202588.14377
slv,1980,7502078534.95576
slv,1981,6854981536.22663
slv,1982,6455773818.02596
slv,1983,6567572934.52487
slv,1984,6701508602.97149
slv,1985,6823781626.675
slv,1986,6894315527.58484
slv,1987,7039468173.64437
slv,1988,7163932758.89383
slv,1989,7205049418.77283
slv,1990,7611364170.56057
slv,1991,7820442764.21084
slv,1992,8168391848.57088
slv,1993,8461079305.9631
slv,1994,8884439926.8332
slv,1995,9370475490.79779
slv,1996,9439777292.10577
slv,1997,9739180437.41117
slv,1998,9984600330.99199
slv,1999,10214843558.5829
slv,2000,10471239611.6798
slv,2001,10490300290.2249
slv,2002,10643280786.6262
slv,2003,10845952454.4116
slv,2004,11099258982.0956
slv,2005,11459163385.3844
slv,2006,11930499463.4964
slv,2007,12007010902.7639
slv,2008,12019888160.1432
slv,2009,11958083422.871
slv,2010,12113149181.2269
slv,2011,12621003006.5876
slv,2012,13071310635.1985
slv,2013,13456398563.2543
slv,2014,13645705426.6703
slv,2015,14066000000
slv,2016,14489851826.7495
slv,2017,14773588523.087
slv,2018,15264641948.7254
slv,2019,15668349557.5381
slv,2020,14505798485.651
srb,1995,10228164512.1743
srb,1996,10527950196.3949
srb,1997,11007945858.6141
srb,1998,11454910974.4016
srb,1999,10667804108.7607
srb,2000,11345737670.869
srb,2001,11779492773.7351
srb,2002,12362290164.4497
srb,2003,13168205721.0917
srb,2004,13975826981.3641
srb,2005,15328584137.3238
srb,2006,16176793056.6099
srb,2007,17472942173.3385
srb,2008,18625671574.8534
srb,2009,18904180995.74129
srb,2010,19301450950.9114
srb,2011,19417551837.3994
srb,2012,19605675508.2648
srb,2013,20063846251.4038
srb,2014,20066753115.94189
srb,2015,20171654808.2278
srb,2016,20672944195.1854
srb,2017,21383805373.334
srb,2018,22203602747.5062
srb,2019,23171351531.1815
srb,2020,22882418570.11309
ssd,2008,6933208371.48517
ssd,2009,7527415676.13855
ssd,2010,6970007818.86012
ssd,2011,6841641435.7265
ssd,2012,4907687725.19556
ssd,2013,8865285177.9634
ssd,2014,6146947379.3531
ssd,2015,6784810471.11703
ssd,2016,6127274822.17632
ssd,2017,5684604948.74948
ssd,2018,4853030258.85754
ssd,2019,4265721396.5098
ssd,2020,3858155610.28553
stp,2001,103398261.56528
stp,2002,110733764.41909
stp,2003,119809337.9518
stp,2004,125409510.14866
stp,2005,140198361.42037
stp,2006,150136868.87782
stp,2007,155098551.49875
stp,2008,162867326.83238
stp,2009,172228628.88871
stp,2010,181147281.83996
stp,2011,189502785.70974
stp,2012,195817451.58006
stp,2013,203627766.74248
stp,2014,216123214.40838
stp,2015,222601376.56336
stp,2016,232214304.83987
stp,2017,242796731.35295
stp,2018,250090323.79443
stp,2019,258043175.72623
stp,2020,263649191.07743
sur,1975,1046859068.79878
sur,1976,914094020.20698
sur,1977,1051383192.79665
sur,1978,1256968736.93224
sur,1979,1192432197.4269
sur,1980,1279949708.70308
sur,1981,1408111122.96854
sur,1982,1424755462.48353
sur,1983,1403117821.11404
sur,1984,1323224991.44207
sur,1985,1349855934.66606
sur,1986,1331547161.19957
sur,1987,1353184802.56906
sur,1988,1399788953.21105
sur,1989,1497990556.34951
sur,1990,1391466783.45355
sur,1991,1405557606.50638
sur,1992,1425284708.01047
sur,1993,1405557606.50638
sur,1994,1332285398.13592
sur,1995,1410489396.5161
sur,1996,1406966655.91785
sur,1997,1456284497.48024
sur,1998,1495034205.05007
sur,1999,1466148048.23229
sur,2000,1468261680.88428
sur,2001,1497852362.4078
sur,2002,1583101695.64751
sur,2003,1713441605.14562
sur,2004,1810668209.59155
sur,2005,1939599011.14341
sur,2006,2043667161.5852
sur,2007,2162366521.24381
sur,2008,2248093849.56054
sur,2009,2421346929.01378
sur,2010,2528056461.7542
sur,2011,2633566997.1691
sur,2012,2863771820.33541
sur,2013,2979473701.31393
sur,2014,2996259458.9994
sur,2015,2793631281.64603
sur,2016,2739062225.737
sur,2017,2602193258.20759
sur,2018,2817776881.60578
sur,2019,3033594644.1551
sur,2020,2513776461.26407
svk,1995,27266355843.4988
svk,1996,28595682099.4758
svk,1997,30860941282.8781
svk,1998,31330447195.7266
svk,1999,32146624849.3023
svk,2000,31965375933.0027
svk,2001,33068360449.7793
svk,2002,33837920809.7426
svk,2003,34584733936.4222
svk,2004,34670611343.6695
svk,2005,36749273758.6394
svk,2006,39030317981.9367
svk,2007,43235094459.1828
svk,2008,45829952198.95149
svk,2009,45319670577.8597
svk,2010,47611948619.1746
svk,2011,48040436949.9695
svk,2012,49153900815.998
svk,2013,50238167850.30969
svk,2014,48621303562.1371
svk,2015,50741007968.4441
svk,2016,52493958450.7035
svk,2017,54126384766.68
svk,2018,55089033654.9988
svk,2019,56204517944.0011
svk,2020,56258098540.5152
svn,1995,14440878342.0844
svn,1996,14626102643.0711
svn,1997,15180980025.2887
svn,1998,15786960461.7355
svn,1999,16562767379.273
svn,2000,17077098722.4156
svn,2001,17835783637.025
svn,2002,18412695945.2504
svn,2003,19035573153.5086
svn,2004,19681649166.7969
svn,2005,20485517884.3641
svn,2006,21458683845.373
svn,2007,22627150703.4414
svn,2008,23432772451.3758
svn,2009,22779958366.3027
svn,2010,23303351101.223
svn,2011,23454372448.3305
svn,2012,23086039687.4394
svn,2013,23076994938.35509
svn,2014,23712748043.709
svn,2015,24285023697.5644
svn,2016,25056945100.959
svn,2017,26201690573.4258
svn,2018,27284599563.9594
svn,2019,27831215513.19329
svn,2020,26779074424.6297
swe,1980,149912181271.15399
swe,1981,152003292336.38
swe,1982,153947231804.117
swe,1983,156540700777.89499
swe,1984,160670557960.539
swe,1985,163406395832.99799
swe,1986,167338657467.25699
swe,1987,173037634715.297
swe,1988,178199281729.185
swe,1989,183389983470.34601
swe,1990,187323861139.84201
swe,1991,186871066703.59
swe,1992,185738284925.15497
swe,1993,182186721760.90302
swe,1994,187380654979.75696
swe,1995,193115677247.022
swe,1996,196347154940.38696
swe,1997,201631309185.93701
swe,1998,209584867685.21301
swe,1999,216964971380.116
swe,2000,227300791785.34201
swe,2001,230580403167.06201
swe,2002,233857643431.13
swe,2003,239834638254.88101
swe,2004,249049987013.19101
swe,2005,256132159774.99701
swe,2006,267434921959.108
swe,2007,274164983749.44696
swe,2008,278042591003.24902
swe,2009,275851441180.12903
swe,2010,286654845986.52301
swe,2011,296360186207.82098
swe,2012,297616404340.37
swe,2013,306371993385.76703
swe,2014,316920621600.34802
swe,2015,329851748832.64502
swe,2016,337941883708.73199
swe,2017,345337992447.79303
swe,2018,354308641864.315
swe,2019,363657128878.84003
swe,2020,351894251314.16693
swz,1971,276344151.24721
swz,1972,299673856.73696
swz,1973,332306818.88969
swz,1974,341561040.59421
swz,1975,368330981.44729
swz,1976,393475738.45821
swz,1977,450135674.48702
swz,1978,453297359.71786
swz,1979,478738341.04577
swz,1980,505536454.67357
swz,1981,507958004.87081
swz,1982,546907400.73127
swz,1983,555340458.2237
swz,1984,583919386.1304
swz,1985,681505319.06405
swz,1986,640980854.29357
swz,1987,661308959.88062
swz,1988,649392582.30598
swz,1989,719270731.48044
swz,1990,954163281.32851
swz,1991,944094168.5825
swz,1992,1060205742.70907
swz,1993,1141371059.46179
swz,1994,1115652665.85296
swz,1995,1237716626.52516
swz,1996,1279573516.99006
swz,1997,1278989364.04537
swz,1998,1317798908.20548
swz,1999,1347895436.97102
swz,2000,1132255322.03626
swz,2001,1148954944.18343
swz,2002,1183010617.63179
swz,2003,1245824909.1429
swz,2004,1365374000.22449
swz,2005,1442541712.28503
swz,2006,1518764565.26805
swz,2007,1587679744.49241
swz,2008,1649061647.45165
swz,2009,1689369137.45564
swz,2010,1734167442.9895
swz,2011,1768395219.43941
swz,2012,1823808467.41009
swz,2013,1883193592.76444
swz,2014,1936253557.57988
swz,2015,2034838266.79115
swz,2016,2081457076.56589
swz,2017,2142138872.37202
swz,2018,2205314333.38958
swz,2019,2230710702.48839
swz,2020,2330559102.03865
sxm,2015,865530726.25698
syc,1977,290059442.42852
syc,1978,290059442.42852
syc,1979,358561185.40045
syc,1980,343232626.26963
syc,1981,306899385.21214
syc,1982,271955705.66424
syc,1983,266642859.27455
syc,1984,279152055.7953
syc,1985,304839074.69343
syc,1986,299362160.44133
syc,1987,325115465.16323
syc,1988,323104856.47405
syc,1989,360045670.2158
syc,1990,383051063.93187
syc,1991,405644808.17208
syc,1992,419845321.01464
syc,1993,414757149.9429
syc,1994,433413233.04015
syc,1995,447123253.15457
syc,1996,464305627.52639
syc,1997,524965205.55608
syc,1998,560195678.97555
syc,1999,579435937.52197
syc,2000,610046152.4113
syc,2001,593012448.44458
syc,2002,580403410.42569
syc,2003,568435071.05739
syc,2004,516884181.88359
syc,2005,557029700.83565
syc,2006,618033816.62956
syc,2007,688125576.61014
syc,2008,678329767.98999
syc,2009,689351355.85698
syc,2010,726462773.36356
syc,2011,746653113.05942
syc,2012,791099648.40514
syc,2013,883049287.58522
syc,2014,928157436.94403
syc,2015,971870285.94176
syc,2016,1024832574.16369
syc,2017,1079596945.53485
syc,2018,1091461888.01453
syc,2019,1105960404.36428
syc,2020,989842966.84304
syr,2000,6266667021.49043
syr,2001,6678640487.91948
syr,2002,7456676804.37925
syr,2003,7851425532.35382
syr,2004,8290317813.43369
syr,2005,9319029398.35039
syr,2006,9657909199.96684
syr,2007,11260916355.1181
syr,2008,12438209888.1412
syr,2009,13071578219.1155
syr,2010,13986768373.4128
syr,2011,14671992580.463
syr,2012,12008978654.0372
syr,2013,9267864001.4306
syr,2014,9151674192.93931
syr,2015,8450332461.2192
syr,2016,8012385876.08162
syr,2017,7612962068.38775
syr,2018,7757275739.51681
syr,2019,8000255199.61345
tca,2012,629939482.69479
tca,2013,634414659.32588
tca,2014,665996620.12242
tca,2015,722281000
tca,2016,784417854.65818
tca,2017,763027344.24542
tca,2018,806907701.93901
tca,2019,843636115.8613
tca,2020,598301929.64197
tcd,2007,2020483602.29356
tcd,2008,2264180936.52898
tcd,2009,2499717564.43789
tcd,2010,2787311738.38676
tcd,2011,2927694746.95202
tcd,2012,3118269268.48151
tcd,2013,3401272948.50416
tcd,2014,3637861084.73724
tcd,2015,3617977807.4419
tcd,2016,3379817773.70293
tcd,2017,3053601970.30947
tcd,2018,3085477729.41369
tcd,2019,3162440192.91399
tcd,2020,2994301834.96965
tgo,1965,275863660.38252
tgo,1966,296650765.97859
tgo,1967,301217535.0595
tgo,1968,317430701.32458
tgo,1969,366247223.81677
tgo,1970,410662989.74138
tgo,1971,408782867.51147
tgo,1972,431771760.07912
tgo,1973,439797758.18777
tgo,1974,462648365.32525
tgo,1975,472861087.90832
tgo,1976,449839370.2264
tgo,1977,494368464.74463
tgo,1978,561059626.58975
tgo,1979,519851848.16641
tgo,1980,587692733.93195
tgo,1981,592239714.65801
tgo,1982,570641684.11347
tgo,1983,526308842.901
tgo,1984,525740569.3662
tgo,1985,530230699.38481
tgo,1986,546770233.08964
tgo,1987,547338599.74878
tgo,1988,556432514.71971
tgo,1989,566072819.81594
tgo,1990,562940865.9878
tgo,1991,539617341.45097
tgo,1992,506435980.46679
tgo,1993,376031471.33086
tgo,1994,480698049.59655
tgo,1995,497949263.9143
tgo,1996,515509967.40042
tgo,1997,683332840.24824
tgo,1998,691704132.93374
tgo,1999,690567399.13734
tgo,2000,694545966.58109
tgo,2001,638076809.04775
tgo,2002,600799412.81566
tgo,2003,671606622.37699
tgo,2004,697115787.3136
tgo,2005,643712455.96748
tgo,2006,715645021.26878
tgo,2007,759905087.18534
tgo,2008,681081525.85945
tgo,2009,659221915.1572
tgo,2010,691717228.6695
tgo,2011,733494844.67607
tgo,2012,1006029504.63731
tgo,2013,1109578010.46088
tgo,2014,1116602908.06014
tgo,2015,1146242538.84015
tgo,2016,1186171307.44015
tgo,2017,1238705973.18156
tgo,2018,1321000968.90405
tgo,2019,1380457180.45758
tgo,2020,1393074834.42225
tha,2015,220504763823.556
tjk,1985,1673524361.42619
tjk,1986,1730424289.79111
tjk,1987,1709659080.08862
tjk,1988,1808819389.4394
tjk,1989,1924583829.32645
tjk,1990,1966924712.20218
tjk,1991,1821940416.82919
tjk,1992,1287936040.68182
tjk,1993,1048545803.39961
tjk,1994,814111307.66059
tjk,1995,715721219.95553
tjk,1996,601939343.74024
tjk,1997,613080535.89477
tjk,1998,643203635.83115
tjk,1999,666273629.51854
tjk,2000,715834989.99661
tjk,2001,772650781.33775
tjk,2002,846482065.83578
tjk,2003,961199172.51179
tjk,2004,1107365423.67453
tjk,2005,1227815700.50775
tjk,2006,1361961523.25891
tjk,2007,1683053793.92117
tjk,2008,1998587112.75532
tjk,2009,2123878979.31199
tjk,2010,2351194957.39138
tjk,2011,2535259230.92852
tjk,2012,2682974994.41806
tjk,2013,2825136387.42343
tjk,2014,3110491630.19397
tjk,2015,3240576982.36277
tjk,2016,3277473981.08716
tjk,2017,3372937226.31489
tjk,2018,3609865882.04839
tjk,2019,3910177049.35749
tjk,2020,4000404072.98551
tkm,2015,13031142857.1429
tls,2000,340196966.43094
tls,2001,485096052.13298
tls,2002,455687355.03489
tls,2003,467065353.91216
tls,2004,559510044.79015
tls,2005,584063942.36729
tls,2006,548053245.92065
tls,2007,612671339.54444
tls,2008,626343938.19529
tls,2009,675805433.31466
tls,2010,744592026.52712
tls,2011,831901717.9118
tls,2012,887698512.40604
tls,2013,898798111.31078
tls,2014,969172604.36655
tls,2015,1013424300
tls,2016,1070745494.34381
tls,2017,1099789091.47792
tls,2018,1076538493.77218
tls,2019,1089782092.46537
tls,2020,1012235100.11734
ton,1994,148754087.12114
ton,1995,165034118.73233
ton,1996,170081160.24801
ton,1997,173933770.24768
ton,1998,183395175.71013
ton,1999,196006950.16056
ton,2000,196955772.20264
ton,2001,208312927.21416
ton,2002,215105807.11661
ton,2003,217584441.96585
ton,2004,212274545.84901
ton,2005,212980964.5535
ton,2006,215301964.36656
ton,2007,208706893.36004
ton,2008,219155983.1231
ton,2009,216782470.6832
ton,2010,218366253.45189
ton,2011,225268919.2347
ton,2012,224739761.00695
ton,2013,232536695.93643
ton,2014,230161094.65013
ton,2015,233280325.25346
ton,2016,246036424.41652
ton,2017,250555133.52744
ton,2018,258702120.25066
ton,2019,260754047.5012
ton,2020,263165062.02059
tto,1984,7083003175.70911
tto,1985,6888565650.69993
tto,1986,6768793528.18817
tto,1987,6668430823.3818
tto,1988,5932760791.70337
tto,1989,5810725020.26342
tto,1990,5857537191.09572
tto,1991,6037755496.89505
tto,1992,6003025494.08847
tto,1993,6154933647.16247
tto,1994,6128301954.88662
tto,1995,5417699293.18455
tto,1996,5799510346.39429
tto,1997,6600791795.04646
tto,1998,6983003836.70133
tto,1999,7367022179.9001
tto,2000,7927382415.45519
tto,2001,8048798574.28107
tto,2002,8604313532.79089
tto,2003,8939725781.33072
tto,2004,10333659092.0475
tto,2005,10562440859.8103
tto,2006,11249498650.3438
tto,2007,11821366741.5187
tto,2008,12636631423.6136
tto,2009,11040143601.7252
tto,2010,12232126759.5248
tto,2011,12957957731.7602
tto,2012,13427173854.9974
tto,2013,13864589505.4051
tto,2014,14000642868.4608
tto,2015,14320820397.027
tto,2016,13782392763.9104
tto,2017,13311091026.1135
tto,2018,13285158777.0055
tto,2019,13175529648.2327
tun,2000,13993682674.2405
tun,2001,14755231398.3139
tun,2002,15188417109.9748
tun,2003,16135869052.2657
tun,2004,17103559239.8328
tun,2005,18147772145.85749
tun,2006,19470890223.1021
tun,2007,20652206333.0296
tun,2008,22022728220.6029
tun,2009,22846595972.585
tun,2010,23990040049.3952
tun,2011,23618717303.7956
tun,2012,24763339544.363
tun,2013,25836549997.3042
tun,2014,26608187151.0586
tun,2015,26985425942.3727
tun,2016,27759267163.1507
tun,2017,28504554837.2156
tun,2018,29244301002.476
tun,2019,29831259314.5848
tun,2020,26437624278.7194
tur,1968,45867087655.0779
tur,1969,48437338582.032
tur,1970,50502256827.3114
tur,1971,54011043395.9566
tur,1972,59106843599.0819
tur,1973,62713153558.2648
tur,1974,67039412978.4038
tur,1975,73311841406.5045
tur,1976,81342242708.6611
tur,1977,86394707798.76558
tur,1978,87624652249.93269
tur,1979,87078890139.6987
tur,1980,85794928811.74429
tur,1981,92155335021.14848
tur,1982,97422482408.33981
tur,1983,102554826059.817
tur,1984,110265465049.487
tur,1985,113148185053.33099
tur,1986,117509444052.129
tur,1987,133001236049.998
tur,1988,136061599866.955
tur,1989,136342956553.60201
tur,1990,150550366218.07199
tur,1991,150475368376.22601
tur,1992,160204847262.702
tur,1993,175908577773.021
tur,1994,168274259832.23901
tur,1995,181975806961.064
tur,1996,195697346356.66599
tur,1997,213403403970.26801
tur,1998,219541375637.922
tur,1999,217791889983.20599
tur,2000,231979230989.224
tur,2001,225255969325.35199
tur,2002,238626103615.069
tur,2003,249544604850.02802
tur,2004,269604260671.58801
tur,2005,289318126367.52502
tur,2006,303466000556.96399
tur,2007,319112142948.37799
tur,2008,323497753262.37097
tur,2009,315924007548.61499
tur,2010,332519026411.25702
tur,2011,362452190618.72803
tur,2012,383839621551.164
tur,2013,412433926001.66302
tur,2014,437531423152.45294
tur,2015,462198506875
tur,2016,477947147616.67499
tur,2017,514109098089.72894
tur,2018,538685432128.04797
tur,2019,553223433874.20703
tur,2020,556778403630.797
tza,1990,5239703068.20494
tza,1991,5394809821.6272
tza,1992,5580715576.80034
tza,1993,5507914604.31427
tza,1994,5525348232.01471
tza,1995,5678805693.50771
tza,1996,5884331915.32954
tza,1997,6067867576.68384
tza,1998,6319121947.42268
tza,1999,6606720262.87153
tza,2000,6947808273.81464
tza,2001,7386401406.90603
tza,2002,7948481120.33247
tza,2003,8525607986.97996
tza,2004,9181915429.16484
tza,2005,9893810298.68067
tza,2006,10628960065.8033
tza,2007,11451192350.3722
tza,2008,11959189072.7637
tza,2009,12621269493.2336
tza,2010,13610790528.8314
tza,2011,14729955671.0862
tza,2012,15679303103.4588
tza,2013,16475273037.4899
tza,2014,18009390785.8376
tza,2015,19155720225.9124
tza,2016,20362432100.5267
tza,2017,21437880804.3724
tza,2018,22251377543.6366
tza,2019,23185935400.4312
tza,2020,23394791288.6018
uga,1982,1996023679.11454
uga,1983,1973149845.10968
uga,1984,1940094890.48463
uga,1985,1938462060.70725
uga,1986,2007677297.8356
uga,1987,2152739573.17123
uga,1988,2291453071.2475
uga,1989,2441288233.71172
uga,1990,2630165613.06189
uga,1991,2823068964.57348
uga,1992,3023449839.3333
uga,1993,3258225646.04554
uga,1994,3689624306.84159
uga,1995,4006073423.54898
uga,1996,4233760236.81788
uga,1997,4593192132.95374
uga,1998,4919423156.17519
uga,1999,5261628407.58622
uga,2000,5517607203.52241
uga,2001,6123530475.13181
uga,2002,6574388753.65461
uga,2003,7090697837.18531
uga,2004,7527571275.49312
uga,2005,8443758232.62353
uga,2006,9123345993.53762
uga,2007,10004833011.6659
uga,2008,9123128417.15005
uga,2009,9765425118.63814
uga,2010,10441094095.5115
uga,2011,11715393928.4979
uga,2012,12271655713.1675
uga,2013,12996582465.1481
uga,2014,13708028346.4843
uga,2015,14346672197.1106
uga,2016,15492768689.7842
uga,2017,15509506241.513
uga,2018,16830335656.1623
uga,2019,17812750833.1932
uga,2020,18258964768.5215
ukr,1990,52344884967.4064
ukr,1991,52520034384.6895
ukr,1992,54816967518.8556
ukr,1993,46560614888.1243
ukr,1994,37526479187.8661
ukr,1995,32890422704.89289
ukr,1996,29356239059.3203
ukr,1997,27829550724.311
ukr,1998,27661561684.4546
ukr,1999,26354605936.7591
ukr,2000,27397863183.2326
ukr,2001,32278321451.0615
ukr,2002,34405551553.269
ukr,2003,39285372389.098
ukr,2004,44807525483.3387
ukr,2005,44912303368.3243
ukr,2006,48460210040.33649
ukr,2007,54161959600.5524
ukr,2008,56734914028.6986
ukr,2009,49648702004.173
ukr,2010,51611673847.9031
ukr,2011,53389790411.6586
ukr,2012,54704693108.9778
ukr,2013,55977087059.80289
ukr,2014,50052475336.6175
ukr,2015,46579307566.5951
ukr,2016,47434422594.4775
ukr,2017,48956490691.7682
ukr,2018,50879782393.5038
ukr,2019,53475166460.1469
ukr,2020,52168872999.0975
ury,1983,3072836973.40686
ury,1984,3172999267.41134
ury,1985,3342651707.37442
ury,1986,3691735938.88415
ury,1987,3955801521.0593
ury,1988,4032228135.99493
ury,1989,4092191405.71024
ury,1990,4080394913.20988
ury,1991,4421148768.50233
ury,1992,4997576239.40442
ury,1993,5786173278.58824
