geo,time,ny_gns_ictr_cd
nzl,2004,20812734822.7522
nzl,2005,20295056867.8813
nzl,2006,18970926173.7001
nzl,2007,24758969209.492
nzl,2008,20924593578.7796
nzl,2009,22070167418.7021
nzl,2010,25678752048.3006
nzl,2011,29399266005.36729
nzl,2012,30740273393.0122
nzl,2013,37449351756.8418
nzl,2014,39490610895.3369
nzl,2015,36954894096.5528
nzl,2016,38844209655.7101
nzl,2017,42920041557.3708
nzl,2018,43217507127.0453
nzl,2019,44830225809.7572
omn,1974,553561088.34147
omn,1975,804284308.04612
omn,1976,954545164.54073
omn,1977,1138101042.40478
omn,1978,746670815.88897
omn,1979,1512159814.50641
omn,1980,2312102489.1141
omn,1981,3048928777.32287
omn,1982,2509843947.56933
omn,1983,2609438620.31182
omn,1984,2944408474.22719
omn,1985,2775608723.64331
omn,1986,1304934316.54025
omn,1987,2233290247.07412
omn,1988,1796618985.69571
omn,1989,2468140182.05462
omn,1990,2557830949.28479
omn,1991,1592173732.11963
omn,1992,1585195578.6736
omn,1993,1063320676.20286
omn,1994,1375095448.63459
omn,1995,1371977633.28999
omn,1996,2381209120.55397
omn,1997,2569833439.54096
omn,1998,1703583234.5052
omn,1999,2943254105.57998
omn,2000,6129521976.59298
omn,2001,5215026007.80234
omn,2002,5528091547.46424
omn,2003,6474835370.61119
omn,2004,7790952665.79974
omn,2005,11839875422.6268
omn,2006,15771729258.7776
omn,2007,16807399739.922
omn,2008,27249067620.28609
omn,2009,13146593498.0494
omn,2010,17908083224.9675
omn,2011,30383355006.5019
omn,2012,34243172951.8856
omn,2013,34313526657.9974
omn,2014,31042210663.19889
omn,2015,17693107932.3797
omn,2016,14564109232.7699
omn,2017,16384395318.5956
omn,2018,24695388816.645
omn,2019,19396442132.6398
omn,2020,6687061118.3355
pak,1976,1728633321.33339
pak,1977,2315135891.65219
pak,1978,2767083556.11646
pak,1979,2775273112.75217
pak,1980,3884588225.43033
pak,1981,4909034078.27702
pak,1982,5414069724.7706
pak,1983,5413762440.04669
pak,1984,5311591862.87697
pak,1985,4546136089.61583
pak,1986,6027359436.17031
pak,1987,6802636893.16503
pak,1988,6691966442.29485
pak,1989,6922548673.16611
pak,1990,7213779274.39015
pak,1991,9747361343.79867
pak,1992,10493809216.0131
pak,1993,8355383131.17921
pak,1994,9994732485.78778
pak,1995,10376639288.8539
pak,1996,9882372840.29746
pak,1997,10014828817.6253
pak,1998,10801039881.8247
pak,1999,10518098674.8906
pak,2000,15637626963.0345
pak,2001,16344323256.6128
pak,2002,17040594673.5953
pak,2003,19812019293.1535
pak,2004,24041390133.7502
pak,2005,23727034502.74269
pak,2006,24633398963.5228
pak,2007,26132475870.0535
pak,2008,21459168850.3753
pak,2009,25319838921.3524
pak,2010,28171166500.23
pak,2011,33052488876.2155
pak,2012,31175973752.0469
pak,2013,33911145182.6144
pak,2014,37327496951.8974
pak,2015,42671694866.2107
pak,2016,41659110379.3358
pak,2017,39721155551.8452
pak,2018,38430781179.5453
pak,2019,34503169061.7304
pak,2020,44412188465.877
pan,1977,768928900
pan,1978,987169800
pan,1979,1011683300
pan,1980,1050322000
pan,1981,984470400
pan,1982,1614615400
pan,1983,1483826200
pan,1984,771563800
pan,1985,1019335100
pan,1986,982233500
pan,1987,1587200800
pan,1988,937843300
pan,1989,138270700
pan,1990,1019486000
pan,1991,834042900
pan,1992,1375243800
pan,1993,1744037000
pan,1994,2155528900
pan,1995,2139515700
pan,1996,2465644500
pan,1997,2770570000
pan,1998,2346099000
pan,1999,2228762300
pan,2000,2695047200
pan,2001,2448195200
pan,2002,2426568000
pan,2003,2452071700
pan,2004,2261081900
pan,2005,2817741700
pan,2006,3600638000
pan,2007,5640684230.2564
pan,2008,7026788616.322
pan,2009,7377035565.1742
pan,2010,6665287581.2675
pan,2011,9568124301.1773
pan,2012,11905334384.2184
pan,2013,13882594004.8873
pan,2014,13706364365.3204
pan,2015,17100313775.5634
pan,2016,17205986966.4192
pan,2017,19697159120.9521
pan,2018,19454948343.1291
pan,2019,19403974485.9697
pan,2020,14221583848.853
per,1977,1853733884.25179
per,1978,2306778326.82214
per,1979,4367363095.5837
per,1980,5342420924.06923
per,1981,5501648470.32797
per,1982,5834537524.61255
per,1983,3804629329.57136
per,1984,3942456877.22519
per,1985,4017964463.5061
per,1986,2290651930.2148
per,1987,3220607066.04963
per,1988,2300077197.21
per,1989,3835247531.69656
per,1990,3447623993.11036
per,1991,4793134978.78905
per,1992,4708309900.83173
per,1993,4649899647.83947
per,1994,7524696380.11001
per,1995,8737580937.87578
per,1996,8983197409.85916
per,1997,10615852458.3799
per,1998,9852302046.79202
per,1999,9232576929.87334
per,2000,8961869453.61108
per,2001,8670720603.70168
per,2002,9285755777.20296
per,2003,9867464271.82118
per,2004,11909704366.9868
per,2005,15015940697.3474
per,2006,20677493037.008
per,2007,24639981372.95869
per,2008,27426680176.8316
per,2009,25276702718.06409
per,2010,33114529940.4529
per,2011,40707708345.3493
per,2012,42968346065.9732
per,2013,44086510569.3664
per,2014,41516520501.5839
per,2015,38052008170.8668
per,2016,37905997856.8966
per,2017,41648893677.4083
per,2018,43887120620.272
per,2019,44267693053.0418
per,2020,36390435425.9102
phl,1981,12350098981.416
phl,1982,11855802190.4864
phl,1983,11562315853.1429
phl,1984,8493058228.99711
phl,1985,6366142213.69543
phl,1986,6284761712.46285
phl,1987,8241904012.79127
phl,1988,9763949757.81377
phl,1989,10757461070.4826
phl,1990,11333924382.2669
phl,1991,10871588872.4608
phl,1992,12513501255.0424
phl,1993,12625242147.1316
phl,1994,16402967613.1043
phl,1995,18566822974.7714
phl,1996,21207556956.011
phl,1997,22502892135.1648
phl,1998,22064000080.2282
phl,1999,30802875487.9938
phl,2000,27938717813.6517
phl,2001,27325438306.9734
phl,2002,29734212439.46
phl,2003,30994596213.12889
phl,2004,34418501503.7068
phl,2005,40574084293.7768
phl,2006,47522870775.1665
phl,2007,57329689844.3707
phl,2008,65425308436.0844
phl,2009,66780104962.7775
phl,2010,82829689922.9341
phl,2011,86367643714.3497
phl,2012,92020140490.08591
phl,2013,103211145758.048
phl,2014,111102424540.30901
phl,2015,109201551133.105
phl,2016,111693904864.543
phl,2017,116573354687.228
phl,2018,117257067421.826
phl,2019,119660946722.17
phl,2020,89867096920.5744
png,1976,311633878.9527
png,1977,492228097.78865
png,1978,522798151.84623
png,1979,651992467.42614
png,1980,490051700.48131
png,1981,285992087.38715
png,1982,279240409.55261
png,1983,366260906.99946
png,1984,456489853.14346
png,1985,299141627.00821
png,1986,408474452.53224
png,1987,425971070.29059
png,1988,670035092.27988
png,1989,389880490.89707
png,1990,551307689.10115
png,1991,799981546.8255
png,1992,907975173.06729
png,1993,1267315630.25311
png,1994,1544379347.3043
png,1995,1629513273.92186
png,1996,1351149931.78978
png,1997,732224467.9863
png,1998,697567467.77609
png,1999,656427712.41123
png,2000,1143730186.60097
png,2001,873426318.25609
png,2002,688109542.93875
png,2003,1077149267.88759
png,2004,1194686570.85542
pol,1995,30009134020.6186
pol,1996,33069319906.5317
pol,1997,32442099076.0223
pol,1998,37167587558.2667
pol,1999,34340994530.0093
pol,2000,31721350452.1295
pol,2001,32878424387.5034
pol,2002,30879235294.1176
pol,2003,35347015247.7437
pol,2004,36603381014.8731
pol,2005,51680379539.4838
pol,2006,60049780355.7618
pol,2007,78354196827.92009
pol,2008,95265277934.58409
pol,2009,71396808147.1748
pol,2010,75556725566.2787
pol,2011,90336669636.83
pol,2012,83280116689.69749
pol,2013,89679629374.16949
pol,2014,96447354414.3287
pol,2015,93196416898.79301
pol,2016,90721142031.04388
pol,2017,102658184743.20599
pol,2018,113970502616.496
pol,2019,119760990154.71201
pol,2020,119955472061.953
prt,1975,3143980366.93633
prt,1976,3675736543.68356
prt,1977,4518834219.72023
prt,1978,6101820678.2126
prt,1979,7614121085.51242
prt,1980,9005912976.88861
prt,1981,7377994391.5794
prt,1982,6556918938.77058
prt,1983,5703424936.93322
prt,1984,4913633367.3169
prt,1985,6006259796.83435
prt,1986,10211205579.3946
prt,1987,13802618085.9712
prt,1988,16280672583.9209
prt,1989,17738129519.2229
prt,1990,22042389367.2075
prt,1991,22522337679.7631
prt,1992,27214696791.2769
prt,1993,21631959951.3931
prt,1994,21587897905.1383
prt,1995,29098533077.2167
prt,1996,26353393459.3925
prt,1997,25308169199.7492
prt,1998,27462542645.0507
prt,1999,25869385352.5351
prt,2000,21284768550.5181
prt,2001,22036965938.77349
prt,2002,23405584972.3912
prt,2003,27119280728.3796
prt,2004,29413121345.5146
prt,2005,27011429024.9974
prt,2006,26683653883.0045
prt,2007,32304736561.7541
prt,2008,30095330950.3658
prt,2009,26959692822.5467
prt,2010,25275577637.0325
prt,2011,32677300159.9145
prt,2012,29819472575.0957
prt,2013,35366243654.9329
prt,2014,34406590762.1606
prt,2015,31194795459.493
prt,2016,33700939791.86769
prt,2017,39890912158.5076
prt,2018,44421622803.90671
prt,2019,44139062999.30689
prt,2020,39535373449.095
pry,1995,1791963939.84779
pry,1996,2109655648.26114
pry,1997,1739697872.54461
pry,1998,2002060051.01798
pry,1999,1826108928.33441
pry,2000,1308685605.60472
pry,2001,1507108359.95743
pry,2002,1936384516.39708
pry,2003,1615397023.632
pry,2004,1928339047.84939
pry,2005,2185577203.3683
pry,2006,3107638038.74071
pry,2007,4570273347.59956
pry,2008,5790218285.99106
pry,2009,4865669560.44804
pry,2010,6562236408.50943
pry,2011,8520487130.46972
pry,2012,6801699759.16281
pry,2013,9256450489.91067
pry,2014,9039825701.18099
pry,2015,8172434738.57668
pry,2016,8838077785.69211
pry,2017,9671881540.27906
pry,2018,9165263099.84627
pry,2019,8279639226.97412
pry,2020,8281839767.30567
pse,1995,267600000
pse,1996,208600000
pse,1997,214500000
pse,1998,391342824.1479
pse,1999,390722569.44745
pse,2000,501635622.0992
pse,2001,374373462.10575
pse,2002,442324424.28646
pse,2003,60743381.80221
pse,2004,-299505286.0059
pse,2005,-50421410.10258
pse,2006,64432922.01742
pse,2007,956982979.75966
pse,2008,1961729912.6566
pse,2009,654814421.55964
pse,2010,746072890.92658
pse,2011,-54370324.48882
pse,2012,850965980.42205
pse,2013,992199403.54844
pse,2014,1139187228.89336
pse,2015,1591435679.81191
pse,2016,1768148759.0925
pse,2017,2316983818.08417
pse,2018,2515464244.53118
pse,2019,2888677283.85116
pse,2020,1869960640.5439
qat,2011,100831892191.39799
qat,2012,112715095769.231
qat,2013,115762728571.429
qat,2014,114968840027.47301
qat,2015,73703258543.9561
qat,2016,66730591758.4178
qat,2017,76355130078.29228
qat,2018,92952982816.6371
qat,2019,81396579820.4305
qat,2020,59705925652.2014
rou,1990,8072545454.54545
rou,1991,7225184210.52632
rou,1992,5752387500
rou,1993,6384648684.21053
rou,1994,6994354682.77946
rou,1995,6973033448.10625
rou,1996,5909899124.22965
rou,1997,5410752232.14286
rou,1998,4664756534.47499
rou,1999,4139489728.03757
rou,2000,5962572665.71468
rou,2001,6992435600.97725
rou,2002,8670261080.01815
rou,2003,9435480421.68675
rou,2004,11853122805.4049
rou,2005,13999325864.4423
rou,2006,20733420881.2061
rou,2007,27937758176.7762
rou,2008,46744095014.1989
rou,2009,39217100587.5196
rou,2010,36301960356.697
rou,2011,42326693506.5924
rou,2012,37642721568.9934
rou,2013,46807808513.0098
rou,2014,49002369486.0156
rou,2015,43232875159.3479
rou,2016,41068022035.1745
rou,2017,43048042491.3909
rou,2018,43769816919.2198
rou,2019,46827741388.0863
rou,2020,48187093826.6217
rus,1994,116848140636.522
rus,1995,110840234041.422
rus,1996,106219818195.72301
rus,1997,88863103802.9386
rus,1998,52358105569.2942
rus,1999,55335908952.0715
rus,2000,93896143853.5372
rus,2001,99685281772.36888
rus,2002,99408361690.5901
rus,2003,121643127813.763
rus,2004,178844249583.478
rus,2005,233381075267.63901
rus,2006,303521376912.94897
rus,2007,406377122924.69397
rus,2008,499314889857.07898
rus,2009,255241711727.89301
rus,2010,400804954043.052
rus,2011,588358380529.63904
rus,2012,601631890675.16699
rus,2013,556660563620.55603
rus,2014,504765115617.25098
rus,2015,359505086905.65894
rus,2016,319367994231.38
rus,2017,404076284224.41199
rus,2018,479784033312.51501
rus,2019,450363467793.97498
rus,2020,402001989935.42706
rwa,2010,819661004.94729
rwa,2011,1188243127.61184
rwa,2012,1046102381.53764
rwa,2013,1291168079.88416
rwa,2014,971384135.63014
rwa,2015,843993917.64232
rwa,2016,933891873.0297
rwa,2017,1328897588.61699
rwa,2018,1053672141.24801
rwa,2019,1152655419.38154
rwa,2020,1235799763.44002
sau,1971,2491987716.98052
sau,1972,3527215706.71022
sau,1973,5217418701.67386
sau,1974,30552606026.1676
sau,1975,26556632008.6172
sau,1976,38616103010.35
sau,1977,35816583171.2172
sau,1978,27511739825.4252
sau,1979,42335218305.3416
sau,1980,82950541110.1736
sau,1981,84540590920.44521
sau,1982,50426204129.89169
sau,1983,30834751171.6576
sau,1984,23531733743.4306
sau,1985,17676356056.7853
sau,1986,11846720218.3349
sau,1987,11447067246.2604
sau,1988,14693592560.3072
sau,1989,13096935008.6419
sau,1990,17870744721.0828
sau,1991,11351529238.9853
sau,1992,22919926604.3613
sau,1993,20620900097.9084
sau,1994,20812591740.0979
sau,1995,28385565411.66
sau,1996,35151026782.3765
sau,1997,37777835469.51489
sau,1998,24611511413.3333
sau,1999,41433906666.6667
sau,2000,57343826773.3334
sau,2001,51609274453.3334
sau,2002,55498254133.3333
sau,2003,75136418186.6667
sau,2004,109033305466.66701
sau,2005,159805852515.27802
sau,2006,182817400344.85999
sau,2007,203522018752.146
sau,2008,274204575600
sau,2009,157043915973.33301
sau,2010,230106420346.66696
sau,2011,339584350453.33301
sau,2012,360103183386.66693
sau,2013,333070733680
sau,2014,294405505786.66693
sau,2015,166857346160
sau,2016,175652602320
sau,2017,209133634213.33301
sau,2018,261342179457.85297
sau,2019,266413714160
sau,2020,176819396444.686
sdn,1977,720551382.3373
sdn,1978,524970483.19623
sdn,1979,460926337.24532
sdn,1980,340123708.79018
sdn,1981,498568638.13078
sdn,1982,355617536.82359
sdn,1983,408757715.35251
sdn,1984,-31065934.06594
sdn,1985,374407434.36822
sdn,1986,1540968640.76
sdn,1987,1627042633.30555
sdn,1988,1373647619.04762
sdn,1989,1186264430.60635
sdn,1990,344929508.19672
sdn,1991,-4188888.88889
sdn,1992,268448459.95893
sdn,1993,272596170.74702
sdn,1994,739357596.68508
sdn,1995,433873403.33964
sdn,1996,65547185.80109
sdn,1997,830198077.04512
sdn,1998,955614193.22709
sdn,1999,706566818.45179
sdn,2000,2210696958.61854
sdn,2001,3650149400.85041
sdn,2002,4114810950.59056
sdn,2003,5147983686.10622
sdn,2004,7037246418.90582
sdn,2005,7683329630.09359
sdn,2006,9698903272.8464
sdn,2007,14359200848.529
sdn,2008,16504602316.6761
sdn,2009,13534311104.0246
sdn,2010,11153692034.4693
sdn,2011,10323188337.2945
sdn,2012,6605413297.90192
sdn,2013,9165335137.85337
sdn,2014,17849189465.7171
sdn,2015,18938320559.54309
sdn,2016,15201508639.6623
sdn,2017,15596046307.543
sdn,2018,9907615246.66278
sdn,2019,9281738542.98191
sdn,2020,6442608466.34836
sen,1974,441451141.89647
sen,1975,490250956.61068
sen,1976,430651361.67165
sen,1977,451428136.79382
sen,1978,323102334.96643
sen,1979,376759437.52007
sen,1980,157163872.58854
sen,1981,305227469.25396
sen,1982,320372668.93837
sen,1983,186066324.70834
sen,1984,172825370.77606
sen,1985,194003056.16698
sen,1986,141864287.2216
sen,1987,385557254.14462
sen,1988,169857033.44639
sen,1989,172323797.25856
sen,1990,190071640.89948
sen,1991,218884364.42063
sen,1992,291229669.99913
sen,1993,109949535.91496
sen,1994,292808450.0312
sen,1995,537186150.94496
sen,1996,523487713.39912
sen,1997,650179964.78161
sen,1998,724609649.72395
sen,1999,760829883.52558
sen,2000,678130612.33548
sen,2001,954731867.84283
sen,2002,913086511.52475
sen,2003,1273985593.11647
sen,2004,1366880891.86624
sen,2005,1686414723.90788
sen,2006,1567565394.86813
sen,2007,2120728338.06521
sen,2008,2512547318.43273
sen,2009,2419237748.33816
sen,2010,2624968355.7408
sen,2011,2562165247.99217
sen,2012,2798458847.33575
sen,2013,3081567139.8091
sen,2014,3762320499.04545
sen,2015,3650981540.90338
sen,2016,4027944678.63146
sen,2017,4733119591.07171
sen,2018,5331218912.43281
sgp,1972,715636691.03354
sgp,1973,937299492.10776
sgp,1974,1349108618.24474
sgp,1975,1670669661.50461
sgp,1976,1903206963.07975
sgp,1977,1998789793.61088
sgp,1978,2439903391.88922
sgp,1979,3295657234.35884
sgp,1980,4024254755.23859
sgp,1981,5082870113.97614
sgp,1982,5986607369.69526
sgp,1983,7394864322.12201
sgp,1984,8707464365.2155
sgp,1985,7962961354.98879
sgp,1986,7396365347.04001
sgp,1987,7918842725.82894
sgp,1988,10492370358.5492
sgp,1989,13028061017.0581
sgp,1990,15807610751.2302
sgp,1991,20448059795.078
sgp,1992,24497657559.1067
sgp,1993,26889154033.3142
sgp,1994,35440702631.1221
sgp,1995,44427245553.926
sgp,1996,47066340761.0352
sgp,1997,52365440823.3975
sgp,1998,44021153014.5721
sgp,1999,42203755207.54369
sgp,2000,44554394979.46549
sgp,2001,35991420537.5205
sgp,2002,35560417271.9079
sgp,2003,38471119173.972
sgp,2004,46720940266.0741
sgp,2005,55758169249.867
sgp,2006,71593086289.9863
sgp,2007,90418356122.92239
sgp,2008,85883211533.82289
sgp,2009,85161261438.54889
sgp,2010,121323392691.017
sgp,2011,136348999692.896
sgp,2012,139437745053.27399
sgp,2013,139995524654.35901
sgp,2014,148908754966.59799
sgp,2015,135664269112.33701
sgp,2016,141741411623.37201
sgp,2017,156089023647.77899
sgp,2018,159112355031.08701
sgp,2019,150941812605.02701
sgp,2020,138887376102.45499
slb,1980,-230047884.02243
slb,1981,-241563024.04485
slb,1982,-249097836.0397
slb,1983,-228460320.45662
slb,1984,-229015100.12676
slb,1985,-206582175.92312
slb,1986,-81538903.25447
slb,1987,-29152020.63158
slb,1988,-136661571.33301
slb,1989,-103565186.10633
slb,1990,-75134946.31955
slb,1991,-102143097.41218
slb,1992,-48188244.93699
slb,1993,-82693293.163
slb,1994,-54626507.21856
slb,1995,-35497225.40298
slb,1996,-53779219.32172
slb,1997,-39441867.84421
slb,1998,35405422.19501
slb,1999,30177005.88584
slb,2000,-28414825.36322
slb,2001,-80514066.10187
slb,2002,-15571616.08553
slb,2003,74410138.66068
slb,2004,74646708.17137
slb,2005,16252102.51974
slb,2006,25020925.0062
slb,2007,19481154.43152
slb,2008,26960122.19425
slb,2009,46931961.866
slb,2010,30520767.30111
slb,2011,150715228.13823
slb,2012,197144257.5741
slb,2013,161600532.71787
slb,2014,123172609.71924
slb,2015,170922745.12126
slb,2016,173279741.81915
slb,2017,205781630.53839
slb,2018,144084762.89141
slb,2019,44616361.67311
slb,2020,110825698.95261
sle,1977,75941707.34445
sle,1978,182868882.21548
sle,1979,186527172.59142
sle,1980,32123475.00446
sle,1981,41934920.95065
sle,1982,67985289.25769
sle,1983,37860053.15568
sle,1984,121969760.35926
sle,1985,-6018633.01088
sle,1986,38141423.25616
sle,1987,108672319.16498
sle,1988,165070470.44999
sle,1989,94781274.06836
sle,1990,26045206.24348
sle,1991,52057265.81489
sle,1992,-19403868.96311
sle,1993,-378113.91672
sle,1994,47365609.20894
sle,1995,-28930079.49097
sle,1996,18554883.47484
sle,1997,-28779556.83228
sle,1998,16777611.61505
sle,1999,4834801.40962
sle,2000,-60358395.12711
sle,2001,-5496448.86169
sle,2002,30948355.29367
sle,2003,52470870.56395
sle,2004,70712817.93559
sle,2005,114817331.14594
sle,2006,103847889.55529
sle,2007,248449052.72223
sle,2008,265583798.21062
sle,2009,191948234.82214
sle,2010,553125712.26929
sle,2011,28023383.85094
sle,2012,358989458.97719
sle,2013,-633776294.85086
sle,2014,758420731.29733
sle,2015,-61826617.81978
sle,2016,-495393946.69154
sle,2017,-49746475.96006
sle,2018,-376096622.98654
sle,2019,-99238619.68083
sle,2020,12889090.93692
slv,1976,441160100
slv,1977,727560000
slv,1978,531999900
slv,1979,642319900
slv,1980,475600000
slv,1981,212480200
slv,1982,344078300
slv,1983,373394800
slv,1984,363368500
slv,1985,351645400
slv,1986,601273003.68909
slv,1987,623937500
slv,1988,644632600
slv,1989,702550600
slv,1990,560629175.02846
slv,1991,640248865.90437
slv,1992,971425092.82368
slv,1993,1209515221.64366
slv,1994,1584572680.48117
slv,1995,1711413743.59621
slv,1996,1358193729.81154
slv,1997,1562449331.04925
slv,1998,2080338494.46031
slv,1999,1875322600
slv,2000,1852000500
slv,2001,2258833900
slv,2002,1974535700
slv,2003,1961214500
slv,2004,2120605400
slv,2005,2459540000
slv,2006,2794400000
slv,2007,2321890000
slv,2008,2096300000
slv,2009,2161700000
slv,2010,2542764949.664
slv,2011,2496651738.32147
slv,2012,2547591453.35204
slv,2013,2224303067.41284
slv,2014,2617222966.16122
slv,2015,2889056028.10805
slv,2016,3311842582.70359
slv,2017,3754758583.90416
slv,2018,4057004644.25696
slv,2019,4374480672.03897
slv,2020,4532823591.56135
srb,2007,4318864424.98526
srb,2008,4687461469.16352
srb,2009,6651375908.68503
srb,2010,5816642479.00472
srb,2011,5074115969.76298
srb,2012,4746594959.4208
srb,2013,6750830715.20035
srb,2014,6181799841.74236
srb,2015,6478339375.31422
srb,2016,6654192347.47188
srb,2017,6870037434.70773
srb,2018,9468215786.33637
srb,2019,9427785270.34458
srb,2020,10990177085.5037
ssd,2014,1481871574.78144
ssd,2015,741087577.27096
sur,2006,1228985395.63363
sur,2007,1632905646.63024
sur,2008,1840590346.08379
sur,2009,2040147905.28233
sur,2010,2199047016.53675
svk,1995,6162203097.94297
svk,1996,6264102847.57263
svk,1997,7013981467.24934
svk,1998,7410034538.82406
svk,1999,7532475814.41997
svk,2000,7220644050.87837
svk,2001,7373693807.5797
svk,2002,8460755941.41265
svk,2003,9763339900.16378
svk,2004,12166784084.6955
svk,2005,14808603895.289
svk,2006,16280017413.1036
svk,2007,21731645969.6293
svk,2008,24040961439.7499
svk,2009,16342696625.5929
svk,2010,19028688746.35469
svk,2011,21415353436.67
svk,2012,21543812800.1494
svk,2013,23150814016.5045
svk,2014,23777282127.1284
svk,2015,20782033789.39849
svk,2016,19387322748.39149
svk,2017,20649315347.26089
svk,2018,23676561496.9831
svk,2019,22141964428.5391
svk,2020,19115003247.4847
svn,1995,5160481965.22442
svn,1996,5275948866.85552
svn,1997,5307882472.9892
svn,1998,5731996537.79573
svn,1999,5730238101.51615
svn,2000,5184293585.88033
svn,2001,5463503060.21718
svn,2002,6061440648.37905
svn,2003,7492199305.7966
svn,2004,8838177179.87045
svn,2005,9612607374.70464
svn,2006,11224307618.6325
svn,2007,13807770156.8381
svn,2008,15291159105.3189
svn,2009,11320461452.2577
svn,2010,10562358623.2593
svn,2011,11125434028.3074
svn,2012,9486781500.11603
svn,2013,10610885454.6063
svn,2014,12221019756.1613
svn,2015,9953518631.31035
svn,2016,10500345485.4726
svn,2017,12863505901.3044
svn,2018,14800559443.2071
svn,2019,14466400350.2721
svn,2020,14717887704.3849
swe,1970,10508213564.4678
swe,1971,11173257546.953
swe,1972,12900524928.4696
swe,1973,16019103696.5992
swe,1974,17038699353.6958
swe,1975,22002101240.4511
swe,1976,21676013655.69889
swe,1977,19795867777.5743
swe,1978,21347500894.0578
swe,1979,26004870627.8081
swe,1980,30962722148.5984
swe,1981,26110785824.1118
swe,1982,21678733682.5476
swe,1983,21988423856.0875
swe,1984,25437750165.4781
swe,1985,26393636426.73849
swe,1986,35493290709.1782
swe,1987,43493910053.0599
swe,1988,50624559083.8681
swe,1989,54804525805.63329
swe,1990,62916542697.2842
swe,1991,57335651781.8734
swe,1992,51100343397.324
swe,1993,34188029445.9959
swe,1994,45005867318.0136
swe,1995,60375777832.7633
swe,1996,65857230711.9476
swe,1997,61954285173.9657
swe,1998,65613630109.3066
swe,1999,70329774286.785
swe,2000,70478221900.451
swe,2001,65979129392.96269
swe,2002,70541878614.79021
swe,2003,92904904781.90871
swe,2004,107036643464.862
swe,2005,111319579187.265
swe,2006,131733795607.399
swe,2007,159927473991.97299
swe,2008,165870992991.64401
swe,2009,119332474669.282
swe,2010,144483849259.48901
swe,2011,166676711111.53299
swe,2012,153004655463.22501
swe,2013,160423983200.448
swe,2014,160417110327.68701
swe,2015,138819649113.14899
swe,2016,139748515782.526
swe,2017,154256687363.62799
swe,2018,158722924025.599
swe,2019,161970433031.33801
swe,2020,164455828342.82999
swz,1974,132400370.83269
swz,1990,219205072.12393
swz,1991,228074698.87224
swz,1992,223176751.54213
swz,1993,189737588.76627
swz,1994,256902293.14339
swz,1995,263425948.90782
swz,1996,223844473.03399
swz,1997,295895433.66613
swz,1998,213045825.5707
swz,1999,201419522.72127
swz,2000,365254824.96929
swz,2001,412380797.27115
swz,2002,325564540.0395
swz,2003,468811841.92358
swz,2004,515563380.6961
swz,2005,731656631.7863
swz,2006,637294543.9306
swz,2007,751119634.70299
swz,2008,447521414.18976
swz,2009,324506883.41882
swz,2010,335097582.40516
swz,2011,185632036.54983
swz,2012,861936712.11214
swz,2013,1040577308.24727
swz,2014,1041908605.03429
swz,2015,920003737.46613
swz,2016,730625187.76331
swz,2017,714315871.51047
swz,2018,750806897.01807
swz,2019,699817916.29224
swz,2020,605358074.85017
sxm,2011,76359776.53631
sxm,2012,177958659.21788
sxm,2013,162524581.00559
sxm,2014,185296089.38548
sxm,2015,238016759.77654
sxm,2016,221178770.94972
sxm,2017,304248005.77095
sxm,2018,536512663.70391
syc,1976,14395023.51163
syc,1977,28168154.15889
syc,1978,39482389.94867
syc,1979,33291090.48672
syc,1980,47700901.71392
syc,1981,35078502.81841
syc,1982,15714257.46005
syc,1983,25568483.3496
syc,1984,44652888.14027
syc,1985,54637899.92865
syc,1986,65080673.99437
syc,1987,84625581.89213
syc,1988,97033295.77412
syc,1989,85750300.93204
syc,1990,79949026.78081
syc,1991,75743096.89724
syc,1992,84344163.15169
syc,1993,92173973.59451
syc,1994,121563260.09983
syc,1995,104769000.58429
syc,1996,144223660.51353
syc,1997,113519820.11694
syc,1998,103107709.01965
syc,1999,144669195.99632
syc,2000,113571290.73177
syc,2001,111736792.75902
syc,2002,129780149.0072
syc,2003,125442832.45377
syc,2006,229724553.88067
syc,2007,188060971.04316
syc,2008,72017602.50741
syc,2009,105952395.65757
syc,2010,170172574.71177
syc,2011,95639841.40314
syc,2012,125431210.4498
syc,2013,312108672.06552
syc,2014,246361333.26684
syc,2015,244947797.3778
syc,2016,201514849.96988
syc,2017,203952728.93743
syc,2018,208395958.02549
syc,2019,202515858.03209
syc,2020,189468588.13814
syr,2000,12632082405.3452
syr,2001,16480260579.0646
syr,2002,18324434298.441
syr,2003,17421131403.118
syr,2004,19703677060.1336
syr,2005,22738795100.22269
syr,2006,28955467706.0134
syr,2007,28687158000.163
syr,2008,26174944320.7127
syr,2009,24039928861.4194
syr,2010,37047399108.0029
tcd,1977,217589894.17105
tcd,1978,256199322.89839
tcd,1982,67526714.77717
tcd,1983,109629355.15276
tcd,1984,67325931.84486
tcd,1985,39791898.25064
tcd,1986,57261328.77455
tcd,1987,125196462.61788
tcd,1988,197651679.5479
tcd,1989,131167141.31629
tcd,1990,40373454.76288
tcd,1991,137053542.1185
tcd,1992,129937995.70882
tcd,1993,68106911.00376
tcd,1994,158158137.94377
tgo,1974,338357671.17503
tgo,1975,143576527.52576
tgo,1976,192282883.33432
tgo,1977,210371605.24275
tgo,1978,357715608.56846
tgo,1979,262576469.08346
tgo,1980,309438059.53034
tgo,1981,190545170.73617
tgo,1982,132617629.51397
tgo,1983,169834059.33301
tgo,1984,127300941.2594
