geo,time,ne_gdi_ftot_cd
bwa,1975,94523326.57201
bwa,1976,92743790.24839
bwa,1977,115201900.23753
bwa,1978,170067616.51775
bwa,1979,258036809.81595
bwa,1980,366186309.83016
bwa,1981,384187880.96092
bwa,1982,326502864.91211
bwa,1983,319217795.6058
bwa,1984,326709796.67283
bwa,1985,254493850.52034
bwa,1986,311452290.99037
bwa,1987,541008993.98416
bwa,1988,792218090.34234
bwa,1989,969477393.41903
bwa,1990,1226471378.66165
bwa,1991,1232959042.3427
bwa,1992,1225316395.69607
bwa,1993,1120987371.54884
bwa,1994,1102398867.61529
bwa,1995,1276206622.89878
bwa,1996,1115636844.95518
bwa,1997,1313958584.41985
bwa,1998,1346719042.09754
bwa,1999,1463195225.32653
bwa,2000,1455329491.552
bwa,2001,1422824077.2444
bwa,2002,1494184392.67992
bwa,2003,2104433806.74357
bwa,2004,2493917875.94025
bwa,2005,2513432466.23801
bwa,2006,2656231480.36979
bwa,2007,3105078924.21972
bwa,2008,3347291010.56116
bwa,2009,3584220877.41611
bwa,2010,4298385009.42063
bwa,2011,4919516875.78603
bwa,2012,5209541522.15169
bwa,2013,4991741847.14665
bwa,2014,3934882632.76924
bwa,2015,3667272188.76493
bwa,2016,3698124977.06675
bwa,2017,3894099000.71516
bwa,2018,4495313725.4902
bwa,2019,4825351667.45693
bwa,2020,4206386061.69585
caf,1977,59019934.08491
caf,1978,55394079.2153
caf,1979,78506358.54563
caf,1980,55376849.91831
caf,1981,55937563.36678
caf,1982,47777540.47929
caf,1983,69016921.74059
caf,1984,77353210.51262
caf,1985,107240079.86413
caf,1986,144375247.43298
caf,1987,154393840.88327
caf,1988,124573524.36577
caf,1989,129096954.53065
caf,1990,170187258.87445
caf,1991,167720108.93743
caf,1992,171350226.94318
caf,1993,126083034.97708
caf,1994,101587756.73189
caf,1995,145601989.30819
caf,1996,67481845.45708
caf,1997,73505652.3436
caf,1998,79804824.73314
caf,1999,129551919.11114
caf,2000,101256179.45429
caf,2001,95427457.08445
caf,2002,95420553.74826
caf,2003,72998929.97302
caf,2004,86519619.72027
caf,2005,131928357.37365
caf,2006,149476916.85117
caf,2007,181422956.9
caf,2008,252689161.27108
caf,2009,266070828.39972
caf,2010,345737612.57961
caf,2011,327016356.12286
caf,2012,270330617.79866
caf,2013,107410493.95464
caf,2014,400864959.36364
caf,2015,348878413.60379
caf,2016,381020699.09566
caf,2017,502296709.51929
caf,2018,555565657.53858
caf,2019,319491572.95221
caf,2020,431561416.36523
can,1961,9177082991.39416
can,1962,9191900989.54029
can,1963,9722690801.90392
can,1964,11329416796.5943
can,1965,13237685299.9929
can,1966,15411434154.7074
can,1967,15881961721.4379
can,1968,16234252102.4751
can,1969,17828237845.266
can,1970,19280313905.6369
can,1971,22640126757.7738
can,1972,25452065865.2389
can,1973,30188981101.8898
can,1974,38034764826.1759
can,1975,42463625639.009
can,1976,49696754563.89449
can,1977,49821344616.8312
can,1978,50703953712.6326
can,1979,57222127368.9602
can,1980,65876667807.0476
can,1981,76872132788.3894
can,1982,71011591148.5775
can,1983,71871957156.7673
can,1984,71913365763.26151
can,1985,75824240205.0531
can,1986,79730118747.75101
can,1987,94683257918.552
can,1988,115266108718.61501
can,1989,130239864864.86501
can,1990,129376071306.136
can,1991,124120624945.448
can,1992,115223794159.01401
can,1993,108031935508.875
can,1994,112475834797.89101
can,1995,111177499271.349
can,1996,118596993032.63699
can,1997,132963310703.452
can,1998,130318166498.146
can,1999,136973817055.933
can,2000,145970641707.629
can,2001,148917871900.82599
can,2002,151939081118.97
can,2003,179219184926.129
can,2004,214317448116.83301
can,2005,256176761841.888
can,2006,301916431593.79401
can,2007,342807932222.32599
can,2008,364471415182.75507
can,2009,306637214591.89899
can,2010,379448759977.93103
can,2011,421619974885.96497
can,2012,447843495449.78497
can,2013,446640434761.01099
can,2014,440410285521.47107
can,2015,371236410475.862
can,2016,347960714854.65894
can,2017,374322815203.04498
can,2018,388452812323.67694
can,2019,388086807253.57501
can,2020,382766265639.82599
che,1970,8819348044.82049
che,1971,11262258158.1557
che,1972,14016916712.4866
che,1973,18659033746.2083
che,1974,20170945188.46709
che,1975,20149742377.8716
che,1976,18072435589.6944
che,1977,19441251924.2771
che,1978,28082811521.2528
che,1979,32146394418.7165
che,1980,37352282031.3899
che,1981,34549239384.9913
che,1982,33606564054.5732
che,1983,34265958267.8291
che,1984,32450296633.6128
che,1985,33310013837.4507
che,1986,48951803880.149
che,1987,61936376743.5622
che,1988,70768987904.05251
che,1989,69437492511.7672
che,1990,87211097754.1031
che,1991,84562516039.05161
che,1992,79007537334.66078
che,1993,71975238224.14729
che,1994,80420021934.63478
che,1995,93920000000
che,1996,86717831715.2104
che,1997,75206101426.30739
che,1998,80693049386.12219
che,1999,80307000399.41422
che,2000,75818819279.9621
che,2001,75711175634.03651
che,2002,82053308097.0101
che,2003,93702016781.7628
che,2004,107241952553.27699
che,2005,111123704625.763
che,2006,116678712713.351
che,2007,130622098467.17799
che,2008,148575658757.271
che,2009,136991271022.884
che,2010,147537692052.45599
che,2011,177854782747.16101
che,2012,174750999265.80899
che,2013,179017825966.14999
che,2014,185673590074.87
che,2015,177246750364.24701
che,2016,176668515689.51099
che,2017,182977960613.728
che,2018,188124431339.79901
che,2019,186576250157.229
che,2020,193637741543.21399
chl,1960,608431562.45019
chl,1961,706475243.88414
chl,1962,838230428.41941
chl,1963,936897085.25884
chl,1964,943269888.52327
chl,1965,917937113.91592
chl,1966,1040932672.09214
chl,1967,1037352168.64297
chl,1968,1102499034.99671
chl,1969,1247139684.86393
chl,1970,1432893546.1041
chl,1971,1666084909.63917
chl,1972,1624660478.85905
chl,1973,2264451397.50592
chl,1974,2910162614.34374
chl,1975,1416230245.65091
chl,1976,1453547852.23886
chl,1977,1983021855.21259
chl,1978,2524668976.04452
chl,1979,3455057432.21992
chl,1980,5147027577.11013
chl,1981,6827673086.61015
chl,1982,3729930378.11978
chl,1983,2744942838.24413
chl,1984,3065613696.23119
chl,1985,2957871769.31105
chl,1986,3234739800.98619
chl,1987,4345922465.51371
chl,1988,5385859218.12236
chl,1989,7239799721.22135
chl,1990,7940558843.48088
chl,1991,7930522635.30153
chl,1992,10939416369.9046
chl,1993,13095146707.3261
chl,1994,14201758269.3132
chl,1995,18912970253.5474
chl,1996,21028396612.4268
chl,1997,23502070940.0463
chl,1998,21624786047.41809
chl,1999,16057364763.2126
chl,2000,16372317540.4443
chl,2001,15355704985.6344
chl,2002,14885847135.7538
chl,2003,16039553355.5482
chl,2004,20108924885.8622
chl,2005,27240002171.5675
chl,2006,30736377343.2417
chl,2007,35978250588.9014
chl,2008,45887760911.2104
chl,2009,38720758512.7997
chl,2010,47105367636.5004
chl,2011,58319902941.2663
chl,2012,66448645672.0514
chl,2013,69051351173.0117
chl,2014,62145705641.2535
chl,2015,57992483822.0538
chl,2016,56938061659.4446
chl,2017,58229647461.8089
chl,2018,63890832304.9781
chl,2019,64005434075.8199
chl,2020,52857353258.23689
chn,1960,19495242407.99409
chn,1961,9506428601.02364
chn,1962,7307626123.16191
chn,1963,9003710142.98481
chn,1964,12100214160.3705
chn,1965,14539719973.1903
chn,1966,16743569701.0318
chn,1967,13248138679.0154
chn,1968,12303923568.1209
chn,1969,16724403062.7996
chn,1970,22354596660.9798
chn,1971,24796807132.9921
chn,1972,27997951031.13449
chn,1973,33645014386.2471
chn,1974,38291431791.76009
chn,1975,47473420029.0354
chn,1976,44699998222.93191
chn,1977,49201539385.2944
chn,1978,43875302560.9756
chn,1979,50545117252.1739
chn,1980,54593387062.5
chn,1981,53388698428.5714
chn,1982,57916140351.145
chn,1983,65001225015.3257
chn,1984,76219038739.28569
chn,1985,94181047057.8231
chn,1986,93113390307.2464
chn,1987,83416274479.8206
chn,1988,96994617160.49379
chn,1989,89049722510.12141
chn,1990,86565315650.09558
chn,1991,98541506533.101
chn,1992,129557475949.765
chn,1993,164960763454.802
chn,1994,194356894960.957
chn,1995,237559906630.582
chn,1996,273306777284.646
chn,1997,298126998624.81598
chn,1998,338376069862.66602
chn,1999,355955268050.20398
chn,2000,394625528181.77399
chn,2001,448075100022.95502
chn,2002,515550807261.08496
chn,2003,635187745451.25
chn,2004,772942095761.64685
chn,2005,901260696667.19482
chn,2006,1065776462500.31006
chn,2007,1345312497495.88989
chn,2008,1794590451868.69995
chn,2009,2235136265040.83984
chn,2010,2674048770187.43994
chn,2011,3312190765395.02979
chn,2012,3775497434152.36963
chn,2013,4260626714258.0498
chn,2014,4594225317527.75
chn,2015,4656286465804.90039
chn,2016,4667692059236.95996
chn,2017,5153283277682.42969
chn,2018,5952960929277.50977
chn,2019,6115038281454.45996
chn,2020,6313508578715.50977
civ,1965,195869679.74083
civ,1966,201075830.0282
civ,1967,207722818.49375
civ,1968,222164139.31388
civ,1969,235804959.28999
civ,1970,300647888.53671
civ,1971,332296180.40613
civ,1972,373768572.96582
civ,1973,546908505.21246
civ,1974,596581590.63782
civ,1975,858091119.10669
civ,1976,1034523912.27472
civ,1977,1618367321.35378
civ,1978,2343390931.9455
civ,1979,2477886523.51242
civ,1980,2478232650.47832
civ,1981,2054969748.81455
civ,1982,1639347720.96579
civ,1983,1211863597.90692
civ,1984,887044393.18587
civ,1985,821345156.84577
civ,1986,1082280119.39733
civ,1987,1187286364.45611
civ,1988,1177791241.64591
civ,1989,1006723046.39096
civ,1990,917878491.8212
civ,1991,899658978.91898
civ,1992,948272656.72756
civ,1993,1032277529.58901
civ,1994,960150400.02363
civ,1995,1505493642.57203
civ,1996,3468487871.27583
civ,1997,3253552569.83858
civ,1998,3571912359.15376
civ,1999,3635748504.18524
civ,2000,2712427288.93627
civ,2001,2578865504.03198
civ,2002,2791002662.86775
civ,2003,2729543742.26237
civ,2004,3172360073.18128
civ,2005,3302065166.80309
civ,2006,3600993463.11369
civ,2007,4802114885.43122
civ,2008,5492657483.12774
civ,2009,5458542626.96466
civ,2010,7232924063.98228
civ,2011,6548748662.14957
civ,2012,6212149105.06959
civ,2013,8864711320.774
civ,2014,10977988883.9825
civ,2015,10839176558.9213
civ,2016,10322899412.3579
civ,2017,10380531215.7769
civ,2018,11463865556.8088
civ,2019,12356200130.0539
civ,2020,13764764813.0775
cmr,1975,468007279.07653
cmr,1976,497174096.72715
cmr,1977,1346875546.90111
cmr,1978,2103645368.90017
cmr,1979,2403141016.23907
cmr,1980,1336617439.63923
cmr,1981,1624397614.92503
cmr,1982,1361507631.47268
cmr,1983,1450404965.80645
cmr,1984,1417074020.60662
cmr,1985,1468850108.73364
cmr,1986,2940042292.66669
cmr,1987,3201939526.50027
cmr,1988,2543241888.65335
cmr,1989,2000603220.04161
cmr,1990,2134686476.91512
cmr,1991,1970884152.07143
cmr,1992,1726914098.9634
cmr,1993,2391844752.44965
cmr,1994,1528722346.0104
cmr,1995,1883253109.89678
cmr,1996,1943032619.72772
cmr,1997,1959366533.52052
cmr,1998,2097514889.18247
cmr,1999,2025112359.87004
cmr,2000,1848118257.18663
cmr,2001,2106528860.7542
cmr,2002,2423214289.8535
cmr,2003,2932680688.68734
cmr,2004,3556464809.2874
cmr,2005,3624985648.5928
cmr,2006,3733714086.75226
cmr,2007,4446599096.55338
cmr,2008,5514152644.84305
cmr,2009,5195321339.18954
cmr,2010,5095994247.91272
cmr,2011,5799929723.29255
cmr,2012,5487213963.67061
cmr,2013,6203888999.50516
cmr,2014,7072421831.1304
cmr,2015,5994898211.58817
cmr,2016,6579463643.27303
cmr,2017,6965627021.95635
cmr,2018,7814902065.27541
cmr,2019,7572597203.32952
cmr,2020,7282781374.11264
cod,1991,0
cod,1994,440647058.82353
cod,1995,545142450.14245
cod,1996,1563969709.04743
cod,1997,152276534.18608
cod,1998,130530052.26481
cod,1999,144589054.54546
cod,2000,2752173913.04348
cod,2001,495590763.66667
cod,2002,648400173.47014
cod,2003,842346355.4527
cod,2004,1250332075.51799
cod,2005,1396986334.90044
cod,2006,2107791341.39748
cod,2007,2278323216.38054
cod,2008,2126514888.89982
cod,2009,2702721028.44975
cod,2010,6194086993.29461
cod,2011,6412224619.63479
cod,2012,4175542695.39171
cod,2013,7104316156.46035
cod,2014,8298948053.14116
cod,2015,8184780778.41434
cod,2016,7401611122.82377
cod,2017,9418793160.40865
cod,2018,9700334943.50005
cod,2019,10531073846.8543
cod,2020,11826851287.4515
cog,1974,196506375.48572
cog,1975,286963585.02959
cog,1976,224314271.72561
cog,1977,199039628.72707
cog,1978,205622826.95377
cog,1979,311204325.867
cog,1980,610092158.45326
cog,1981,960139128.36132
cog,1982,1290602344.04143
cog,1983,806159489.32318
cog,1984,666656496.64521
cog,1985,654405180.04314
cog,1986,544621093.84837
cog,1987,453309181.12385
cog,1988,411954788.53744
cog,1989,346699455.08485
cog,1990,482251123.93892
cog,1991,535612563.88979
cog,1992,603721006.84645
cog,1993,776938762.39306
cog,1994,936681551.86727
cog,1995,725796676.9001
cog,1996,805933077.43254
cog,1997,501684686.57086
cog,1998,474440454.28796
cog,1999,625792696.46488
cog,2000,675013517.1668
cog,2001,734659598.19371
cog,2002,684009616.65426
cog,2003,892749659.68118
cog,2004,1020132306.79375
cog,2005,1557032548.50862
cog,2006,2044921102.92392
cog,2007,5147437711.10371
cog,2008,4588436090.41697
cog,2009,5116150129.72634
cog,2010,5093953484.61568
cog,2011,5295339080.30265
cog,2012,6750493754.39619
cog,2013,8449315844.87086
cog,2014,9940603598.49855
cog,2015,9588667561.31819
cog,2016,8277099422.2877
cog,2017,4073712151.09571
cog,2018,3404412234.35517
cog,2019,3162228953.08076
cog,2020,2819286779.0391
col,1960,765315915.5991
col,1961,873846522.38806
col,1962,932805367.18252
col,1963,835510266.66667
col,1964,1008167711.11111
col,1965,768380952.38095
col,1966,812740740.74074
col,1967,898894993.3479
col,1968,997072128.75268
col,1969,1125582362.00835
col,1970,1296830439.92149
col,1971,1369667842.25392
col,1972,1394174704.00198
col,1973,1629750930.1408
col,1974,2027611399.1029
col,1975,2008859429.31048
col,1976,2437555843.78152
col,1977,2829184591.37112
col,1978,3578385982.86226
col,1979,4308632777.33776
col,1980,5602866431.32261
col,1981,6424172129.52291
col,1982,6804799191.08445
col,1983,6655638334.97131
col,1984,6491521809.20971
col,1985,6116615850.98063
col,1986,6198440447.06909
col,1987,6336325418.87755
col,1988,7646688390.97607
col,1989,7145096528.26553
col,1990,9115491976.26727
col,1991,8612961061.52753
col,1992,11160933686.2226
col,1993,15183587215.829
col,1994,19027353361.5579
col,1995,20718082734.6334
col,1996,20982522998.3904
col,1997,21551215668.1837
col,1998,18641760083.1146
col,1999,11417816711.0217
col,2000,14113288261.5656
col,2001,15124151103.7499
col,2002,16384603192.991
col,2003,17139317551.3722
col,2004,22048510832.4622
col,2005,30516182500.2407
col,2006,36489586341.23849
col,2007,49643173302.2283
col,2008,53072318078.3685
col,2009,52630459622.5128
col,2010,63167028482.9168
col,2011,73405714233.15179
col,2012,78357905986.65179
col,2013,81537456442.96318
col,2014,86400060745.90579
col,2015,68600718579.7166
col,2016,62588206619.27129
col,2017,67749853845.4256
col,2018,70943166162.7822
col,2019,69207453378.5885
col,2020,51094357168.8982
com,1980,36323923.86372
com,1981,33608211.80347
com,1982,31495829.19953
com,1983,32798762.92821
com,1984,31613552.87511
com,1985,33672562.90196
com,1986,47788855.09133
com,1987,57772601.00224
com,1988,61020392.18592
com,1989,58448903.0479
com,1990,73535899.12819
com,1991,72592599.1964
com,1992,78288757.0951
com,1993,77517335.06333
com,1994,54633928.33985
com,1995,68202399.25996
com,1996,67790508.26252
com,1997,62380074.01991
com,1998,63348990.68569
com,1999,65462560.52195
com,2000,60102034.14587
com,2001,64787891.75208
com,2002,72910002.96184
com,2003,93607340.01022
com,2004,108468083.34187
com,2005,111915034.19702
com,2006,119546776.42137
com,2007,127393166.04791
com,2008,171177877.429
com,2009,150686053.89939
com,2010,162187274.06435
com,2011,171133994.36674
com,2012,169605813.05676
com,2013,181011147.47478
com,2014,175168368.80735
com,2015,130378558.11612
com,2016,126357226.45888
com,2017,143550085.58125
com,2018,175460074.39542
com,2019,150913694.46035
com,2020,155516507.32528
cpv,2007,669548904.39557
cpv,2008,760976244.21316
cpv,2009,659343086.35614
cpv,2010,752172068.29789
cpv,2011,871984193.37789
cpv,2012,612199417.27777
cpv,2013,557787917.78266
cpv,2014,642106594.24697
cri,1960,81684793.21541
cri,1961,84412975.79592
cri,1962,88840769.31174
cri,1963,93351979.66948
cri,1964,88855806.6796
cri,1965,110128301.88679
cri,1966,111079245.28302
cri,1967,125886792.45283
cri,1968,133147169.81132
cri,1969,154490566.03774
cri,1970,191667924.5283
cri,1971,238235382.89716
cri,1972,271318764.12962
cri,1973,338749473.43082
cri,1974,400353089.53342
cri,1975,431131855.30922
cri,1976,565460910.15169
cri,1977,687141190.19837
cri,1978,811248541.42357
cri,1979,1055997666.27771
cri,1980,1154550758.45974
cri,1981,631223206.03952
cri,1982,529544172.56802
cri,1983,566247791.65916
cri,1984,733811334.14322
cri,1985,757223762.37624
cri,1986,824786738.35125
cri,1987,897133981.20121
cri,1988,873609974.93073
cri,1989,1075377881.88879
cri,1990,1278902119.29211
cri,1991,1223733680.34354
cri,1992,1658967368.63106
cri,1993,1954223583.15867
cri,1994,2095903427.02432
cri,1995,2291579436.08022
cri,1996,2096548064.30884
cri,1997,2430788378.89187
cri,1998,3026690041.83712
cri,1999,3005924959.79103
cri,2000,2956120931.34612
cri,2001,3168844732.56816
cri,2002,3279953323.57167
cri,2003,3418111719.91692
cri,2004,3699443159.42151
cri,2005,3998469393.52373
cri,2006,4609679772.23912
cri,2007,6012763038.71202
cri,2008,7313865552.55201
cri,2009,6457694983.01977
cri,2010,7327014228.02313
cri,2011,8309852261.83364
cri,2012,9459959492.07698
cri,2013,10095988382.874
cri,2014,10320029298.8127
cri,2015,10717714116.0987
cri,2016,11077681843.2361
cri,2017,11000461582.6845
cri,2018,11362259484.3459
cri,2019,10632665654.5667
cri,2020,10721338513.7238
cub,1970,1447337100
cub,1971,1758209300
cub,1972,2068731479.5383
cub,1973,2539467189.3848
cub,1974,2899398170.73171
cub,1975,3310606585.36585
cub,1976,3509209744.21437
cub,1977,3614169518.07229
cub,1978,4533950909.09091
cub,1979,4972606849.31507
cub,1980,5052997500
cub,1981,5163818192.77108
cub,1982,5322992705.88235
cub,1983,5605106868.45169
cub,1984,6083038474.67274
cub,1985,5798903592.09521
cub,1986,6512549796.01632
cub,1987,6124491924.20196
cub,1988,6710033113.45646
cub,1989,6921725746.50775
cub,1990,7022687234.04255
cub,1991,5501122969.83759
cub,1992,3447294189.18919
cub,1993,3060244054.05405
cub,1994,2331042972.97297
cub,1995,2359534405.71939
cub,1996,2919000000
cub,1997,2979000000
cub,1998,3122000000
cub,1999,3291000000
cub,2000,3630200000
cub,2001,3417300000
cub,2002,3074100000
cub,2003,2944900000
cub,2004,3237500000
cub,2005,3821500000
cub,2006,5486000000
cub,2007,5677800000
cub,2008,6583500000
cub,2009,5386000000
cub,2010,5562000000
cub,2011,5320000000
cub,2012,5677000000
cub,2013,6360000000
cub,2014,5891000000
cub,2015,7531000000
cub,2016,8051000000
cub,2017,9564000000
cub,2018,11453000000
cub,2019,11596000000
cub,2020,10536000000
cyp,1975,96267321.20942
cyp,1976,121291224.88135
cyp,1977,216419335.16316
cyp,1978,324324050.3509
cyp,1979,449147305.38922
cyp,1980,736710447.76119
cyp,1981,657465969.3166
cyp,1982,641936991.36868
cyp,1983,600576307.00779
cyp,1984,702690029.91027
cyp,1985,660812284.0691
cyp,1986,741359322.0339
cyp,1987,869700974.42144
cyp,1988,1052172647.42785
cyp,1989,1256479171.59763
cyp,1990,1375850704.22535
cyp,1991,1402692803.0303
cyp,1992,1772980312.90743
cyp,1993,1491655359.24617
cyp,1994,1528588095.2381
cyp,1995,2503376455.36869
cyp,1996,2409770388.95859
cyp,1997,2344434435.57583
cyp,1998,2017093891.40271
cyp,1999,2240030204.96224
cyp,2000,2005549481.62111
cyp,2001,1977931693.98907
cyp,2002,2392225000
cyp,2003,2951107587.76897
cyp,2004,3575942500
cyp,2005,3968066160.92526
cyp,2006,5033803788.73416
cyp,2007,6123542294.00493
cyp,2008,7569017137.83507
