geo,time,ny_trf_nctr_cd
tgo,2006,247236231.72371
tgo,2007,287874240.99055
tgo,2008,321378775.11211
tgo,2009,305059294.0492
tgo,2010,359863258.52986
tgo,2011,270854449.43497
tgo,2012,242173692.30386
tgo,2013,262401236.00019
tgo,2014,320325986.26896
tgo,2015,316746624.26336
tgo,2016,341542503.14206
tgo,2017,400352623.67592
tgo,2018,421822893.83406
tgo,2019,518037976.41621
tgo,2020,575215172.016
tha,1968,7000000
tha,1969,4000000
tha,1970,3000000
tha,1971,7020841.34615
tha,1972,30399841.34615
tha,1973,117560449.15966
tha,1974,215271134.8656
tha,1975,55693909.99691
tha,1976,28676339.82186
tha,1977,21666614.37934
tha,1978,6247127.03026
tha,1979,22624881.84966
tha,1980,74719022.87511
tha,1981,50322803.43165
tha,1982,74956134.97333
tha,1983,152955939.322
tha,1984,59015300.72675
tha,1985,46994189.74995
tha,1986,63706911.69593
tha,1987,100360505.07721
tha,1988,46600002.37211
tha,1989,46704256.4781
tha,1990,211995075.33564
tha,1991,298822732.47429
tha,1992,645588013.43302
tha,1993,749458917.20248
tha,1994,1129741538.7674
tha,1995,484884745.05523
tha,1996,812975760.27811
tha,1997,591883118.70502
tha,1998,499958911.3962
tha,1999,401098004.16251
tha,2000,585000064.81883
tha,2001,599000013.50381
tha,2002,602999778.86457
tha,2003,940976282.76517
tha,2004,2133727321.09471
tha,2005,4201605416.19737
tha,2006,4687045562.5363
tha,2007,5587882913.94105
tha,2008,6650452822.14611
tha,2009,5126125393.01985
tha,2010,6091514784.27177
tha,2011,11002051705.8741
tha,2012,12452118031.9852
tha,2013,10610154592.202
tha,2014,8730170752.28296
tha,2015,6689188471.05061
tha,2016,6815854874.7181
tha,2017,7526723492.7725
tha,2018,8008673731.51513
tha,2019,7198643373.40084
tha,2020,6049144716.0291
tjk,1993,24953488.37209
tjk,1994,24947368.42105
tjk,1995,24989417.98942
tjk,1996,30000000
tjk,1997,40000000
tjk,1998,56549961.37007
tjk,1999,35224995.96058
tjk,2000,38539999.03675
tjk,2001,110464884.91695
tjk,2002,185638544.1916
tjk,2003,218075814.98661
tjk,2004,225615047.97172
tjk,2005,249547615.99179
tjk,2006,335669415.47417
tjk,2007,414852258.53304
tjk,2008,764553006.67502
tjk,2009,543098003.71738
tjk,2010,593226855.44645
tjk,2011,788121383.02026
tjk,2012,881549676.00312
tjk,2013,864166092.9432
tjk,2014,862001741.73688
tjk,2015,486589540.97776
tjk,2016,568781346.91221
tjk,2017,569926430.16714
tjk,2018,492383512.5448
tjk,2019,640770586.75397
tjk,2020,688059339.85022
tkm,1991,54374557.9494
tkm,1993,11739656.69636
tkm,1994,1703496.32207
tkm,1995,10899723.96151
tkm,1996,4699969.30632
tkm,1997,-31149987.02068
tkm,1998,26865025.63451
tkm,1999,104850006.4941
tkm,2000,165949998.1117
tkm,2001,60000539.21569
tkm,2002,6999901.37094
tkm,2003,41800865.36526
tkm,2004,48400000
tkm,2005,39800000
tkm,2006,53800000
tkm,2007,136800000
tkm,2008,151800000
tkm,2009,82000000
tkm,2010,118000000
tkm,2011,124000000
tkm,2012,137000000
tkm,2013,96000000
tkm,2014,104000000
tkm,2015,114000000
tkm,2016,125000000
tkm,2017,137000000
tls,2000,363899900
tls,2001,535491300
tls,2002,436147000
tls,2003,329993800
tls,2004,257804700
tls,2005,168025000
tls,2006,261634800
tls,2007,415446600
tls,2008,421757400
tls,2009,381062200
tls,2010,378690400
tls,2011,399622700
tls,2012,276596900
tls,2013,292745200
tls,2014,130196800
tls,2015,53586500
tls,2016,39241100
tls,2017,-11722800
tls,2018,-31071200
tls,2019,-41684200
tls,2020,-102090700
ton,1978,8727251.91713
ton,1979,10529622.17751
ton,1980,12264746.07151
ton,1981,14749023.21305
ton,1982,23259154.07242
ton,1983,29360270.27027
ton,1984,21589293.5498
ton,1985,21291291.29129
ton,1986,25094919.7861
ton,1987,30385100.12603
ton,1988,31658549.08998
ton,1989,34023837.90226
ton,1990,41010186.75722
ton,1991,35937066.17307
ton,1992,36804246.15841
ton,1994,19706862.59658
ton,1995,22809032.96876
ton,1996,32371945.77482
ton,1997,39442817.57024
ton,1998,43579088.47185
ton,1999,40905414.7975
ton,2000,47539503.386
ton,2001,50557888.82076
ton,2002,56348747.59152
ton,2003,57870735.59554
ton,2004,70241628.78232
ton,2005,81291802.09462
ton,2006,84819055.20434
ton,2007,90766165.67634
ton,2008,101410669.19192
ton,2009,102422256.31682
ton,2010,88971849.2405
ton,2011,96007477.75776
ton,2012,123815269.33742
ton,2013,135341561.88718
ton,2014,147080450.25658
ton,2015,137763830.99171
ton,2016,135047844.5166
ton,2017,153127391.99276
ton,2018,160044078.76744
ton,2019,173589374.53233
ton,2020,151218258.94983
tto,1975,-12627905.96718
tto,1976,-24550592.45825
tto,1977,-22416666.67601
tto,1978,-26208333.34425
tto,1979,-30875000.01286
tto,1980,-41958333.35082
tto,1981,-52250000.02177
tto,1982,-94625000.03943
tto,1983,-24291666.67679
tto,1984,-27416666.66667
tto,1985,-24204081.63265
tto,1986,-28416666.66667
tto,1987,-22583333.33333
tto,1988,-9183739.8374
tto,1989,-7482352.94118
tto,1990,-6164705.88235
tto,1991,2352941.17647
tto,1992,376470.58824
tto,1993,4690624.35761
tto,1994,320680.51781
tto,1995,-4472241.83732
tto,1996,-7060698.40635
tto,1997,3822976.15049
tto,1998,22228188.55882
tto,1999,37699995.23726
tto,2000,37899996.8253
tto,2001,33400003.20862
tto,2002,54500008.00166
tto,2003,58600006.35415
tto,2004,56200000
tto,2005,50100006.34961
tto,2006,55199993.66307
tto,2007,60199993.67909
tto,2008,46900001.59005
tto,2009,27000000
tto,2010,28800000
tto,2011,23028458.64603
tto,2012,38648780.63954
tto,2013,28103514.10921
tto,2014,-17398636.31399
tto,2015,-41500266.56631
tto,2016,56399715.09972
tto,2017,48600177.0042
tto,2018,-96099294.02729
tto,2019,11741083.45795
tun,1993,597290026.90047
tun,1994,687756425.46461
tun,1995,752630221.00032
tun,1996,822477912.47175
tun,1997,777195044.75992
tun,1998,817423377.53579
tun,1999,877676614.39892
tun,2000,803749908.80572
tun,2001,942239521.7905
tun,2002,1105788844.34128
tun,2003,1277066356.22817
tun,2004,1511360899.23725
tun,2005,1488130106.36658
tun,2006,1609466566.49136
tun,2007,1846105821.75745
tun,2008,2144225306.38747
tun,2009,2164630082.20395
tun,2010,2233477714.12603
tun,2011,2194700951.83975
tun,2012,2434662910.55765
tun,2013,2584292484.76642
tun,2014,2631148023.7969
tun,2015,2179343393.14845
tun,2016,1975325884.54376
tun,2017,2081342481.60701
tun,2018,2342853904.56761
tun,2019,2271469465.64885
tun,2020,2192184611.00839
tur,1967,122222222.22222
tur,1968,177777777.77778
tur,1969,177777777.77778
tur,1970,330434782.6087
tur,1971,569819668.83422
tur,1972,791519434.62898
tur,1973,1250883392.22615
tur,1974,1490008915.50902
tur,1975,1437008291.72151
tur,1976,1120005814.00444
tur,1977,1107015373.23036
tur,1978,1099007543.26529
tur,1979,1810029121.1568
tur,1980,2171002379.27853
tur,1981,2557990416.78996
tur,1982,2277005836.54392
tur,1983,1760000650.5221
tur,1984,1987988253.15353
tur,1985,1916000305.8842
tur,1986,1840004773.8365
tur,1987,2323119695.23743
tur,1988,2088993880.43262
tur,1989,3426998653.97547
tur,1990,4365002788.80949
tur,1991,5005190476.19048
tur,1992,3904333333.33333
tur,1993,3646900000
tur,1994,3010881756.75676
tur,1995,4402327510.91703
tur,1996,4097245700.2457
tur,1997,4509960500.32916
tur,1998,5505492903.72075
tur,1999,4880805873.9255
tur,2000,4764139635.3167
tur,2001,2986967526.10966
tur,2002,2433043059.97877
tur,2003,1019990405.75655
tur,2004,1117029393.19537
tur,2005,1453981988.68711
tur,2006,1813940707.03535
tur,2007,2071049044.43933
tur,2008,2186036419.51594
tur,2009,2332939806.45161
tur,2010,1475047444.76976
tur,2011,1718952955.22388
tur,2012,1451000668.15145
tur,2013,1276978201.49175
tur,2014,1520029517.93466
tur,2015,1391003823.52941
tur,2016,1543017449.75332
tur,2017,2525022504.86555
tur,2018,755995298.64966
tur,2019,825002908.10392
tur,2020,118976333.80884
tza,1998,559813627.09863
tza,1999,336600418.04122
tza,2000,390800724.25518
tza,2001,200080887.78367
tza,2002,295859999.99172
tza,2003,510952295.4607
tza,2004,588803953.29333
tza,2005,495746244.46668
tza,2006,588667435.89744
tza,2007,739411333.89369
tza,2008,833827586.19826
tza,2009,891231605.53083
tza,2010,1051200000.01433
tza,2011,902161322.59652
tza,2012,812094239.73308
tza,2013,775662696.85228
tza,2014,477388862.4827
tza,2015,479433035.7524
tza,2016,381468345.76126
tza,2017,401978333.56424
uga,1965,0
uga,1966,0
uga,1967,3801120.44818
uga,1968,5302521.0084
uga,1969,5703081.23249
uga,1970,4201680.67227
uga,1971,6021008.40336
uga,1972,5431372.54902
uga,1973,2623249.29972
uga,1974,1804564.90728
uga,1975,971111.11111
uga,1976,1270000
uga,1977,583529.41176
uga,1978,845217.3913
uga,1979,1740500
uga,1980,1900000
uga,1981,300000
uga,1982,19000000
uga,1983,65800000
uga,1984,26000000
uga,1985,39999665.29503
uga,1986,100999686.7572
uga,1987,100209835.04105
uga,1988,120000000
uga,1989,114000001.1792
uga,1990,77999988.11067
uga,1991,80499996.36969
uga,1992,135900003.56988
uga,1993,107899995.49017
uga,1994,303699993.08972
uga,1995,329900008.88982
uga,1996,421100000
uga,1997,18500000
uga,1998,36500000.04349
uga,1999,21400000
uga,2000,167031403.73673
uga,2001,633109728.14373
uga,2002,683775995.02098
uga,2003,842285224.25608
uga,2004,992781066.26123
uga,2005,1137690023.1409
uga,2006,1037223197.85243
uga,2007,1178490855.81409
uga,2008,1274326780.0272
uga,2009,1334906834.64558
uga,2010,1117574763.40038
uga,2011,1590277169.00639
uga,2012,1415546393.94534
uga,2013,1472935237.9774
uga,2014,1204504959.45772
uga,2015,1342710083.27254
uga,2016,1414446258.38418
uga,2017,1460496381.97701
uga,2018,1574838595.13102
uga,2019,1748664011.87719
uga,2020,1797117107.54963
ukr,1994,782065579.19863
ukr,1995,614909921.37803
ukr,1996,508991265.58475
ukr,1997,844981066.23254
ukr,1998,782013282.04566
ukr,1999,705999914.63492
ukr,2000,907314041.65625
ukr,2001,1485824910.1841
ukr,2002,1947208350.54256
ukr,2003,2195323194.62936
ukr,2004,2571536003.00808
ukr,2005,2893827931.39111
ukr,2006,3252871287.12871
ukr,2007,3641980198.0198
ukr,2008,3231128493.31713
ukr,2009,3884639079.98768
ukr,2010,4153687181.8136
ukr,2011,4844244188.96531
ukr,2012,5375922913.27744
ukr,2013,6218316026.52321
ukr,2014,3766730884.09735
ukr,2015,3650359126.01226
ukr,2016,3628112855.3146
ukr,2017,3624147447.41809
ukr,2018,3652322567.59986
ukr,2019,6276542235.42885
ukr,2020,4096003705.83326
ury,1988,21282649.20169
ury,1989,7773939.19295
ury,1990,8089920.30646
ury,1991,25693611.53789
ury,1992,24595014.54642
ury,1993,37614117.88587
ury,1994,41215725.92637
ury,1995,75947078.28004
ury,1996,82456534.28335
ury,1997,73890296.3418
ury,1998,58973968.4298
ury,1999,49981797.81821
ury,2000,27450411.58385
ury,2001,29675646.25237
ury,2002,73645133.36783
ury,2003,82521998.53237
ury,2004,112442641.74081
ury,2005,142172317.86132
ury,2006,126008847.94005
ury,2007,136796966.46926
ury,2008,147792183.98705
ury,2009,137274410.66998
ury,2010,139981983.41916
ury,2011,155776485.69446
ury,2012,123901007.35576
ury,2013,45121655.53472
ury,2014,70856044.05059
ury,2015,67992992.38127
ury,2016,69547867.2263
ury,2017,86214521.34857
ury,2018,98632859.56524
ury,2019,188647644.78244
ury,2020,187438732.12363
usa,1970,-6618000000
usa,1971,-7904000000
usa,1972,-9227000000
usa,1973,-7868000000
usa,1974,-8735000000
usa,1975,-9142000000
usa,1976,-8122000000
usa,1977,-8112000000
usa,1978,-8842000000
usa,1979,-10552000000
usa,1980,-12618000000
usa,1981,-17039000000
usa,1982,-19836000000
usa,1983,-20495000000
usa,1984,-23642000000
usa,1985,-25652000000
usa,1986,-27763000000
usa,1987,-26810000000
usa,1988,-28988000000
usa,1989,-30400000000
usa,1990,-31734000000
usa,1991,4910000000
usa,1992,-41912000000
usa,1993,-45355000000
usa,1994,-46078000000
usa,1995,-44050000000
usa,1996,-49513000000
usa,1997,-51424000000
usa,1998,-60033000000
usa,1999,-47978000000
usa,2000,-54276000000
usa,2001,-65032000000
usa,2002,-61490000000
usa,2003,-64176000000
usa,2004,-80340000000
usa,2005,-86074000000
usa,2006,-79314000000
usa,2007,-100591000000
usa,2008,-108577000000
usa,2009,-114197000000
usa,2010,-113111000000
usa,2011,-118650000000
usa,2012,-105075000000
usa,2013,-102971000000
usa,2014,-101357000000
usa,2015,-118876000000
usa,2016,-129364000000
usa,2017,-127503000000
usa,2018,-138266000000
usa,2019,-149965000000
usa,2020,-158226000000
uzb,1992,12944606.41399
uzb,1993,30745580.32283
uzb,1994,25459281.05615
uzb,1995,24939704.31968
uzb,1996,-2000000
uzb,1997,28500000
uzb,1998,43000000
uzb,1999,49000000
uzb,2000,13000000
uzb,2001,43000000
uzb,2002,120000000
uzb,2003,319000000
uzb,2004,355865287.48038
uzb,2005,657885936.79803
uzb,2006,732864699.89827
uzb,2007,1039000000
uzb,2008,1839000000
uzb,2009,1164111574.35079
uzb,2010,2001895337.29816
uzb,2011,2991471924.60205
uzb,2012,4240700192.72378
uzb,2013,3842386266.78848
uzb,2014,4434412797.65029
uzb,2015,2291473825.4022
uzb,2016,3291643196.31981
uzb,2017,4322916802.97961
uzb,2018,4207690959.54221
uzb,2019,5454549802.25359
uzb,2020,5212086863.55378
vct,1977,8703703.7037
vct,1978,9296296.2963
vct,1979,16100000
vct,1980,16100000
vct,1981,17400000
vct,1982,17600000
vct,1983,19400000
vct,1984,15500000
vct,1985,13400000
vct,1986,7733333.33333
vct,1987,6733333.33333
vct,1988,6251851.85185
vct,1989,8285185.18519
vct,1990,9588888.88889
vct,1991,7177777.77778
vct,1992,7825925.92593
vct,1993,7781481.48148
vct,1994,12192592.59259
vct,1995,9437037.03704
vct,1996,13103703.7037
vct,1997,12648148.14815
vct,1998,13025925.92593
vct,1999,14407407.40741
vct,2000,16318518.51852
vct,2001,12610740.74074
vct,2002,12141962.96296
vct,2003,12901222.22222
vct,2004,14110444.44444
vct,2005,18053074.07407
vct,2006,20166333.33333
vct,2007,20156148.14815
vct,2008,13161851.85185
vct,2009,11420777.77778
vct,2010,9957555.55556
vct,2011,7888333.33333
vct,2012,24762740.74074
vct,2013,24240222.22222
vct,2014,32449037.03704
vct,2015,35119074.07407
vct,2016,37458000
vct,2017,40388481.48148
vct,2018,41368888.88889
vct,2019,42021222.22222
vct,2020,40753925.92593
ven,1965,-43511111.11111
ven,1966,-52422222.22222
ven,1967,-47466666.66667
ven,1968,-79111111.11111
ven,1969,-95933333.33333
ven,1970,-92000000
ven,1971,-83000000
ven,1972,-95000000
ven,1973,-111000000
ven,1974,-199000000
ven,1975,-173000000
ven,1976,-232000000
ven,1977,-283000000
ven,1978,-407000000
ven,1979,-407000000
ven,1980,-439000000
ven,1981,-409000000
ven,1982,-639000000
ven,1983,-211000000
ven,1984,-172000000
ven,1985,-171000000
ven,1986,-121000000
ven,1987,-91000000
ven,1988,-147000000
ven,1989,-183000000
ven,1990,-302000000
ven,1991,-364000000
ven,1992,-374000000
ven,1993,-368000000
ven,1994,-84000000
ven,1995,109000000
ven,1996,138000000
ven,1997,-98960294.71961
ven,1998,-196577794.01023
ven,1999,-62750536.56926
ven,2000,-170163235.29412
ven,2001,-149068674.86528
ven,2002,-164165733.48264
ven,2003,17527410.91453
ven,2004,-72063659.91646
ven,2005,-63221360.89578
ven,2006,-71037727.06102
ven,2007,-431774569.16628
ven,2008,-610399608.31857
ven,2009,-324712300.66213
ven,2010,-279693360.65891
ven,2011,-498369897.18602
ven,2012,-980788939.92027
ven,2013,-1215967225.03056
ven,2014,739731230.70558
vnm,1981,0
vnm,1982,0
vnm,1983,0
vnm,1984,0
vnm,1985,32000000
vnm,1986,30000000
vnm,1987,10000000
vnm,1988,4000000.16488
vnm,1989,5999999.9552
vnm,1990,48999999.39841
vnm,1991,34999998.79687
vnm,1992,58999996.58996
vnm,1993,70199999.27638
vnm,1994,169999995.63953
vnm,1995,473487126.55005
vnm,1996,1045837932.12254
vnm,1997,712081733.47567
vnm,1998,950899975.94965
vnm,1999,1049984920.57799
vnm,2000,1341208196.16607
vnm,2001,1256861874.28357
vnm,2002,1799993405.58919
vnm,2003,2232277892.06948
vnm,2004,2488143122.30408
vnm,2005,3379171542.02594
vnm,2006,4048705003.36058
vnm,2007,6421372078.76375
vnm,2008,7312000000
vnm,2009,6450000012.59883
vnm,2010,8110104869.85632
vnm,2011,8796083728.51449
vnm,2012,8525935930.18053
vnm,2013,9513512157.5734
vnm,2014,9610725931.53017
vnm,2015,8373611465.89358
vnm,2016,7834875483.56962
vnm,2017,8336595003.00461
vnm,2018,9301908455.2065
vnm,2019,9241000000
vnm,2020,9456000000
vut,1982,23740352.88324
vut,1983,15518127.01493
vut,1984,22437458.88278
vut,1985,18947278.90941
vut,1986,19655749.42462
vut,1987,33187683.43291
vut,1988,28097813.27404
vut,1989,16518014.99749
vut,1990,24514410.61455
vut,1991,34046263.43123
vut,1992,26136341.18809
vut,1993,25211718.11385
vut,1994,23780207.89485
vut,1995,23246937.41025
vut,1996,-548058.07428
vut,1997,2769817.89937
vut,1998,-504203.73674
vut,1999,8106245.98102
vut,2000,8051369.73612
vut,2001,17623414.36559
vut,2002,10665232.26218
vut,2003,7190944.04415
vut,2004,14432661.23982
vut,2005,19910527.45277
vut,2006,25266306.82352
vut,2007,22999676.87614
vut,2008,37537509.54762
vut,2009,24844399.70471
vut,2010,22299999.58723
vut,2011,12546023.65954
vut,2012,16861422.21023
vut,2013,18256339.74139
vut,2014,79900733.1694
vut,2015,160826026.79899
vut,2016,123861719.29016
vut,2017,46962181.69407
vut,2018,112915172.6955
vut,2019,157716427.34186
vut,2020,169009360.37442
wsm,2002,50997033.66645
wsm,2003,58427420.88308
wsm,2004,73116838.12723
wsm,2005,91177249.75095
wsm,2006,107544345.69856
wsm,2007,99832645.41772
wsm,2008,124434044.32342
wsm,2009,122293979.78614
wsm,2010,134689100.79596
wsm,2011,161192720.11393
wsm,2012,175375358.53977
wsm,2013,188802836.01033
wsm,2014,162722207.87049
wsm,2015,162339548.69849
wsm,2016,131964418.25764
wsm,2017,140001814.16627
wsm,2018,167960193.00728
wsm,2019,181258695.74404
wsm,2020,188919320.69086
yem,1990,645038167.93893
yem,1991,908821548.82155
yem,1992,996703626.01139
yem,1993,1009952704.09212
yem,1994,1047294117.64706
yem,1995,1058213493.30265
yem,1996,1081706841.40729
yem,1997,1225732716.61278
yem,1998,1330340288.02403
yem,1999,1423230479.45645
yem,2000,1393186905.60111
yem,2001,1273065841.98919
yem,2002,1339627930.53381
yem,2003,1379922831.53809
yem,2004,1444524354.35338
yem,2005,1407100235.91556
yem,2006,1381768537.82651
yem,2007,1425909390.21136
yem,2008,2163215627.72509
yem,2009,1514939751.05338
yem,2010,2123360000
yem,2011,2133820781.57156
yem,2012,5082640497.11341
yem,2013,3723321289.96231
yem,2014,5275808562.05501
yem,2015,4150000000
yem,2016,4998925678.05565
yem,2017,6489490343.34764
yem,2018,7869992535.92088
zaf,1960,1399999.44059
zaf,1961,2799998.88118
zaf,1962,9799996.08412
zaf,1963,6999997.20294
zaf,1964,15399993.84647
zaf,1965,20999991.60882
zaf,1966,22399991.04941
zaf,1967,26599989.37118
zaf,1968,47599980.98
zaf,1969,29399988.25235
zaf,1970,6999997.20294
zaf,1971,-2796354.44076
zaf,1972,-10406839.28778
zaf,1973,-54758270.49392
zaf,1974,1471720.15344
zaf,1975,47328780.19082
zaf,1976,22999999.98125
zaf,1977,2299999.99813
zaf,1978,6899999.99438
zaf,1979,27315181.26485
zaf,1980,143804761.70469
zaf,1981,100275879.13542
zaf,1982,20261262.84896
zaf,1983,-201956736.41539
zaf,1984,-241988371.72844
zaf,1985,-174094473.22039
zaf,1986,-36760978.51735
zaf,1987,-284376483.69025
zaf,1988,-243680633.21776
zaf,1989,-210853221.5646
zaf,1990,-320022159.34849
zaf,1991,-513526237.64169
zaf,1992,-365357643.75877
zaf,1993,-640205649.23341
zaf,1994,-608313619.46604
zaf,1995,-645419205.42582
zaf,1996,-746633172.84209
zaf,1997,-722222222.22222
zaf,1998,-740372266.33866
zaf,1999,-926753416.80989
zaf,2000,-925386898.75789
zaf,2001,-726780653.25466
zaf,2002,-554422381.81525
zaf,2003,-988538871.3366
zaf,2004,-1682585878.60117
zaf,2005,-2465680184.92601
zaf,2006,-2328583031.82456
zaf,2007,-2352598858.82987
zaf,2008,-2288529511.45112
zaf,2009,-2646777676.81178
zaf,2010,-2289378790.36224
zaf,2011,-1955764278.13968
zaf,2012,-3821118405.82711
zaf,2013,-3177447099.54198
zaf,2014,-3156283427.3911
zaf,2015,-2596563325.93505
zaf,2016,-1826049711.73719
zaf,2017,-2820347182.0565
zaf,2018,-2613364163.24742
zaf,2019,-2392652473.6303
zaf,2020,-2563688172.50032
zmb,1980,-173375000
zmb,1981,-119222222.22222
zmb,1982,-29111111.11111
zmb,1983,-9461538.46154
zmb,1984,-35555555.55556
zmb,1985,-38483870.96774
zmb,1986,-44935897.4359
zmb,1987,-30063157.89474
zmb,1988,-34855421.68675
zmb,1989,-28028985.50725
zmb,1990,-42959420.28986
zmb,1991,-40024767.80186
zmb,1992,-32891061.45251
zmb,1993,-18998454.0636
zmb,1994,-18999103.67493
zmb,1995,-20000462.90939
zmb,1996,-17000000
zmb,1997,-16000000
zmb,1998,-26999570.37753
zmb,1999,-15513944.72362
zmb,2000,13600199.30564
zmb,2001,11000110.77571
zmb,2002,76264902.46897
zmb,2003,42282340.01648
zmb,2004,19272887.06606
zmb,2005,106814069.67626
zmb,2006,361833199.18959
zmb,2007,530490993.12929
zmb,2008,560094107.9104
zmb,2009,515977943.3622
zmb,2010,300510183.23571
zmb,2011,240811179.45975
zmb,2012,319104248.82948
zmb,2013,327052709.58777
zmb,2014,301352233.95613
zmb,2015,226566077.96783
zmb,2016,211891705.78423
zmb,2017,359495770.94825
zmb,2018,275771540.3077
zmb,2019,322992606.67184
zmb,2020,220474839.32164
zwe,1990,-2000000
zwe,1991,1700000
zwe,1992,40000000
zwe,1993,26000000
zwe,1994,86000000
zwe,1995,120000000
zwe,1996,149000000
zwe,1997,126000000
zwe,1998,166000000
zwe,1999,154830000
zwe,2000,190716200
zwe,2001,113600000
zwe,2002,228000000
zwe,2003,169100000
zwe,2004,204000000
zwe,2005,163100000
zwe,2006,439354400
zwe,2007,439900000
zwe,2008,634302100
zwe,2009,1190625600
zwe,2010,1401541500
zwe,2011,1899163900
zwe,2012,2094103700
zwe,2013,1868235100
zwe,2014,1879514400
zwe,2015,2020061500
zwe,2016,1827451800
zwe,2017,1354198101.16483
zwe,2018,1369494431.08778
zwe,2019,1591277658.87389
zwe,2020,2290481007.34621
