geo,time,bn_gsr_mrch_cd
tgo,2009,-413799318.57553
tgo,2010,-448672588.922
tgo,2011,-842105649.42143
tgo,2012,-557937858.26346
tgo,2013,-870717642.64233
tgo,2014,-887874096.57954
tgo,2015,-1033133707.34804
tgo,2016,-964676414.33038
tgo,2017,-643771343.12912
tgo,2018,-782473426.24768
tgo,2019,-756881147.51904
tgo,2020,-743893212.0754
tha,1975,-672693396.08339
tha,1976,-193136280.47963
tha,1977,-783966632.9215
tha,1978,-858371453.54603
tha,1979,-1550343491.89709
tha,1980,-1902468625.37298
tha,1981,-2028951762.00639
tha,1982,-730561531.4842
tha,1983,-2861115999.57444
tha,1984,-1897744075.71619
tha,1985,-1332141583.76379
tha,1986,388378528.551
tha,1987,-424455378.8765
tha,1988,-2074422954.22654
tha,1989,-2916112698.17942
tha,1990,-6750841823.28632
tha,1991,-5989183373.6553
tha,1992,-4161016223.23911
tha,1993,-4288132943.28471
tha,1994,-3699827991.89269
tha,1995,-7968062317.0494
tha,1996,-9488173662.7833
tha,1997,1571580383.42678
tha,1998,16237902370.5638
tha,1999,14013304684.7564
tha,2000,11700606669.9539
tha,2001,8543463760.79822
tha,2002,9043920573.17568
tha,2003,11174586666.5745
tha,2004,10785241110.4599
tha,2005,3401859999.99999
tha,2006,13669570000
tha,2007,26640300000
tha,2008,17348110000
tha,2009,31202270000
tha,2010,26677710000
tha,2011,12185610000
tha,2012,30070436.82674
tha,2013,39589416.64763
tha,2014,17215877879.5615
tha,2015,26116490036.8391
tha,2016,35776081543.9561
tha,2017,32581233623.8188
tha,2018,22387658665.9007
tha,2019,26724512284.5023
tha,2020,40855578701.25089
tjk,2002,-123753200
tjk,2003,-119533500
tjk,2004,-135498600
tjk,2005,-788324781.856
tjk,2006,-1220856542.756
tjk,2007,-2174787101.15
tjk,2008,-3036095163.835
tjk,2009,-2122205437.838
tjk,2010,-2474662264.65309
tjk,2011,-3013784356.70434
tjk,2012,-3581518872.41251
tjk,2013,-3985972511.96311
tjk,2014,-3071942368.17073
tjk,2015,-2290054218.77429
tjk,2016,-1885133435.7284
tjk,2017,-1516758752.98203
tjk,2018,-1889538718.14957
tjk,2019,-1919892453.33063
tjk,2020,-1444880656.86152
tls,2006,-91352469.82322
tls,2007,-169016981.7068
tls,2008,-296877162.77526
tls,2009,-323024547.70309
tls,2010,-280367654.37765
tls,2011,-373260569.65832
tls,2012,-638353268.02453
tls,2013,-678534152.87527
tls,2014,-748757906.62771
tls,2015,-634878300
tls,2016,-538571200
tls,2017,-664487235.29592
tls,2018,-588567917.22351
tls,2019,-566498487.16043
tls,2020,-509939818.96779
ton,1971,-2490880.39884
ton,1972,-3739212.75192
ton,1973,-4299058.8565
ton,1974,-6089358.44772
ton,1975,-11320981.44929
ton,1976,-11671677.0648
ton,1977,-11085054.06737
ton,1978,-10927210.51704
ton,1979,-16870909.52177
ton,1980,-19831228.72829
ton,1981,-29499482.22482
ton,1982,-30663052.60122
ton,1983,-33972187.49334
ton,1984,-26220252.70967
ton,1985,-23899600.71535
ton,1986,-26409008.2959
ton,1987,-28055427.1656
ton,1988,-37636962.79766
ton,1989,-38114484.6159
ton,1990,-40448692.57913
ton,1991,-40852045.23666
ton,1992,-36439907.21593
ton,1993,-37595844.83257
ton,1994,-48727298.51261
ton,2001,-55334776.86184
ton,2002,-60953691.53942
ton,2003,-56384630.40942
ton,2004,-72130157.34428
ton,2005,-87805411.75607
ton,2006,-111747187.70173
ton,2007,-125236901.21568
ton,2008,-159899670.69227
ton,2009,-178229611.7632
ton,2010,-168056350.40914
ton,2011,-189855282.60445
ton,2012,-186558615.12782
ton,2013,-172446462.9243
ton,2014,-169812705.432
ton,2015,-180692299.16307
ton,2016,-167604006.46078
ton,2017,-185292023.62652
ton,2018,-202546785.0454
ton,2019,-205637344.70323
ton,2020,-191263142.22236
tto,1975,414416534.51419
tto,1976,387267121.50279
tto,1977,416833333.50701
tto,1978,243458333.43478
tto,1979,425041666.84377
tto,1980,939208333.72467
tto,1981,962125000.40089
tto,1982,-169416666.73725
tto,1983,-130625000.05443
tto,1984,468541666.66667
tto,1985,787102040.81633
tto,1986,168944444.44444
tto,1987,356694444.44445
tto,1988,405255284.55285
tto,1989,505505882.35294
tto,1990,1012541176.47058
tto,1991,564188235.29412
tto,1992,695741176.47059
tto,1993,547177556.75005
tto,1994,741055272.81268
tto,1995,587663076.86811
tto,1996,382443767.26928
tto,1997,-528642041.99032
tto,1998,-740849823.54387
tto,1999,50800000
tto,2000,969600051.30324
tto,2001,714600038.21461
tto,2002,237000000
tto,2003,1296700000
tto,2004,1656058664.5938
tto,2005,4271946809.66517
tto,2006,7573822193.7939
tto,2007,5535360780.6821
tto,2008,9069628922.6859
tto,2009,2241376047.27209
tto,2010,4737927322.1487
tto,2011,8908292400.52651
tto,2012,7498907567.05441
tto,2013,8635528373.11573
tto,2014,7379970483.40753
tto,2015,4197325881.75985
tto,2016,1415668848.58555
tto,2017,3192995396.3986
tto,2018,4138405990.11192
tto,2019,2731830799.44396
tto,2020,984055692.69508
tun,1976,-646026472.2664
tun,1977,-825271012.53123
tun,1978,-845806511.77895
tun,1979,-929975092.24092
tun,1980,-970480200.77288
tun,1981,-961919791.33817
tun,1982,-1163051530.90772
tun,1983,-1084319600.73755
tun,1984,-1166273332.52857
tun,1985,-885564637.41936
tun,1986,-934474489.28723
tun,1987,-727678638.77031
tun,1988,-1096986977.4084
tun,1989,-1207178816.43456
tun,1990,-1678178368.12144
tun,1991,-1199410569.19728
tun,1992,-2037462782.19576
tun,1993,-2064276166.67635
tun,1994,-1566895824.49448
tun,1995,-1988897700.23791
tun,1996,-1760823224.23786
tun,1997,-1954954072.44423
tun,1998,-2106742189.72974
tun,1999,-2079706632.38424
tun,2000,-2193066718.54672
tun,2001,-2343067152.05435
tun,2002,-2079855575.35403
tun,2003,-2211169679.52657
tun,2004,-2255218927.3097
tun,2005,-1903219176.32249
tun,2006,-2464040870.7575
tun,2007,-2831604482.22265
tun,2008,-3945163232.04176
tun,2009,-3636000074.05899
tun,2010,-4512016207.90834
tun,2011,-4746682136.21889
tun,2012,-6030571902.66076
tun,2013,-5835503875.17377
tun,2014,-6561503232.3619
tun,2015,-4944675970.17779
tun,2016,-4724368026.56694
tun,2017,-5226241772.32194
tun,2018,-5870979522.95795
tun,2019,-5381516022.4007
tun,2020,-3458449758.95083
tur,1974,-2057000000
tur,1975,-3101000000
tur,1976,-2912000000
tur,1977,-3753000000
tur,1978,-2081000000
tur,1979,-2554000000
tur,1980,-4603000000
tur,1981,-3864000000
tur,1982,-2628000000
tur,1983,-2990000000
tur,1984,-2848000000
tur,1985,-2907000000
tur,1986,-2997000000
tur,1987,-3162000000
tur,1988,-1707000000
tur,1989,-4111000000
tur,1990,-9427000000
tur,1991,-7280000000
tur,1992,-8051000000
tur,1993,-14044000000
tur,1994,-4134000000
tur,1995,-13114000000
tur,1996,-10189000000
tur,1997,-14963000000
tur,1998,-13927000000
tur,1999,-9667000000
tur,2000,-21959000000
tur,2001,-3282000000
tur,2002,-6404000000
tur,2003,-13411000000
tur,2004,-22438000000
tur,2005,-32936000000
tur,2006,-40894000000
tur,2007,-46831000000
tur,2008,-52917000000
tur,2009,-24762000000
tur,2010,-56325000000
tur,2011,-89160000000
tur,2012,-65367000000
tur,2013,-81885000000
tur,2014,-66572000000
tur,2015,-49009000000
tur,2016,-39923000000
tur,2017,-58575000000
tur,2018,-40726000000
tur,2019,-16781000000
tur,2020,-37863000000
tur,2021,-29198000000
tuv,2001,-16532687.16292
tuv,2002,-7518170.83636
tuv,2003,-5341741.56906
tuv,2004,-9778038.49598
tuv,2005,-10361716.73344
tuv,2006,-9262495.7886
tuv,2007,-9359181.3049
tuv,2008,-9073256.69364
tuv,2009,-21084426.92327
tuv,2010,-8395904.67361
tuv,2011,-10624578.77829
tuv,2012,-1553548.60634
tuv,2013,-16912020.8059
tuv,2014,-17565571.28415
tuv,2015,-42562456.95578
tuv,2016,-19339219.27555
tuv,2017,-19942426.57171
tuv,2018,-18466411.11879
tuv,2019,-35924002.16235
tza,1976,-65299593.2252
tza,1977,-108212987.7811
tza,1978,-516464493.9435
tza,1979,-415012246.5629
tza,1980,-506430010.0862
tza,1981,-448240027.1627
tza,1982,-539073588.5129
tza,1983,-325232923.5806
tza,1984,-361751867.788
tza,1985,-540683366.0912
tza,1986,-577466217.3745
tza,1987,-712616722.4424
tza,1988,-646486423.5182
tza,1989,-655014783.2955
tza,1990,-778520347.3705
tza,1991,-866929364.6994
tza,1992,-928812536.4416
tza,1993,-857141059.4174
tza,1994,-789903084.2667
tza,1995,-657456773.1391
tza,1996,-449037030.2253
tza,1997,-411946658.9612
tza,1998,-729227681.7504
tza,1999,-813901714.7223
tza,2000,-634002325.6062
tza,2001,-709035784.39375
tza,2002,-531759086.7174
tza,2003,-712612204.56569
tza,2004,-1001202040.02028
tza,2005,-1295073860.92842
tza,2006,-1946488610.48208
tza,2007,-2634079578.06752
tza,2008,-3433512546.26739
tza,2009,-2536056576.80466
tza,2010,-2841237442.33476
tza,2011,-4729583455.47745
tza,2012,-4429919154.31815
tza,2013,-5771052248.51861
tza,2014,-5757496658.61682
tza,2015,-5016320066.26052
tza,2016,-3589780729.46371
tza,2017,-3040950290.79914
tza,2018,-4190373551.90685
tza,2019,-3415475718.67149
tza,2020,-1517243442.29022
uga,1980,1800000
uga,1981,-55500000
uga,1982,9500000
uga,1983,25200000
uga,1984,120500000
uga,1985,109500000
uga,1986,45900000
uga,1987,-142000000
uga,1988,-257200000
uga,1989,-310600000
uga,1990,-313200000
uga,1991,-203900000
uga,1992,-270700000
uga,1993,-278300000
uga,1994,-251200000
uga,1995,-366510000
uga,1996,-347560000
uga,1997,-449930000
uga,1998,-656140000
uga,1999,-505600000
uga,2000,-499800000
uga,2001,-508204756.30211
uga,2002,-562585166.65806
uga,2003,-625253782.56684
uga,2004,-667631555.98965
uga,2005,-729709508.1803
uga,2006,-1039703063.0837
uga,2007,-1193209137.17222
uga,2008,-1835136787.71622
uga,2009,-1508680755.17509
uga,2010,-2211716881.96219
uga,2011,-2477591701.17267
uga,2012,-2451064134.69848
uga,2013,-2145403106.1283
uga,2014,-2374843580.49744
uga,2015,-2288205108.19315
uga,2016,-1597101550.9023
uga,2017,-1714435952.65547
uga,2018,-2461952791.27968
uga,2019,-2754565546.46594
uga,2020,-2641909589.67479
ukr,1994,-2484000000
ukr,1995,-2360000000
ukr,1996,-4122000000
ukr,1997,-4203000000
ukr,1998,-3137000000
ukr,1999,-321000000
ukr,2000,-126000000
ukr,2001,-667000000
ukr,2002,-102000000
ukr,2003,-118000000
ukr,2004,2742000000
ukr,2005,-2193000000
ukr,2006,-6046000000
ukr,2007,-11585000000
ukr,2008,-17452000000
ukr,2009,-5343000000
ukr,2010,-9597000000
ukr,2011,-18031000000
ukr,2012,-21846000000
ukr,2013,-22128000000
ukr,2014,-7128000000
ukr,2015,-3455000000
ukr,2016,-6942000000
ukr,2017,-9663000000
ukr,2018,-12714000000
ukr,2019,-14261000000
ukr,2020,-6778000000
ukr,2021,-6562000000
ury,1978,-23700000
ury,1979,-378100000
ury,1980,-609700000
ury,1981,-362400000
ury,1982,218000000
ury,1983,416700000
ury,1984,192400000
ury,1985,178200000
ury,1986,273300000
ury,1987,102400000
ury,1988,292300000
ury,1989,462800000
ury,1990,426000000
ury,1991,61000000
ury,1992,-121800000
ury,1993,-386700000
ury,1994,-706000000
ury,1995,-563000000
ury,1996,-686900000
ury,1997,-704400000
ury,1998,-772100000
ury,1999,-896600000
ury,2000,-927322740.31557
ury,2001,-775321813.56021
ury,2002,48256659.43752
ury,2003,183428697.29978
ury,2004,152783048.3543
ury,2005,20819494.02735
ury,2006,-498651056.21566
ury,2007,-545485820.77493
ury,2008,-1714207624.82409
ury,2009,-503857627.01649
ury,2010,-527003339.95724
ury,2011,-1430538522.88686
ury,2012,347881185.21689
ury,2013,878385723.29055
ury,2014,1868513872.40509
ury,2015,1329093876.46059
ury,2016,2049996683.80844
ury,2017,1973734579.70761
ury,2018,2291577909.50405
ury,2019,3080977824.86968
ury,2020,2049842871.45319
usa,1970,2590000000
usa,1971,-2270000000
usa,1972,-6420000000
usa,1973,910000000
usa,1974,-5510000000
usa,1975,8910000000
usa,1976,-9490000000
usa,1977,-31100000000
usa,1978,-33927000000
usa,1979,-27568000000
usa,1980,-25533000000
usa,1981,-28050000000
usa,1982,-36487000000
usa,1983,-67095000000
usa,1984,-112481000000
usa,1985,-122165000000
usa,1986,-145068000000
usa,1987,-159551000000
usa,1988,-126960000000
usa,1989,-117756000000
usa,1990,-111042000000
usa,1991,-76940000000
usa,1992,-96897000000
usa,1993,-132451000000
usa,1994,-165831000000
usa,1995,-174170000000
usa,1996,-191000000000
usa,1997,-198428000000
usa,1998,-248221000000
usa,1999,-337067000000
usa,2000,-446783000000
usa,2001,-422368000000
usa,2002,-475246000000
usa,2003,-541644000000
usa,2004,-664765000000
usa,2005,-782805000000
usa,2006,-837288000000
usa,2007,-821193000000
usa,2008,-832492000000
usa,2009,-509696000000
usa,2010,-648673000000
usa,2011,-740997000000
usa,2012,-741118000000
usa,2013,-700538000000
usa,2014,-749917000000
usa,2015,-761866000000
usa,2016,-749801000000
usa,2017,-799340000000
usa,2018,-878748000000
usa,2019,-861514000000
usa,2020,-922026000000
uzb,2010,912961966.80584
uzb,2011,-67941060.87085
uzb,2012,-2497090927.85721
uzb,2013,-2812084342.3728
uzb,2014,-2957869452.07116
uzb,2015,-2094500711.84038
uzb,2016,-2392104950.97083
uzb,2017,-2215786814.26733
uzb,2018,-6866855260.73498
uzb,2019,-7291325300.42994
uzb,2020,-6216148443.54531
vct,1978,-14811111.11111
vct,1979,-22992592.59259
vct,1980,-30811111.11111
vct,1981,-23111111.11111
vct,1982,-26398518.51852
vct,1983,-22259259.25926
vct,1984,-15340740.74074
vct,1985,-8081481.48148
vct,1986,-11074074.07407
vct,1987,-31962962.96296
vct,1988,-20185185.18519
vct,1989,-35185185.18519
vct,1990,-35000000
vct,1991,-52929629.62963
vct,1992,-37844444.44444
vct,1993,-60992592.59259
vct,1994,-66574074.07407
vct,1995,-57425925.92593
vct,1996,-75514814.81481
vct,1997,-105329629.62963
vct,1998,-119866666.66667
vct,1999,-127440740.74074
vct,2000,-92607407.40741
vct,2001,-109229629.62963
vct,2002,-116543888.88889
vct,2003,-136716511.11111
vct,2004,-159680104.07407
vct,2005,-169823323.33333
vct,2006,-196523604.81482
vct,2007,-236563684.07407
vct,2008,-271495727.03704
vct,2009,-240455821.85185
vct,2010,-252719082.59259
vct,2011,-248862466.66667
vct,2012,-267232474.07407
vct,2013,-280109710.37037
vct,2014,-269975414.05185
vct,2015,-248477267.31111
vct,2016,-248381018.83481
vct,2017,-246504930.74074
vct,2018,-265496958.36296
vct,2019,-250878564.53244
vct,2020,-224829705.70178
ven,1970,927000000
ven,1971,1256000000
ven,1972,980000000
ven,1973,2177000000
ven,1974,7414000000
ven,1975,3520000000
ven,1976,2005000000
ven,1977,-533000000
ven,1978,-2060000000
ven,1979,4356000000
ven,1980,8398000000
ven,1981,8058000000
ven,1982,2932000000
ven,1983,8350000000
ven,1984,8829000000
ven,1985,6977000000
ven,1986,798000000
ven,1987,1694000000
ven,1988,-1863000000
ven,1989,5723000000
ven,1990,10758000000
ven,1991,4960000000
ven,1992,1380000000
ven,1993,3305000000
ven,1994,7668000000
ven,1995,7061000000
ven,1996,13811000000
ven,1997,8967000000
ven,1998,1081000000
ven,1999,6601000000
ven,2000,16688000000
ven,2001,7460000000
ven,2002,13425000000
ven,2003,16751000000
ven,2004,22651000000
ven,2005,31710000000
ven,2006,32027000000
ven,2007,22825000000
ven,2008,44884000000
ven,2009,16930000000
ven,2010,25181000000
ven,2011,41200000000
ven,2012,31956000000
ven,2013,31598000000
ven,2014,27449000000
ven,2015,3956000000
ven,2016,11061000000
vnm,1996,-2775000000
vnm,1997,-1247000000
vnm,1998,-989000000
vnm,1999,972000000
vnm,2000,375000000
vnm,2001,481000000
vnm,2002,-1054000000
vnm,2003,-2581000000
vnm,2004,-2287000000
vnm,2005,-2439189000.00001
vnm,2006,-2775559000
vnm,2007,-10438100000
vnm,2008,-12783000000
vnm,2009,-7607000000
vnm,2010,-5136000000
vnm,2011,-450000000
vnm,2012,9913000000
vnm,2013,8713000000
vnm,2014,12126000000
vnm,2015,7374000000
vnm,2016,11042000000
vnm,2017,10846000000
vnm,2018,16539629000
vnm,2019,21494247000
vnm,2020,30578000000
vut,1982,-32596211.31428
vut,1983,-27896399.53658
vut,1984,-18937970.89038
vut,1985,-33622298.01918
vut,1986,-37991688.33632
vut,1987,-43359790.40805
vut,1988,-42503998.81742
vut,1989,-44181773.47002
vut,1990,-65605899.87521
vut,1991,-59154374.6807
vut,1992,-48990973.89062
vut,1993,-47278261.95271
vut,1994,-49575122.77172
vut,1995,-51157511.61275
vut,1996,-50910693.92987
vut,1997,-43674361.26917
vut,1998,-42440412.83488
vut,1999,-58797418.85707
vut,2000,-49744834.63709
vut,2001,-58072598.47837
vut,2002,-58244409.81738
vut,2003,-64964970.67404
vut,2004,-74852200.43203
vut,2005,-93033382.90152
vut,2006,-109860024.5063
vut,2007,-142931313.66297
vut,2008,-275891465.92044
vut,2009,-131932319.24983
vut,2010,-195034943.22022
vut,2011,-192718845.84658
vut,2012,-198529667.31295
vut,2013,-228939625.95166
vut,2014,-205966128.43718
vut,2015,-270298627.98954
vut,2016,-270400845.22719
vut,2017,-256089446.77686
vut,2018,-239677850.48734
vut,2019,-275501905.02631
vut,2020,-207455128.13446
wsm,1977,-22605913.56782
wsm,1978,-37917635.57728
wsm,1979,-49022080.16908
wsm,1980,-39638568.23944
wsm,1981,-40596275.97075
wsm,1982,-31855350.55935
wsm,1983,-26421267.41389
wsm,1984,-27208205.60547
wsm,1985,-30477358.36511
wsm,1986,-32337996.92395
wsm,1987,-44020300.86823
wsm,1988,-51474770.52093
wsm,1989,-54123183.43165
wsm,1990,-61289649.91258
wsm,1991,-71111190.13589
wsm,1992,-84073024.12175
wsm,1993,-80977856.93594
wsm,1994,-65292928.31538
wsm,1995,-71528948.80032
wsm,1996,-80672644.33601
wsm,1997,-85481918.41357
wsm,1998,-76514233.9578
wsm,1999,-93237911.66194
wsm,2004,-143481692.8368
wsm,2005,-175167620.43066
wsm,2006,-208509974.0433
wsm,2007,-213206605.39625
wsm,2008,-237738441.86974
wsm,2009,-196310699.42927
wsm,2010,-256850931.68095
wsm,2011,-294032556.48403
wsm,2012,-277254013.67233
wsm,2013,-301426849.75094
wsm,2014,-313818010.31644
wsm,2015,-263999993.17994
wsm,2016,-276322730.43416
wsm,2017,-283379688.39164
wsm,2018,-290527105.83246
wsm,2019,-306217699.49057
wsm,2020,-247616510.23688
yem,2005,1700294337.05383
yem,2006,1390280000
yem,2007,-440740000
yem,2008,-356910000
yem,2009,-1986794674.04582
yem,2010,-824648505.34227
yem,2011,574170908.54517
yem,2012,-3546164531.91427
yem,2013,-2914295146.52497
yem,2014,-4776501373.11065
yem,2015,-4983896514.68182
yem,2016,-6325444800
zaf,1960,377999848.95126
zaf,1961,622999751.0493
zaf,1962,741999703.49692
zaf,1963,550199780.14017
zaf,1964,271599891.46868
zaf,1965,6999997.2028
zaf,1966,366799853.42678
zaf,1967,160999935.66443
zaf,1968,557199777.34297
zaf,1969,247799900.97916
zaf,1970,-403199838.88134
zaf,1971,-584923866.00383
zaf,1972,679511764.02608
zaf,1973,908040822.66808
zaf,1974,60548185.94527
zaf,1975,-541475530.70523
zaf,1976,-190899999.834
zaf,1977,2359799997.948
zaf,1978,3474149996.979
zaf,1979,5705585614.01473
zaf,1980,7235873983.23463
zaf,1981,-170085899.2611
zaf,1982,684633643.61788
zaf,1983,4154047703.00964
zaf,1984,2097642637.32541
zaf,1985,5544375942.1312
zaf,1986,6565404521.77457
zaf,1987,9326975335.24793
zaf,1988,6828837705.76624
zaf,1989,5565106948.04676
zaf,1990,6531911291.6415
zaf,1991,5758157972.31967
zaf,1992,6304711731.3707
zaf,1993,7539538287.79497
zaf,1994,4408088554.29892
zaf,1995,2390834897.44902
zaf,1996,2870781637.19461
zaf,1997,2328638122.49459
zaf,1998,2002679495.00659
zaf,1999,4022986275.88691
zaf,2000,4724962991.38959
zaf,2001,5264844561.2709
zaf,2002,4756139234.88918
zaf,2003,3430561534.41471
zaf,2004,-281482250.03246
zaf,2005,-311045257.46017
zaf,2006,-3469487835.98577
zaf,2007,-2570404092.49146
zaf,2008,-1932391721.70207
zaf,2009,3674065121.52737
zaf,2010,8191926026.76188
zaf,2011,6696435828.75027
zaf,2012,-4808880712.75428
zaf,2013,-7658521274.10456
zaf,2014,-5818694649.5942
zaf,2015,-4289888908.54457
zaf,2016,1870008760.82393
zaf,2017,4417017302.10432
zaf,2018,1742858683.16075
zaf,2019,2622187306.61669
zaf,2020,17759321787.2351
zmb,1978,212700000
zmb,1979,651800000
zmb,1980,343200000
zmb,1981,-69100000
zmb,1982,-61500000
zmb,1983,212000000
zmb,1984,280500000
zmb,1985,225600000
zmb,1986,174700000
zmb,1987,266800000
zmb,1988,502300000
zmb,1989,566400000
zmb,1990,-257500000
zmb,1991,420000000
zmb,1997,54400000
zmb,1998,-156600000
zmb,1999,-98000000
zmb,2000,-220730000
zmb,2001,-342145000
zmb,2002,-214841000
zmb,2003,-306013000
zmb,2004,117566000
zmb,2005,117481101.329
zmb,2006,1349004085.556
zmb,2007,945078824.7
zmb,2008,458870218.6
zmb,2009,958507682.20938
zmb,2010,2773587748.56667
zmb,2011,2299390819.20035
zmb,2012,1595256803.51638
zmb,2013,1648012264.89175
zmb,2014,1625356660.98774
zmb,2015,-74259762.40127
zmb,2016,-3710535.2251
zmb,2017,960180679.34885
zmb,2018,513903775.56091
zmb,2019,744345476.14672
zmb,2020,3216007806.99725
zwe,1977,229388510.18131
zwe,1978,269996316.66046
zwe,1979,204409386.91746
zwe,1980,105998769.35591
zwe,1981,-82463836.60228
zwe,1982,-159741475.73055
zwe,1983,84039389.73658
zwe,1984,184069770.18069
zwe,1985,200408921.60648
zwe,1986,310816995.6773
zwe,1987,380527224.04677
zwe,1988,500681937.11568
zwe,1989,374801848.34245
zwe,1990,242416881.93084
zwe,1991,48001446.36297
zwe,1992,-254211413.43066
zwe,1993,121956346.56154
zwe,1994,163562407.05226
zwe,2009,-1100912761.63286
zwe,2010,-1835746148.24128
zwe,2011,-2925773804.16118
zwe,2012,-2646649065.16061
zwe,2013,-2685539344.88096
zwe,2014,-2282608605.55779
zwe,2015,-2113530892.97248
zwe,2016,-1262568382.44279
zwe,2017,-927026573.74835
zwe,2018,-1938390530.80536
zwe,2019,174427622.08004
zwe,2020,212191133.13344
