geo,time,sp_dyn_imrt_fe_in
tuv,1978,46.4
tuv,1979,44.7
tuv,1980,43.1
tuv,1981,41.8
tuv,1982,40.7
tuv,1983,39.7
tuv,1984,38.9
tuv,1985,38.3
tuv,1986,37.9
tuv,1987,37.5
tuv,1988,37.3
tuv,1989,37
tuv,1990,36.6
tuv,1991,36.3
tuv,1992,35.8
tuv,1993,35.3
tuv,1994,34.7
tuv,1995,33.9
tuv,1996,33.2
tuv,1997,32.3
tuv,1998,31.4
tuv,1999,30.6
tuv,2000,29.8
tuv,2001,29.2
tuv,2002,28.7
tuv,2003,28.2
tuv,2004,27.7
tuv,2005,27.1
tuv,2006,26.3
tuv,2007,25.5
tuv,2008,24.6
tuv,2009,23.8
tuv,2010,22.9
tuv,2011,22.1
tuv,2012,21.3
tuv,2013,20.6
tuv,2014,19.9
tuv,2015,19.2
tuv,2016,18.6
tuv,2017,18
tuv,2018,17.5
tuv,2019,17
tuv,2020,16.5
tza,1960,134.9
tza,1961,133.8
tza,1962,132.8
tza,1963,131.6
tza,1964,130.3
tza,1965,128.7
tza,1966,127
tza,1967,125.3
tza,1968,123.6
tza,1969,121.8
tza,1970,119.9
tza,1971,118.1
tza,1972,116.2
tza,1973,114.1
tza,1974,112
tza,1975,109.7
tza,1976,107.6
tza,1977,105.5
tza,1978,103.6
tza,1979,101.9
tza,1980,101
tza,1981,100.8
tza,1982,101.1
tza,1983,101.6
tza,1984,102
tza,1985,101.9
tza,1986,101.2
tza,1987,99.9
tza,1988,98.3
tza,1989,96.8
tza,1990,95.3
tza,1991,94.1
tza,1992,92.9
tza,1993,91.8
tza,1994,90.4
tza,1995,89.1
tza,1996,87.3
tza,1997,85.1
tza,1998,82.1
tza,1999,78.6
tza,2000,74.5
tza,2001,70.1
tza,2002,65.6
tza,2003,61.5
tza,2004,57.8
tza,2005,54.5
tza,2006,51.8
tza,2007,49
tza,2008,47.2
tza,2009,45
tza,2010,43.4
tza,2011,41.9
tza,2012,40.4
tza,2013,39.4
tza,2014,38.4
tza,2015,37.5
tza,2016,36.3
tza,2017,34.8
tza,2018,33.5
tza,2019,32.6
tza,2020,31.6
uga,1960,122.4
uga,1961,120.5
uga,1962,118.6
uga,1963,116.7
uga,1964,115
uga,1965,113.3
uga,1966,111.4
uga,1967,109.5
uga,1968,107.9
uga,1969,106.6
uga,1970,105.8
uga,1971,105.8
uga,1972,106.3
uga,1973,107.5
uga,1974,109.2
uga,1975,111.5
uga,1976,114.1
uga,1977,116.7
uga,1978,119
uga,1979,120.6
uga,1980,121.8
uga,1981,121.1
uga,1982,118.9
uga,1983,115.8
uga,1984,112.7
uga,1985,110
uga,1986,107.7
uga,1987,105.6
uga,1988,103.8
uga,1989,101.9
uga,1990,99.6
uga,1991,97.3
uga,1992,95
uga,1993,92.8
uga,1994,91.1
uga,1995,89.8
uga,1996,88.5
uga,1997,87.1
uga,1998,85.2
uga,1999,82.6
uga,2000,79.5
uga,2001,76
uga,2002,72.2
uga,2003,67.9
uga,2004,63.6
uga,2005,59.5
uga,2006,55.8
uga,2007,52.4
uga,2008,49.3
uga,2009,47.1
uga,2010,44.6
uga,2011,42.3
uga,2012,39.8
uga,2013,38.1
uga,2014,36.4
uga,2015,34.9
uga,2016,33.4
uga,2017,31.9
uga,2018,30.5
uga,2019,29.5
uga,2020,28.4
ukr,1971,24.1
ukr,1972,23.4
ukr,1973,22.7
ukr,1974,22.2
ukr,1975,21.6
ukr,1976,21.2
ukr,1977,20.8
ukr,1978,20.4
ukr,1979,20
ukr,1980,19.6
ukr,1981,19.1
ukr,1982,18.5
ukr,1983,17.9
ukr,1984,17.2
ukr,1985,16.6
ukr,1986,16
ukr,1987,15.4
ukr,1988,15
ukr,1989,14.7
ukr,1990,14.6
ukr,1991,14.6
ukr,1992,14.7
ukr,1993,14.9
ukr,1994,15.1
ukr,1995,15.2
ukr,1996,15.3
ukr,1997,15.1
ukr,1998,14.8
ukr,1999,14.4
ukr,2000,13.8
ukr,2001,13.2
ukr,2002,12.6
ukr,2003,12
ukr,2004,11.5
ukr,2005,11
ukr,2006,10.6
ukr,2007,10.2
ukr,2008,9.8
ukr,2009,9.4
ukr,2010,9
ukr,2011,8.5
ukr,2012,8.1
ukr,2013,7.8
ukr,2014,7.5
ukr,2015,7.2
ukr,2016,7
ukr,2017,6.8
ukr,2018,6.6
ukr,2019,6.4
ukr,2020,6.2
ury,1960,50.6
ury,1961,49.3
ury,1962,47.9
ury,1963,46.6
ury,1964,45.7
ury,1965,45.3
ury,1966,45.1
ury,1967,44.7
ury,1968,44
ury,1969,43.1
ury,1970,42.2
ury,1971,41.6
ury,1972,41.8
ury,1973,42.5
ury,1974,43.2
ury,1975,43.7
ury,1976,43.2
ury,1977,41.5
ury,1978,38.4
ury,1979,34.8
ury,1980,31.2
ury,1981,28
ury,1982,25.7
ury,1983,24.1
ury,1984,23
ury,1985,22.1
ury,1986,21.3
ury,1987,20.4
ury,1988,19.3
ury,1989,18.5
ury,1990,17.7
ury,1991,17.2
ury,1992,16.7
ury,1993,16.4
ury,1994,16
ury,1995,15.6
ury,1996,15.1
ury,1997,14.6
ury,1998,13.9
ury,1999,13.4
ury,2000,13
ury,2001,12.6
ury,2002,12.4
ury,2003,12
ury,2004,11.6
ury,2005,11
ury,2006,10.3
ury,2007,9.7
ury,2008,9.1
ury,2009,8.6
ury,2010,8.2
ury,2011,7.9
ury,2012,7.6
ury,2013,7.3
ury,2014,7.1
ury,2015,6.7
ury,2016,6.4
ury,2017,6
ury,2018,5.6
ury,2019,5.1
ury,2020,4.8
usa,1960,22.4
usa,1961,22
usa,1962,21.6
usa,1963,21.1
usa,1964,20.8
usa,1965,20.2
usa,1966,19.7
usa,1967,19.1
usa,1968,18.5
usa,1969,17.9
usa,1970,17.3
usa,1971,16.6
usa,1972,15.9
usa,1973,15.3
usa,1974,14.6
usa,1975,14
usa,1976,13.4
usa,1977,12.8
usa,1978,12.2
usa,1979,11.7
usa,1980,11.2
usa,1981,10.8
usa,1982,10.3
usa,1983,10
usa,1984,9.7
usa,1985,9.4
usa,1986,9.2
usa,1987,9
usa,1988,8.8
usa,1989,8.6
usa,1990,8.3
usa,1991,8
usa,1992,7.8
usa,1993,7.6
usa,1994,7.3
usa,1995,7.1
usa,1996,6.9
usa,1997,6.7
usa,1998,6.6
usa,1999,6.5
usa,2000,6.4
usa,2001,6.3
usa,2002,6.2
usa,2003,6.1
usa,2004,6.1
usa,2005,6
usa,2006,6
usa,2007,5.9
usa,2008,5.8
usa,2009,5.7
usa,2010,5.7
usa,2011,5.6
usa,2012,5.5
usa,2013,5.4
usa,2014,5.3
usa,2015,5.3
usa,2016,5.2
usa,2017,5.1
usa,2018,5
usa,2019,5
usa,2020,4.9
uzb,1979,86.7
uzb,1980,81
uzb,1981,75.7
uzb,1982,71
uzb,1983,66.8
uzb,1984,62.9
uzb,1985,59.4
uzb,1986,56.4
uzb,1987,53.9
uzb,1988,52
uzb,1989,50.8
uzb,1990,50.1
uzb,1991,50
uzb,1992,49.9
uzb,1993,49.9
uzb,1994,49.7
uzb,1995,49.4
uzb,1996,48.9
uzb,1997,48.1
uzb,1998,47.1
uzb,1999,45.6
uzb,2000,43.8
uzb,2001,41.6
uzb,2002,39.3
uzb,2003,36.9
uzb,2004,34.5
uzb,2005,32.1
uzb,2006,29.8
uzb,2007,27.6
uzb,2008,25.5
uzb,2009,23.5
uzb,2010,21.6
uzb,2011,20
uzb,2012,18.4
uzb,2013,17
uzb,2014,15.8
uzb,2015,14.7
uzb,2016,13.7
uzb,2017,12.9
uzb,2018,12.1
uzb,2019,11.4
uzb,2020,10.7
vct,1960,111.5
vct,1961,105
vct,1962,96.8
vct,1963,87.7
vct,1964,78.8
vct,1965,71
vct,1966,64.2
vct,1967,58.8
vct,1968,54.8
vct,1969,52
vct,1970,50.6
vct,1971,50.2
vct,1972,50.7
vct,1973,51.8
vct,1974,52.6
vct,1975,52.6
vct,1976,51.3
vct,1977,48.8
vct,1978,45.6
vct,1979,41.9
vct,1980,38.2
vct,1981,34.8
vct,1982,31.6
vct,1983,28.7
vct,1984,26.1
vct,1985,23.9
vct,1986,22.1
vct,1987,20.6
vct,1988,19.5
vct,1989,18.7
vct,1990,18.1
vct,1991,17.6
vct,1992,17.3
vct,1993,17.2
vct,1994,17.2
vct,1995,17.2
vct,1996,17.3
vct,1997,17.5
vct,1998,17.5
vct,1999,17.6
vct,2000,17.5
vct,2001,17.5
vct,2002,17.4
vct,2003,17.4
vct,2004,17.3
vct,2005,17.3
vct,2006,17.2
vct,2007,17
vct,2008,16.8
vct,2009,16.5
vct,2010,16.2
vct,2011,15.7
vct,2012,15.2
vct,2013,14.8
vct,2014,14.3
vct,2015,13.8
vct,2016,13.4
vct,2017,13
vct,2018,12.5
vct,2019,12.2
vct,2020,11.8
ven,1960,52.6
ven,1961,51.1
ven,1962,49.8
ven,1963,48.7
ven,1964,47.8
ven,1965,47
ven,1966,46.3
ven,1967,45.5
ven,1968,44.7
ven,1969,43.9
ven,1970,42.9
ven,1971,41.9
ven,1972,40.7
ven,1973,39.6
ven,1974,38.5
ven,1975,37.4
ven,1976,36.3
ven,1977,35.1
ven,1978,33.9
ven,1979,32.7
ven,1980,31.4
ven,1981,30.3
ven,1982,29.2
ven,1983,28.2
ven,1984,27.3
ven,1985,26.4
ven,1986,25.5
ven,1987,24.6
ven,1988,23.7
ven,1989,22.8
ven,1990,21.9
ven,1991,21.2
ven,1992,20.8
ven,1993,20.5
ven,1994,20
ven,1995,19.5
ven,1996,18.9
ven,1997,18.2
ven,1998,17.4
ven,1999,30.6
ven,2000,16
ven,2001,15.6
ven,2002,15.4
ven,2003,14.9
ven,2004,14.4
ven,2005,13.9
ven,2006,13.4
ven,2007,13.1
ven,2008,12.9
ven,2009,12.9
ven,2010,12.9
ven,2011,13
ven,2012,13.1
ven,2013,13.4
ven,2014,13.6
ven,2015,14.6
ven,2016,19.2
ven,2017,19.2
ven,2018,19.2
ven,2019,19.2
ven,2020,19.2
vnm,1964,49.9
vnm,1965,49.6
vnm,1966,49.3
vnm,1967,49.1
vnm,1968,48.9
vnm,1969,48.5
vnm,1970,48.2
vnm,1971,47.8
vnm,1972,47.4
vnm,1973,46.9
vnm,1974,46.2
vnm,1975,45.5
vnm,1976,44.7
vnm,1977,43.9
vnm,1978,43.1
vnm,1979,42.2
vnm,1980,41.3
vnm,1981,40.5
vnm,1982,39.7
vnm,1983,39
vnm,1984,38.3
vnm,1985,37.5
vnm,1986,36.6
vnm,1987,35.6
vnm,1988,34.5
vnm,1989,33.3
vnm,1990,32
vnm,1991,30.6
vnm,1992,29.3
vnm,1993,27.9
vnm,1994,26.6
vnm,1995,25.3
vnm,1996,24.1
vnm,1997,22.9
vnm,1998,21.9
vnm,1999,20.9
vnm,2000,20.1
vnm,2001,19.3
vnm,2002,18.6
vnm,2003,17.9
vnm,2004,17.4
vnm,2005,17
vnm,2006,16.6
vnm,2007,16.3
vnm,2008,16.1
vnm,2009,15.9
vnm,2010,15.7
vnm,2011,15.6
vnm,2012,15.4
vnm,2013,15.3
vnm,2014,15.1
vnm,2015,15
vnm,2016,14.8
vnm,2017,14.7
vnm,2018,14.6
vnm,2019,14.5
vnm,2020,14.4
vut,1960,98.8
vut,1961,96.5
vut,1962,94.2
vut,1963,91.5
vut,1964,88.7
vut,1965,85.9
vut,1966,83
vut,1967,80.2
vut,1968,77.3
vut,1969,74.3
vut,1970,71.5
vut,1971,68.8
vut,1972,66.4
vut,1973,64
vut,1974,61.7
vut,1975,59.4
vut,1976,57.2
vut,1977,54.9
vut,1978,52.5
vut,1979,50
vut,1980,47.5
vut,1981,44.9
vut,1982,42.2
vut,1983,39.5
vut,1984,37
vut,1985,34.6
vut,1986,32.5
vut,1987,30.7
vut,1988,29.1
vut,1989,27.8
vut,1990,26.6
vut,1991,25.6
vut,1992,24.7
vut,1993,24
vut,1994,23.5
vut,1995,23
vut,1996,22.7
vut,1997,22.5
vut,1998,22.2
vut,1999,22.1
vut,2000,21.9
vut,2001,21.7
vut,2002,21.7
vut,2003,21.7
vut,2004,21.7
vut,2005,21.8
vut,2006,21.9
vut,2007,22
vut,2008,22.2
vut,2009,22.4
vut,2010,22.5
vut,2011,22.6
vut,2012,22.6
vut,2013,22.4
vut,2014,22.1
vut,2015,21.8
vut,2016,21.3
vut,2017,20.8
vut,2018,20.3
vut,2019,19.8
vut,2020,19.3
wsm,1960,70.4
wsm,1961,67.8
wsm,1962,65.4
wsm,1963,63.3
wsm,1964,68.4
wsm,1965,59.4
wsm,1966,57.5
wsm,1967,55.6
wsm,1968,53.5
wsm,1969,51.4
wsm,1970,49.4
wsm,1971,47.4
wsm,1972,45.4
wsm,1973,43.5
wsm,1974,41.6
wsm,1975,39.7
wsm,1976,38
wsm,1977,36.3
wsm,1978,34.6
wsm,1979,33.1
wsm,1980,31.7
wsm,1981,30.5
wsm,1982,29.4
wsm,1983,28.3
wsm,1984,27.3
wsm,1985,26.3
wsm,1986,25.4
wsm,1987,24.6
wsm,1988,23.8
wsm,1989,23.1
wsm,1990,22.4
wsm,1991,21.8
wsm,1992,21.2
wsm,1993,20.5
wsm,1994,19.9
wsm,1995,19.2
wsm,1996,18.6
wsm,1997,18
wsm,1998,17.4
wsm,1999,16.8
wsm,2000,16.2
wsm,2001,15.8
wsm,2002,15.4
wsm,2003,15.1
wsm,2004,14.9
wsm,2005,14.8
wsm,2006,14.7
wsm,2007,14.8
wsm,2008,14.8
wsm,2009,17.1
wsm,2010,14.8
wsm,2011,14.8
wsm,2012,14.6
wsm,2013,14.5
wsm,2014,14.4
wsm,2015,14.2
wsm,2016,14.1
wsm,2017,13.9
wsm,2018,13.7
wsm,2019,13.4
wsm,2020,13.1
yem,1963,259.3
yem,1964,253.4
yem,1965,246.9
yem,1966,239.9
yem,1967,232.2
yem,1968,224
yem,1969,215.4
yem,1970,207.2
yem,1971,199.2
yem,1972,191.6
yem,1973,184.4
yem,1974,177.3
yem,1975,169.7
yem,1976,161.9
yem,1977,154
yem,1978,145.8
yem,1979,137.6
yem,1980,129.8
yem,1981,122.3
yem,1982,115
yem,1983,108.5
yem,1984,102.8
yem,1985,97.8
yem,1986,93.5
yem,1987,89.8
yem,1988,86.5
yem,1989,83.8
yem,1990,81.4
yem,1991,79.3
yem,1992,77.5
yem,1993,76
yem,1994,74.4
yem,1995,73.1
yem,1996,71.6
yem,1997,70.1
yem,1998,68.1
yem,1999,65.7
yem,2000,63.1
yem,2001,60.4
yem,2002,57.7
yem,2003,55.1
yem,2004,52.5
yem,2005,50.2
yem,2006,47.9
yem,2007,45.7
yem,2008,43.7
yem,2009,42.2
yem,2010,41.4
yem,2011,41.2
yem,2012,41.2
yem,2013,41
yem,2014,41.2
yem,2015,42
yem,2016,41.8
yem,2017,41.8
yem,2018,42.4
yem,2019,42.2
yem,2020,41.5
zaf,1974,84.7
zaf,1975,80.6
zaf,1976,76.6
zaf,1977,73
zaf,1978,69.5
zaf,1979,66.2
zaf,1980,63.2
zaf,1981,60.3
zaf,1982,57.6
zaf,1983,55.1
zaf,1984,52.8
zaf,1985,50.7
zaf,1986,48.8
zaf,1987,47
zaf,1988,45.4
zaf,1989,43.9
zaf,1990,42.7
zaf,1991,41.8
zaf,1992,41.4
zaf,1993,41.3
zaf,1994,41.5
zaf,1995,42
zaf,1996,42.6
zaf,1997,43
zaf,1998,43.4
zaf,1999,44
zaf,2000,44.2
zaf,2001,44.4
zaf,2002,44.6
zaf,2003,45.1
zaf,2004,46.1
zaf,2005,46.1
zaf,2006,45.5
zaf,2007,43.5
zaf,2008,40.1
zaf,2009,35.7
zaf,2010,31.9
zaf,2011,29.7
zaf,2012,28.7
zaf,2013,27.8
zaf,2014,27.2
zaf,2015,26.4
zaf,2016,25.8
zaf,2017,25.4
zaf,2018,24.7
zaf,2019,24.2
zaf,2020,23.6
zmb,1960,114
zmb,1961,112.1
zmb,1962,110.3
zmb,1963,108.8
zmb,1964,107.6
zmb,1965,106.7
zmb,1966,106.3
zmb,1967,105.9
zmb,1968,105.3
zmb,1969,104.1
zmb,1970,102.2
zmb,1971,99.7
zmb,1972,96.7
zmb,1973,93.7
zmb,1974,91.1
zmb,1975,89.1
zmb,1976,88.1
zmb,1977,87.9
zmb,1978,88.1
zmb,1979,88.5
zmb,1980,89
zmb,1981,89.4
zmb,1982,89.8
zmb,1983,90.7
zmb,1984,92.4
zmb,1985,94.5
zmb,1986,96.7
zmb,1987,98.7
zmb,1988,100
zmb,1989,100.7
zmb,1990,100.9
zmb,1991,100.7
zmb,1992,100
zmb,1993,98.7
zmb,1994,96.7
zmb,1995,94.5
zmb,1996,92.6
zmb,1997,91
zmb,1998,89.2
zmb,1999,87.1
zmb,2000,83.9
zmb,2001,79.1
zmb,2002,73.3
zmb,2003,67.6
zmb,2004,61.7
zmb,2005,56.8
zmb,2006,53.5
zmb,2007,51.9
zmb,2008,49.8
zmb,2009,48.3
zmb,2010,46.7
zmb,2011,45.7
zmb,2012,44.8
zmb,2013,42.5
zmb,2014,41.9
zmb,2015,42.7
zmb,2016,41.5
zmb,2017,40.2
zmb,2018,39.9
zmb,2019,38.9
zmb,2020,37.8
zwe,1960,83.4
zwe,1961,81.4
zwe,1962,79.3
zwe,1963,77
zwe,1964,74.8
zwe,1965,72.6
zwe,1966,70.5
zwe,1967,68.7
zwe,1968,67.1
zwe,1969,65.8
zwe,1970,64.9
zwe,1971,64.3
zwe,1972,63.9
zwe,1973,63.7
zwe,1974,63.6
zwe,1975,63.7
zwe,1976,63.8
zwe,1977,63.9
zwe,1978,63.7
zwe,1979,62.9
zwe,1980,61.6
zwe,1981,59.5
zwe,1982,56.7
zwe,1983,53.7
zwe,1984,50.7
zwe,1985,48
zwe,1986,45.9
zwe,1987,44.7
zwe,1988,44
zwe,1989,43.9
zwe,1990,44.2
zwe,1991,45
zwe,1992,46.1
zwe,1993,47.4
zwe,1994,48.6
zwe,1995,49.8
zwe,1996,50
zwe,1997,49.5
zwe,1998,48.4
zwe,1999,47.1
zwe,2000,46
zwe,2001,45.3
zwe,2002,44.9
zwe,2003,44.7
zwe,2004,45.4
zwe,2005,46
zwe,2006,47.6
zwe,2007,48.8
zwe,2008,48.7
zwe,2009,48.3
zwe,2010,46.5
zwe,2011,45.4
zwe,2012,41.4
zwe,2013,39.8
zwe,2014,38.2
zwe,2015,37.4
zwe,2016,36.2
zwe,2017,35.4
zwe,2018,34.4
zwe,2019,33.8
zwe,2020,33.6
