geo,time,en_urb_lcty_ur_zs
hun,2001,26.91741
hun,2002,26.7575
hun,2003,26.60126
hun,2004,26.43009
hun,2005,26.23073
hun,2006,25.99915
hun,2007,25.77254
hun,2008,25.55603
hun,2009,25.33976
hun,2010,25.16861
hun,2011,25.01546
hun,2012,25.06249
hun,2013,25.09758
hun,2014,25.13206
hun,2015,25.15938
hun,2016,25.19951
hun,2017,25.2311
hun,2018,25.2259
hun,2019,25.19719
hun,2020,25.20615
hun,2021,25.22946
idn,1960,20.92869
idn,1961,21.32516
idn,1962,21.34623
idn,1963,21.1735
idn,1964,21.00062
idn,1965,20.82578
idn,1966,20.65023
idn,1967,20.47498
idn,1968,20.30541
idn,1969,20.13824
idn,1970,19.98029
idn,1971,19.82758
idn,1972,19.63203
idn,1973,19.4316
idn,1974,19.24311
idn,1975,19.06674
idn,1976,18.90346
idn,1977,18.7526
idn,1978,18.61233
idn,1979,18.48237
idn,1980,18.36119
idn,1981,17.99636
idn,1982,17.52694
idn,1983,17.08409
idn,1984,16.66938
idn,1985,16.28406
idn,1986,15.92716
idn,1987,15.59611
idn,1988,15.28839
idn,1989,15.00176
idn,1990,14.73368
idn,1991,14.16873
idn,1992,13.48867
idn,1993,12.85584
idn,1994,12.26492
idn,1995,11.71334
idn,1996,11.19843
idn,1997,10.71771
idn,1998,10.26654
idn,1999,9.84261
idn,2000,9.44367
idn,2001,9.2721
idn,2002,9.10699
idn,2003,8.94789
idn,2004,8.79415
idn,2005,8.64586
idn,2006,8.50281
idn,2007,8.36484
idn,2008,8.23112
idn,2009,8.10114
idn,2010,7.97419
idn,2011,7.84793
idn,2012,7.7249
idn,2013,7.60603
idn,2014,7.49247
idn,2015,7.3853
idn,2016,7.28455
idn,2017,7.19028
idn,2018,7.10177
idn,2019,7.02179
idn,2020,6.952
idn,2021,6.89415
ind,1960,7.31859
ind,1961,7.30136
ind,1962,7.2338
ind,1963,7.16544
ind,1964,7.09648
ind,1965,7.0279
ind,1966,6.95994
ind,1967,6.89209
ind,1968,6.82396
ind,1969,6.7537
ind,1970,6.68095
ind,1971,6.59584
ind,1972,6.4802
ind,1973,6.36559
ind,1974,6.25274
ind,1975,6.14325
ind,1976,6.03732
ind,1977,5.93407
ind,1978,5.83345
ind,1979,5.7345
ind,1980,5.69828
ind,1981,5.67917
ind,1982,5.65636
ind,1983,5.63416
ind,1984,5.61373
ind,1985,5.59522
ind,1986,5.57924
ind,1987,5.56566
ind,1988,5.55446
ind,1989,5.5449
ind,1990,5.53801
ind,1991,5.53149
ind,1992,5.52399
ind,1993,5.51802
ind,1994,5.51391
ind,1995,5.51149
ind,1996,5.5105
ind,1997,5.51068
ind,1998,5.51281
ind,1999,5.51697
ind,2000,5.52353
ind,2001,5.49663
ind,2002,5.49088
ind,2003,5.51523
ind,2004,5.5421
ind,2005,5.57112
ind,2006,5.6028
ind,2007,5.63687
ind,2008,5.67406
ind,2009,5.71463
ind,2010,5.75956
ind,2011,5.8086
ind,2012,5.85988
ind,2013,5.91321
ind,2014,5.96783
ind,2015,6.02332
ind,2016,6.07961
ind,2017,6.13663
ind,2018,6.19453
ind,2019,6.24144
ind,2020,6.28468
ind,2021,6.32266
irl,1960,51.73421
irl,1961,51.98381
irl,1962,52.59409
irl,1963,53.1212
irl,1964,53.70864
irl,1965,54.3614
irl,1966,54.68117
irl,1967,53.71461
irl,1968,52.80484
irl,1969,51.87032
irl,1970,50.85092
irl,1971,49.91908
irl,1972,49.66355
irl,1973,49.35199
irl,1974,49.01875
irl,1975,48.6971
irl,1976,48.44562
irl,1977,48.27082
irl,1978,48.0685
irl,1979,47.91129
irl,1980,47.84413
irl,1981,47.64919
irl,1982,47.12548
irl,1983,46.7174
irl,1984,46.35552
irl,1985,46.20849
irl,1986,46.09734
irl,1987,45.93563
irl,1988,45.97644
irl,1989,46.00234
irl,1990,45.80853
irl,1991,45.45792
irl,1992,45.33394
irl,1993,45.29325
irl,1994,45.30164
irl,1995,45.25778
irl,1996,45.09191
irl,1997,44.84848
irl,1998,44.59054
irl,1999,44.29674
irl,2000,43.9165
irl,2001,43.42724
irl,2002,42.9097
irl,2003,42.44731
irl,2004,41.90707
irl,2005,41.23005
irl,2006,40.38103
irl,2007,39.57713
irl,2008,39.12294
irl,2009,39.07073
irl,2010,39.20445
irl,2011,39.37086
irl,2012,39.50551
irl,2013,39.59975
irl,2014,39.61417
irl,2015,39.54494
irl,2016,39.40366
irl,2017,39.27217
irl,2018,39.07478
irl,2019,38.82436
irl,2020,38.70071
irl,2021,38.66603
irn,1960,25.33908
irn,1961,25.68484
irn,1962,26.03809
irn,1963,26.3992
irn,1964,26.76951
irn,1965,27.144
irn,1966,27.52435
irn,1967,27.71233
irn,1968,27.79582
irn,1969,27.88853
irn,1970,27.99546
irn,1971,28.11265
irn,1972,28.23627
irn,1973,28.35361
irn,1974,28.45727
irn,1975,28.53857
irn,1976,28.60322
irn,1977,28.2746
irn,1978,27.70648
irn,1979,27.09724
irn,1980,26.44521
irn,1981,25.75991
irn,1982,25.06427
irn,1983,24.37633
irn,1984,23.71629
irn,1985,23.09713
irn,1986,22.51692
irn,1987,21.80239
irn,1988,21.11235
irn,1989,20.52406
irn,1990,20.04601
irn,1991,19.67454
irn,1992,19.23125
irn,1993,18.80752
irn,1994,18.42676
irn,1995,18.06706
irn,1996,17.72296
irn,1997,17.49194
irn,1998,17.30459
irn,1999,17.1276
irn,2000,16.96105
irn,2001,16.80151
irn,2002,16.64747
irn,2003,16.50022
irn,2004,16.36296
irn,2005,16.23626
irn,2006,16.12086
irn,2007,15.96892
irn,2008,15.80139
irn,2009,15.63546
irn,2010,15.46874
irn,2011,15.30118
irn,2012,15.17849
irn,2013,15.07441
irn,2014,14.96738
irn,2015,14.85766
irn,2016,14.74509
irn,2017,14.63089
irn,2018,14.52003
irn,2019,14.41964
irn,2020,14.33372
irn,2021,14.26328
irq,1960,32.57818
irq,1961,33.62673
irq,1962,34.70628
irq,1963,35.80709
irq,1964,36.92448
irq,1965,38.04683
irq,1966,38.19854
irq,1967,37.92948
irq,1968,37.65365
irq,1969,37.39134
irq,1970,37.16454
irq,1971,36.9774
irq,1972,36.82877
irq,1973,36.70854
irq,1974,36.61154
irq,1975,36.53335
irq,1976,36.47524
irq,1977,36.43944
irq,1978,36.06599
irq,1979,35.58128
irq,1980,35.1534
irq,1981,34.77292
irq,1982,34.43681
irq,1983,34.14738
irq,1984,33.90879
irq,1985,33.71745
irq,1986,33.5769
irq,1987,33.47375
irq,1988,33.54707
irq,1989,33.65336
irq,1990,33.69786
irq,1991,33.67601
irq,1992,33.60068
irq,1993,33.48056
irq,1994,33.33647
irq,1995,33.18052
irq,1996,33.01963
irq,1997,32.85378
irq,1998,32.66438
irq,1999,32.47574
irq,2000,32.30803
irq,2001,32.14711
irq,2002,31.99883
irq,2003,31.89199
irq,2004,30.24845
irq,2005,28.7752
irq,2006,27.46954
irq,2007,26.29134
irq,2008,26.99813
irq,2009,27.62598
irq,2010,27.49849
irq,2011,27.18225
irq,2012,26.74562
irq,2013,26.26866
irq,2014,25.84803
irq,2015,25.53585
irq,2016,25.33577
irq,2017,25.21654
irq,2018,25.14999
irq,2019,25.10292
irq,2020,25.05445
irq,2021,25.00539
isr,1960,45.4368
isr,1961,45.71889
isr,1962,44.49574
isr,1963,43.81868
isr,1964,43.0491
isr,1965,42.50048
isr,1966,42.37421
isr,1967,41.51806
isr,1968,41.60872
isr,1969,41.49541
isr,1970,41.10195
isr,1971,40.79343
isr,1972,40.73143
isr,1973,39.968
isr,1974,39.64882
isr,1975,39.61175
isr,1976,39.60142
isr,1977,39.59227
isr,1978,39.6411
isr,1979,39.51372
isr,1980,39.45889
isr,1981,39.56855
isr,1982,39.73
isr,1983,39.92787
isr,1984,40.42919
isr,1985,40.74822
isr,1986,41.1608
isr,1987,41.54936
isr,1988,41.92655
isr,1989,42.28791
isr,1990,42.06227
isr,1991,40.63289
isr,1992,41.25523
isr,1993,43.24668
isr,1994,45.37022
isr,1995,47.56153
isr,1996,48.58299
isr,1997,48.37151
isr,1998,48.2649
isr,1999,48.03372
isr,2000,47.75978
isr,2001,47.62026
isr,2002,47.64624
isr,2003,47.69447
isr,2004,47.68434
isr,2005,47.67463
isr,2006,47.66379
isr,2007,47.64954
isr,2008,47.63628
isr,2009,47.32935
isr,2010,47.29027
isr,2011,47.23962
isr,2012,47.19013
isr,2013,47.32847
isr,2014,47.6455
isr,2015,47.93405
isr,2016,48.23519
isr,2017,48.54362
isr,2018,48.8589
isr,2019,48.91872
isr,2020,49.00946
isr,2021,49.17247
ita,1960,8.24047
ita,1961,8.34167
ita,1962,8.42446
ita,1963,8.49634
ita,1964,8.56186
ita,1965,8.62676
ita,1966,8.6989
ita,1967,8.77731
ita,1968,8.86554
ita,1969,8.96105
ita,1970,9.06219
ita,1971,9.171
ita,1972,9.1814
ita,1973,9.14018
ita,1974,9.1016
ita,1975,9.06845
ita,1976,9.04447
ita,1977,9.02733
ita,1978,9.01667
ita,1979,9.01216
ita,1980,9.01543
ita,1981,9.02653
ita,1982,9.08845
ita,1983,9.1762
ita,1984,9.2662
ita,1985,9.35622
ita,1986,9.44946
ita,1987,9.54318
ita,1988,9.63428
ita,1989,9.7234
ita,1990,9.81262
ita,1991,9.9041
ita,1992,9.91054
ita,1993,9.87954
ita,1994,9.85263
ita,1995,9.82765
ita,1996,9.80013
ita,1997,9.77031
ita,1998,9.74291
ita,1999,9.71676
ita,2000,9.68791
ita,2001,9.65814
ita,2002,9.67606
ita,2003,9.6907
ita,2004,9.68584
ita,2005,9.69605
ita,2006,9.72494
ita,2007,9.73403
ita,2008,9.72793
ita,2009,9.74192
ita,2010,9.77038
ita,2011,9.81239
ita,2012,9.82748
ita,2013,9.74775
ita,2014,9.69252
ita,2015,9.73599
ita,2016,9.78744
ita,2017,9.8375
ita,2018,9.89126
ita,2019,10.02136
ita,2020,10.08008
ita,2021,10.10809
jam,1960,76.48217
jam,1961,74.74272
jam,1962,72.94772
jam,1963,71.15773
jam,1964,69.44631
jam,1965,67.86251
jam,1966,66.41064
jam,1967,65.06309
jam,1968,63.77503
jam,1969,62.49902
jam,1970,61.23524
jam,1971,60.04649
jam,1972,58.83437
jam,1973,57.63621
jam,1974,56.50121
jam,1975,55.45277
jam,1976,54.50289
jam,1977,53.63567
jam,1978,52.80549
jam,1979,51.95787
jam,1980,51.06238
jam,1981,50.10695
jam,1982,49.14199
jam,1983,48.53694
jam,1984,48.01606
jam,1985,47.62301
jam,1986,47.37183
jam,1987,47.23468
jam,1988,47.16517
jam,1989,47.09658
jam,1990,46.98453
jam,1991,46.74165
jam,1992,46.20901
jam,1993,45.65331
jam,1994,45.09387
jam,1995,44.54198
jam,1996,43.99766
jam,1997,43.45886
jam,1998,42.93713
jam,1999,42.44592
jam,2000,41.99214
jam,2001,41.57879
jam,2002,41.19366
jam,2003,40.8375
jam,2004,40.50006
jam,2005,40.17737
jam,2006,39.86651
jam,2007,39.56889
jam,2008,39.2768
jam,2009,38.9843
jam,2010,38.68639
jam,2011,38.38008
jam,2012,38.0575
jam,2013,37.72315
jam,2014,37.38467
jam,2015,37.04788
jam,2016,36.71379
jam,2017,36.38235
jam,2018,36.05269
jam,2019,35.73558
jam,2020,35.43955
jam,2021,35.16184
jor,1960,45.94242
jor,1961,46.67218
jor,1962,47.37066
jor,1963,47.78543
jor,1964,47.72609
jor,1965,46.99585
jor,1966,45.637
jor,1967,43.94448
jor,1968,42.24172
jor,1969,40.96783
jor,1970,40.25619
jor,1971,40.05497
jor,1972,40.2321
jor,1973,40.683
jor,1974,41.29559
jor,1975,41.97797
jor,1976,42.72917
jor,1977,43.54395
jor,1978,44.36008
jor,1979,45.09577
jor,1980,44.53291
jor,1981,43.20314
jor,1982,41.80811
jor,1983,40.41253
jor,1984,39.08789
jor,1985,37.86628
jor,1986,36.77532
jor,1987,35.7813
jor,1988,34.8017
jor,1989,33.74324
jor,1990,32.5808
jor,1991,31.31379
jor,1992,30.02732
jor,1993,28.85164
jor,1994,27.91509
jor,1995,27.14732
jor,1996,26.54533
jor,1997,26.13219
jor,1998,25.84553
jor,1999,25.61046
jor,2000,25.37122
jor,2001,25.12146
jor,2002,24.85763
jor,2003,24.53166
jor,2004,24.09223
jor,2005,23.87876
jor,2006,23.68542
jor,2007,23.41653
jor,2008,23.08976
jor,2009,22.72317
jor,2010,22.34461
jor,2011,21.95717
jor,2012,21.58898
jor,2013,21.29887
jor,2014,21.15409
jor,2015,21.31813
jor,2016,21.652
jor,2017,22.13974
jor,2018,22.77192
jor,2019,22.88611
jor,2020,23.0318
jor,2021,23.19217
jpn,1960,28.27895
jpn,1961,28.71713
jpn,1962,29.16474
jpn,1963,29.60535
jpn,1964,30.05734
jpn,1965,30.51378
jpn,1966,30.78111
jpn,1967,30.93527
jpn,1968,31.07218
jpn,1969,31.19827
jpn,1970,31.3463
jpn,1971,31.15452
jpn,1972,31.21281
jpn,1973,31.27808
jpn,1974,31.37777
jpn,1975,31.5047
jpn,1976,31.59906
jpn,1977,31.69066
jpn,1978,31.80156
jpn,1979,31.93312
jpn,1980,32.08501
jpn,1981,32.20236
jpn,1982,32.31475
jpn,1983,32.42697
jpn,1984,32.55557
jpn,1985,32.69142
jpn,1986,32.91318
jpn,1987,33.17187
jpn,1988,33.45582
jpn,1989,33.74692
jpn,1990,34.06403
jpn,1991,34.14631
jpn,1992,34.16347
jpn,1993,34.1967
jpn,1994,34.24618
jpn,1995,34.31114
jpn,1996,34.35754
jpn,1997,34.39238
jpn,1998,34.4165
jpn,1999,34.47188
jpn,2000,34.53253
jpn,2001,34.08695
jpn,2002,33.54422
jpn,2003,33.07274
jpn,2004,32.71891
jpn,2005,32.42547
jpn,2006,32.1998
jpn,2007,32.00577
jpn,2008,31.86407
jpn,2009,31.77044
jpn,2010,31.69278
jpn,2011,31.76141
jpn,2012,31.84483
jpn,2013,31.92376
jpn,2014,31.99927
jpn,2015,32.06683
jpn,2016,32.13792
jpn,2017,32.22434
jpn,2018,32.3223
jpn,2019,32.33236
jpn,2020,32.37646
jpn,2021,32.43865
kaz,1960,12.0398
kaz,1961,11.80783
kaz,1962,11.60864
kaz,1963,11.44766
kaz,1964,11.33092
kaz,1965,11.23681
kaz,1966,11.19057
kaz,1967,11.1865
kaz,1968,11.21377
kaz,1969,11.25685
kaz,1970,11.30131
kaz,1971,11.34111
kaz,1972,11.38615
kaz,1973,11.43843
kaz,1974,11.50548
kaz,1975,11.6455
kaz,1976,11.80514
kaz,1977,11.97987
kaz,1978,12.16527
kaz,1979,12.23056
kaz,1980,12.14276
kaz,1981,12.04996
kaz,1982,11.95512
kaz,1983,11.85882
kaz,1984,11.76205
kaz,1985,11.73498
kaz,1986,11.70607
kaz,1987,11.67926
kaz,1988,11.66867
kaz,1989,11.73328
kaz,1990,11.7424
kaz,1991,11.74826
kaz,1992,11.8381
kaz,1993,11.96164
kaz,1994,12.21908
kaz,1995,12.53403
kaz,1996,12.787
kaz,1997,13.05311
kaz,1998,13.34475
kaz,1999,13.60674
kaz,2000,13.8901
kaz,2001,14.1602
kaz,2002,14.41084
kaz,2003,14.61727
kaz,2004,14.77403
kaz,2005,14.90276
kaz,2006,15.0077
kaz,2007,15.10037
kaz,2008,15.08366
kaz,2009,15.11419
kaz,2010,15.35592
kaz,2011,15.59841
kaz,2012,15.84906
kaz,2013,16.09743
kaz,2014,16.34527
kaz,2015,16.59853
kaz,2016,16.86311
kaz,2017,17.14132
kaz,2018,17.42606
kaz,2019,17.48662
kaz,2020,17.52741
kaz,2021,17.57337
ken,1960,48.94982
ken,1961,49.78967
ken,1962,50.62569
ken,1963,50.27324
ken,1964,49.7462
ken,1965,49.21415
ken,1966,48.6734
ken,1967,48.12133
ken,1968,47.56506
ken,1969,46.99005
ken,1970,45.61672
ken,1971,44.13426
ken,1972,42.6866
ken,1973,41.27826
ken,1974,39.91489
ken,1975,38.59739
ken,1976,37.32354
ken,1977,36.09873
ken,1978,34.91786
ken,1979,33.77891
ken,1980,33.68109
ken,1981,33.74995
ken,1982,33.81973
ken,1983,33.89743
ken,1984,33.99103
ken,1985,34.10185
ken,1986,34.23612
ken,1987,34.3946
ken,1988,34.58015
ken,1989,34.79086
ken,1990,34.73133
ken,1991,34.64861
ken,1992,34.59745
ken,1993,34.57148
ken,1994,34.5782
ken,1995,34.61471
ken,1996,34.68028
ken,1997,34.76863
ken,1998,34.87793
ken,1999,35.00191
ken,2000,34.81806
ken,2001,34.58752
ken,2002,34.36743
ken,2003,34.15153
ken,2004,33.93686
ken,2005,33.71885
ken,2006,33.49964
ken,2007,33.28027
ken,2008,33.0665
ken,2009,32.86092
ken,2010,32.66954
ken,2011,32.4839
ken,2012,32.30629
ken,2013,32.13855
ken,2014,31.98829
ken,2015,31.85699
ken,2016,31.7458
ken,2017,31.65271
ken,2018,31.57241
ken,2019,31.50693
ken,2020,31.45416
ken,2021,31.41758
kgz,1960,31.77785
kgz,1961,32.25729
kgz,1962,32.87768
kgz,1963,33.51031
kgz,1964,34.17817
kgz,1965,34.94354
kgz,1966,35.70841
kgz,1967,36.53764
kgz,1968,37.4166
kgz,1969,38.41373
kgz,1970,39.00795
kgz,1971,38.9384
kgz,1972,38.84215
kgz,1973,38.76569
kgz,1974,38.65281
kgz,1975,38.57883
kgz,1976,38.54763
kgz,1977,38.54195
kgz,1978,38.57419
kgz,1979,38.56663
kgz,1980,38.52714
kgz,1981,38.46727
kgz,1982,38.36956
kgz,1983,38.23191
kgz,1984,38.12061
kgz,1985,38.06317
kgz,1986,37.99824
kgz,1987,37.92934
kgz,1988,37.91356
kgz,1989,37.96164
kgz,1990,38.29066
kgz,1991,38.73565
kgz,1992,39.37837
kgz,1993,40.48259
kgz,1994,41.64812
kgz,1995,42.40803
kgz,1996,42.97682
kgz,1997,43.56051
kgz,1998,44.12274
kgz,1999,44.47149
kgz,2000,44.30437
kgz,2001,44.24403
kgz,2002,44.1966
kgz,2003,44.09292
kgz,2004,43.9176
kgz,2005,43.77929
kgz,2006,43.66374
kgz,2007,43.60263
kgz,2008,43.5436
kgz,2009,43.52005
kgz,2010,43.8782
kgz,2011,44.19865
kgz,2012,44.29233
kgz,2013,44.21363
kgz,2014,44.09751
kgz,2015,43.92938
kgz,2016,43.74297
kgz,2017,43.57192
kgz,2018,43.34835
kgz,2019,43.05669
kgz,2020,42.82026
kgz,2021,42.69484
khm,1960,66.14266
khm,1961,64.82974
khm,1962,63.66199
khm,1963,63.05664
khm,1964,62.58055
khm,1965,62.25055
khm,1966,62.12432
khm,1967,66.1595
khm,1968,70.64122
khm,1969,75.44486
khm,1970,80.54751
khm,1971,80.14908
khm,1972,80.02404
khm,1973,80.60311
khm,1974,82.47244
khm,1975,29.68504
khm,1976,28.01858
khm,1977,26.79622
khm,1978,25.76815
khm,1979,24.62108
khm,1980,35.96222
khm,1981,43.45306
khm,1982,42.84989
khm,1983,41.8122
khm,1984,40.69861
khm,1985,39.72973
khm,1986,40.51177
khm,1987,41.39645
khm,1988,42.33678
khm,1989,43.24558
khm,1990,44.07509
khm,1991,43.32294
khm,1992,42.54582
khm,1993,41.78145
khm,1994,43.46641
khm,1995,45.31316
khm,1996,47.34387
khm,1997,49.5533
khm,1998,51.07741
khm,1999,50.91039
khm,2000,50.84617
khm,2001,50.87855
khm,2002,51.00754
khm,2003,51.21124
khm,2004,51.4639
khm,2005,51.73992
khm,2006,52.0438
khm,2007,52.36886
khm,2008,52.66747
khm,2009,52.55423
khm,2010,52.42682
khm,2011,52.2779
khm,2012,52.11198
khm,2013,51.94318
khm,2014,51.78293
khm,2015,51.64532
khm,2016,51.53232
khm,2017,51.44425
khm,2018,51.37029
khm,2019,51.31744
khm,2020,51.28566
khm,2021,51.28208
kor,1960,34.06753
kor,1961,34.75129
kor,1962,35.26238
kor,1963,35.82453
kor,1964,36.47435
kor,1965,37.17457
kor,1966,37.91807
kor,1967,38.50091
kor,1968,39.06389
kor,1969,39.71488
kor,1970,40.47432
kor,1971,40.51126
kor,1972,40.32934
kor,1973,40.22226
kor,1974,40.17349
kor,1975,40.17091
kor,1976,39.76451
kor,1977,39.2678
kor,1978,38.84003
kor,1979,38.46599
kor,1980,38.12628
kor,1981,37.50817
kor,1982,36.78399
kor,1983,36.13979
kor,1984,35.63186
kor,1985,35.25716
kor,1986,34.78522
kor,1987,34.30743
kor,1988,33.89279
kor,1989,33.53131
kor,1990,33.22414
kor,1991,32.51214
kor,1992,31.58927
kor,1993,30.71341
kor,1994,29.87484
kor,1995,29.06973
kor,1996,28.42816
kor,1997,27.86635
kor,1998,27.37569
kor,1999,26.89723
kor,2000,26.39464
kor,2001,26.01029
kor,2002,25.72708
kor,2003,25.46454
kor,2004,25.23684
kor,2005,25.05999
kor,2006,24.85831
kor,2007,24.6888
kor,2008,24.45854
kor,2009,24.28985
kor,2010,24.12661
kor,2011,23.97682
kor,2012,23.92555
kor,2013,23.89109
kor,2014,23.81555
kor,2015,23.76451
kor,2016,23.74434
kor,2017,23.74792
kor,2018,23.71094
kor,2019,23.6344
kor,2020,23.60898
kor,2021,23.61505
kwt,1960,88.69179
kwt,1961,87.10278
kwt,1962,85.20662
kwt,1963,83.35332
kwt,1964,81.84391
kwt,1965,80.92674
kwt,1966,81.13436
kwt,1967,81.82407
kwt,1968,83.12961
kwt,1969,85.14842
kwt,1970,86.63976
kwt,1971,83.59153
kwt,1972,81.15479
kwt,1973,79.09029
kwt,1974,77.19493
kwt,1975,75.33942
kwt,1976,73.55387
kwt,1977,71.97167
kwt,1978,70.63184
kwt,1979,69.56946
kwt,1980,68.69868
kwt,1981,67.77128
kwt,1982,67.23341
kwt,1983,66.88241
kwt,1984,66.50371
kwt,1985,66.02644
kwt,1986,65.27853
kwt,1987,64.39982
kwt,1988,64.06455
kwt,1989,65.02495
kwt,1990,67.79986
kwt,1991,69.53814
kwt,1995,69.52926
kwt,1996,70.86486
kwt,1997,69.61322
kwt,1998,67.16397
kwt,1999,65.10999
kwt,2000,64.21361
kwt,2001,64.02506
kwt,2002,65.15198
kwt,2003,66.65519
kwt,2004,67.76393
kwt,2005,68.18693
kwt,2006,68.60099
kwt,2007,68.40612
kwt,2008,67.84519
kwt,2009,67.18832
kwt,2010,66.64125
kwt,2011,66.20335
kwt,2012,65.88117
kwt,2013,65.81312
kwt,2014,66.14387
kwt,2015,66.95443
kwt,2016,68.27236
kwt,2017,70.06025
kwt,2018,72.25147
kwt,2019,72.55615
kwt,2020,72.93074
kwt,2021,73.39605
lao,1960,45.04231
lao,1961,47.83266
lao,1962,50.79644
lao,1963,53.94249
lao,1964,57.27998
lao,1965,60.79686
lao,1966,64.54735
lao,1967,63.64792
lao,1968,62.74531
lao,1969,61.81226
lao,1970,60.83065
lao,1971,59.78879
lao,1972,58.7195
lao,1973,57.52448
lao,1974,56.25534
lao,1975,55.25246
lao,1976,54.52052
lao,1977,53.99938
lao,1978,53.55663
lao,1979,53.0357
lao,1980,52.32988
lao,1981,51.43124
lao,1982,50.37747
lao,1983,49.22553
lao,1984,48.03034
lao,1985,46.96195
lao,1986,46.15563
lao,1987,45.34126
lao,1988,44.53946
lao,1989,43.76163
lao,1990,43.01971
lao,1991,42.31701
lao,1992,41.66059
lao,1993,41.05816
lao,1994,40.52743
lao,1995,39.9971
lao,1996,39.40086
lao,1997,38.89288
lao,1998,38.46431
lao,1999,38.09946
lao,2000,37.78836
lao,2001,37.52824
lao,2002,37.31583
lao,2003,37.14008
lao,2004,36.98281
lao,2005,36.57698
lao,2006,35.66774
lao,2007,34.77086
lao,2008,33.89382
lao,2009,33.05314
lao,2010,32.25517
lao,2011,31.50019
lao,2012,30.78136
lao,2013,30.09309
lao,2014,29.42403
lao,2015,28.76875
lao,2016,28.12495
lao,2017,27.49845
lao,2018,26.89344
lao,2019,26.3372
lao,2020,25.85094
lao,2021,25.44365
lbn,1960,73.39192
lbn,1961,72.19107
lbn,1962,71.13018
lbn,1963,70.27297
lbn,1964,69.69134
lbn,1965,68.77394
lbn,1966,68.21018
lbn,1967,67.95257
lbn,1968,67.86128
lbn,1969,67.75636
lbn,1970,67.5382
lbn,1971,69.59002
lbn,1972,73.16609
lbn,1973,77.0273
lbn,1974,81.52863
lbn,1975,86.9473
lbn,1976,85.82231
lbn,1977,85.29437
lbn,1978,85.16489
lbn,1979,85.16619
lbn,1980,85.09606
lbn,1981,84.85403
lbn,1982,84.46832
lbn,1983,81.19749
lbn,1984,78.1076
lbn,1985,75.25677
lbn,1986,72.69447
lbn,1987,70.31359
lbn,1988,67.80648
lbn,1989,61.71009
lbn,1990,55.4762
lbn,1991,49.20635
lbn,1992,47.18737
lbn,1993,45.15088
lbn,1994,43.48767
lbn,1995,42.36168
lbn,1996,41.81058
lbn,1997,41.67918
lbn,1998,42.93028
lbn,1999,44.17499
lbn,2000,44.98585
lbn,2001,45.22139
lbn,2002,46.51821
lbn,2003,45.12688
lbn,2004,44.11598
lbn,2005,43.66524
lbn,2006,44.02328
lbn,2007,44.88734
lbn,2008,45.8654
lbn,2009,46.36734
lbn,2010,46.0101
lbn,2011,44.73404
lbn,2012,42.9103
lbn,2013,41.03379
lbn,2014,39.56911
lbn,2015,38.72181
lbn,2016,38.46697
lbn,2017,38.66965
lbn,2018,39.25109
lbn,2019,39.5543
lbn,2020,39.94424
lbn,2021,40.36825
lbr,1960,36.011
lbr,1961,39.95925
lbr,1962,43.28215
lbr,1963,43.51431
lbr,1964,43.74722
lbr,1965,43.97278
lbr,1966,44.1978
lbr,1967,44.41784
lbr,1968,44.63211
lbr,1969,44.83211
lbr,1970,45.0214
lbr,1971,45.1986
lbr,1972,45.36727
lbr,1973,45.51892
lbr,1974,45.86929
lbr,1975,46.51147
lbr,1976,47.18519
lbr,1977,47.89337
lbr,1978,48.60311
lbr,1979,49.2559
lbr,1980,49.84109
lbr,1981,50.31265
lbr,1982,50.75032
lbr,1983,51.35166
lbr,1984,53.0613
lbr,1985,56.5296
lbr,1986,61.00865
lbr,1987,66.56991
lbr,1988,73.3283
lbr,1989,81.3093
lbr,1990,90.55579
lbr,1991,100
lbr,1992,85.89761
lbr,1993,72.58239
lbr,1994,60.47433
lbr,1995,49.37641
lbr,1996,90.08995
lbr,1997,79.98823
lbr,1998,70.65507
lbr,1999,62.98693
lbr,2000,66.16791
lbr,2001,70.70448
lbr,2002,76.52869
lbr,2003,83.38044
lbr,2004,90.70725
lbr,2005,81.11013
lbr,2006,71.94801
lbr,2007,63.49546
lbr,2008,57.73605
lbr,2009,57.13667
lbr,2010,56.75407
lbr,2011,56.58996
lbr,2012,56.58419
lbr,2013,56.68259
lbr,2014,56.83308
lbr,2015,56.99262
lbr,2016,57.15765
lbr,2017,57.34232
lbr,2018,57.5386
lbr,2019,57.56596
lbr,2020,57.59116
lbr,2021,57.62075
lby,1960,44.0249
lby,1961,43.34938
lby,1962,42.66388
lby,1963,41.95902
lby,1964,41.22794
lby,1965,40.30161
lby,1966,39.48042
lby,1967,38.7952
lby,1968,38.25201
lby,1969,37.84996
lby,1970,37.59861
lby,1971,37.49878
lby,1972,37.55741
lby,1973,37.78341
lby,1974,36.36997
lby,1975,34.93249
lby,1976,33.62571
lby,1977,32.43564
lby,1978,31.33885
lby,1979,30.31087
lby,1980,29.33991
lby,1981,28.41951
lby,1982,27.55826
lby,1983,26.7736
lby,1984,26.08414
lby,1985,25.85152
lby,1986,25.72209
lby,1987,25.65229
lby,1988,25.63063
lby,1989,25.63778
lby,1990,25.66668
lby,1991,25.71162
lby,1992,25.77687
lby,1993,25.86745
lby,1994,25.99587
lby,1995,26.16667
lby,1996,25.94432
lby,1997,25.68496
lby,1998,25.44562
lby,1999,25.20854
lby,2000,24.96248
lby,2001,24.70495
