geo,time,bx_grt_exta_cd_wd
vnm,1994,443710000
vnm,1995,336510000
vnm,1996,231150000
vnm,1997,255520000
vnm,1998,236380000
vnm,1999,263810000
vnm,2000,237350000
vnm,2001,263640000
vnm,2002,242640000
vnm,2003,319670000
vnm,2004,401740000
vnm,2005,504410000
vnm,2006,549060000
vnm,2007,651390000
vnm,2008,756890000
vnm,2009,623920000
vnm,2010,651150000
vnm,2011,667320000
vnm,2012,605490000
vnm,2013,640090000
vnm,2014,535590000
vnm,2015,450660000
vnm,2016,398200000
vnm,2017,437490000
vnm,2018,425610000
vnm,2019,353580000
vut,1960,150000
vut,1961,260000
vut,1962,410000
vut,1963,510000
vut,1964,640000
vut,1965,580000
vut,1966,1850000
vut,1967,1650000
vut,1968,1740000
vut,1969,2400000
vut,1970,2230000
vut,1971,2590000
vut,1972,3860000
vut,1973,5890000
vut,1974,9420000
vut,1975,8960000
vut,1976,15290000
vut,1977,11690000
vut,1978,15610000
vut,1979,14550000
vut,1980,19660000
vut,1981,13810000
vut,1982,9800000
vut,1983,10790000
vut,1984,10250000
vut,1985,8450000
vut,1986,7690000
vut,1987,31170000
vut,1988,19220000
vut,1989,15280000
vut,1990,21890000
vut,1991,16410000
vut,1992,9970000
vut,1993,10640000
vut,1994,13220000
vut,1995,22520000
vut,1996,12680000
vut,1997,7310000
vut,1998,7150000
vut,1999,7660000
vut,2000,12020000
vut,2001,8550000
vut,2002,8080000
vut,2003,7320000
vut,2004,11050000
vut,2005,13700000
vut,2006,15030000
vut,2007,19240000
vut,2008,62860000
vut,2009,76940000
vut,2010,65690000
vut,2011,56790000
vut,2012,52020000
vut,2013,53720000
vut,2014,67540000
vut,2015,120390000
vut,2016,71840000
vut,2017,51890000
vut,2018,64980000
vut,2019,63720000
wsm,1961,0
wsm,1962,0
wsm,1963,0
wsm,1964,0
wsm,1965,10000
wsm,1966,30000
wsm,1967,0
wsm,1968,110000
wsm,1969,70000
wsm,1970,20000
wsm,1971,170000
wsm,1972,840000
wsm,1973,1240000
wsm,1974,1630000
wsm,1975,4660000
wsm,1976,4840000
wsm,1977,9240000
wsm,1978,6920000
wsm,1979,19970000
wsm,1980,8480000
wsm,1981,8530000
wsm,1982,11530000
wsm,1983,14380000
wsm,1984,7200000
wsm,1985,9510000
wsm,1986,13180000
wsm,1987,17570000
wsm,1988,18010000
wsm,1989,13770000
wsm,1990,18860000
wsm,1991,21870000
wsm,1992,21330000
wsm,1993,21690000
wsm,1994,25000000
wsm,1995,19520000
wsm,1996,13050000
wsm,1997,7630000
wsm,1998,11930000
wsm,1999,6140000
wsm,2000,4980000
wsm,2001,19970000
wsm,2002,17950000
wsm,2003,9610000
wsm,2004,5450000
wsm,2005,16230000
wsm,2006,22560000
wsm,2007,8230000
wsm,2008,16190000
wsm,2009,40550000
wsm,2010,62640000
wsm,2011,46240000
wsm,2012,49710000
wsm,2013,72500000
wsm,2014,69980000
wsm,2015,66350000
wsm,2016,68550000
wsm,2017,86690000
wsm,2018,102690000
wsm,2019,85160000
yem,1960,12880000
yem,1961,14940000
yem,1962,17330000
yem,1963,21590000
yem,1964,23490000
yem,1965,31300000
yem,1966,30970000
yem,1967,21480000
yem,1968,5080000
yem,1969,2170000
yem,1970,9650000
yem,1971,18890000
yem,1972,33100000
yem,1973,27290000
yem,1974,105240000
yem,1975,201700000
yem,1976,374630000
yem,1977,330450000
yem,1978,201480000
yem,1979,201980000
yem,1980,372110000
yem,1981,181920000
yem,1982,337400000
yem,1983,240680000
yem,1984,391670000
yem,1985,245600000
yem,1986,169930000
yem,1987,315130000
yem,1988,128220000
yem,1989,149520000
yem,1990,287620000
yem,1991,81920000
yem,1992,99550000
yem,1993,113000000
yem,1994,85450000
yem,1995,96940000
yem,1996,118760000
yem,1997,136380000
yem,1998,150890000
yem,1999,160850000
yem,2000,212610000
yem,2001,138780000
yem,2002,110980000
yem,2003,140110000
yem,2004,191160000
yem,2005,164410000
yem,2006,146640000
yem,2007,185340000
yem,2008,297130000
yem,2009,406950000
yem,2010,522130000
yem,2011,474650000
yem,2012,600940000
yem,2013,1006540000
yem,2014,831680000
yem,2015,1784720000
yem,2016,2301470000
yem,2017,2689870000
yem,2018,7660570000
yem,2019,3997310000
zaf,1993,135040000
zaf,1994,146170000
zaf,1995,156160000
zaf,1996,143560000
zaf,1997,199520000
zaf,1998,249380000
zaf,1999,247650000
zaf,2000,221440000
zaf,2001,212530000
zaf,2002,286250000
zaf,2003,324010000
zaf,2004,367420000
zaf,2005,398520000
zaf,2006,344890000
zaf,2007,565740000
zaf,2008,767050000
zaf,2009,865740000
zaf,2010,834180000
zaf,2011,887980000
zaf,2012,862970000
zaf,2013,814920000
zaf,2014,736850000
zaf,2015,688860000
zaf,2016,776890000
zaf,2017,851600000
zaf,2018,824260000
zaf,2019,608300000
zmb,1960,930000
zmb,1961,1260000
zmb,1962,2650000
zmb,1963,1380000
zmb,1964,14470000
zmb,1965,12030000
zmb,1966,19900000
zmb,1967,27760000
zmb,1968,2830000
zmb,1969,1920000
zmb,1970,1700000
zmb,1971,1180000
zmb,1972,2530000
zmb,1973,15160000
zmb,1974,8910000
zmb,1975,13940000
zmb,1976,9930000
zmb,1977,37810000
zmb,1978,35830000
zmb,1979,57930000
zmb,1980,71500000
zmb,1981,72660000
zmb,1982,68630000
zmb,1983,75530000
zmb,1984,91550000
zmb,1985,122410000
zmb,1986,191360000
zmb,1987,213340000
zmb,1988,242110000
zmb,1989,194390000
zmb,1990,663340000
zmb,1991,425820000
zmb,1992,641980000
zmb,1993,478200000
zmb,1994,355520000
zmb,1995,361670000
zmb,1996,272790000
zmb,1997,250310000
zmb,1998,257580000
zmb,1999,347320000
zmb,2000,414870000
zmb,2001,490620000
zmb,2002,581820000
zmb,2003,804520000
zmb,2004,827180000
zmb,2005,1740100000
zmb,2006,4530150000
zmb,2007,853160000
zmb,2008,947250000
zmb,2009,874860000
zmb,2010,710760000
zmb,2011,863980000
zmb,2012,794750000
zmb,2013,986640000
zmb,2014,798500000
zmb,2015,612020000
zmb,2016,705520000
zmb,2017,878750000
zmb,2018,814970000
zmb,2019,701740000
zwe,1961,10000
zwe,1963,70000
zwe,1964,6560000
zwe,1965,6030000
zwe,1966,20000
zwe,1967,-20000
zwe,1968,90000
zwe,1969,10000
zwe,1970,0
zwe,1971,70000
zwe,1972,30000
zwe,1973,70000
zwe,1974,160000
zwe,1975,20000
zwe,1976,130000
zwe,1977,0
zwe,1978,1020000
zwe,1979,180000
zwe,1980,126590000
zwe,1981,80370000
zwe,1982,66300000
zwe,1983,102870000
zwe,1984,170320000
zwe,1985,114020000
zwe,1986,95880000
zwe,1987,124170000
zwe,1988,131290000
zwe,1989,128350000
zwe,1990,198540000
zwe,1991,215990000
zwe,1992,337070000
zwe,1993,154410000
zwe,1994,266170000
zwe,1995,309920000
zwe,1996,211220000
zwe,1997,126790000
zwe,1998,153510000
zwe,1999,139890000
zwe,2000,113480000
zwe,2001,86050000
zwe,2002,136220000
zwe,2003,140480000
zwe,2004,159730000
zwe,2005,317570000
zwe,2006,222250000
zwe,2007,433170000
zwe,2008,573850000
zwe,2009,680800000
zwe,2010,642630000
zwe,2011,637480000
zwe,2012,919550000
zwe,2013,777200000
zwe,2014,707470000
zwe,2015,774600000
zwe,2016,693350000
zwe,2017,675830000
zwe,2018,739030000
zwe,2019,923910000
