geo,time,ny_trf_nctr_cn
nor,2017,-50693000000
nor,2018,-48983000000
nor,2019,-53060000000
nor,2020,-64159000000
npl,1976,315843300
npl,1977,366950000
npl,1978,302690700
npl,1979,358500000
npl,1980,427200000
npl,1981,556440000
npl,1982,514089600
npl,1983,549474800
npl,1984,644593000
npl,1985,881962400
npl,1986,2229283800
npl,1987,2691059300
npl,1988,3015557700
npl,1989,2745780000
npl,1990,2825519400
npl,1991,3661600000
npl,1992,4311000000
npl,1993,7296000000
npl,1994,11683500000
npl,1995,15661480000
npl,1996,18111450000
npl,1997,23404561000
npl,1998,27416650000
npl,1999,32255865000
npl,2000,43507193000
npl,2001,65595000000
npl,2002,68186000000
npl,2003,75533000000
npl,2004,84889000000
npl,2005,97704000000
npl,2006,126146000000
npl,2007,128992000000
npl,2008,182816500000
npl,2009,249487000000
npl,2010,282648000000
npl,2011,307858700000
npl,2012,422772100000
npl,2013,497700600000
npl,2014,631500300000
npl,2015,709956500000
npl,2016,778186801430.58301
npl,2017,851801256381.98596
npl,2018,864670947567.56897
npl,2019,994785119383.15393
npl,2020,982221259416.95691
nru,2015,16200000
nru,2016,11800000
nru,2017,27800000
nru,2018,23300000
nru,2019,28500000
nzl,1971,18000000
nzl,1972,21000000
nzl,1973,13000000
nzl,1974,0
nzl,1975,-1000000
nzl,1976,9000000
nzl,1977,36000000
nzl,1978,31000000
nzl,1979,66000000
nzl,1980,101000000
nzl,1981,122000000
nzl,1982,113000000
nzl,1983,123000000
nzl,1984,193400000
nzl,1985,197200000
nzl,1986,296040000
nzl,1987,256670000
nzl,1988,292420000
nzl,1989,330730000
nzl,1990,219930000
nzl,1991,220490000
nzl,1992,181810000
nzl,1993,369620000
nzl,1994,306540000
nzl,1995,233530000
nzl,1996,849494000
nzl,1997,551144000
nzl,1998,297199000
nzl,1999,426657000
nzl,2000,480513000
nzl,2001,223082000
nzl,2002,125389000
nzl,2003,258403000
nzl,2004,320497000
nzl,2005,150496000
nzl,2006,597486000
nzl,2007,691021000
nzl,2008,759877000
nzl,2009,619919000
nzl,2010,-175824000
nzl,2011,-342980000
nzl,2012,-408734000
nzl,2013,-436599000
nzl,2014,-337573000
nzl,2015,-265881000
nzl,2016,-192703000
nzl,2017,-365850000
nzl,2018,-259365000
nzl,2019,-606554000
omn,1998,-587620700
omn,1999,-575031700
omn,2000,-582635500
omn,2001,-614884600
omn,2002,-642008800
omn,2003,-672040500
omn,2004,-734876700
omn,2005,-901926900
omn,2006,-1111507000
omn,2007,-1457497500
omn,2008,-2053119600
omn,2009,-2106996800
omn,2010,-2261231200
omn,2011,-2848400000
omn,2012,-3177300000
omn,2013,-3583700000
omn,2014,-4052400000
omn,2015,-4320400000
omn,2016,-4062000000
omn,2017,-3879400000
omn,2018,-3875100000
omn,2019,-3511900000
omn,2020,-3372900000
pak,1967,195237900
pak,1968,376190100
pak,1969,509523300
pak,1970,385713900
pak,1971,310445900
pak,1972,1121628300
pak,1973,1446168100
pak,1974,1481040000
pak,1975,2266110000
pak,1976,3485790200
pak,1977,7355639055.00315
pak,1978,13307668253.4513
pak,1979,16159096151.0198
pak,1980,21519338516.604
pak,1981,25041927032.7686
pak,1982,30065332317.6925
pak,1983,43602052781.774
pak,1984,37076912541.574
pak,1985,46934389550.8848
pak,1986,53391881481.6038
pak,1987,50789799579.8048
pak,1988,48951034040.1346
pak,1989,51789887733.4061
pak,1990,59069849336.2206
pak,1991,60981002700
pak,1992,84964004900
pak,1993,70058921500
pak,1994,81947583100
pak,1995,85495454600
pak,1996,87932202900
pak,1997,127161828500
pak,1998,148217480100
pak,1999,132841874100
pak,2000,206432625000
pak,2001,275729920000
pak,2002,353715520000
pak,2003,389021940000
pak,2004,380710410000
pak,2005,513977458400
pak,2006,631367416800
pak,2007,641813007000
pak,2008,717783634000
pak,2009,875570038200
pak,2010,1054150279600
pak,2011,1342319334300
pak,2012,1567386223200
pak,2013,1751595072000
pak,2014,2066664902500
pak,2015,2234240461300
pak,2016,2407816760400
pak,2017,2452915236000
pak,2018,2593849481100
pak,2019,3379023831800
pak,2020,4024923422500
pan,1960,-785800
pan,1961,1347100
pan,1962,-4378000
pan,1963,112300
pan,1964,112300
pan,1965,4602600
pan,1966,2132900
pan,1967,2020600
pan,1968,336800
pan,1969,898100
pan,1970,3704500
pan,1971,3292900
pan,1972,3910300
pan,1973,27166300
pan,1974,28195300
pan,1975,32517200
pan,1976,29224400
pan,1977,29224400
pan,1978,37662400
pan,1979,9055400
pan,1980,25931500
pan,1981,39379800
pan,1982,45621400
pan,1983,51605600
pan,1984,78824000
pan,1985,90792300
pan,1986,85773300
pan,1987,75799700
pan,1988,69751200
pan,1989,61579200
pan,1990,141111000
pan,1991,143105700
pan,1992,129335600
pan,1993,130686900
pan,1994,95811300
pan,1995,98192100
pan,1996,104799200
pan,1997,116482500
pan,1998,113912200
pan,1999,128983600
pan,2000,144405600
pan,2001,186348600
pan,2002,199667600
pan,2003,210649900
pan,2004,176417800
pan,2005,241700000
pan,2006,280100000
pan,2007,635900000
pan,2008,532300000
pan,2009,126300000
pan,2010,137700000
pan,2011,202400000
pan,2012,88000000
pan,2013,62500000
pan,2014,122200000
pan,2015,-106000000
pan,2016,-119200000
pan,2017,-279703600
pan,2018,-227331400
pan,2019,-235453125
pan,2020,-11788203.21
per,1991,379596200
per,1992,599413600
per,1993,1105952100
per,1994,1809955800
per,1995,1962887100
per,1996,2341014700
per,1997,2651017100
per,1998,3023779100
per,1999,3336915700
per,2000,3654453200
per,2001,3814590700
per,2002,3750199600
per,2003,4400324000
per,2004,5114671400
per,2005,6109165000
per,2006,7483429300
per,2007,8206000000
per,2008,9053000000
per,2009,9547000000
per,2010,9530000000
per,2011,9989000000
per,2012,10334000000
per,2013,11108000000
per,2014,14351000000
per,2015,12809000000
per,2016,15918000000
per,2017,14491000000
per,2018,14827000000
per,2019,15009000000
per,2020,16091000000
phl,1998,19994990500
phl,1999,22350833300
phl,2000,21302068300
phl,2001,27111136700
phl,2002,26527082500
phl,2003,38206300000
phl,2004,30434245000
phl,2005,640886376988.474
phl,2006,679586934043.63696
phl,2007,666644757929.453
phl,2008,699099546951.31702
phl,2009,789335073823.18494
phl,2010,793741189418.02893
phl,2011,804196201965.04785
phl,2012,823447251149.70386
phl,2013,894485203525.49011
phl,2014,1011428697495.31006
phl,2015,1058537045441.45996
phl,2016,1174371932576.55005
phl,2017,1318183640201.59009
phl,2018,1412294995019.28003
phl,2019,1447645539778.47998
phl,2020,1365282839623.08008
plw,2000,33659300
plw,2001,23467400
plw,2002,26370800
plw,2003,26993600
plw,2004,27119100
plw,2005,26533700
plw,2006,26465300
plw,2007,27681700
plw,2008,30367100
plw,2009,28943600
plw,2010,34465800
plw,2011,34295800
plw,2012,34585800
plw,2013,35144400
plw,2014,37335000
plw,2015,32493300
plw,2016,32087110.09868
plw,2017,29555667.79124
plw,2018,45898444.65687
plw,2019,24543392.87097
plw,2020,24543392.87097
png,1970,142864000
png,1971,156942600
png,1972,138385500
png,1973,125819100
png,1974,145192300
png,1975,83188800
png,1976,68310100
png,1977,136102400
png,1978,117681900
png,1979,111290200
png,1980,107903600
png,1981,103799900
png,1982,101824400
png,1983,132902400
png,1984,149203900
png,1985,129000000
png,1986,130057100
png,1987,-94896400
png,1988,-107990800
png,1989,-114546900
png,1990,-101994000
png,1991,-61023200
png,1992,212855700
png,1993,72508900
png,1994,86204700
png,1995,174104800
png,1996,218806800
png,1997,282317500
png,1998,468626800
png,1999,441450100
png,2000,495331400
png,2001,479793600
png,2002,763972200
png,2003,835463700
png,2004,585389400
png,2006,599756300
png,2007,742226100
png,2008,435500000
png,2009,476600000
png,2010,516400000
png,2011,580300000
png,2012,248000000
png,2013,297100000
png,2014,282900000
png,2015,294801000
png,2016,732576000
png,2017,649193120
png,2018,1256739000
png,2019,1119897000
png,2020,1072984446.66667
pol,1976,192228
pol,1977,211816
pol,1978,514766
pol,1979,2241000
pol,1980,3188021.66667
pol,1981,6307103.25
pol,1982,7048888.24998
pol,1983,6435964.99998
pol,1984,8289167.99996
pol,1985,14272741.66663
pol,1986,19228947.33333
pol,1987,41299853.5
pol,1988,72805300.41667
pol,1989,231564732.41667
pol,1990,2385450000
pol,1991,812241300
pol,1992,634991800
pol,1993,1376737500
pol,1994,2844890400
pol,1995,2323134000
pol,1996,4567193400
pol,1997,6673358500
pol,1998,10068233800
pol,1999,8783177800
pol,2000,5615128900
pol,2001,6320981600
pol,2002,8123346400
pol,2003,9606015300
pol,2004,2548000000
pol,2005,762000000
pol,2006,2174000000
pol,2007,2888000000
pol,2008,2984000000
pol,2009,-4186000000
pol,2010,-159000000
pol,2011,3136000000
pol,2012,-619000000
pol,2013,-1747000000
pol,2014,-1575000000
pol,2015,-3690000000
pol,2016,-6274000000
pol,2017,-681000000
pol,2018,-6306000000
pol,2019,-7541000000
pol,2020,-6936000000
prt,1970,66955000
prt,1971,88145000
prt,1972,110941000
prt,1973,123931000
prt,1974,131416000
prt,1975,116215000
prt,1976,133526000
prt,1977,197832000
prt,1978,311483000
prt,1979,514193000
prt,1980,648832000
prt,1981,771605000
prt,1982,911064000
prt,1983,1033446000
prt,1984,1393039000
prt,1985,1609425000
prt,1986,1747605000
prt,1987,2164984000
prt,1988,2312720000
prt,1989,2611448000
prt,1990,2745549000
prt,1991,2727411000
prt,1992,2707233000
prt,1993,2613619000
prt,1994,1861853000
prt,1995,1917518000
prt,1996,1918397000
prt,1997,2015259000
prt,1998,2042985000
prt,1999,2260814000
prt,2000,2377291000
prt,2001,2495006000
prt,2002,1559940000
prt,2003,1112676000
prt,2004,1402699000
prt,2005,504345000
prt,2006,1045234000
prt,2007,1264493000
prt,2008,1319037000
prt,2009,841011000
prt,2010,875784000
prt,2011,1316471000
prt,2012,1839376000
prt,2013,2168399000
prt,2014,3036890000
prt,2015,3473188000
prt,2016,3588942000
prt,2017,4583705000
prt,2018,4578733000
prt,2019,4882908000
prt,2020,4977736000
pry,1995,383377806000
pry,1996,374750782000
pry,1997,393974874000
pry,1998,483406677000
pry,1999,546461064000
pry,2000,616421543500
pry,2001,683637345000
pry,2002,662514534000
pry,2003,1056803930000
pry,2004,1160263436000
pry,2005,1382627067500
pry,2006,2400726322800
pry,2007,1878653100800
pry,2008,1807406282900
pry,2009,2577211443700
pry,2010,2652753420300
pry,2011,2992571512600
pry,2012,3354712900600
pry,2013,3098278981600
pry,2014,2705155209200
pry,2015,3498958046000
pry,2016,4397268571900
pry,2017,4622548210800
pry,2018,4594109642300
pry,2019,4958817119300
pry,2020,4701274433614.34961
pse,1994,428400000
pse,1995,399800000
pse,1996,471200000
pse,1997,394400000
pse,1998,356700000
pse,1999,373400000
pse,2000,648400000
pse,2001,933400000
pse,2002,1051400000
pse,2003,686100000
pse,2004,724500000
pse,2005,1136400000
pse,2006,1291000000
pse,2007,2246700000
pse,2008,3189600000
pse,2009,2140900000
pse,2010,1991000000
pse,2011,1104700000
pse,2012,1750300000
pse,2013,1577900000
pse,2014,1666000000
pse,2015,1749400000
pse,2016,1626400000
pse,2017,1708500000
pse,2018,1499100000
pse,2019,1691800000
pse,2020,1833500000
pyf,1992,86499999700
pyf,1993,90499997700
pyf,1994,92000002000
pyf,1995,98000003100
pyf,1996,101000003600
pyf,1997,96000000000
pyf,1998,93999996900
pyf,1999,93499998200
pyf,2000,92000002000
qat,1991,368000000
qat,1992,553000000
qat,1993,360000000
qat,1994,411000000
qat,1995,-305000000
qat,1996,-256000000
qat,1997,-232000000
qat,1998,-294000000
qat,1999,-433000000
qat,2000,-5094000000
qat,2001,-2562000000
qat,2002,-3266000000
qat,2003,-1516000000
qat,2004,-8160000000
qat,2005,-20805000000
qat,2006,-11941000000
qat,2007,-15430000000
qat,2008,-24614000000
qat,2009,-34262000000
qat,2010,-47115000000
qat,2011,-46048407200
qat,2012,-51170000000
qat,2013,-53626000000
qat,2014,-63751000000
qat,2015,-57161000000
qat,2016,-58856000000
qat,2017,-58847000000
qat,2018,-59523000000
qat,2019,-60449000000
qat,2020,-45258000000
rou,1990,239700
rou,1991,1665500
rou,1992,1561900
rou,1993,16265100
rou,1994,46839300
rou,1995,75000000
rou,1996,183000000
rou,1997,415000000
rou,1998,632319500
rou,1999,1256388400
rou,2000,2032905000
rou,2001,4195391200
rou,2002,6337500000
rou,2003,11159860000
rou,2004,14559094400
rou,2005,13022499600
rou,2006,17072678000
rou,2007,28637371300
rou,2008,20310090500
rou,2009,16271232000
rou,2010,13328543400
rou,2011,11908499000
rou,2012,12080216000
rou,2013,8997084000
rou,2014,4231259200
rou,2015,7609840000
rou,2016,6017672000
rou,2017,6710538900
rou,2018,5826182000
rou,2019,7041876800
rou,2020,9354951400
rus,1994,-358803400
rus,1995,565215400
rus,1996,370068300
rus,1997,-2060038500
rus,1998,-3268644000
rus,1999,14804006000
rus,2000,1949409000
rus,2001,-25339979000
rus,2002,-23572065000
rus,2003,-11828696800
rus,2004,-28853215000
rus,2005,-46516524200
rus,2006,-71259453700
rus,2007,-146007532200
rus,2008,-168698999900
rus,2009,-174800730900
rus,2010,-191867429000
rus,2011,-168204852800
rus,2012,-189149745300
rus,2013,-295266816500
rus,2014,-313860757400
rus,2015,-348563644000
rus,2016,-421835255700
rus,2017,-525248559800
rus,2018,-558014309500
rus,2019,-659043380900
rus,2020,-409588279200
rwa,1970,1580000000
rwa,1971,1810080700
rwa,1972,1869990700
rwa,1973,2411104900
rwa,1974,3060582400
rwa,1975,5085911400
rwa,1976,5219480800
rwa,1977,6218624800
rwa,1978,8423468000
rwa,1979,11340580000
rwa,1980,8975332100
rwa,1981,8949794400
rwa,1982,10236596400
rwa,1983,11319865600
rwa,1984,10143568600
rwa,1985,11784879700
rwa,1986,10861273700
rwa,1987,10012041900
rwa,1988,1467796600
rwa,1989,1554890200
rwa,1990,12061760500
rwa,1991,22867508200
rwa,1992,15027909000
rwa,1993,14366007200
rwa,1994,86174000000
rwa,1995,64800968200
rwa,1996,68338018600
rwa,1997,51745531800
rwa,1998,52159576400
rwa,1999,60837000000
rwa,2000,81101000000
rwa,2001,76251000000
rwa,2002,81727000000
rwa,2003,105535000000
rwa,2004,160885000000
rwa,2005,177659000000
rwa,2006,138170000000
rwa,2007,199153000000
rwa,2008,246126000000
rwa,2009,299125000000
rwa,2010,292564000000
rwa,2011,401321000000
rwa,2012,388289000000
rwa,2013,479132000000
rwa,2014,394582000000
rwa,2015,267396000000
rwa,2016,270694000000
rwa,2017,496421000000
rwa,2018,575420000000
rwa,2019,526578000000
rwa,2020,583426000000
sau,2005,-55374000000
sau,2006,-62843524900
sau,2007,-63869210500
sau,2008,-86293947000
sau,2009,-103772165000
sau,2010,-104703320000
sau,2011,-110196732500
sau,2012,-114143500000
sau,2013,-134510050000
sau,2014,-145252462500
sau,2015,-167651055000
sau,2016,-158697695000
sau,2017,-143442164200
sau,2018,-153998364200
sau,2019,-137207517000
sau,2020,-147710163000
sdn,1965,0
sdn,1966,0
sdn,1967,-200
sdn,1968,-200
sdn,1969,-300
sdn,1970,-400
sdn,1971,0
sdn,1972,800
sdn,1973,1100
sdn,1974,700
sdn,1975,26600
sdn,1976,56500
sdn,1977,88800
sdn,1978,117500
sdn,1979,142000
sdn,1980,285500
sdn,1981,417800
sdn,1982,439400
sdn,1983,823100
sdn,1984,959400
sdn,1985,1115900
sdn,1986,1001100
sdn,1987,1188400
sdn,1988,2936900
sdn,1989,5131900
sdn,1990,3351300
sdn,1991,6795900
sdn,1992,36113100
sdn,1993,26374400
sdn,1994,43296500
sdn,1995,69994800
sdn,1996,451835400
sdn,1997,711604200
sdn,1998,1018248000
sdn,1999,1229943800
sdn,2000,609271600
sdn,2001,968314100
sdn,2002,1753486600
sdn,2003,1874828100
sdn,2004,2897077200
sdn,2005,3221742300
sdn,2006,2195951100
sdn,2007,770708700
sdn,2008,804839300
sdn,2009,3807545100
sdn,2010,6284666100
sdn,2011,4292527500
sdn,2012,5229346800
sdn,2013,12322474400
sdn,2014,13897345900
sdn,2015,9432865500
sdn,2016,13989428200
sdn,2017,20480264200
sdn,2018,15957438100
sdn,2019,91453126800
sdn,2020,206622045500
sen,1968,-747770000
sen,1969,-2250550000
sen,1970,-2090092000
sen,1971,-2368142800
sen,1972,-1733896900
sen,1973,-3811712400
sen,1974,-3975968200
sen,1975,-2511969800
sen,1976,2532991200
sen,1977,875976200
sen,1978,-3102217100
sen,1979,-10170184000
sen,1980,5848930200
sen,1981,1514623000
sen,1982,3179317000
sen,1983,-2394851200
sen,1984,-2936371200
sen,1985,-2727008200
sen,1986,4051710000
sen,1987,-4688424000
sen,1988,2485628800
sen,1989,5111568000
sen,1990,8792638000
sen,1991,8807569000
sen,1992,9114609000
sen,1993,4106860000
sen,1994,113113120000
sen,1995,86031918700
sen,1996,85100000000
sen,1997,104084733000
sen,1998,100958530000
sen,1999,97939850000
sen,2000,179100000000
sen,2001,220202936300
sen,2002,257725997600
sen,2003,308778055500
sen,2004,336838365900
sen,2005,397590000000
sen,2006,437470000000
sen,2007,618030000000
sen,2008,754350000000
sen,2009,695640000000
sen,2010,767540000000
sen,2011,833973000000
sen,2012,897551000000
sen,2013,920931000000
sen,2014,969434540000
sen,2015,1015769000000
sen,2016,1060400000000
sen,2017,1142193900000
sen,2018,1143500000000
sen,2019,1225300000000
sen,2020,1365711180900
sgp,1960,-35300000
sgp,1961,-18100000
sgp,1962,-15200000
sgp,1963,-21000000
sgp,1964,-60800000
sgp,1965,-46500000
sgp,1966,-21900000
sgp,1967,-1800000
sgp,1968,-13500000
sgp,1969,-16800000
sgp,1970,8100000
sgp,1971,2800000
sgp,1972,6400000
sgp,1973,-10100000
sgp,1974,-95100000
sgp,1975,-92300000
sgp,1976,-121100000
sgp,1977,-108300000
sgp,1978,-88400000
sgp,1979,-76100000
sgp,1980,-335400000
sgp,1981,-475900000
sgp,1982,-549700000
sgp,1983,-543600000
sgp,1984,-512700000
sgp,1985,-415700000
sgp,1986,-358100000
sgp,1987,-376500000
sgp,1988,-462400000
sgp,1989,-574200000
sgp,1990,-682100000
sgp,1991,-765000000
sgp,1992,-824200000
sgp,1993,-975700000
sgp,1994,-1141500000
sgp,1995,-1255900000
sgp,1996,-1397600000
sgp,1997,-1663300000
sgp,1998,-1692200000
sgp,1999,-1366000000
sgp,2000,-1084000000
sgp,2001,-2243800000
sgp,2002,-2583500000
sgp,2003,-1690800000
sgp,2004,-1982800000
sgp,2005,-2064200000
sgp,2006,-2612500000
sgp,2007,-4080800000
sgp,2008,-5201900000
sgp,2009,-5413600000
sgp,2010,-7515800000
sgp,2011,-6683700000
sgp,2012,-7877700000
sgp,2013,-7776000000
sgp,2014,-8022500000
sgp,2015,-7543700000
sgp,2016,-10006400000
sgp,2017,-7378300000
sgp,2018,-9052100000
sgp,2019,-10498300000
sgp,2020,-9899000000
slb,1975,12868200
slb,1976,15985600
slb,1977,14386600
slb,1978,22011800
slb,1979,22935600
slb,1980,16500000
slb,1981,10200000
slb,1982,7700000
slb,1983,15200000
slb,1984,17500000
slb,1985,17600000
slb,1986,70300000
slb,1987,77100000
slb,1988,99200000
slb,1989,98600000
slb,1990,96300000
slb,1991,104200000
slb,1992,113900000
slb,1993,134900000
slb,1994,182800000
slb,1995,124100000
slb,1996,153400000
slb,1997,131900000
slb,1998,161500000
slb,1999,72900000
slb,2000,33800000
slb,2001,52480300
slb,2002,55559000
slb,2003,206266000
slb,2004,188262800
slb,2005,38176300
slb,2006,552535916.421
slb,2007,709159771.29972
slb,2008,851560734.53417
slb,2009,936482863.73153
slb,2010,1064543892.49626
slb,2011,979423145.7651
slb,2012,751623699.79864
slb,2013,790140184.82197
slb,2014,599305003.75975
slb,2015,651271079.73006
slb,2016,513845522.14082
slb,2017,411533802.4957
slb,2018,320037713.42784
slb,2019,196649569.81498
slb,2020,549148755.01534
sle,1980,27712700
sle,1981,33291000
sle,1982,26142900
sle,1983,35326500
sle,1984,41930200
sle,1985,79319700
sle,1986,303182700
sle,1987,532335900
sle,1988,341851500
sle,1989,499277800
sle,1990,4543374900
sle,1991,9894029700
sle,1992,13864053100
sle,1993,12567015700
sle,1994,14938927400
sle,1995,32061260000
sle,1996,74566029100
sle,1997,23821719500
sle,1998,57792496400
sle,1999,99519717100
sle,2000,121428716300
sle,2001,223085015800
sle,2002,350952800000
sle,2003,382942490000
sle,2004,299303670700
sle,2005,461756082500
sle,2006,448729267400
sle,2007,490057089300
sle,2008,503805618300
sle,2009,528615491100
sle,2010,764934337700
sle,2011,1137665020600
sle,2012,1095809544200
sle,2013,1000799824300
sle,2014,2887779423000
sle,2015,2414118017300
sle,2016,6785941567100
sle,2017,4453535550000
sle,2018,6209999621200
sle,2019,4428338000000
sle,2020,6421822000000
slv,1965,0
slv,1966,0
slv,1967,0
slv,1968,0
slv,1969,0
slv,1970,0
slv,1971,0
slv,1972,0
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,29240000
slv,1977,46080000
slv,1978,58440000
slv,1979,62240000
slv,1980,52240000
slv,1981,60360000
slv,1982,207360000
slv,1983,271480000
slv,1984,307560000
slv,1985,343600000
slv,1986,383290000
slv,1987,538880000
slv,1988,500540000
slv,1989,610720000
slv,1990,631000000
slv,1991,669900000
slv,1992,938180000
slv,1993,1043150000
slv,1994,1288390000
slv,1995,1388640000
slv,1996,1253800000
slv,1997,1360860000
slv,1998,1526780000
slv,1999,1581500000
slv,2000,1797100000
slv,2001,2298300000
slv,2002,2022900000
slv,2003,2114260000
slv,2004,2555000000
slv,2005,3034800000
slv,2006,3472020000
slv,2007,3745590000
slv,2008,3746620000
slv,2009,3441830000
slv,2010,3629300000
slv,2011,3829530000
slv,2012,4016300000
slv,2013,4090190000
slv,2014,4240420000
slv,2015,4349120000
slv,2016,4542350000
slv,2017,5034500000
slv,2018,5369240000
slv,2019,5643600000
slv,2020,5959910000
srb,1997,2049802800
srb,1998,7320932000
srb,1999,15689497600
srb,2000,71960386000
srb,2001,155617603400
srb,2002,161875120300
srb,2003,139166171600
srb,2004,191407961600
srb,2005,229844344100
srb,2006,251912962100
srb,2007,229525926700
srb,2008,208131256000
srb,2009,329795750000
srb,2010,346786165700
srb,2011,311629778300
srb,2012,334558324000
srb,2013,358191329900
srb,2014,352301282100
srb,2015,403193610600
srb,2016,388949082900
srb,2017,426369186800
srb,2018,496357572500
srb,2019,463074443000
srb,2020,422692191000
ssd,2011,2659730000
ssd,2012,3113725000
ssd,2013,1480900000
ssd,2014,1460250000
ssd,2015,1834537800
stp,2001,189822800
stp,2002,154062100
stp,2003,226834300
stp,2004,220299900
stp,2005,209984500
stp,2006,295514000
stp,2007,306575200
stp,2008,471869200
stp,2009,600133900
stp,2010,939964500
stp,2011,919084600
stp,2012,1015307100
stp,2013,1496656000
stp,2014,1130982700
stp,2015,1293601400
stp,2016,1435368600
stp,2017,1279771760
stp,2018,1093436100
stp,2019,967951100
stp,2020,1185261480
sur,1960,-3200
sur,1961,-4200
sur,1962,-5000
sur,1963,-4200
sur,1964,-4000
sur,1965,-2800
sur,1966,-2000
sur,1967,-3600
sur,1968,-2800
sur,1969,-3400
sur,1970,-4000
sur,1971,-3000
sur,1972,-6800
sur,1973,-6800
sur,1974,-10000
sur,1975,-12000
sur,1976,49400
sur,1977,4200
sur,1978,8000
sur,1979,14200
sur,1980,13200
sur,1981,7400
sur,1982,-5400
sur,1983,-16200
sur,1984,-15000
sur,1985,-10200
sur,1986,-10000
sur,1987,-7600
sur,1988,-9200
sur,1989,-28000
sur,1990,-69000
sur,1991,-74000
sur,1992,-109500
sur,1993,-71400
sur,1994,-254600
sur,1995,-132600
sur,1996,441100
sur,1997,400000
sur,1998,-920000
sur,1999,-1290000
sur,2000,-2904000
sur,2001,-1962000
sur,2002,-19975000
sur,2003,-14825700
sur,2004,37455800
sur,2005,60370600
sur,2006,98498800
sur,2007,212463000
sur,2008,248422500
sur,2009,258030000
sur,2010,237477100
sur,2011,285332600
sur,2012,240147400
sur,2013,219653300
sur,2014,234886700
sur,2015,223100000
sur,2016,634070000
sur,2017,746520000
sur,2018,766400000
sur,2019,708760000
sur,2020,1652870000
svk,1995,-45023000
svk,1996,120480000
svk,1997,79733000
svk,1998,355601000
svk,1999,283023000
svk,2000,176923000
svk,2001,326967000
svk,2002,62811000
svk,2003,218962000
svk,2004,24801000
svk,2005,-579817000
svk,2006,-699984000
svk,2007,-938014000
svk,2008,-1264208000
svk,2009,-783200000
svk,2010,-642865000
svk,2011,-656570000
svk,2012,-946503000
svk,2013,-1299290000
svk,2014,-878516000
svk,2015,-994355000
svk,2016,-1887459000
svk,2017,-1053428000
svk,2018,-770067000
svk,2019,-614681000
svk,2020,-572191000
svn,1995,-17480000
svn,1996,-46040000
svn,1997,-20100000
svn,1998,-31900000
svn,1999,-44250000
svn,2000,-36970000
svn,2001,-40650000
svn,2002,-27380000
svn,2003,-25030000
svn,2004,-100400000
svn,2005,-201190000
svn,2006,-226150000
svn,2007,-265610000
svn,2008,-326130000
svn,2009,-421460000
svn,2010,-318700000
svn,2011,-326640000
svn,2012,-348880000
svn,2013,-372940000
svn,2014,-262080000
svn,2015,-394630000
svn,2016,-471850000
svn,2017,-349300000
svn,2018,-375050000
svn,2019,-484730000
svn,2020,-415920000
swe,1970,-803642000
swe,1971,-976791000
swe,1972,-1291371000
swe,1973,-1375399000
swe,1974,-1820217000
swe,1975,-2358647000
swe,1976,-2736122000
swe,1977,-3439509000
swe,1978,-3873572000
swe,1979,-4605368000
swe,1980,-6665758000
swe,1981,-6165298000
swe,1982,-6204066000
swe,1983,-7394128000
swe,1984,-7369458000
swe,1985,-8527800000
swe,1986,-9639152000
swe,1987,-8476110000
swe,1988,-9596859000
swe,1989,-11324975000
swe,1990,-13831977000
swe,1991,-13033120000
swe,1992,-9509925000
swe,1993,-11601051000
swe,1994,-10994859000
swe,1995,-12679508000
swe,1996,-7865219000
swe,1997,-14171492000
swe,1998,-19011626000
swe,1999,-30841000000
swe,2000,-32031000000
swe,2001,-33622000000
swe,2002,-32863000000
swe,2003,-37496000000
swe,2004,-43070000000
swe,2005,-45194000000
swe,2006,-51682000000
swe,2007,-51821000000
swe,2008,-61384000000
swe,2009,-54125000000
swe,2010,-61909000000
swe,2011,-60168000000
swe,2012,-62681000000
swe,2013,-63825000000
swe,2014,-65862000000
swe,2015,-65199000000
swe,2016,-54516000000
swe,2017,-67803000000
swe,2018,-76360000000
swe,2019,-96868000000
swe,2020,-104396000000
swz,1990,262900000
swz,1991,300800000
swz,1992,363300000
swz,1993,509311000
swz,1994,559237000
swz,1995,522127000
swz,1996,686928500
swz,1997,536031000
swz,1998,738685000
swz,1999,801121400
swz,2000,746050000
swz,2001,297010500
swz,2002,665137100
swz,2003,350613900
swz,2004,684537700
swz,2005,593400000
swz,2006,891135900
swz,2007,1289600000
swz,2008,1964300000
swz,2009,1601200000
swz,2010,2968200000
swz,2011,2754739600
swz,2012,6229462300
swz,2013,7240890000
swz,2014,8029649900
swz,2015,8003156000
swz,2016,6780658900
swz,2017,8009308100
swz,2018,7131587800
swz,2019,7264508500
swz,2020,9119071100
sxm,2009,-59300000
sxm,2010,-43400000
sxm,2011,-74643000
sxm,2012,-64690000
sxm,2013,-70460000
sxm,2014,-71140000
sxm,2015,-98080000
sxm,2016,-106470000
sxm,2017,247501200
sxm,2018,920668100
syc,1972,533900
syc,1973,544200
syc,1974,-1710900
syc,1975,-2410700
syc,1976,-3000000
syc,1977,-4000000
syc,1978,-5100000
syc,1979,-6535100
syc,1990,97300000
syc,1991,86048300
syc,1992,88900400
syc,1993,86400000
syc,1994,40700000
syc,1995,36400000
syc,1996,50038300
syc,1997,41184600
syc,1998,50335900
syc,1999,19417100
syc,2000,14600000
syc,2001,19499900
syc,2002,67355200
