geo,time,ne_imp_gnfs_cn
syc,2009,13496926000
syc,2010,12650977400
syc,2011,14698756200
syc,2012,17010000000
syc,2013,14733300000
syc,2014,16989900700
syc,2015,15793691100
syc,2016,17663162600
syc,2017,20954691700
syc,2018,21677898100
syc,2019,21136000000
syc,2020,18743000000
syr,1960,853609100
syr,1961,757427800
syr,1962,883665700
syr,1963,970830000
syr,1964,982852700
syr,1965,865631700
syr,1966,1160293400
syr,1967,1056295200
syr,1968,1224527500
syr,1969,1488601300
syr,1970,1432000000
syr,1971,1790000000
syr,1972,2187000000
syr,1973,2541000000
syr,1974,5347000000
syr,1975,6996000000
syr,1976,8479000000
syr,1977,10984000000
syr,1978,10114000000
syr,1979,14033000000
syr,1980,18168000000
syr,1981,21687000000
syr,1982,17149000000
syr,1983,19549000000
syr,1984,18083000000
syr,1985,21175000000
syr,1986,22232000000
syr,1987,36955000000
syr,1988,48369000000
syr,1989,62877000000
syr,1990,75000000000
syr,1991,99931000000
syr,1992,139850000000
syr,1993,169242000000
syr,1994,229732000000
syr,1995,216610000000
syr,1996,263135000000
syr,1997,252019000000
syr,1998,244213000000
syr,1999,262041000000
syr,2000,263868000000
syr,2001,296893000000
syr,2002,324176000000
syr,2003,315151000000
syr,2004,477186000000
syr,2005,588876000000
syr,2006,607587000000
syr,2007,763573000000
syr,2008,897603000000
syr,2009,778505000000
syr,2010,902606000000
syr,2011,1018972000000
syr,2012,836492000000
syr,2013,1084760000000
syr,2014,1706628000000
syr,2015,1747014000000
syr,2016,2784055000000
syr,2017,3482553000000
syr,2018,3424351000000
syr,2019,3366901000000
tcd,1960,13100007400
tcd,1961,15200008200
tcd,1962,17200009200
tcd,1963,17500012500
tcd,1964,20500015100
tcd,1965,18200000000
tcd,1966,19100000000
tcd,1967,20100010000
tcd,1968,21000000000
tcd,1969,21700000000
tcd,1970,28600000000
tcd,1971,29100010000
tcd,1972,28600000000
tcd,1973,33900000000
tcd,1974,42100010000
tcd,1975,47899990000
tcd,1976,54600010000
tcd,1977,65200000000
tcd,1978,70300010000
tcd,1979,73999780000
tcd,1980,63000000000
tcd,1981,54000000000
tcd,1982,37000000000
tcd,1983,74675000000
tcd,1984,96599020000
tcd,1985,145395000000
tcd,1986,130818000000
tcd,1987,127387000000
tcd,1988,132937000000
tcd,1989,143650000000
tcd,1990,132100000000
tcd,1991,129200000000
tcd,1992,123600000000
tcd,1993,121500000000
tcd,1994,228500000000
tcd,1995,243710000000
tcd,1996,238997000000
tcd,1997,277412000000
tcd,1998,304350000000
tcd,1999,304160000000
tcd,2000,342000000000
tcd,2001,622200000000
tcd,2002,1574600000000
tcd,2003,934384499200
tcd,2004,1183889553500
tcd,2005,1327666914200
tcd,2006,1875613175600
tcd,2007,1665519341300
tcd,2008,1742780188500
tcd,2009,1833872492200
tcd,2010,2298535434500
tcd,2011,2397943842600
tcd,2012,2658770821700
tcd,2013,2500451803600
tcd,2014,2923028158000
tcd,2015,2367050000000
tcd,2016,2214193000000
tcd,2017,2305417000000
tcd,2018,2373125715900
tcd,2019,2507845900000
tcd,2020,2591281927900
tgo,1960,9370043400
tgo,1961,9370043400
tgo,1962,9856802800
tgo,1963,10465254400
tgo,1964,14480940000
tgo,1965,14280299500
tgo,1966,16579699700
tgo,1967,15732599800
tgo,1968,17426800600
tgo,1969,22509699100
tgo,1970,27229399000
tgo,1971,31465099300
tgo,1972,32554309600
tgo,1973,29891909600
tgo,1974,38968311800
tgo,1975,71038468100
tgo,1976,68860182500
tgo,1977,100204003300
tgo,1978,142999994400
tgo,1979,144617996300
tgo,1980,135299997700
tgo,1981,138499997700
tgo,1982,158400004100
tgo,1983,136400003100
tgo,1984,167399997400
tgo,1985,195600007200
tgo,1986,204600000500
tgo,1987,190499995600
tgo,1988,216000004100
tgo,1989,210800001000
tgo,1990,200999993300
tgo,1991,187739996200
tgo,1992,161999994900
tgo,1993,112099999700
tgo,1994,186878001200
tgo,1995,244500004900
tgo,1996,330900013100
tgo,1997,392000012300
tgo,1998,405500002300
tgo,1999,378599997400
tgo,2000,428574000000
tgo,2001,473883000000
tgo,2002,504416000000
tgo,2003,557228000000
tgo,2004,577162000000
tgo,2005,616108000000
tgo,2006,634354000000
tgo,2007,658554000000
tgo,2008,746233000000
tgo,2009,797940000000
tgo,2010,905544000000
tgo,2011,1176527000000
tgo,2012,1170813000000
tgo,2013,1414829000000
tgo,2014,1304492000000
tgo,2015,1429019000000
tgo,2016,1428817000000
tgo,2017,1220480000000
tgo,2018,1293592000000
tgo,2019,1324593000000
tgo,2020,1356770000000
tha,1960,10184000000
tha,1961,10932000000
tha,1962,12194000000
tha,1963,13551000000
tha,1964,15188000000
tha,1965,16488000000
tha,1966,19706000000
tha,1967,23704000000
tha,1968,26159000000
tha,1969,27937000000
tha,1970,28569000000
tha,1971,28859000000
tha,1972,32632000000
tha,1973,44523000000
tha,1974,66884000000
tha,1975,69683000000
tha,1976,78673000000
tha,1977,102399000000
tha,1978,117721000000
tha,1979,163740000000
tha,1980,201180000000
tha,1981,229029000000
tha,1982,207282000000
tha,1983,251184000000
tha,1984,258557000000
tha,1985,274073000000
tha,1986,267131000000
tha,1987,368317000000
tha,1988,536596000000
tha,1989,696101000000
tha,1990,909456000000
tha,1991,1065491000000
tha,1992,1160170000000
tha,1993,1335682000000
tha,1994,1586561000000
tha,1995,2033895000000
tha,1996,2099234000000
tha,1997,2205119000000
tha,1998,1988906000000
tha,1999,2120348000000
tha,2000,2862304000000
tha,2001,3047574000000
tha,2002,3134265000000
tha,2003,3485273000000
tha,2004,4272712000000
tha,2005,5288296000000
tha,2006,5494996000000
tha,2007,5536630000000
tha,2008,6699780000000
tha,2009,5295925000000
tha,2010,6567499000000
tha,2011,7781469000000
tha,2012,8492423000000
tha,2013,8432453000000
tha,2014,8270443000000
tha,2015,7861679000000
tha,2016,7806464000000
tha,2017,8397736000000
tha,2018,9169689000000
tha,2019,8473404000000
tha,2020,7304790000000
tjk,1993,2944300
tjk,1994,9757500
tjk,1995,50209100
tjk,1996,246919800
tjk,1997,488000000
tjk,1998,595000000
tjk,1999,908000000
tjk,2000,1583000000
tjk,2001,2013000000
tjk,2002,2561000000
tjk,2003,3511000000
tjk,2004,4292000000
tjk,2005,5243000000
tjk,2006,7748000000
tjk,2007,12762000000
tjk,2008,14248000000
tjk,2009,12688000000
tjk,2010,14467000000
tjk,2011,19046000000
tjk,2012,23831000000
tjk,2013,24414000000
tjk,2014,20444000000
tjk,2017,25037700000
tjk,2018,29468700000
tjk,2019,32486500000
tjk,2020,32328000000
tkm,1991,1600
tkm,1992,61100
tkm,1993,1229900
tkm,1994,14876800
tkm,1995,109805400
tkm,1996,1208000000
tkm,1997,1437000000
tkm,1998,1864000000
tkm,1999,2198000000
tkm,2000,2525000000
tkm,2001,2920000000
tkm,2002,2560000000
tkm,2003,3635000000
tkm,2004,4374000000
tkm,2005,4159000000
tkm,2006,3856000000
tkm,2007,5265000000
tkm,2008,18477000000
tkm,2009,33339000000
tkm,2010,32798000000
tkm,2011,42712000000
tkm,2012,50611000000
tkm,2013,54464000000
tkm,2014,54968000000
tkm,2015,57167000000
tkm,2016,50505000000
tkm,2017,41292000000
tkm,2018,17829000000
tls,2000,605439000
tls,2001,753052100
tls,2002,810225700
tls,2003,566191900
tls,2004,440176600
tls,2005,312224900
tls,2006,406808600
tls,2007,644645200
tls,2008,816519400
tls,2009,1079648900
tls,2010,1109758400
tls,2011,1400755300
tls,2012,1408654600
tls,2013,1033529500
tls,2014,1131454500
tls,2015,906921000
tls,2016,937595300
tls,2017,871224200
tls,2018,942976500
tls,2019,1118809300
tls,2020,1792268700
ton,1975,17585500
ton,1976,13919100
ton,1977,17603100
ton,1978,24649600
ton,1979,27892700
ton,1980,31674000
ton,1981,36422000
ton,1982,39546000
ton,1983,46731000
ton,1984,46090000
ton,1985,62117000
ton,1986,71288000
ton,1987,75354000
ton,1988,83317000
ton,1989,84056000
ton,1990,95792000
ton,1991,103805000
ton,1992,90454000
ton,1993,91138000
ton,1994,118441000
ton,1995,143771000
ton,1996,157908000
ton,1997,138510000
ton,1998,167731000
ton,1999,110648100
ton,2000,129436900
ton,2001,160168900
ton,2002,220142700
ton,2003,251698700
ton,2004,267142300
ton,2005,288564000
ton,2006,304807600
ton,2007,348067600
ton,2008,345060100
ton,2009,420338600
ton,2010,429421000
ton,2011,475005714.92707
ton,2012,486426985.19867
ton,2013,488997315.5711
ton,2014,461977629.64558
ton,2015,547623753.51297
ton,2016,590059688.32293
ton,2017,669732328.59328
ton,2018,709847078.06347
ton,2019,758425781.11398
ton,2020,703236594.62985
tun,1965,74900000
tun,1966,73700000
tun,1967,82800000
tun,1968,69200000
tun,1969,85800000
tun,1970,187000000
tun,1971,215300000
tun,1972,264100000
tun,1973,304100000
tun,1974,498500000
tun,1975,573200000
tun,1976,657500000
tun,1977,833200000
tun,1978,962200000
tun,1979,1226300000
tun,1980,1614500000
tun,1981,2074300000
tun,1982,2279200000
tun,1983,2421400000
tun,1984,2842500000
tun,1985,2676300000
tun,1986,2671000000
tun,1987,2877900000
tun,1988,3607800000
tun,1989,4570700000
tun,1990,5473200000
tun,1991,5451500000
tun,1992,6368400000
tun,1993,7033200100
tun,1994,7570400000
tun,1995,8323000000
tun,1996,8315000000
tun,1997,9495500000
tun,1998,10293400000
tun,1999,10866200000
tun,2000,12629600000
tun,2001,14836800000
tun,2002,14659900000
tun,2003,15177500000
tun,2004,17371400000
tun,2005,18975500000
tun,2006,21922900000
tun,2007,26418800000
tun,2008,32440300000
tun,2009,28151600000
tun,2010,34519000185.541
tun,2011,36618530609.1986
tun,2012,41113775538.35
tun,2013,42764056215.224
tun,2014,45369249707.7214
tun,2015,43842982499.27769
tun,2016,46359494449.6207
tun,2017,55152847311.2672
tun,2018,66052330177.6177
tur,1960,2500
tur,1961,4900
tur,1962,6400
tur,1963,6500
tur,1964,5500
tur,1965,5800
tur,1966,7200
tur,1967,7000
tur,1968,8000
tur,1969,8300
tur,1970,12500
tur,1971,20000
tur,1972,24700
tur,1973,33100
tur,1974,55900
tur,1975,72400
tur,1976,87800
tur,1977,113100
tur,1978,115300
tur,1979,163400
tur,1980,623900
tur,1981,1019600
tur,1982,1575600
tur,1983,2302500
tur,1984,4327600
tur,1985,6656300
tur,1986,8224800
tur,1987,13268700
tur,1988,22682600
tur,1989,40419900
tur,1990,69091700
tur,1991,104819200
tur,1992,189646100
tur,1993,383358200
tur,1994,788529800
tur,1995,1890237800
tur,1996,4110584400
tur,1997,8762822900
tur,1998,14194099800
tur,1999,20244352800
tur,2000,38540302200
tur,2001,56103548400
tur,2002,82840820000
tur,2003,109633185500
tur,2004,146885228900
tur,2005,165076345900
tur,2006,209825529900
tur,2007,230462122700
tur,2008,270563386500
tur,2009,235660913600
tur,2010,297758317800
tur,2011,425840224800
tur,2012,450245990400
tur,2013,523948879800
tur,2014,586894425900
tur,2015,624345752200
tur,2016,663066517600
tur,2017,931422972500
tur,2018,1180311009000
tur,2019,1295963281000
tur,2020,1639013082000
tza,1990,311133000000
tza,1991,365413000000
tza,1992,539096000000
tza,1993,823212000000
tza,1994,1002880000000
tza,1995,1253740000000
tza,1996,1203517000000
tza,1997,1208296000000
tza,1998,1297633448000
tza,1999,1405828119300
tza,2000,1410203053900
tza,2001,1688840143200
tza,2002,1806148444900
tza,2003,2426774398400
tza,2004,3189561961000
tza,2005,4149257869400
tza,2006,5685838550400
tza,2007,7676815381900
tza,2008,9888666103400
tza,2009,9729182454600
tza,2010,12525072045100
tza,2011,18638971395700
tza,2012,19940423723900
tza,2013,21614687232900
tza,2014,22539831660500
tza,2015,22316225576600
tza,2016,20665232036000
tza,2017,20320749459800
tza,2018,23103331656000
tza,2019,23713760635200
tza,2020,21918626207600
uga,1960,8804000
uga,1961,9116700
uga,1962,9187300
uga,1963,11758900
uga,1964,12979100
uga,1965,15390000
uga,1966,16740000
uga,1967,16850000
uga,1968,16760000
uga,1969,16980000
uga,1970,18100000
uga,1971,24250000
uga,1972,17870000
uga,1973,15990000
uga,1974,22150000
uga,1975,23180000
uga,1976,23510000
uga,1977,38930000
uga,1978,105000000
uga,1979,150000000
uga,1980,324000000
uga,1981,590000000
uga,1982,763000000
uga,1983,917000000
uga,1984,1202000000
uga,1985,2683000000
uga,1986,6489000000
uga,1987,22445000000
uga,1988,69427000000
uga,1989,161921000000
uga,1990,266466000000
uga,1991,401461000000
uga,1992,666909000000
uga,1993,819644000000
uga,1994,840400000000
uga,1995,1118103000000
uga,1996,1434061000000
uga,1997,1379700000000
uga,1998,1544700000000
uga,1999,1942431644400
uga,2000,2069291657400
uga,2001,2451759679800
uga,2002,2717160533300
uga,2003,3135637071600
uga,2004,3496935313200
uga,2005,3982896460600
uga,2006,5163799696600
uga,2007,6367059801900
uga,2008,7833824276700
uga,2009,13797027669000
uga,2010,13228833180200
uga,2011,17420005030100
uga,2012,19558320496800
uga,2013,19926916924600
uga,2014,17436744210700
uga,2015,22723327859600
uga,2016,18885223118900
uga,2017,21894516932900
uga,2018,25966099145700
uga,2019,29392611333800
uga,2020,30153128999800
ukr,1989,493000
ukr,1990,480000
ukr,1991,717000
ukr,1992,11067000
ukr,1993,388340000
ukr,1994,4641150000
ukr,1995,27343499300
ukr,1996,39296000000
ukr,1997,40753999900
ukr,1998,45306998800
ukr,1999,62935546900
ukr,2000,97643000000
ukr,2001,104061000000
ukr,2002,107413000000
ukr,2003,138808000000
ukr,2004,183366000000
ukr,2005,214567000000
ukr,2006,259696000000
ukr,2007,351192000000
ukr,2008,504446000000
ukr,2009,421882000000
ukr,2010,552148000000
ukr,2011,747430000000
ukr,2012,806004000000
ukr,2013,778143000000
ukr,2014,826764000000
ukr,2015,1097854000000
ukr,2016,1341115000000
ukr,2017,1666806000000
ukr,2018,1921302000000
ukr,2019,1959945000000
ukr,2020,1681526000000
ury,1960,2700
ury,1961,2600
ury,1962,2800
ury,1963,2800
ury,1964,3800
ury,1965,6300
ury,1966,11200
ury,1967,22100
ury,1968,45100
ury,1969,60300
ury,1970,80600
ury,1971,79600
ury,1972,173100
ury,1973,323000
ury,1974,758800
ury,1975,1604200
ury,1976,2431700
ury,1977,4332200
ury,1978,6256700
ury,1979,11914600
ury,1980,19023000
ury,1981,22694500
ury,1982,21986400
ury,1983,41400000
ury,1984,57948000
ury,1985,101000000
ury,1986,180482000
ury,1987,319113000
ury,1988,522254000
ury,1989,927834000
ury,1990,1967943000
ury,1991,4038477000
ury,1992,7644901000
ury,1993,11564191000
ury,1994,17964792000
ury,1995,23402541000
ury,1996,32477673000
ury,1997,45826167600
ury,1998,51094515500
ury,1999,49738419500
ury,2000,55273641200
ury,2001,54292354800
ury,2002,56132639900
ury,2003,82660351600
ury,2004,115357920700
ury,2005,121018378000
ury,2006,149293868100
ury,2007,165500012000
ury,2008,222685077400
ury,2009,187885394200
ury,2010,204896729900
ury,2011,248493966800
ury,2012,303424621800
ury,2013,310663738500
ury,2014,339877861000
ury,2015,332666989900
ury,2016,373229587300
ury,2017,380514483600
ury,2018,424773342500
ury,2019,471830160500
ury,2020,473044218200
usa,1970,55760000000
usa,1971,62342000000
usa,1972,74216000000
usa,1973,91159000000
usa,1974,127465000000
usa,1975,122730000000
usa,1976,151146000000
usa,1977,182443000000
usa,1978,212250000000
usa,1979,252674000000
usa,1980,293828000000
usa,1981,317758000000
usa,1982,303184000000
usa,1983,328638000000
usa,1984,405107000000
usa,1985,417229000000
usa,1986,452867000000
usa,1987,508713000000
usa,1988,553993000000
usa,1989,591031000000
usa,1990,629727000000
usa,1991,623544000000
usa,1992,667791000000
usa,1993,719973000000
usa,1994,813424000000
usa,1995,902572000000
usa,1996,963966000000
usa,1997,1055774000000
usa,1998,1115690000000
usa,1999,1252460000000
usa,2000,1477184000000
usa,2001,1403559000000
usa,2002,1437724000000
usa,2003,1557120000000
usa,2004,1810504000000
usa,2005,2041482000000
usa,2006,2256623000000
usa,2007,2395228000000
usa,2008,2576151000000
usa,2009,2001927000000
usa,2010,2389555000000
usa,2011,2695480000000
usa,2012,2769317000000
usa,2013,2766375000000
usa,2014,2887445000000
usa,2015,2794850000000
usa,2016,2738359000000
usa,2017,2923691000000
usa,2018,3129697000000
usa,2019,3115990000000
usa,2020,2774597000000
uzb,1997,293923000000
uzb,1998,323645000000
uzb,1999,392520000000
uzb,2000,631304000000
uzb,2001,1334814000000
uzb,2002,2088595000000
uzb,2003,3171903000000
uzb,2004,4267537000000
uzb,2005,5050302000000
uzb,2006,6539763000000
uzb,2007,9794126000000
uzb,2008,15034342000000
uzb,2009,16792894000000
uzb,2010,19718734620365.30078
uzb,2011,26813711502910.19922
uzb,2012,31847274639860.69531
uzb,2013,36391471659956
uzb,2014,37953722825020.29688
uzb,2015,37594718842490.70312
uzb,2016,43062162549018
uzb,2017,85834796583584.1875
uzb,2018,189277160544105
uzb,2019,235239800000000
uzb,2020,227274900000000
ven,1960,4658900
ven,1961,4577900
ven,1962,4990900
ven,1963,4886700
ven,1964,6410400
ven,1965,7257700
ven,1966,6773800
ven,1967,7257700
ven,1968,8806000
ven,1969,9193000
ven,1970,9773600
ven,1971,10838100
ven,1972,12289600
ven,1973,14031500
ven,1974,20805300
ven,1975,29514500
ven,1976,38997800
ven,1977,54577600
ven,1978,62996500
ven,1979,59029000
ven,1980,62899700
ven,1981,71028300
ven,1982,81576100
ven,1983,37836600
ven,1984,73732000
ven,1985,78498900
ven,1986,96410800
ven,1987,153672700
ven,1988,230698800
ven,1989,308211600
ven,1990,445183000
ven,1991,770899000
ven,1992,1155767900
ven,1993,1434535600
ven,1994,1871992600
ven,1995,2889196200
ven,1996,6075384700
ven,1997,9221632000
ven,1998,11342394000
ven,1999,11369548000
ven,2000,14428037000
ven,2001,17260459000
ven,2002,19564514000
ven,2003,22447750000
ven,2004,40769437000
ven,2005,62242548000
ven,2006,87242726000
ven,2007,123986959000
ven,2008,142344422000
ven,2009,144631024000
ven,2010,179028873000
ven,2011,267358529000
ven,2012,396311547000
ven,2013,662811055400
ven,2014,951718767000
vir,2002,4428000000
vir,2003,5977000000
vir,2004,7919000000
vir,2005,10650000000
vir,2006,12027000000
vir,2007,12667000000
vir,2008,18222000000
vir,2009,10641000000
vir,2010,12411000000
vir,2011,14313000000
vir,2012,3149000000
vir,2013,2792000000
vir,2014,3063000000
vir,2015,1580000000
vir,2016,2517000000
vir,2017,3580000000
vir,2018,4149000000
vir,2019,4112000000
vnm,1986,99410968600
vnm,1987,424679014400
vnm,1988,2313800122400
vnm,1989,9567100469200
vnm,1990,18996000718800
vnm,1991,27638999547900
vnm,1992,42921000697900
vnm,1993,52582001147900
vnm,1994,77591000121300
vnm,1995,95924999159800
vnm,1996,141016006918100
vnm,1997,160705999274000
vnm,1998,188280997937200
vnm,1999,211254006251500
vnm,2000,253927006142500
vnm,2001,273828000000000
vnm,2002,331946000000000
vnm,2003,415023000000000
vnm,2004,524216000000000
vnm,2005,612521000000000
vnm,2006,749431000000000
vnm,2007,1048377000000000
vnm,2008,1357169000000000
vnm,2009,1304350000000000
vnm,2010,1730902000000000
vnm,2011,2321858000000000
vnm,2012,2483567000000000
vnm,2013,2920030000000000
vnm,2014,3273530000000000
vnm,2015,3731151000000000
vnm,2016,4100294000000000
vnm,2017,4945460000000000
vnm,2018,5679497000000000
vnm,2019,6321361000000000
vnm,2020,6463336000000000
vut,1980,3236000000
vut,1981,3532999900
vut,1982,4276999900
vut,1983,7325999100
vut,1984,8372000000
vut,1985,9061000000
vut,1986,8237000000
vut,1987,9234000000
vut,1988,9325000000
vut,1989,10546000000
vut,1990,13525000000
vut,1991,12189000000
vut,1992,12294000000
vut,1993,12631000000
vut,1994,13699000000
vut,1995,13998000000
vut,1996,14550000000
vut,1997,14945000000
vut,1998,17543000000
vut,1999,18630000000
vut,2000,17963000000
vut,2001,18671000000
vut,2002,18053000000
vut,2003,18556000000
vut,2004,21669000000
vut,2005,23641000000
vut,2006,23464000000
vut,2007,25700000000
vut,2008,35497000000
vut,2009,36647000000
vut,2010,35816000000
vut,2011,35412000000
vut,2012,36815000000
vut,2013,39236000000
vut,2014,40456000000
vut,2015,53381000000
vut,2016,51398000000
vut,2017,54907000000
vut,2018,60486000000
vut,2019,53507000000
vut,2020,44631000000
wsm,2002,525842200
wsm,2003,476923600
wsm,2004,506468700
wsm,2005,616275900
wsm,2006,734393400
wsm,2007,810277100
wsm,2008,780497100
wsm,2009,822882400
wsm,2010,877919200
wsm,2011,945218962.462
wsm,2012,1004964374
wsm,2013,907302188.8396
wsm,2014,979025236.5648
wsm,2015,948845332.083
wsm,2016,1024226900.4364
wsm,2017,995018048.11993
wsm,2018,1058883120.60065
wsm,2019,1154359117.0237
wsm,2020,1112055295.4974
yem,2010,2334022988360
yem,2011,2289320739025.81006
yem,2012,2768932825860.66016
yem,2013,2618674081694.95996
yem,2014,2633828764468.2998
yem,2015,2139806428124.15991
yem,2016,1950160032710.47998
yem,2017,2917304541666.66016
yem,2018,5007444994982.08008
zaf,1960,1329000000
zaf,1961,1213000000
zaf,1962,1254000000
zaf,1963,1561000000
zaf,1964,1891000000
zaf,1965,2168000000
zaf,1966,2042000000
zaf,1967,2384000000
zaf,1968,2365000000
zaf,1969,2693000000
zaf,1970,3241000000
zaf,1971,3687000000
zaf,1972,3640000000
zaf,1973,4493000000
zaf,1974,6930000000
zaf,1975,8240000000
zaf,1976,8934000000
zaf,1977,8643000000
zaf,1978,10109000000
zaf,1979,12136000000
zaf,1980,17156000000
zaf,1981,22061000000
zaf,1982,22157000000
zaf,1983,19816000000
zaf,1984,26161000000
zaf,1985,28797000000
zaf,1986,32520000000
zaf,1987,35536000000
zaf,1988,47393000000
zaf,1989,53825000000
zaf,1990,54376000000
zaf,1991,58020000000
zaf,1992,64403000000
zaf,1993,75919000000
zaf,1994,95747000000
zaf,1995,121093000000
zaf,1996,143340000000
zaf,1997,160718000000
zaf,1998,181972000000
zaf,1999,185037000000
zaf,2000,229757000000
zaf,2001,266001000000
zaf,2002,340637000000
zaf,2003,325035000000
zaf,2004,378177000000
zaf,2005,437721000000
zaf,2006,569334000000
zaf,2007,684428000000
zaf,2008,880638000000
zaf,2009,687514000000
zaf,2010,752373540900
zaf,2011,896246644200
zaf,2012,1014403586200
zaf,2013,1179767692700
zaf,2014,1260788062900
zaf,2015,1282606203400
zaf,2016,1318642646200
zaf,2017,1330275322500
zaf,2018,1447580531700
zaf,2019,1502601173800
zaf,2020,1289106685600
zmb,1994,824900000
zmb,1995,1195003300
zmb,1996,1535664200
zmb,1997,1748000000
zmb,1998,2083800000
zmb,1999,2823399900
zmb,2000,4084290500
zmb,2001,5848642200
zmb,2002,6969815300
zmb,2003,8498588200
zmb,2004,11081256200
zmb,2005,11747940700
zmb,2006,11612340900
zmb,2007,18105574500
zmb,2008,20485890700
zmb,2009,20783797600
zmb,2010,30015400000
zmb,2011,40758200000
zmb,2012,51219400000
zmb,2013,60492000000
zmb,2014,62430000000
zmb,2015,78353000000
zmb,2016,83487053900
zmb,2017,90110592700
zmb,2018,101624600000
zmb,2019,102618300000
zmb,2020,108089900000
zwe,1975,1068067400
zwe,1976,846275600
zwe,1977,882373400
zwe,1978,869687000
zwe,1979,1173271000
zwe,1980,1771437800
zwe,1981,2075379800
zwe,1982,1897496600
zwe,1983,1511969000
zwe,1984,1321559600
zwe,1985,1240642500
zwe,1986,1338069700
zwe,1987,1434185800
zwe,1988,1591090300
zwe,1989,1799810800
zwe,1990,2002043200
zwe,1991,2347724600
zwe,1992,2463290200
zwe,1993,2129789900
zwe,1994,2516441800
zwe,1995,2909963900
zwe,1996,3073962200
zwe,1997,3805024100
zwe,1998,2888629300
zwe,1999,2298400000
zwe,2000,2402207000
zwe,2001,2232400000
zwe,2002,2218000000
zwe,2003,2179631000
zwe,2004,2413376200
zwe,2005,2445682100
zwe,2006,2551253800
zwe,2007,2454805000
zwe,2008,3005097200
zwe,2009,4088721400
zwe,2010,6440274000
zwe,2011,7708917000
zwe,2012,8386153400
zwe,2013,7000435600
zwe,2014,6578074800
zwe,2015,7503864600
zwe,2016,6426700400
zwe,2017,6694000000
zwe,2018,15284403900
zwe,2019,60029844400
zwe,2020,448951331500
