geo,time,bx_gsr_gnfs_cd
tgo,1974,229546857.32616
tgo,1975,168883907.32603
tgo,1976,182631972.09053
tgo,1977,226949980.19256
tgo,1978,297958138.24773
tgo,1979,335790935.83865
tgo,1980,549646177.41674
tgo,1981,474781254.76147
tgo,1982,433111052.60791
tgo,1983,344134579.31875
tgo,1984,367734406.13435
tgo,1985,368966537.9926
tgo,1986,466033060.20339
tgo,1987,516316546.51293
tgo,1988,540493411.83949
tgo,1989,539741443.33047
tgo,1990,662906141.31943
tgo,1991,630863670.62569
tgo,1992,548932757.22173
tgo,1993,348640700.24476
tgo,1994,399265355.16455
tgo,1995,464723492.97935
tgo,1996,556852011.92036
tgo,1997,510974216.10025
tgo,1998,496315144.08909
tgo,1999,460065411.952
tgo,2000,424651665.08075
tgo,2001,429341876.54285
tgo,2002,516664474.80625
tgo,2003,694062539.99602
tgo,2004,752340957.23374
tgo,2005,811325296.89106
tgo,2006,831812366.37693
tgo,2007,914118024.25618
tgo,2008,1140287863.65402
tgo,2009,1201391051.77077
tgo,2010,1297644432.88692
tgo,2011,1689771845.56275
tgo,2012,1750942261.74239
tgo,2013,2008534310.59154
tgo,2014,1817014022.29763
tgo,2015,1498688995.56299
tgo,2016,1578379785.51372
tgo,2017,1588595518.22664
tgo,2018,1702908075.83448
tgo,2019,1665136817.79807
tgo,2020,1721559850.24159
tha,1975,2780030954.49007
tha,1976,3466796234.60934
tha,1977,3984636759.22527
tha,1978,4863858317.16002
tha,1979,6268870754.6035
tha,1980,7938706473.48706
tha,1981,8513401713.48972
tha,1982,8551652506.46288
tha,1983,8153350168.19432
tha,1984,9301929411.70886
tha,1985,9100301783.19987
tha,1986,11105350789.8457
tha,1987,14664744178.9486
tha,1988,20428614917.4319
tha,1989,25290984353.3165
tha,1990,29229483219.4249
tha,1991,35504312762.1097
tha,1992,41387414595.1466
tha,1993,47465138939.8184
tha,1994,56144195298.7918
tha,1995,70291857803.1595
tha,1996,71415808938.0424
tha,1997,72419158862.1629
tha,1998,65908516080.9285
tha,1999,71410225658.8533
tha,2000,81761851505.61699
tha,2001,76106587483.32358
tha,2002,81442771879.84198
tha,2003,93881649848.3665
tha,2004,114018869449.69099
tha,2005,129287430000
tha,2006,152553120000
tha,2007,181372240000
tha,2008,208357780000
tha,2009,181968016733.26401
tha,2010,227242774271.888
tha,2011,262943626360.64801
tha,2012,274176581096.66901
tha,2013,282259414638.18597
tha,2014,278578306806.48999
tha,2015,271446167901.39401
tha,2016,277273903172.04999
tha,2017,304652181948.38898
tha,2018,328581755663.35999
tha,2019,323878328530.53198
tha,2020,258644966554.92999
tjk,2002,768137200
tjk,2003,994724700
tjk,2004,1219841300
tjk,2005,492025500
tjk,2006,483430200
tjk,2007,534049300
tjk,2008,576512500
tjk,2009,599311100
tjk,2010,842102941
tjk,2011,1050936711
tjk,2012,1311787958
tjk,2013,937227359
tjk,2014,836264767
tjk,2015,824698053
tjk,2016,899523470
tjk,2017,1124964688.2
tjk,2018,1116258706
tjk,2019,1243494480
tjk,2020,1409162182
tls,2006,43343080.75024
tls,2007,69159715.18138
tls,2008,58143861.87994
tls,2009,66149931.32131
tls,2010,94889673.7611
tls,2011,101258510.46865
tls,2012,102689739.18815
tls,2013,87862751.60442
tls,2014,89595180.71222
tls,2015,91006899.61387
tls,2016,96780600
tls,2017,109896003.01168
tls,2018,121872114.41988
tls,2019,117471950.75145
tls,2020,57104512.96672
ton,1971,3671360.58786
ton,1972,4265612.52243
ton,1973,5043501.50527
ton,1974,8535712.51916
ton,1975,15702018.10046
ton,1976,9327258.12954
ton,1977,9815405.35009
ton,1978,13392990.25119
ton,1979,12065718.63785
ton,1980,14371080.43488
ton,1981,15961043.97082
ton,1982,18778023.42877
ton,1983,13503442.55259
ton,1984,19176190.66321
ton,1985,22916649.17603
ton,1986,20639479.13073
ton,1987,25047187.1011
ton,1988,24791978.89776
ton,1989,31638738.68978
ton,1990,38765957.22304
ton,1991,32336151.28702
ton,1992,31749871.82657
ton,1993,28102086.90793
ton,1994,32875840.71353
ton,2001,24261943.41713
ton,2002,33711234.85776
ton,2003,39124033.32077
ton,2004,44843200.50978
ton,2005,46685348.86666
ton,2006,43161488.32526
ton,2007,37009253.02247
ton,2008,51426149.67609
ton,2009,43707213.92628
ton,2010,45042474.63243
ton,2011,67363413.8894
ton,2012,80352967.46973
ton,2013,91779809.80458
ton,2014,74694566.77306
ton,2015,70256881.11223
ton,2016,103168335.19898
ton,2017,102004945.65917
ton,2018,104850808.12485
ton,2019,112481817.77765
ton,2020,99779579.3254
tto,1975,1289889898.57463
tto,1976,1390721270.10568
tto,1977,1548458333.97852
tto,1978,1564708333.9853
tto,1979,2067625000.86151
tto,1980,3138916667.97455
tto,1981,3143541667.97647
tto,1982,2789208334.49551
tto,1983,2345625000.97734
tto,1984,2439750000
tto,1985,2405755102.04082
tto,1986,1650083333.33333
tto,1987,1623638888.88889
tto,1988,1740721951.21952
tto,1989,1831600000
tto,1990,2288635294.11764
tto,1991,2179764705.88236
tto,1992,2144094117.64707
tto,1993,1853526597.97462
tto,1994,2104244565.51168
tto,1995,2798717452.05331
tto,1996,2815323007.14439
tto,1997,2994411900.59097
tto,1998,2929755335.06422
tto,1999,3398700000
tto,2000,4828900255.55321
tto,2001,4868300260.24551
tto,2002,4547200000
tto,2003,5880900000
tto,2004,7384058664.5938
tto,2005,10878646809.6652
tto,2006,14879422193.7939
tto,2007,14121460780.6821
tto,2008,19557228922.6859
tto,2009,9968776047.27209
tto,2010,12093527322.1487
tto,2011,18596292286.8416
tto,2012,18019359690.9956
tto,2013,19148507935.6463
tto,2014,16663452694.0385
tto,2015,12851818412.7253
tto,2016,9460490904.3323
tto,2017,10624640290.6236
tto,2018,11569943461.7966
tto,2019,9565811941.96694
tto,2020,6435089362.19959
tun,1976,1303714072.19104
tun,1977,1326494932.57138
tun,1978,1653167273.0225
tun,1979,2556201377.87914
tun,1980,3262097570.53682
tun,1981,3485187286.09051
tun,1982,3001587138.71817
tun,1983,2865491336.18823
tun,1984,2696846171.7962
tun,1985,2672272180.57532
tun,1986,2722821894.66172
tun,1987,3341529271.56713
tun,1988,4252718909.23045
tun,1989,4376813248.0677
tun,1990,5203036053.13093
tun,1991,5105876733.25553
tun,1992,6012889609.16595
tun,1993,5786349409.29354
tun,1994,6910158872.69175
tun,1995,7978852762.35792
tun,1996,8150741809.2784
tun,1997,8172467579.44076
tun,1998,8423456058.31083
tun,1999,8736116672.63799
tun,2000,8558504881.99319
tun,2001,9464017307.14093
tun,2002,9466613523.39869
tun,2003,10891310674.9022
tun,2004,13502569318.0601
tun,2005,14568070292.6291
tun,2006,15891061400.0488
tun,2007,19964048568.2512
tun,2008,25079989449.26509
tun,2009,19815296883.9681
tun,2010,22125192119.6032
tun,2011,22494654717.22689
tun,2012,22148014960.4912
tun,2013,21976251416.9646
tun,2014,21575036446.9053
tun,2015,17452928057.0955
tun,2016,16899132539.8427
tun,2017,17584260723.1057
tun,2018,19418507417.5755
tun,2019,19174809446.4576
tun,2020,15999703688.7784
tur,1974,2081000000
tur,1975,2017000000
tur,1976,2540000000
tur,1977,2287000000
tur,1978,2755000000
tur,1979,2935000000
tur,1980,3621000000
tur,1981,5967000000
tur,1982,7808000000
tur,1983,7844000000
tur,1984,9609000000
tur,1985,11119000000
tur,1986,10580000000
tur,1987,14135000000
tur,1988,17581000000
tur,1989,18194000000
tur,1990,21042000000
tur,1991,22039000000
tur,1992,24298000000
tur,1993,26263000000
tur,1994,29191000000
tur,1995,36581000000
tur,1996,45150000000
tur,1997,51528000000
tur,1998,54117000000
tur,1999,45482000000
tur,2000,50353000000
tur,2001,49963000000
tur,2002,54750000000
tur,2003,70502000000
tur,2004,91918000000
tur,2005,106331000000
tur,2006,119871000000
tur,2007,145385000000
tur,2008,178018000000
tur,2009,145548000000
tur,2010,157441000000
tur,2011,183647000000
tur,2012,205516000000
tur,2013,226267000000
tur,2014,235583000000
tur,2015,210353000000
tur,2016,198973000000
tur,2017,222695000000
tur,2018,237536000000
tur,2019,244941000000
tur,2020,203816000000
tur,2021,281555000000
tuv,2001,1274564.40092
tuv,2002,1635078.86664
tuv,2003,2015177.6916
tuv,2004,2715978.95511
tuv,2005,2627019.09344
tuv,2006,3015215.17599
tuv,2007,3266386.14748
tuv,2008,4060750.71532
tuv,2009,5513224.54339
tuv,2010,14060484.36844
tuv,2011,14848815.11739
tuv,2012,25110647.07143
tuv,2013,5717660.7408
tuv,2014,5715816.55955
tuv,2015,7018031.20515
tuv,2016,7598920.94271
tuv,2017,8882108.59854
tuv,2018,8739490.41665
tuv,2019,10265655.95795
tza,1976,625777820.2667
tza,1977,645296846.8689
tza,1978,606194202.6576
tza,1979,685682990.3623
tza,1980,747749826.9859
tza,1981,797850347.2983
tza,1982,527438906.7463
tza,1983,489554524.871
tza,1984,504307737.596
tza,1985,434114886.3981
tza,1986,436601404.4718
tza,1987,393212922.1208
tza,1988,503876902.6038
tza,1989,532373005.185
tza,1990,538425092.6337
tza,1991,505289766.9825
tza,1992,576252408.3296
tza,1993,764783793.8125
tza,1994,937651197.055
tza,1995,1265150317.5758
tza,1996,1372187961.5848
tza,1997,1246638019.7592
tza,1998,1191063108.6399
tza,1999,1201800788.802
tza,2000,1361001371.5684
tza,2001,1766704739.68
tza,2002,1899699677.30718
tza,2003,2168609096.74792
tza,2004,2615267756.87179
tza,2005,2971656820.39134
tza,2006,3445682862.8163
tza,2007,4102294744.61643
tza,2008,5577564963.91484
tza,2009,5152734436.67582
tza,2010,6370022829.17572
tza,2011,7398235544.52255
tza,2012,8675629504.5013
tza,2013,8459721764.64591
tza,2014,8556265916.7221
tza,2015,8239113387.5416
tza,2016,8473152551.4298
tza,2017,8342628564.25888
tza,2018,8307383925.18604
tza,2019,9658576688.75259
tza,2020,8555483605.27012
uga,1980,329300000
uga,1981,273100000
uga,1982,347100000
uga,1983,367700000
uga,1984,424100000
uga,1985,370900000
uga,1986,418600000
uga,1987,333600000
uga,1988,266300000
uga,1989,277700000
uga,1990,177800000
uga,1991,194000000
uga,1992,185700000
uga,1993,293620000
uga,1994,527100000
uga,1995,664300000
uga,1996,784030000
uga,1997,757240000
uga,1998,686480000
uga,1999,679500000
uga,2000,663100000
uga,2001,684158462.0619
uga,2002,702853884.0259
uga,2003,834006688.25777
uga,2004,1132286453.1414
uga,2005,1542022924.84358
uga,2006,1723825933.10923
uga,2007,2427841078.19037
uga,2008,3039719573.37923
uga,2009,3353745530.34236
uga,2010,3468077634.56924
uga,2011,4298479345.77474
uga,2012,4935836850.08774
uga,2013,4931775815.48091
uga,2014,4905294915.41623
uga,2015,4728648691.8958
uga,2016,4836478690.08527
uga,2017,5095505082.40728
uga,2018,6082892054.79738
uga,2019,6303440537.96062
uga,2020,5678278025.89495
ukr,1994,16043000000
ukr,1995,16088000000
ukr,1996,18728000000
ukr,1997,20355000000
ukr,1998,16591000000
ukr,1999,16068000000
ukr,2000,18358000000
ukr,2001,19917000000
ukr,2002,22027000000
ukr,2003,27328000000
ukr,2004,39461000000
ukr,2005,42626000000
ukr,2006,48355000000
ukr,2007,61412000000
ukr,2008,82480000000
ukr,2009,52080000000
ukr,2010,65626000000
ukr,2011,83652000000
ukr,2012,86516000000
ukr,2013,81719000000
ukr,2014,65436000000
ukr,2015,47862000000
ukr,2016,46008000000
ukr,2017,53944000000
ukr,2018,59177000000
ukr,2019,63556000000
ukr,2020,60707000000
ukr,2021,81761000000
ury,1978,912900000
ury,1979,1194200000
ury,1980,1526000000
ury,1981,1700700000
ury,1982,1537300000
ury,1983,1434600000
ury,1984,1289400000
ury,1985,1257100000
ury,1986,1509900000
ury,1987,1589230000
ury,1988,1752770000
ury,1989,2032290000
ury,1990,2158490000
ury,1991,2200920000
ury,1992,2631740000
ury,1993,2759960000
ury,1994,3248300000
ury,1995,3506800000
ury,1996,3847200000
ury,1997,4217200000
ury,1998,4148400000
ury,1999,3552200000
ury,2000,3659607810.28443
ury,2001,3262039171.46246
ury,2002,2693396052.43409
ury,2003,3052533440.20105
ury,2004,4256565060.99537
ury,2005,5085360969.68544
ury,2006,5787237704.38431
ury,2007,6933356522.17578
ury,2008,9372212090.51899
ury,2009,8711487614.58235
ury,2010,10718847982.16
ury,2011,12915653977.4674
ury,2012,18357980012.69749
ury,2013,18386706036.6423
ury,2014,18873533403.33689
ury,2015,16624222650.2462
ury,2016,15513265402.5154
ury,2017,16845125968.146
ury,2018,17099331023.975
ury,2019,17084132715.5874
ury,2020,13578566769.615
usa,1970,53900000000
usa,1971,56110000000
usa,1972,62730000000
usa,1973,88450000000
usa,1974,119080000000
usa,1975,130420000000
usa,1976,142320000000
usa,1977,151900000000
usa,1978,177525000000
usa,1979,223270300000
usa,1980,271788000000
usa,1981,294295000000
usa,1982,275167000000
usa,1983,266018000000
usa,1984,291047000000
usa,1985,289010000000
usa,1986,310041000000
usa,1987,348872000000
usa,1988,431143000000
usa,1989,487063000000
usa,1990,535258000000
usa,1991,578337000000
usa,1992,616872900000
usa,1993,642854000000
usa,1994,703254000000
usa,1995,794397000000
usa,1996,851628000000
usa,1997,934459000000
usa,1998,933183000000
usa,1999,976521000000
usa,2000,1082962000000
usa,2001,1015364000000
usa,2002,986095000000
usa,2003,1028180000000
usa,2004,1168121000000
usa,2005,1291506000000
usa,2006,1463991000000
usa,2007,1660811000000
usa,2008,1849584000000
usa,2009,1592788000000
usa,2010,1872324000000
usa,2011,2143556000000
usa,2012,2247453000000
usa,2013,2313124000000
usa,2014,2392613000000
usa,2015,2280047000000
usa,2016,2238336000000
usa,2017,2390779000000
usa,2018,2538633000000
usa,2019,2528370000000
usa,2020,2134445000000
uzb,2010,12053228792.0995
uzb,2011,14237392559.8768
uzb,2012,12973607012.206
uzb,2013,13582285258.1057
uzb,2014,12926675422.0657
uzb,2015,11839258285.4356
uzb,2016,10549916892.6191
uzb,2017,12412218530.1396
uzb,2018,14135137288.3331
uzb,2019,16993438086.4052
uzb,2020,14531698190.0902
vct,1978,29200000
vct,1979,32800000
vct,1980,38800000
vct,1981,48700000
vct,1982,47890370.37037
vct,1983,58900000
vct,1984,72700000
vct,1985,82400000
vct,1986,92888888.88889
vct,1987,91096296.2963
vct,1988,124503703.7037
vct,1989,115511111.11111
vct,1990,130166666.66667
vct,1991,113362962.96296
vct,1992,137966666.66667
vct,1993,119481481.48148
vct,1994,112255555.55556
vct,1995,136311111.11111
vct,1996,149237037.03704
vct,1997,148344444.44444
vct,1998,157414814.81482
vct,1999,177185185.18518
vct,2000,179414814.81482
vct,2001,175943333.33333
vct,2002,178312803.7037
vct,2003,172849121.85185
vct,2004,184518288.51852
vct,2005,200544542.59259
vct,2006,211994458.51852
vct,2007,212220179.62963
vct,2008,210168319.25926
vct,2009,192307706.66667
vct,2010,183185265.92593
vct,2011,182794060.74074
vct,2012,188277044.81482
vct,2013,194023430.74074
vct,2014,256070304.00341
vct,2015,283889157.20783
vct,2016,302562864.11021
vct,2017,293623126.6378
vct,2018,321788373.77115
vct,2019,327510027.74357
vct,2020,184320099.5085
ven,1970,2779000000
ven,1971,3300000000
ven,1972,3361000000
ven,1973,5050000000
ven,1974,11615000000
ven,1975,9352000000
ven,1976,9683000000
ven,1977,10165000000
ven,1978,9803000000
ven,1979,14959000000
ven,1980,19968000000
ven,1981,20938000000
ven,1982,17557000000
ven,1983,15841000000
ven,1984,16763000000
ven,1985,15275000000
ven,1986,9492000000
ven,1987,11428000000
ven,1988,11052000000
ven,1989,13988000000
ven,1990,18806000000
ven,1991,16388000000
ven,1992,15514000000
ven,1993,16119000000
ven,1994,17681000000
ven,1995,20753000000
ven,1996,25280000000
ven,1997,25185000000
ven,1998,19130000000
ven,1999,22315000000
ven,2000,34711000000
ven,2001,28043000000
ven,2002,27794000000
ven,2003,28108000000
ven,2004,40782000000
ven,2005,57058000000
ven,2006,67122000000
ven,2007,72062000000
ven,2008,98240000000
ven,2009,60658000000
ven,2010,68731000000
ven,2011,95655000000
ven,2012,100033000000
ven,2013,90965000000
ven,2014,76802000000
ven,2015,38867000000
ven,2016,28684000000
vnm,1996,9498000000
vnm,1997,11715000000
vnm,1998,11977000000
vnm,1999,14033000000
vnm,2000,17150000000
vnm,2001,17837000000
vnm,2002,19654000000
vnm,2003,23421000000
vnm,2004,30352000000
vnm,2005,36623000000
vnm,2006,44926000000
vnm,2007,54591000000
vnm,2008,69691000000
vnm,2009,62862000000
vnm,2010,79697000000
vnm,2011,105785000000
vnm,2012,124314000000
vnm,2013,142743000000
vnm,2014,161187000000
vnm,2015,173267000000
vnm,2016,189081000000
vnm,2017,228189000000
vnm,2018,258487500000
vnm,2019,280826000000
vnm,2020,290192000000
vut,1982,47667801.36713
vut,1983,56034326.34187
vut,1984,74966944.25598
vut,1985,56830164.26771
vut,1986,39396343.81079
vut,1987,49881360.4216
vut,1988,55355370.36845
vut,1989,54026837.09415
vut,1990,73900354.72003
vut,1991,80949465.98455
vut,1992,87726996.5372
vut,1993,86313587.00336
vut,1994,103243347.56301
vut,1995,109927567.17532
vut,1996,122942923.88324
vut,1997,123110769.28542
vut,1998,147738804.82917
vut,1999,140457435.51688
vut,2000,156996731.68027
vut,2001,139149293.0968
vut,2002,113812212.21078
vut,2003,137499164.59759
vut,2004,160422408.51902
vut,2005,176959904.87286
vut,2006,183513482.01609
vut,2007,219482601.55059
vut,2008,275438871.12186
vut,2009,303489416.95002
vut,2010,325463444.73284
vut,2011,350516945.06712
vut,2012,356479438.47296
vut,2013,390939130.9168
vut,2014,382433703.03595
vut,2015,315943949.22408
vut,2016,356723049.61557
vut,2017,382574741.70665
vut,2018,431667754.37284
vut,2019,383904967.5611
vut,2020,155736500.12655
wsm,1977,17148436.40372
wsm,1978,13648719.11002
wsm,1979,21763382.75161
wsm,1980,25649765.06822
wsm,1981,18257686.76341
wsm,1982,21700732.83034
wsm,1983,26827947.07357
wsm,1984,26875284.99218
wsm,1985,26455576.30991
wsm,1986,23844240.88542
wsm,1987,28198443.26495
wsm,1988,41981571.17656
wsm,1989,43762824.72478
wsm,1990,44539656.58689
wsm,1991,37201687.4322
wsm,1992,42472386.19124
wsm,1993,42233066.92505
wsm,1994,46516083.29477
wsm,1995,64461765.75132
wsm,1996,75230297.08684
wsm,1997,79875073.50437
wsm,1998,82956573.68849
wsm,1999,79468277.73707
wsm,2004,106742131.47586
wsm,2005,141687156.30551
wsm,2006,149059985.76692
wsm,2007,181792959.71533
wsm,2008,180131839.56491
wsm,2009,173604988.62225
wsm,2010,204231278.60934
wsm,2011,208397679.65207
wsm,2012,222169071.68459
wsm,2013,230141451.88859
wsm,2014,225924771.4397
wsm,2015,231414415.49999
wsm,2016,248249692.32102
wsm,2017,278392003.17477
wsm,2018,301045362.32864
wsm,2019,336780229.28463
wsm,2020,116517620.24809
yem,2005,6785266096.41156
yem,2006,7865230000
yem,2007,7773340000
yem,2008,10182270000
yem,2009,7118205325.95418
yem,2010,9270503494.65773
yem,2011,10384043196.4384
yem,2012,9385475847.14096
yem,2013,9567265397.75143
yem,2014,9430397528.4098
yem,2015,1867305763.53765
yem,2016,938468580.24
zaf,1960,2238599105.4558
zaf,1961,2337999065.73557
zaf,1962,2498999001.4
zaf,1963,2696398922.51899
zaf,1964,2846198862.65893
zaf,1965,2913398835.80582
zaf,1966,3123398751.88986
zaf,1967,3385198647.27462
zaf,1968,3760398497.34476
zaf,1969,3859798457.62453
zaf,1970,3904598439.72246
zaf,1971,4325492163.13433
zaf,1972,5254926553.11979
zaf,1973,7230920097.51479
zaf,1974,9996662197.19107
zaf,1975,10323214081.4409
zaf,1976,9840549991.443
zaf,1977,11913999989.64
zaf,1978,14670549987.243
zaf,1979,19719170174.3075
zaf,1980,28501651956.2234
zaf,1981,23621057036.358
zaf,1982,20081946595.13309
zaf,1983,20979586793.132
zaf,1984,19302453655.9364
zaf,1985,18030792412.1542
zaf,1986,19959939848.3875
zaf,1987,25978095715.3321
zaf,1988,26798100048.2563
zaf,1989,25591574580.9092
zaf,1990,27160238991.0116
zaf,1991,26126023104.4514
zaf,1992,27893270926.0938
zaf,1993,29294867480.1148
zaf,1994,30001242104.1358
zaf,1995,34402137132.153
zaf,1996,35495118245.5534
zaf,1997,36561083234.6058
zaf,1998,34594731512.5752
zaf,1999,33743869641.6984
zaf,2000,36995346355.1396
zaf,2001,35908902855.2168
zaf,2002,36882385813.7096
zaf,2003,47358893128.4732
zaf,2004,58436025841.5874
zaf,2005,68089718597.9658
zaf,2006,78999267955.2245
zaf,2007,93316159614.4785
zaf,2008,102840415596.341
zaf,2009,83531696820.70009
zaf,2010,107953656098.772
zaf,2011,126935038374.302
zaf,2012,117934929474.94501
zaf,2013,113644229416.438
zaf,2014,110444934431.209
zaf,2015,96346520856.19609
zaf,2016,91482650746.4622
zaf,2017,104172007272.968
zaf,2018,111227888084.40401
zaf,2019,105998218993.647
zaf,2020,94116511044.8349
zmb,1978,943400000
zmb,1979,1523300000
zmb,1980,1608700000
zmb,1981,1149000000
zmb,1982,1063700000
zmb,1983,1021700000
zmb,1984,968100000
zmb,1985,865100000
zmb,1986,739500000
zmb,1987,899800000
zmb,1988,1247600000
zmb,1989,1425300000
zmb,1990,1360300000
zmb,1991,1255100000
zmb,1997,1222300000
zmb,1998,916800000
zmb,1999,878600000
zmb,2000,871970000
zmb,2001,1054825000
zmb,2002,1104469000
zmb,2003,1251517000
zmb,2004,2076306000
zmb,2005,2827695061.69112
zmb,2006,4547091169.12716
zmb,2007,5227148091.80765
zmb,2008,5631664313.64614
zmb,2009,4900459150.59378
zmb,2010,8054341321.11946
zmb,2011,9419019755.12257
zmb,2012,10510886465.9716
zmb,2013,11601393752.5418
zmb,2014,11071017827.7681
zmb,2015,8223465324.37232
zmb,2016,7419922061.24507
zmb,2017,9080489944.95686
zmb,2018,9982606351.24093
zmb,2019,8257880170.88912
zmb,2020,8558478218.53642
zwe,1977,964926026.88881
zwe,1978,996407921.63828
zwe,1979,1166794056.16439
zwe,1980,1608422846.70322
zwe,1981,1583755202.26203
zwe,1982,1491951294.94615
zwe,1983,1297277935.52429
zwe,1984,1311467888.34022
zwe,1985,1413422044.22569
zwe,1986,1490091489.77178
zwe,1987,1614756686.71973
zwe,1988,1853092941.27036
zwe,1989,1933183560.28617
zwe,1990,2009790332.67601
zwe,1991,1965070727.39949
zwe,1992,1830589219.87656
zwe,1993,1978922519.31941
zwe,1994,2341631182.92461
zwe,2009,1849568839.38252
zwe,2010,3533488582.41676
zwe,2011,4870134456.98146
zwe,2012,4304628554.07586
zwe,2013,4164183389.48527
zwe,2014,4045362052.05002
zwe,2015,3964161628.12879
zwe,2016,4059678530.78196
zwe,2017,4640216633.00748
zwe,2018,5178166048.1657
zwe,2019,5266936851.54332
zwe,2020,5263295267.60874
