geo,time,sp_dyn_to65_ma_zs
blr,1982,60.57923
blr,1983,61.04945
blr,1984,61.51967
blr,1985,61.98988
blr,1986,62.4601
blr,1987,62.93031
blr,1988,61.65825
blr,1989,60.38619
blr,1990,59.11413
blr,1991,57.84207
blr,1992,56.57001
blr,1993,55.42299
blr,1994,54.27597
blr,1995,53.12895
blr,1996,51.98193
blr,1997,50.83491
blr,1998,50.75532
blr,1999,50.67572
blr,2000,50.59613
blr,2001,50.51654
blr,2002,50.43695
blr,2003,50.97803
blr,2004,51.5191
blr,2005,52.06018
blr,2006,52.60126
blr,2007,53.14233
blr,2008,54.52681
blr,2009,55.91129
blr,2010,57.29577
blr,2011,58.68025
blr,2012,60.06473
blr,2013,61.39823
blr,2014,62.73173
blr,2015,64.06524
blr,2016,65.39874
blr,2017,66.73225
blr,2018,67.10426
blr,2019,67.47627
blr,2020,67.84828
blz,1960,55.49314
blz,1961,56.41151
blz,1962,57.32988
blz,1963,58.34369
blz,1964,59.35751
blz,1965,60.37133
blz,1966,61.38514
blz,1967,62.39896
blz,1968,63.21087
blz,1969,64.02279
blz,1970,64.8347
blz,1971,65.64661
blz,1972,66.45853
blz,1973,66.89766
blz,1974,67.3368
blz,1975,67.77593
blz,1976,68.21507
blz,1977,68.6542
blz,1978,69.12654
blz,1979,69.59888
blz,1980,70.07122
blz,1981,70.54356
blz,1982,71.0159
blz,1983,71.27448
blz,1984,71.53307
blz,1985,71.79165
blz,1986,72.05024
blz,1987,72.30882
blz,1988,71.66039
blz,1989,71.01197
blz,1990,70.36354
blz,1991,69.71511
blz,1992,69.06669
blz,1993,68.16345
blz,1994,67.26022
blz,1995,66.35699
blz,1996,65.45375
blz,1997,64.55052
blz,1998,64.74885
blz,1999,64.94718
blz,2000,65.14552
blz,2001,65.34385
blz,2002,65.54219
blz,2003,65.74568
blz,2004,65.94918
blz,2005,66.15268
blz,2006,66.35618
blz,2007,66.55967
blz,2008,67.18328
blz,2009,67.80689
blz,2010,68.4305
blz,2011,69.05411
blz,2012,69.67772
blz,2013,69.79931
blz,2014,69.92091
blz,2015,70.0425
blz,2016,70.1641
blz,2017,70.2857
blz,2018,70.51389
blz,2019,70.74208
blz,2020,70.97027
bol,1960,32.21104
bol,1961,32.66212
bol,1962,33.11321
bol,1963,33.62569
bol,1964,34.13816
bol,1965,34.65063
bol,1966,35.16311
bol,1967,35.67558
bol,1968,36.24953
bol,1969,36.82347
bol,1970,37.39741
bol,1971,37.97135
bol,1972,38.5453
bol,1973,39.17754
bol,1974,39.80978
bol,1975,40.44203
bol,1976,41.07427
bol,1977,41.70652
bol,1978,42.39006
bol,1979,43.07361
bol,1980,43.75716
bol,1981,44.44071
bol,1982,45.12426
bol,1983,45.84802
bol,1984,46.57179
bol,1985,47.29555
bol,1986,48.01932
bol,1987,48.74308
bol,1988,49.49203
bol,1989,50.24098
bol,1990,50.98993
bol,1991,51.73887
bol,1992,52.48782
bol,1993,53.24334
bol,1994,53.99885
bol,1995,54.75437
bol,1996,55.50989
bol,1997,56.2654
bol,1998,56.95681
bol,1999,57.64822
bol,2000,58.33962
bol,2001,59.03103
bol,2002,59.72244
bol,2003,60.30109
bol,2004,60.87974
bol,2005,61.45839
bol,2006,62.03704
bol,2007,62.61569
bol,2008,63.13594
bol,2009,63.65619
bol,2010,64.17644
bol,2011,64.69668
bol,2012,65.21693
bol,2013,65.51994
bol,2014,65.82295
bol,2015,66.12596
bol,2016,66.42897
bol,2017,66.73198
bol,2018,67.07476
bol,2019,67.41754
bol,2020,67.76032
bra,1960,46.17216
bra,1961,46.77978
bra,1962,47.3874
bra,1963,47.99541
bra,1964,48.60343
bra,1965,49.21144
bra,1966,49.81945
bra,1967,50.42746
bra,1968,50.93011
bra,1969,51.43276
bra,1970,51.93541
bra,1971,52.43806
bra,1972,52.94071
bra,1973,53.39877
bra,1974,53.85684
bra,1975,54.31491
bra,1976,54.77298
bra,1977,55.23105
bra,1978,55.50607
bra,1979,55.78108
bra,1980,56.05609
bra,1981,56.33111
bra,1982,56.60612
bra,1983,56.85587
bra,1984,57.10562
bra,1985,57.35537
bra,1986,57.60512
bra,1987,57.85486
bra,1988,58.36557
bra,1989,58.87628
bra,1990,59.38699
bra,1991,59.8977
bra,1992,60.40841
bra,1993,60.97601
bra,1994,61.54362
bra,1995,62.11123
bra,1996,62.67884
bra,1997,63.24645
bra,1998,63.80111
bra,1999,64.35576
bra,2000,64.91042
bra,2001,65.46507
bra,2002,66.01973
bra,2003,66.54702
bra,2004,67.07432
bra,2005,67.60162
bra,2006,68.12892
bra,2007,68.65622
bra,2008,69.18605
bra,2009,69.71588
bra,2010,70.24571
bra,2011,70.77555
bra,2012,71.30538
bra,2013,71.62451
bra,2014,71.94363
bra,2015,72.26276
bra,2016,72.58189
bra,2017,72.90101
bra,2018,73.24156
bra,2019,73.5821
bra,2020,73.92265
brb,1960,61.93668
brb,1961,63.02708
brb,1962,64.11748
brb,1963,64.59245
brb,1964,65.06743
brb,1965,65.5424
brb,1966,66.01738
brb,1967,66.49235
brb,1968,66.54748
brb,1969,66.6026
brb,1970,66.65773
brb,1971,66.71286
brb,1972,66.76798
brb,1973,67.21113
brb,1974,67.65428
brb,1975,68.09743
brb,1976,68.54059
brb,1977,68.98374
brb,1978,70.01434
brb,1979,71.04495
brb,1980,72.07555
brb,1981,73.10616
brb,1982,74.13676
brb,1983,74.24442
brb,1984,74.35208
brb,1985,74.45974
brb,1986,74.56741
brb,1987,74.67507
brb,1988,74.38402
brb,1989,74.09296
brb,1990,73.80191
brb,1991,73.51086
brb,1992,73.21981
brb,1993,73.45913
brb,1994,73.69846
brb,1995,73.93778
brb,1996,74.1771
brb,1997,74.41642
brb,1998,74.83508
brb,1999,75.25373
brb,2000,75.67239
brb,2001,76.09104
brb,2002,76.50969
brb,2003,76.812
brb,2004,77.1143
brb,2005,77.41661
brb,2006,77.71891
brb,2007,78.02121
brb,2008,78.32071
brb,2009,78.6202
brb,2010,78.91969
brb,2011,79.21918
brb,2012,79.51867
brb,2013,79.67465
brb,2014,79.83063
brb,2015,79.98661
brb,2016,80.14259
brb,2017,80.29857
brb,2018,80.50854
brb,2019,80.7185
brb,2020,80.92846
brn,1960,49.02818
brn,1961,50.27884
brn,1962,51.5295
brn,1963,52.72742
brn,1964,53.92534
brn,1965,55.12325
brn,1966,56.32117
brn,1967,57.51909
brn,1968,58.4347
brn,1969,59.35031
brn,1970,60.26592
brn,1971,61.18153
brn,1972,62.09714
brn,1973,62.79882
brn,1974,63.50049
brn,1975,64.20216
brn,1976,64.90384
brn,1977,65.60551
brn,1978,66.01752
brn,1979,66.42953
brn,1980,66.84154
brn,1981,67.25356
brn,1982,67.66557
brn,1983,67.97467
brn,1984,68.28376
brn,1985,68.59286
brn,1986,68.90196
brn,1987,69.21106
brn,1988,69.61227
brn,1989,70.01349
brn,1990,70.41471
brn,1991,70.81592
brn,1992,71.21714
brn,1993,71.72723
brn,1994,72.23732
brn,1995,72.74741
brn,1996,73.2575
brn,1997,73.76759
brn,1998,74.2034
brn,1999,74.63922
brn,2000,75.07503
brn,2001,75.51085
brn,2002,75.94666
brn,2003,76.16199
brn,2004,76.37731
brn,2005,76.59263
brn,2006,76.80795
brn,2007,77.02328
brn,2008,77.10222
brn,2009,77.18116
brn,2010,77.26011
brn,2011,77.33905
brn,2012,77.41799
brn,2013,77.51918
brn,2014,77.62037
brn,2015,77.72156
brn,2016,77.82275
brn,2017,77.92394
brn,2018,78.12997
brn,2019,78.336
brn,2020,78.54202
btn,1960,20.34994
btn,1961,20.71724
btn,1962,21.08455
btn,1963,21.72819
btn,1964,22.37184
btn,1965,23.01548
btn,1966,23.65913
btn,1967,24.30277
btn,1968,25.00752
btn,1969,25.71227
btn,1970,26.41702
btn,1971,27.12178
btn,1972,27.82653
btn,1973,28.53407
btn,1974,29.24162
btn,1975,29.94916
btn,1976,30.6567
btn,1977,31.36425
btn,1978,32.35715
btn,1979,33.35005
btn,1980,34.34295
btn,1981,35.33585
btn,1982,36.32875
btn,1983,37.33471
btn,1984,38.34067
btn,1985,39.34663
btn,1986,40.35259
btn,1987,41.35855
btn,1988,42.48226
btn,1989,43.60597
btn,1990,44.72967
btn,1991,45.85338
btn,1992,46.97709
btn,1993,48.12673
btn,1994,49.27636
btn,1995,50.426
btn,1996,51.57564
btn,1997,52.72527
btn,1998,54.01012
btn,1999,55.29497
btn,2000,56.57982
btn,2001,57.86466
btn,2002,59.14951
btn,2003,60.31982
btn,2004,61.49013
btn,2005,62.66044
btn,2006,63.83074
btn,2007,65.00105
btn,2008,65.70318
btn,2009,66.40531
btn,2010,67.10743
btn,2011,67.80956
btn,2012,68.51169
btn,2013,69.02627
btn,2014,69.54086
btn,2015,70.05545
btn,2016,70.57004
btn,2017,71.08462
btn,2018,71.47037
btn,2019,71.85612
btn,2020,72.24187
bwa,1960,34.94069
bwa,1961,35.48834
bwa,1962,36.03598
bwa,1963,36.45234
bwa,1964,36.86869
bwa,1965,37.28504
bwa,1966,37.70139
bwa,1967,38.11775
bwa,1968,38.69309
bwa,1969,39.26842
bwa,1970,39.84376
bwa,1971,40.4191
bwa,1972,40.99443
bwa,1973,41.74552
bwa,1974,42.49661
bwa,1975,43.24769
bwa,1976,43.99878
bwa,1977,44.74987
bwa,1978,45.29275
bwa,1979,45.83564
bwa,1980,46.37852
bwa,1981,46.9214
bwa,1982,47.46429
bwa,1983,47.46273
bwa,1984,47.46117
bwa,1985,47.45961
bwa,1986,47.45806
bwa,1987,47.4565
bwa,1988,45.02065
bwa,1989,42.5848
bwa,1990,40.14894
bwa,1991,37.71309
bwa,1992,35.27724
bwa,1993,34.16819
bwa,1994,33.05914
bwa,1995,31.9501
bwa,1996,30.84105
bwa,1997,29.732
bwa,1998,28.852
bwa,1999,27.972
bwa,2000,27.09201
bwa,2001,26.21201
bwa,2002,25.33201
bwa,2003,27.55898
bwa,2004,29.78596
bwa,2005,32.01293
bwa,2006,34.2399
bwa,2007,36.46687
bwa,2008,39.93915
bwa,2009,43.41143
bwa,2010,46.88372
bwa,2011,50.356
bwa,2012,53.82828
bwa,2013,55.82572
bwa,2014,57.82315
bwa,2015,59.82059
bwa,2016,61.81802
bwa,2017,63.81546
bwa,2018,64.05214
bwa,2019,64.28882
bwa,2020,64.5255
caf,1960,24.18976
caf,1961,24.68087
caf,1962,25.17199
caf,1963,25.80554
caf,1964,26.4391
caf,1965,27.07265
caf,1966,27.70621
caf,1967,28.33976
caf,1968,29.2692
caf,1969,30.19865
caf,1970,31.12809
caf,1971,32.05754
caf,1972,32.98698
caf,1973,33.85066
caf,1974,34.71434
caf,1975,35.57801
caf,1976,36.44169
caf,1977,37.30537
caf,1978,37.65343
caf,1979,38.00149
caf,1980,38.34955
caf,1981,38.69762
caf,1982,39.04568
caf,1983,38.85608
caf,1984,38.66648
caf,1985,38.47689
caf,1986,38.28729
caf,1987,38.09769
caf,1988,37.26756
caf,1989,36.43743
caf,1990,35.6073
caf,1991,34.77717
caf,1992,33.94704
caf,1993,32.55781
caf,1994,31.16857
caf,1995,29.77934
caf,1996,28.39011
caf,1997,27.00087
caf,1998,26.84395
caf,1999,26.68702
caf,2000,26.53009
caf,2001,26.37316
caf,2002,26.21623
caf,2003,26.80895
caf,2004,27.40167
caf,2005,27.99439
caf,2006,28.58711
caf,2007,29.17983
caf,2008,30.03318
caf,2009,30.88653
caf,2010,31.73988
caf,2011,32.59323
caf,2012,33.44658
caf,2013,34.31245
caf,2014,35.17832
caf,2015,36.04419
caf,2016,36.91006
caf,2017,37.77593
caf,2018,38.25218
caf,2019,38.72843
caf,2020,39.20468
can,1960,68.38882
can,1961,68.57467
can,1962,68.76052
can,1963,68.89999
can,1964,69.03946
can,1965,69.17893
can,1966,69.31841
can,1967,69.45788
can,1968,69.67392
can,1969,69.88996
can,1970,70.106
can,1971,70.32204
can,1972,70.53808
can,1973,70.92498
can,1974,71.31189
can,1975,71.6988
can,1976,72.08571
can,1977,72.47262
can,1978,73.17385
can,1979,73.87507
can,1980,74.57629
can,1981,75.27751
can,1982,75.97874
can,1983,76.45525
can,1984,76.93176
can,1985,77.40828
can,1986,77.88479
can,1987,78.36131
can,1988,78.77842
can,1989,79.19554
can,1990,79.61265
can,1991,80.02977
can,1992,80.44688
can,1993,80.9026
can,1994,81.35831
can,1995,81.81403
can,1996,82.26974
can,1997,82.72546
can,1998,83.07621
can,1999,83.42696
can,2000,83.77771
can,2001,84.12846
can,2002,84.47921
can,2003,84.74809
can,2004,85.01697
can,2005,85.28585
can,2006,85.55472
can,2007,85.8236
can,2008,86.14619
can,2009,86.46877
can,2010,86.79135
can,2011,87.11394
can,2012,87.43652
can,2013,87.55499
can,2014,87.67345
can,2015,87.79192
can,2016,87.91038
can,2017,88.02885
can,2018,88.27194
can,2019,88.51503
can,2020,88.75811
chanisl,1960,69.54556
chanisl,1961,69.65221
chanisl,1962,69.75886
chanisl,1963,69.96591
chanisl,1964,70.17296
chanisl,1965,70.38002
chanisl,1966,70.58707
chanisl,1967,70.79412
chanisl,1968,70.96153
chanisl,1969,71.12894
chanisl,1970,71.29635
chanisl,1971,71.46376
chanisl,1972,71.63117
chanisl,1973,71.94601
chanisl,1974,72.26084
chanisl,1975,72.57568
chanisl,1976,72.89052
chanisl,1977,73.20535
chanisl,1978,73.68281
chanisl,1979,74.16026
chanisl,1980,74.63771
chanisl,1981,75.11516
chanisl,1982,75.59262
chanisl,1983,75.98402
chanisl,1984,76.37543
chanisl,1985,76.76683
chanisl,1986,77.15824
chanisl,1987,77.54964
chanisl,1988,78.02292
chanisl,1989,78.49621
chanisl,1990,78.96949
chanisl,1991,79.44278
chanisl,1992,79.91606
chanisl,1993,80.78533
chanisl,1994,81.6546
chanisl,1995,82.52387
chanisl,1996,83.39314
chanisl,1997,84.26241
chanisl,1998,84.66614
chanisl,1999,85.06986
chanisl,2000,85.47359
chanisl,2001,85.87731
chanisl,2002,86.28104
chanisl,2003,86.62561
chanisl,2004,86.97017
chanisl,2005,87.31474
chanisl,2006,87.65931
chanisl,2007,88.00388
chanisl,2008,88.33945
chanisl,2009,88.67502
chanisl,2010,89.01059
chanisl,2011,89.34616
chanisl,2012,89.68173
chanisl,2013,89.92732
chanisl,2014,90.17291
chanisl,2015,90.41849
chanisl,2016,90.66408
chanisl,2017,90.90966
chanisl,2018,91.10542
chanisl,2019,91.30117
chanisl,2020,91.49692
che,1960,69.93678
che,1961,70.08074
che,1962,70.22471
che,1963,70.63484
che,1964,71.04497
che,1965,71.4551
che,1966,71.86523
che,1967,72.27536
che,1968,72.62898
che,1969,72.98261
che,1970,73.33624
che,1971,73.68986
che,1972,74.04349
che,1973,74.45903
che,1974,74.87457
che,1975,75.29011
che,1976,75.70564
che,1977,76.12118
che,1978,76.36682
che,1979,76.61246
che,1980,76.8581
che,1981,77.10374
che,1982,77.34938
che,1983,77.76351
che,1984,78.17764
che,1985,78.59177
che,1986,79.0059
che,1987,79.42003
che,1988,79.69254
che,1989,79.96505
che,1990,80.23756
che,1991,80.51007
che,1992,80.78259
che,1993,81.28153
che,1994,81.78048
che,1995,82.27942
che,1996,82.77836
che,1997,83.27731
che,1998,83.71392
che,1999,84.15052
che,2000,84.58713
che,2001,85.02374
che,2002,85.46034
che,2003,85.84019
che,2004,86.22003
che,2005,86.59988
che,2006,86.97972
che,2007,87.35956
che,2008,87.68879
che,2009,88.01801
che,2010,88.34723
che,2011,88.67645
che,2012,89.00567
che,2013,89.25211
che,2014,89.49854
che,2015,89.74497
che,2016,89.9914
che,2017,90.23784
che,2018,90.40892
che,2019,90.58
che,2020,90.75108
chl,1960,47.6601
chl,1961,48.01731
chl,1962,48.37452
chl,1963,48.91807
chl,1964,49.46161
chl,1965,50.00516
chl,1966,50.5487
chl,1967,51.09225
chl,1968,51.94053
chl,1969,52.78882
chl,1970,53.6371
chl,1971,54.48539
chl,1972,55.33367
chl,1973,56.3284
chl,1974,57.32313
chl,1975,58.31786
chl,1976,59.31259
chl,1977,60.30732
chl,1978,61.29944
chl,1979,62.29155
chl,1980,63.28367
chl,1981,64.27578
chl,1982,65.2679
chl,1983,66.2644
chl,1984,67.2609
chl,1985,68.2574
chl,1986,69.2539
chl,1987,70.25041
chl,1988,70.94905
chl,1989,71.64769
chl,1990,72.34633
chl,1991,73.04497
chl,1992,73.74362
chl,1993,74.20647
chl,1994,74.66932
chl,1995,75.13217
chl,1996,75.59502
chl,1997,76.05787
chl,1998,76.48109
chl,1999,76.90431
chl,2000,77.32753
chl,2001,77.75075
chl,2002,78.17397
chl,2003,78.55877
chl,2004,78.94358
chl,2005,79.32838
chl,2006,79.71319
chl,2007,80.09799
chl,2008,80.44416
chl,2009,80.79033
chl,2010,81.1365
chl,2011,81.48267
chl,2012,81.82884
chl,2013,82.13705
chl,2014,82.44527
chl,2015,82.75348
chl,2016,83.06169
chl,2017,83.3699
chl,2018,83.65223
chl,2019,83.93457
chl,2020,84.2169
chn,1960,26.85208
chn,1961,26.99571
chn,1962,27.13933
chn,1963,30.99202
chn,1964,34.84471
chn,1965,38.6974
chn,1966,42.55009
chn,1967,46.40278
chn,1968,48.5665
chn,1969,50.73022
chn,1970,52.89394
chn,1971,55.05766
chn,1972,57.22138
chn,1973,58.91181
chn,1974,60.60224
chn,1975,62.29268
chn,1976,63.98311
chn,1977,65.67354
chn,1978,66.36715
chn,1979,67.06076
chn,1980,67.75437
chn,1981,68.44798
chn,1982,69.14159
chn,1983,69.61957
chn,1984,70.09756
chn,1985,70.57555
chn,1986,71.05353
chn,1987,71.53152
chn,1988,71.54388
chn,1989,71.55623
chn,1990,71.56859
chn,1991,71.58095
chn,1992,71.59331
chn,1993,72.01122
chn,1994,72.42912
chn,1995,72.84703
chn,1996,73.26494
chn,1997,73.68284
chn,1998,74.4188
chn,1999,75.15475
chn,2000,75.8907
chn,2001,76.62666
chn,2002,77.36261
chn,2003,77.73123
chn,2004,78.09985
chn,2005,78.46847
chn,2006,78.83709
chn,2007,79.20571
chn,2008,79.53824
chn,2009,79.87077
chn,2010,80.20331
chn,2011,80.53584
chn,2012,80.86837
chn,2013,81.30181
chn,2014,81.73526
chn,2015,82.1687
chn,2016,82.60214
chn,2017,83.03558
chn,2018,83.28884
chn,2019,83.5421
chn,2020,83.79536
civ,1960,26.69639
civ,1961,27.39774
civ,1962,28.09908
civ,1963,28.68437
civ,1964,29.26965
civ,1965,29.85494
civ,1966,30.44022
civ,1967,31.02551
civ,1968,31.98485
civ,1969,32.9442
civ,1970,33.90354
civ,1971,34.86288
civ,1972,35.82223
civ,1973,36.72608
civ,1974,37.62993
civ,1975,38.53378
civ,1976,39.43763
civ,1977,40.34148
civ,1978,40.94925
civ,1979,41.55703
civ,1980,42.16481
civ,1981,42.77259
civ,1982,43.38037
civ,1983,43.7101
civ,1984,44.03984
civ,1985,44.36957
civ,1986,44.69931
civ,1987,45.02905
civ,1988,44.56369
civ,1989,44.09834
civ,1990,43.63299
civ,1991,43.16764
civ,1992,42.70229
civ,1993,41.66974
civ,1994,40.6372
civ,1995,39.60465
civ,1996,38.5721
civ,1997,37.53956
civ,1998,36.9067
civ,1999,36.27383
civ,2000,35.64097
civ,2001,35.00811
civ,2002,34.37525
civ,2003,35.15721
civ,2004,35.93918
civ,2005,36.72114
civ,2006,37.5031
civ,2007,38.28507
civ,2008,39.35249
civ,2009,40.4199
civ,2010,41.48732
civ,2011,42.55474
civ,2012,43.62215
civ,2013,44.45654
civ,2014,45.29093
civ,2015,46.12532
civ,2016,46.95971
civ,2017,47.7941
civ,2018,48.26347
civ,2019,48.73283
civ,2020,49.2022
cmr,1960,30.9636
cmr,1961,31.54705
cmr,1962,32.13051
cmr,1963,32.71131
cmr,1964,33.29211
cmr,1965,33.87292
cmr,1966,34.45372
cmr,1967,35.03452
cmr,1968,35.66406
cmr,1969,36.29361
cmr,1970,36.92315
cmr,1971,37.55269
cmr,1972,38.18223
cmr,1973,38.86657
cmr,1974,39.55091
cmr,1975,40.23524
cmr,1976,40.91958
cmr,1977,41.60392
cmr,1978,42.12553
cmr,1979,42.64713
cmr,1980,43.16874
cmr,1981,43.69034
cmr,1982,44.21195
cmr,1983,44.56663
cmr,1984,44.92132
cmr,1985,45.276
cmr,1986,45.63069
cmr,1987,45.98537
cmr,1988,45.55674
cmr,1989,45.1281
cmr,1990,44.69947
cmr,1991,44.27084
cmr,1992,43.8422
cmr,1993,43.00223
cmr,1994,42.16225
cmr,1995,41.32227
cmr,1996,40.48229
cmr,1997,39.64231
cmr,1998,39.75049
cmr,1999,39.85866
cmr,2000,39.96684
cmr,2001,40.07502
cmr,2002,40.18319
cmr,2003,40.99902
cmr,2004,41.81486
cmr,2005,42.63069
cmr,2006,43.44652
cmr,2007,44.26235
cmr,2008,44.90069
cmr,2009,45.53903
cmr,2010,46.17738
cmr,2011,46.81572
cmr,2012,47.45406
cmr,2013,48.34493
cmr,2014,49.23581
cmr,2015,50.12668
cmr,2016,51.01755
cmr,2017,51.90842
cmr,2018,52.38704
cmr,2019,52.86565
cmr,2020,53.34427
cod,1960,29.25924
cod,1961,29.5418
cod,1962,29.82435
cod,1963,30.18511
cod,1964,30.54587
cod,1965,30.90663
cod,1966,31.26739
cod,1967,31.62815
cod,1968,32.11321
cod,1969,32.59827
cod,1970,33.08333
cod,1971,33.56839
cod,1972,34.05345
cod,1973,34.29218
cod,1974,34.53092
cod,1975,34.76965
cod,1976,35.00838
cod,1977,35.24712
cod,1978,35.65673
cod,1979,36.06634
cod,1980,36.47596
cod,1981,36.88557
cod,1982,37.29518
cod,1983,37.58874
cod,1984,37.8823
cod,1985,38.17586
cod,1986,38.46942
cod,1987,38.76299
cod,1988,39.12424
cod,1989,39.48549
cod,1990,39.84674
cod,1991,40.20799
cod,1992,40.56924
cod,1993,40.38289
cod,1994,40.19655
cod,1995,40.01021
cod,1996,39.82386
cod,1997,39.63752
cod,1998,40.45085
cod,1999,41.26418
cod,2000,42.07751
cod,2001,42.89084
cod,2002,43.70417
cod,2003,44.75535
cod,2004,45.80653
cod,2005,46.85772
cod,2006,47.9089
cod,2007,48.96009
cod,2008,49.74338
cod,2009,50.52668
cod,2010,51.30997
cod,2011,52.09327
cod,2012,52.87656
cod,2013,53.49185
cod,2014,54.10714
cod,2015,54.72243
cod,2016,55.33771
cod,2017,55.953
cod,2018,56.35826
cod,2019,56.76352
cod,2020,57.16878
cog,1960,30.31671
cog,1961,31.01679
cog,1962,31.71686
cog,1963,32.25047
cog,1964,32.78408
cog,1965,33.3177
cog,1966,33.85131
cog,1967,34.38492
cog,1968,34.87277
cog,1969,35.36062
cog,1970,35.84847
cog,1971,36.33632
cog,1972,36.82417
cog,1973,37.20867
cog,1974,37.59316
cog,1975,37.97766
cog,1976,38.36216
cog,1977,38.74666
cog,1978,39.04488
cog,1979,39.3431
cog,1980,39.64131
cog,1981,39.93953
cog,1982,40.23775
cog,1983,40.00786
cog,1984,39.77796
cog,1985,39.54807
cog,1986,39.31818
cog,1987,39.08829
cog,1988,38.58193
cog,1989,38.07557
cog,1990,37.56921
cog,1991,37.06285
cog,1992,36.55649
cog,1993,36.52579
cog,1994,36.4951
cog,1995,36.4644
cog,1996,36.4337
cog,1997,36.403
cog,1998,37.2674
cog,1999,38.13179
cog,2000,38.99619
cog,2001,39.86058
cog,2002,40.72498
cog,2003,42.444
cog,2004,44.16302
cog,2005,45.88204
cog,2006,47.60106
cog,2007,49.32008
cog,2008,50.61551
cog,2009,51.91095
cog,2010,53.20638
cog,2011,54.50182
cog,2012,55.79725
cog,2013,56.42691
cog,2014,57.05657
cog,2015,57.68622
cog,2016,58.31588
cog,2017,58.94554
cog,2018,59.28203
cog,2019,59.61852
cog,2020,59.955
col,1960,50.73818
col,1961,51.50901
col,1962,52.27985
col,1963,52.96055
col,1964,53.64126
col,1965,54.32197
col,1966,55.00267
col,1967,55.68338
col,1968,56.29995
col,1969,56.91652
col,1970,57.5331
col,1971,58.14967
col,1972,58.76624
col,1973,59.32088
col,1974,59.87551
col,1975,60.43015
col,1976,60.98478
col,1977,61.53942
col,1978,62.0315
col,1979,62.52359
col,1980,63.01567
col,1981,63.50775
col,1982,63.99984
col,1983,64.21478
col,1984,64.42972
col,1985,64.64466
col,1986,64.8596
col,1987,65.07454
col,1988,65.17732
col,1989,65.28009
col,1990,65.38286
col,1991,65.48563
col,1992,65.58841
col,1993,66.36048
col,1994,67.13256
col,1995,67.90464
col,1996,68.67672
col,1997,69.4488
col,1998,69.9911
col,1999,70.5334
col,2000,71.07569
col,2001,71.61799
col,2002,72.16029
col,2003,72.57449
col,2004,72.98868
col,2005,73.40288
col,2006,73.81707
col,2007,74.23127
col,2008,74.62898
col,2009,75.02669
col,2010,75.4244
col,2011,75.82211
col,2012,76.21983
col,2013,76.55591
col,2014,76.89199
col,2015,77.22808
col,2016,77.56416
col,2017,77.90024
col,2018,78.16185
col,2019,78.42345
col,2020,78.68506
com,1960,27.66294
com,1961,28.1781
com,1962,28.69326
com,1963,29.22475
com,1964,29.75625
com,1965,30.28774
com,1966,30.81924
com,1967,31.35073
com,1968,31.94252
com,1969,32.53431
com,1970,33.1261
com,1971,33.71788
com,1972,34.30967
com,1973,34.92158
com,1974,35.53349
com,1975,36.1454
com,1976,36.7573
com,1977,37.36921
com,1978,38.29192
com,1979,39.21462
com,1980,40.13733
com,1981,41.06003
com,1982,41.98274
com,1983,42.87212
com,1984,43.76151
com,1985,44.65089
com,1986,45.54028
com,1987,46.42966
com,1988,47.21058
com,1989,47.99149
com,1990,48.7724
com,1991,49.55332
com,1992,50.33423
com,1993,50.80131
com,1994,51.26838
com,1995,51.73546
com,1996,52.20253
com,1997,52.66961
com,1998,52.75185
com,1999,52.83408
com,2000,52.91632
com,2001,52.99856
com,2002,53.08079
com,2003,53.49727
com,2004,53.91375
com,2005,54.33023
com,2006,54.74671
com,2007,55.16319
com,2008,55.77669
com,2009,56.39019
com,2010,57.00368
com,2011,57.61718
com,2012,58.23068
com,2013,58.58427
com,2014,58.93786
com,2015,59.29145
com,2016,59.64504
com,2017,59.99863
com,2018,60.31979
com,2019,60.64095
com,2020,60.96211
cpv,1960,38.01487
cpv,1961,38.17414
cpv,1962,38.33341
cpv,1963,39.1308
cpv,1964,39.92819
cpv,1965,40.72559
cpv,1966,41.52298
cpv,1967,42.32037
cpv,1968,43.10089
cpv,1969,43.88141
cpv,1970,44.66193
cpv,1971,45.44245
cpv,1972,46.22297
cpv,1973,47.79839
cpv,1974,49.37381
cpv,1975,50.94922
cpv,1976,52.52464
cpv,1977,54.10006
cpv,1978,54.68927
cpv,1979,55.27847
cpv,1980,55.86768
cpv,1981,56.45689
cpv,1982,57.0461
cpv,1983,57.61737
cpv,1984,58.18865
cpv,1985,58.75993
cpv,1986,59.33121
cpv,1987,59.90248
cpv,1988,60.43878
cpv,1989,60.97508
cpv,1990,61.51138
cpv,1991,62.04767
cpv,1992,62.58397
cpv,1993,62.62776
cpv,1994,62.67154
cpv,1995,62.71533
cpv,1996,62.75912
cpv,1997,62.80291
cpv,1998,63.14455
cpv,1999,63.48619
cpv,2000,63.82783
cpv,2001,64.16948
cpv,2002,64.51112
cpv,2003,64.75641
cpv,2004,65.00171
cpv,2005,65.247
cpv,2006,65.49229
cpv,2007,65.73758
cpv,2008,66.25267
cpv,2009,66.76775
cpv,2010,67.28284
cpv,2011,67.79792
cpv,2012,68.313
cpv,2013,68.83687
cpv,2014,69.36074
cpv,2015,69.88462
cpv,2016,70.40849
cpv,2017,70.93236
cpv,2018,71.21382
cpv,2019,71.49528
cpv,2020,71.77675
