geo,time,ny_tax_nind_kn
ury,2011,163589947400
ury,2012,174132328100
ury,2013,181130725900
ury,2014,187896844100
ury,2015,187890469000
ury,2016,189587984600
ury,2017,195126900600
ury,2018,197378691500
ury,2019,197589559700
ury,2020,186974423300
usa,1997,454340776000
usa,1998,478852882000
usa,1999,503632701000
usa,2000,526131363000
usa,2001,526181148000
usa,2002,529211413000
usa,2003,541349480000
usa,2004,560935250000
usa,2005,583544839000
usa,2006,596285731000
usa,2007,608035277000
usa,2008,599833369000
usa,2009,567009594000
usa,2010,585472465000
usa,2011,598101631000
usa,2012,613873893000
usa,2013,626712206000
usa,2014,645673972000
usa,2015,662068580000
usa,2016,673955572000
usa,2017,689489467000
usa,2018,709733677000
usa,2019,722932028000
uzb,1987,4062890957711.43994
uzb,1988,4434020422370.62988
uzb,1989,4570752327917.32031
uzb,1990,4664511348413.83008
uzb,1991,4641071593300
uzb,1992,4125396972700
uzb,1993,4008198197100
uzb,1994,3907993238700
uzb,1995,3892361267400
uzb,1996,4390583509600
uzb,1997,4759392524600
uzb,1998,4992602758300
uzb,1999,5187314266400
uzb,2000,5405700198000
uzb,2001,5592376825900
uzb,2002,5704814981100
uzb,2003,5863681964400
uzb,2004,6345257592500
uzb,2005,6978740614300
uzb,2006,7403438692500
uzb,2007,8028992143000
uzb,2008,9040582590500
uzb,2009,10162010500800
uzb,2010,9463633200000
uzb,2011,10086106100000
uzb,2012,10514827654075.59961
uzb,2013,11222411164390.69922
uzb,2014,11904099789488.09961
uzb,2015,12674692593151.80078
uzb,2016,13394816490557.59961
uzb,2017,14152596169996.90039
uzb,2018,14987136224666.59961
uzb,2019,15688145840302.09961
uzb,2020,15906183948560
vct,1977,53242827.26714
vct,1978,57923309.09867
vct,1979,62576330.88565
vct,1980,61837995.47846
vct,1981,68364135.91968
vct,1982,81267699.95054
vct,1983,77449169.63095
vct,1984,89601417.05436
vct,1985,106163152.36207
vct,1986,113288491.54821
vct,1987,112438910.97698
vct,1988,134058390.65155
vct,1989,122416132.84869
vct,1990,122590000
vct,1991,115480000
vct,1992,117080000
vct,1993,127740000
vct,1994,125410000
vct,1995,143660000
vct,1996,147640000
vct,1997,150590000
vct,1998,153110000
vct,1999,163470000
vct,2000,164400000
vct,2001,167720000
vct,2002,180450000
vct,2003,198310000
vct,2004,200950000
vct,2005,199000000
vct,2006,236300000
vct,2007,248140000
vct,2008,283100000
vct,2009,275720000
vct,2010,252000000
vct,2011,241700000
vct,2012,246100000
vct,2013,241400000
vct,2014,258300000
vct,2015,269000000
vct,2016,289500000
vct,2017,296700000
vct,2018,305300000
vct,2019,311200000
vct,2020,305200000
ven,1960,844585400
ven,1961,1011984600
ven,1962,1124684400
ven,1963,1269046400
ven,1964,779983300
ven,1965,766996800
ven,1966,829751100
ven,1967,836723800
ven,1968,962232300
ven,1969,990123200
ven,1970,1115631700
ven,1971,983150400
ven,1972,885532700
ven,1973,815805700
ven,1974,683324400
ven,1975,892505400
ven,1976,857641900
ven,1977,864614600
ven,1978,704242500
ven,1979,864614600
ven,1980,822778400
ven,1981,766996800
ven,1982,864614600
ven,1983,1687393000
ven,1984,1309681900
ven,1985,995422400
ven,1986,1084184900
ven,1987,804231000
ven,1988,745451200
ven,1989,378826700
ven,1990,374155000
ven,1991,670773600
ven,1992,860779600
ven,1993,764138000
ven,1994,597699700
ven,1995,747124600
ven,1996,649925200
ven,1997,3693754000
ven,1998,3830175000
ven,1999,3714843000
ven,2000,3816046000
ven,2001,4101519000
ven,2002,3264989000
ven,2003,2530603000
ven,2004,3877500000
ven,2005,4567159000
ven,2006,5533538000
ven,2007,6506928000
ven,2008,6850588000
ven,2009,6270995000
ven,2010,6126246000
ven,2011,6489571000
ven,2012,7078015000
ven,2013,6977225000
ven,2014,6356064000
vnm,2010,270746000000000
vnm,2011,276355000000000
vnm,2012,271938000000000
vnm,2013,289409000000000
vnm,2014,312369000000000
vnm,2015,329673000000000
vnm,2016,350706000000000
vnm,2017,372941000000000
vnm,2018,395616000000000
vnm,2019,421188000000000
vnm,2020,428348000000000
vut,1998,4271000000
vut,1999,5186000000
vut,2000,5236000000
vut,2001,5196000000
vut,2002,4595000000
vut,2003,4553000000
vut,2004,4825000000
vut,2005,5271000000
vut,2006,5742000000
vut,2007,7070000000
vut,2008,7705000000
vut,2009,7207000000
vut,2010,5964000000
vut,2011,6461000000
vut,2012,6114000000
vut,2013,6292000000
vut,2014,5930000000
vut,2015,6078000000
vut,2016,5803000000
vut,2017,7098000000
vut,2018,8017000000
yem,1990,21531014154.9726
yem,1991,23506335300
yem,1992,28793474400
yem,1993,29243481500
yem,1994,30407623300
yem,1995,35559562500
yem,1996,41035696900
yem,1997,43001915100
yem,1998,44248044100
yem,1999,42290878300
yem,2000,43471000000
yem,2001,46488736000
yem,2002,50342810800
yem,2003,52921278100
yem,2004,54635522500
yem,2005,57206423000
yem,2006,57101000000
yem,2007,60127353000
yem,2008,63013465900
yem,2009,64763062100
yem,2010,67612636900
yem,2011,59161057200
yem,2012,61527499500
yem,2013,63988599500
yem,2014,64628000000
yem,2015,15281000000
yem,2016,26090000000
yem,2017,26300000000
yem,2018,33338000000
zaf,1960,57890437787.9924
zaf,1961,59222907735.2454
zaf,1962,63271857939.0143
zaf,1963,74212057722.09158
zaf,1964,87291182528.57518
zaf,1965,96197053905.2662
zaf,1966,100546150923.092
zaf,1967,122858579994.32899
zaf,1968,121612515948.092
zaf,1969,115964298629.02
zaf,1970,123252712174.40401
zaf,1971,127328948452.17799
zaf,1972,125335549156.799
zaf,1973,142404504340.04001
zaf,1974,162532531597.862
zaf,1975,160202604056.42001
zaf,1976,153490229851.14499
zaf,1977,152065290430.875
zaf,1978,159467395951.28
zaf,1979,163258644344.99899
zaf,1980,182725742254.69696
zaf,1981,199359636146.85599
zaf,1982,204703158972.86896
zaf,1983,207694015862.43799
zaf,1984,215570595891.93399
zaf,1985,195248534330.07501
zaf,1986,195451663992.11301
zaf,1987,210696999896.008
zaf,1988,228055490642.30301
zaf,1989,232231775858.09799
zaf,1990,241289236534.81696
zaf,1991,241069432003.18799
zaf,1992,237643513831.56601
zaf,1993,236987132200
zaf,1994,250734962000
zaf,1995,262469952100
zaf,1996,275186783500
zaf,1997,283389861600
zaf,1998,280578860700
zaf,1999,279278385600
zaf,2000,283579292500
zaf,2001,287537823600
zaf,2002,295334989500
zaf,2003,303123958200
zaf,2004,318040796900
zaf,2005,333362894600
zaf,2006,354274139400
zaf,2007,371684862700
zaf,2008,380724302900
zaf,2009,371676904300
zaf,2010,386511703400
zaf,2011,401626061900
zaf,2012,415878050200
zaf,2013,425311490600
zaf,2014,426613606800
zaf,2015,439034852400
zaf,2016,435525430300
zaf,2017,440458419600
zaf,2018,447438291500
zaf,2019,449377201900
zaf,2020,400287131000
zmb,1965,1452485800
zmb,1966,1371577900
zmb,1967,1480203800
zmb,1968,1498680000
zmb,1969,1492132100
zmb,1970,1563711000
zmb,1971,1562367700
zmb,1972,1706243600
zmb,1973,1689827400
zmb,1974,1798453200
zmb,1975,1757639500
zmb,1976,1866982000
zmb,1977,2043331300
zmb,1978,2439085200
zmb,1979,1939119200
zmb,1980,1483133200
zmb,1981,1496256500
zmb,1982,2017030700
zmb,1983,2634077900
zmb,1984,2582216800
zmb,1985,2409794300
zmb,1986,2644191900
zmb,1987,2287827000
zmb,1988,1290257200
zmb,1989,2247251700
zmb,1990,2826802700
zmb,1991,2198821500
zmb,1992,2527294000
zmb,1993,2681791300
zmb,1994,3211885800
zmb,1995,2933487500
zmb,1996,3138307800
zmb,1997,3300038200
zmb,1998,3174789000
zmb,1999,3088636000
zmb,2000,3299672800
zmb,2001,3614751300
zmb,2002,3460789700
zmb,2003,3466509300
zmb,2004,3485631100
zmb,2005,3609999400
zmb,2006,3642163000
zmb,2007,3795305300
zmb,2008,4209014400
zmb,2009,4720615200
zmb,2010,5379621000
zmb,2011,5681718100
zmb,2012,6111969800
zmb,2013,6421082200
zmb,2014,6749000000
zmb,2015,7116199300
zmb,2016,7363000000
zmb,2017,7619333700
zmb,2018,7910184700
zmb,2019,7940186400
zmb,2020,6943546600
zwe,2009,1277435500
zwe,2010,1286301500
zwe,2011,1439441000
zwe,2012,1870991400
zwe,2013,1725607200
zwe,2014,1778749400
zwe,2015,1938000000
zwe,2016,1742833700
zwe,2017,1811294700
zwe,2018,2100613100
zwe,2019,1876734400
zwe,2020,1898808800
