geo,time,ne_trd_gnfs_zs
png,1994,93.30267
png,1995,104.73998
png,1996,107.80335
png,1997,99.20798
png,1998,102.86093
png,1999,116.0068
png,2000,115.42184
png,2001,117.58037
png,2002,118.91911
png,2003,123.44907
png,2004,131.08291
pol,1995,43.72196
pol,1996,45.5523
pol,1997,50.54575
pol,1998,56.73914
pol,1999,54.1116
pol,2000,60.86858
pol,2001,58.15676
pol,2002,60.98738
pol,2003,69.44622
pol,2004,71.44566
pol,2005,70.53052
pol,2006,77.97072
pol,2007,80.83146
pol,2008,80.90576
pol,2009,75.2678
pol,2010,81.92943
pol,2011,86.95123
pol,2012,89.26528
pol,2013,90.56424
pol,2014,93.47054
pol,2015,95.42633
pol,2016,100.08092
pol,2017,104.5545
pol,2018,107.42026
pol,2019,106.03532
pol,2020,105.57547
pri,1971,82.80619
pri,1972,80.29989
pri,1973,85.14081
pri,1974,98.89913
pri,1975,98.66802
pri,1976,97.87481
pri,1977,106.83187
pri,1978,101.42499
pri,1979,105.25569
pri,1980,108.41917
pri,1981,108.62576
pri,1982,103.62618
pri,1983,98.56106
pri,1984,97.45233
pri,1985,101.80737
pri,1986,98.45974
pri,1987,94.86427
pri,1988,97.82497
pri,1989,107.94178
pri,1990,114.45266
pri,1991,115.30109
pri,1992,105.22104
pri,1993,97.97994
pri,1994,96.76541
pri,1995,99.95444
pri,1996,92.64342
pri,1997,94.07965
pri,1998,96.27263
pri,1999,104.0805
pri,2000,106.16951
pri,2001,109.88565
pri,2002,106.32949
pri,2003,118.84016
pri,2004,117.00086
pri,2005,113.74479
pri,2006,117.72848
pri,2007,117.59578
pri,2008,116.27799
pri,2009,105.2622
pri,2010,104.15323
pri,2011,108.5584
pri,2012,103.31109
pri,2013,104.88902
pri,2014,102.38165
pri,2015,108.85779
pri,2016,110.27654
pri,2017,113.13123
pri,2018,106.05529
prt,1970,43.21346
prt,1971,44.67419
prt,1972,46.23248
prt,1973,47.23712
prt,1974,53.94137
prt,1975,41.53307
prt,1976,37.71448
prt,1977,40.52807
prt,1978,41.13041
prt,1979,50.73329
prt,1980,54.23525
prt,1981,55.57614
prt,1982,55.7622
prt,1983,58.92764
prt,1984,64.4121
prt,1985,61.5164
prt,1986,54.02007
prt,1987,59.57585
prt,1988,63.19938
prt,1989,64.8689
prt,1990,65.05559
prt,1991,60.3666
prt,1992,56.30728
prt,1993,54.17523
prt,1994,57.17736
prt,1995,59.91447
prt,1996,60.20981
prt,1997,62.30495
prt,1998,63.8309
prt,1999,63.31433
prt,2000,67.453
prt,2001,65.09196
prt,2002,62.30826
prt,2003,61.13895
prt,2004,63.20459
prt,2005,62.9445
prt,2006,68.54705
prt,2007,69.94612
prt,2008,72.07574
prt,2009,61.49269
prt,2010,67.7833
prt,2011,73.09954
prt,2012,76.05084
prt,2013,78.11443
prt,2014,80.28231
prt,2015,80.49089
prt,2016,79.27423
prt,2017,84.43914
prt,2018,86.42876
prt,2019,86.56472
prt,2020,76.17667
pry,1962,27.30593
pry,1963,24.53485
pry,1964,26.59177
pry,1965,30.70922
pry,1966,29.38912
pry,1967,27.84606
pry,1968,29.12578
pry,1969,31.77921
pry,1970,31.03803
pry,1971,29.31833
pry,1972,27.60606
pry,1973,29.2338
pry,1974,32.66753
pry,1975,31.06297
pry,1976,32.6988
pry,1977,41.89529
pry,1978,40.53488
pry,1979,37.61434
pry,1980,33.89561
pry,1981,29.1393
pry,1982,31.89637
pry,1983,25.14221
pry,1984,41.12625
pry,1985,54.20862
pry,1986,67.13555
pry,1987,72.48537
pry,1988,85.07697
pry,1989,82.95523
pry,1990,91.30834
pry,1991,89.13932
pry,1992,89.49756
pry,1993,113.60376
pry,1994,123.07933
pry,1995,118.06407
pry,1996,103.03527
pry,1997,95.93428
pry,1998,101.60632
pry,1999,77.55528
pry,2000,78.64473
pry,2001,72.6057
pry,2002,79.44157
pry,2003,81.12736
pry,2004,80.10445
pry,2005,85.02196
pry,2006,84.73353
pry,2007,79.00114
pry,2008,80.77757
pry,2009,70.84198
pry,2010,81.25752
pry,2011,78.49212
pry,2012,74.76496
pry,2013,73.36987
pry,2014,69.08372
pry,2015,66.94014
pry,2016,67.78839
pry,2017,71.48221
pry,2018,72.52859
pry,2019,71.36227
pry,2020,62.78145
pse,1994,86.45588
pse,1995,91.48593
pse,1996,89.26854
pse,1997,90.33725
pse,1998,88.99159
pse,1999,96.34529
pse,2000,87.63909
pse,2001,82.72598
pse,2002,76.25288
pse,2003,76.39869
pse,2004,81.12359
pse,2005,83.83635
pse,2006,82.63747
pse,2007,91.99924
pse,2008,79.47992
pse,2009,75.15119
pse,2010,68.49765
pse,2011,67.24953
pse,2012,66.92933
pse,2013,66.27132
pse,2014,67.73984
pse,2015,70.78097
pse,2016,65.42251
pse,2017,68.44866
pse,2018,71.40128
pse,2019,68.99349
pse,2020,67.11714
pyf,1991,29.31359
pyf,1992,26.539
pyf,1993,27.07253
pyf,1994,28.37777
pyf,1995,28.15944
pyf,1996,29.88875
pyf,1997,30.58935
pyf,1998,32.82652
pyf,1999,29.2447
pyf,2000,29.12538
pyf,2019,53.98332
qat,1994,78.64993
qat,1995,87.66795
qat,1996,83.50922
qat,1997,84.44704
qat,1998,91.05813
qat,1999,85.73297
qat,2000,89.61266
qat,2001,94.96867
qat,2002,88.46972
qat,2003,90.16495
qat,2004,90.37243
qat,2005,94.74554
qat,2006,98.57092
qat,2007,96.11411
qat,2008,89.43284
qat,2009,80.14416
qat,2010,86.07029
qat,2011,98.72164
qat,2012,105.74629
qat,2013,102.38321
qat,2014,99.03437
qat,2015,93.7076
qat,2016,89.5476
qat,2017,91.49459
qat,2018,91.83845
qat,2019,90.04638
qat,2020,90.01909
rou,1990,42.9071
rou,1991,39.13517
rou,1992,63.99025
rou,1993,51.0037
rou,1994,51.86707
rou,1995,56.29123
rou,1996,60.78137
rou,1997,63.20524
rou,1998,53.8388
rou,1999,57.97368
rou,2000,48.52133
rou,2001,51.92859
rou,2002,53.71025
rou,2003,56.17953
rou,2004,60.62648
rou,2005,59.36055
rou,2006,61.68363
rou,2007,63.50516
rou,2008,65.17481
rou,2009,58.47283
rou,2010,71.39526
rou,2011,80
rou,2012,80.35063
rou,2013,80.97025
rou,2014,83.27568
rou,2015,83.59316
rou,2016,84.59642
rou,2017,86.51856
rou,2018,87.13666
rou,2019,84.8878
rou,2020,78.97916
rus,1989,42.91449
rus,1990,36.1068
rus,1991,26.2567
rus,1992,110.57706
rus,1993,68.69844
rus,1994,50.95371
rus,1995,55.18291
rus,1996,47.9225
rus,1997,47.25692
rus,1998,55.77225
rus,1999,69.39328
rus,2000,68.09391
rus,2001,61.11086
rus,2002,59.64545
rus,2003,59.12827
rus,2004,56.58185
rus,2005,56.71325
rus,2006,54.7334
rus,2007,51.70612
rus,2008,53.38247
rus,2009,48.43506
rus,2010,50.35551
rus,2011,48.0354
rus,2012,47.15139
rus,2013,46.28715
rus,2014,47.80134
rus,2015,49.35935
rus,2016,46.51812
rus,2017,46.87652
rus,2018,51.58092
rus,2019,49.44438
rus,2020,46.08308
rwa,1960,22.521
rwa,1961,21.31147
rwa,1962,22.08
rwa,1963,18.59375
rwa,1964,24.61539
rwa,1965,29.03226
rwa,1966,31.27754
rwa,1967,25.92504
rwa,1968,23.87921
rwa,1969,22.03497
rwa,1970,26.73943
rwa,1971,27.08052
rwa,1972,24.53745
rwa,1973,25.04099
rwa,1974,33.50768
rwa,1975,26.87133
rwa,1976,33.97446
rwa,1977,31.92797
rwa,1978,38.58112
rwa,1979,43.79744
rwa,1980,40.81859
rwa,1981,31.58024
rwa,1982,35.70305
rwa,1983,32.34076
rwa,1984,32.29569
rwa,1985,30.6699
rwa,1986,32.73883
rwa,1987,26.59128
rwa,1988,24.22285
rwa,1989,23.42777
rwa,1990,19.68416
rwa,1991,25.37197
rwa,1992,23.83145
rwa,1993,25.67901
rwa,1994,71.09563
rwa,1995,30.97217
rwa,1996,32.23007
rwa,1997,33.46746
rwa,1998,28.79446
rwa,1999,27.3518
rwa,2000,27.50227
rwa,2001,29.21615
rwa,2002,27.62669
rwa,2003,29.32632
rwa,2004,33.47876
rwa,2005,34.23528
rwa,2006,33.23977
rwa,2007,35.99256
rwa,2008,37.62513
rwa,2009,36.82604
rwa,2010,37.30035
rwa,2011,39.73848
rwa,2012,40.56451
rwa,2013,42.71733
rwa,2014,43.92721
rwa,2015,45.22692
rwa,2016,49.51216
rwa,2017,53.67527
rwa,2018,55.76453
rwa,2019,57.93135
rwa,2020,54.34367
sau,1968,72.44894
sau,1969,73.13276
sau,1970,72.36609
sau,1971,71.90112
sau,1972,79.85655
sau,1973,120.61952
sau,1974,76.13841
sau,1975,95.06651
sau,1976,83.98095
sau,1977,89.98155
sau,1978,90.91426
sau,1979,89.10029
sau,1980,90.75621
sau,1981,92.91183
sau,1982,89.85009
sau,1983,86.14529
sau,1984,79.74438
sau,1985,66.71349
sau,1986,62.48922
sau,1987,67.9943
sau,1988,66.52652
sau,1989,71.82314
sau,1990,71.70802
sau,1991,74.69928
sau,1992,75.09202
sau,1993,67.807
sau,1994,60.07132
sau,1995,65.04177
sau,1996,66.65386
sau,1997,65.18812
sau,1998,56.08838
sau,1999,57.84609
sau,2000,68.16645
sau,2001,63.56063
sau,2002,64.59278
sau,2003,69.8312
sau,2004,75.0828
sau,2005,81.95405
sau,2006,89.9446
sau,2007,94.8633
sau,2008,96.10264
sau,2009,84.85834
sau,2010,82.54981
sau,2011,85.54352
sau,2012,83.51179
sau,2013,82.70905
sau,2014,80.64047
sau,2015,71.12014
sau,2016,61.86204
sau,2017,64.18499
sau,2018,66.68677
sau,2019,63.65976
sau,2020,50.60238
sdn,1960,27.56247
sdn,1961,27.66557
sdn,1962,29.66486
sdn,1963,34.75027
sdn,1964,33.47125
sdn,1965,29.27749
sdn,1966,28.26465
sdn,1967,30.65928
sdn,1968,31.95823
sdn,1969,31.10524
sdn,1970,32.7499
sdn,1971,32.81878
sdn,1972,32.68563
sdn,1973,31.87121
sdn,1974,33.43489
sdn,1975,34.79814
sdn,1976,30.36584
sdn,1977,26.00337
sdn,1978,23.13409
sdn,1979,29.31163
sdn,1980,33.7273
sdn,1981,33.27177
sdn,1982,34.35305
sdn,1983,31.83789
sdn,1984,24.92656
sdn,1985,17.62803
sdn,1986,12.96249
sdn,1987,16.65656
sdn,1988,11.48779
sdn,1989,14.68519
sdn,1990,11.08746
sdn,1991,15.07133
sdn,1992,19.67028
sdn,1993,11.46605
sdn,1994,14.61021
sdn,1995,14.77247
sdn,1996,20.02981
sdn,1997,17.85861
sdn,1998,21.87514
sdn,1999,24.71437
sdn,2000,29.40423
sdn,2001,21.64129
sdn,2002,26.13893
sdn,2003,26.96524
sdn,2004,30.58588
sdn,2005,36.02683
sdn,2006,36.40049
sdn,2007,34.62491
sdn,2008,38.1392
sdn,2009,44.34437
sdn,2010,43.659
sdn,2011,29.58817
sdn,2012,28.12366
sdn,2013,26.14218
sdn,2014,1.3778
sdn,2015,1.501
sdn,2016,1.45599
sdn,2017,1.46238
sdn,2018,1.29505
sdn,2019,1.21885
sdn,2020,0.78463
sen,1960,24.09221
sen,1961,31.00927
sen,1962,29.8557
sen,1963,27.92055
sen,1964,28.00733
sen,1965,26.95186
sen,1966,28.68402
sen,1967,27.87828
sen,1968,35.60412
sen,1969,38.93068
sen,1970,39.34675
sen,1971,39.68118
sen,1972,43.8706
sen,1973,45.29831
sen,1974,61.39429
sen,1975,52.38004
sen,1976,54.11581
sen,1977,63.95375
sen,1978,50.20973
sen,1979,49.80268
sen,1980,49.30083
sen,1981,65.85192
sen,1982,57.10361
sen,1983,68.56432
sen,1984,65.43329
sen,1985,52.63377
sen,1986,44.8247
sen,1987,39.39205
sen,1988,40.63187
sen,1989,42.95742
sen,1990,44.78926
sen,1991,42.1829
sen,1992,41.45686
sen,1993,38.77426
sen,1994,54.73813
sen,1995,52.7254
sen,1996,46.27243
sen,1997,47.24132
sen,1998,48.09867
sen,1999,49.48526
sen,2000,48.68009
sen,2001,49.72058
sen,2002,53.1443
sen,2003,50.82122
sen,2004,53.6592
sen,2005,54.90324
sen,2006,54.13624
sen,2007,59.2713
sen,2008,62.76177
sen,2009,52.30729
sen,2010,52.45786
sen,2011,57.57688
sen,2012,61.9753
sen,2013,60.62677
sen,2014,58.44253
sen,2015,58.11034
sen,2016,54.10817
sen,2017,57.70528
sen,2018,61.78984
sen,2019,62.8308
sen,2020,56.09275
sgp,1960,339.30657
sgp,1961,299.40189
sgp,1962,286.64453
sgp,1963,296.88145
sgp,1964,255.03069
sgp,1965,257.54123
sgp,1966,253.77786
sgp,1967,235.93499
sgp,1968,256.80048
sgp,1969,273.69768
sgp,1970,271.05948
sgp,1971,259.29667
sgp,1972,229.05339
sgp,1973,245.72896
sgp,1974,313.96496
sgp,1975,283.57019
sgp,1976,305.9
sgp,1977,326.98371
sgp,1978,334.60196
sgp,1979,375.01041
sgp,1980,410.93678
sgp,1981,399.77827
sgp,1982,372.53717
sgp,1983,333.14704
sgp,1984,313.12353
sgp,1985,304.14485
sgp,1986,294.82646
sgp,1987,325.03847
sgp,1988,359.86716
sgp,1989,347.57269
sgp,1990,344.33222
sgp,1991,323.88799
sgp,1992,311.31227
sgp,1993,313.41614
sgp,1994,316.21655
sgp,1995,345.45926
sgp,1996,334.91116
sgp,1997,323.86442
sgp,1998,312.07926
sgp,1999,336.48485
sgp,2000,364.36452
sgp,2001,349.29211
sgp,2002,349.74601
sgp,2003,377.21856
sgp,2004,401.52371
sgp,2005,420.43051
sgp,2006,425.3634
sgp,2007,394.28847
sgp,2008,437.32671
sgp,2009,358.19281
sgp,2010,369.68556
sgp,2011,379.09863
sgp,2012,369.21297
sgp,2013,367.04178
sgp,2014,360.46732
sgp,2015,329.4714
sgp,2016,303.31835
sgp,2017,315.73932
sgp,2018,325.34229
sgp,2019,323.51761
sgp,2020,320.56351
slb,1980,142.10526
slb,1981,142.01183
slb,1982,142.78075
slb,1983,142.78846
slb,1984,151.08225
slb,1985,142.85714
slb,1986,157.97665
slb,1987,157.87781
slb,1988,192.3913
slb,1989,193.68687
slb,1990,142.54144
slb,1991,168.12298
slb,1992,149.74619
slb,1993,161.41814
slb,1994,136.80241
slb,1995,114.19637
slb,1996,98.79187
slb,1997,100.91978
slb,1998,83.1216
slb,1999,69.16561
slb,2000,58.54001
slb,2001,45.118
slb,2002,45.12404
slb,2003,50.56689
slb,2004,59.13978
slb,2005,65.44138
slb,2006,79.77556
slb,2007,93.72103
slb,2008,94.81263
slb,2009,78.30634
slb,2010,101.99151
slb,2011,109.26087
slb,2012,105.47945
slb,2013,100.1066
slb,2014,93.51269
slb,2015,87.45288
slb,2016,85.52524
slb,2017,87.68692
slb,2018,91.23942
slb,2019,85.15546
slb,2020,63.07002
sle,1964,58.59322
sle,1965,60.14803
sle,1966,59.39597
sle,1967,58.39272
sle,1968,50.53053
sle,1969,52.82243
sle,1970,60.30245
sle,1971,63.65442
sle,1972,56.80647
sle,1973,48.04246
sle,1974,50.23034
sle,1975,59.57977
sle,1976,50.46647
sle,1977,46.44928
sle,1978,43.83048
sle,1979,46.99057
sle,1980,61.08178
sle,1981,62.75344
sle,1982,41.689
sle,1983,33.10591
sle,1984,23.02986
sle,1985,31.43184
sle,1986,26.92698
sle,1987,55.15308
sle,1988,43.11616
sle,1989,41.58842
sle,1990,68.69067
sle,1991,60.24405
sle,1992,64.49288
sle,1993,52.85984
sle,1994,55.16007
sle,1995,45.02925
sle,1996,49.59553
sle,1997,28.27802
sle,1998,35.33268
sle,1999,33.74916
sle,2000,57.52996
sle,2001,35.42439
sle,2002,38.3858
sle,2003,45.90602
sle,2004,45.58807
sle,2005,46.87284
sle,2006,41.9128
sle,2007,40.29539
sle,2008,39.21348
sle,2009,41.43653
sle,2010,51.27755
sle,2011,80.71695
sle,2012,93.27412
sle,2013,87.4528
sle,2014,83.1858
sle,2015,66.80261
sle,2016,79.416
sle,2017,74.48783
sle,2018,56.69583
sle,2019,56.19065
sle,2020,51.55794
slv,1965,55.19756
slv,1966,54.441
slv,1967,54.29625
slv,1968,52.45206
slv,1969,48.98037
slv,1970,49.38389
slv,1971,51.24608
slv,1972,57.22154
slv,1973,62.94304
slv,1974,73.24897
slv,1975,71.26297
slv,1976,72.36071
slv,1977,75.63808
slv,1978,69.79629
slv,1979,74.11279
slv,1980,67.40646
slv,1981,60.26649
slv,1982,51.24774
slv,1983,54.3978
slv,1984,50.29068
slv,1985,52.21054
slv,1986,53.71412
slv,1987,45.09462
slv,1988,38.0957
slv,1989,36.9283
slv,1990,49.61563
slv,1991,47.75343
slv,1992,48.67525
slv,1993,53.52729
slv,1994,55.14865
slv,1995,59.36075
slv,1996,55.28186
slv,1997,63.55709
slv,1998,60.87229
slv,1999,60.99049
slv,2000,68.71009
slv,2001,65.89074
slv,2002,65.91909
slv,2003,68.23698
slv,2004,69.78226
slv,2005,69.71581
slv,2006,73.45557
slv,2007,77.62106
slv,2008,80.66597
slv,2009,66.07119
slv,2010,73.53729
slv,2011,79.27664
slv,2012,77.64857
slv,2013,80.45119
slv,2014,78.10443
slv,2015,76.56027
slv,2016,72.81909
slv,2017,74.30465
slv,2018,75.63362
slv,2019,75.97683
slv,2020,69.42698
smr,2015,321.36401
smr,2016,320.14609
smr,2017,313.85032
smr,2018,309.48796
smr,2019,307.26478
som,1960,29.86031
som,1961,39.07958
som,1962,40.30811
som,1963,41.84203
som,1964,46.41654
som,1965,37.79082
som,1966,37.53265
som,1967,35.90378
som,1968,36.41112
som,1969,39.64092
som,1970,28.25259
som,1971,33.17376
som,1972,36.28493
som,1973,40.78622
som,1974,57.45057
som,1975,39.34475
som,1976,33.87775
som,1977,79.47672
som,1978,81.94597
som,1979,99.83333
som,1980,121.66706
som,1981,93.19274
som,1982,94.01818
som,1983,96.31172
som,1984,75.66832
som,1985,25.63702
som,1986,36.35832
som,1987,37.90552
som,1988,27.00736
som,1989,52.57995
som,1990,47.52815
som,2013,98.45894
som,2014,98.66673
som,2015,94.24653
som,2016,95.1378
som,2017,100.16046
som,2018,106.6885
som,2019,101.19391
som,2020,100.44097
srb,1995,13.38823
srb,1996,29.14639
srb,1997,34.55767
srb,1998,42.27912
srb,1999,26.05757
srb,2000,22.49218
srb,2001,56.54781
srb,2002,56.86639
srb,2003,61.17035
srb,2004,74.22977
srb,2005,73.01693
srb,2006,76.90795
srb,2007,75.6052
srb,2008,78.67949
srb,2009,66.02182
srb,2010,76.73117
srb,2011,78.80904
srb,2012,85.47083
srb,2013,87.92027
srb,2014,92.23142
srb,2015,97.39577
srb,2016,101.86002
srb,2017,107.52772
srb,2018,109.49487
srb,2019,111.9546
srb,2020,104.76103
ssd,2008,97.2663
ssd,2009,94.83576
ssd,2010,90.94345
ssd,2011,93.22686
ssd,2012,71.61981
ssd,2013,50.81125
ssd,2014,64.63452
ssd,2015,65.55135
sur,2006,98.16819
sur,2007,101.377
sur,2008,109.16684
sur,2009,87.92066
sur,2010,90.96139
svk,1990,57.16753
svk,1991,87.8426
svk,1992,133.06072
svk,1993,112.1957
svk,1994,108.3721
svk,1995,108.55183
svk,1996,111.81803
svk,1997,117.58801
svk,1998,102.07015
svk,1999,97.48388
svk,2000,108.78842
svk,2001,121.67929
svk,2002,120.37389
svk,2003,125.14768
svk,2004,139.65038
svk,2005,147.7279
svk,2006,164.62629
svk,2007,166.32955
svk,2008,162.07086
svk,2009,136.24069
svk,2010,154.04103
svk,2011,168.70238
svk,2012,176.84845
svk,2013,181.96396
svk,2014,178.60083
svk,2015,180.67648
svk,2016,184.5605
svk,2017,188.46925
svk,2018,190.69859
svk,2019,184.13069
svk,2020,169.94717
svn,1995,93.11676
svn,1996,93.50933
svn,1997,96.26131
svn,1998,96.68414
svn,1999,92.54186
svn,2000,103.94777
svn,2001,104.53408
svn,2002,103.65128
svn,2003,102.32463
svn,2004,111.55654
svn,2005,120.26262
svn,2006,129.78839
svn,2007,137.12715
svn,2008,134.73152
svn,2009,113.12187
svn,2010,127.49148
svn,2011,139.27791
svn,2012,142.38443
svn,2013,143.75635
svn,2014,145.54975
svn,2015,146.29586
svn,2016,146.65777
svn,2017,157.27444
svn,2018,161.18507
svn,2019,159.27632
svn,2020,146.54091
swe,1960,42.49063
swe,1961,40.28243
swe,1962,39.60848
swe,1963,39.76142
swe,1964,40.44167
swe,1965,40.62327
swe,1966,39.67531
swe,1967,38.51861
swe,1968,39.47729
swe,1969,41.98478
swe,1970,44.29742
swe,1971,43.17283
swe,1972,42.58855
swe,1973,47.29854
swe,1974,59.22187
swe,1975,51.33071
swe,1976,51.75856
swe,1977,51.28019
swe,1978,50.3583
swe,1979,56.15359
swe,1980,55.87917
swe,1981,55.74214
swe,1982,60.6567
swe,1983,64.29117
swe,1984,64.16654
swe,1985,63.98882
swe,1986,58.23109
swe,1987,58.67686
swe,1988,58.34678
swe,1989,59.03803
swe,1990,55.82322
swe,1991,51.08965
swe,1992,50.77209
swe,1993,58.13493
swe,1994,63.84163
swe,1995,68.60046
swe,1996,66.53851
swe,1997,72.00871
swe,1998,74.34039
swe,1999,74.89837
swe,2000,81.47753
swe,2001,80.58829
swe,2002,77.21865
swe,2003,75.24559
swe,2004,78.59115
swe,2005,83.75148
swe,2006,88.19541
swe,2007,89.16208
swe,2008,92.56415
swe,2009,81.50886
swe,2010,84.24838
swe,2011,85.79103
swe,2012,85.28225
swe,2013,80.81567
swe,2014,82.93353
swe,2015,83.72381
swe,2016,82.32065
swe,2017,84.93475
swe,2018,89.1312
swe,2019,91.43383
swe,2020,84.53333
swz,1960,82.61857
swz,1961,76.79067
swz,1962,93.5813
swz,1963,112.76669
swz,1964,99.96833
swz,1965,118.5259
swz,1966,146.99454
swz,1967,157.86517
swz,1968,147.7193
swz,1969,119.12351
swz,1970,130.33708
swz,1971,122.7459
swz,1972,125.62057
swz,1973,126.55844
swz,1974,140.75724
swz,1975,129.83114
swz,1976,143.29114
swz,1977,134.03933
swz,1978,149.59487
swz,1979,162.12165
swz,1980,188.64751
swz,1981,181.01417
swz,1982,168.03152
swz,1983,162.56667
swz,1984,148.25223
swz,1985,149.51651
swz,1986,148.54331
swz,1987,163.95359
swz,1988,157.14105
swz,1989,171.00338
swz,1990,127.90178
swz,1991,129.8957
swz,1992,133.44203
swz,1993,133.66244
swz,1994,136.54378
swz,1995,133.76307
swz,1996,139.98722
swz,1997,137.50256
swz,1998,151.95049
swz,1999,146.26654
swz,2000,156.40202
swz,2001,155.97191
swz,2002,175.79799
swz,2003,172.09203
swz,2004,150.17441
swz,2005,124.53804
swz,2006,106.92459
swz,2007,114.85133
swz,2008,112.98895
swz,2009,107.35425
swz,2010,106.66744
swz,2011,80.7613
swz,2012,79.66687
swz,2013,86.8013
swz,2014,88.34102
swz,2015,84.08971
swz,2016,86.65164
swz,2017,87.79837
swz,2018,84.76888
swz,2019,88.61504
swz,2020,87.32375
sxm,2011,213.57723
sxm,2012,217.45339
sxm,2013,237.44948
sxm,2014,205.21759
sxm,2015,187.96255
sxm,2016,182.06454
sxm,2017,164.61322
sxm,2018,171.72479
syc,1976,97.09214
syc,1977,88.09834
syc,1978,85.32028
syc,1979,83.559
syc,1980,81.3941
syc,1981,71.2891
syc,1982,76.4967
syc,1983,73.65586
syc,1984,74.9178
syc,1985,75.06083
syc,1986,59.63446
syc,1987,54.29999
syc,1988,67.27438
syc,1989,65.29201
syc,1990,65.84739
syc,1991,59.02202
syc,1992,55.21916
syc,1993,61.07998
syc,1994,52.77877
syc,1995,56.30796
syc,1996,103.00372
syc,1997,80.58966
syc,1998,83.06579
syc,1999,92.9053
syc,2000,157.37767
syc,2001,187.39145
syc,2002,163.25076
syc,2003,175.40118
syc,2004,155.57325
syc,2005,178.30844
syc,2006,184.8976
syc,2007,182.43863
syc,2008,213.51927
syc,2009,225.02311
syc,2010,201.8806
syc,2011,207.15706
syc,2012,216.48318
syc,2013,182.81091
syc,2014,187.25715
syc,2015,167.20814
syc,2016,173.6839
syc,2017,188.88323
syc,2018,186.86931
syc,2019,178.65825
syc,2020,175.09917
syr,1960,49.15659
syr,1961,39.98186
syr,1962,42.49716
syr,1963,40.59841
syr,1964,35.91652
syr,1965,34.08007
syr,1966,40.64748
syr,1967,34.90473
syr,1968,37.88266
syr,1969,38.80054
syr,1970,38.55882
syr,1971,39.68551
syr,1972,41.84005
syr,1973,47.82476
syr,1974,57.82897
syr,1975,55.37214
syr,1976,53.82002
syr,1977,58.83093
syr,1978,46.0712
syr,1979,55.14189
syr,1980,53.66296
syr,1981,48.61426
syr,1982,38.84544
syr,1983,39.92714
syr,1984,36.42457
syr,1985,37.39742
syr,1986,33.51045
syr,1987,44.59878
syr,1988,42.77468
syr,1989,60.16889
syr,1990,56.29006
syr,1991,56.47925
syr,1992,63.88801
syr,1993,68.7692
syr,1994,78.4545
syr,1995,68.97658
syr,1996,69.91418
syr,1997,66.22298
syr,1998,61.42484
syr,1999,64.3084
syr,2000,65.28499
syr,2001,67.36813
syr,2002,71.64431
syr,2003,61.54699
syr,2004,78.11493
syr,2005,80.133
syr,2006,74.20523
syr,2007,76.37935
syr,2008,74.22796
syr,2009,59.94383
syr,2010,64.01016
syr,2011,50.69609
syr,2012,35.36869
syr,2013,44.70525
syr,2014,54.26442
syr,2015,43.99766
syr,2016,54.81287
syr,2017,50.85566
syr,2018,50.6198
syr,2019,40.9769
tcd,1960,30.42721
tcd,1961,32.46781
tcd,1962,33.65934
tcd,1963,32.16027
tcd,1964,35.05707
tcd,1965,31.31329
tcd,1966,31.87583
tcd,1967,32.52603
tcd,1968,33.62604
tcd,1969,30.90566
tcd,1970,38.30957
tcd,1971,36.97001
tcd,1972,33.94916
tcd,1973,39.22903
tcd,1974,45.19482
tcd,1975,40.25328
tcd,1976,42.46815
tcd,1977,43.72665
tcd,1978,44.39031
tcd,1979,52.41623
tcd,1980,45.81058
tcd,1981,37.76178
tcd,1982,20.0568
tcd,1983,39.96041
tcd,1984,42.07084
tcd,1985,43.23367
tcd,1986,48.7699
tcd,1987,51.88173
tcd,1988,45.12338
tcd,1989,45.19009
tcd,1990,41.38702
tcd,1991,36.34954
tcd,1992,35.90456
tcd,1993,42.64733
tcd,1994,50.98835
tcd,1995,55.69656
tcd,1996,46.61003
tcd,1997,49.3131
tcd,1998,48.05898
tcd,1999,50.50787
tcd,2000,51.57117
tcd,2001,64.32191
tcd,2002,126.35081
tcd,2003,83.37891
tcd,2004,101.76859
tcd,2005,85.84675
tcd,2006,95.91323
tcd,2007,84.73102
tcd,2008,80.28967
tcd,2009,77.10946
tcd,2010,80.39071
tcd,2011,80.68107
tcd,2012,80.57562
tcd,2013,72.64892
tcd,2014,76.62652
tcd,2015,66.56416
tcd,2016,63.29693
tcd,2017,73.57501
tcd,2018,74.20475
tcd,2019,74.57053
tcd,2020,68.00885
tgo,1960,62.68016
tgo,1961,69.47033
tgo,1962,65.46756
tgo,1963,55.23304
tgo,1964,70.65214
tgo,1965,63.0937
tgo,1966,70.10942
tgo,1967,65.52438
tgo,1968,71.10535
tgo,1969,78.23319
tgo,1970,88.42401
tgo,1971,86.70016
tgo,1972,77.76039
tgo,1973,66.11106
tgo,1974,94.89595
tgo,1975,97.10271
tgo,1976,93.83187
tgo,1977,93.93188
tgo,1978,140.86021
tgo,1979,126.23701
tgo,1980,107.41358
tgo,1981,99.19694
tgo,1982,108.81482
tgo,1983,92.2207
tgo,1984,104.58891
tgo,1985,105.51825
tgo,1986,99.67338
tgo,1987,92.11508
tgo,1988,96.2533
tgo,1989,88.50975
tgo,1990,78.80915
tgo,1991,74.97635
tgo,1992,63.08618
tgo,1993,56.47844
tgo,1994,64.80305
tgo,1995,69.84647
tgo,1996,77.42243
tgo,1997,73.78056
tgo,1998,72.98782
