geo,time,nv_agr_totl_kd
hkg,2015,210273742.87262
hkg,2016,206197952.26188
hkg,2017,195545317.71106
hkg,2018,192025316.72905
hkg,2019,190543211.05242
hkg,2020,199806371.53139
hnd,1960,433708969.25693
hnd,1961,462017766.6982
hnd,1962,483975172.71796
hnd,1963,501577648.08873
hnd,1964,532790487.9137
hnd,1965,616810812.45064
hnd,1966,666896069.95936
hnd,1967,692846036.15968
hnd,1968,742840591.17695
hnd,1969,713805656.17384
hnd,1970,682320874.90687
hnd,1971,744020104.46351
hnd,1972,758537571.96506
hnd,1973,802089964.70311
hnd,1974,730409984.17452
hnd,1975,681413537.46091
hnd,1976,757630224.7525
hnd,1977,802997302.14907
hnd,1978,1057875109.49055
hnd,1979,1133978565.10677
hnd,1980,1161812846.05222
hnd,1981,1143980619.86642
hnd,1982,1114261046.70804
hnd,1983,1108229012.67108
hnd,1984,1122610172.16236
hnd,1985,1148825225.71965
hnd,1986,1158821894.44666
hnd,1987,1237291775.53037
hnd,1988,1227220550.09611
hnd,1989,1270047146.20525
hnd,1990,1291817502.43029
hnd,1991,1260859035.17668
hnd,1992,1369295851.20872
hnd,1993,1347125074.09704
hnd,1994,1319216824.7961
hnd,1995,1408118451.33732
hnd,1996,1491749810.93139
hnd,1997,1468581247.81412
hnd,1998,1529943754.01579
hnd,1999,1257742315.13025
hnd,2000,1497113622.45301
hnd,2001,1528864866.09472
hnd,2002,1597709688.12808
hnd,2003,1635242763.89403
hnd,2004,1753330825.06659
hnd,2005,1713111932.01319
hnd,2006,1842929689.77562
hnd,2007,1945059112.95662
hnd,2008,1982533589.07266
hnd,2009,1943916419.78341
hnd,2010,1978392547.14584
hnd,2011,2106676947.40235
hnd,2012,2331728902.87329
hnd,2013,2411942056.98876
hnd,2014,2479829751.40696
hnd,2015,2545070694.97099
hnd,2016,2666586835.66315
hnd,2017,2942571653.51229
hnd,2018,3020040390.69041
hnd,2019,2988806777.28955
hnd,2020,2801776228.00046
hrv,1995,1808802092.7385
hrv,1996,1854648881.41743
hrv,1997,1883913957.31654
hrv,1998,1978982826.6994
hrv,1999,1893515087.99271
hrv,2000,1915228460.56361
hrv,2001,1949800863.32438
hrv,2002,2038514013.00498
hrv,2003,1890175759.34506
hrv,2004,2155701335.69587
hrv,2005,2061968536.61722
hrv,2006,2242663313.04722
hrv,2007,2134408255.41558
hrv,2008,2288618991.92642
hrv,2009,2232915380.06174
hrv,2010,2031770411.02501
hrv,2011,1977344934.45954
hrv,2012,1610180010.34203
hrv,2013,1692628677.25497
hrv,2014,1457470843.53207
hrv,2015,1492056176.51875
hrv,2016,1587845299.81852
hrv,2017,1551644425.97133
hrv,2018,1647395594.00081
hrv,2019,1677198765.63195
hrv,2020,1738024278.38424
hti,1988,2940172195.94713
hti,1989,2901671212.49231
hti,1990,2780138654.08679
hti,1991,2820782150.91891
hti,1992,2668983777.95385
hti,1993,2710842121.79948
hti,1994,2611591151.46734
hti,1995,2613916650.79217
hti,1996,2639137187.46443
hti,1997,2599142639.93058
hti,1998,2593469028.37041
hti,1999,2519872237.66204
hti,2000,2428154772.85992
hti,2001,2380012165.92099
hti,2002,2306562553.43644
hti,2003,2557016855.15886
hti,2004,2393238366.0029
hti,2005,2663913381.23292
hti,2006,2589239797.20059
hti,2007,2814750010.879
hti,2008,2644577992.42058
hti,2009,2718844001.73969
hti,2010,2763002115.56708
hti,2011,2763603872.59418
hti,2012,2714384280.36728
hti,2013,2834270913.74157
hti,2014,2670897406.6466
hti,2015,2557080976.82934
hti,2016,2584299361.41737
hti,2017,2615584289.22213
hti,2018,2652560401.73366
hti,2019,2601875232.12248
hti,2020,2537855521.36309
hun,1995,3736296349.33279
hun,1996,3908027171.91877
hun,1997,3745103058.18335
hun,1998,3915917410.25481
hun,1999,4022793624.08599
hun,2000,3615401000.59965
hun,2001,4086073049.14394
hun,2002,3439889737.14122
hun,2003,3527380451.61233
hun,2004,5295012216.62356
hun,2005,4990038753.09891
hun,2006,4672460240.03652
hun,2007,3736518307.03552
hun,2008,5776642531.7498
hun,2009,5140128699.66796
hun,2010,3968521385.80366
hun,2011,4611099675.11836
hun,2012,3615952314.89354
hun,2013,4135097061.74541
hun,2014,4753242103.94422
hun,2015,4743554724.2086
hun,2016,5340209248.83428
hun,2017,4982069755.57803
hun,2018,5241681508.59639
hun,2019,5138127500.38037
hun,2020,4692579631.80081
idn,1960,21251844699.1299
idn,1961,21605368731.6708
idn,1962,22312416796.7627
idn,1963,21484160491.9428
idn,1964,23595204000.5553
idn,1965,22756847009.1022
idn,1966,23847721166.6645
idn,1967,23443693700.8977
idn,1968,25776952315.68
idn,1969,26271885961.2354
idn,1970,27342558745.5114
idn,1971,28382929469.8479
idn,1972,28988970668.4981
idn,1973,30605080531.5453
idn,1974,31745712684.197
idn,1975,31747971361.7305
idn,1976,33244345225.3578
idn,1977,33668976600.9912
idn,1978,35402511605.269
idn,1979,36766752833.3999
idn,1980,38678723362.5464
idn,1981,40582788520.34049
idn,1982,41444473998.0365
idn,1983,43429851546.9077
idn,1984,45258263283.2101
idn,1985,47183241757.8279
idn,1986,48403405279.14169
idn,1987,49440947652.2982
idn,1988,51861716874.5048
idn,1989,53583049544.0279
idn,1990,54656529412.2053
idn,1991,55405104988.69849
idn,1992,59224747316.282
idn,1993,60065244648.7333
idn,1994,60399170222.839
idn,1995,63041644106.9492
idn,1996,65020545327.9581
idn,1997,65672606828.8127
idn,1998,64798165972.1771
idn,1999,66199675443.94589
idn,2000,67446089831.3427
idn,2001,69642124052.4312
idn,2002,72044075363.36189
idn,2003,74773192225.8228
idn,2004,76880980709.15428
idn,2005,78970665907.5511
idn,2006,81621179675.4465
idn,2007,84453783872.93871
idn,2008,88531626568.62659
idn,2009,92035545363.28922
idn,2010,94801833059.9386
idn,2011,98543617331.59698
idn,2012,103063333719.72701
idn,2013,107396415013.561
idn,2014,111948603905.215
idn,2015,116151993490.32001
idn,2016,120069486230.662
idn,2017,124771326266.035
idn,2018,129617641675.10001
idn,2019,134292303960.196
idn,2020,136645415252.166
ind,1960,83909588248.5583
ind,1961,83980246367.4268
ind,1962,82309796274.60989
ind,1963,84235230013.77859
ind,1964,92005319020.22839
ind,1965,81845910363.77721
ind,1966,80681587448.5079
ind,1967,92679643241.60461
ind,1968,92532950842.64909
ind,1969,98480521196.10849
ind,1970,105464922641.661
ind,1971,103484959267.278
ind,1972,98291587530.4382
ind,1973,105370455808.826
ind,1974,103765287673.659
ind,1975,117140408761.662
ind,1976,110371821787.871
ind,1977,121449017966.58299
ind,1978,124245389823.11
ind,1979,108373425860.74001
ind,1980,122340837182.57001
ind,1981,127970562823.60899
ind,1982,127611176776.099
ind,1983,140526670906.55301
ind,1984,142754148440.52399
ind,1985,143202786572.814
ind,1986,142616393430.82501
ind,1987,140351935188.34399
ind,1988,162302483080.823
ind,1989,164232510755.672
ind,1990,170826603405.009
ind,1991,167491234070.87399
ind,1992,178631087410.737
ind,1993,184566474755.13599
ind,1994,193270593041.68896
ind,1995,191926633658.08801
ind,1996,210966330038.228
ind,1997,205578824137.923
ind,1998,218572340095.07697
ind,1999,224406314190.10199
ind,2000,224389218589.927
ind,2001,237868479936.89301
ind,2002,222159087703.73001
ind,2003,242261333054.00601
ind,2004,242705961978.02301
ind,2005,254378575259.25101
ind,2006,261854241343.03201
ind,2007,276273183958.55798
ind,2008,275598540700.69501
ind,2009,273172631384.64999
ind,2010,297189308845.73694
ind,2011,316202905032.18201
ind,2012,320906298328.638
ind,2013,338782305555.422
ind,2014,338049017382.63
ind,2015,340244981475.06
ind,2016,363373333578.34399
ind,2017,387377490815.76398
ind,2018,397298040680.58899
ind,2019,414440522725.664
ind,2020,429495068442.35101
irl,1995,2635731085.14648
irl,1996,2638200860.84101
irl,1997,2754584325.01601
irl,1998,2766207582.0582
irl,1999,2405260848.48008
irl,2000,2422837751.69336
irl,2001,2116837424.99766
irl,2002,2112396044.89648
irl,2003,2218490996.03672
irl,2004,2659374804.8457
irl,2005,2054443967.59336
irl,2006,1759254734.50391
irl,2007,1909334105.16719
irl,2008,2013718187.43008
irl,2009,1697319505.92344
irl,2010,2011068670.64726
irl,2011,2339303635.67109
irl,2012,1914774046.86992
irl,2013,1952780410.93828
irl,2014,2473449291.71211
irl,2015,2613140293.18047
irl,2016,2872856180.13086
irl,2017,3037493469.43203
irl,2018,2748058170.19336
irl,2019,3451382829.61211
irl,2020,3385756251.64453
irn,1960,4520024373.45566
irn,1961,4581112095.44885
irn,1962,4609131244.22591
irn,1963,4724179061.70569
irn,1964,4633705319.96382
irn,1965,4978676046.81426
irn,1966,5167218292.91034
irn,1967,5579223406.52612
irn,1968,6108376305.16147
irn,1969,6184443397.73712
irn,1970,6393724002.99553
irn,1971,6359322771.59056
irn,1972,7202692869.64831
irn,1973,7620590869.55329
irn,1974,7861182754.97236
irn,1975,8656821404.39798
irn,1976,9679522185.57867
irn,1977,9300180850.56
irn,1978,9946858892.8454
irn,1979,10491620887.323
irn,1980,10860434984.247
irn,1981,11098097863.461
irn,1982,11884820089.5378
irn,1983,12447596547.645
irn,1984,13356365323.6222
irn,1985,14393489263.4852
irn,1986,15016782876.6983
irn,1987,15368409710.9624
irn,1988,15288251227.773
irn,1989,15990026267.0473
irn,1990,17745757929.0765
irn,1991,18739976911.616
irn,1992,20664284295.7481
irn,1993,20867293209.7354
irn,1994,21293816649.0838
irn,1995,22094417073.7794
irn,1996,22823016433.4188
irn,1997,23045776113.3465
irn,1998,25462849403.4976
irn,1999,23622638300.1817
irn,2000,24439531979.81
irn,2001,23876564556.0414
irn,2002,27094657795.9246
irn,2003,28444876090.8374
irn,2004,28548192658.9932
irn,2005,31907788256.3614
irn,2006,34377422130.5825
irn,2007,35141080798.679
irn,2008,27988741322.0317
irn,2009,30121048904.8708
irn,2010,31963536977.9604
irn,2011,33153432213.5578
irn,2012,34698083816.6583
irn,2013,36598674432.9775
irn,2014,38577826302.6592
irn,2015,40361021583.3613
irn,2016,42054623768.3334
irn,2017,43391094174.933
irn,2018,42981557485.5032
irn,2019,46764496965.4891
irn,2020,51053739397.6797
irq,1968,3152211278.79156
irq,1969,3157601262.69987
irq,1970,3444571440.43891
irq,1971,3581179653.28748
irq,1972,4316261941.47267
irq,1973,3289191214.66829
irq,1974,3920005193.45476
irq,1975,3367067189.06768
irq,1976,4131329734.96337
irq,1977,4027619010.1069
irq,1978,4076314726.79578
irq,1979,4017954211.37476
irq,1980,3996765998.76968
irq,1981,4073155081.05643
irq,1982,4515877207.59425
irq,1983,4342654276.47198
irq,1984,4818831475.54415
irq,1985,5576588868.44705
irq,1986,5337013376.79832
irq,1987,4891689189.06339
irq,1988,5267872893.56068
irq,1989,5780107226.36431
irq,1990,6408133282.43959
irq,1991,5347607483.13879
irq,1992,6564442815.80834
irq,1993,6491027517.79002
irq,1994,6953079241.71195
irq,1995,7784251932.67034
irq,1996,8360608487.90084
irq,1997,7683143269.06621
irq,1998,8317488616.57991
irq,1999,9643052934.95093
irq,2000,8539472092.18776
irq,2001,8627031835.78931
irq,2002,10100858361.3702
irq,2003,7151129488.16896
irq,2004,8404818556.77083
irq,2005,11042194708.2296
irq,2006,11513439498.8925
irq,2007,8326038246.22792
irq,2008,7168524992.03198
irq,2009,7423697893.95043
irq,2010,8426989451.5018
irq,2011,9798183565.08468
irq,2012,9122162521.76877
irq,2013,11303779805.94
irq,2014,11076227551.4306
irq,2015,6990950827.83983
irq,2016,6969371098.37212
irq,2017,5854404618.8872
irq,2018,8059369672.80463
irq,2019,11779564339.6922
irq,2020,12309678340.1701
isl,1995,983833806.00985
isl,1996,1019821302.07049
isl,1997,1001837757.29349
isl,1998,968805641.89596
isl,1999,943879617.08039
isl,2000,924815854.02584
isl,2001,938205781.96709
isl,2002,960888394.88514
isl,2003,930691995.54675
isl,2004,964760218.72327
isl,2005,957728971.89688
isl,2006,930509906.13513
isl,2007,917095523.73978
isl,2008,935526192.36071
isl,2009,941825495.99914
isl,2010,841095302.70054
isl,2011,792821952.57667
isl,2012,878774992.40569
isl,2013,897209314.79192
isl,2014,888689984.87001
isl,2015,930294220.27573
isl,2016,940459351.63537
isl,2017,940864987.8081
isl,2018,1003235466.5509
isl,2019,1064188269.19435
isl,2020,1058470945.1774
isr,1995,2447149178.85168
isr,1996,2711004588.13945
isr,1997,2735512971.14189
isr,1998,2960190472.10669
isr,1999,2810310878.60727
isr,2000,2971587925.0461
isr,2001,3199238283.09249
isr,2002,3333577976.93067
isr,2003,3145436130.52614
isr,2004,3659695124.56584
isr,2005,3946476651.9446
isr,2006,3913957377.47095
isr,2007,3858048625.70216
isr,2008,3852030358.904
isr,2009,4426235067.1069
isr,2010,4002603833.45483
isr,2011,4463239741.00596
isr,2012,4321382359.24703
isr,2013,4237581235.79607
isr,2014,4034550919.77188
isr,2015,3735047210.6685
isr,2016,3883483727.11291
isr,2017,3925000557.43751
isr,2018,3838176407.5297
isr,2019,3890816946.10008
isr,2020,3680443891.77137
ita,1990,30125631585.8484
ita,1991,32678397735.08549
ita,1992,33332089444.85509
ita,1993,33180730805.8289
ita,1994,33664000226.08549
ita,1995,34242230635.625
ita,1996,34709335562.5781
ita,1997,35446052121.9531
ita,1998,36413658313.8672
ita,1999,38498100181.4844
ita,2000,38309926795.2344
ita,2001,37012129567.0703
ita,2002,35361507239.6875
ita,2003,34059937667.6953
ita,2004,38080257626.875
ita,2005,36225706830.1953
ita,2006,36003138544.3359
ita,2007,36177664922.0312
ita,2008,36843039802.539
ita,2009,36285620526.289
ita,2010,36554344548.3984
ita,2011,37397574345.2734
ita,2012,36687929900.4297
ita,2013,37054180105.625
ita,2014,36213502188.3984
ita,2015,37930917191.7969
ita,2016,37909503593.0078
ita,2017,36482780966.9531
ita,2018,37158918122.5
ita,2019,36560446869.2969
ita,2020,34249775323.2812
jam,1966,577317127.44451
jam,1967,584848787.53155
jam,1968,614595874.87489
jam,1969,642526969.75649
jam,1970,717629788.25032
jam,1971,740132399.10048
jam,1972,861394293.06251
jam,1973,811613065.65024
jam,1974,782265204.61542
jam,1975,779874670.52469
jam,1976,729514013.4552
jam,1977,712162365.2532
jam,1978,716125423.19604
jam,1979,703058124.39112
jam,1980,662600164.4732
jam,1981,679484425.73263
jam,1982,688038572.45176
jam,1983,703686212.14752
jam,1984,697634530.22412
jam,1985,665876694.99532
jam,1986,676646062.32092
jam,1987,729397196.5582
jam,1988,750190909.03767
jam,1989,801350022.39665
jam,1990,845147897.45216
jam,1991,908887425.6473
jam,1992,926321782.88592
jam,1993,921784436.713
jam,1994,974025008.87333
jam,1995,1010914748.58162
jam,1996,1049255105.23216
jam,1997,900851483.36932
jam,1998,878412826.36407
jam,1999,902302100.31156
jam,2000,788107331.14984
jam,2001,840696785.8659
jam,2002,782433399.05931
jam,2003,841651622.3342
jam,2004,738584370.47624
jam,2005,681110559.97999
jam,2006,817174756.71392
jam,2007,750923795.60514
jam,2008,704614226.89219
jam,2009,803109281.04614
jam,2010,803292903.4439
jam,2011,886014793.63099
jam,2012,906562139.93939
jam,2013,899639575.54416
jam,2014,894847030.96284
jam,2015,895085740.07992
jam,2016,1010272070.18949
jam,2017,974906396.38254
jam,2018,1014862630.13328
jam,2019,1018939047.36337
jam,2020,1004304342.26257
jor,1976,476503402.35001
jor,1977,510539359.66072
jor,1978,634670498.08804
jor,1979,601835809.85888
jor,1980,607797663.81919
jor,1981,575674838.74946
jor,1982,680007283.05486
jor,1983,660920452.09238
jor,1984,619498914.50248
jor,1985,645081496.79484
jor,1986,659274268.53618
jor,1987,800356648.44765
jor,1988,924398803.98003
jor,1989,670041198.8227
jor,1990,937612763.87713
jor,1991,989534278.18946
jor,1992,1290029584.39965
jor,1993,997320342.48005
jor,1994,858284445.44243
jor,1995,872165792.0062
jor,1996,902731424.15062
jor,1997,826206197.03923
jor,1998,933475084.15446
jor,1999,659808204.03259
jor,2000,695312282.11188
jor,2001,707591929.53755
jor,2002,884000576.6321
jor,2003,987888037.6117
jor,2004,1098449405.88244
jor,2005,1101430234.85955
jor,2006,1245404577.83203
jor,2007,1260709595.67447
jor,2008,1369402291.96756
jor,2009,1545102964.6002
jor,2010,1651913750.59303
jor,2011,1716999136.37009
jor,2012,1556436347.75678
jor,2013,1501355134.8055
jor,2014,1614719993.68989
jor,2015,1694845492.95775
jor,2016,1760094289.27967
jor,2017,1844154879.94699
jor,2018,1902471207.98907
jor,2019,1951592141.97807
jor,2020,1983379009.38439
jpn,1994,63082832521.8915
jpn,1995,58238314201.5011
jpn,1996,62076587072.6699
jpn,1997,60913373942.5352
jpn,1998,61904748769.35449
jpn,1999,61632120691.9792
jpn,2000,66223012285.8417
jpn,2001,61173609834.57529
jpn,2002,64798737117.978
jpn,2003,58444024478.06609
jpn,2004,52403247199.9804
jpn,2005,52225625876.8419
jpn,2006,51496965379.1297
jpn,2007,54671017116.3296
jpn,2008,58848009719.995
jpn,2009,54362038628.6375
jpn,2010,51546534120.4707
jpn,2011,52252888684.5794
jpn,2012,51720850860.8531
jpn,2013,50916184959.7514
jpn,2014,47989150783.5673
jpn,2015,45965919991.16689
jpn,2016,42263135012.9967
jpn,2017,42575418083.4448
jpn,2018,39792133257.1496
jpn,2019,40343172431.7233
kaz,1990,10020097338.406
kaz,1991,7755555340.12594
kaz,1992,9981399721.7431
kaz,1993,9292683140.98638
kaz,1994,7341219682.05974
kaz,1995,5549962079.02743
kaz,1996,5272463975.96072
kaz,1997,5225011798.93991
kaz,1998,4237484568.50747
kaz,1999,5144306267.24871
kaz,2000,4979688466.17412
kaz,2001,5831215193.97019
kaz,2002,6017814080.3079
kaz,2003,6150205990.10734
kaz,2004,6144055784.81407
kaz,2005,6580283745.24325
kaz,2006,6975100769.95784
kaz,2007,7595884738.97405
kaz,2008,7124939884.04708
kaz,2009,8065431948.83384
kaz,2010,7129841843.9287
kaz,2011,9019249931.82805
kaz,2012,7449900443.85873
kaz,2013,8284289292.74342
kaz,2014,8391985054.72364
kaz,2015,8685704531.17622
kaz,2016,9154732576.17821
kaz,2017,9447684018.55058
kaz,2018,9806696011.45421
kaz,2019,9796889315.44276
kaz,2020,10374905785.0539
ken,1964,2713868839.84027
ken,1965,2440495637.03713
ken,1966,3002512228.85558
ken,1967,3054633518.54084
ken,1968,3203180703.96203
ken,1969,3486150715.46726
ken,1970,3211661352.11155
ken,1971,3729614782.28705
ken,1972,4155548631.93012
ken,1973,4268724564.71216
ken,1974,4164512168.89511
ken,1975,4471113313.40889
ken,1976,4556342337.42995
ken,1977,5011732111.77267
ken,1978,5201143351.25999
ken,1979,5341904033.3974
ken,1980,5399246506.15643
ken,1981,5719157142.1371
ken,1982,6140473415.7224
ken,1983,6254313313.01938
ken,1984,6036955163.16976
ken,1985,6279242199.511
ken,1986,6588469029.7404
ken,1987,6864557942.08052
ken,1988,7177164960.39021
ken,1989,7472388152.68566
ken,1990,7731817572.23475
ken,1991,7676889519.53307
ken,1992,7421564616.48347
ken,1993,7178734333.82782
ken,1994,7399653752.26121
ken,1995,7754271677.96742
ken,1996,8100982375.78399
ken,1997,7852672611.60151
ken,1998,8503620118.81281
ken,1999,9106728778.71289
ken,2000,8990417490.68204
ken,2001,10038526359.5788
ken,2002,9687543264.55942
ken,2003,9922992362.50352
ken,2004,10096470014.9335
ken,2005,10793772448.0298
ken,2006,10980510610.3079
ken,2007,11539408367.8452
ken,2008,10964369158.8266
ken,2009,10712431206.2928
ken,2010,11821193187.4632
ken,2011,12102027394.6903
ken,2012,12398482709.0124
ken,2013,12900623515.0085
ken,2014,13078587682.6763
ken,2015,13652174355.8926
ken,2016,13841856628.3585
ken,2017,13663392075.7808
ken,2018,14445511885.7035
ken,2019,14827160005.4058
ken,2020,15535686841.9496
kgz,1987,536276969.14354
kgz,1988,590977138.88693
kgz,1989,618276330.57571
kgz,1990,626748109.68153
kgz,1991,578240138.38133
kgz,1992,563000443.04251
kgz,1993,514401339.17931
kgz,1994,470134326.328
kgz,1995,460682903.63005
kgz,1996,530668043.39311
kgz,1997,595711894.37256
kgz,1998,612703392.79569
kgz,1999,663020422.39944
kgz,2000,680790771.92621
kgz,2001,730325984.90216
kgz,2002,753025879.12498
kgz,2003,777088310.41107
kgz,2004,809012435.83816
kgz,2005,775337112.66957
kgz,2006,788491681.75706
kgz,2007,801206328.33864
kgz,2008,808117188.45768
kgz,2009,862460364.00993
kgz,2010,840281379.29358
kgz,2011,855797386.30773
kgz,2012,866471594.92353
kgz,2013,889441098.34372
kgz,2014,884551598.05789
kgz,2015,939002917.99367
kgz,2016,965916406.82721
kgz,2017,987505295.94328
kgz,2018,1013227190.40378
kgz,2019,1038330234.3879
kgz,2020,1049607963.22807
khm,1993,4802998688.54885
khm,1994,2076331496.64823
khm,1995,2303311098.52729
khm,1996,2357674900.03279
khm,1997,2396867325.30779
khm,1998,2502512971.34335
khm,1999,2595275107.25328
khm,2000,2661046656.88535
khm,2001,2755711486.21899
