geo,time,bx_gsr_nfsv_cd
uga,1997,164620000
uga,1998,176280000
uga,1999,196000000
uga,2000,213200000
uga,2001,216920554.3319
uga,2002,224683939.3359
uga,2003,261788952.47753
uga,2004,373163160.83785
uga,2005,526165348.58667
uga,2006,547952900.03923
uga,2007,662871919.79428
uga,2008,832090830.04278
uga,2009,1027183536.00285
uga,2010,1304103564.04105
uga,2011,1779352703.13703
uga,2012,2125355973.3041
uga,2013,2103061075.89044
uga,2014,2180521782.67183
uga,2015,2061462525.09193
uga,2016,1915231919.21061
uga,2017,1645594107.48697
uga,2018,2446709730.41318
uga,2019,2207794403.18625
uga,2020,1216982617.43952
ukr,1994,2822000000
ukr,1995,2939000000
ukr,1996,4846000000
ukr,1997,4969000000
ukr,1998,4491000000
ukr,1999,4444000000
ukr,2000,4577000000
ukr,2001,4795000000
ukr,2002,5513000000
ukr,2003,5891000000
ukr,2004,8880000000
ukr,2005,10442000000
ukr,2006,12181000000
ukr,2007,15244000000
ukr,2008,19292000000
ukr,2009,14946000000
ukr,2010,18327000000
ukr,2011,21269000000
ukr,2012,22089000000
ukr,2013,22613000000
ukr,2014,14884000000
ukr,2015,12442000000
ukr,2016,12448000000
ukr,2017,14243000000
ukr,2018,15836000000
ukr,2019,17465000000
ukr,2020,15564000000
ukr,2021,18631000000
ury,1978,226800000
ury,1979,406100000
ury,1980,467500000
ury,1981,471000000
ury,1982,280900000
ury,1983,278200000
ury,1984,364800000
ury,1985,403500000
ury,1986,422100000
ury,1987,406930000
ury,1988,348270000
ury,1989,433290000
ury,1990,465590000
ury,1991,596220000
ury,1992,830340000
ury,1993,1028360000
ury,1994,1330700000
ury,1995,1359200000
ury,1996,1398700000
ury,1997,1424100000
ury,1998,1319100000
ury,1999,1261600000
ury,2000,1275823030.6
ury,2001,1122544021.77685
ury,2002,771329924.17098
ury,2003,771342172.47691
ury,2004,1111557761.64107
ury,2005,1311282775.29762
ury,2006,1387427515.8543
ury,2007,1833451569.4527
ury,2008,2276742231.9101
ury,2009,2319657496.58235
ury,2010,2688158503.11996
ury,2011,3641911656.24742
ury,2012,5224123239.47019
ury,2013,5118965135.8793
ury,2014,4965054568.77917
ury,2015,5193803056.13022
ury,2016,4900841398.97549
ury,2017,5723451116.05852
ury,2018,5471617311.62128
ury,2019,5340637519.58605
ury,2020,3692201133.44356
usa,1970,11450000000
usa,1971,12800000000
usa,1972,13350000000
usa,1973,17040000000
usa,1974,20770000000
usa,1975,23330000000
usa,1976,27580000000
usa,1977,31090000000
usa,1978,35450000000
usa,1979,38831300000
usa,1980,47550000000
usa,1981,57250000000
usa,1982,63990000000
usa,1983,64220000000
usa,1984,71114000000
usa,1985,73093000000
usa,1986,86699000000
usa,1987,98662000000
usa,1988,110915000000
usa,1989,127140000000
usa,1990,147860000000
usa,1991,164260000000
usa,1992,177241900000
usa,1993,185911000000
usa,1994,200395000000
usa,1995,219193000000
usa,1996,239515000000
usa,1997,256093000000
usa,1998,262767000000
usa,1999,277997000000
usa,2000,298023000000
usa,2001,284033000000
usa,2002,288059000000
usa,2003,297735000000
usa,2004,344537000000
usa,2005,378490000000
usa,2006,423086000000
usa,2007,495658000000
usa,2008,540790000000
usa,2009,522458000000
usa,2010,582045000000
usa,2011,644669000000
usa,2012,684822000000
usa,2013,719416000000
usa,2014,757050000000
usa,2015,768664000000
usa,2016,780942000000
usa,2017,833775000000
usa,2018,861719000000
usa,2019,876297000000
usa,2020,705647000000
uzb,2010,1405289145.06461
uzb,2011,1832302840.44448
uzb,2012,2125056381.20638
uzb,2013,2432326917.53083
uzb,2014,2370450548.14334
uzb,2015,2357795206.42133
uzb,2016,1904748495.23854
uzb,2017,2250685632.89195
uzb,2018,2749547230.08908
uzb,2019,3094811426.12226
uzb,2020,1699531925.03066
vct,1978,11100000
vct,1979,13700000
vct,1980,17700000
vct,1981,18900000
vct,1982,15700000
vct,1983,17800000
vct,1984,19100000
vct,1985,19200000
vct,1986,26777777.77778
vct,1987,36725925.92593
vct,1988,37096296.2963
vct,1989,38140740.74074
vct,1990,44759259.25926
vct,1991,45940740.74074
vct,1992,58940740.74074
vct,1993,62359259.25926
vct,1994,63396296.2963
vct,1995,74370370.37037
vct,1996,96681481.48148
vct,1997,101059259.25926
vct,1998,107322222.22222
vct,1999,127574074.07407
vct,2000,127666666.66667
vct,2001,133203333.33333
vct,2002,137089285.18518
vct,2003,132761458.88889
vct,2004,145223972.59259
vct,2005,157976918.51852
vct,2006,170836251.85185
vct,2007,160872748.14815
vct,2008,152984861.48148
vct,2009,138955337.40741
vct,2010,138187499.25926
vct,2011,139372555.18518
vct,2012,140489897.03704
vct,2013,140668479.25926
vct,2014,206489053.63304
vct,2015,237606747.94857
vct,2016,255797174.85095
vct,2017,249206219.18224
vct,2018,275530099.50819
vct,2019,282945805.89543
vct,2020,126113966.59739
ven,1970,139000000
ven,1971,148000000
ven,1972,159000000
ven,1973,247000000
ven,1974,325000000
ven,1975,370000000
ven,1976,341000000
ven,1977,504000000
ven,1978,629000000
ven,1979,599000000
ven,1980,693000000
ven,1981,757000000
ven,1982,1041000000
ven,1983,1082000000
ven,1984,688000000
ven,1985,797000000
ven,1986,828000000
ven,1987,864000000
ven,1988,835000000
ven,1989,932000000
ven,1990,1186000000
ven,1991,1233000000
ven,1992,1327000000
ven,1993,1354000000
ven,1994,1589000000
ven,1995,1685000000
ven,1996,1588000000
ven,1997,1318000000
ven,1998,1427000000
ven,1999,1356000000
ven,2000,1186000000
ven,2001,1380000000
ven,2002,1017000000
ven,2003,882000000
ven,2004,1118000000
ven,2005,1346000000
ven,2006,1548000000
ven,2007,1869000000
ven,2008,2187000000
ven,2009,2144000000
ven,2010,1848000000
ven,2011,1912000000
ven,2012,2160000000
ven,2013,2216000000
ven,2014,2130000000
ven,2015,1635000000
ven,2016,1285000000
vnm,1996,2243000000
vnm,1997,2530000000
vnm,1998,2616000000
vnm,1999,2493000000
vnm,2000,2702000000
vnm,2001,2810000000
vnm,2002,2948000000
vnm,2003,3272000000
vnm,2004,3867000000
vnm,2005,4176000000
vnm,2006,5100000000
vnm,2007,6030000000
vnm,2008,7006000000
vnm,2009,5766000000
vnm,2010,7460000000
vnm,2011,8879000000
vnm,2012,9620000000
vnm,2013,10711000000
vnm,2014,10970000000
vnm,2015,11250000000
vnm,2016,12500000000
vnm,2017,13070000000
vnm,2018,14790500000
vnm,2019,16637000000
vnm,2020,7600000000
vut,1982,36992957.9297
vut,1983,38110990.27598
vut,1984,42425516.69927
vut,1985,38162634.24693
vut,1986,30581895.02805
vut,1987,36148194.14014
vut,1988,39968032.55035
vut,1989,40287786.11128
vut,1990,60168751.45897
vut,1991,66092633.21034
vut,1992,69931409.02889
vut,1993,68883935.18641
vut,1994,78137370.0824
vut,1995,81648563.91801
vut,1996,92745875.10532
vut,1997,87790665.45621
vut,1998,113954065.58283
vut,1999,114798993.34268
vut,2000,129805584.17424
vut,2001,119260335.24976
vut,2002,93612335.34502
vut,2003,110662612.87906
vut,2004,122279568.32489
vut,2005,138846659.7609
vut,2006,145818570.16528
vut,2007,185935335.07817
vut,2008,233559374.07379
vut,2009,248254016.06977
vut,2010,276699115.29054
vut,2011,283198473.79377
vut,2012,301763161.19167
vut,2013,352408797.3327
vut,2014,319056735.26326
vut,2015,277096297.33054
vut,2016,306547297.50898
vut,2017,322070240.85304
vut,2018,368642275.62785
vut,2019,338452331.81059
vut,2020,109528732.56655
wsm,1977,2417064.47827
wsm,1978,3911274.73003
wsm,1979,3631265.19771
wsm,1980,8430266.29681
wsm,1981,7475207.55726
wsm,1982,8241308.84206
wsm,1983,9134154.26109
wsm,1984,8532433.13738
wsm,1985,10332817.68333
wsm,1986,13337746.44913
wsm,1987,16429846.76945
wsm,1988,26888585.88982
wsm,1989,30896069.71511
wsm,1990,35664627.81521
wsm,1991,30729835.68109
wsm,1992,36649918.7382
wsm,1993,35797663.19836
wsm,1994,42997397.21107
wsm,1995,55700561.13622
wsm,1996,65145708.86319
wsm,1997,65242575.81451
wsm,1998,62557527.45331
wsm,1999,57046574.48413
wsm,2004,94846485.67821
wsm,2005,129690377.70821
wsm,2006,138714648.03922
wsm,2007,167904049.39621
wsm,2008,168876138.00247
wsm,2009,162054584.80545
wsm,2010,181092579.49821
wsm,2011,183757602.81225
wsm,2012,190993434.05405
wsm,2013,206197418.50568
wsm,2014,198427739.88303
wsm,2015,197630002.67209
wsm,2016,211994247.30032
wsm,2017,241050438.67215
wsm,2018,258794457.52265
wsm,2019,286217340.43489
wsm,2020,78224584.18941
yem,2005,372081845.65688
yem,2006,548840000
yem,2007,723820000
yem,2008,1205410000
yem,2009,1237180000
yem,2010,1622240000
yem,2011,1267334000
yem,2012,1577153114.36344
yem,2013,1725630063.00675
yem,2014,1706658101.52045
yem,2015,428426278.21947
yem,2016,465632580.24
zaf,1960,250599899.86028
zaf,1961,257599897.06308
zaf,1962,268799892.58756
zaf,1963,302399879.16101
zaf,1964,309399876.36381
zaf,1965,327599869.09109
zaf,1966,377999848.95126
zaf,1967,426999829.37087
zaf,1968,468999812.58767
zaf,1969,506799797.4828
zaf,1970,587999765.03529
zaf,1971,703190504.89394
zaf,1972,743726531.99652
zaf,1973,991571230.21407
zaf,1974,1249094465.01576
zaf,1975,1483948140.45624
zaf,1976,1281099998.886
zaf,1977,1419099998.766
zaf,1978,1676699998.542
zaf,1979,2029111573.54723
zaf,1980,2488257605.02526
zaf,1981,2612373640.9441
zaf,1982,2328616199.55885
zaf,1983,2295172041.19057
zaf,1984,2131602855.30485
zaf,1985,1766865630.60933
zaf,1986,1927389570.83134
zaf,1987,2351790104.92695
zaf,1988,2430228998.38951
zaf,1989,2915349537.04439
zaf,1990,3433970210.55523
zaf,1991,3191023921.69544
zaf,1992,3353351075.69147
zaf,1993,3277558510.40813
zaf,1994,3750650321.25954
zaf,1995,4618686899.79126
zaf,1996,5068660328.26896
zaf,1997,5394482015.20185
zaf,1998,5395955954.97492
zaf,1999,5209872259.87349
zaf,2000,5045602094.71843
zaf,2001,4845268896.96362
zaf,2002,5110273841.99702
zaf,2003,8658809339.52985
zaf,2004,10199098423.9157
zaf,2005,11828676644.7579
zaf,2006,12841720653.0891
zaf,2007,14624569126.7438
zaf,2008,13809654227.3939
zaf,2009,12975619668.5933
zaf,2010,16193533644.0214
zaf,2011,17480710044.5496
zaf,2012,17892008067.142
zaf,2013,17119749868.6116
zaf,2014,17198249747.3081
zaf,2015,15555730035.4797
zaf,2016,14965188304.4492
zaf,2017,16533979463.9427
zaf,2018,17079222779.7744
zaf,2019,15902473352.3105
zaf,2020,8652508516.69608
zmb,1978,112700000
zmb,1979,115500000
zmb,1980,151400000
zmb,1981,152800000
zmb,1982,121700000
zmb,1983,98600000
zmb,1984,75500000
zmb,1985,68100000
zmb,1986,47000000
zmb,1987,47700000
zmb,1988,58100000
zmb,1989,85300000
zmb,1990,106800000
zmb,1991,82900000
zmb,1997,111900000
zmb,1998,102400000
zmb,1999,106600000
zmb,2000,115010000
zmb,2001,144040000
zmb,2002,115320000
zmb,2003,165000000
zmb,2004,231800000
zmb,2005,549467860.36212
zmb,2006,562284083.57116
zmb,2007,671525767.10765
zmb,2008,618541333.64614
zmb,2009,528549368.3844
zmb,2010,570852569.65278
zmb,2011,665404101.72223
zmb,2012,990095738.47802
zmb,2013,758019428.95702
zmb,2014,850866423.6082
zmb,2015,861512074.07359
zmb,2016,885102775.44281
zmb,2017,864940286.9498
zmb,2018,953204795.02842
zmb,2019,1011822349.75931
zmb,2020,555624813.63917
zwe,1977,65176222.57404
zwe,1978,69795974.28489
zwe,1979,88170835.47842
zwe,1980,168916167.54085
zwe,1981,134001006.77948
zwe,1982,181316066.20093
zwe,1983,144898776.47089
zwe,1984,139243514.0946
zwe,1985,295136548.34385
zwe,1986,168848722.53361
zwe,1987,164446990.71528
zwe,1988,190127479.60077
zwe,1989,241571360.51319
zwe,1990,263898521.26748
zwe,1991,273193759.86321
zwe,1992,304741552.73005
zwe,1993,371673963.59236
zwe,1994,382801642.46448
zwe,2009,245526674.91359
zwe,2010,288422873.37314
zwe,2011,342571467.04388
zwe,2012,340855975.50812
zwe,2013,353906535.23701
zwe,2014,363263541.00781
zwe,2015,386683412.59665
zwe,2016,396739568.57472
zwe,2017,476619318
zwe,2018,500521381.505
zwe,2019,603248271.44
zwe,2020,331436382.5401
