geo,time,ny_gdp_mktp_pp_cd
nor,2012,327987730556.922
nor,2013,340137921349.59003
nor,2014,338506031929.01202
nor,2015,313230605417.59998
nor,2016,308522092432.70697
nor,2017,337993790660.966
nor,2018,370815981929.88202
nor,2019,357234985787.72803
nor,2020,336996381517.09003
npl,1990,16238653956.5503
npl,1991,17856879280.9883
npl,1992,19013808322.6351
npl,1993,20213854214.2562
npl,1994,22341740952.7345
npl,1995,23601386762.3539
npl,1996,25314094843.1855
npl,1997,27067616434.2972
npl,1998,28197922190.2733
npl,1999,29867263345.23149
npl,2000,32428104548.3835
npl,2001,34730045830.217
npl,2002,35321778629.871
npl,2003,37397073025.4804
npl,2004,40202182964.6521
npl,2005,42896733424.72449
npl,2006,45681863708.2696
npl,2007,48509334991.99529
npl,2008,52471826868.8769
npl,2009,55268568227.5602
npl,2010,58605567479.5692
npl,2011,61877053748.719
npl,2012,67618420435.103
npl,2013,72735235363.10818
npl,2014,79300444354.35831
npl,2015,80942994652.63
npl,2016,81508795259.06451
npl,2017,98515977278.99586
npl,2018,108570881473.849
npl,2019,117865684028.745
npl,2020,116795055596.399
nru,2004,43473161.17658
nru,2005,43468921.29358
nru,2006,48982915.41424
nru,2007,38801879.85088
nru,2008,48346989.18788
nru,2009,53144249.95021
nru,2010,59737237.3463
nru,2011,67083599.8293
nru,2012,76139498.57118
nru,2013,101192728.35949
nru,2014,130441158.73467
nru,2015,136560824.19608
nru,2016,142922030.94714
nru,2017,137240725.2294
nru,2018,149105108.2159
nru,2019,151766860.34762
nru,2020,155361427.89407
nzl,1990,49494148953.8073
nzl,1991,50920076386.4824
nzl,1992,52698533576.7729
nzl,1993,57033823097.0293
nzl,1994,61899494624.104
nzl,1995,65810492915.3674
nzl,1996,68930604408.3788
nzl,1997,72388499334.57689
nzl,1998,73810390775.1176
nzl,1999,78923926226.423
nzl,2000,82993411165.6987
nzl,2001,87345928885.19118
nzl,2002,92024844754.3231
nzl,2003,96546618676.86861
nzl,2004,102560104153.326
nzl,2005,106147882736.15601
nzl,2006,116145778469.23399
nzl,2007,124052195848.73399
nzl,2008,127057661824.005
nzl,2009,132009122772.214
nzl,2010,135839532696.295
nzl,2011,143362843769.664
nzl,2012,145417090682.004
nzl,2013,160993347759.54599
nzl,2014,168435445919.77701
nzl,2015,172758850728.07199
nzl,2016,188355651044.26999
nzl,2017,203544615883.47296
nzl,2018,208645225364.95001
nzl,2019,226248880630.19296
nzl,2020,226207243215.621
omn,1990,47475087811.41129
omn,1991,52061774929.2984
omn,1992,57728459315.9758
omn,1993,62668017235.831
omn,1994,66486982428.3551
omn,1995,71273047007.62469
omn,1996,74788717104.69238
omn,1997,80719139119.82419
omn,1998,83784527708.0378
omn,1999,85275964114.7751
omn,2000,92893656160.42281
omn,2001,99186787591.12808
omn,2002,99646463251.82649
omn,2003,98788452922.50508
omn,2004,102758964894.258
omn,2005,108598482081.151
omn,2006,117895226670.494
omn,2007,126452739122.173
omn,2008,139483329967.047
omn,2009,149137450080.94299
omn,2010,153461255008.689
omn,2011,161201808676.58499
omn,2012,177869544675.061
omn,2013,181368915064.59601
omn,2014,178708963770.91299
omn,2015,152786414346.647
omn,2016,148656050467.36499
omn,2017,155414922984.09
omn,2018,161194785555.496
omn,2019,162219641100.76599
omn,2020,158919587428.92899
pak,1990,206931869505.85101
pak,1991,224758014287.68097
pak,1992,247594369490.06601
pak,1993,257918440389.36496
pak,1994,273271419641.008
pak,1995,292847411431.70502
pak,1996,312662312144.96198
pak,1997,321481581867.59601
pak,1998,333390732364.44501
pak,1999,350582963621.08398
pak,2000,373689170142.35999
pak,2001,395459580240.13202
pak,2002,411791177796.27295
pak,2003,443669638569.23999
pak,2004,489998729726.51801
pak,2005,538198810114.93494
pak,2006,587194838999.05005
pak,2007,632108897413.24597
pak,2008,655368177071.17395
pak,2009,679063640412.27795
pak,2010,698014005409.98303
pak,2011,732179845261.48193
pak,2012,752628769386.64612
pak,2013,784863469118.625
pak,2014,827826438336.32898
pak,2015,872096952150.65698
pak,2016,898015616788.99902
pak,2017,950381922984.56812
pak,2018,1030000452685.18005
pak,2019,1060388933616.92004
pak,2020,1063130450790.47998
pan,1990,12458027663.7108
pan,1991,14092433116.966
pan,1992,15595743363.4765
pan,1993,16836447709.2391
pan,1994,17686087801.4759
pan,1995,18373247218.5726
pan,1996,19472953885.2685
pan,1997,21101806077.7487
pan,1998,22905936891.5734
pan,1999,24146881342.3476
pan,2000,25357014387.5242
pan,2001,26062014033.6211
pan,2002,27064403993.8697
pan,2003,28726345470.9258
pan,2004,31718712036.341
pan,2005,35058764084.6087
pan,2006,39244959865.6579
pan,2007,45128637926.9358
pan,2008,50540686138.7398
pan,2009,51558989236.5181
pan,2010,55199649069.5973
pan,2011,62728252365.634
pan,2012,70433629057.6698
pan,2013,79815096474.9803
pan,2014,89329888739.97868
pan,2015,100479058234.00301
pan,2016,112345910901.043
pan,2017,125038025712.74699
pan,2018,132758886083.883
pan,2019,139155288120.14001
pan,2020,115560209156.964
per,1990,74143770963.55609
per,1991,78352223828.48351
per,1992,79704648623.2187
per,1993,85872359474.68019
per,1994,98501285929.1134
per,1995,108020159986.62601
per,1996,113076788096.756
per,1997,122553535406.459
per,1998,123447656594.69099
per,1999,127102074784.06
per,2000,133444567184.575
per,2001,137214203633.683
per,2002,146985987031.68399
per,2003,155951348486.552
per,2004,168090446562.508
per,2005,184220033794.452
per,2006,204084376097.336
per,2007,227418351671.242
per,2008,253001150963.59201
per,2009,257723487424.436
per,2010,282451550070.25
per,2011,306596257463.36102
per,2012,317719593696.31097
per,2013,336325852091.00598
per,2014,346348573214.23401
per,2015,352617166513.57098
per,2016,371526141635.466
per,2017,393259049121.62598
per,2018,418684963974.76099
per,2019,435551564551.27893
per,2020,391656783058.76398
phl,1990,163983834284.866
phl,1991,168789567163.677
phl,1992,173357108696.68701
phl,1993,181338379471.19601
phl,1994,193311220448.15399
phl,1995,206493329511.302
phl,1996,222596953048.819
phl,1997,238328590857.24496
phl,1998,239772012723.62601
phl,1999,251373551531.672
phl,2000,268255671085.492
phl,2001,282498811825.42297
phl,2002,297631709178.948
phl,2003,318580442973.87201
phl,2004,348649015206.97803
phl,2005,377277993169.48999
phl,2006,409359854166.258
phl,2007,447760660961.11401
phl,2008,476301485228.06799
phl,2009,486883543636.32703
phl,2010,528683546575.21503
phl,2011,560551170594.15918
phl,2012,612131229677.92297
phl,2013,654004065669.745
phl,2014,699661967288.22998
phl,2015,733864052008.59204
phl,2016,798601364195.35583
phl,2017,854095492050.12988
phl,2018,930064933517.72192
phl,2019,1004590126617.82996
phl,2020,919368711912.14209
plw,2000,190216090.68128
plw,2001,206907187.31374
plw,2002,217703132.39906
plw,2003,214509691.85493
plw,2004,230981795.29116
plw,2005,247608231.88609
plw,2006,254066537.0618
plw,2007,266164491.03673
plw,2008,255652984.26393
plw,2009,240624794.85283
plw,2010,243954659.43305
plw,2011,265696392.30683
plw,2012,275321322.74806
plw,2013,270663312.27303
plw,2014,293020372.97876
plw,2015,318112918.69977
plw,2016,321182736.83055
plw,2017,316475938.60926
plw,2018,323726995.29026
plw,2019,323257777.06211
plw,2020,295297363.62245
png,1990,6639095986.31893
png,1991,7518876626.0269
png,1992,8755250910.88874
png,1993,10594210951.7763
png,1994,11463404722.8847
png,1995,11316099190.9644
png,1996,12414469783.0373
png,1997,12143084447.2391
png,1998,11816919382.4454
png,1999,12209967618.8101
png,2000,12171489231.7443
png,2001,12423375324.5928
png,2002,12599830617.1216
png,2003,13111558518.4258
png,2004,13830943541.0776
png,2005,15166649625.7077
png,2006,16470960974.7984
png,2007,18235232463.3391
png,2008,18534820439.9422
png,2009,19946175561.7518
png,2010,22222378560.4404
png,2011,22937846465.99269
png,2012,24466489956.1347
png,2013,25848109389.8893
png,2014,29891822383.9012
png,2015,32161672496.1072
png,2016,34283191404.4384
png,2017,36162298301.0827
png,2018,36927139601.5901
png,2019,39270375107.905
png,2020,38352634153.02969
pol,1990,235596729851.94
pol,1991,226476247506.48801
pol,1992,237463198521.19501
pol,1993,252179319031.94199
pol,1994,271196611427.13
pol,1995,296455778636.72803
pol,1996,319647622867.95099
pol,1997,345397548029.16101
pol,1998,366829607250.75293
pol,1999,388183852269.95294
pol,2000,408300721265.83002
pol,2001,425307710140.25598
pol,2002,451281395936.75696
pol,2003,469475440088.888
pol,2004,509873254482.81097
pol,2005,530377303430.34497
pol,2006,577929296231.78198
pol,2007,640533438047.47803
pol,2008,697829222312.14282
pol,2009,734034112704.27795
pol,2010,801657787640.27905
pol,2011,868896495217.11206
pol,2012,903836389469.13086
pol,2013,934552749787.88306
pol,2014,968368133404.10083
pol,2015,1020392994001.52002
pol,2016,1075392865943.42004
pol,2017,1141694288588.02002
pol,2018,1213408517146.27002
pol,2019,1283148291764.72998
pol,2020,1299444847807.87988
pri,1990,47448602551.7771
pri,1991,50183578794.9359
pri,1992,53669818358.62
pri,1993,57493770195.6418
pri,1994,61179563723.8364
pri,1995,65303847334.9391
pri,1996,68038144640.8741
pri,1997,72634473353.68329
pri,1998,77514417143.2785
pri,1999,82871686659.4032
pri,2000,87496409804.29041
pri,2001,95060805330.09448
pri,2002,97449415871.636
pri,2003,99312168338.8544
pri,2004,110908276205.467
pri,2005,112090682223.929
pri,2006,113855145216.054
pri,2007,115554132667.00101
pri,2008,115629389160.507
pri,2009,114236101890.17599
pri,2010,115089652314.995
pri,2011,117072536776.923
pri,2012,118421150151.172
pri,2013,119191962134.508
pri,2014,119064630803.291
pri,2015,118145537346.76801
pri,2016,117008511226.76801
pri,2017,114269312175.687
pri,2018,112159816435.005
pri,2019,115857133787.302
pri,2020,112676686084.799
prt,1990,117538635022.563
prt,1991,126821459841.923
prt,1992,131124863812.243
prt,1993,131490098642.60699
prt,1994,135593819096.963
prt,1995,144366106900.43201
prt,1996,150129506991.60501
prt,1997,159607574620.871
prt,1998,169543898888.82501
prt,1999,181041025245.14001
prt,2000,194238900586.28101
prt,2001,202330973364.29001
prt,2002,212108753260.396
prt,2003,218077802677.52802
prt,2004,225170544275.13501
prt,2005,238691088867.44501
prt,2006,259718676385.13101
prt,2007,271303432506.30801
prt,2008,281542630016.914
prt,2009,279624307181.71802
prt,2010,288243360048.27301
prt,2011,282620727896.604
prt,2012,277991617084.95898
prt,2013,292135407902.92102
prt,2014,298951904406.53101
prt,2015,307229815692.70398
prt,2016,326364349265.68201
prt,2017,340370495824.125
prt,2018,359198924420.58899
prt,2019,372075451394.49402
prt,2020,351924219905.62
pry,1990,22757118475.3287
pry,1991,24348650897.5219
pry,1992,25326005357.7021
pry,1993,27206133916.3667
pry,1994,29264795255.8983
pry,1995,31916998854.2091
pry,1996,33012890872.5413
pry,1997,35028838068.5231
pry,1998,35447195864.3348
pry,1999,35467755346.3347
pry,2000,35421506038.0042
pry,2001,35896535446.6631
pry,2002,36456528594.7727
pry,2003,38738007700.1589
pry,2004,41394995274.2048
pry,2005,43595093745.4089
pry,2006,47073456921.8114
pry,2007,50958684315.1685
pry,2008,55324714958.9277
pry,2009,55600908041.0245
pry,2010,62489732139.72169
pry,2011,66529576563.4646
pry,2012,64335334008.0026
pry,2013,72020277433.93871
pry,2014,75593778277.39369
pry,2015,76830436044.7365
pry,2016,81617333082.69478
pry,2017,86460026414.38831
pry,2018,91372827688.19431
pry,2019,92630229924.66228
pry,2020,93216290716.5081
pse,1994,5210403724.60484
pse,1995,5698341406.10629
pse,1996,5873187514.0263
pse,1997,6855047388.2775
pse,1998,7925878346.72049
pse,1999,8706084848.00788
pse,2000,8139146304.33743
pse,2001,7543243944.76472
pse,2002,6705568348.31758
pse,2003,7787394468.28073
pse,2004,9750419442.78057
pse,2005,11189317194.7352
pse,2006,11413046552.6457
pse,2007,12163605499.313
pse,2008,13321437375.073
pse,2009,14576497060.6894
pse,2010,15598299788.3462
pse,2011,17452978799.9046
pse,2012,20918175413.8462
pse,2013,21898799774.892
pse,2014,22995977751.4845
pse,2015,25425839150.98109
pse,2016,27536200878.2475
pse,2017,28518507331.49369
pse,2018,29561577551.5077
pse,2019,30499319579.6501
pse,2020,27330338036.4308
qat,2000,57364499460.3035
qat,2001,60907971032.4376
qat,2002,66315087918.7807
qat,2003,70059328669.0253
qat,2004,85772614228.9539
qat,2005,95071305625.7056
qat,2006,123581683778.739
qat,2007,149725488626.97699
qat,2008,179599118634.564
qat,2009,202605877010.75296
qat,2010,245124506935.082
qat,2011,283715621799.724
qat,2012,311040857105.67999
qat,2013,322984775359.25702
qat,2014,317405707362.12097
qat,2015,238529336835.754
qat,2016,220585134010.77802
qat,2017,249963056688.56
qat,2018,259125458441.55096
qat,2019,265566484615.65601
qat,2020,259205427422.84695
rou,1990,122447269446.258
rou,1991,110235220909.38
rou,1992,102862562123.494
rou,1993,106910628423.17101
rou,1994,113487054061.437
rou,1995,123089333018.905
rou,1996,129922698881.164
rou,1997,125492465164.34801
rou,1998,124787660270.006
rou,1999,125764153624.448
rou,2000,131248401045.549
rou,2001,144271125997.38101
rou,2002,155641760899.06799
rou,2003,163101372738.62601
rou,2004,192858200278.81296
rou,2005,204713848800.884
rou,2006,244928320696.07999
rou,2007,286098807346.46399
rou,2008,344671322915.65601
rou,2009,338749155485.32703
rou,2010,343716127791.367
rou,2011,360565719069.26099
rou,2012,378486474800.034
rou,2013,395315930297.46301
rou,2014,411273183709.09998
rou,2015,428132941912.14093
rou,2016,478202982766.41602
rou,2017,531674961946.224
rou,2018,571406029073.08301
rou,2019,617323853338.56897
rou,2020,618154947616.23499
rus,1990,1187861838265.52002
rus,1991,1166054436844.47998
rus,1992,1019326150452.28003
rus,1993,953032494667.73083
rus,1994,851031811041.71899
rus,1995,832874933680.04285
rus,1996,817526684921.46704
rus,1997,843109809492.51392
rus,1998,807029157570.94214
rus,1999,870676186417.13403
rus,2000,1000581025238.43005
rus,2001,1074585972513.87
rus,2002,1167897269467.93994
rus,2003,1338656016320.20996
rus,2004,1473342751156.17993
rus,2005,1696729209938.25
rus,2006,2133189651012.87988
rus,2007,2377454045295.70947
rus,2008,2878201315078.6001
rus,2009,2768599517939.50977
rus,2010,2927003701117.14941
rus,2011,3259319197327.18018
rus,2012,3480299219245.85986
rus,2013,3741783381914.27051
rus,2014,3763534951277.14941
rus,2015,3526235948513.72949
rus,2016,3538975998887.58008
rus,2017,3807101264909.27979
rus,2018,4231840335161.64014
rus,2019,4398115327280.75977
rus,2020,4367291684000.62939
rwa,1990,4046915724.82806
rwa,1991,4078576833.71111
rwa,1992,4416506081.71785
rwa,1993,4154582723.66659
rwa,1994,2111124100.93335
rwa,1995,2914609341.14963
rwa,1996,3346263952.90714
rwa,1997,3877837229.99656
rwa,1998,4268874304.05835
rwa,1999,4518967353.9365
rwa,2000,5006723106.67392
rwa,2001,5550658114.24349
rwa,2002,6382285632.4202
rwa,2003,6643982367.88683
rwa,2004,7330996663.39397
rwa,2005,8268261502.88468
rwa,2006,9304482431.92914
rwa,2007,10283743045.1187
rwa,2008,11653895063.5629
rwa,2009,12476455357.4564
rwa,2010,13547605683.3363
rwa,2011,14931297606.396
rwa,2012,15704971170.7794
rwa,2013,16685159010.3914
rwa,2014,18916130212.60889
rwa,2015,20516047508.4757
rwa,2016,21965081417.0531
rwa,2017,23665375199.08509
rwa,2018,26312677787.8914
rwa,2019,29316196686.7262
rwa,2020,28673963648.7555
sau,1990,520572872295.36499
sau,1991,618946426092.13599
sau,1992,658294849348.66101
sau,1993,664708437462.01001
sau,1994,682695945883.31299
sau,1995,698489703002.37097
sau,1996,730038264997.72192
sau,1997,751294684384.33203
sau,1998,781733000111.39795
sau,1999,763176096022.20801
sau,2000,824128263723.02893
sau,2001,832007957772.07983
sau,2002,821341582005.73901
sau,2003,930645164263.93701
sau,2004,1031758941663.33997
sau,2005,1123197697644.56006
sau,2006,1189455013316.06006
sau,2007,1243968072371.53003
sau,2008,1347422313490.72998
sau,2009,1329736076668.45996
sau,2010,1413023526509.8501
sau,2011,1586748761440.37988
sau,2012,1672470748662.26001
sau,2013,1680157969499.47998
sau,2014,1722861781928.90991
sau,2015,1541832118112.29004
sau,2016,1475671785716.98999
sau,2017,1565891922036.52002
sau,2018,1642519382454.65991
sau,2019,1677381920340.43994
sau,2020,1627884487834.37012
sdn,1990,42049820806.2826
sdn,1991,46736976940.9663
sdn,1992,50946424687.0276
sdn,1993,54536814696.7802
sdn,1994,56261890053.2292
sdn,1995,60886474576.9936
sdn,1996,65671219852.9251
sdn,1997,73908921300.84779
sdn,1998,77960990913.59059
sdn,1999,81541518010.4335
sdn,2000,88654549686.3687
sdn,2001,96488390454.8309
sdn,2002,103901827658.205
sdn,2003,112486916197.908
sdn,2004,121453815523.60001
sdn,2005,132304803177.761
sdn,2006,145211494312.62399
sdn,2007,157664278239.66199
sdn,2008,166913969532.51999
sdn,2009,163531534767.97101
sdn,2010,171820049956.017
sdn,2011,169772374359.29199
sdn,2012,137749753316.05801
sdn,2013,142297814095.814
sdn,2014,168144123941.59698
sdn,2015,172514150125.254
sdn,2016,189556515893.70401
sdn,2017,187694696441.513
sdn,2018,187048429681.729
sdn,2019,186240409289.87399
sdn,2020,181643343385.27896
sen,1990,11686096426.6036
sen,1991,12402650207.4503
sen,1992,12852770945.599
sen,1993,13336394274.9418
sen,1994,13614709884.6577
sen,1995,14660340894.4208
sen,1996,15230324716.7775
sen,1997,15974817650.706
sen,1998,17107494252.6593
sen,1999,18444929139.2922
sen,2000,19590282317.9705
sen,2001,20883012159.9332
sen,2002,21227904753.2173
sen,2003,22831658339.9566
sen,2004,24535017266.562
sen,2005,26389727744.8727
sen,2006,27822032731.6655
sen,2007,29377101408.46429
sen,2008,31057569224.0691
sen,2009,32155589440.4173
sen,2010,33633348478.6754
sen,2011,34793989168.2758
sen,2012,36713666049.6607
sen,2013,37797219083.61449
sen,2014,40124398370.99
sen,2015,43317631004.2569
sen,2016,46119109741.5674
sen,2017,49402166472.861
sen,2018,53729452837.9881
sen,2019,57096219876.2452
sen,2020,58650972951.8661
sgp,1990,72583218103.99219
sgp,1991,80056715240.1844
sgp,1992,87317789254.0625
sgp,1993,99633807155.30602
sgp,1994,113054534233.08701
sgp,1995,123736835695.841
sgp,1996,135416536293.511
sgp,1997,149306016233.798
sgp,1998,147671762067.48901
sgp,1999,158378637291.194
sgp,2000,176555260886.95499
sgp,2001,178499066149.36801
sgp,2002,188420566534.40302
sgp,2003,200624771257.02496
sgp,2004,226256929165.23001
sgp,2005,250473673662.082
sgp,2006,281291609939.51398
sgp,2007,314908127715.27197
sgp,2008,327031199674.35797
sgp,2009,329922989546.62799
sgp,2010,382249269336.18799
sgp,2011,414966621180.85907
sgp,2012,435964936235.07697
sgp,2013,448140098629.224
sgp,2014,461771555846.862
sgp,2015,481405402043.14697
sgp,2016,501388381069.58002
sgp,2017,535130768667.21503
sgp,2018,567144561807.73096
sgp,2019,585034474549.94604
sgp,2020,560165873618.19604
slb,1990,427068921.95589
slb,1991,468002057.03889
slb,1992,539479237.99362
slb,1993,574353288.00458
slb,1994,634147770.50589
slb,1995,712789624.74147
slb,1996,737512491.58005
slb,1997,743816336.22906
slb,1998,761956817.95836
slb,1999,769199118.93476
slb,2000,674135495.11115
slb,2001,634060673.01583
slb,2002,626077733.24039
slb,2003,679323467.53893
slb,2004,744018624.52099
slb,2005,809700386.3519
slb,2006,874771931.33398
slb,2007,938273588.61142
slb,2008,1012070713.89679
slb,2009,1045858302.00826
slb,2010,1149213946.67147
slb,2011,1258537023.05926
slb,2012,1306537562.62904
slb,2013,1400340707.25936
slb,2014,1441238170.33636
slb,2015,1475564398.5544
slb,2016,1578718247.95047
slb,2017,1694345445.46434
slb,2018,1803460128.9931
slb,2019,1857756824.47658
slb,2020,1798975726.15899
sle,1990,3351755314.20052
sle,1991,3546601561.79011
sle,1992,2937746311.80183
sle,1993,3048718811.15732
sle,1994,3053183796.0014
sle,1995,2867837237.43858
sle,1996,2971564076.09482
sle,1997,2846936445.08696
sle,1998,2930369487.02821
sle,1999,2913840472.49894
sle,2000,3177161972.51886
sle,2001,3040823196.6813
sle,2002,3904932067.97406
sle,2003,4347875138.85169
sle,2004,4759522724.64317
sle,2005,5128879257.96306
sle,2006,5507285056.94803
sle,2007,6110932421.22898
sle,2008,6566100374.82165
sle,2009,6827083515.21472
sle,2010,7275897099.73723
sle,2011,7896957783.01499
sle,2012,9435032175.55611
sle,2013,11988314917.5541
sle,2014,12544191365.3844
sle,2015,11379594527.5419
sle,2016,11701373301.6946
sle,2017,12234073367.6414
sle,2018,12961849972.1804
sle,2019,13886443216.6103
sle,2020,13777090820.559
slv,1990,15423267823.2342
slv,1991,16183075926.036
slv,1992,17714140214.8174
slv,1993,19189120321.86489
slv,1994,20518481332.2515
slv,1995,21940463613.6324
slv,1996,22523484782.7438
slv,1997,23645660726.6252
slv,1998,24546004637.0845
slv,1999,25438755781.557
slv,2000,26300772303.6217
slv,2001,27114079679.0371
slv,2002,27976188462.1774
slv,2003,28941803133.0465
slv,2004,29985317576.9101
slv,2005,31757380207.1374
slv,2006,34139977800.149
slv,2007,35709030852.6526
slv,2008,37177813961.2185
slv,2009,36679301661.7836
slv,2010,37888449855.4854
slv,2011,40156336831.723
slv,2012,40803596215.319
slv,2013,43092721853.0424
slv,2014,45533860833.6507
slv,2015,48056303342.8847
slv,2016,51094632264.7787
slv,2017,54005533544.6624
slv,2018,56647304659.3443
slv,2019,59032306654.3691
slv,2020,54616966044.1694
smr,1997,1147355401.48703
smr,1998,1246890390.84638
smr,1999,1379357764.76292
smr,2000,1440926413.75337
smr,2001,1554674946.53331
smr,2002,1584174584.01895
smr,2003,1676088180.67272
smr,2004,1799507282.58685
smr,2005,1900560234.00086
smr,2006,2033070987.69927
smr,2007,2236105202.49589
smr,2008,2268180980.3412
smr,2009,2049589837.84752
smr,2010,1959977347.08304
smr,2011,1834547471.48532
smr,2012,1748023888.7721
smr,2013,1740502670.69306
smr,2014,1825987815.79293
smr,2015,1850298479.64329
smr,2016,1924933739.58333
smr,2017,1982111206.95374
smr,2018,2061055359.75184
smr,2019,2147665958.107
som,2013,10595136607.8685
som,2014,12497918071.2642
som,2015,14940797380.5255
som,2016,16108398498.928
som,2017,15743349479.8493
som,2018,17359282980.9799
som,2019,19097096064.9855
som,2020,19798880377.8893
srb,1995,36773338338.5303
srb,1996,39792335221.21249
srb,1997,43423157365.5392
srb,1998,45378936377.8009
srb,1999,41695789286.7036
srb,2000,45241750399.7508
srb,2001,48637197273.5251
srb,2002,54159510181.051
srb,2003,57194996268.0476
srb,2004,63344326021.8027
srb,2005,68318821680.439
srb,2006,75666068095.45081
srb,2007,82941083068.5174
srb,2008,92848576432.11708
srb,2009,91758742125.29788
srb,2010,93317782146.16579
srb,2011,99446616550.9868
srb,2012,100310820360.53101
srb,2013,104804135724.282
srb,2014,104531245823.283
srb,2015,105923191242.571
srb,2016,111931549793.453
srb,2017,116623638919.825
srb,2018,123716915292.168
srb,2019,130726147663.20599
srb,2020,131730982802.161
ssd,2008,25429212283.7067
ssd,2009,26914895403.4404
ssd,2010,28724297425.5037
ssd,2011,27963579014.16949
ssd,2012,15364070621.5654
ssd,2013,21737660650.4627
ssd,2014,15784928984.8425
ssd,2015,13230895757.7817
stp,2001,266621132.76856
stp,2002,277275947.33062
stp,2003,300990382.67379
stp,2004,320938844.22739
stp,2005,354411748.48961
stp,2006,398421552.94882
stp,2007,422435555.31389
stp,2008,465906445.07819
stp,2009,480848666.31637
stp,2010,518907739.80638
stp,2011,553046576.22835
stp,2012,556654533.37798
stp,2013,637514713.07661
stp,2014,747127208.96557
stp,2015,765345672.33327
stp,2016,790433671.73136
stp,2017,818599649.86904
stp,2018,862942909.4467
stp,2019,897766750.48272
stp,2020,936659484.52051
sur,1990,2679190433.28636
sur,1991,2844578686.46964
sur,1992,2921041700.49462
sur,1993,2789931583.33314
sur,1994,2946391699.44018
sur,1995,3008174608.3697
sur,1996,3093885889.46993
sur,1997,3328714589.91409
sur,1998,3443602146.02474
sur,1999,3444414484.8511
sur,2000,3595363132.48239
sur,2001,3828542193.16172
sur,2002,3997995502.41831
sur,2003,4328793313.33099
sur,2004,4823186977.05712
sur,2005,5197230672.38947
sur,2006,5664725350.32001
sur,2007,6114225584.01173
sur,2008,6491420306.54697
sur,2009,6738030915.76224
sur,2010,7168881194.44425
sur,2011,7746725931.88615
sur,2012,8543650775.38909
sur,2013,9202825864.07952
sur,2014,9550173377.41946
sur,2015,9622881717.90609
sur,2016,8508517023.72891
sur,2017,10430862509.8543
sur,2018,11209845468.608
sur,2019,11535292911.6478
sur,2020,9817171893.68782
svk,1992,38049087570.3702
svk,1993,39764306897.7571
svk,1994,43133736025.2782
svk,1995,46611628554.047
svk,1996,50535807424.5674
svk,1997,54296598485.4035
svk,1998,57263489114.0859
svk,1999,57813914070.62209
svk,2000,61305074440.7504
svk,2001,66622584447.4084
svk,2002,71578545706.95551
svk,2003,76200471390.49171
svk,2004,81800153413.3587
svk,2005,89400253225.07809
svk,2006,101626093588.847
svk,2007,114062272239.69901
svk,2008,127626916993.841
svk,2009,124321409798.60899
svk,2010,136415165927.74899
svk,2011,141145550910.63101
svk,2012,145400866528.45599
svk,2013,151117210724.78601
svk,2014,156758949098.91
svk,2015,162523592812.909
svk,2016,161000035771.492
svk,2017,163511752734.62399
svk,2018,170018737606.96201
svk,2019,174350289199.51099
svk,2020,171169481096.47501
svn,1995,27103045265.7999
svn,1996,28446042306.2602
svn,1997,30350924026.8927
svn,1998,31817135751.2953
svn,1999,33876856910.2429
svn,2000,35803094698.2213
svn,2001,37745959047.8774
svn,2002,40372330211.9372
svn,2003,42134663944.68751
svn,2004,45453884233.8882
svn,2005,47716592229.58849
svn,2006,51617547151.5525
svn,2007,55639916556.2809
svn,2008,59839628015.0018
svn,2009,56167912262.9262
svn,2010,57005657626.5872
svn,2011,59391587736.5899
svn,2012,59745699109.9106
svn,2013,61744411905.6854
svn,2014,63653371400.3498
svn,2015,65265868522.9918
svn,2016,70079356305.4272
svn,2017,75438769514.63548
svn,2018,80802113063.14861
svn,2019,84936451274.9229
svn,2020,83519139709.91379
swe,1990,174721056261.70099
swe,1991,178559728624.54199
swe,1992,180513018663.22
swe,1993,180974705702.005
swe,1994,192103404899.39896
swe,1995,203849787904.69901
swe,1996,211543106835.63
swe,1997,219433862138.39801
swe,1998,229132582622.27802
swe,1999,243339601758.02496
swe,2000,262776601952.89301
swe,2001,266234726012.48096
swe,2002,276017763557.30103
swe,2003,285004832920.32001
swe,2004,304508471479.78699
swe,2005,309212862460.07294
swe,2006,342608940542.02698
swe,2007,374204037729.23102
swe,2008,388684182888.54797
swe,2009,374539177855.29297
swe,2010,395981238881.80603
swe,2011,421515976518.42896
swe,2012,432488311645.09497
swe,2013,444616519268.39294
swe,2014,457507742235.10602
swe,2015,481170737701.31696
swe,2016,500423685300.43201
swe,2017,522476835542.43494
swe,2018,544594045419.74097
swe,2019,561214693598.11096
swe,2020,569829882230.90906
swz,1990,2891865254.21229
swz,1991,3042290530.97539
swz,1992,3212008954.36162
swz,1993,3390277995.61865
swz,1994,3545802919.19943
swz,1995,3794850946.73051
swz,1996,4012803211.97348
swz,1997,4211294709.37493
swz,1998,4369591751.95815
swz,1999,4563482929.15252
swz,2000,4747619301.05751
swz,2001,4902929392.90307
swz,2002,5198632167.99277
swz,2003,5500639844.09062
swz,2004,5853433821.28537
swz,2005,6397836960.22387
swz,2006,6986419196.35685
swz,2007,7492291910.50382
swz,2008,7700785766.16241
swz,2009,7880932557.10241
swz,2010,8275232341.18476
swz,2011,8637942064.38094
swz,2012,8921900521.11855
swz,2013,9464707358.67883
swz,2014,9634325481.73654
swz,2015,9729896589.14845
swz,2016,9698257055.88968
swz,2017,9457426061.9256
