geo,time,ne_con_totl_kd
tur,2009,439514487971.62402
tur,2010,478945478706.36707
tur,2011,527331047468.09894
tur,2012,547242863841.46698
tur,2013,588979921623.797
tur,2014,607398259818.724
tur,2015,638097225073.52905
tur,2016,668734506896.67004
tur,2017,707235316478.61096
tur,2018,718997892275.15796
tur,2019,733340880244.40491
tur,2020,755516503079.57788
tza,1990,11458794471.2743
tza,1991,11947560031.1592
tza,1992,11932038801.7559
tza,1993,11850611912.8002
tza,1994,11850177931.1757
tza,1995,12128062400.0045
tza,1996,12304590857.4427
tza,1997,13223679102.3086
tza,1998,14926963853.9178
tza,1999,15564405282.3243
tza,2000,15766246898.7401
tza,2001,16269489325.5595
tza,2002,17397745013.5222
tza,2003,18203804052.817
tza,2004,19495081103.5102
tza,2005,21248747845.2151
tza,2006,23210975557.4048
tza,2007,24610937937.2972
tza,2008,24433404743.5703
tza,2009,24995698819.2937
tza,2010,27525682524.93909
tza,2011,30406888314.378
tza,2012,30089756652.9546
tza,2013,31320165531.7681
tza,2014,32486068531.8878
tza,2015,34960272762.7573
tza,2016,35767342128.2526
tza,2017,36522779683.14809
tza,2018,38858187105.7151
tza,2019,40036518295.7455
tza,2020,40748125366.0095
uga,1982,5018661858.79967
uga,1983,5416210754.07886
uga,1984,5295016473.39132
uga,1985,5125818047.01948
uga,1986,5127629111.07731
uga,1987,5339054419.92657
uga,1988,5713753879.96884
uga,1989,6015923195.38286
uga,1990,6406578161.1539
uga,1991,6699088468.16542
uga,1992,6897836328.52824
uga,1993,7387349118.10039
uga,1994,7782674064.3084
uga,1995,8926869312.47925
uga,1996,9562940663.56405
uga,1997,9853965209.8631
uga,1998,10545300602.5079
uga,1999,11242027368.6198
uga,2000,11343464165.7838
uga,2001,11782607240.2719
uga,2002,12786760057.0243
uga,2003,13279716358.5383
uga,2004,13633358797.9288
uga,2005,14348150959.3009
uga,2006,15938315924.5178
uga,2007,17159736242.3303
uga,2008,17304409826.5608
uga,2009,20163094299.7356
uga,2010,21218547160.0376
uga,2011,23344089855.311
uga,2012,24179900542.5051
uga,2013,24209834393.0566
uga,2014,24926447101.4232
uga,2015,27757538959.5791
uga,2016,28022315418.6082
uga,2017,28340301554.5154
uga,2018,31118629490.24969
uga,2019,33294557821.3325
uga,2020,34368388872.6941
ukr,1990,73182505019.3089
ukr,1991,68819063382.83771
ukr,1992,64541630564.7894
ukr,1993,52113759756.9038
ukr,1994,46947993726.7551
ukr,1995,45244445547.6179
ukr,1996,41567237105.1751
ukr,1997,41198920391.133
ukr,1998,41246058333.1762
ukr,1999,39698501903.3339
ukr,2000,40493726084.8227
ukr,2001,44211363997.6099
ukr,2002,46084614808.9395
ukr,2003,50503692343.2501
ukr,2004,55211288195.5806
ukr,2005,63820315295.71249
ukr,2006,71757954291.18359
ukr,2007,81579336393.06798
ukr,2008,89574069311.22121
ukr,2009,78181178967.1893
ukr,2010,83126296624.0761
ukr,2011,92505814525.45239
ukr,2012,99277541772.504
ukr,2013,104209949894.591
ukr,2014,93013324858.97501
ukr,2015,78903761553.1456
ukr,2016,80467113520.62419
ukr,2017,87239870200.40099
ukr,2018,93438916103.7117
ukr,2019,98372432845.65681
ukr,2020,98864295009.8851
ury,1960,13021148224.3798
ury,1961,12713955483.0144
ury,1962,13359677665.972
ury,1963,12819364064.4671
ury,1964,13585487152.7599
ury,1965,12777200615.311
ury,1966,13605138767.9518
ury,1967,13319413138.6286
ury,1968,13367404559.3748
ury,1969,14313827035.6346
ury,1970,15164906864.5077
ury,1971,15138717159.7441
ury,1972,15029109099.9398
ury,1973,15530842856.5723
ury,1974,15325992217.1453
ury,1975,15644098492.606
ury,1976,15324805462.5862
ury,1977,15140686156.1143
ury,1978,15767271422.6729
ury,1979,16734564710.469
ury,1980,17895027025.8721
ury,1981,18517564407.4747
ury,1982,16944396602.9452
ury,1983,14809056884.7518
ury,1984,14674375254.0512
ury,1985,15018840224.9533
ury,1986,16615143706.6117
ury,1987,18949655156.6875
ury,1988,18819211894.39989
ury,1989,18984905194.1674
ury,1990,18463603577.5406
ury,1991,19277263170.7177
ury,1992,21663274310.2778
ury,1993,22769680677.0457
ury,1994,24656668433.3485
ury,1995,23875407313.8766
ury,1996,25744639121.0742
ury,1997,27129914556.2662
ury,1998,28557805309.3993
ury,1999,28674373527.6344
ury,2000,28000672156.6108
ury,2001,26911687540.7162
ury,2002,24520153184.9838
ury,2003,23754384596.8876
ury,2004,24454201127.7192
ury,2005,25735747360.1606
ury,2006,27243100772.0696
ury,2007,29088193044.674
ury,2008,31741515227.3147
ury,2009,32587628312.3396
ury,2010,35380835797.0573
ury,2011,37757607199.2062
ury,2012,39666374799.3716
ury,2013,41829558957.87489
ury,2014,43045807531.0562
ury,2015,42974861783.4115
ury,2016,43162889667.27129
ury,2017,44522969550.4184
ury,2018,45514465381.3737
ury,2019,45802638694.10249
ury,2020,42962153329.543
usa,1970,4454572640000
usa,1971,4585931214000
usa,1972,4805092831000
usa,1973,4979214622000
usa,1974,4970067847000
usa,1975,5084676124000
usa,1976,5304608333000
usa,1977,5500844570999.99023
usa,1978,5711425203999.99023
usa,1979,5828191139000
usa,1980,5831422455000
usa,1981,5914872945000
usa,1982,6012153756000
usa,1983,6319050149000
usa,1984,6602050941000
usa,1985,6938920788000
usa,1986,7231852394000
usa,1987,7456210596000
usa,1988,7734733678000
usa,1989,7962687287000
usa,1990,8134561432000
usa,1991,8174683948000
usa,1992,8425026108000
usa,1993,8658967581999.99023
usa,1994,8937837170999.99023
usa,1995,9155912718999.99023
usa,1996,9421884972999.99023
usa,1997,9743420550999.99023
usa,1998,10200126290000
usa,1999,10701254347000
usa,2000,11173405031000
usa,2001,11471393584000
usa,2002,11789801282000
usa,2003,12131310198000
usa,2004,12538454958000
usa,2005,12919685062000
usa,2006,13254149006000
usa,2007,13556141536000
usa,2008,13634221670000
usa,2009,13599931865000
usa,2010,13807988678000
usa,2011,13913101603000
usa,2012,14028713201000
usa,2013,14149147983000
usa,2014,14442318525000
usa,2015,14872459000000
usa,2016,15224966182000
usa,2017,15530750646000
usa,2018,15934274140000
usa,2019,16278876803000
usa,2020,15825006223000
uzb,1995,23932536527.8394
uzb,1996,25972487395.7313
uzb,1997,25188008796.856
uzb,1998,25303970251.7573
uzb,1999,26705624172.0722
uzb,2000,26941981155.017
uzb,2001,28985398445.2258
uzb,2002,29978967525.0033
uzb,2003,29994231555.7569
uzb,2004,32215096255.24689
uzb,2005,33687182370.9555
uzb,2006,36941254390.45329
uzb,2007,39607909257.3629
uzb,2008,39855269375.0357
uzb,2009,41662644541.1016
uzb,2010,41782136671.3801
uzb,2011,47024135031.4454
uzb,2012,51663571483.2785
uzb,2013,56156722672.3351
uzb,2014,61029262515.7589
uzb,2015,67681194677.9119
uzb,2016,72612834969.68661
uzb,2017,75293054915.96979
uzb,2018,80321963599.70351
uzb,2019,84627739216.53729
uzb,2020,84202619094.69569
vir,2015,3599000000
vnm,1994,39996651643.8798
vnm,1995,42921610439.5464
vnm,1996,46763971885.0923
vnm,1997,49454473684.9608
vnm,1998,51612652389.6752
vnm,1999,52607996730.8228
vnm,2000,54302098762.3999
vnm,2001,56817910918.246
vnm,2002,61053559346.4145
vnm,2003,65906298367.2984
vnm,2004,70615521750.23309
vnm,2005,75791552298.8739
vnm,2006,81509512275.60878
vnm,2007,89426055298.5909
vnm,2008,96273482085.31261
vnm,2009,98833483550.37901
vnm,2010,107247422164.537
vnm,2011,111909349854.59399
vnm,2012,117588743006.121
vnm,2013,123891439075.168
vnm,2014,131569593906.814
vnm,2015,143568397701.724
vnm,2016,154078850854.92001
vnm,2017,165402974966.935
vnm,2018,177269980233.07101
vnm,2019,190078070836.15601
vnm,2020,191982093760.92401
vut,2002,436442107.05986
vut,2003,444255970.946
vut,2004,450645695.12386
vut,2005,459934110.74336
vut,2006,472373277.92984
vut,2007,486891941.15055
vut,2008,499482344.41225
vut,2009,524133824.6724
vut,2010,540921029.02134
vut,2011,552477985.76907
vut,2012,564627283.8114
vut,2013,582435331.66804
vut,2014,599461993.13607
vut,2015,620786279.74148
vut,2016,661834271.15626
vut,2017,676302522.35189
vut,2018,700575912.42401
vut,2019,731995207.05006
vut,2020,723324338.7377
zaf,1960,39308686735.9753
zaf,1961,40496261769.5358
zaf,1962,42796529219.0878
zaf,1963,45356717867.0251
zaf,1964,49032059862.0476
zaf,1965,51363264731.0648
zaf,1966,53800055262.7262
zaf,1967,56146963215.8658
zaf,1968,60215819811.5097
zaf,1969,64296512313.8429
zaf,1970,68720563297.3613
zaf,1971,72481569131.8878
zaf,1972,74751836659.53419
zaf,1973,79863659290.1778
zaf,1974,84507201889.82649
zaf,1975,89238752072.87758
zaf,1976,91509253974.9136
zaf,1977,91805737578.1212
zaf,1978,93077921766.4317
zaf,1979,95947367421.8255
zaf,1980,104322619057.26401
zaf,1981,110440142194.916
zaf,1982,113952242427.381
zaf,1983,117018211008.696
zaf,1984,123072453061.078
zaf,1985,121073473889.72701
zaf,1986,121987182448.703
zaf,1987,126650646871.492
zaf,1988,132065749962.651
zaf,1989,136150426829.612
zaf,1990,139830690686.82199
zaf,1991,140185767887.50201
zaf,1992,139496121245.25699
zaf,1993,141843029198.397
zaf,1994,146276291638.89099
zaf,1995,150240281545.327
zaf,1996,156711697279.36499
zaf,1997,161385280423.82001
zaf,1998,162640572164.66599
zaf,1999,164966200718.392
zaf,2000,171326158312.87701
zaf,2001,177163639753.112
zaf,2002,183357147638.953
zaf,2003,189757368301.34799
zaf,2004,201145339957.806
zaf,2005,211075961860.918
zaf,2006,227190032233.52496
zaf,2007,241841468633.095
zaf,2008,248196524661.39096
zaf,2009,244253850972.888
zaf,2010,254676032547.233
zaf,2011,265016917032.00601
zaf,2012,274510198545.96201
zaf,2013,279786139592.336
zaf,2014,282587321841.15399
zaf,2015,286611792560.40802
zaf,2016,289446728634.50598
zaf,2017,293070626216.59998
zaf,2018,299147607527.42999
zaf,2019,303438236598.77502
zaf,2020,289152144156.79102
zmb,2015,13904069902.1926
zwe,2005,9583999583.57637
zwe,2006,9342682976.32567
zwe,2007,8534797063.55153
zwe,2008,8174349537.96274
zwe,2009,12743906198.9343
zwe,2010,14088106945.7661
zwe,2011,14977726631.7719
zwe,2012,19260006013.3734
zwe,2013,18161406451.163
zwe,2014,18251286904.5632
zwe,2015,21638589200
zwe,2016,20177937320.9624
zwe,2017,20969044111.56269
zwe,2018,17165461200.2119
