geo,time,ag_lnd_agri_k2
npl,2016,41210
npl,2017,41210
npl,2018,41210
nru,1961,3
nru,1962,3
nru,1963,3
nru,1964,3
nru,1965,4
nru,1966,4
nru,1967,4
nru,1968,4
nru,1969,4
nru,1970,4
nru,1971,4
nru,1972,4
nru,1973,4
nru,1974,4
nru,1975,4
nru,1976,4
nru,1977,4
nru,1978,4
nru,1979,4
nru,1980,4
nru,1981,4
nru,1982,4
nru,1983,4
nru,1984,4
nru,1985,4
nru,1986,4
nru,1987,4
nru,1988,4
nru,1989,4
nru,1990,4
nru,1991,4
nru,1992,4
nru,1993,4
nru,1994,4
nru,1995,4
nru,1996,4
nru,1997,4
nru,1998,4
nru,1999,4
nru,2000,4
nru,2001,4
nru,2002,4
nru,2003,4
nru,2004,4
nru,2005,4
nru,2006,4
nru,2007,4
nru,2008,4
nru,2009,4
nru,2010,4
nru,2011,4
nru,2012,4
nru,2013,4
nru,2014,4
nru,2015,4
nru,2016,4
nru,2017,4
nru,2018,4
nzl,1961,157770
nzl,1962,158570
nzl,1963,158930
nzl,1964,159160
nzl,1965,158520
nzl,1966,158280
nzl,1967,158440
nzl,1968,158400
nzl,1969,156830
nzl,1970,156770
nzl,1971,156700
nzl,1972,160610
nzl,1973,160220
nzl,1974,159990
nzl,1975,163790
nzl,1976,167150
nzl,1977,166110
nzl,1978,167970
nzl,1979,166840
nzl,1980,168070
nzl,1981,173320
nzl,1982,167290
nzl,1983,167300
nzl,1984,165790
nzl,1985,164460
nzl,1986,165090
nzl,1987,164700
nzl,1988,163350
nzl,1989,162560
nzl,1990,161820
nzl,1991,161190
nzl,1992,159600
nzl,1993,159190
nzl,1994,151160
nzl,1995,149750
nzl,1996,149040
nzl,1997,149030
nzl,1998,149030
nzl,1999,149030
nzl,2000,154130
nzl,2001,154180
nzl,2002,120990
nzl,2003,118580
nzl,2004,118900
nzl,2005,117120
nzl,2006,113750
nzl,2007,114870
nzl,2008,113740
nzl,2009,114900
nzl,2010,114080
nzl,2011,113710
nzl,2012,112094
nzl,2013,111060
nzl,2014,111160
nzl,2015,107120
nzl,2016,106140
nzl,2017,106440
nzl,2018,104670
omn,1961,10350
omn,1962,10350
omn,1963,10350
omn,1964,10360
omn,1965,10360
omn,1966,10360
omn,1967,10380
omn,1968,10400
omn,1969,10400
omn,1970,10420
omn,1971,10420
omn,1972,10440
omn,1973,10450
omn,1974,10460
omn,1975,10470
omn,1976,10480
omn,1977,10490
omn,1978,10510
omn,1979,10510
omn,1980,10510
omn,1981,10510
omn,1982,10510
omn,1983,10550
omn,1984,10590
omn,1985,10610
omn,1986,10670
omn,1987,10700
omn,1988,10730
omn,1989,10770
omn,1990,10800
omn,1991,10800
omn,1992,10830
omn,1993,10720
omn,1994,10720
omn,1995,10710
omn,1996,10710
omn,1997,10700
omn,1998,10710
omn,1999,10710
omn,2000,11730
omn,2001,11736
omn,2002,12734
omn,2003,13730
omn,2004,14720
omn,2005,14650
omn,2006,14630
omn,2007,14650
omn,2008,14572
omn,2009,14544
omn,2010,14432
omn,2011,14368
omn,2012,14238
omn,2013,14195
omn,2014,14198
omn,2015,14340
omn,2016,14360
omn,2017,14519.2
omn,2018,14588.9
pak,1961,357300
pak,1962,358400
pak,1963,358800
pak,1964,363550
pak,1965,372350
pak,1966,374150
pak,1967,374700
pak,1968,371700
pak,1969,357000
pak,1970,358650
pak,1971,354850
pak,1972,355050
pak,1973,364000
pak,1974,357400
pak,1975,360350
pak,1976,357120
pak,1977,359130
pak,1978,364170
pak,1979,363370
pak,1980,374160
pak,1981,365040
pak,1982,385090
pak,1983,364090
pak,1984,375000
pak,1985,371180
pak,1986,355710
pak,1987,366710
pak,1988,353470
pak,1989,358600
pak,1990,352060
pak,1991,352700
pak,1992,353800
pak,1993,357500
pak,1994,357900
pak,1995,360260
pak,1996,361720
pak,1997,366690
pak,1998,367600
pak,1999,367560
pak,2000,366980
pak,2001,369720
pak,2002,368840
pak,2003,368420
pak,2004,360450
pak,2005,359650
pak,2006,361350
pak,2007,360130
pak,2008,353130
pak,2009,352770
pak,2010,352420
pak,2011,359360
pak,2012,360630
pak,2013,362800
pak,2014,362520
pak,2015,362020
pak,2016,367940
pak,2017,370030
pak,2018,363000
pan,1961,16240
pan,1962,16340
pan,1963,16440
pan,1964,16480
pan,1965,16580
pan,1966,16680
pan,1967,16690
pan,1968,16790
pan,1969,16870
pan,1970,16840
pan,1971,17130
pan,1972,17430
pan,1973,17630
pan,1974,17850
pan,1975,18060
pan,1976,18270
pan,1977,18490
pan,1978,18500
pan,1979,18520
pan,1980,18550
pan,1981,18820
pan,1982,19140
pan,1983,19410
pan,1984,19660
pan,1985,19950
pan,1986,20200
pan,1987,20450
pan,1988,20700
pan,1989,21000
pan,1990,21240
pan,1991,21340
pan,1992,21500
pan,1993,21500
pan,1994,21350
pan,1995,21320
pan,1996,21320
pan,1997,21400
pan,1998,21490
pan,1999,21570
pan,2000,22300
pan,2001,22404
pan,2002,22378
pan,2003,22352
pan,2004,22326
pan,2005,22300
pan,2006,22244
pan,2007,22318
pan,2008,22292
pan,2009,22316
pan,2010,22663.9
pan,2011,22630
pan,2012,22590
pan,2013,22590
pan,2014,22590
pan,2015,22590
pan,2016,22590
pan,2017,22590
pan,2018,22590
per,1961,169560
per,1962,170990
per,1963,174300
per,1964,176680
per,1965,177500
per,1966,176750
per,1967,176840
per,1968,177800
per,1969,178190
per,1970,179130
per,1971,179220
per,1972,182720
per,1973,183190
per,1974,183190
per,1975,183290
per,1976,184190
per,1977,185420
per,1978,185940
per,1979,186300
per,1980,186790
per,1981,187040
per,1982,187540
per,1983,188020
per,1984,188530
per,1985,188650
per,1986,188940
per,1987,189190
per,1988,189290
per,1989,189390
per,1990,218360
per,1991,218960
per,1992,219560
per,1993,219660
per,1994,216379
per,1995,218890
per,1996,221220
per,1997,223350
per,1998,226030
per,1999,228260
per,2000,231240
per,2001,231070
per,2002,227550
per,2003,228880
per,2004,229060
per,2005,232360
per,2006,234120
per,2007,235680
per,2008,237150
per,2009,239460
per,2010,240230
per,2011,241040
per,2012,243321
per,2013,243740
per,2014,237790
per,2015,233340
per,2016,236870
per,2017,236670
per,2018,236087
phl,1961,77130
phl,1962,77920
phl,1963,78720
phl,1964,81520
phl,1965,81320
phl,1966,81300
phl,1967,83050
phl,1968,82810
phl,1969,82530
phl,1970,83100
phl,1971,82790
phl,1972,84300
phl,1973,85960
phl,1974,88620
phl,1975,91920
phl,1976,96740
phl,1977,100900
phl,1978,101400
phl,1979,103940
phl,1980,106250
phl,1981,106700
phl,1982,107400
phl,1983,107800
phl,1984,108200
phl,1985,109100
phl,1986,109800
phl,1987,110200
phl,1988,110600
phl,1989,111000
phl,1990,111400
phl,1991,111570
phl,1992,111150
phl,1993,110650
phl,1994,110150
phl,1995,110150
phl,1996,111050
phl,1997,113350
phl,1998,112850
phl,1999,112350
phl,2000,112340
phl,2001,111840
phl,2002,111350
phl,2003,112400
phl,2004,114700
phl,2005,113550
phl,2006,115800
phl,2007,117900
phl,2008,120100
phl,2009,121000
phl,2010,121000
phl,2011,122600
phl,2012,124300
phl,2013,124400
phl,2014,124400
phl,2015,124400
phl,2016,124400
phl,2017,124400
phl,2018,124400
plw,1991,43
plw,1992,43
plw,1993,43
plw,1994,43
plw,1995,43
plw,1996,43
plw,1997,43
plw,1998,43
plw,1999,43
plw,2000,43
plw,2001,43
plw,2002,43
plw,2003,43
plw,2004,43
plw,2005,43
plw,2006,43
plw,2007,43
plw,2008,43
plw,2009,43
plw,2010,43
plw,2011,43
plw,2012,43
plw,2013,43
plw,2014,43
plw,2015,43
plw,2016,43
plw,2017,43
plw,2018,43
png,1961,4950
png,1962,4950
png,1963,4950
png,1964,5050
png,1965,5050
png,1966,5110
png,1967,5560
png,1968,5850
png,1969,6160
png,1970,6410
png,1971,6690
png,1972,6790
png,1973,6890
png,1974,6980
png,1975,7140
png,1976,7240
png,1977,7350
png,1978,7560
png,1979,7680
png,1980,7720
png,1981,7780
png,1982,7700
png,1983,7670
png,1984,7750
png,1985,8080
png,1986,8300
png,1987,8460
png,1988,8630
png,1989,8700
png,1990,8770
png,1991,8820
png,1992,8870
png,1993,8930
png,1994,8980
png,1995,9340
png,1996,9550
png,1997,9620
png,1998,9740
png,1999,9930
png,2000,10050
png,2001,10100
png,2002,10000
png,2003,10050
png,2004,10200
png,2005,10300
png,2006,10400
png,2007,10400
png,2008,11900
png,2009,11900
png,2010,11900
png,2011,11900
png,2012,11900
png,2013,11900
png,2014,11900
png,2015,11900
png,2016,11900
png,2017,11900
png,2018,11900
pol,1961,203220
pol,1962,202620
pol,1963,201840
pol,1964,201300
pol,1965,199460
pol,1966,199470
pol,1967,198190
pol,1968,197770
pol,1969,195570
pol,1970,195430
pol,1971,195080
pol,1972,193710
pol,1973,193260
pol,1974,192570
pol,1975,192240
pol,1976,191990
pol,1977,191590
pol,1978,191110
pol,1979,190480
pol,1980,190070
pol,1981,189100
pol,1982,188910
pol,1983,188790
pol,1984,189390
pol,1985,189140
pol,1986,188790
pol,1987,188690
pol,1988,188200
pol,1989,188070
pol,1990,187930
pol,1991,187530
pol,1992,187430
pol,1993,187150
pol,1994,187070
pol,1995,186220
pol,1996,184740
pol,1997,184570
pol,1998,184430
pol,1999,184350
pol,2000,184130
pol,2001,177880
pol,2002,168990
pol,2003,161690
pol,2004,163270
pol,2005,159060
pol,2006,159570
pol,2007,154690
pol,2008,156010
pol,2009,156190
pol,2010,144490
pol,2011,147790
pol,2012,145290
pol,2013,144100
pol,2014,144240
pol,2015,143710
pol,2016,143740
pol,2017,144620
pol,2018,145120
pri,1961,6160
pri,1962,6010
pri,1963,6050
pri,1964,5850
pri,1965,6090
pri,1966,5810
pri,1967,5680
pri,1968,5660
pri,1969,5620
pri,1970,5520
pri,1971,5300
pri,1972,5150
pri,1973,4920
pri,1974,4940
pri,1975,4930
pri,1976,4930
pri,1977,4910
pri,1978,4950
pri,1979,4860
pri,1980,4750
pri,1981,4670
pri,1982,4670
pri,1983,4660
pri,1984,4640
pri,1985,4610
pri,1986,4630
pri,1987,4620
pri,1988,4620
pri,1989,4500
pri,1990,4350
pri,1991,4200
pri,1992,4100
pri,1993,3110
pri,1994,3090
pri,1995,3090
pri,1996,3090
pri,1997,2910
pri,1998,2725
pri,1999,2599
pri,2000,2472
pri,2001,2347
pri,2002,2220
pri,2003,2156
pri,2004,2090
pri,2005,2024
pri,2006,1958
pri,2007,1890
pri,2008,1907
pri,2009,1923
pri,2010,1939
pri,2011,1955
pri,2012,1968
pri,2013,1922
pri,2014,1876
pri,2015,1830
pri,2016,1784
pri,2017,1738
pri,2018,1689
prk,1961,23800
prk,1962,23800
prk,1963,23800
prk,1964,23800
prk,1965,23800
prk,1966,23800
prk,1967,23800
prk,1968,23800
prk,1969,23800
prk,1970,23800
prk,1971,23800
prk,1972,23800
prk,1973,24300
prk,1974,24300
prk,1975,24300
prk,1976,24300
prk,1977,24300
prk,1978,24300
prk,1979,24300
prk,1980,25150
prk,1981,25150
prk,1982,25150
prk,1983,25150
prk,1984,25150
prk,1985,25150
prk,1986,25150
prk,1987,25150
prk,1988,25150
prk,1989,25150
prk,1990,25180
prk,1991,25300
prk,1992,25300
prk,1993,25500
prk,1994,26500
prk,1995,26500
prk,1996,25500
prk,1997,25500
prk,1998,25500
prk,1999,25500
prk,2000,25500
prk,2001,25500
prk,2002,25500
prk,2003,25500
prk,2004,25500
prk,2005,26000
prk,2006,26000
prk,2007,26000
prk,2008,26500
prk,2009,26700
prk,2010,26800
prk,2011,26300
prk,2012,26300
prk,2013,26300
prk,2014,26300
prk,2015,26300
prk,2016,26300
prk,2017,26300
prk,2018,26300
prt,1961,38750
prt,1962,38810
prt,1963,38870
prt,1964,38930
prt,1965,38990
prt,1966,39050
prt,1967,39110
prt,1968,39130
prt,1969,39230
prt,1970,39290
prt,1971,39350
prt,1972,39410
prt,1973,39460
prt,1974,39510
prt,1975,39560
prt,1976,39610
prt,1977,39660
prt,1978,39710
prt,1979,39760
prt,1980,39790
prt,1981,39820
prt,1982,39850
prt,1983,39880
prt,1984,39910
prt,1985,39940
prt,1986,39970
prt,1987,40010
prt,1988,40050
prt,1989,40050
prt,1990,39630
prt,1991,39200
prt,1992,38780
prt,1993,39590
prt,1994,39520
prt,1995,39240
prt,1996,37300
prt,1997,35820
prt,1998,37225
prt,1999,38630
prt,2000,39563.8
prt,2001,38538.2
prt,2002,38777.2
prt,2003,38136.8
prt,2004,38696.1
prt,2005,38238.9
prt,2006,37576.6
prt,2007,36609.2
prt,2008,37258.6
prt,2009,36955.8
prt,2010,36541.7
prt,2011,36493.6
prt,2012,36644.1
prt,2013,37011
prt,2014,36638.8
prt,2015,36387.8
prt,2016,36190.3
prt,2017,35878.014
prt,2018,35739.9
pry,1961,104110
pry,1962,105220
pry,1963,106400
pry,1964,107720
pry,1965,108950
pry,1966,110200
pry,1967,111210
pry,1968,112170
pry,1969,113170
pry,1970,114170
pry,1971,115180
pry,1972,116180
pry,1973,117660
pry,1974,120330
pry,1975,122540
pry,1976,124740
pry,1977,126840
pry,1978,124050
pry,1979,126150
pry,1980,130350
pry,1981,134570
pry,1982,138930
pry,1983,144300
pry,1984,149670
pry,1985,154990
pry,1986,165510
pry,1987,170480
pry,1988,170850
pry,1989,171220
pry,1990,141841.4
pry,1991,144395.61
pry,1992,146949.82
pry,1993,149504.03
pry,1994,160320
pry,1995,164580
pry,1996,190210
pry,1997,191710
pry,1998,196020
pry,1999,200830
pry,2000,167383.5
pry,2001,170804.94
pry,2002,195810
pry,2003,193460
pry,2004,181069.26
pry,2005,184490.7
pry,2006,187912.14
pry,2007,191333.58
pry,2008,194755.02
pry,2009,198176.46
pry,2010,201597.9
pry,2011,205740.44
pry,2012,209882.98
pry,2013,214025.52
pry,2014,217480
pry,2015,219530
pry,2016,217490
pry,2017,217380
pry,2018,218190
pse,1961,3660
pse,1962,3660
pse,1963,3660
pse,1964,3650
pse,1965,3650
pse,1966,3660
pse,1967,3670
pse,1968,3670
pse,1969,3670
pse,1970,3680
pse,1971,3680
pse,1972,3680
pse,1973,3680
pse,1974,3690
pse,1975,3690
pse,1976,3710
pse,1977,3730
pse,1978,3750
pse,1979,3740
pse,1980,3750
pse,1981,3790
pse,1982,3800
pse,1983,3820
pse,1984,3830
pse,1985,3800
pse,1986,3800
pse,1987,3780
pse,1988,3780
pse,1989,3770
pse,1990,3750
pse,1991,3720
pse,1992,3700
pse,1993,3700
pse,1994,3700
pse,1995,3760
pse,1996,3720
pse,1997,3700
pse,1998,3490
pse,1999,3640
pse,2000,3720
pse,2001,3690
pse,2002,3700
pse,2003,3670
pse,2004,3670
pse,2005,3637.99988
pse,2006,3577.00012
pse,2007,3535
pse,2008,3502.00012
pse,2009,2992.99988
pse,2010,2478.99994
pse,2011,2595
pse,2012,2719.70001
pse,2013,2808.20007
pse,2014,2980
pse,2015,2969.20013
pse,2016,2969.20013
pyf,1961,440
pyf,1962,440
pyf,1963,440
pyf,1964,440
pyf,1965,440
pyf,1966,440
pyf,1967,440
pyf,1968,440
pyf,1969,440
pyf,1970,440
pyf,1971,440
pyf,1972,440
pyf,1973,440
pyf,1974,440
pyf,1975,440
pyf,1976,440
pyf,1977,440
pyf,1978,440
pyf,1979,440
pyf,1980,440
pyf,1981,440
pyf,1982,440
pyf,1983,440
pyf,1984,440
pyf,1985,440
pyf,1986,440
pyf,1987,430
pyf,1988,430
pyf,1989,430
pyf,1990,430
pyf,1991,430
pyf,1992,430
pyf,1993,430
pyf,1994,430
pyf,1995,430
pyf,1996,430
pyf,1997,430
pyf,1998,430
pyf,1999,430
pyf,2000,430
pyf,2001,430
pyf,2002,450
pyf,2003,450
pyf,2004,450
pyf,2005,450
pyf,2006,450
pyf,2007,450
pyf,2008,450
pyf,2009,445
pyf,2010,445
pyf,2011,455
pyf,2012,455
pyf,2013,455
pyf,2014,455
pyf,2015,455
pyf,2016,455
pyf,2017,455
pyf,2018,455
qat,1961,510
qat,1962,510
qat,1963,510
qat,1964,510
qat,1965,510
qat,1966,510
qat,1967,510
qat,1968,510
qat,1969,510
qat,1970,510
qat,1971,510
qat,1972,510
qat,1973,510
qat,1974,520
qat,1975,520
qat,1976,520
qat,1977,520
qat,1978,520
qat,1979,530
qat,1980,550
qat,1981,560
qat,1982,570
qat,1983,580
qat,1984,590
qat,1985,590
qat,1986,600
qat,1987,610
qat,1988,610
qat,1989,600
qat,1990,610
qat,1991,610
qat,1992,640
qat,1993,650
qat,1994,650
qat,1995,650
qat,1996,660
qat,1997,660
qat,1998,660
qat,1999,660
qat,2000,660
qat,2001,663
qat,2002,645
qat,2003,646
qat,2004,646
qat,2005,642
qat,2006,656
qat,2007,656
qat,2008,670.6
qat,2009,651
qat,2010,665
qat,2011,650.3
qat,2012,665.2
qat,2013,685
qat,2014,676
qat,2015,678
qat,2016,670
qat,2017,670
qat,2018,670
rou,1961,146010
rou,1962,146880
rou,1963,147240
rou,1964,147420
rou,1965,147910
rou,1966,148350
rou,1967,148380
rou,1968,149720
rou,1969,149680
rou,1970,149300
rou,1971,149350
rou,1972,149430
rou,1973,149040
rou,1974,149290
rou,1975,149460
rou,1976,149550
rou,1977,149600
rou,1978,149650
rou,1979,149670
rou,1980,149640
rou,1981,149480
rou,1982,149630
rou,1983,149810
rou,1984,149920
rou,1985,150200
rou,1986,150380
rou,1987,150930
rou,1988,151090
rou,1989,147580
rou,1990,147690
rou,1991,147980
rou,1992,147900
rou,1993,147930
rou,1994,147980
rou,1995,147970
rou,1996,147820
rou,1997,147980
rou,1998,147470
rou,1999,147810
rou,2000,148570
rou,2001,147980
rou,2002,148180
rou,2003,148000
rou,2004,141300
rou,2005,141800
rou,2006,140390
rou,2007,136300
rou,2008,136340
rou,2009,136210
rou,2010,141560
rou,2011,139820
rou,2012,137330
rou,2013,139050
rou,2014,138300
rou,2015,138580
rou,2016,135210
rou,2017,133780
rou,2018,134140
rus,1992,2216310
rus,1993,2187950
rus,1994,2177110
rus,1995,2164000
rus,1996,2161110
rus,1997,2179890
rus,1998,2172870
rus,1999,2167900
rus,2000,2171620
rus,2001,2168610
rus,2002,2166510
rus,2003,2162770
rus,2004,2159800
rus,2005,2156800
rus,2006,2154880
rus,2007,2154630
rus,2008,2154940
rus,2009,2154940
rus,2010,2154940
rus,2011,2154940
rus,2012,2154940
rus,2013,2154940
rus,2014,2154940
rus,2015,2154940
rus,2016,2154940
rus,2017,2154940
rus,2018,2154940
rwa,1961,13150
rwa,1962,13250
rwa,1963,13350
rwa,1964,13450
rwa,1965,13550
rwa,1966,13650
rwa,1967,13750
rwa,1968,13830
rwa,1969,13970
rwa,1970,14040
rwa,1971,14480
rwa,1972,15080
rwa,1973,15050
rwa,1974,15840
rwa,1975,16120
rwa,1976,16390
rwa,1977,16650
rwa,1978,16800
rwa,1979,16970
rwa,1980,17150
rwa,1981,17600
rwa,1982,17750
rwa,1983,17900
rwa,1984,18080
rwa,1985,18190
rwa,1986,18300
rwa,1987,18420
rwa,1988,18530
rwa,1989,18550
rwa,1990,18790
rwa,1991,18770
rwa,1992,18370
rwa,1993,17300
rwa,1994,14850
rwa,1995,14850
rwa,1996,15450
rwa,1997,15950
rwa,1998,16150
rwa,1999,16610
rwa,2000,16700
rwa,2001,17490
rwa,2002,18310
rwa,2003,18040
rwa,2004,18158.8
rwa,2005,17829
rwa,2006,18029.5
rwa,2007,18048.8
rwa,2008,18074.4
rwa,2009,18088.7
rwa,2010,18039.2
rwa,2011,18164.4
rwa,2012,18157.3
rwa,2013,18425
rwa,2014,18095
rwa,2015,18117
rwa,2016,18117
rwa,2017,18117
rwa,2018,18117
sau,1961,861700
sau,1962,861900
sau,1963,862120
sau,1964,862410
sau,1965,862620
sau,1966,862840
sau,1967,863040
sau,1968,863400
sau,1969,863750
sau,1970,864200
sau,1971,864670
sau,1972,865170
sau,1973,865700
sau,1974,866400
sau,1975,866840
sau,1976,867500
sau,1977,868040
sau,1978,868560
sau,1979,869090
sau,1980,869620
sau,1981,870130
sau,1982,870680
sau,1983,872700
sau,1984,924230
sau,1985,976250
sau,1986,1027800
sau,1987,1079800
sau,1988,1131300
sau,1989,1182900
sau,1990,1234810
sau,1991,1236720
sau,1992,1237460
sau,1993,1307850
sau,1994,1377850
sau,1995,1447850
sau,1996,1517850
sau,1997,1587850
sau,1998,1667850
sau,1999,1737850
sau,2000,1737850
sau,2001,1737910
sau,2002,1737930
sau,2003,1737980
sau,2004,1737090
sau,2005,1737170
sau,2006,1736740
sau,2007,1736750
sau,2008,1735720
sau,2009,1734350
sau,2010,1734060
sau,2011,1733880
sau,2012,1733450
sau,2013,1732950
sau,2014,1735753
sau,2015,1736354
sau,2016,1736190
sau,2017,1736292
sau,2018,1736290
sdn,2011,682113.6
sdn,2012,682071.6
sdn,2013,681945.6
sdn,2014,681861.6
sdn,2015,681861.6
sdn,2016,681861.6
sdn,2017,681861.6
sdn,2018,681861.6
sen,1961,86470
sen,1962,86470
sen,1963,87470
sen,1964,87470
sen,1965,88470
sen,1966,88470
sen,1967,89470
sen,1968,91170
sen,1969,89030
sen,1970,88640
sen,1971,89460
sen,1972,89460
sen,1973,89960
sen,1974,90460
sen,1975,90460
sen,1976,90450
sen,1977,88440
sen,1978,88430
sen,1979,88420
sen,1980,88410
sen,1981,88400
sen,1982,88390
sen,1983,88380
sen,1984,88370
sen,1985,88360
sen,1986,88340
sen,1987,88320
sen,1988,88300
sen,1989,88270
sen,1990,88690
sen,1991,87090
sen,1992,87800
sen,1993,88180
sen,1994,89150
sen,1995,88150
sen,1996,89070
sen,1997,86280
sen,1998,83900
sen,1999,91120
sen,2000,90270
sen,2001,87990
sen,2002,87500
sen,2003,86320
sen,2004,86870
sen,2005,87760
sen,2006,84880
sen,2007,85030
sen,2008,92750
sen,2009,94880
sen,2010,94580
sen,2011,89650
sen,2012,89650
sen,2013,88680
sen,2014,88720
sen,2015,88730
sen,2016,88780
sen,2017,88780
sen,2018,88780
sgp,1961,140
sgp,1962,140
sgp,1963,130
sgp,1964,130
sgp,1965,130
sgp,1966,130
sgp,1967,130
sgp,1968,120
sgp,1969,120
sgp,1970,120
sgp,1971,100
sgp,1972,110
sgp,1973,110
sgp,1974,90
sgp,1975,80
sgp,1976,80
sgp,1977,80
sgp,1978,80
sgp,1979,80
sgp,1980,80
sgp,1981,70
sgp,1982,60
sgp,1983,60
sgp,1984,60
sgp,1985,50
sgp,1986,40
sgp,1987,30
sgp,1988,30
sgp,1989,20
sgp,1990,20
sgp,1991,12
sgp,1992,12
sgp,1993,12
sgp,1994,12
sgp,1995,12
sgp,1996,12
sgp,1997,12
sgp,1998,12
sgp,1999,12
sgp,2000,12
sgp,2001,12
sgp,2002,12
sgp,2003,8
sgp,2004,8
sgp,2005,7.6
sgp,2006,7.5
sgp,2007,8
sgp,2008,7
sgp,2009,7
sgp,2010,7.4
sgp,2011,7.3
sgp,2012,7.3
sgp,2013,6.7
sgp,2014,6.6
sgp,2015,6.6
sgp,2016,6.6
sgp,2017,6.6
sgp,2018,6.6
slb,1961,550
slb,1962,550
slb,1963,550
slb,1964,550
slb,1965,550
slb,1966,550
slb,1967,550
slb,1968,550
slb,1969,550
slb,1970,550
slb,1971,550
slb,1972,550
slb,1973,550
slb,1974,550
slb,1975,550
slb,1976,550
slb,1977,560
slb,1978,570
slb,1979,590
slb,1980,590
slb,1981,590
slb,1982,620
slb,1983,620
slb,1984,640
slb,1985,640
slb,1986,660
slb,1987,650
slb,1988,670
slb,1989,680
slb,1990,680
slb,1991,690
slb,1992,710
slb,1993,710
slb,1994,720
slb,1995,730
slb,1996,730
slb,1997,730
slb,1998,740
slb,1999,760
slb,2000,760
slb,2001,770
slb,2002,790
slb,2003,830
slb,2004,830
slb,2005,890
slb,2006,940
slb,2007,940
slb,2008,970
slb,2009,1010
slb,2010,1070
slb,2011,1100
slb,2012,1110
slb,2013,1110
slb,2014,1115
slb,2015,1130
slb,2016,1140
slb,2017,1170
slb,2018,1170
sle,1961,26120
sle,1962,26170
sle,1963,26240
sle,1964,26290
sle,1965,26340
sle,1966,26390
sle,1967,26440
sle,1968,26540
sle,1969,26590
sle,1970,26640
sle,1971,26690
sle,1972,26740
sle,1973,26790
sle,1974,26840
sle,1975,26890
sle,1976,26940
sle,1977,26990
sle,1978,27090
sle,1979,27190
sle,1980,27240
sle,1981,27290
sle,1982,27440
sle,1983,27490
sle,1984,27640
sle,1985,28140
sle,1986,28190
sle,1987,28240
sle,1988,28250
sle,1989,28250
sle,1990,28250
sle,1991,28250
sle,1992,28150
sle,1993,28110
sle,1994,28100
sle,1995,28100
sle,1996,28100
sle,1997,28090
sle,1998,28090
sle,1999,28040
sle,2000,28100
sle,2001,30015.2
sle,2002,32300.8
sle,2003,35666.7
sle,2004,37727.3
sle,2005,38120.2
sle,2006,40298.8
sle,2007,36237.2
sle,2008,37122.3
sle,2009,38009.7
sle,2010,39303.8
sle,2011,40176.3
sle,2012,38366.5
sle,2013,39486.5
sle,2014,39490
sle,2015,39490
sle,2016,39490
sle,2017,39490
sle,2018,39490
slv,1961,12520
slv,1962,12520
slv,1963,12580
slv,1964,12580
slv,1965,12600
slv,1966,12500
slv,1967,12410
slv,1968,12390
slv,1969,12370
slv,1970,12350
slv,1971,12780
slv,1972,12810
slv,1973,12880
slv,1974,12980
slv,1975,13080
slv,1976,13000
slv,1977,13090
slv,1978,13500
slv,1979,14000
slv,1980,14100
slv,1981,13700
slv,1982,13410
slv,1983,13370
slv,1984,13470
slv,1985,13670
slv,1986,13870
slv,1987,13870
slv,1988,14070
slv,1989,14070
slv,1990,13531.2
slv,1991,13576.2
slv,1992,13621.2
slv,1993,13666.2
slv,1994,13711.2
slv,1995,13756.2
slv,1996,13880
slv,1997,13846.2
slv,1998,13891.2
slv,1999,14810
slv,2000,13981.2
slv,2001,14026.2
slv,2002,14071.2
slv,2003,14116.2
slv,2004,14161.2
slv,2005,14206.2
slv,2006,14251.2
slv,2007,14296.2
slv,2008,14341.2
slv,2009,14386.2
slv,2010,14431.2
slv,2011,14476.2
slv,2012,14521.2
slv,2013,14566.2
slv,2014,14611.2
slv,2015,14656.2
slv,2016,14701.2
slv,2017,14746.2
slv,2018,14791.2
smr,1961,10
smr,1962,10
smr,1963,10
smr,1964,10
smr,1965,10
smr,1966,10
smr,1967,10
smr,1968,10
smr,1969,10
smr,1970,10
smr,1971,10
smr,1972,10
smr,1973,10
smr,1974,10
smr,1975,10
smr,1976,10
smr,1977,10
smr,1978,10
smr,1979,10
smr,1980,10
smr,1981,10
smr,1982,10
smr,1983,10
smr,1984,10
smr,1985,10
smr,1986,10
smr,1987,10
smr,1988,10
smr,1989,10
smr,1990,10
smr,1991,10
smr,1992,10
smr,1993,10
smr,1994,10
smr,1995,10
smr,1996,10
smr,1997,10
smr,1998,10
smr,1999,10
smr,2000,10
smr,2001,10
smr,2002,10
smr,2003,10
smr,2004,10
smr,2005,10
smr,2006,10
smr,2007,10
smr,2008,10
smr,2009,10
smr,2010,10
smr,2011,10
smr,2012,10
smr,2013,10
smr,2014,10
smr,2015,23
smr,2016,23
smr,2017,23
smr,2018,23
som,1961,439050
som,1962,439100
som,1963,439150
som,1964,439200
som,1965,439250
som,1966,439300
som,1967,439350
som,1968,439400
som,1969,439450
som,1970,439500
som,1971,439550
som,1972,439600
som,1973,439650
som,1974,439700
som,1975,439750
som,1976,439800
som,1977,439850
som,1978,439900
som,1979,439950
som,1980,440000
som,1981,440050
som,1982,440100
som,1983,440150
som,1984,440200
som,1985,440250
som,1986,440300
som,1987,440350
som,1988,440390
som,1989,440400
som,1990,440420
som,1991,440420
som,1992,440430
som,1993,440440
som,1994,440500
som,1995,440560
som,1996,440610
som,1997,440660
