geo,time,nv_agr_totl_kn
mus,1980,7122276299.55385
mus,1981,8684081746.06369
mus,1982,10367730256.8715
mus,1983,9019247684.37236
mus,1984,9087010711.00142
mus,1985,10110231087.1649
mus,1986,11194438187.2946
mus,1987,10780243965.8566
mus,1988,10259742553.1181
mus,1989,9504648938.79387
mus,1990,10417359240.3527
mus,1991,10252549458.1471
mus,1992,10893548745.3614
mus,1993,10253545997.9267
mus,1994,9661178351.97536
mus,1995,10382034626.8966
mus,1996,10972887812.3942
mus,1997,11371695331.8713
mus,1998,11284632056.506
mus,1999,8407756018.24435
mus,2000,11200982517.4091
mus,2001,12150886535.3885
mus,2002,10020525396.2813
mus,2003,10328199677.9295
mus,2004,11307785780.7493
mus,2005,10833675655.3657
mus,2006,10935000000
mus,2007,10689969199.0559
mus,2008,10976796781.0507
mus,2009,12096526460.9944
mus,2010,12051149464.604
mus,2011,12471559155.5798
mus,2012,12609559917.4869
mus,2013,12672372698.7573
mus,2014,13137064780.1395
mus,2015,13170548889.377
mus,2016,13652213716.3276
mus,2017,13625666194.3882
mus,2018,13445463365.7383
mus,2019,13998439118.1916
mus,2020,13643400517.3173
mwi,1967,308228669930.96399
mwi,1968,288635852427.69
mwi,1969,300741998880.23297
mwi,1970,296759701231.84399
mwi,1971,346777180580.85693
mwi,1972,380069063596.02802
mwi,1973,356175359763.966
mwi,1974,363502749823.68896
mwi,1975,366847868540.784
mwi,1976,410334417359.75098
mwi,1977,456369599060.37402
mwi,1978,469750075106.62598
mwi,1979,484404855226.07202
mwi,1980,452705890877.63202
mwi,1981,415591017903.46399
mwi,1982,442192689397.58307
mwi,1983,461785480595.09497
mwi,1984,488227871098.20599
mwi,1985,490617222988.854
mwi,1986,493643753025.54999
mwi,1987,497785331664.94702
mwi,1988,507820662295.71802
mwi,1989,520245398213.90802
mwi,1990,518971094533.336
mwi,1991,585395553627.41394
mwi,1992,438369673562.61298
mwi,1993,670616423755.25598
mwi,1994,476668542089.21198
mwi,1995,665382787777.79395
mwi,1996,835104592303.82385
mwi,1997,836223218466.96094
mwi,1998,922682985133.91699
mwi,1999,1016014235857
mwi,2000,1069851600303.56006
mwi,2001,1005845797305.42004
mwi,2002,1065126486080.16003
mwi,2003,1100362045568.68994
mwi,2004,1140460882723.61011
mwi,2005,1034053005915.18994
mwi,2006,986274000000
mwi,2007,1096465000000
mwi,2008,1135938000000
mwi,2009,1181326000000
mwi,2010,1261701000000
mwi,2011,1338665000000
mwi,2012,1322601000000
mwi,2013,1404602000000
mwi,2014,1487308000000
mwi,2015,1457305000000
mwi,2016,1423349000000
mwi,2017,1497364000000
mwi,2018,1501799000000
mwi,2019,1590381000000
mwi,2020,1644454000000
mys,1970,27112612020.3388
mys,1971,27504206574.8941
mys,1972,29601129850.8793
mys,1973,33087575311.6647
mys,1974,35373980360.3723
mys,1975,34300255309.2091
mys,1976,38498309028.7756
mys,1977,39407817218.6661
mys,1978,40056262475.5159
mys,1979,42359511074.0688
mys,1980,42902688070.9098
mys,1981,44986978581.1814
mys,1982,47896563768.6301
mys,1983,47589180970.1852
mys,1984,48940812607.5639
mys,1985,49913480286.1795
mys,1986,51993560012.3194
mys,1987,55648436631.7154
mys,1988,57157838397.2319
mys,1989,59877511960.8628
mys,1990,58842593163.9498
mys,1991,59454601600
mys,1992,63532395600
mys,1993,61538198600
mys,1994,60372619700
mys,1995,58842593200
mys,1996,61510694200
mys,1997,61923281500
mys,1998,60211022400
mys,1999,60499839900
mys,2000,64165037300
mys,2001,64054072200
mys,2002,65890230400
mys,2003,69864036600
mys,2004,73130178600
mys,2005,75027053600
mys,2006,79405525000
mys,2007,86414480400
mys,2008,83438039200
mys,2009,74864095700
mys,2010,85641631000
mys,2011,91503518600
mys,2012,92382853400
mys,2013,94216953700
mys,2014,96146117100
mys,2015,97538943000
mys,2016,93977445000
mys,2017,99508778000
mys,2018,99637000000
mys,2019,101580000000
mys,2020,99367000000
nam,1980,7259278393.7601
nam,1981,6999876325.00335
nam,1982,6697096742.32281
nam,1983,6521201310.9096
nam,1984,6777129591.58929
nam,1985,7152210799.61359
nam,1986,7210818610.68113
nam,1987,7599337852.24312
nam,1988,7654393201.62298
nam,1989,8131084501.30529
nam,1990,8545516866.2941
nam,1991,9243170200
nam,1992,7292346700
nam,1993,7093906400
nam,1994,8880410600
nam,1995,8374321000
nam,1996,9648631600
nam,1997,8895644200
nam,1998,8732451000
nam,1999,9688569700
nam,2000,10143964500
nam,2001,9197147100
nam,2002,11134617900
nam,2003,11118359500
nam,2004,11961861700
nam,2005,13753776300
nam,2006,14270354900
nam,2007,13617986700
nam,2008,9924913700
nam,2009,10585726400
nam,2010,11689844700
nam,2011,11810589300
nam,2012,12770026900
nam,2013,10299312000
nam,2014,10951610800
nam,2015,9710863400
nam,2016,9917440100
nam,2017,10205933000
nam,2018,10614253800
nam,2019,10278755200
nam,2020,10908965100
ner,1990,570561951111.99597
ner,1991,593033141808.29297
ner,1992,616769061695.66394
ner,1993,627380554214.60095
ner,1994,635845970478.81799
ner,1995,629710872986.71997
ner,1996,684064613178.79504
ner,1997,678818496635.40405
ner,1998,872683228636.57312
ner,1999,883299229498.01599
ner,2000,812376979223.96497
ner,2001,915602726507.16284
ner,2002,982789399528.36499
ner,2003,1033958190980.96997
ner,2004,953979940376.28796
ner,2005,1081849991751.96997
ner,2006,1194124839523.33008
ner,2007,1249418128335.69995
ner,2008,1448454977410.07007
ner,2009,1312825596483.34009
ner,2010,1514029379272.8501
ner,2011,1470775446085.83008
ner,2012,1686542981346.40991
ner,2013,1680333311864.42993
ner,2014,1819517220394.1001
ner,2015,1855943000000
ner,2016,2176023000000
ner,2017,2293749242400
ner,2018,2474900419700
ner,2019,2558695384500
ner,2020,2756682976200
nga,1981,2364373148671
nga,1982,2425960886265.66016
nga,1983,2409081920773.39014
nga,1984,2303505415688.52979
nga,1985,2731062466686.93994
nga,1986,2986835381860.79004
nga,1987,2891672333232.37012
nga,1988,3174567615700.27979
nga,1989,3325947091165.6001
nga,1990,3464716264876.64941
nga,1991,3590837435900
nga,1992,3674792832000
nga,1993,3743665812400
nga,1994,3839675449800
nga,1995,3977381935700
nga,1996,4133548212200
nga,1997,4305679634400
nga,1998,4475241380600
nga,1999,4703643681700
nga,2000,4840971196100
nga,2001,5024542107300
nga,2002,7817084495100
nga,2003,8364832102800
nga,2004,8888573399700
nga,2005,9516991539900
nga,2006,10222474981500
nga,2007,10958469131800
nga,2008,11645370979400
nga,2009,12330325547500
nga,2010,13048892800000
nga,2011,13429378768100
nga,2012,14329705622000
nga,2013,14750523211300
nga,2014,15380389335400
nga,2015,15952220140900
nga,2016,16607337334500
nga,2017,17179495286600
nga,2018,17544147740400
nga,2019,17958583707700
nga,2020,18348175935300
nic,1960,5955619773.69637
nic,1961,6491262405.78186
nic,1962,7145835859.56769
nic,1963,8150165794.728
nic,1964,9460220571.16762
nic,1965,10331093782.7406
nic,1966,10063045499.4808
nic,1967,10821569938.646
nic,1968,10364230996.4204
nic,1969,11821587496.6834
nic,1970,10971822236.2903
nic,1971,11391938554.9302
nic,1972,11389441915.5433
nic,1973,12415333736.3173
nic,1974,13675228757.8031
nic,1975,13915360073.3737
nic,1976,14386317048.6183
nic,1977,15067899601.2254
nic,1978,15989840436.62
nic,1979,13532239411.1023
nic,1980,10955253629.4503
nic,1981,11997714057.0641
nic,1982,12336803079.2402
nic,1983,13048345304.4894
nic,1984,12351555948.3444
nic,1985,11758490610.3615
nic,1986,10727151576.38
nic,1987,10378983865.5244
nic,1988,9325175077.06131
nic,1989,10182064586.21
nic,1990,10202781649.4048
nic,1991,9805336800
nic,1992,10105192000
nic,1993,10289302600
nic,1994,11413500500
nic,1995,12403946500
nic,1996,13573715900
nic,1997,13469138400
nic,1998,13433318000
nic,1999,14248502200
nic,2000,15967473300
nic,2001,16395984800
nic,2002,16353902600
nic,2003,16672132500
nic,2004,17623945000
nic,2005,18438508000
nic,2006,18894794890.1032
nic,2007,21119852974.9448
nic,2008,21358761497.0994
nic,2009,21586285904.4683
nic,2010,22128925608.967
nic,2011,23393335911.1648
nic,2012,23289968480.111
nic,2013,22810915182.7715
nic,2014,23291301633.2446
nic,2015,23139840078.8003
nic,2016,24250198940.5703
nic,2017,26482248661.9696
nic,2018,26757546818.1981
nic,2019,27552150237.9816
nic,2020,27794270011.3787
nld,1969,1858438000
nld,1970,2055506000
nld,1971,2307801000
nld,1972,2399576000
nld,1973,2546045000
nld,1974,2881954000
nld,1975,3286893000
nld,1976,3669854000
nld,1977,3739339000
nld,1978,4040976000
nld,1979,4518329000
nld,1980,4733819000
nld,1981,5160561000
nld,1982,5378692000
nld,1983,5221434000
nld,1984,5807700000
nld,1985,6045129000
nld,1986,6674205000
nld,1987,6595942000
nld,1988,7113271000
nld,1989,7523787000
nld,1990,8194934000
nld,1991,8399936000
nld,1992,8703878000
nld,1993,8950214000
nld,1994,9179333000
nld,1995,9357739000
nld,1996,8923240000
nld,1997,9565756000
nld,1998,9120350000
nld,1999,9736394000
nld,2000,9841012000
nld,2001,9345646000
nld,2002,9426723000
nld,2003,9685659000
nld,2004,10223904000
nld,2005,10253920000
nld,2006,10289986000
nld,2007,10550515000
nld,2008,10819647000
nld,2009,11200001000
nld,2010,11224236000
nld,2011,11122538000
nld,2012,11048886000
nld,2013,11144733000
nld,2014,11656366000
nld,2015,11898000000
nld,2016,12163000000
nld,2017,12220350000
nld,2018,12062432000
nld,2019,12270144000
nld,2020,12317195000
nor,1970,18915000000
nor,1971,19908000000
nor,1972,19892000000
nor,1973,19138000000
nor,1974,21053000000
nor,1975,21346000000
nor,1976,21672000000
nor,1977,21178000000
nor,1978,20992000000
nor,1979,19600000000
nor,1980,21207000000
nor,1981,22861000000
nor,1982,22613000000
nor,1983,21897000000
nor,1984,24200000000
nor,1985,21943000000
nor,1986,20414000000
nor,1987,21376000000
nor,1988,21572000000
nor,1989,22379000000
nor,1990,23448000000
nor,1991,25853000000
nor,1992,24510000000
nor,1993,28161000000
nor,1994,28955000000
nor,1995,30901000000
nor,1996,30781000000
nor,1997,30355000000
nor,1998,30907000000
nor,1999,30908000000
nor,2000,30111000000
nor,2001,29380000000
nor,2002,31924000000
nor,2003,31337000000
nor,2004,34889000000
nor,2005,35675000000
nor,2006,37029000000
nor,2007,39670000000
nor,2008,41366000000
nor,2009,41957000000
nor,2010,45301000000
nor,2011,47019000000
nor,2012,49374000000
nor,2013,47367000000
nor,2014,50626000000
nor,2015,47836000000
nor,2016,44957000000
nor,2017,46850000000
nor,2018,46436000000
nor,2019,46975000000
nor,2020,47542000000
npl,1965,142738454876.71399
npl,1966,159450900947.00299
npl,1967,152888322379.19
npl,1968,153707468579.19699
npl,1969,158321040325.42499
npl,1970,163800847165.36899
npl,1971,164958957053.12299
npl,1972,166164136602.48901
npl,1973,164751801209.46799
npl,1974,174026033595.633
npl,1975,176954253567.17099
npl,1976,177924047015.17401
npl,1977,170485833331.04901
npl,1978,170419924489.164
npl,1979,175570167440.327
npl,1980,167171589626.20001
npl,1981,184703172280.448
npl,1982,193167678392.186
npl,1983,191077453416.97601
npl,1984,209635328498.83801
npl,1985,214305408840.72601
npl,1986,220095901030.466
npl,1987,218561196503.77097
npl,1988,232891533188.76401
npl,1989,247250119139.93201
npl,1990,261505125939.314
npl,1991,267135573989.26901
npl,1992,264292103605.29199
npl,1993,262653812770.68201
npl,1994,282624014076.77399
npl,1995,281682467435.02893
npl,1996,294129712401.93402
npl,1997,306275662201.96094
npl,1998,309458089341.18494
npl,1999,317875515057.11902
npl,2000,333674665540.87201
npl,2001,348022676075.26801
npl,2002,358750160586.96698
npl,2003,370689714434.78003
npl,2004,388519656901.27399
npl,2005,402109592981.65503
npl,2006,409274667064.51599
npl,2007,413257500067.50403
npl,2008,437326692437.612
npl,2009,450531986588.45203
npl,2010,459595671125.854
npl,2011,480326082095.92706
npl,2012,505734687995.31
npl,2013,512342414360.29401
npl,2014,535329415009.84003
npl,2015,541757954715.10999
npl,2016,541301129917.78302
npl,2017,569311993280.13196
npl,2018,584166820757.797
npl,2019,614291882642.41394
npl,2020,628013870594.46204
nru,2013,3031000
nru,2014,3319900
nru,2015,3494200
nzl,1977,4412077000
nzl,1978,4172751000
nzl,1979,4722053000
nzl,1980,5300498000
nzl,1981,5286368000
nzl,1982,5493901000
nzl,1983,5145951000
nzl,1984,5371147000
nzl,1985,6362893000
nzl,1986,6245438000
nzl,1987,6883052000
nzl,1988,6687882000
nzl,1989,6325802000
nzl,1990,7427055000
nzl,1991,7470328000
nzl,1992,6543933000
nzl,1993,7657550000
nzl,1994,7674329000
nzl,1995,8223631000
nzl,1996,8949557000
nzl,1997,8983999000
nzl,1998,8592776000
nzl,1999,9004311000
nzl,2000,9331066000
nzl,2001,9158857000
nzl,2002,9105870000
nzl,2003,10127642000
nzl,2004,9815900000
nzl,2005,10326344000
nzl,2006,10374916000
nzl,2007,8847998000
nzl,2008,9650756000
nzl,2009,9868004000
nzl,2010,9083792000
nzl,2011,10214188000
nzl,2012,10725516000
nzl,2013,10631905000
nzl,2014,11167960000
nzl,2015,11417000000
nzl,2016,11472637000
nzl,2017,11004582000
nzl,2018,11751703000
nzl,2019,11371961000
omn,1998,212410779.00106
omn,1999,228730250.96329
omn,2000,229773508.3363
omn,2001,242087390.68063
omn,2002,244475088.96512
omn,2003,239496095.35302
omn,2004,248981862.37816
omn,2005,242283983.45542
omn,2006,235469682.23467
omn,2007,244921942.35452
omn,2008,256021625.31753
omn,2009,269428646.7837
omn,2010,295000000
omn,2011,295100000
omn,2012,293600000
omn,2013,340300000
omn,2014,346000000
omn,2015,465800000
omn,2016,504100000
omn,2017,534200000
omn,2018,650700000
omn,2019,678400000
omn,2020,775400000
pak,1960,325058485767.39502
pak,1961,324402620528.70599
pak,1962,344455322107.79602
pak,1963,362405343385.99103
pak,1964,371529869329.20599
pak,1965,391023461249.22803
pak,1966,392793942620.18298
pak,1967,414334799570.95203
pak,1968,462938729181.97198
pak,1969,483847271241.33398
pak,1970,530048404691.54999
pak,1971,513776837656.19098
pak,1972,531608114465.888
pak,1973,540460521422.21893
pak,1974,563055236356.07104
pak,1975,551125564048.51697
pak,1976,575785840547.96301
pak,1977,590329080612.93701
pak,1978,606980036542.51794
pak,1979,625780862737.27405
pak,1980,667134249465.31201
pak,1981,691541600069.13098
pak,1982,724209239094.99182
pak,1983,756107406855.90686
pak,1984,719629042557.79602
pak,1985,798243168030.23999
pak,1986,845728448731.64197
pak,1987,873245591160.12
pak,1988,897096900688.005
pak,1989,958729937300.82092
pak,1990,987785948121.65503
pak,1991,1036800956800
pak,1992,1135310715700
pak,1993,1075297878900
pak,1994,1131508997600
pak,1995,1205823535900
pak,1996,1347184089600
pak,1997,1348849604200
pak,1998,1409785715300
pak,1999,1437257654900
pak,2000,1524840000000
pak,2001,1513844000000
pak,2002,1525297000000
pak,2003,1592631000000
pak,2004,1637993000000
pak,2005,1753003000000
pak,2006,1775346000000
pak,2007,1836125000000
pak,2008,1869310000000
pak,2009,1934691000000
pak,2010,1939132000000
pak,2011,1977178000000
pak,2012,2048794000000
pak,2013,2103600000000
pak,2014,2156117000000
pak,2015,2202043000000
pak,2016,2205433000000
pak,2017,2253565000000
pak,2018,2343614000000
pak,2019,2356827000000
pak,2020,2434850000000
pan,1970,346748217.33438
pan,1971,373725281.46801
pan,1972,361399476.05975
pan,1973,365353092.46259
pan,1974,343957423.63558
pan,1975,368841464.52923
pan,1976,388609162.36148
pan,1977,408144238.02564
pan,1978,439772496.92995
pan,1979,420935095.67913
pan,1980,413028054.96442
pan,1981,455215746.73631
pan,1982,458610186.31723
pan,1983,491705828.16302
pan,1984,498858335.53644
pan,1985,532196396.18993
pan,1986,522861735.36514
pan,1987,549774641.11384
pan,1988,514496845.81668
pan,1989,543228180.75971
pan,1990,551593070.30816
pan,1991,557533300
pan,1992,582142800
pan,1993,582385300
pan,1994,598023900
pan,1995,617299300
pan,1996,641120200
pan,1997,669961400
pan,1998,710457300
pan,1999,717766300
pan,2000,787893500
pan,2001,838859200
pan,2002,866712500
pan,2003,947111700
pan,2004,959952000
pan,2005,984743300
pan,2006,1020014400
pan,2007,1032200000
pan,2008,1063200000
pan,2009,922300000
pan,2010,864100000
pan,2011,869700000
pan,2012,875000000
pan,2013,915800000
pan,2014,933600000
pan,2015,935000000
pan,2016,941600000
pan,2017,951900000
pan,2018,976600000
pan,2019,1024600000
pan,2020,1066700000
per,1960,5926000000
per,1961,6222000000
per,1962,6488000000
per,1963,6601000000
per,1964,7067000000
per,1965,7061000000
per,1966,7522000000
per,1967,7891000000
per,1968,7667000000
per,1969,8028000000
per,1970,8849000000
per,1971,8686000000
per,1972,8162000000
per,1973,8089000000
per,1974,8487000000
per,1975,8441000000
per,1976,8622000000
per,1977,8563000000
per,1978,8532000000
per,1979,8900000000
per,1980,8329000000
per,1981,9083000000
per,1982,9352000000
per,1983,8345000000
per,1984,9333000000
per,1985,9682000000
per,1986,10278000000
per,1987,10800000000
per,1988,11648000000
per,1989,11091000000
per,1990,10379000000
per,1991,10580000000
per,1992,9933000000
per,1993,10962000000
per,1994,12596000000
per,1995,13065000000
per,1996,13806000000
per,1997,14351000000
per,1998,14253000000
per,1999,16074000000
per,2000,17206000000
per,2001,16862000000
per,2002,17681000000
per,2003,17889000000
per,2004,18379000000
per,2005,19034000000
per,2006,20625000000
per,2007,21438000000
per,2008,23035000000
per,2009,23105000000
per,2010,23331000000
per,2011,25226000000
per,2012,25673000000
per,2013,26342000000
per,2014,26055000000
per,2015,27085000000
per,2016,27556000000
per,2017,28374000000
per,2018,31092000000
per,2019,31370000000
per,2020,31794000000
phl,1960,359910025749.95599
phl,1961,384490677244.04303
phl,1962,401724441952.52094
phl,1963,430639457431.35199
phl,1964,430362500352.83502
phl,1965,463323769556.86603
phl,1966,480819027120.77197
phl,1967,491213071049.32599
phl,1968,524327056853.414
phl,1969,543945875514.77698
phl,1970,544461757096.302
phl,1971,565920971509.67395
phl,1972,596749036803.13904
phl,1973,641279379710.44702
phl,1974,616571845790.37
phl,1975,624895339187.60901
phl,1976,689179584788.479
phl,1977,719015937890.12097
phl,1978,744720725342.91797
phl,1979,766933631231.00403
phl,1980,796876757703.61902
phl,1981,826444041334.92004
phl,1982,829856865986.90491
phl,1983,797243637297.31006
phl,1984,793365098994.12097
phl,1985,779522343149.22498
phl,1986,808001910357.69202
phl,1987,832871454336.52991
phl,1988,857447328402.16785
phl,1989,880808036493.90491
phl,1990,882507339608.76501
phl,1991,895479290343.83984
phl,1992,898629099208.7821
phl,1993,917565798553.91284
phl,1994,940282223752.13403
phl,1995,945592925710.45605
phl,1996,980115136019.77905
phl,1997,1008943086220.26001
phl,1998,938600197841.08704
phl,1999,1029173633022.89001
phl,2000,1064005022837.13
phl,2001,1105117486639.23999
phl,2002,1144990595457.81006
phl,2003,1197371037371.66992
phl,2004,1257109213294.18994
phl,2005,1301069224330.57007
phl,2006,1360678168807.15991
phl,2007,1433746808755.95996
phl,2008,1482351747398.75
phl,2009,1480206823908.90991
phl,2010,1499800769672.42993
phl,2011,1550555201633.23999
phl,2012,1598311507554.38989
phl,2013,1645191685029.81006
phl,2014,1676006355052.66992
phl,2015,1688343755702.55005
phl,2016,1672084982882.31006
phl,2017,1743134294020.40991
phl,2018,1762616496578.68994
phl,2019,1783855147258.17993
phl,2020,1780544486707.81006
plw,2000,9539567.17027
plw,2001,9593357.83313
plw,2002,9721301.21138
plw,2003,9865904.4508
plw,2004,10149448.75459
plw,2005,10581516.26514
plw,2006,12168885.25929
plw,2007,11190417.85763
plw,2008,11559874.77882
plw,2009,10689315.36682
plw,2010,10152388.73009
plw,2011,9980781.27127
plw,2012,9558840.343
plw,2013,9828229.2092
plw,2014,9248945.14768
plw,2015,8911174.6291
plw,2016,9600000
plw,2017,10700000
plw,2018,10100000
plw,2019,9500000
plw,2020,8300000
png,1961,883078000
png,1962,930666700
png,1963,963821200
png,1964,1009466900
png,1965,1046709500
png,1966,1063942600
png,1967,1101210400
png,1968,1128940900
png,1969,1189347100
png,1970,1231863200
png,1971,1265018900
png,1972,1306551400
png,1973,1330496600
png,1974,1392719400
png,1975,1448532800
png,1976,1471670500
png,1977,1482344300
png,1978,1540933300
png,1979,1570000900
png,1980,1644385400
png,1981,1774331500
png,1982,1749603400
png,1983,1766509800
png,1984,1818992000
png,1985,1766004600
png,1986,1793255800
png,1987,1889138000
png,1988,1955499400
png,1989,1982245200
png,1990,2026402200
png,1991,1972656600
png,1992,2097304300
png,1993,2532055900
png,1994,2702625900
png,1995,2699850300
png,1996,2997590800
png,1997,2962265600
png,1998,2629200000
png,1999,2992200000
png,2000,3053800000
png,2001,2908900000
png,2002,2788800000
png,2003,2927200000
png,2004,3062100000
png,2006,7536070468.47112
png,2007,7452841240.21128
png,2008,7552799470.03686
png,2009,7991734992.90443
png,2010,8216644669.10514
png,2011,8286588692.29864
png,2012,8780819263.04519
png,2013,9191048882.81102
png,2014,9502885094.59696
png,2015,9251656436.90023
png,2016,9496921195.6972
png,2017,9720433205.86847
png,2018,10164748787.9122
png,2019,10394362691.4496
pol,1995,51065000000
pol,1996,49831000000
pol,1997,45512000000
pol,1998,40260000000
pol,1999,35637000000
pol,2000,35589000000
pol,2001,38473000000
pol,2002,39274000000
pol,2003,40441000000
pol,2004,43832000000
pol,2005,43081000000
pol,2006,40741000000
pol,2007,42848000000
pol,2008,42238000000
pol,2009,47003000000
pol,2010,47766000000
pol,2011,47639000000
pol,2012,43468000000
pol,2013,46703000000
pol,2014,47224000000
pol,2015,42770000000
pol,2016,43667000000
pol,2017,44063000000
pol,2018,40065000000
pol,2019,39743000000
pol,2020,45240000000
prt,1995,3774530000
prt,1996,3969105000
prt,1997,3642704000
prt,1998,3499523000
prt,1999,3709695000
prt,2000,3522013000
prt,2001,3429274000
prt,2002,3568000000
prt,2003,3490936000
prt,2004,3697884000
prt,2005,3499234000
prt,2006,3594572000
prt,2007,3437299000
prt,2008,3564611000
prt,2009,3445832000
prt,2010,3467059000
prt,2011,3499202000
prt,2012,3482606000
prt,2013,3590106000
prt,2014,3589357000
prt,2015,3772977000
prt,2016,3728160000
prt,2017,3803732000
prt,2018,3763428000
prt,2019,3888961000
prt,2020,3657797000
pry,1962,1720702283984.68994
pry,1963,1787547600400.34009
pry,1964,1828290016385.61011
pry,1965,1966684483211.8999
pry,1966,1920296323184.14966
pry,1967,2017937993196.91992
pry,1968,2001371942006.55005
pry,1969,2048538944787.09009
pry,1970,2086506970814.56006
pry,1971,2227669560697.3999
pry,1972,2335915824388.95996
pry,1973,2489131519789.1001
pry,1974,2729809100814.33008
pry,1975,2995643443392.10938
pry,1976,3111108793045.97021
pry,1977,3284008912046.43018
pry,1978,3431032227969.2998
pry,1979,3675255706429.64941
pry,1980,3974238471639.52002
pry,1981,4395531428876.44971
pry,1982,4423241892459.87012
pry,1983,4320654358733.02002
pry,1984,4595922103225.2002
pry,1985,4836305764228.41992
pry,1986,4591198875755.2998
pry,1987,5053467580426.58008
pry,1988,5706024521876.74023
pry,1989,6281235170008.62012
pry,1990,6401778708910.20996
pry,1991,6328942085400
pry,1992,6614183115200
pry,1993,7066997521100
pry,1994,7257920884100
pry,1995,8224372459200
pry,1996,8148507761500
pry,1997,8750493620200
pry,1998,8880111156700
pry,1999,8958679233200
pry,2000,8322713372500
pry,2001,9287769963000
pry,2002,9713586269100
pry,2003,10641216822600
pry,2004,11148754880400
pry,2005,11155515355900
pry,2006,11680455693400
pry,2007,13502385962900
pry,2008,15274330992500
pry,2009,13561187269400
pry,2010,19069440880200
pry,2011,20156085203800
pry,2012,14312407873200
pry,2013,20330951897300
pry,2014,21798477511300
pry,2015,21513818176000
pry,2016,22129889098800
pry,2017,23236095504300
pry,2018,23683100186200
pry,2019,22944443989100
pry,2020,24576153000000
pse,1994,611878509.6
pse,1995,631529092.96
pse,1996,737405080.92
pse,1997,652196085.81
pse,1998,729782009.79
pse,1999,714874670.68
pse,2000,603239028.98
pse,2001,503292096.35
pse,2002,414525668.05
pse,2003,468056567.56
pse,2004,869300000
pse,2005,727200000
pse,2006,929600000
pse,2007,756500000
pse,2008,1009700000
pse,2009,1089600000
pse,2010,985400000
pse,2011,1034000000
pse,2012,1085900000
pse,2013,1049400000
pse,2014,1077900000
pse,2015,1035200000
pse,2016,1142900000
pse,2017,1074100000
pse,2018,1091100000
pse,2019,1100700000
pse,2020,999800000
qat,2000,353268400
qat,2001,353268400
qat,2002,263159400
qat,2003,292854400
qat,2004,295926300
qat,2005,351220500
qat,2006,408562600
qat,2007,449521300
qat,2008,614379900
qat,2009,509935300
qat,2010,609260100
qat,2011,642027000
qat,2012,671297000
qat,2013,710714800
qat,2014,888833500
qat,2015,957639500
qat,2016,1043742200
qat,2017,1259029900
qat,2018,1456518900
qat,2019,1699750743.38958
qat,2020,1777128355.92081
rou,1990,28589987353.3681
rou,1991,25061025100
rou,1992,21823008300
rou,1993,24800153700
rou,1994,25519896300
rou,1995,26783000000
rou,1996,25990600000
rou,1997,25967200000
rou,1998,22990200000
rou,1999,23481000000
rou,2000,19455600000
rou,2001,24937500000
rou,2002,23508700000
rou,2003,24758400000
rou,2004,29379100000
rou,2005,24343400000
rou,2006,25161200000
rou,2007,18481500000
rou,2008,22826400000
rou,2009,22339000000
rou,2010,19161300000
rou,2011,23813900000
rou,2012,17698900000
rou,2013,23608600000
rou,2014,24801900000
rou,2015,22057400000
rou,2016,22999200000
rou,2017,26345200000
rou,2018,28817600000
rou,2019,27374700000
rou,2020,22939100000
rus,1990,3313873571920.56006
rus,1991,3191260249900
rus,1992,2904046827000
rus,1993,2787884953900
rus,1994,2453338759600
rus,1995,2257071658800
rus,1996,2137446860700
rus,1997,2190883032500
rus,1998,1778997022400
rus,1999,2083205513000
rus,2000,2347772613300
rus,2001,2615403046900
rus,2002,2691389975800
rus,2003,2643189567200
rus,2004,2670577682300
rus,2005,2666583336100
rus,2006,2733311766800
rus,2007,2758418666100
rus,2008,2916430510300
rus,2009,2965441314300
rus,2010,2610153301000
rus,2011,2981124224200
rus,2012,2938136580000
rus,2013,3053295254100
rus,2014,3139819464300
rus,2015,3230256336400
rus,2016,3287844270600
rus,2017,3336941063400
rus,2018,3393921811100
rus,2019,3511158228700
rus,2020,3517903643400
rwa,1965,243101781431.62201
rwa,1966,254556826117.59799
rwa,1967,266551652194.29599
rwa,1968,279111684517.49402
rwa,1969,292263541710.117
rwa,1970,318255863593.77893
rwa,1971,326728339865.49298
rwa,1972,226599632528.36301
rwa,1973,324680600319.52094
rwa,1974,382953386946.97296
rwa,1975,360909775144.638
rwa,1976,464479239676.73297
rwa,1977,467984983419.62201
rwa,1978,480799453468.67297
rwa,1979,584860291979.44397
rwa,1980,575996295793.27502
rwa,1981,568973357703.92603
rwa,1982,621885178500.88318
rwa,1983,649043838503.03894
rwa,1984,591823263321.44092
rwa,1985,605387723773.47595
rwa,1986,622953236369.94299
rwa,1987,610367779305.06494
rwa,1988,644694274236.18396
rwa,1989,617197413028.65405
rwa,1990,601398773596.14893
rwa,1991,636279892300
rwa,1992,669366461100
rwa,1993,556089586800
rwa,1994,381906466500
rwa,1995,494272417200
rwa,1996,592706917000
rwa,1997,617188024600
rwa,1998,681641773900
rwa,1999,792301000000
rwa,2000,851777000000
rwa,2001,926850000000
rwa,2002,1083445000000
rwa,2003,1050208000000
rwa,2004,1069223000000
rwa,2005,1138572000000
rwa,2006,1170037000000
rwa,2007,1200500000000
rwa,2008,1277915000000
rwa,2009,1376630000000
rwa,2010,1445252000000
rwa,2011,1508051000000
rwa,2012,1610950000000
rwa,2013,1663845000000
rwa,2014,1774756000000
rwa,2015,1863073000000
rwa,2016,1935363000000
rwa,2017,2027080000000
