geo,time,bm_gsr_trvl_zs
tur,1988,18.5974
tur,1989,22.92089
tur,1990,16.9326
tur,1991,18.39652
tur,1992,21.4069
tur,1993,23.65755
tur,1994,22.89794
tur,1995,18.13296
tur,1996,19.68565
tur,1997,20.17399
tur,1998,17.79266
tur,1999,16.43759
tur,2000,21.01067
tur,2001,28.50115
tur,2002,30.589
tur,2003,29.4264
tur,2004,26.21462
tur,2005,25.9749
tur,2006,24.52211
tur,2007,22.9295
tur,2008,21.00637
tur,2009,26.77004
tur,2010,26.36013
tur,2011,23.28898
tur,2012,19.47298
tur,2013,18.8902
tur,2014,18.1916
tur,2015,21.05098
tur,2016,18.53517
tur,2017,17.76558
tur,2018,16.14944
tur,2019,14.34205
tur,2020,4.3531
tur,2021,5.21855
tuv,2001,38.46625
tuv,2002,30.74251
tuv,2003,23.52164
tuv,2004,25.97798
tuv,2005,42.46835
tuv,2006,42.072
tuv,2007,26.93082
tuv,2008,24.17879
tuv,2009,23.23677
tuv,2010,21.89416
tuv,2011,21.93599
tuv,2012,34.46824
tuv,2013,14.45973
tuv,2014,15.83961
tuv,2015,16.24058
tuv,2016,18.97568
tuv,2017,16.81684
tuv,2018,17.15506
tuv,2019,16.39786
tza,1976,7.11262
tza,1977,8.0206
tza,1978,5.65539
tza,1979,4.61066
tza,1980,6.74111
tza,1981,5.8908
tza,1982,8.76116
tza,1983,11.44444
tza,1984,8.56715
tza,1985,7.51302
tza,1986,6.73184
tza,1987,10.22956
tza,1988,8.55188
tza,1989,8.52872
tza,1990,7.92339
tza,1991,20.12498
tza,1992,21.26971
tza,1993,25.06504
tza,1994,40.97934
tza,1995,45.07862
tza,1996,43.24567
tza,1997,51.09246
tza,1998,49.93719
tza,1999,46.50314
tza,2000,49.42849
tza,2001,50.41078
tza,2002,53.35083
tza,2003,48.67325
tza,2004,45.68338
tza,2005,45.86733
tza,2006,42.77995
tza,2007,42.10976
tza,2008,43.36733
tza,2009,44.49621
tza,2010,43.96383
tza,2011,40.6958
tza,2012,40.99494
tza,2013,41.54846
tza,2014,41.59676
tza,2015,45.46329
tza,2016,42.37817
tza,2017,39.57441
tza,2018,38.52329
tza,2019,36.52792
tza,2020,15.77578
uga,1980,14.58671
uga,1981,10.15936
uga,1993,13.54781
uga,1994,17.78593
uga,1995,14.25246
uga,1996,20.05603
uga,1997,16.87921
uga,1998,12.98311
uga,2004,21.94852
uga,2005,20.43582
uga,2006,15.95402
uga,2007,13.50577
uga,2008,12.3702
uga,2009,13.74865
uga,2010,17.74964
uga,2011,16.4303
uga,2012,19.48663
uga,2013,8.55765
uga,2014,7.05451
uga,2015,7.80497
uga,2016,10.28812
uga,2017,10.35046
uga,2018,12.67046
uga,2019,14.37214
uga,2020,3.49793
ukr,1994,8.27465
ukr,1995,11.87111
ukr,1996,16.68472
ukr,1997,13.24935
ukr,1998,13.27606
ukr,1999,15.81234
ukr,2000,15.58872
ukr,2001,15.75285
ukr,2002,18.5227
ukr,2003,17.63128
ukr,2004,37.0822
ukr,2005,37.0297
ukr,2006,30.78762
ukr,2007,30.27142
ukr,2008,24.82108
ukr,2009,28.80623
ukr,2010,29.43675
ukr,2011,33.33333
ukr,2012,34.98526
ukr,2013,35.75284
ukr,2014,40.93998
ukr,2015,44.94669
ukr,2016,49.92056
ukr,2017,53.44491
ukr,2018,54.47586
ukr,2019,54.19663
ukr,2020,42.01899
ukr,2021,43.75261
ury,1978,41.74347
ury,1979,40.23125
ury,1980,42.62881
ury,1981,40.12651
ury,1982,55.56571
ury,1983,54.83598
ury,1984,45.98148
ury,1985,47.73263
ury,1986,44.89332
ury,1987,36.43407
ury,1988,43.90832
ury,1989,39.48117
ury,1990,28.38217
ury,1991,23.59819
ury,1992,18.66433
ury,1993,17.24161
ury,1994,27.15877
ury,1995,27.51545
ury,1996,22.88439
ury,1997,29.72091
ury,1998,29.99095
ury,1999,34.86227
ury,2000,31.92339
ury,2001,31.86092
ury,2002,28.73291
ury,2003,26.52302
ury,2004,24.63065
ury,2005,26.78939
ury,2006,21.78701
ury,2007,21.17763
ury,2008,23.46956
ury,2009,25.95476
ury,2010,27.36674
ury,2011,31.3946
ury,2012,22.62948
ury,2013,25.90652
ury,2014,26.19219
ury,2015,26.99963
ury,2016,22.0006
ury,2017,23.71447
ury,2018,22.9912
ury,2019,25.94252
ury,2020,10.11573
usa,1970,27.16724
usa,1971,28.0668
usa,1972,29.56012
usa,1973,28.96805
usa,1974,27.60849
usa,1975,28.82802
usa,1976,27.53914
usa,1977,26.99964
usa,1978,26.72767
usa,1979,26.00055
usa,1980,25.40884
usa,1981,26.24777
usa,1982,24.96082
usa,1983,24.91707
usa,1984,34.80795
usa,1985,34.55505
usa,1986,32.94119
usa,1987,32.84758
usa,1988,33.17649
usa,1989,33.26505
usa,1990,32.37869
usa,1991,30.49789
usa,1992,33.14591
usa,1993,33.83725
usa,1994,33.8724
usa,1995,32.79761
usa,1996,32.56119
usa,1997,32.42364
usa,1998,32.35128
usa,1999,29.91923
usa,2000,29.04734
usa,2001,27.25885
usa,2002,25.27722
usa,2003,24.27024
usa,2004,24.20192
usa,2005,23.73664
usa,2006,22.43546
usa,2007,21.42996
usa,2008,20.04469
usa,2009,20.24582
usa,2010,19.51312
usa,2011,18.90552
usa,2012,19.2372
usa,2013,19.56413
usa,2014,19.59909
usa,2015,20.60668
usa,2016,21.29379
usa,2017,21.55253
usa,2018,22.36814
usa,2019,22.54784
usa,2020,7.77884
uzb,2010,38.91478
uzb,2011,45.72478
uzb,2012,47.46942
uzb,2013,44.62767
uzb,2014,38.60973
uzb,2015,51.55435
uzb,2016,40.12513
uzb,2017,39.86075
uzb,2018,43.2112
uzb,2019,43.14607
uzb,2020,25.29517
vct,1978,39.36382
vct,1979,38.74622
vct,1980,36.87805
vct,1981,39.13043
vct,1982,37.3057
vct,1983,41.99271
vct,1984,37.08155
vct,1985,41.29806
vct,1986,15.08602
vct,1987,14.82879
vct,1988,15.48987
vct,1989,14.97716
vct,1990,13.13648
vct,1991,10.92275
vct,1992,9.91654
vct,1993,10.74558
vct,1994,10.98834
vct,1995,11.83424
vct,1996,12.99701
vct,1997,9.62154
vct,1998,9.487
vct,1999,14.78102
vct,2000,17.7546
vct,2001,20.08749
vct,2002,17.85067
vct,2003,19.57891
vct,2004,19.5131
vct,2005,18.92071
vct,2006,17.82231
vct,2007,17.65443
vct,2008,17.23566
vct,2009,15.29403
vct,2010,16.14873
vct,2011,15.5597
vct,2012,15.74937
vct,2013,15.58639
vct,2014,16.21567
vct,2015,19.14348
vct,2016,15.7418
vct,2017,17.55358
vct,2018,17.57269
vct,2019,17.64904
vct,2020,10.63389
ven,1970,27.2381
ven,1971,23.90572
ven,1972,27.36842
ven,1973,26.47059
ven,1974,25.28434
ven,1975,25.27339
ven,1976,29.83559
ven,1977,35.90525
ven,1978,41.90597
ven,1979,41.43027
ven,1980,47.00212
ven,1981,47.63052
ven,1982,48.34711
ven,1983,40.02238
ven,1984,40.38754
ven,1985,29.22173
ven,1986,25.27933
ven,1987,22.74352
ven,1988,17.77855
ven,1989,32.93875
ven,1990,39.51333
ven,1991,35.1073
ven,1992,32.93358
ven,1993,45.58984
ven,1994,41.24365
ven,1995,34.99388
ven,1996,45.59004
ven,1997,19.1673
ven,1998,21.18906
ven,1999,24.02312
ven,2000,23.70603
ven,2001,23.62977
ven,2002,24.96183
ven,2003,24.40341
ven,2004,23.90677
ven,2005,23.87278
ven,2006,20.51753
ven,2007,14.01054
ven,2008,13.63568
ven,2009,14.19688
ven,2010,14.04157
ven,2011,15.29899
ven,2012,13.57319
ven,2013,16.74877
ven,2014,14.25887
ven,2015,15.19601
ven,2016,19.13007
vut,1982,14.19261
vut,1983,12.20826
vut,1984,10.32081
vut,1985,10.92371
vut,1986,11.75418
vut,1987,8.85113
vut,1988,10.42808
vut,1989,7.79384
vut,1990,4.48014
vut,1991,2.82648
vut,1992,3.2191
vut,1993,13.20122
vut,1994,12.9725
vut,1995,13.068
vut,1996,13.63162
vut,1997,13.98413
vut,1998,13.81481
vut,1999,12.88676
vut,2000,12.68143
vut,2001,10.79301
vut,2002,17.66594
vut,2003,19.0054
vut,2004,19.73841
vut,2005,15.1678
vut,2006,11.99442
vut,2007,14.03492
vut,2008,21.30224
vut,2009,22.51643
vut,2010,23.92943
vut,2011,24.29469
vut,2012,25.41042
vut,2013,27.69518
vut,2014,25.37554
vut,2015,16.77631
vut,2016,16.36173
vut,2017,10.57151
vut,2018,10.80662
vut,2019,18.109
vut,2020,13.20161
wsm,1977,12.5
wsm,1978,10.04016
wsm,1979,8.56793
wsm,1980,7.32064
wsm,1981,7.92988
wsm,1982,10.841
wsm,1983,10.37344
wsm,1984,11.59101
wsm,1985,11.45038
wsm,1986,13.04662
wsm,1987,10.60271
wsm,1988,7.82403
wsm,1989,8.78838
wsm,1990,7.94899
wsm,1991,5.09209
wsm,1992,4.39735
wsm,1993,6.20992
wsm,1994,13.15126
wsm,1995,9.04078
wsm,1996,10.67203
wsm,1997,11.84441
wsm,1998,12.11803
wsm,1999,15.68203
wsm,2004,12.81961
wsm,2005,18.16747
wsm,2006,13.8895
wsm,2007,14.36608
wsm,2008,14.7839
wsm,2009,13.42552
wsm,2010,13.69465
wsm,2011,12.0827
wsm,2012,11.15593
wsm,2013,2.69682
wsm,2014,1.99416
wsm,2015,2.31003
wsm,2016,1.63693
wsm,2017,3.52826
wsm,2018,1.90857
wsm,2019,3.41139
wsm,2020,1.48036
yem,2005,13.4651
yem,2006,8.74096
yem,2007,9.83279
yem,2008,7.77573
yem,2009,10.09569
yem,2010,8.47826
yem,2011,8.41005
yem,2012,3.10195
yem,2013,3.78504
yem,2014,2.79317
yem,2015,5.67705
yem,2016,3.35302
zaf,1960,23.46369
zaf,1961,26.74419
zaf,1962,23.56021
zaf,1963,19.67213
zaf,1964,20.14652
zaf,1965,18.09816
zaf,1966,18.95044
zaf,1967,19.17098
zaf,1968,19.90291
zaf,1969,21.26316
zaf,1970,23.28767
zaf,1971,23.60049
zaf,1972,26.34008
zaf,1973,24.29509
zaf,1974,25.25203
zaf,1975,23.89332
zaf,1976,25.66038
zaf,1977,25.0478
zaf,1978,23.42982
zaf,1979,25.05539
zaf,1980,23.89635
zaf,1981,21.50584
zaf,1982,22.9338
zaf,1983,24.0346
zaf,1984,23.57541
zaf,1985,19.37229
zaf,1986,23.3739
zaf,1987,27.88361
zaf,1988,30.74871
zaf,1989,26.59432
zaf,1990,29.61318
zaf,1991,30.43035
zaf,1992,35.56174
zaf,1993,39.62693
zaf,1994,36.50668
zaf,1995,30.91447
zaf,1996,30.53344
zaf,1997,32.61603
zaf,1998,33.65102
zaf,1999,35.13023
zaf,2000,35.64038
zaf,2001,35.81773
zaf,2002,32.90224
zaf,2003,35.91601
zaf,2004,30.5654
zaf,2005,27.76338
zaf,2006,24.16191
zaf,2007,24.46234
zaf,2008,26.20421
zaf,2009,27.44112
zaf,2010,28.83017
zaf,2011,25.64756
zaf,2012,21.75097
zaf,2013,19.07531
zaf,2014,18.48314
zaf,2015,19.07023
zaf,2016,18.67803
zaf,2017,19.62352
zaf,2018,20.02095
zaf,2019,19.05415
zaf,2020,8.2071
zmb,1978,9.59274
zmb,1979,7.12719
zmb,1980,8.52404
zmb,1981,11.36014
zmb,1982,20.99853
zmb,1983,6.25749
zmb,1984,8.26162
zmb,1985,8.56582
zmb,1986,15.69416
zmb,1987,20.58296
zmb,1988,16.91456
zmb,1989,22.16715
zmb,1990,14.01191
zmb,1991,23.89746
zmb,1997,9.22968
zmb,1998,8.63309
zmb,1999,14.06148
zmb,2000,13.02945
zmb,2001,11.89221
zmb,2002,12.5667
zmb,2003,12.0476
zmb,2004,12.27364
zmb,2005,13.73683
zmb,2006,12.31587
zmb,2007,8.70858
zmb,2008,14.09442
zmb,2009,14.26268
zmb,2010,11.76755
zmb,2011,10.14979
zmb,2012,12.36926
zmb,2013,11.54343
zmb,2014,13.51478
zmb,2015,16.3682
zmb,2016,17.75321
zmb,2017,15.14584
zmb,2018,16.64907
zmb,2019,19.45256
zmb,2020,22.29142
zwe,1977,37.47368
zwe,1978,37.03466
zwe,1979,38.21181
zwe,1980,40.2674
zwe,1981,28.02437
zwe,1982,23.67299
zwe,1983,16.87371
zwe,1984,18.53994
zwe,1985,12.69717
zwe,1986,11.97155
zwe,1987,13.63934
zwe,1988,14.20485
zwe,1989,13.77235
zwe,1990,13.38842
zwe,1991,11.15268
zwe,1992,8.24738
zwe,1993,7.78258
zwe,1994,16.74762
zwe,2009,11.83037
zwe,2010,9.60423
zwe,2011,12.53224
zwe,2012,15.32985
zwe,2013,17.8065
zwe,2014,17.51589
zwe,2015,31.25398
zwe,2016,25.86296
zwe,2017,27.82382
zwe,2018,24.11855
zwe,2019,22.38519
zwe,2020,17.58178
