geo,time,ne_con_totl_cn
tgo,1995,580655906800
tgo,1996,690353602600
tgo,1997,870893944800
tgo,1998,910029160400
tgo,1999,939350032400
tgo,2000,943822000000
tgo,2001,990612000000
tgo,2002,1041223000000
tgo,2003,1072220000000
tgo,2004,1056350000000
tgo,2005,1131491000000
tgo,2006,1189607000000
tgo,2007,1253034000000
tgo,2008,1429604000000
tgo,2009,1486745000000
tgo,2010,1594057000000
tgo,2011,1735815000000
tgo,2012,1793383000000
tgo,2013,1925829000000
tgo,2014,2035742000000
tgo,2015,2218266000000
tgo,2016,3276085000000
tgo,2017,3315436000000
tgo,2018,3582742800000
tgo,2019,3710402050000
tgo,2020,3735413380000
tha,1960,44670000000
tha,1961,48118000000
tha,1962,53032000000
tha,1963,56808000000
tha,1964,61091000000
tha,1965,66908000000
tha,1966,75951000000
tha,1967,85591000000
tha,1968,93619000000
tha,1969,100562000000
tha,1970,119768000000
tha,1971,122499000000
tha,1972,136177000000
tha,1973,170672000000
tha,1974,216220000000
tha,1975,242582000000
tha,1976,275674000000
tha,1977,314788000000
tha,1978,369566000000
tha,1979,430826000000
tha,1980,515018000000
tha,1981,593424000000
tha,1982,645158000000
tha,1983,718137000000
tha,1984,759037000000
tha,1985,800288000000
tha,1986,840348000000
tha,1987,928288000000
tha,1988,1041718000000
tha,1989,1207361000000
tha,1990,1440335000000
tha,1991,1609189000000
tha,1992,1830700000000
tha,1993,2054676000000
tha,1994,2330884000000
tha,1995,2638182000000
tha,1996,2935921000000
tha,1997,3065682000000
tha,1998,3043767000000
tha,1999,3197576000000
tha,2000,3432760000000
tha,2001,3713562000000
tha,2002,3971193000000
tha,2003,4330942000000
tha,2004,4797658000000
tha,2005,5291521000000
tha,2006,5708525000000
tha,2007,6033412000000
tha,2008,6598901000000
tha,2009,6668907000000
tha,2010,7346982000000
tha,2011,7813380000000
tha,2012,8603352000000
tha,2013,8900576000000
tha,2014,9196725000000
tha,2015,9409591000000
tha,2016,9757235000000
tha,2017,10103142000000
tha,2018,10652228000000
tha,2019,11140455000000
tha,2020,11083741000000
tjk,1993,2447800
tjk,1994,8097000
tjk,1995,49832200
tjk,1996,209800000
tjk,1997,366161800
tjk,1998,934594400
tjk,1999,1198506000
tjk,2000,1492129500
tjk,2001,2324999700
tjk,2002,3154236200
tjk,2003,4373494900
tjk,2004,5890800000
tjk,2005,7433200000
tjk,2006,9062600000
tjk,2007,15542100000
tjk,2008,21406700000
tjk,2009,24025800000
tjk,2010,30208500000
tjk,2011,37418700000
tjk,2012,46189000000
tjk,2013,52291200000
tjk,2014,52737100000
tjk,2015,42206300000
tjk,2016,50109600000
tjk,2017,59167400000
tjk,2018,62273400000
tjk,2019,69139000000
tjk,2020,81544300000
tkm,1987,1800
tkm,1988,1900
tkm,1989,2100
tkm,1990,2200
tkm,1991,3900
tkm,1993,872000
tkm,1997,2041563100
tkm,1998,2673543300
tkm,1999,3658687800
tkm,2000,2872385300
tkm,2001,4831597000
tkm,2002,5304211600
tkm,2003,8417008600
tkm,2004,11227908600
tkm,2005,10937398500
tkm,2006,9783904500
tkm,2007,12400241900
tkm,2008,21930564700
tkm,2009,12497422600
tkm,2010,7834918500
tkm,2011,12018155600
tkm,2012,21064790900
tls,2000,810527800
tls,2001,1043456200
tls,2002,1112071500
tls,2003,913574000
tls,2004,772624300
tls,2005,668474300
tls,2006,763641300
tls,2007,1031871700
tls,2008,1201263700
tls,2009,1384741900
tls,2010,1539403100
tls,2011,1643241300
tls,2012,1789874300
tls,2013,1768053900
tls,2014,1888234000
tls,2015,1865440700
tls,2016,1882905700
tls,2017,1884030500
tls,2018,1922388600
tls,2019,2055057700
tls,2020,2040362800
ton,1975,25302600
ton,1976,27043000
ton,1977,31745500
ton,1978,39794500
ton,1979,44977200
ton,1980,50328000
ton,1981,60830000
ton,1982,64751000
ton,1983,81859000
ton,1984,82279000
ton,1985,99515000
ton,1986,122458000
ton,1987,130056000
ton,1988,150840000
ton,1989,156931000
ton,1990,165892000
ton,1991,207267000
ton,1992,198710000
ton,1993,209997000
ton,1994,279169400
ton,1995,289746000
ton,1996,299012300
ton,1997,303963100
ton,1998,331537500
ton,1999,340220000
ton,2000,365724900
ton,2001,388055000
ton,2002,454225400
ton,2003,501954900
ton,2004,540243800
ton,2005,596313500
ton,2006,677867300
ton,2007,723337600
ton,2008,803164400
ton,2009,824807800
ton,2010,826981200
ton,2011,833278800
ton,2012,866365300
ton,2013,914552400
ton,2014,949413900
ton,2015,1038634000
ton,2016,1091668200
ton,2017,1184564800
ton,2018,1290794900
ton,2019,1348062100
ton,2020,1387855300
tun,1965,350900000
tun,1966,367000000
tun,1967,388300000
tun,1968,427200000
tun,1969,461100000
tun,1970,616600000
tun,1971,694500000
tun,1972,818500000
tun,1973,910400000
tun,1974,1099500000
tun,1975,1286100000
tun,1976,1435700000
tun,1977,1707200000
tun,1978,1913000000
tun,1979,2149400000
tun,1980,2690900000
tun,1981,3168900000
tun,1982,3786000000
tun,1983,4243100000
tun,1984,4839200000
tun,1985,5324600000
tun,1986,5765500000
tun,1987,6227800000
tun,1988,6835800000
tun,1989,7614800000
tun,1990,8650300000
tun,1991,9498700000
tun,1992,10654300000
tun,1993,11478300000
tun,1994,12381500000
tun,1995,13505900000
tun,1996,14583400000
tun,1997,17853100000
tun,1998,19371100000
tun,1999,21045100000
tun,2000,22746100000
tun,2001,24679500000
tun,2002,26308400000
tun,2003,28334000000
tun,2004,30770800000
tun,2005,32955500000
tun,2006,35888600000
tun,2007,38997500000
tun,2008,42839300000
tun,2009,46148800000
tun,2010,51777575178.4325
tun,2011,56203092876.12489
tun,2012,61797219819.21
tun,2013,67628440886.7639
tun,2014,73693974354.20828
tun,2015,79663430498.2971
tun,2016,85784002384.55348
tun,2017,92905004604.12321
tun,2018,101220346479.315
tur,1960,44100
tur,1961,47200
tur,1962,52400
tur,1963,60000
tur,1964,63800
tur,1965,67600
tur,1966,78700
tur,1967,86500
tur,1968,96200
tur,1969,106900
tur,1970,122900
tur,1971,164100
tur,1972,194500
tur,1973,251400
tur,1974,354800
tur,1975,451000
tur,1976,555600
tur,1977,732800
tur,1978,1108300
tur,1979,1867500
tur,1980,3802900
tur,1981,5457500
tur,1982,7278200
tur,1983,9965600
tur,1984,15707900
tur,1985,23063800
tur,1986,31439300
tur,1987,56863900
tur,1988,91887600
tur,1989,170380000
tur,1990,312645900
tur,1991,523126600
tur,1992,901573900
tur,1993,1624878400
tur,1994,3157219500
tur,1995,6295145900
tur,1996,11646944600
tur,1997,23154199800
tur,1998,54089535400
tur,1999,84508038500
tur,2000,135264060400
tur,2001,191587192400
tur,2002,277609791500
tur,2003,367841258200
tur,2004,446433868500
tur,2005,514194714300
tur,2006,593829819700
tur,2007,669960442500
tur,2008,748825042700
tur,2009,777224733500
tur,2010,905566826300
tur,2011,1072148628600
tur,2012,1202496597800
tur,2013,1373438622000
tur,2014,1528592349300
tur,2015,1735624452200
tur,2016,1947372457600
tur,2017,2287262728100
tur,2018,2663901729000
tur,2019,3124694910000
tur,2020,3629953602000
tza,1990,835357000000
tza,1991,1092850000000
tza,1992,1402210000000
tza,1993,1779886000000
tza,1994,2325477000000
tza,1995,2880878000000
tza,1996,3565401000000
tza,1997,4357729000000
tza,1998,6933994178200
tza,1999,8186378088500
tza,2000,9090233717900
tza,2001,9765961156300
tza,2002,11052353258300
tza,2003,12581754296700
tza,2004,13993565493400
tza,2005,15702414448500
tza,2006,17653970854300
tza,2007,20599838685900
tza,2008,24287799021300
tza,2009,27948622221100
tza,2010,34139067446900
tza,2011,42188611243200
tza,2012,46602521003000
tza,2013,53372790654600
tza,2014,59113987825300
tza,2015,69619572537300
tza,2016,76444997282700
tza,2017,80744123186700
tza,2018,87737931364500
tza,2019,92780273045000
tza,2020,94379796054200
uga,1960,33810400
uga,1961,36743500
uga,1962,36983000
uga,1963,40764100
uga,1964,45552800
uga,1965,55310000
uga,1966,58340000
uga,1967,59160000
uga,1968,63420000
uga,1969,70780000
uga,1982,4357000000
uga,1983,6558000000
uga,1984,7862000000
uga,1985,16704000000
uga,1986,40636000000
uga,1987,124913000000
uga,1988,389733000000
uga,1989,886536000000
uga,1990,1382310000000
uga,1991,1844020000000
uga,1992,2752764000000
uga,1993,3631290000000
uga,1994,4061240000000
uga,1995,5102580000000
uga,1996,5463620000000
uga,1997,5700360000000
uga,1998,7113820000000
uga,1999,7481900000000
uga,2000,8611650389000
uga,2001,9574770782400
uga,2002,10216668760700
uga,2003,11545569226800
uga,2004,13791065407000
uga,2005,14144825040800
uga,2006,16706523943000
uga,2007,19313350720300
uga,2008,20754288045300
uga,2009,41432498044631.10156
uga,2010,45867969108833.10156
uga,2011,56443124774660
uga,2012,59524054426682.60156
uga,2013,59680637789574.49219
uga,2014,63282556561840.29688
uga,2015,78490736818046
uga,2016,79569116099700
uga,2017,85621549693300
uga,2018,97518754948700
uga,2019,105605151543800
uga,2020,112817627034300
ukr,1989,1092000
ukr,1990,1230000
ukr,1991,2140000
ukr,1992,31986000
ukr,1993,949250000
ukr,1994,8165729800
ukr,1995,41650540500
ukr,1996,65119000600
ukr,1997,76198000600
ukr,1998,83569000400
ukr,1999,100480997400
ukr,2000,132691000000
ukr,2001,162214000000
ukr,2002,176930000000
ukr,2003,209573000000
ukr,2004,255616000000
ukr,2005,350684000000
ukr,2006,441850000000
ukr,2007,583501000000
ukr,2008,795227000000
ukr,2009,800725000000
ukr,2010,946270000000
ukr,2011,1154205000000
ukr,2012,1287542000000
ukr,2013,1397512000000
ukr,2014,1429959000000
ukr,2015,1723629000000
ukr,2016,2032328000000
ukr,2017,2618126000000
ukr,2018,3209292000000
ukr,2019,3705058000000
ukr,2020,3923203000000
ury,1960,12000
ury,1961,13500
ury,1962,16200
ury,1963,19200
ury,1964,28400
ury,1965,43500
ury,1966,75900
ury,1967,133900
ury,1968,307200
ury,1969,416400
ury,1970,519000
ury,1971,580700
ury,1972,956400
ury,1973,2208000
ury,1974,3893000
ury,1975,6692600
ury,1976,9635400
ury,1977,15539600
ury,1978,23541800
ury,1979,45195400
ury,1980,81372000
ury,1981,98304200
ury,1982,105754200
ury,1983,146738000
ury,1984,224110000
ury,1985,397129000
ury,1986,737932000
ury,1987,1383427000
ury,1988,2385379000
ury,1989,4305820000
ury,1990,8956858000
ury,1991,18549983000
ury,1992,32640708000
ury,1993,50132889000
ury,1994,74693309000
ury,1995,103770684000
ury,1996,138929324000
ury,1997,194510165300
ury,1998,227192880000
ury,1999,239640775000
ury,2000,245390337800
ury,2001,245986867800
ury,2002,247909969400
ury,2003,277569128700
ury,2004,313429747900
ury,2005,341590720800
ury,2006,386106215800
ury,2007,447836464500
ury,2008,519060669900
ury,2009,568554974600
ury,2010,643274469000
ury,2011,736642335800
ury,2012,836159890000
ury,2013,948877079700
ury,2014,1075043950000
ury,2015,1174391237900
ury,2016,1332955094000
ury,2017,1449316706600
ury,2018,1587366151800
ury,2019,1715482155300
ury,2020,1771491518100
usa,1970,839510000000
usa,1971,908897000000
usa,1972,993651000000
usa,1973,1088700000000
usa,1974,1195366000000
usa,1975,1327272000000
usa,1976,1462173000000
usa,1977,1615144000000
usa,1978,1793022000000
usa,1979,1990125000000
usa,1980,2204317000000
usa,1981,2440992000000
usa,1982,2625786000000
usa,1983,2876998000000
usa,1984,3127068000000
usa,1985,3403470000000
usa,1986,3624267000000
usa,1987,3853172000000
usa,1988,4150467000000
usa,1989,4458186000000
usa,1990,4757180000000
usa,1991,4948306000000
usa,1992,5245942000000
usa,1993,5525024000000
usa,1994,5829066000000
usa,1995,6104333000000
usa,1996,6417484000000
usa,1997,6757318000000
usa,1998,7144856000000
usa,1999,7635185000000
usa,2000,8204767000000
usa,2001,8611952000000
usa,2002,8994760000000
usa,2003,9487128000000
usa,2004,10083880000000
usa,2005,10731093000000
usa,2006,11350189000000
usa,2007,11945126000000
usa,2008,12403523000000
usa,2009,12324647000000
usa,2010,12771302000000
usa,2011,13210168000000
usa,2012,13562803000000
usa,2013,13896173000000
usa,2014,14413979000000
usa,2015,14872459000000
usa,2016,15356374000000
usa,2017,15969801000000
usa,2018,16782948000000
usa,2019,17402594000000
usa,2020,17125555000000
uzb,1992,249000000
uzb,1993,4743000000
uzb,1994,51886000000
uzb,1995,230138000000
uzb,1996,469881000000
uzb,1997,794138000000
uzb,1998,1124314000000
uzb,1999,1770241000000
uzb,2000,2445887000000
uzb,2001,3759288000000
uzb,2002,5655718000000
uzb,2003,7204243000000
uzb,2004,8400735000000
uzb,2005,10494667000000
uzb,2006,13696083000000
uzb,2007,18849691000000
uzb,2008,25476351000000
uzb,2009,34266712000000
uzb,2010,58433537713445.10156
uzb,2011,75571144252163.5
uzb,2012,95408297380775.20312
uzb,2013,118712924918537
uzb,2014,143042568013480
uzb,2015,173804441613586
uzb,2016,205441651402678
uzb,2017,243702047192487
uzb,2018,319614595033249
uzb,2019,400026800000000
uzb,2020,452208200000000
ven,1960,19556200
ven,1961,19660300
ven,1962,21531400
ven,1963,23334900
ven,1964,25677300
ven,1965,28353300
ven,1966,29998300
ven,1967,31353100
ven,1968,33772300
ven,1969,35223800
ven,1970,36481800
ven,1971,40062300
ven,1972,44804000
ven,1973,50803600
ven,1974,64641600
ven,1975,81189000
ven,1976,98220300
ven,1977,115832300
ven,1978,134218300
ven,1979,156765500
ven,1980,192086100
ven,1981,228955000
ven,1982,246663700
ven,1983,268436700
ven,1984,289956100
ven,1985,325015500
ven,1986,379157600
ven,1987,504613500
ven,1988,667397000
ven,1989,1085408300
ven,1990,1555269200
ven,1991,2239652100
ven,1992,3151791000
ven,1993,4299821300
ven,1994,6487514300
ven,1995,10143834600
ven,1996,19444410400
ven,1997,27285903000
ven,1998,35558228000
ven,1999,41381010000
ven,2000,51137672000
ven,2001,61502177000
ven,2002,71767287000
ven,2003,90808869000
ven,2004,130103099000
ven,2005,175780396000
ven,2006,231260054000
ven,2007,314550223000
ven,2008,429320269000
ven,2009,541628350000
ven,2010,682341076000
ven,2011,905168236000
ven,2012,1168771738000
ven,2013,1740054108000
ven,2014,2724873425000
vir,2002,2439000000
vir,2003,2475000000
vir,2004,2618000000
vir,2005,2873000000
vir,2006,3178000000
vir,2007,3280000000
vir,2008,3354000000
vir,2009,3478000000
vir,2010,3646000000
vir,2011,3671000000
vir,2012,3554000000
vir,2013,3558000000
vir,2014,3541000000
vir,2015,3599000000
vir,2016,3630000000
vir,2017,3790000000
vir,2018,4316000000
vir,2019,4307000000
vnm,1989,26849899708400
vnm,1990,40735999000600
vnm,1991,68959000330200
vnm,1992,95314001264600
vnm,1993,116719001534500
vnm,1994,148036999184400
vnm,1995,187233000000000
vnm,1996,225231000000000
vnm,1997,250584000000000
vnm,1998,283444000000000
vnm,1999,301690000000000
vnm,2000,321853000000000
vnm,2001,342607000000000
vnm,2002,382137000000000
vnm,2003,445221000000000
vnm,2004,511221000000000
vnm,2005,648519000000000
vnm,2006,749688000000000
vnm,2007,918388000000000
vnm,2008,1236265000000000
vnm,2009,1343691000000000
vnm,2010,1565602000000000
vnm,2011,2008700000000000
vnm,2012,2285623000000000
vnm,2013,2566803000000000
vnm,2014,2838048000000000
vnm,2015,3115085000000000
vnm,2016,3379404000000000
vnm,2017,3731554000000000
vnm,2018,4103655000000000
vnm,2019,4505237000000000
vnm,2020,4692674000000000
vut,1983,9730000900
vut,1984,11393000000
vut,1985,12398000000
vut,1986,12895000000
vut,1987,13705000000
vut,1988,15184000000
vut,1989,15506000000
vut,1990,17176000000
vut,1991,18786000000
vut,1992,19703000000
vut,1993,20122000000
vut,1994,21733000000
vut,1995,22577000000
vut,1996,23952000000
vut,1997,23551000000
vut,1998,32227000000
vut,1999,34875000000
vut,2000,34485000000
vut,2001,36365000000
vut,2002,31888000000
vut,2003,32696000000
vut,2004,33811000000
vut,2005,34689000000
vut,2006,37481000000
vut,2007,40839000000
vut,2008,44191000000
vut,2009,49146000000
vut,2010,53506000000
vut,2011,55334000000
vut,2012,56590000000
vut,2013,58780000000
vut,2014,61877000000
vut,2015,67659000000
vut,2016,69440000000
vut,2017,75310000000
vut,2018,76459000000
vut,2019,82662000000
vut,2020,86327000000
zaf,1960,3851000000
zaf,1961,4012000000
zaf,1962,4278000000
zaf,1963,4613000000
zaf,1964,5170000000
zaf,1965,5602000000
zaf,1966,6089000000
zaf,1967,6614000000
zaf,1968,7318000000
zaf,1969,8237000000
zaf,1970,9302000000
zaf,1971,10544000000
zaf,1972,11662000000
zaf,1973,13589000000
zaf,1974,16178000000
zaf,1975,19686000000
zaf,1976,22480000000
zaf,1977,24733000000
zaf,1978,28059000000
zaf,1979,32736000000
zaf,1980,41239000000
zaf,1981,51025000000
zaf,1982,60996000000
zaf,1983,70548000000
zaf,1984,84112000000
zaf,1985,96193000000
zaf,1986,114826000000
zaf,1987,138037000000
zaf,1988,166197000000
zaf,1989,197571000000
zaf,1990,238903000000
zaf,1991,275566000000
zaf,1992,313058000000
zaf,1993,394110973800
zaf,1994,450543110600
zaf,1995,505965400400
zaf,1996,575229750700
zaf,1997,644663156100
zaf,1998,699212797500
zaf,1999,767004708400
zaf,2000,865585350600
zaf,2001,955315502300
zaf,2002,1081223430200
zaf,2003,1173977635500
zaf,2004,1333092014600
zaf,2005,1464862161000
zaf,2006,1634261324700
zaf,2007,1862172177600
zaf,2008,2092170397000
zaf,2009,2229757294800
zaf,2010,2455599336900
zaf,2011,2699164018400
zaf,2012,2964453148300
zaf,2013,3208940084700
zaf,2014,3431543404800
zaf,2015,3654500983400
zaf,2016,3930850922200
zaf,2017,4176559736100
zaf,2018,4446279315200
zaf,2019,4675768375400
zaf,2020,4577179764500
zmb,2010,62190400000
zmb,2011,75270100000
zmb,2012,84816400000
zmb,2013,97435700000
zmb,2014,111523000000
zmb,2015,119981000000
zmb,2016,145830000000
zmb,2017,149480000000
zmb,2018,158711700000
zmb,2019,180068600000
zmb,2020,176720300000
zwe,1960,928466900
zwe,1961,941320300
zwe,1962,963367900
zwe,1963,1019981000
zwe,1964,1093371700
zwe,1965,1132392800
zwe,1966,1090142000
zwe,1967,1153566200
zwe,1968,1167059900
zwe,1969,1452734800
zwe,1970,1538684900
zwe,1971,1739245400
zwe,1972,2042981400
zwe,1973,2552321300
zwe,1974,2996817400
zwe,1975,3338253900
zwe,1976,3540199200
zwe,1977,3577472900
zwe,1978,3836677000
zwe,1979,4732736100
zwe,1980,5858302200
zwe,1981,7055351400
zwe,1982,7544412000
zwe,1983,7078168000
zwe,1984,5309291700
zwe,1985,4621112200
zwe,1986,4937385700
zwe,1987,5548477600
zwe,1988,6088399800
zwe,1989,6906059800
zwe,1990,7251226400
zwe,1991,7274254700
zwe,1992,6010295200
zwe,1993,5182117700
zwe,1994,5387862100
zwe,1995,5891585900
zwe,1996,6871687600
zwe,1997,7664987100
zwe,1998,5184148100
zwe,1999,5603628900
zwe,2000,5631504500
zwe,2001,5944686300
zwe,2002,6224010500
zwe,2003,5593444100
zwe,2004,5956015400
zwe,2005,6182323300
zwe,2006,5952201300
zwe,2007,5370927400
zwe,2008,5363314100
zwe,2009,10639780400
zwe,2010,12653262800
zwe,2011,14449836900
zwe,2012,19507343400
zwe,2013,20135584700
zwe,2014,20113936900
zwe,2015,21638589200
zwe,2016,20850865000
zwe,2017,22263902300
zwe,2018,38272525200
zwe,2019,174989119000
zwe,2020,1089363263700
