geo,time,ne_imp_gnfs_cd
swz,2019,1931599397.92388
swz,2020,1680458297.66307
sxm,2011,970055865.92179
sxm,2012,1026871508.37989
sxm,2013,1187597765.36313
sxm,2014,1303631284.9162
sxm,2015,1134804469.27374
sxm,2016,1131843575.41899
sxm,2017,1028826815.64246
sxm,2018,1235754189.94413
syc,1976,39173011.21731
syc,1977,45757616.07063
syc,1978,57828971.97962
syc,1979,84447900.97107
syc,1980,98787068.12456
syc,1981,93272841.73498
syc,1982,97873776.72958
syc,1983,87782720.97516
syc,1984,87652597.68312
syc,1985,98778395.55249
syc,1986,105550751.13102
syc,1987,113195902.98296
syc,1988,159120161.97342
syc,1989,164754300.4569
syc,1990,186209035.2077
syc,1991,172125801.14571
syc,1992,191504519.8071
syc,1993,238320563.54337
syc,1994,206172316.94292
syc,1995,232933282.93328
syc,1996,378654701.30184
syc,1997,340436305.03551
syc,1998,383025598.14523
syc,1999,433700140.38371
syc,2000,503614004.6904
syc,2001,644663559.53905
syc,2002,595571514.59854
syc,2003,610559020.12702
syc,2004,684576418.18182
syc,2005,919168490.90909
syc,2006,1021807960.57757
syc,2007,948944665.80114
syc,2008,1084488802.18246
syc,2009,991699130.7798
syc,2010,1048325079.96487
syc,2011,1187202665.37436
syc,2012,1242095424.47388
syc,2013,1221899698.94756
syc,2014,1332865300.58289
syc,2015,1186255800.32898
syc,2016,1326103081.17361
syc,2017,1535355961.63569
syc,2018,1558271796.71495
syc,2019,1506110378.73659
syc,2020,1064943181.81818
syr,1960,238438296.08939
syr,1961,211572011.17318
syr,1962,239475799.45799
syr,1963,254143979.05759
syr,1964,257291282.72251
syr,1965,226605157.06806
syr,1966,303741727.74869
syr,1967,276517068.06283
syr,1968,320556937.17277
syr,1969,389686204.18848
syr,1970,374869109.94764
syr,1971,468586387.43455
syr,1972,572513089.00524
syr,1973,664617798.993
syr,1974,1432392006.75755
syr,1975,1890810810.81081
syr,1976,2200813287.59231
syr,1977,2798471337.57962
syr,1978,2576815286.6242
syr,1979,3575286624.20382
syr,1980,4628789808.9172
syr,1981,5525350318.47134
syr,1982,4369171974.52229
syr,1983,4980636942.67516
syr,1984,4607133757.96178
syr,1985,5394904458.59873
syr,1986,5664203821.65605
syr,1987,9415286624.20382
syr,1988,4309042316.25835
syr,1989,5601514476.6147
syr,1990,6681514476.6147
syr,1991,8902538975.50111
syr,1992,12458797327.3942
syr,1993,15077238307.3497
syr,1994,20466102449.8886
syr,1995,19297104677.0601
syr,1996,23441870824.0535
syr,1997,22451581291.75949
syr,1998,21756169265.0334
syr,1999,23344409799.5546
syr,2000,23507171492.2049
syr,2001,26449265033.4076
syr,2002,28879821826.2806
syr,2003,28075812917.5947
syr,2004,42511002227.1715
syr,2005,52461113585.74609
syr,2006,54128017817.3719
syr,2007,68024320712.69489
syr,2008,79964632516.7038
syr,2009,69354565701.55901
syr,2010,80410334075.7238
syr,2011,20147947080.471
syr,2012,11837966199.559
syr,2013,7513015629.83736
syr,2014,10035139464.1585
syr,2015,6087888613.78807
syr,2016,5624052449.71734
syr,2017,6746805027.17957
syr,2018,7675132653.66959
syr,2019,6442273655.62614
tcd,1960,53426872.72299
tcd,1961,61975055.0538
tcd,1962,70200150.52948
tcd,1963,71423855.7969
tcd,1964,83664248.01825
tcd,1965,74267243.20154
tcd,1966,77743900.79824
tcd,1967,81707046.24326
tcd,1968,84826312.19063
tcd,1969,83474196.24748
tcd,1970,103472052.84152
tcd,1971,105681233.51928
tcd,1972,113479622.40467
tcd,1973,152093518.11348
tcd,1974,174903172.47753
tcd,1975,223504930.98521
tcd,1976,228499255.32679
tcd,1977,265386206.36967
tcd,1978,311536380.784
tcd,1979,347871417.86436
tcd,1980,298183134.07723
tcd,1981,198725614.91572
tcd,1982,112596761.91826
tcd,1983,195963410.38166
tcd,1984,221072311.2
tcd,1985,323630060.93902
tcd,1986,377752728.60577
tcd,1987,423865232.84251
tcd,1988,446324643.22577
tcd,1989,450301764.03122
tcd,1990,485189440.00252
tcd,1991,457982417.30351
tcd,1992,466958175.50827
tcd,1993,429082089.23071
tcd,1994,411559916.5497
tcd,1995,488251590.10827
tcd,1996,467199450.14431
tcd,1997,475289607.43873
tcd,1998,515889603.18453
tcd,1999,494007543.61993
tcd,2000,481549067.31549
tcd,2001,849538440.65867
tcd,2002,2269814096.08466
tcd,2003,1611292789.37964
tcd,2004,2245029854.66627
tcd,2005,2518057396.90444
tcd,2006,3590201505.43924
tcd,2007,3479736887.10177
tcd,2008,3907578897.98206
tcd,2009,3899422131.37586
tcd,2010,4645436365.17236
tcd,2011,5088490114.55949
tcd,2012,5207595757.2162
tcd,2013,5062672258.89634
tcd,2014,5919969503.2357
tcd,2015,4003726583.89541
tcd,2016,3736368674.2076
tcd,2017,3970361488.98308
tcd,2018,4272464973.4943
tcd,2019,4280250584.13309
tcd,2020,4501989151.75143
tgo,1960,38214643.76735
tgo,1961,38204515.94042
tgo,1962,40229565.75117
tgo,1963,42712464.96153
tgo,1964,59099316.3208
tgo,1965,58272451.86809
tgo,1966,67485378.03893
tgo,1967,63953423.74764
tgo,1968,70392913.85242
tgo,1969,86588887.316
tgo,1970,98513363.2727
tgo,1971,114270406.90886
tgo,1972,129169621.10499
tgo,1973,134111072.22782
tgo,1974,161892608.66115
tgo,1975,331470798.53803
tgo,1976,288177603.72964
tgo,1977,407864399.45995
tgo,1978,633708200.84917
tgo,1979,679846316.97016
tgo,1980,640383632.39991
tgo,1981,509694303.75205
tgo,1982,482035810.32987
tgo,1983,357943251.56272
tgo,1984,383104315.37038
tgo,1985,435379737.92634
tgo,1986,590807146.22535
tgo,1987,633866209.97243
tgo,1988,725201643.32032
tgo,1989,660797856.98366
tgo,1990,738251853.71007
tgo,1991,665492393.84078
tgo,1992,612032540.86451
tgo,1993,395885613.77809
tgo,1994,336592974.08685
tgo,1995,489834295.57222
tgo,1996,646854580.48872
tgo,1997,671613095.1871
tgo,1998,687344292.02521
tgo,1999,615136346.9382
tgo,2000,603448567.18032
tgo,2001,647029612.46328
tgo,2002,727124696.48841
tgo,2003,960907912.3307
tgo,2004,1094482096.87146
tgo,2005,1168512440.95874
tgo,2006,1214247540.70245
tgo,2007,1375903953.27366
tgo,2008,1673168161.43498
tgo,2009,1696685515.89284
tgo,2010,1830142344.00032
tgo,2011,2496616435.57137
tgo,2012,2293210366.80969
tgo,2013,2864608515.57685
tgo,2014,2641970052.89846
tgo,2015,2417102029.61139
tgo,2016,2411075764.38697
tgo,2017,2101896008.43321
tgo,2018,2328922767.53927
tgo,2019,2260740965.77808
tgo,2020,2357197708.0749
tha,1960,480790112.26619
tha,1961,519127758.99404
tha,1962,584003831.41762
tha,1963,650552088.33413
tha,1964,730192307.69231
tha,1965,792692307.69231
tha,1966,947403846.15385
tha,1967,1139615384.61538
tha,1968,1257644230.76923
tha,1969,1343125000
tha,1970,1373509615.38462
tha,1971,1387451923.07692
tha,1972,1568846153.84615
tha,1973,2172743953.62002
tha,1974,3282634195.66039
tha,1975,3419302920.11993
tha,1976,3856500703.42792
tha,1977,5019534217.96952
tha,1978,5788769724.77515
tha,1979,8019041182.43392
tha,1980,9824969232.87296
tha,1981,10496095396.968
tha,1982,9012221685.99267
tha,1983,10920995995.6696
tha,1984,10937544946.1492
tha,1985,10091461730.777
tha,1986,10157497081.627
tha,1987,14318697808.9477
tha,1988,21214443007.998
tha,1989,27083534355.3031
tha,1990,35545758339.6846
tha,1991,41756450652.1194
tha,1992,45675804425.9668
tha,1993,52752887091.4232
tha,1994,63083936381.70969
tha,1995,81632698111.9959
tha,1996,82833873265.2795
tha,1997,70306654380.93629
tha,1998,48088366852.5172
tha,1999,56073539484.3668
tha,2000,71358153959.68269
tha,2001,68589774463.8424
tha,2002,72957581569.87529
tha,2003,84013658080.3479
tha,2004,106227176896.45599
tha,2005,131483909786.39999
tha,2006,145055593685.655
tha,2007,160397413538.36499
tha,2008,201114269676.07501
tha,2009,154464093006.43399
tha,2010,207270125009.07297
tha,2011,255199578901.79901
tha,2012,273216731921.84799
tha,2013,274440311137.14801
tha,2014,254633433703.41
tha,2015,229553488263.44501
tha,2016,221168844414.728
tha,2017,247430332529.95001
tha,2018,283801678726.84198
tha,2019,272916553936.53601
tha,2020,233426855884.73096
tjk,1993,684720930.23256
tjk,1994,733646616.54135
tjk,1995,885522045.85538
tjk,1996,835600000
tjk,1997,867864129.46826
tjk,1998,766160185.42364
tjk,1999,733559541.12134
tjk,2000,762413909.35799
tjk,2001,848579377.79277
tjk,2002,926522195.28961
tjk,2003,1146860913.30764
tjk,2004,1444874600.23565
tjk,2005,1682281973.94597
tjk,2006,2349017705.55421
tjk,2007,3707189542.48366
tjk,2008,4153088291.01933
tjk,2009,3062736862.43271
tjk,2010,3303722311.02992
tjk,2011,4131274131.27413
tjk,2012,5030077885.894
tjk,2013,5124470005.45737
tjk,2014,4140473104.34219
tjk,2017,2928488718.90242
tjk,2018,3220200629.42565
tjk,2019,3408723663.22505
tjk,2020,3131981515.03115
tkm,1991,869992927.1904
tkm,1992,1222206142.25795
tkm,1993,1951162671.7365
tkm,1994,2184704662.42994
tkm,1995,2090200051.4891
tkm,1996,1853898096.99202
tkm,1997,1584677058.83873
tkm,1998,1735263506.00765
tkm,1999,1342892221.32829
tkm,2000,1404226130.03481
tkm,2001,1431372549.01961
tkm,2002,1262451918.33514
tkm,2003,1828838800.56349
tkm,2004,2025937934.22881
tkm,2005,1887023593.46642
tkm,2006,1781062355.6582
tkm,2007,2469512195.12195
tkm,2008,7197896377.09388
tkm,2009,11697894736.8421
tkm,2010,11508070175.4386
tkm,2011,14986666666.6667
tkm,2012,17758245614.0351
tkm,2013,19110175438.5965
tkm,2014,19287017543.8596
tkm,2015,16333428571.4286
tkm,2016,14430000000
tkm,2017,11797714285.7143
tkm,2018,5094000000
tls,2000,605439000
tls,2001,753052100
tls,2002,810225700
tls,2003,566191900
tls,2004,440176600
tls,2005,312224900
tls,2006,406808600
tls,2007,644645200
tls,2008,816519400
tls,2009,1079648900
tls,2010,1109758400
tls,2011,1400755300
tls,2012,1408654600
tls,2013,1033529500
tls,2014,1131454500
tls,2015,906921000
tls,2016,937595300
tls,2017,871224200
tls,2018,942976500
tls,2019,1118809300
tls,2020,1792268700
ton,1975,23020683.33552
ton,1976,17009776.36564
ton,1977,19519960.07984
ton,1978,28212887.7189
ton,1979,31178962.66488
ton,1980,36066955.1355
ton,1981,41854746.03539
ton,1982,40111573.18186
ton,1983,42100000
ton,1984,40447564.72137
ton,1985,43380822.68315
ton,1986,47652406.41711
ton,1987,52761517.99468
ton,1988,71192856.53251
ton,1989,66790623.75844
ton,1990,73924988.42414
ton,1991,80059386.08669
ton,1992,67147205.10727
ton,1993,65851156.06936
ton,1994,89714437.20648
ton,1995,113125344.24424
ton,1996,128182482.34435
ton,1997,109624060.15038
ton,1998,112420241.28686
ton,1999,69910974.91628
ton,2000,78968275.27302
ton,2001,81835734.72307
ton,2002,100992155.2436
ton,2003,114642997.0394
ton,2004,130587231.75441
ton,2005,148874787.18465
ton,2006,151728607.69575
ton,2007,173799171.11899
ton,2008,181534143.51852
ton,2009,201533585.84648
ton,2010,222624812.06905
ton,2011,259268443.2766
ton,2012,286994504.21775
ton,2013,282037902.62493
ton,2014,254912337.71759
ton,2015,281829938.50701
ton,2016,266080306.78343
ton,2017,302977755.52738
ton,2018,323569640.83484
ton,2019,333828857.39424
ton,2020,304418247.96756
tun,1965,142666666.66667
tun,1966,140380952.38095
tun,1967,157714285.71429
tun,1968,131809523.80952
tun,1969,163428571.42857
tun,1970,356190476.19048
tun,1971,411742206.92293
tun,1972,553552714.31566
tun,1973,721299810.24668
tun,1974,1142038946.16266
tun,1975,1424807357.69326
tun,1976,1533348880.59701
tun,1977,1942191142.19114
tun,1978,2311869293.60884
tun,1979,3016728167.28167
tun,1980,3987404297.35737
tun,1981,4200688537.86958
tun,1982,3858472998.1378
tun,1983,3567177371.83265
tun,1984,3659243048.40371
tun,1985,3207070101.8574
tun,1986,3363979848.8665
tun,1987,3472788705.20092
tun,1988,4205875495.45349
tun,1989,4814810913.30454
tun,1990,6219545454.54545
tun,1991,5925543478.26087
tun,1992,7200814111.26187
tun,1993,7007273189.19996
tun,1994,7483590351.91775
tun,1995,8800888230.94004
tun,1996,8542223135.40168
tun,1997,8586219368.83986
tun,1998,9039606568.89435
tun,1999,9160512561.11954
tun,2000,9213978259.28358
tun,2001,10312643358.5876
tun,2002,10311528451.8534
tun,2003,11779200620.877
tun,2004,13947330389.4018
tun,2005,14625790041.6217
tun,2006,16470999248.6852
tun,2007,20617137505.853
tun,2008,26329275221.1671
tun,2009,20848404058.3574
tun,2010,24115551338.229
tun,2011,26011173894.8704
tun,2012,26322924347.4934
tun,2013,26321201585.04589
tun,2014,26723949877.9062
tun,2015,22350623215.374
tun,2016,21582632425.33549
tun,2017,22796084695.0761
tun,2018,24954599787.5317
tur,1960,513769009.45335
tur,1961,544444444.44444
tur,1962,711111111.11111
tur,1963,722222222.22222
tur,1964,611111111.11111
tur,1965,644444444.44444
tur,1966,800000000
tur,1967,777777777.77778
tur,1968,888888888.88889
tur,1969,922222222.22222
tur,1970,1086956521.73913
tur,1971,1340752161.96286
tur,1972,1745583038.86926
tur,1973,2339222614.84099
tur,1974,4013786170.74747
tur,1975,5013156072.56613
tur,1976,5469382669.90594
tur,1977,6282635262.74858
tur,1978,4748373280.61939
tur,1979,5257907777.456
tur,1980,8205107972.32962
tur,1981,9167498359.09332
tur,1982,9692838643.39631
tur,1983,10212590427.4429
tur,1984,11802116286.6805
tur,1985,12751947860.3709
tur,1986,12193740641.3545
tur,1987,15479659810.7727
tur,1988,15947270362.4284
tur,1989,19050893631.46189
tur,1990,26485716695.2895
tur,1991,24956952380.9524
tur,1992,27484942028.9855
tur,1993,34850745454.5455
tur,1994,26639520270.2703
tur,1995,41271567685.5895
tur,1996,50498579852.5798
tur,1997,57688103357.472
tur,1998,54446105868.8147
tur,1999,48338951289.39831
tur,2000,61644757197.6967
tur,2001,45776393929.5039
tur,2002,54963389065.8174
tur,2003,73044963355.3201
tur,2004,103041198807.436
tur,2005,122861227969.634
tur,2006,146885215190.76001
tur,2007,176883968608.48901
tur,2008,207885813676.52701
tur,2009,152039299096.77399
tur,2010,198135691908.43799
tur,2011,254232970029.85101
tur,2012,250693758574.60999
tur,2013,275212144027.73401
tur,2014,268172001782.04297
tur,2015,229538879485.29401
tur,2016,219551179629.814
tur,2017,255317280913.35199
tur,2018,244451787134.45401
tur,2019,228411872290.17599
tur,2020,233810710699.00101
tza,1990,1595096585.13277
tza,1991,1667354148.20581
tza,1992,1810820733.46342
tza,1993,2031247995.18351
tza,1994,1967855559.77866
tza,1995,2181321406.76736
tza,1996,2075112672.62978
tza,1997,1973944757.78949
tza,1998,1952293777.73552
tza,1999,1887627985.07598
tza,2000,1761854170.58914
tza,2001,1926994063.63471
tza,2002,1868591542.18345
tza,2003,2336989595.14416
tza,2004,2927990514.02746
tza,2005,3675376181.71192
tza,2006,4541767353.94201
tza,2007,6165940956.62333
tza,2008,8259952207.26673
tza,2009,7368748906.69403
tza,2010,8974526067.2119
tza,2011,11967748602.0911
tza,2012,12687185275.9881
tza,2013,13529848054.6971
tza,2014,13633798317.78
tza,2015,11206350524.1311
tza,2016,9492152370.6459
tza,2017,9117114283.03002
tza,2018,10205640801.0564
tza,2019,10363469626.7606
tza,2020,9554154049.81601
uga,1960,92285115.30398
uga,1961,95562893.08176
uga,1962,96302935.01048
uga,1963,123258909.85325
uga,1964,136049266.24738
uga,1965,215546218.48739
uga,1966,234453781.51261
uga,1967,235994397.7591
uga,1968,234733893.55742
uga,1969,237815126.05042
uga,1970,253501400.56022
uga,1971,339635854.34174
uga,1972,250280112.04482
uga,1973,223949579.83193
uga,1974,315977175.46362
uga,1975,257555555.55556
uga,1976,235100000
uga,1977,229000000
uga,1978,456521739.13043
uga,1979,375000000
uga,1980,324000000
uga,1981,295000000
uga,1982,381500000
uga,1983,305666666.66667
uga,1984,517947171.11216
uga,1985,528243192.69162
uga,1986,597833096.86573
uga,1987,1131226280.53605
uga,1988,1157116666.66667
uga,1989,954685725.67341
uga,1990,833711393.29855
uga,1991,728713332.08451
uga,1992,694106667.42436
uga,1993,682002410.01188
uga,1994,762125448.53314
uga,1995,1199003481.82985
uga,1996,1415906250.06171
uga,1997,1303961976.51791
uga,1998,1343623399.24455
uga,1999,1426046616.95701
uga,2000,1368560402.24846
uga,2001,1390734598.68552
uga,2002,1548626997.46546
uga,2003,1664868905.38871
uga,2004,1807281849.08664
uga,2005,2292674608.05786
uga,2006,2829448588.22902
uga,2007,3577000089.66293
uga,2008,4617770572.82389
uga,2009,7148939023.82281
uga,2010,6520260443.15756
uga,2011,7497355173.19725
uga,2012,7648498513.7527
uga,2013,7690477177.66994
uga,2014,6870189732.11304
uga,2015,8035899316.58179
uga,2016,5485150888.4881
uga,2017,6202981540.5169
uga,2018,7096219362.06144
uga,2019,7866761619.81261
uga,2020,8116375563.4643
ukr,1989,26582981499.7547
ukr,1990,23394549070.0667
ukr,1991,18548654269.36909
ukr,1992,16259872205.0955
ukr,1993,17193933995.2339
ukr,1994,20260561600.8117
ukr,1995,24182362970.0631
ukr,1996,21479093118.519
ukr,1997,21890744282.48389
ukr,1998,18496426718.80709
ukr,1999,15236999993.931
ukr,2000,17948311379.5465
ukr,2001,19370637180.9907
ukr,2002,20165396312.845
ukr,2003,26029591013.9329
ukr,2004,34473773265.6514
ukr,2005,41869182586.2977
ukr,2006,51424950495.0495
ukr,2007,69542970297.02969
ukr,2008,95771187727.825
ukr,2009,54148526542.7662
ukr,2010,69578607792.73151
ukr,2011,93808675134.2939
ukr,2012,100863971968.465
ukr,2013,97353058926.56068
ukr,2014,69553702878.0065
ukr,2015,50257224864.6125
ukr,2016,52487153295.527
ukr,2017,62669890136.3332
ukr,2018,70634804507.2701
ukr,2019,75832830346.36459
ukr,2020,62376926643.7912
ury,1960,231322823.85195
ury,1961,228591524.52963
ury,1962,246804759.80608
ury,1963,185026101.89652
ury,1964,224109459.77825
ury,1965,216973529.22943
ury,1966,207824210.40717
ury,1967,210552390.3889
ury,1968,194518964.52078
ury,1969,243145161.29032
ury,1970,325000000
ury,1971,320967741.93548
ury,1972,326095556.73611
ury,1973,376829753.45068
ury,1974,690867043.60256
ury,1975,717496410.7289
ury,1976,736320968.96291
ury,1977,932323577.96013
ury,1978,1038744349.05609
ury,1979,1520043172.46148
ury,1980,2096775971.34197
ury,1981,2102647012.49849
ury,1982,1587087553.14618
ury,1983,1204335608.18948
ury,1984,1036761114.48063
ury,1985,998457827.51394
ury,1986,1191819538.54484
ury,1987,1414997206.48096
ury,1988,1456742945.76411
ury,1989,1493668481.49806
ury,1990,1682750453.19287
ury,1991,2001525003.7171
ury,1992,2527407101.29595
ury,1993,2934254649.71708
ury,1994,3561686789.98394
ury,1995,3686020003.1501
ury,1996,4074070222.53443
ury,1997,4853541443.36885
ury,1998,4879202007.27662
ury,1999,4386374776.22075
ury,2000,4568220536.21607
ury,2001,4076278036.80429
ury,2002,2640666128.80463
ury,2003,2930314108.76786
ury,2004,4018907625.47119
ury,2005,4943843928.98287
ury,2006,6201611243.11481
ury,2007,7051255251.16101
ury,2008,10629714472.5599
ury,2009,8325301054.59057
ury,2010,10214550353.2028
ury,2011,12865868987.5843
ury,2012,14939224926.8855
ury,2013,15167942860.9093
ury,2014,14620918050.4173
ury,2015,12173386048.4349
ury,2016,12373919599.1062
ury,2017,13269255680.6294
ury,2018,13824872092.3799
ury,2019,13383202587.4051
ury,2020,11259392102.0248
usa,1970,55760000000
usa,1971,62342000000
usa,1972,74216000000
usa,1973,91159000000
usa,1974,127465000000
usa,1975,122730000000
usa,1976,151146000000
usa,1977,182443000000
usa,1978,212250000000
usa,1979,252674000000
usa,1980,293828000000
usa,1981,317758000000
usa,1982,303184000000
usa,1983,328638000000
usa,1984,405107000000
usa,1985,417229000000
usa,1986,452867000000
usa,1987,508713000000
usa,1988,553993000000
usa,1989,591031000000
usa,1990,629727000000
usa,1991,623544000000
usa,1992,667791000000
usa,1993,719973000000
usa,1994,813424000000
usa,1995,902572000000
usa,1996,963966000000
usa,1997,1055774000000
usa,1998,1115690000000
usa,1999,1252460000000
usa,2000,1477184000000
usa,2001,1403559000000
usa,2002,1437724000000
usa,2003,1557120000000
usa,2004,1810504000000
usa,2005,2041482000000
