geo,time,ne_dab_totl_zs
ury,1969,98.71253
ury,1970,101.32075
ury,1971,101.1491
ury,1972,99.44932
ury,1973,99.0877
ury,1974,102.51091
ury,1975,103.4964
ury,1976,100.51937
ury,1977,102.76158
ury,1978,102.30761
ury,1979,104.33392
ury,1980,105.59846
ury,1981,103.82723
ury,1982,102.96492
ury,1983,97.91499
ury,1984,94.79483
ury,1985,94.34352
ury,1986,94.05356
ury,1987,97.55725
ury,1988,95.67804
ury,1989,94.20582
ury,1990,94.56423
ury,1991,97.16757
ury,1992,99.1779
ury,1993,100.43294
ury,1994,100.61521
ury,1995,100.10405
ury,1996,100.18848
ury,1997,102.7907
ury,1998,102.80019
ury,1999,103.19114
ury,2000,103.31754
ury,2001,102.70019
ury,2002,98.78572
ury,2003,96.89436
ury,2004,97.2521
ury,2005,98.06966
ury,2006,101.37657
ury,2007,101.02947
ury,2008,104.80205
ury,2009,99.19599
ury,2010,99.01305
ury,2011,100.40274
ury,2012,103.2219
ury,2013,103.01157
ury,2014,102.0023
ury,2015,100.37254
ury,2016,94.66456
ury,2017,94.51068
ury,2018,95.03248
ury,2019,94.10666
ury,2020,95.62177
usa,1970,99.63216
usa,1971,99.94677
usa,1972,100.26362
usa,1973,99.71166
usa,1974,100.05274
usa,1975,99.05182
usa,1976,100.08706
usa,1977,101.10931
usa,1978,101.07871
usa,1979,100.85809
usa,1980,100.45693
usa,1981,100.39039
usa,1982,100.59735
usa,1983,101.42106
usa,1984,102.54425
usa,1985,102.62776
usa,1986,102.87947
usa,1987,102.98174
usa,1988,102.08907
usa,1989,101.53751
usa,1990,101.30559
usa,1991,100.46465
usa,1992,100.53278
usa,1993,100.95026
usa,1994,101.26918
usa,1995,101.17492
usa,1996,101.19379
usa,1997,101.18878
usa,1998,101.79536
usa,1999,102.70031
usa,2000,103.70334
usa,2001,103.56135
usa,2002,103.95407
usa,2003,104.53962
usa,2004,105.22042
usa,2005,105.69517
usa,2006,105.69994
usa,2007,105.24709
usa,2008,105.42306
usa,2009,103.10255
usa,2010,103.93025
usa,2011,104.09693
usa,2012,103.75736
usa,2013,103.20372
usa,2014,103.04419
usa,2015,102.70815
usa,2016,102.43413
usa,2017,102.4386
usa,2018,102.4815
usa,2019,102.49902
usa,2020,102.8249
uzb,1992,100.02557
uzb,1993,107.42204
uzb,1994,98.17564
uzb,1995,100.20632
uzb,1996,107.04675
uzb,1997,100.19686
uzb,1998,100.29248
uzb,1999,100.26256
uzb,2000,94.72862
uzb,2001,97.42607
uzb,2002,97.11363
uzb,2003,93.9841
uzb,2004,93.0159
uzb,2005,93.9072
uzb,2006,94.44392
uzb,2007,95.07233
uzb,2008,97.41095
uzb,2009,99.34788
uzb,2010,101.20409
uzb,2011,99.9127
uzb,2012,104.84905
uzb,2013,104.9068
uzb,2014,104.52233
uzb,2015,104.86321
uzb,2016,106.19154
uzb,2017,105.89859
uzb,2018,112.62342
uzb,2019,117.63514
uzb,2020,113.44515
ven,1960,100.74832
ven,1961,96.55047
ven,1962,96.97036
ven,1963,94.84217
ven,1964,101.06462
ven,1965,102.72696
ven,1966,103.17011
ven,1967,102.19724
ven,1968,107.259
ven,1969,110.08081
ven,1970,106.67352
ven,1971,106.35236
ven,1972,110.61185
ven,1973,104.75694
ven,1974,86.65173
ven,1975,106.11153
ven,1976,114.31416
ven,1977,124.66976
ven,1978,131.24973
ven,1979,113.70757
ven,1980,105.48597
ven,1981,108.0306
ven,1982,115.9825
ven,1983,106.59853
ven,1984,85.96226
ven,1985,87.83802
ven,1986,97.77038
ven,1987,96.23551
ven,1988,103.47737
ven,1989,84.15445
ven,1990,78.12539
ven,1991,91.80808
ven,1992,99.24197
ven,1993,96.98445
ven,1994,88.48147
ven,1995,91.64862
ven,1996,82.07262
ven,1997,92.72702
ven,1998,101.75842
ven,1999,96.24681
ven,2000,88.36878
ven,2001,96.67
ven,2002,87.70857
ven,2003,82.87023
ven,2004,82.97075
ven,2005,80.81002
ven,2006,85.62835
ven,2007,93.93802
ven,2008,90.18567
ven,2009,102.37789
ven,2010,89.07608
ven,2011,89.75209
ven,2012,98.06154
ven,2013,104.7478
ven,2014,114.70316
vnm,1989,110.20574
vnm,1990,109.66035
vnm,1991,104.96956
vnm,1992,103.87218
vnm,1993,107.47266
vnm,1994,108.39392
vnm,1995,108.94396
vnm,1996,110.89745
vnm,1997,108.19933
vnm,1998,107.56252
vnm,1999,103.06319
vnm,2000,102.4857
vnm,2001,102.35718
vnm,2002,104.54642
vnm,2003,108.02226
vnm,2004,106.93409
vnm,2005,104.71126
vnm,2006,105.15767
vnm,2007,113.22771
vnm,2008,112.99244
vnm,2009,111.43455
vnm,2010,108.24834
vnm,2011,102.00915
vnm,2012,97.66945
vnm,2013,98.28877
vnm,2014,98.90357
vnm,2015,101.97168
vnm,2016,101.63034
vnm,2017,101.12412
vnm,2018,100.57508
vnm,2019,101.46662
vnm,2020,101.5794
vut,1983,105.74369
vut,1984,98.10281
vut,1985,112.90323
vut,1986,122.02289
vut,1987,120.52219
vut,1988,116.88437
vut,1989,117.73724
vut,1990,118.04846
vut,1991,108.00534
vut,1992,102.87654
vut,1993,102.47374
vut,1994,101.66152
vut,1995,102.00336
vut,1996,100.52055
vut,1997,92.18503
vut,1998,113.49897
vut,1999,119.80748
vut,2000,112.01891
vut,2001,115.37887
vut,2002,106.7792
vut,2003,101.93624
vut,2004,106.10249
vut,2005,104.51469
vut,2006,105.64869
vut,2007,110.09679
vut,2008,115.56053
vut,2009,119.33383
vut,2010,119.32888
vut,2011,109.02982
vut,2012,105.77384
vut,2013,109.3818
vut,2014,106.80272
vut,2015,117.83773
vut,2016,105.65006
vut,2017,107.22965
vut,2018,102.67438
vut,2019,108.79966
vut,2020,126.08516
zaf,1960,93.05119
zaf,1961,91.3784
zaf,1962,90.29654
zaf,1963,92.52711
zaf,1964,95.06073
zaf,1965,96.46739
zaf,1966,93.77904
zaf,1967,94.65501
zaf,1968,94.19118
zaf,1969,94.96079
zaf,1970,99.26269
zaf,1971,103.45871
zaf,1972,97.56365
zaf,1973,93.49729
zaf,1974,94.71811
zaf,1975,102.18548
zaf,1976,101.00851
zaf,1977,99.71428
zaf,1978,95.70652
zaf,1979,94.82066
zaf,1980,95.16618
zaf,1981,102.15487
zaf,1982,98.15978
zaf,1983,99.61187
zaf,1984,99.25857
zaf,1985,95.10237
zaf,1986,95.44362
zaf,1987,94.32735
zaf,1988,98.03587
zaf,1989,98.8149
zaf,1990,99.32167
zaf,1991,99.54214
zaf,1992,98.35298
zaf,1993,96.09791
zaf,1994,99.12491
zaf,1995,98.92729
zaf,1996,98.53285
zaf,1997,99.08711
zaf,1998,99.10321
zaf,1999,98.51263
zaf,2000,97.25134
zaf,2001,96.50896
zaf,2002,94.49815
zaf,2003,94.42647
zaf,2004,97.63479
zaf,2005,96.57384
zaf,2006,97.91605
zaf,2007,98.68046
zaf,2008,101.39698
zaf,2009,98.56562
zaf,2010,97.9592
zaf,2011,99.98116
zaf,2012,101.70661
zaf,2013,102.11647
zaf,2014,101.49834
zaf,2015,101.2994
zaf,2016,99.54908
zaf,2017,98.85578
zaf,2018,99.53041
zaf,2019,99.44202
zaf,2020,95.64933
zmb,2010,93.84893
zmb,2011,99.65354
zmb,2012,96.36617
zmb,2013,98.42431
zmb,2014,100.82848
zmb,2015,108.23204
zmb,2016,105.6895
zmb,2017,101.70504
zmb,2018,96.31783
zmb,2019,99.19513
zmb,2020,85.48638
zwe,1960,108.60807
zwe,1961,105.88623
zwe,1962,101.79829
zwe,1963,99.47963
zwe,1964,101.57369
zwe,1965,100
zwe,1966,100
zwe,1967,99.99999
zwe,1968,100
zwe,1969,99.99999
zwe,1970,100.00001
zwe,1971,100
zwe,1972,100
zwe,1973,100
zwe,1974,100
zwe,1975,100
zwe,1976,98.09082
zwe,1977,99.15545
zwe,1978,98.86221
zwe,1979,102.82003
zwe,1980,104.65098
zwe,1981,108.88258
zwe,1982,107.39889
zwe,1983,105.47088
zwe,1984,100.61842
zwe,1985,99.79442
zwe,1986,97.46717
zwe,1987,97.24295
zwe,1988,96.61046
zwe,1989,98.38086
zwe,1990,99.92906
zwe,1991,103.28173
zwe,1992,109.25926
zwe,1993,101.72469
zwe,1994,101.91968
zwe,1995,102.50875
zwe,1996,98.88299
zwe,1997,107.99758
zwe,1998,101.72787
zwe,1999,96.1055
zwe,2000,97.7479
zwe,2001,97.98005
zwe,2002,103.13775
zwe,2003,105.65787
zwe,2004,107.10001
zwe,2005,108.94641
zwe,2006,110.90831
zwe,2007,108.60216
zwe,2008,126.58794
zwe,2009,122.82344
zwe,2010,123.8424
zwe,2011,119.86492
zwe,2012,123.83603
zwe,2013,114.68098
zwe,2014,112.81132
zwe,2015,118.42846
zwe,2016,111.33196
zwe,2017,110.7119
zwe,2018,113.34751
zwe,2019,100.77983
zwe,2020,101.59747
