geo,time,bx_gsr_insf_zs
wsm,1985,0.01724
wsm,1986,0.00671
wsm,1987,0.06024
wsm,1988,0.03039
wsm,1989,0
wsm,1990,0.2974
wsm,1991,0.3553
wsm,1992,0.07191
wsm,1993,0.05982
wsm,1994,2.46789
wsm,1995,0.23227
wsm,1996,0.08728
wsm,1997,0.17367
wsm,1998,0.10304
wsm,1999,0.17453
wsm,2004,2.2828
wsm,2010,0
wsm,2011,0
wsm,2012,0.18616
wsm,2013,5.18217
wsm,2014,3.33863
wsm,2015,4.64699
wsm,2016,4.72852
wsm,2017,4.36678
wsm,2018,2.77236
wsm,2019,4.70069
wsm,2020,10.26776
yem,2005,0
yem,2006,0
yem,2007,0
yem,2008,0
yem,2009,0
yem,2010,0
yem,2011,0
yem,2012,0
yem,2013,0
yem,2014,0
yem,2015,0
zaf,1960,10.05587
zaf,1961,9.78261
zaf,1962,11.45833
zaf,1963,11.57407
zaf,1964,11.76471
zaf,1965,11.53846
zaf,1966,11.48148
zaf,1967,12.78689
zaf,1968,12.23881
zaf,1969,11.32597
zaf,1970,11.19048
zaf,1971,10.14133
zaf,1972,10.65828
zaf,1973,9.03374
zaf,1974,8.36195
zaf,1975,11.62159
zaf,1976,11.66966
zaf,1977,11.83144
zaf,1978,12.41427
zaf,1979,10.72643
zaf,1980,10.31628
zaf,1981,12.4631
zaf,1982,12.2474
zaf,1983,6.22636
zaf,1984,7.44912
zaf,1985,9.46044
zaf,1986,10.39391
zaf,1987,8.45925
zaf,1988,5.92809
zaf,1989,5.25823
zaf,1990,10.32929
zaf,1991,5.67602
zaf,1992,7.00532
zaf,1993,6.00319
zaf,1994,7.52603
zaf,1995,9.50366
zaf,1996,9.12753
zaf,1997,8.52614
zaf,1998,10.07974
zaf,1999,9.65788
zaf,2000,8.9366
zaf,2001,6.06615
zaf,2002,5.43539
zaf,2003,4.29855
zaf,2004,5.20937
zaf,2005,5.56842
zaf,2006,6.4605
zaf,2007,6.86543
zaf,2008,6.68931
zaf,2009,6.20235
zaf,2010,7.54453
zaf,2011,7.45087
zaf,2012,7.39091
zaf,2013,7.30928
zaf,2014,7.36176
zaf,2015,8.03777
zaf,2016,7.85325
zaf,2017,7.3171
zaf,2018,7.68967
zaf,2019,7.13775
zaf,2020,11.97339
zmb,1978,5.50133
zmb,1979,4.15584
zmb,1980,4.02906
zmb,1981,2.68325
zmb,1982,2.38291
zmb,1983,2.94118
zmb,1984,3.04636
zmb,1985,3.96476
zmb,1986,4.46809
zmb,1987,5.24109
zmb,1988,6.19621
zmb,1989,4.68933
zmb,1990,3.65169
zmb,1991,3.73945
zmb,1997,0
zmb,1998,0
zmb,1999,0.37523
zmb,2000,4.4257
zmb,2001,3.88781
zmb,2002,5.37634
zmb,2003,4.12121
zmb,2004,4.52977
zmb,2005,1.45595
zmb,2006,1.51169
zmb,2007,2.68046
zmb,2008,3.09236
zmb,2009,1.13271
zmb,2010,1.27816
zmb,2011,1.14645
zmb,2012,34.06955
zmb,2013,9.91027
zmb,2014,9.33874
zmb,2015,9.75635
zmb,2016,10.04546
zmb,2017,9.86448
zmb,2018,8.97913
zmb,2019,8.92511
zmb,2020,9.2047
zwe,1977,2.95122
zwe,1978,2.84501
zwe,1979,3.13333
zwe,1980,2.37615
zwe,1981,1.81823
zwe,1982,1.07519
zwe,1983,1.22484
zwe,1984,1.25687
zwe,1985,0.30558
zwe,1986,0.85725
zwe,1987,0.99666
zwe,1988,1.10852
zwe,1989,0.91777
zwe,1990,1.13806
zwe,1991,1.16324
zwe,1992,0.89817
zwe,1993,0.76131
zwe,1994,0.31796
zwe,2017,0
zwe,2018,0
zwe,2019,0
zwe,2020,0
