geo,time,sp_rur_totl
gha,2019,13168803
gha,2020,13252922
gib,1960,0
gib,1961,0
gib,1962,0
gib,1963,0
gib,1964,0
gib,1965,0
gib,1966,0
gib,1967,0
gib,1968,0
gib,1969,0
gib,1970,0
gib,1971,0
gib,1972,0
gib,1973,0
gib,1974,0
gib,1975,0
gib,1976,0
gib,1977,0
gib,1978,0
gib,1979,0
gib,1980,0
gib,1981,0
gib,1982,0
gib,1983,0
gib,1984,0
gib,1985,0
gib,1986,0
gib,1987,0
gib,1988,0
gib,1989,0
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
gib,2016,0
gib,2017,0
gib,2018,0
gib,2019,0
gib,2020,0
gin,1960,3128255
gin,1961,3163614
gin,1962,3199075
gin,1963,3234828
gin,1964,3271202
gin,1965,3308325
gin,1966,3346294
gin,1967,3384728
gin,1968,3422490
gin,1969,3458187
gin,1970,3490825
gin,1971,3520297
gin,1972,3547121
gin,1973,3571595
gin,1974,3593949
gin,1975,3614781
gin,1976,3634124
gin,1977,3652789
gin,1978,3672223
gin,1979,3694474
gin,1980,3720957
gin,1981,3751895
gin,1982,3786786
gin,1983,3840887
gin,1984,3923084
gin,1985,4014357
gin,1986,4115219
gin,1987,4224639
gin,1988,4339754
gin,1989,4456559
gin,1990,4571991
gin,1991,4684765
gin,1992,4795180
gin,1993,4904578
gin,1994,5014707
gin,1995,5126907
gin,1996,5241814
gin,1997,5359465
gin,1998,5477150
gin,1999,5590396
gin,2000,5696903
gin,2001,5795666
gin,2002,5888332
gin,2003,5978540
gin,2004,6071549
gin,2005,6171106
gin,2006,6278879
gin,2007,6394109
gin,2008,6514670
gin,2009,6637234
gin,2010,6759650
gin,2011,6881046
gin,2012,7003178
gin,2013,7129896
gin,2014,7266418
gin,2015,7414743
gin,2016,7575985
gin,2017,7748190
gin,2018,7927767
gin,2019,8109741
gin,2020,8290075
gmb,1960,320772
gmb,1961,326511
gmb,1962,332267
gmb,1963,337777
gmb,1964,341849
gmb,1965,346362
gmb,1966,351357
gmb,1967,356746
gmb,1968,362394
gmb,1969,368157
gmb,1970,373864
gmb,1971,379473
gmb,1972,385007
gmb,1973,391019
gmb,1974,399371
gmb,1975,408088
gmb,1976,417281
gmb,1977,426949
gmb,1978,436834
gmb,1979,446634
gmb,1980,456183
gmb,1981,465199
gmb,1982,473911
gmb,1983,483081
gmb,1984,493417
gmb,1985,506236
gmb,1986,521765
gmb,1987,539376
gmb,1988,557648
gmb,1989,574778
gmb,1990,589487
gmb,1991,601459
gmb,1992,611143
gmb,1993,619691
gmb,1994,629482
gmb,1995,639203
gmb,1996,648888
gmb,1997,658426
gmb,1998,667881
gmb,1999,677371
gmb,2000,686948
gmb,2001,696696
gmb,2002,706583
gmb,2003,716915
gmb,2004,728987
gmb,2005,740689
gmb,2006,751941
gmb,2007,762840
gmb,2008,773508
gmb,2009,784221
gmb,2010,795069
gmb,2011,806086
gmb,2012,817158
gmb,2013,828292
gmb,2014,839409
gmb,2015,850447
gmb,2016,861416
gmb,2017,872299
gmb,2018,883080
gmb,2019,893744
gmb,2020,904267
gnb,1960,532345
gnb,1961,537144
gnb,1962,541495
gnb,1963,545821
gnb,1964,550702
gnb,1965,556556
gnb,1966,563424
gnb,1967,571145
gnb,1968,579625
gnb,1969,588740
gnb,1970,598266
gnb,1971,608500
gnb,1972,619306
gnb,1973,629640
gnb,1974,638085
gnb,1975,643810
gnb,1976,646240
gnb,1977,646040
gnb,1978,645066
gnb,1979,644804
gnb,1980,642508
gnb,1981,643910
gnb,1982,648216
gnb,1983,654257
gnb,1984,660369
gnb,1985,665425
gnb,1986,669094
gnb,1987,671669
gnb,1988,673277
gnb,1989,674209
gnb,1990,674591
gnb,1991,674425
gnb,1992,680871
gnb,1993,692466
gnb,1994,703766
gnb,1995,714601
gnb,1996,724909
gnb,1997,734837
gnb,1998,744708
gnb,1999,754954
gnb,2000,765916
gnb,2001,777715
gnb,2002,790256
gnb,2003,803511
gnb,2004,817360
gnb,2005,831746
gnb,2006,846593
gnb,2007,861974
gnb,2008,877928
gnb,2009,894566
gnb,2010,911872
gnb,2011,929858
gnb,2012,948415
gnb,2013,967363
gnb,2014,986435
gnb,2015,1005443
gnb,2016,1024311
gnb,2017,1043049
gnb,2018,1061606
gnb,2019,1079997
gnb,2020,1098222
gnq,1960,190132
gnq,1961,191129
gnq,1962,193428
gnq,1963,195985
gnq,1964,199138
gnq,1965,203072
gnq,1966,208116
gnq,1967,213932
gnq,1968,219253
gnq,1969,222336
gnq,1970,222050
gnq,1971,218027
gnq,1972,210947
gnq,1973,202059
gnq,1974,193158
gnq,1975,185691
gnq,1976,179773
gnq,1977,175338
gnq,1978,173321
gnq,1979,174758
gnq,1980,180270
gnq,1981,190439
gnq,1982,204774
gnq,1983,221444
gnq,1984,235311
gnq,1985,246692
gnq,1986,255103
gnq,1987,261125
gnq,1988,265501
gnq,1989,269365
gnq,1990,273541
gnq,1991,278111
gnq,1992,282826
gnq,1993,287797
gnq,1994,293060
gnq,1995,295607
gnq,1996,298225
gnq,1997,300991
gnq,1998,303732
gnq,1999,306299
gnq,2000,308594
gnq,2001,310576
gnq,2002,312254
gnq,2003,313760
gnq,2004,315221
gnq,2005,316750
gnq,2006,318261
gnq,2007,319636
gnq,2008,320706
gnq,2009,321344
gnq,2010,321404
gnq,2011,320848
gnq,2012,319669
gnq,2013,327832
gnq,2014,335750
gnq,2015,343374
gnq,2016,350726
gnq,2017,357830
gnq,2018,364639
gnq,2019,371173
gnq,2020,377403
grc,1960,3671291
grc,1961,3657099
grc,1962,3604016
grc,1963,3542618
grc,1964,3480851
grc,1965,3422784
grc,1966,3373709
grc,1967,3326787
grc,1968,3274028
grc,1969,3212148
grc,1970,3146066
grc,1971,3095190
grc,1972,3070665
grc,1973,3040175
grc,1974,3006938
grc,1975,2990786
grc,1976,2992672
grc,1977,2986905
grc,1978,2980527
grc,1979,2972373
grc,1980,2956103
grc,1981,2943518
grc,1982,2942728
grc,1983,2940794
grc,1984,2936381
grc,1985,2928830
grc,1986,2919496
grc,1987,2910173
grc,1988,2901692
grc,1989,2897805
grc,1990,2909451
grc,1991,2927247
grc,1992,2937007
grc,1993,2941678
grc,1994,2943828
grc,1995,2944834
grc,1996,2945109
grc,1997,2946985
grc,1998,2950498
grc,1999,2949028
grc,2000,2948257
grc,2001,2942226
grc,2002,2910513
grc,2003,2875284
grc,2004,2840339
grc,2005,2807039
grc,2006,2774156
grc,2007,2740132
grc,2008,2706538
grc,2009,2673237
grc,2010,2636648
grc,2011,2593105
grc,2012,2539911
grc,2013,2483072
grc,2014,2428790
grc,2015,2375617
grc,2016,2329011
grc,2017,2288166
grc,2018,2247680
grc,2019,2209932
grc,2020,2170608
grd,1960,62650
grd,1961,63453
grd,1962,64083
grd,1963,64550
grd,1964,64864
grd,1965,65038
grd,1966,65064
grd,1967,64935
grd,1968,64696
grd,1969,64374
grd,1970,64043
grd,1971,63799
grd,1972,63579
grd,1973,63295
grd,1974,62912
grd,1975,62377
grd,1976,61622
grd,1977,60716
grd,1978,59904
grd,1979,59505
grd,1980,59730
grd,1981,60729
grd,1982,62372
grd,1983,64259
grd,1984,65850
grd,1985,66792
grd,1986,66895
grd,1987,66339
grd,1988,65424
grd,1989,64579
grd,1990,64128
grd,1991,64144
grd,1992,64375
grd,1993,64849
grd,1994,65342
grd,1995,65717
grd,1996,65941
grd,1997,66060
grd,1998,66107
grd,1999,66118
grd,2000,66126
grd,2001,66159
grd,2002,66417
grd,2003,66659
grd,2004,66885
grd,2005,67091
grd,2006,67277
grd,2007,67440
grd,2008,67622
grd,2009,67840
grd,2010,68129
grd,2011,68494
grd,2012,68910
grd,2013,69343
grd,2014,69764
grd,2015,70149
grd,2016,70489
grd,2017,70778
grd,2018,71024
grd,2019,71238
grd,2020,71408
grl,1960,13476
grl,1961,13545
grl,1962,13508
grl,1963,13474
grl,1964,13335
grl,1965,13308
grl,1966,13166
grl,1967,13051
grl,1968,12939
grl,1969,12805
grl,1970,12647
grl,1971,12540
grl,1972,12715
grl,1973,12782
grl,1974,12795
grl,1975,12703
grl,1976,12611
grl,1977,12367
grl,1978,12125
grl,1979,12033
grl,1980,11987
grl,1981,11987
grl,1982,11912
grl,1983,11860
grl,1984,11804
grl,1985,11725
grl,1986,11600
grl,1987,11541
grl,1988,11499
grl,1989,11414
grl,1990,11288
grl,1991,11082
grl,1992,10894
grl,1993,10762
grl,1994,10710
grl,1995,10657
grl,1996,10565
grl,1997,10513
grl,1998,10462
grl,1999,10392
grl,2000,10341
grl,2001,10228
grl,2002,10136
grl,2003,10026
grl,2004,9914
grl,2005,9760
grl,2006,9554
grl,2007,9342
grl,2008,9132
grl,2009,8963
grl,2010,8887
grl,2011,8673
grl,2012,8408
grl,2013,8161
grl,2014,7987
grl,2015,7816
grl,2016,7683
grl,2017,7542
grl,2018,7386
grl,2019,7280
grl,2020,7169
gtm,1960,2843931
gtm,1961,2901164
gtm,1962,2958885
gtm,1963,3016780
gtm,1964,3077682
gtm,1965,3152015
gtm,1966,3226487
gtm,1967,3300619
gtm,1968,3373861
gtm,1969,3445722
gtm,1970,3516147
gtm,1971,3585090
gtm,1972,3653075
gtm,1973,3720477
gtm,1974,3787858
gtm,1975,3854961
gtm,1976,3922313
gtm,1977,3991116
gtm,1978,4063075
gtm,1979,4139744
gtm,1980,4222128
gtm,1981,4310100
gtm,1982,4403350
gtm,1983,4500312
gtm,1984,4600307
gtm,1985,4703063
gtm,1986,4808325
gtm,1987,4915976
gtm,1988,5025695
gtm,1989,5137329
gtm,1990,5249791
gtm,1991,5362123
gtm,1992,5473038
gtm,1993,5581926
gtm,1994,5689267
gtm,1995,5796192
gtm,1996,5901847
gtm,1997,6006636
gtm,1998,6113086
gtm,1999,6221658
gtm,2000,6335891
gtm,2001,6450059
gtm,2002,6559052
gtm,2003,6664800
gtm,2004,6770217
gtm,2005,6873860
gtm,2006,6975317
gtm,2007,7074356
gtm,2008,7170952
gtm,2009,7265539
gtm,2010,7357571
gtm,2011,7449392
gtm,2012,7538790
gtm,2013,7625644
gtm,2014,7709179
gtm,2015,7788224
gtm,2016,7863355
gtm,2017,7934315
gtm,2018,8001178
gtm,2019,8063081
gtm,2020,8119648
gum,1960,33268
gum,1961,33195
gum,1962,33192
gum,1963,33224
gum,1964,33255
gum,1965,33263
gum,1966,33236
gum,1967,33184
gum,1968,33097
gum,1969,32993
gum,1970,31940
gum,1971,28159
gum,1972,24523
gum,1973,21138
gum,1974,18045
gum,1975,15280
gum,1976,12844
gum,1977,10739
gum,1978,8931
gum,1979,7396
gum,1980,6505
gum,1981,6931
gum,1982,7385
gum,1983,7868
gum,1984,8384
gum,1985,8931
gum,1986,9511
gum,1987,10126
gum,1988,10779
gum,1989,11475
gum,1990,12009
gum,1991,11938
gum,1992,11865
gum,1993,11785
gum,1994,11687
gum,1995,11565
gum,1996,11420
gum,1997,11253
gum,1998,11066
gum,1999,10860
gum,2000,10672
gum,2001,10583
gum,2002,10477
gum,2003,10355
gum,2004,10222
gum,2005,10089
gum,2006,9952
gum,2007,9814
gum,2008,9676
gum,2009,9541
gum,2010,9408
gum,2011,9281
gum,2012,9156
gum,2013,9041
gum,2014,8937
gum,2015,8847
gum,2016,8771
gum,2017,8709
gum,2018,8653
gum,2019,8601
gum,2020,8544
guy,1960,405936
guy,1961,418096
guy,1962,429923
guy,1963,441229
guy,1964,451785
guy,1965,461462
guy,1966,470153
guy,1967,477908
guy,1968,484905
guy,1969,491410
guy,1970,497504
guy,1971,502912
guy,1972,507956
guy,1973,512761
guy,1974,517540
guy,1975,522339
guy,1976,527298
guy,1977,532279
guy,1978,536818
guy,1979,540236
guy,1980,542300
guy,1981,544118
guy,1982,544491
guy,1983,543592
guy,1984,541691
guy,1985,539053
guy,1986,535549
guy,1987,531329
guy,1988,527228
guy,1989,524345
guy,1990,523414
guy,1991,524908
guy,1992,528479
guy,1993,533065
guy,1994,537101
guy,1995,539479
guy,1996,539804
guy,1997,538473
guy,1998,536155
guy,1999,533904
guy,2000,532455
guy,2001,532032
guy,2002,532390
guy,2003,534215
guy,2004,536453
guy,2005,538560
guy,2006,540481
guy,2007,542368
guy,2008,544391
guy,2009,546814
guy,2010,549827
guy,2011,553493
guy,2012,555966
guy,2013,558831
guy,2014,561734
guy,2015,564516
guy,2016,567091
guy,2017,569491
guy,2018,571744
guy,2019,573860
guy,2020,575871
hkg,1960,455190
hkg,1961,465932
hkg,1962,476544
hkg,1963,483476
hkg,1964,485492
hkg,1965,488523
hkg,1966,483067
hkg,1967,485528
hkg,1968,485985
hkg,1969,483915
hkg,1970,485809
hkg,1971,483858
hkg,1972,475286
hkg,1973,471072
hkg,1974,468381
hkg,1975,459768
hkg,1976,448321
hkg,1977,437973
hkg,1978,429363
hkg,1979,436525
hkg,1980,431477
hkg,1981,425350
hkg,1982,416422
hkg,1983,407510
hkg,1984,396584
hkg,1985,386299
hkg,1986,317775
hkg,1987,175228
hkg,1988,95163
hkg,1989,51517
hkg,1990,27553
hkg,1991,9663
hkg,1992,1218
hkg,1993,0
hkg,1994,0
hkg,1995,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1960,1574907
hnd,1961,1607567
hnd,1962,1640448
hnd,1963,1673817
hnd,1964,1707890
hnd,1965,1742988
hnd,1966,1779108
hnd,1967,1816204
hnd,1968,1854066
hnd,1969,1892575
hnd,1970,1931485
hnd,1971,1970747
hnd,1972,2010381
hnd,1973,2050673
hnd,1974,2093411
hnd,1975,2140743
hnd,1976,2189549
hnd,1977,2239687
hnd,1978,2290923
hnd,1979,2342975
hnd,1980,2395660
hnd,1981,2448900
hnd,1982,2502654
hnd,1983,2556792
hnd,1984,2611124
hnd,1985,2665669
hnd,1986,2720299
hnd,1987,2774977
hnd,1988,2830488
hnd,1989,2890310
hnd,1990,2950387
hnd,1991,3010567
hnd,1992,3070863
hnd,1993,3131836
hnd,1994,3193931
hnd,1995,3257504
hnd,1996,3322677
hnd,1997,3388980
hnd,1998,3455622
hnd,1999,3521498
hnd,2000,3585869
hnd,2001,3648463
hnd,2002,3699536
hnd,2003,3747377
hnd,2004,3792452
hnd,2005,3835036
hnd,2006,3874786
hnd,2007,3911678
hnd,2008,3945305
hnd,2009,3975543
hnd,2010,4001949
hnd,2011,4024672
hnd,2012,4043671
hnd,2013,4059815
hnd,2014,4073535
hnd,2015,4085771
hnd,2016,4096486
hnd,2017,4105676
hnd,2018,4113431
hnd,2019,4119683
hnd,2020,4124378
hrv,1960,2891751
hrv,1961,2873765
hrv,1962,2853722
hrv,1963,2832090
hrv,1964,2808089
hrv,1965,2783585
hrv,1966,2758978
hrv,1967,2732069
hrv,1968,2703371
hrv,1969,2673100
hrv,1970,2638703
hrv,1971,2607008
hrv,1972,2588493
hrv,1973,2569851
hrv,1974,2551324
hrv,1975,2532902
hrv,1976,2515402
hrv,1977,2497414
hrv,1978,2477863
hrv,1979,2453749
hrv,1980,2424775
hrv,1981,2403196
hrv,1982,2398819
hrv,1983,2394948
hrv,1984,2389894
hrv,1985,2384230
hrv,1986,2377862
hrv,1987,2370489
hrv,1988,2361531
hrv,1989,2350879
hrv,1990,2339143
hrv,1991,2280881
hrv,1992,2215245
hrv,1993,2216595
hrv,1994,2230739
hrv,1995,2204725
hrv,1996,2164211
hrv,1997,2143249
hrv,1998,2131554
hrv,1999,2111986
hrv,2000,2080978
hrv,2001,1993228
hrv,2002,1987174
hrv,2003,1980467
hrv,2004,1973788
hrv,2005,1969090
hrv,2006,1962310
hrv,2007,1954640
hrv,2008,1947168
hrv,2009,1937891
hrv,2010,1926284
hrv,2011,1912496
hrv,2012,1898807
hrv,2013,1885015
hrv,2014,1868155
hrv,2015,1843070
hrv,2016,1819891
hrv,2017,1787283
hrv,2018,1759939
hrv,2019,1738221
hrv,2020,1718119
hti,1960,3263311
hti,1961,3312229
hti,1962,3361434
hti,1963,3410889
hti,1964,3460415
hti,1965,3510049
hti,1966,3559843
hti,1967,3609776
hti,1968,3658990
hti,1969,3706629
hti,1970,3752119
hti,1971,3795179
hti,1972,3854243
hti,1973,3917685
hti,1974,3984102
hti,1975,4055074
hti,1976,4130934
hti,1977,4211398
hti,1978,4296952
hti,1979,4387831
hti,1980,4484010
hti,1981,4585901
hti,1982,4693013
hti,1983,4758992
hti,1984,4813457
hti,1985,4863161
hti,1986,4907168
hti,1987,4945723
hti,1988,4978850
hti,1989,5007425
hti,1990,5031405
hti,1991,5050799
hti,1992,5065088
hti,1993,5118775
hti,1994,5170565
hti,1995,5220574
hti,1996,5268724
hti,1997,5316980
hti,1998,5363489
hti,1999,5408061
hti,2000,5450688
hti,2001,5401942
hti,2002,5345720
hti,2003,5282659
hti,2004,5276349
hti,2005,5274602
hti,2006,5270084
hti,2007,5262885
hti,2008,5252461
hti,2009,5239211
hti,2010,5222497
hti,2011,5202473
hti,2012,5179073
hti,2013,5152493
hti,2014,5122176
hti,2015,5088189
hti,2016,5051862
hti,2017,5013890
hti,2018,4974510
hti,2019,4934130
hti,2020,4893055
hun,1960,4401831
hun,1961,4379303
hun,1962,4350895
hun,1963,4319558
hun,1964,4290506
hun,1965,4259900
hun,1966,4230146
hun,1967,4203213
hun,1968,4176578
hun,1969,4151312
hun,1970,4123586
hun,1971,4091134
hun,1972,4059050
hun,1973,4028025
hun,1974,4001823
hun,1975,3981051
hun,1976,3958606
hun,1977,3932744
hun,1978,3902097
hun,1979,3864948
hun,1980,3835546
hun,1981,3816417
hun,1982,3794791
hun,1983,3769746
hun,1984,3742901
hun,1985,3716933
hun,1986,3691570
hun,1987,3666384
hun,1988,3641801
hun,1989,3583700
hun,1990,3543962
hun,1991,3556728
hun,1992,3568401
hun,1993,3577385
hun,1994,3585524
hun,1995,3593550
hun,1996,3600375
hun,1997,3606198
hun,1998,3610855
hun,1999,3613643
hun,2000,3617236
hun,2001,3599271
hun,2002,3547284
hun,2003,3495810
hun,2004,3446941
hun,2005,3392784
hun,2006,3334127
hun,2007,3276073
hun,2008,3217942
hun,2009,3161144
hun,2010,3108907
hun,2011,3055537
hun,2012,3008052
hun,2013,2972574
hun,2014,2937544
hun,2015,2903693
hun,2016,2867756
hun,2017,2832442
hun,2018,2800601
hun,2019,2770705
hun,2020,2735697
idn,1960,74951696
idn,1961,76744913
idn,1962,78586956
idn,1963,80478905
idn,1964,82427269
idn,1965,84435902
idn,1966,86501175
idn,1967,88616898
idn,1968,90777936
idn,1969,92973069
idn,1970,95196835
idn,1971,97442086
idn,1972,99501647
idn,1973,101495989
idn,1974,103475744
idn,1975,105437133
idn,1976,107370483
idn,1977,109276079
idn,1978,111153041
idn,1979,113013165
idn,1980,114855965
idn,1981,116501667
idn,1982,118004463
idn,1983,119431290
idn,1984,120748398
idn,1985,121940180
idn,1986,122992365
idn,1987,123909294
idn,1988,124694863
idn,1989,125368353
idn,1990,125929924
idn,1991,126236861
idn,1992,126343244
idn,1993,126328216
idn,1994,126176272
idn,1995,125888254
idn,1996,125468008
idn,1997,124928920
idn,1998,124272057
idn,1999,123516870
idn,2000,122673786
idn,2001,122688936
idn,2002,122659348
idn,2003,122589003
idn,2004,122474421
idn,2005,122327561
idn,2006,122139493
idn,2007,121915144
idn,2008,121655449
idn,2009,121376731
idn,2010,121125090
idn,2011,121099554
idn,2012,121055613
idn,2013,120979863
idn,2014,120841413
idn,2015,120631391
idn,2016,120344709
idn,2017,119995396
idn,2018,119581818
idn,2019,119115843
idn,2020,118597107
ind,1960,369791510
ind,1961,376759491
ind,1962,383620708
ind,1963,390697750
ind,1964,397946828
ind,1965,405363011
ind,1966,412918738
ind,1967,420634582
ind,1968,428580865
ind,1969,436846176
ind,1970,445484293
ind,1971,454345525
ind,1972,463004514
ind,1973,471932260
ind,1974,481008842
ind,1975,490182589
ind,1976,499411011
ind,1977,508709211
ind,1978,518120031
ind,1979,527709526
ind,1980,537508711
ind,1981,547863292
ind,1982,559086824
ind,1983,570472817
ind,1984,581926871
ind,1985,593384036
ind,1986,604809635
ind,1987,616212409
ind,1988,627574098
ind,1989,638892235
ind,1990,650181520
ind,1991,661520796
ind,1992,673032682
ind,1993,684507519
ind,1994,695972401
ind,1995,707451704
ind,1996,718924359
ind,1997,730376768
ind,1998,741776257
ind,1999,753080049
ind,2000,764252791
ind,2001,774881568
ind,2002,784520681
ind,2003,793938753
ind,2004,803128396
ind,2005,812106163
ind,2006,820863650
ind,2007,829358847
ind,2008,837515186
ind,2009,845260299
ind,2010,852517999
ind,2011,859247883
ind,2012,865363321
ind,2013,870934216
ind,2014,876033415
ind,2015,880723742
ind,2016,885015936
ind,2017,888881381
ind,2018,892338114
ind,2019,895386227
ind,2020,898024053
irl,1960,1550525
irl,1961,1542320
irl,1962,1542726
irl,1963,1545765
irl,1964,1547278
irl,1965,1547038
irl,1966,1541550
irl,1967,1515224
irl,1968,1488213
irl,1969,1462952
irl,1970,1440890
irl,1971,1428135
irl,1972,1439133
irl,1973,1451878
irl,1974,1465401
irl,1975,1478867
irl,1976,1490313
irl,1977,1499473
irl,1978,1509580
irl,1979,1518390
irl,1980,1524395
irl,1981,1531958
irl,1982,1540933
irl,1983,1546244
irl,1984,1550204
irl,1985,1547026
irl,1986,1542349
irl,1987,1538049
irl,1988,1527078
irl,1989,1516615
irl,1990,1513504
irl,1991,1517141
irl,1992,1519699
irl,1993,1519482
irl,1994,1517620
irl,1995,1517554
irl,1996,1521461
irl,1997,1527757
irl,1998,1534680
irl,1999,1542842
irl,2000,1554223
irl,2001,1569733
irl,2002,1586580
irl,2003,1601606
irl,2004,1619883
irl,2005,1644123
irl,2006,1677897
irl,2007,1718227
irl,2008,1744592
irl,2009,1753285
irl,2010,1753744
irl,2011,1752249
irl,2012,1750490
irl,2013,1750530
irl,2014,1754105
irl,2015,1761447
irl,2016,1771980
irl,2017,1781281
irl,2018,1792632
irl,2019,1805722
irl,2020,1812143
irn,1960,14516613
irn,1961,14749596
irn,1962,14984584
irn,1963,15222136
irn,1964,15461983
irn,1965,15704596
irn,1966,15950664
irn,1967,16170431
irn,1968,16371739
irn,1969,16569831
irn,1970,16762735
irn,1971,16951108
irn,1972,17138708
irn,1973,17331928
irn,1974,17535966
irn,1975,17756883
irn,1976,17991678
irn,1977,18282037
irn,1978,18624104
irn,1979,19009190
irn,1980,19443778
irn,1981,19925488
irn,1982,20442652
irn,1983,20982337
irn,1984,21528184
irn,1985,22066161
irn,1986,22594205
irn,1987,23182080
irn,1988,23748382
irn,1989,24234616
irn,1990,24615125
irn,1991,24879847
irn,1992,24891726
irn,1993,24774013
irn,1994,24611905
irn,1995,24432059
irn,1996,24240822
irn,1997,24084608
irn,1998,23933143
irn,1999,23770257
irn,2000,23596861
irn,2001,23417996
irn,2002,23234787
irn,2003,23044631
irn,2004,22844248
irn,2005,22632300
irn,2006,22408896
irn,2007,22211325
irn,2008,22027076
irn,2009,21844634
irn,2010,21667002
irn,2011,21494868
irn,2012,21336239
irn,2013,21189328
irn,2014,21047449
irn,2015,20911894
irn,2016,20782114
irn,2017,20657356
irn,2018,20533487
irn,2019,20404280
irn,2020,20264140
irq,1960,4162522
irq,1961,4153902
irq,1962,4145766
irq,1963,4139153
irq,1964,4134768
irq,1965,4133371
irq,1966,4163977
irq,1967,4210198
irq,1968,4258064
irq,1969,4304982
irq,1970,4348637
irq,1971,4388069
irq,1972,4423345
irq,1973,4455588
irq,1974,4485119
irq,1975,4512701
irq,1976,4538063
irq,1977,4560615
irq,1978,4606952
irq,1979,4660311
irq,1980,4707538
irq,1981,4749298
irq,1982,4785950
irq,1983,4816865
irq,1984,4840875
irq,1985,4858545
irq,1986,4869024
irq,1987,4874358
irq,1988,4971735
irq,1989,5117347
irq,1990,5276946
irq,1991,5452349
irq,1992,5642832
irq,1993,5847265
irq,1994,6063841
irq,1995,6290625
irq,1996,6527340
irq,1997,6773835
irq,1998,6990782
irq,1999,7195874
irq,2000,7402680
irq,2001,7613472
irq,2002,7827626
irq,2003,8037500
irq,2004,8233074
irq,2005,8408905
irq,2006,8558600
irq,2007,8687932
irq,2008,8820301
irq,2009,8987473
irq,2010,9189379
irq,2011,9442501
irq,2012,9748139
irq,2013,10081404
irq,2014,10406862
irq,2015,10699783
irq,2016,10948776
irq,2017,11161440
irq,2018,11348290
irq,2019,11526416
irq,2020,11707564
isl,1960,34588
isl,1961,34368
isl,1962,34110
isl,1963,33824
isl,1964,33533
isl,1965,33227
isl,1966,32905
isl,1967,32553
isl,1968,32123
isl,1969,31557
isl,1970,30870
isl,1971,30360
isl,1972,30053
isl,1973,29760
isl,1974,29419
isl,1975,29059
isl,1976,28616
