geo,time,bx_gsr_mrch_cd
tza,1990,407806137.6417
tza,1991,362981099.2023
tza,1992,406351076.0121
tza,1993,446877896.3171
tza,1994,519403381.9085
tza,1995,682543689.9513
tza,1996,764092808.3314
tza,1997,752500000
tza,1998,636100000
tza,1999,601500043.222
tza,2000,733600208.8579
tza,2001,851307701
tza,2002,979565662
tza,2003,1220850426.56314
tza,2004,1481636702.44863
tza,2005,1702496235.99608
tza,2006,1917618836.39541
tza,2007,2226557063.87117
tza,2008,3578801421.4
tza,2009,3298090283.9035
tza,2010,4324280328.4735
tza,2011,5097900544.52255
tza,2012,5889215553.19391
tza,2013,5258066449.5835
tza,2014,5160301464.59332
tza,2015,4826730611.20383
tza,2016,4873854001.33547
tza,2017,4510756173.58324
tza,2018,4292715311.50001
tza,2019,5377596941.59311
tza,2020,6371715783.63866
uga,1980,319400000
uga,1981,228800000
uga,1982,347100000
uga,1983,367700000
uga,1984,407300000
uga,1985,347800000
uga,1986,406800000
uga,1987,333600000
uga,1988,266300000
uga,1989,277700000
uga,1990,177800000
uga,1991,173200000
uga,1992,151200000
uga,1993,200000000
uga,1994,463000000
uga,1995,560300000
uga,1996,639330000
uga,1997,592620000
uga,1998,510200000
uga,1999,483500000
uga,2000,449900000
uga,2001,467237907.73
uga,2002,478169944.69
uga,2003,572217735.78024
uga,2004,759123292.30355
uga,2005,1015857576.2569
uga,2006,1175873033.07
uga,2007,1764969158.39609
uga,2008,2207628743.33645
uga,2009,2326561994.33952
uga,2010,2163974070.52818
uga,2011,2519126642.63771
uga,2012,2810480876.78364
uga,2013,2828714739.59046
uga,2014,2724773132.7444
uga,2015,2667186166.80386
uga,2016,2921246770.87465
uga,2017,3449910974.92032
uga,2018,3636182324.3842
uga,2019,4095646134.77438
uga,2020,4461295408.45543
ukr,1994,13221000000
ukr,1995,13149000000
ukr,1996,13882000000
ukr,1997,15386000000
ukr,1998,12100000000
ukr,1999,11624000000
ukr,2000,13781000000
ukr,2001,15122000000
ukr,2002,16514000000
ukr,2003,21437000000
ukr,2004,30581000000
ukr,2005,32184000000
ukr,2006,36174000000
ukr,2007,46168000000
ukr,2008,63188000000
ukr,2009,37134000000
ukr,2010,47299000000
ukr,2011,62383000000
ukr,2012,64427000000
ukr,2013,59106000000
ukr,2014,50552000000
ukr,2015,35420000000
ukr,2016,33560000000
ukr,2017,39701000000
ukr,2018,43341000000
ukr,2019,46091000000
ukr,2020,45143000000
ukr,2021,63130000000
ury,1978,686100000
ury,1979,788100000
ury,1980,1058500000
ury,1981,1229700000
ury,1982,1256400000
ury,1983,1156400000
ury,1984,924600000
ury,1985,853600000
ury,1986,1087800000
ury,1987,1182300000
ury,1988,1404500000
ury,1989,1599000000
ury,1990,1692900000
ury,1991,1604700000
ury,1992,1801400000
ury,1993,1731600000
ury,1994,1917600000
ury,1995,2147600000
ury,1996,2448500000
ury,1997,2793100000
ury,1998,2829300000
ury,1999,2290600000
ury,2000,2383784779.68443
ury,2001,2139495149.68561
ury,2002,1922066128.26311
ury,2003,2281191267.72414
ury,2004,3145007299.3543
ury,2005,3774078194.38783
ury,2006,4399810188.53
ury,2007,5099904952.72308
ury,2008,7095469858.60889
ury,2009,6391830118
ury,2010,8030689479.04001
ury,2011,9273742321.22
ury,2012,13133856773.2274
ury,2013,13267740900.763
ury,2014,13908478834.5577
ury,2015,11430419594.1159
ury,2016,10612424003.5399
ury,2017,11121674852.0875
ury,2018,11627713712.3537
ury,2019,11743495196.0014
ury,2020,9886365636.17144
usa,1970,42450000000
usa,1971,43310000000
usa,1972,49380000000
usa,1973,71410000000
usa,1974,98310000000
usa,1975,107090000000
usa,1976,114740000000
usa,1977,120810000000
usa,1978,142075000000
usa,1979,184439000000
usa,1980,224238000000
usa,1981,237045000000
usa,1982,211177000000
usa,1983,201798000000
usa,1984,219933000000
usa,1985,215917000000
usa,1986,223342000000
usa,1987,250210000000
usa,1988,320228000000
usa,1989,359923000000
usa,1990,387398000000
usa,1991,414077000000
usa,1992,439631000000
usa,1993,456943000000
usa,1994,502859000000
usa,1995,575204000000
usa,1996,612113000000
usa,1997,678366000000
usa,1998,670416000000
usa,1999,698524000000
usa,2000,784939000000
usa,2001,731331000000
usa,2002,698036000000
usa,2003,730445000000
usa,2004,823584000000
usa,2005,913016000000
usa,2006,1040905000000
usa,2007,1165153000000
usa,2008,1308794000000
usa,2009,1070330000000
usa,2010,1290279000000
usa,2011,1498887000000
usa,2012,1562631000000
usa,2013,1593708000000
usa,2014,1635563000000
usa,2015,1511383000000
usa,2016,1457394000000
usa,2017,1557004000000
usa,2018,1676914000000
usa,2019,1652073000000
usa,2020,1428798000000
uzb,2010,10647939647.0349
uzb,2011,12405089719.4323
uzb,2012,10848550630.9996
uzb,2013,11149958340.5749
uzb,2014,10556224873.9224
uzb,2015,9481463079.0143
uzb,2016,8645168397.38061
uzb,2017,10161532897.2477
uzb,2018,11385590058.244
uzb,2019,13898626660.2829
uzb,2020,12832166265.0595
vct,1978,18100000
vct,1979,19100000
vct,1980,21100000
vct,1981,29800000
vct,1982,32190370.37037
vct,1983,41100000
vct,1984,53600000
vct,1985,63200000
vct,1986,66111111.11111
vct,1987,54370370.37037
vct,1988,87407407.40741
vct,1989,77370370.37037
vct,1990,85407407.40741
vct,1991,67422222.22222
vct,1992,79025925.92593
vct,1993,57122222.22222
vct,1994,48859259.25926
vct,1995,61940740.74074
vct,1996,52555555.55556
vct,1997,47285185.18519
vct,1998,50092592.59259
vct,1999,49611111.11111
vct,2000,51748148.14815
vct,2001,42740000
vct,2002,41223518.51852
vct,2003,40087662.96296
vct,2004,39294315.92593
vct,2005,42567624.07407
vct,2006,41158206.66667
vct,2007,51347431.48148
vct,2008,57183457.77778
vct,2009,53352369.25926
vct,2010,44997766.66667
vct,2011,43421505.55556
vct,2012,47787147.77778
vct,2013,53354951.48148
vct,2014,49581250.37037
vct,2015,46282409.25926
vct,2016,46765689.25926
vct,2017,44416907.45556
vct,2018,46258274.26296
vct,2019,44564221.84815
vct,2020,58206132.91111
ven,1970,2640000000
ven,1971,3152000000
ven,1972,3202000000
ven,1973,4803000000
ven,1974,11290000000
ven,1975,8982000000
ven,1976,9342000000
ven,1977,9661000000
ven,1978,9174000000
ven,1979,14360000000
ven,1980,19275000000
ven,1981,20181000000
ven,1982,16516000000
ven,1983,14759000000
ven,1984,16075000000
ven,1985,14478000000
ven,1986,8664000000
ven,1987,10564000000
ven,1988,10217000000
ven,1989,13056000000
ven,1990,17620000000
ven,1991,15155000000
ven,1992,14187000000
ven,1993,14765000000
ven,1994,16092000000
ven,1995,19068000000
ven,1996,23692000000
ven,1997,23867000000
ven,1998,17703000000
ven,1999,20959000000
ven,2000,33525000000
ven,2001,26663000000
ven,2002,26777000000
ven,2003,27226000000
ven,2004,39664000000
ven,2005,55712000000
ven,2006,65574000000
ven,2007,70193000000
ven,2008,96053000000
ven,2009,58514000000
ven,2010,66883000000
ven,2011,93743000000
ven,2012,97873000000
ven,2013,88749000000
ven,2014,74672000000
ven,2015,37232000000
ven,2016,27399000000
vnm,1996,7255000000
vnm,1997,9185000000
vnm,1998,9361000000
vnm,1999,11540000000
vnm,2000,14448000000
vnm,2001,15027000000
vnm,2002,16706000000
vnm,2003,20149000000
vnm,2004,26485000000
vnm,2005,32447000000
vnm,2006,39826000000
vnm,2007,48561000000
vnm,2008,62685000000
vnm,2009,57096000000
vnm,2010,72237000000
vnm,2011,96906000000
vnm,2012,114694000000
vnm,2013,132032000000
vnm,2014,150217000000
vnm,2015,162017000000
vnm,2016,176581000000
vnm,2017,215119000000
vnm,2018,243697000000
vnm,2019,264189000000
vnm,2020,282592000000
vut,1982,10674843.43743
vut,1983,17923336.06589
vut,1984,32541427.55671
vut,1985,18667530.02078
vut,1986,8814448.78275
vut,1987,13733166.28147
vut,1988,15387337.8181
vut,1989,13739050.98287
vut,1990,13731603.26106
vut,1991,14856832.77421
vut,1992,17795587.50831
vut,1993,17429651.81695
vut,1994,25105977.48062
vut,1995,28279003.25731
vut,1996,30197048.77792
vut,1997,35320103.82921
vut,1998,33784739.24634
vut,1999,25658442.17419
vut,2000,27191147.50602
vut,2001,19888957.84704
vut,2002,20199876.86577
vut,2003,26836551.71853
vut,2004,38142840.19413
vut,2005,38113245.11196
vut,2006,37694911.85081
vut,2007,33547266.47243
vut,2008,41879497.04807
vut,2009,55235400.88025
vut,2010,48764329.4423
vut,2011,67318471.27335
vut,2012,54716277.28129
vut,2013,38530333.5841
vut,2014,63376967.77269
vut,2015,38847651.89354
vut,2016,50175752.10659
vut,2017,60504500.85361
vut,2018,63025478.74499
vut,2019,45452635.75051
vut,2020,46207767.56001
wsm,1977,14731371.92545
wsm,1978,9737444.37998
wsm,1979,18132117.5539
wsm,1980,17219498.77141
wsm,1981,10782479.20614
wsm,1982,13459423.98829
wsm,1983,17693792.81248
wsm,1984,18342851.8548
wsm,1985,16122758.62658
wsm,1986,10506494.43629
wsm,1987,11768596.4955
wsm,1988,15092985.28674
wsm,1989,12866755.00967
wsm,1990,8875028.77169
wsm,1991,6471851.75112
wsm,1992,5822467.45304
wsm,1993,6435403.72669
wsm,1994,3518686.0837
wsm,1995,8761204.6151
wsm,1996,10084588.22365
wsm,1997,14632497.68986
wsm,1998,20399046.23518
wsm,1999,22421703.25294
wsm,2004,11895645.79765
wsm,2005,11996778.5973
wsm,2006,10345337.7277
wsm,2007,13888910.31913
wsm,2008,11255701.56243
wsm,2009,11550403.8168
wsm,2010,23138699.11114
wsm,2011,24640076.83982
wsm,2012,31175637.63054
wsm,2013,23944033.38291
wsm,2014,27497031.55667
wsm,2015,33784412.8279
wsm,2016,36255445.02071
wsm,2017,37341564.50262
wsm,2018,42250904.80599
wsm,2019,50562888.84974
wsm,2020,38293036.05868
yem,2005,6413184250.75468
yem,2006,7316390000
yem,2007,7049520000
yem,2008,8976860000
yem,2009,5881025325.95418
yem,2010,7648263494.65773
yem,2011,9116709196.43837
yem,2012,7808322732.77752
yem,2013,7841635334.74468
yem,2014,7723739426.88935
yem,2015,1438879485.31818
yem,2016,472836000
zaf,1960,1987999205.59552
zaf,1961,2080399168.67249
zaf,1962,2230199108.81244
zaf,1963,2393999043.35798
zaf,1964,2536798986.29512
zaf,1965,2585798966.71473
zaf,1966,2745398902.9386
zaf,1967,2958198817.90375
zaf,1968,3291398684.75708
zaf,1969,3352998660.14173
zaf,1970,3316598674.68717
zaf,1971,3622301658.24039
zaf,1972,4511200021.12327
zaf,1973,6239348867.30073
zaf,1974,8747567732.17531
zaf,1975,8839265940.9847
zaf,1976,8559449992.557
zaf,1977,10494899990.874
zaf,1978,12993849988.701
zaf,1979,17690058600.7603
zaf,1980,26013394351.1982
zaf,1981,21008683395.41389
zaf,1982,17753330395.5743
zaf,1983,18684414751.9414
zaf,1984,17170850800.6315
zaf,1985,16263926781.5449
zaf,1986,18032550277.5562
zaf,1987,23626305610.4052
zaf,1988,24367871049.8668
zaf,1989,22676225043.8648
zaf,1990,23726268780.4563
zaf,1991,22934999182.7559
zaf,1992,24539919850.4024
zaf,1993,26017308969.7067
zaf,1994,26250591782.8762
zaf,1995,29783450232.36169
zaf,1996,30426457917.2845
zaf,1997,31166601219.4039
zaf,1998,29198775557.6002
zaf,1999,28533997381.825
zaf,2000,31949744260.4212
zaf,2001,31063633958.2532
zaf,2002,31772111971.7126
zaf,2003,38700083788.9433
zaf,2004,48236927417.6717
zaf,2005,56261041953.2079
zaf,2006,66157547302.1354
zaf,2007,78691590487.7347
zaf,2008,89030761368.9467
zaf,2009,70556077152.1069
zaf,2010,91760122454.75079
zaf,2011,109454328329.752
zaf,2012,100042921407.80299
zaf,2013,96524479547.8262
zaf,2014,93246684683.9008
zaf,2015,80790790820.7164
zaf,2016,76517462442.01299
zaf,2017,87638027809.0249
zaf,2018,94148665304.6295
zaf,2019,90095745641.336
zaf,2020,85464002528.13878
zmb,1978,830700000
zmb,1979,1407800000
zmb,1980,1457300000
zmb,1981,996200000
zmb,1982,942000000
zmb,1983,923100000
zmb,1984,892600000
zmb,1985,797000000
zmb,1986,692500000
zmb,1987,852100000
zmb,1988,1189500000
zmb,1989,1340000000
zmb,1990,1253500000
zmb,1991,1172200000
zmb,1997,1110400000
zmb,1998,814400000
zmb,1999,772000000
zmb,2000,756960000
zmb,2001,910785000
zmb,2002,989149000
zmb,2003,1086517000
zmb,2004,1844506000
zmb,2005,2278227201.329
zmb,2006,3984807085.556
zmb,2007,4555622324.7
zmb,2008,5013122980
zmb,2009,4371909782.20937
zmb,2010,7483488751.46666
zmb,2011,8753615653.40035
zmb,2012,9520790727.49357
zmb,2013,10843374323.5847
zmb,2014,10220151404.16
zmb,2015,7361953250.29873
zmb,2016,6534819285.80225
zmb,2017,8215549658.00705
zmb,2018,9029401556.21251
zmb,2019,7246057821.1298
zmb,2020,8002853404.89726
zwe,1977,899749804.31477
zwe,1978,926611947.35339
zwe,1979,1078623220.68597
zwe,1980,1439506679.16237
zwe,1981,1449754195.48255
zwe,1982,1310635228.74522
zwe,1983,1152379159.0534
zwe,1984,1172224374.24562
zwe,1985,1118285495.88184
zwe,1986,1321242767.23817
zwe,1987,1450309696.00444
zwe,1988,1662965461.66959
zwe,1989,1691612199.77298
zwe,1990,1745891811.40854
zwe,1991,1691876967.53628
zwe,1992,1525847667.14651
zwe,1993,1607248555.72705
zwe,1994,1958829540.46013
zwe,2009,1604042164.46892
zwe,2010,3245065709.04361
zwe,2011,4527562989.93757
zwe,2012,3963772578.56774
zwe,2013,3810276854.24826
zwe,2014,3682098511.04221
zwe,2015,3577478215.53214
zwe,2016,3662938962.20724
zwe,2017,4163597315.00748
zwe,2018,4677644666.6607
zwe,2019,4663688580.10332
zwe,2020,4931858885.06864
