geo,time,ny_adj_dco2_cd
blz,1972,477823.64831
blz,1973,479394.30169
blz,1974,561002.74872
blz,1975,716294.60588
blz,1976,772719.95923
blz,1977,944099.55242
blz,1978,1128911.64116
blz,1979,1207703.35528
blz,1980,1228318.95808
blz,1981,1321917.45844
blz,1982,1349061.88102
blz,1983,1433444.08931
blz,1984,1518572.65563
blz,1985,1772256.6946
blz,1986,1990828.01058
blz,1987,2309449.62597
blz,1988,2681292.84058
blz,1989,3435681.72671
blz,1990,3777818.53673
blz,1991,5214978.2739
blz,1992,4765964.37894
blz,1993,5297233.74194
blz,1994,5478378.75034
blz,1995,5775144.21062
blz,1996,4903989.43837
blz,1997,6436721.00817
blz,1998,6341663.1501
blz,1999,6187224.9675
blz,2000,7352881.55768
blz,2001,8679221.0203
blz,2002,8719310.95082
blz,2003,9081080.04029
blz,2004,8646473.53574
blz,2005,9798035.33384
blz,2006,10860209.51291
blz,2007,12251039.18957
blz,2008,11689702.42932
blz,2009,16193459.72262
blz,2010,15389789.83828
blz,2011,17922570.53772
blz,2012,14805224.48797
blz,2013,16588844.48363
blz,2014,16658913.02913
blz,2015,20143454.51886
blz,2016,20414787.8592
blz,2017,21508545.54804
blz,2018,22830522.10617
blz,2019,23690127.04807
bmu,1970,601184.93906
bmu,1971,656291.54417
bmu,1972,766740.27286
bmu,1973,1390243.47491
bmu,1974,1616222.20466
bmu,1975,1865350.53615
bmu,1976,2060586.55795
bmu,1977,2167932.30556
bmu,1978,2219555.09109
bmu,1979,2669660.04852
bmu,1980,2810960.69253
bmu,1981,2802465.01189
bmu,1982,3099971.98193
bmu,1983,3751353.68053
bmu,1984,3909516.83684
bmu,1985,4192068.71991
bmu,1986,4088307.52173
bmu,1987,5810873.25244
bmu,1988,6939816.76386
bmu,1989,8924392.77792
bmu,1990,6088954.58273
bmu,1991,6906322.57895
bmu,1992,6190840.32729
bmu,1993,7560129.70937
bmu,1994,7787891.36078
bmu,1995,8130057.38388
bmu,1996,8406839.0372
bmu,1997,8683500.98271
bmu,1998,8916001.65657
bmu,1999,9118015.74158
bmu,2000,9599595.36697
bmu,2001,10244326.45019
bmu,2002,11231654.78411
bmu,2003,11774620.73021
bmu,2004,12848498.05778
bmu,2005,13546848.85288
bmu,2006,15976175.97768
bmu,2007,18753513.83635
bmu,2008,17387204.4537
bmu,2009,13157186.02462
bmu,2010,17378946.34799
bmu,2011,13223359.9699
bmu,2012,11388634.22152
bmu,2013,16470352.73732
bmu,2014,21841685.97152
bmu,2015,19378513.20802
bmu,2016,21995287.56443
bmu,2017,24159050.99395
bmu,2018,25638247.44845
bmu,2019,27319276.30516
bol,1970,6574248.20458
bol,1971,8698467.29172
bol,1972,10823261.24301
bol,1973,11301720.66239
bol,1974,12809562.76252
bol,1975,16519544.34812
bol,1976,20106817.27251
bol,1977,21364623.20477
bol,1978,26232845.08527
bol,1979,27374609.38643
bol,1980,30070192.95459
bol,1981,34554922.36357
bol,1982,34042284.91264
bol,1983,35683608.18061
bol,1984,35605682.26609
bol,1985,38342091.95041
bol,1986,36617015.1946
bol,1987,40936857.07966
bol,1988,46331163.05419
bol,1989,57065835.5095
bol,1990,69778530.61959
bol,1991,76956165.87975
bol,1992,89177580.90499
bol,1993,109801883.87412
bol,1994,126486097.6182
bol,1995,150602304.36615
bol,1996,156460615.41455
bol,1997,181199768.75817
bol,1998,188177865.94896
bol,1999,185486491.65726
bol,2000,205472190.19518
bol,2001,167252857.53051
bol,2002,209485140.21673
bol,2003,232798873.91423
bol,2004,244929544.73665
bol,2005,283120620.99437
bol,2006,368529093.05809
bol,2007,316924959.95795
bol,2008,354620384.62056
bol,2009,382874113.31658
bol,2010,433636119.11668
bol,2011,485767231.95218
bol,2012,584464708.24827
bol,2013,618763899.23943
bol,2014,684126028.3962
bol,2015,697881455.92555
bol,2016,776025355.26728
bol,2017,855211217.26849
bol,2018,947848374.77898
bol,2019,1025312011.57694
bra,1970,247930608.17532
bra,1971,291570540.15323
bra,1972,346555491.15578
bra,1973,432929009.00047
bra,1974,522547346.0195
bra,1975,615162761.21284
bra,1976,681136545.73049
bra,1977,776958964.99167
bra,1978,923181845.13052
bra,1979,1088119535.33256
bra,1980,1205169870.02602
bra,1981,1238689535.25478
bra,1982,1347712819.14277
bra,1983,1385896443.87623
bra,1984,1487361141.05013
bra,1985,1684564070.07384
bra,1986,1928116928.24686
bra,1987,2108080518.25881
bra,1988,2251260785.88596
bra,1989,2445409316.82231
bra,1990,2531760648.54401
bra,1991,2810074599.26721
bra,1992,2957207196.65488
bra,1993,3236095521.78522
bra,1994,3546766854.48633
bra,1995,3950198640.06107
bra,1996,4533913378.2498
bra,1997,4976921262.54011
bra,1998,5347215021.67023
bra,1999,5686515645.91956
bra,2000,6089411410.01895
bra,2001,6546338025.13829
bra,2002,6695396315.71011
bra,2003,6749782094.01491
bra,2004,7444532906.10642
bra,2005,8069491500.33677
bra,2006,8509557553.05337
bra,2007,9334255236.06148
bra,2008,10383992137.8035
bra,2009,10133259839.673
bra,2010,11983935123.8648
bra,2011,13095388444.9038
bra,2012,14597723572.4566
bra,2013,16275315322.8901
bra,2014,17953989267.9483
bra,2015,17536024570.6335
bra,2016,16604466486.515
bra,2017,17869497500.8704
bra,2018,19334098868.7478
bra,2019,20780569354.5184
brb,1970,1134494.1592
brb,1971,1375087.04492
brb,1972,1522368.36786
brb,1973,1570016.33804
brb,1974,1789865.91259
brb,1975,2313034.66482
brb,1976,2334258.21018
brb,1977,2814815.33222
brb,1978,3291064.44542
brb,1979,3474795.61871
brb,1980,4346359.39014
brb,1981,4943971.29456
brb,1982,5051806.19277
brb,1983,5703277.54682
brb,1984,6591251.52657
brb,1985,7872909.54715
brb,1986,8887625.04723
brb,1987,9573041.19151
brb,1988,10173140.48339
brb,1989,11312610.56356
brb,1990,12977917.79676
brb,1991,15410025.89045
brb,1992,13069551.80205
brb,1993,15428836.14156
brb,1994,10849338.3095
brb,1995,12335259.47898
brb,1996,13135685.99562
brb,1997,14755879.2923
brb,1998,18836623.21811
brb,1999,20645792.78629
brb,2000,21377822.30659
brb,2001,23049734.51292
brb,2002,24236728.74465
brb,2003,26319740.45576
brb,2004,28202049.196
brb,2005,31012911.83929
brb,2006,33298658.91976
brb,2007,34962581.07178
brb,2008,43418894.73748
brb,2009,44532014.23719
brb,2010,42191056.49542
brb,2011,45571414.11115
brb,2012,45668423.22828
brb,2013,46804239.7931
brb,2014,42202579.67379
brb,2015,43601654.71804
brb,2016,45834491.45163
brb,2017,47271483.2838
brb,2018,48503092.25532
brb,2019,49767473.19007
brn,1970,21710533.52515
brn,1971,21355518.50063
brn,1972,28669418.89832
brn,1973,32622782.23014
brn,1974,29813288.93217
brn,1975,28815935.08241
brn,1976,26449560.27121
brn,1977,30490918.87816
brn,1978,49786916.78473
brn,1979,42990001.89247
brn,1980,44337590.08308
brn,1981,10601778.01667
brn,1982,16389666.68223
brn,1983,22508122.08316
brn,1984,16898159.55097
brn,1985,24129956.53413
brn,1986,22290163.61846
brn,1987,33710514.70163
brn,1988,61472581.44807
brn,1989,72526403.2797
brn,1990,75067476.57101
brn,1991,68029626.49199
brn,1992,69868055.12226
brn,1993,69686909.90606
brn,1994,68748282.35724
brn,1995,73226585.81616
brn,1996,77529737.78751
brn,1997,83798820.67234
brn,1998,90227425.21477
brn,1999,69427177.00374
brn,2000,87485674.08907
brn,2001,87432480.60612
brn,2002,88227604.02779
brn,2003,96351798.39359
brn,2004,110141527.3758
brn,2005,116298419.39733
brn,2006,119013535.65393
brn,2007,216277961.07746
brn,2008,244304957.49345
brn,2009,216992360.28304
brn,2010,234197005.90633
brn,2011,288946807.93736
brn,2012,300204398.0792
brn,2013,252150436.15119
brn,2014,304673009.39939
brn,2015,245928631.43595
brn,2016,275270365.32733
brn,2017,287218941.54771
brn,2018,297516477.63699
brn,2019,318393765.36145
btn,1970,9696.53128
btn,1971,10417.3261
btn,1972,11112.17787
btn,1973,11984.85754
btn,1974,13357.2083
btn,1975,14922.80429
btn,1976,16098.33248
btn,1977,34966.65009
btn,1978,57402.28684
btn,1979,127126.66898
btn,1980,141729.11055
btn,1981,185068.44418
btn,1982,258330.99849
btn,1983,243990.48329
btn,1984,452340.79104
btn,1985,579391.6117
btn,1986,533257.50283
btn,1987,1042977.25044
btn,1988,1182923.31202
btn,1989,712275.47993
btn,1990,1555572.33865
btn,1991,2396071.09882
btn,1992,2898885.55008
btn,1993,2571472.69026
btn,1994,3115156.54431
btn,1995,3812716.56623
btn,1996,4787227.78507
btn,1997,6497444.79126
btn,1998,6530029.38228
btn,1999,6838511.80618
btn,2000,7352881.55768
btn,2001,7469821.36993
btn,2002,8423741.08808
btn,2003,7926705.4589
btn,2004,6787885.76637
btn,2005,9201633.18309
btn,2006,9603656.34613
btn,2007,10083547.64065
btn,2008,11296771.25523
btn,2009,10728167.06623
btn,2010,13924095.56797
btn,2011,21856793.33868
btn,2012,25966086.02506
btn,2013,29741428.32422
btn,2014,34922017.68328
btn,2015,37099653.57587
btn,2016,45307658.21656
btn,2017,53643404.10563
btn,2018,62883019.30904
btn,2019,75072901.42355
bwa,1972,66673.06721
bwa,1973,167788.00559
bwa,1974,320572.99927
bwa,1975,761063.01875
bwa,1976,2607929.86241
bwa,1977,3723948.23455
bwa,1978,4343439.70413
bwa,1979,5445258.98786
bwa,1980,6354188.45623
bwa,1981,7270546.02141
bwa,1982,8611033.28313
bwa,1983,8570165.72543
bwa,1984,9208366.1033
bwa,1985,10769867.60563
bwa,1986,10345195.55498
bwa,1987,12590225.38028
bwa,1988,13997925.85893
bwa,1989,16340437.48069
bwa,1990,32755908.95964
bwa,1991,33779904.31474
bwa,1992,37243309.27051
bwa,1993,44846483.71814
bwa,1994,44417835.55425
bwa,1995,46593639.2138
bwa,1996,43902381.63871
bwa,1997,46392970.28527
bwa,1998,57263334.58307
bwa,1999,56140925.49458
bwa,2000,70192785.98119
bwa,2001,74698213.69929
bwa,2002,80173325.26813
bwa,2003,80344470.86494
bwa,2004,85899078.21018
bwa,2005,95168743.19913
bwa,2006,101242283.7237
bwa,2007,108751532.49821
bwa,2008,120728103.24063
bwa,2009,107281670.66233
bwa,2010,130446790.05779
bwa,2011,120212363.36274
bwa,2012,157846470.31023
bwa,2013,183188239.79781
bwa,2014,230756795.29237
bwa,2015,188813013.55969
bwa,2016,227723665.8617
bwa,2017,246541807.33424
bwa,2018,272469967.32836
bwa,2019,295330791.79058
caf,1970,552702.28269
caf,1971,520866.30489
caf,1972,511160.18191
caf,1973,527333.73186
caf,1974,414073.45739
caf,1975,417838.5201
caf,1976,563441.63694
caf,1977,611916.37657
caf,1978,765363.82452
caf,1979,593257.78856
caf,1980,685024.03432
caf,1981,978218.91924
caf,1982,1119434.32681
caf,1983,1219952.41643
caf,1984,1324712.31662
caf,1985,1499601.81851
caf,1986,1564222.00831
caf,1987,2644692.31361
caf,1988,2484138.95525
caf,1989,2849101.91971
caf,1990,2400025.89392
caf,1991,2630980.03008
caf,1992,2898885.55008
caf,1993,3137196.68212
caf,1994,3437414.11786
caf,1995,3588439.12116
caf,1996,3736372.90542
caf,1997,4068493.46743
caf,1998,4269634.59611
caf,1999,4689265.23853
caf,2000,4970003.2751
caf,2001,4766457.44557
caf,2002,4950795.20089
caf,2003,4925331.54728
caf,2004,5171722.48867
caf,2005,5452819.66405
caf,2006,6103258.23866
caf,2007,6502474.64677
caf,2008,6778062.75314
caf,2009,6983429.50538
caf,2010,7537856.24732
caf,2011,8305581.4687
caf,2012,9110907.37721
caf,2013,9242356.21231
caf,2014,9748549.10593
caf,2015,10199217.4779
caf,2016,10668373.01029
caf,2017,12280067.76178
caf,2018,14022374.41517
caf,2019,15829212.25282
can,1970,902979778.47074
can,1971,1001698825.5927
can,1972,1154966431.0212
can,1973,1247252139.56951
can,1974,1420485674.18494
can,1975,1616169550.12671
can,1976,1753027915.84509
can,1977,1945964010.78832
can,1978,2170112588.03106
can,1979,2554250220.86895
can,1980,2855156553.50676
can,1981,3100240138.5764
can,1982,3246933616.62578
can,1983,3399092420.28136
can,1984,3749937467.77206
can,1985,3922890193.49017
can,1986,3926872700.36913
can,1987,4381621927.46198
can,1988,4903887451.54095
can,1989,5293296178.3614
can,1990,5274501351.13336
can,1991,5467928211.07996
can,1992,5908616622.20961
can,1993,6249244361.32487
can,1994,6691356257.18282
can,1995,7150301365.07733
can,1996,7632650895.03098
can,1997,8201839935.19727
can,1998,8673197583.29272
can,1999,9153706260.33881
can,2000,9921420099.59339
can,2001,10241978792.0439
can,2002,10464946560.1603
can,2003,11607775124.0432
can,2004,12194113546.6347
can,2005,13044337440.7104
can,2006,14000156369.1117
can,2007,14695969656.7595
can,2008,15049460433.4182
can,2009,14688480059.6447
can,2010,15053308310.7945
can,2011,15579740859.7449
can,2012,16078929339.3071
can,2013,16776535409.7884
can,2014,18192396823.2985
can,2015,19101986924.14709
can,2016,19571064433.2293
can,2017,20612899776.1672
can,2018,21583100434.668
can,2019,22410950402.966
che,1970,106555182.18306
che,1971,119153375.90742
che,1972,130223612.43
che,1973,151200962.75364
che,1974,151096740.32291
che,1975,159106939.33123
che,1976,177725590.62335
che,1977,195883173.80213
che,1978,220290842.79116
che,1979,230607777.52472
che,1980,261135886.18459
che,1981,280167186.14136
che,1982,286718704.88397
che,1983,333260501.35859
che,1984,345168333.61947
che,1985,370163076.15417
che,1986,410039469.17913
che,1987,408884331.35892
che,1988,437760487.00224
che,1989,450954175.90951
che,1990,516450016.43286
che,1991,547149882.68351
che,1992,573389735.07506
che,1993,571535520.1373
che,1994,605253432.72164
che,1995,599773957.485
che,1996,635008251.44182
che,1997,686664539.24846
che,1998,714096386.19872
che,1999,722733004.88787
che,2000,725960889.34764
che,2001,833916629.50772
che,2002,821314756.08783
che,2003,843539985.77648
che,2004,891233239.49208
che,2005,962933872.54842
che,2006,1027860490.42893
che,2007,979329225.06185
che,2008,1085177670.05633
che,2009,1152771914.00367
che,2010,1117487188.66524
che,2011,1108139422.2711
che,2012,1175648710.68724
che,2013,1306489994.83223
che,2014,1200675731.65495
che,2015,1240224845.31307
che,2016,1238321519.04667
che,2017,1274940254.70426
che,2018,1332096023.67725
che,2019,1360528882.08852
chl,1970,65218869.35692
chl,1971,76973622.53715
chl,1972,85430423.44585
chl,1973,90377810.72648
chl,1974,94542320.36824
chl,1975,93655519.71889
chl,1976,105814339.41733
chl,1977,110179914.43244
chl,1978,119741170.34544
chl,1979,143653135.94429
chl,1980,162752261.94589
chl,1981,177031186.03402
chl,1982,161370763.72587
chl,1983,173324739.56446
chl,1984,195605082.06798
chl,1985,199856024.17531
chl,1986,215684884.64625
chl,1987,230311726.40906
chl,1988,289540196.0059
chl,1989,370048061.10125
chl,1990,403782134.19041
chl,1991,401318418.15924
chl,1992,435127634.43228
chl,1993,485648332.2826
chl,1994,558096407.79223
chl,1995,638293608.67619
chl,1996,772144813.23614
chl,1997,933871060.23187
chl,1998,986976267.88514
chl,1999,1092338285.84115
chl,2000,1091970993.55218
chl,2001,1034819253.78087
chl,2002,1111564361.29817
chl,2003,1166918785.17733
chl,2004,1317253879.49592
chl,2005,1436306779.63381
chl,2006,1586398373.06422
chl,2007,1841048473.9038
chl,2008,1924773356.30342
chl,2009,1843827807.66628
chl,2010,2062755300.56879
chl,2011,2361626520.24443
chl,2012,2514838208.79547
chl,2013,2689288674.28917
chl,2014,2661847503.34316
chl,2015,2894155449.57361
chl,2016,3082501258.43101
chl,2017,3212937518.28348
chl,2018,3458926043.83777
chl,2019,3602558438.08962
chn,1970,2040363503.98791
chn,1971,2490365976.95633
chn,1972,2822971002.01005
chn,1973,3165488513.50218
chn,1974,3598886061.89557
chn,1975,4662033287.98255
chn,1976,5251356547.94294
chn,1977,6247229121.63925
chn,1978,7629471882.39527
chn,1979,8637240143.65193
chn,1980,9451134872.33438
chn,1981,10465038874.7722
chn,1982,12369490980.2186
chn,1983,13864850709.1715
chn,1984,15991216264.9333
chn,1985,18277555946.2536
chn,1986,20058054363.0973
chn,1987,22446099652.5979
chn,1988,25478945786.8628
chn,1989,27519601138.1589
chn,1990,29608763893.9249
chn,1991,32859061304.2113
chn,1992,35996493682.059
chn,1993,40373509832.3426
chn,1994,44793265627.4313
chn,1995,50768003160.2126
chn,1996,55134444019.8486
chn,1997,57453443033.4889
chn,1998,56921575449.1475
chn,1999,58931168568.8697
chn,2000,63221233030.9587
chn,2001,67660076863.3893
chn,2002,77585463334.9153
chn,2003,95288465487.51711
chn,2004,115329330689.08
chn,2005,137011892094.603
chn,2006,159811483380.64999
chn,2007,172123990734.31799
chn,2008,202334112365.30301
chn,2009,208594836907.38901
chn,2010,250554991502.59695
chn,2011,290078989832.30103
chn,2012,311458304788.93201
chn,2013,331466915328.88898
chn,2014,346336827553.18799
chn,2015,352710358881.67603
chn,2016,355330051062.453
chn,2017,382124082847.73102
chn,2018,412405664864.73499
chn,2019,439615653839.56494
civ,1970,6457889.82928
civ,1971,7687986.66023
civ,1972,9134210.20714
civ,1973,10486750.34951
civ,1974,12969849.26216
civ,1975,16236011.06663
civ,1976,17402297.4152
civ,1977,19336557.49957
civ,1978,25142201.63533
civ,1979,31336723.90289
civ,1980,40085716.76664
civ,1981,32201909.28755
civ,1982,47819938.16565
civ,1983,40258429.74223
civ,1984,47625023.28513
civ,1985,68095555.30393
civ,1986,57840663.80739
civ,1987,78037047.84522
civ,1988,98498081.11436
civ,1989,97372247.96188
civ,1990,61022880.59917
civ,1991,58445342.09671
civ,1992,54931424.49134
civ,1993,74984143.648
civ,1994,68640863.16605
civ,1995,101205197.08894
civ,1996,124818207.37176
civ,1997,125333888.30994
civ,1998,118356782.55382
civ,1999,111304920.73113
civ,2000,126088302.26689
civ,2001,149894415.48991
civ,2002,146824329.31593
civ,2003,114590916.7796
civ,2004,168889062.52049
civ,2005,181817455.67318
civ,2006,171250245.87307
civ,2007,174153234.01793
civ,2008,181534202.4318
civ,2009,156165677.19997
civ,2010,198915650.97095
civ,2011,215945118.18616
civ,2012,288587991.17325
civ,2013,345166457.00583
civ,2014,373159651.85247
civ,2015,381068263.01817
civ,2016,347446518.53277
civ,2017,395837066.75152
civ,2018,451431357.82213
civ,2019,509188875.31178
cmr,1970,1687196.44188
cmr,1971,2302229.06763
cmr,1972,2611361.79888
cmr,1973,2936290.09786
cmr,1974,3553017.40858
cmr,1975,4730528.95967
cmr,1976,4797303.08023
cmr,1977,7465379.79414
cmr,1978,10447216.20464
cmr,1979,10572701.30327
cmr,1980,25156917.12226
cmr,1981,38520674.73888
cmr,1982,49656958.59939
cmr,1983,54806362.30817
cmr,1984,53376213.34263
cmr,1985,60188563.89727
cmr,1986,19339472.10278
cmr,1987,18736341.32036
cmr,1988,23658466.24044
cmr,1989,87232797.01232
cmr,1990,8266755.85684
cmr,1991,1315490.01504
cmr,1992,37292442.9239
cmr,1993,41194992.49797
cmr,1994,42269451.73058
cmr,1995,49789592.80608
cmr,1996,57680256.72745
cmr,1997,53254757.77511
cmr,1998,54940151.05283
cmr,1999,54708094.44947
cmr,2000,63724973.4999
cmr,2001,66374698.45851
cmr,2002,68867778.01834
cmr,2003,79651846.11611
cmr,2004,87192008.83235
cmr,2005,85881909.7088
cmr,2006,94510748.90165
cmr,2007,149933871.92777
cmr,2008,148527983.80784
cmr,2009,185617532.07048
cmr,2010,193576336.1291
cmr,2011,187749854.77927
cmr,2012,187115260.25953
cmr,2013,162215200.70065
cmr,2014,228782405.60003
cmr,2015,275633852.34034
cmr,2016,297792486.12684
cmr,2017,316554841.86348
cmr,2018,340002167.2813
cmr,2019,362227716.99526
cod,1970,7175433.14364
cod,1971,8417199.48708
cod,1972,9156434.56287
cod,1973,10438810.91934
cod,1974,12275274.43041
cod,1975,13176836.18735
cod,1976,14987547.5426
cod,1977,16626642.11762
cod,1978,18464402.26643
cod,1979,21696284.83878
cod,1980,22558550.09555
cod,1981,27231499.64382
cod,1982,24053486.30421
cod,1983,33487693.83104
cod,1984,34927171.07953
cod,1985,33843286.4949
cod,1986,32742010.67401
cod,1987,39148896.07891
cod,1988,43216131.66587
cod,1989,50194472.05608
cod,1990,52045005.95894
cod,1991,40451317.96243
cod,1992,37882046.7646
cod,1993,37543501.2778
cod,1994,25136090.73686
cod,1995,32520229.53551
cod,1996,37188586.57428
cod,1997,31272748.29439
cod,1998,28568878.54747
cod,1999,23706840.92811
cod,2000,16884394.68801
cod,2001,15295348.51938
cod,2002,17660299.29869
cod,2003,22471825.18445
cod,2004,26262653.26276
cod,2005,34846925.66557
cod,2006,39401917.15843
cod,2007,45140367.47543
cod,2008,49804026.31652
cod,2009,48276751.79805
cod,2010,57685538.78158
cod,2011,74313097.35151
cod,2012,74709440.49315
cod,2013,116003419.6391
cod,2014,157210779.25266
cod,2015,98677429.09872
cod,2016,72571278.13175
cod,2017,78391613.50005
cod,2018,86856988.92537
cod,2019,94471257.18425
cog,1970,1512658.87893
cog,1971,1948039.9803
cog,1972,2011304.19403
cog,1973,3990957.56159
cog,1974,5917243.2782
cog,1975,4476841.28675
cog,1976,5425138.04711
cog,1977,2290315.58087
cog,1978,1683800.41393
cog,1979,2012838.92547
cog,1980,2621988.54514
cog,1981,3410547.04277
cog,1982,10534164.0497
cog,1983,9515628.84816
cog,1984,10048427.57237
cog,1985,11894568.96951
cog,1986,10345195.55498
