geo,time,ne_exp_gnfs_kd
syr,2014,1187075938.44905
syr,2015,1168237993.7658
syr,2016,1138982094.8259
syr,2017,1480475845.13597
syr,2018,1267544448.32034
syr,2019,1403141455.49784
tcd,2007,2437493325.21494
tcd,2008,2409296731.45725
tcd,2009,2080151098.88815
tcd,2010,2530273044.62157
tcd,2011,2718163662.37504
tcd,2012,2790224296.22998
tcd,2013,2407963555.62234
tcd,2014,2542809556.82166
tcd,2015,3285310490.30322
tcd,2016,3157146751.16079
tcd,2017,3198189628.86555
tcd,2018,3345306408.908
tcd,2019,3546024673.20114
tcd,2020,3585031005.02763
tgo,1960,122769855.08088
tgo,1961,173183508.58396
tgo,1962,164286967.45494
tgo,1963,116839356.25891
tgo,1964,176148722.84718
tgo,1965,191436993.63542
tgo,1966,228527493.54877
tgo,1967,232715384.55495
tgo,1968,260234018.00113
tgo,1969,309290174.89938
tgo,1970,314076028.74981
tgo,1971,675939120.15856
tgo,1972,653167606.39375
tgo,1973,584855180.11249
tgo,1974,565679727.05887
tgo,1975,626800560.8715
tgo,1976,520137545.74834
tgo,1977,687924038.38377
tgo,1978,1023957320.33656
tgo,1979,707099385.59318
tgo,1980,1034282984.66355
tgo,1981,902631312.02447
tgo,1982,903491778.12694
tgo,1983,800234783.37951
tgo,1984,801954658.47878
tgo,1985,828630730.06523
tgo,1986,912885217.98763
tgo,1987,947413615.84802
tgo,1988,1032605050.86629
tgo,1989,931710091.2359
tgo,1990,857988577.42072
tgo,1991,896598039.44007
tgo,1992,720864870.09149
tgo,1993,697797159.38832
tgo,1994,685236834.72964
tgo,1995,826395576.57393
tgo,1996,904637092.56418
tgo,1997,904637092.56418
tgo,1998,894686080.47074
tgo,1999,883055160.93085
tgo,2000,846849886.51413
tgo,2001,825054211.80032
tgo,2002,914202602.57489
tgo,2003,1068977319.20548
tgo,2004,1010478762.26212
tgo,2005,997656897.35674
tgo,2006,939040826.09244
tgo,2007,931404541.41034
tgo,2008,953362599.3711
tgo,2009,1055134149.18975
tgo,2010,1159847826.77957
tgo,2011,1407093380.39011
tgo,2012,1543166249.97822
tgo,2013,1659338628.07953
tgo,2014,1526932200.68293
tgo,2015,1498688202.5508
tgo,2016,1598949161.14812
tgo,2017,1587472614.21545
tgo,2018,1618803271.45813
tgo,2019,1652457501.34939
tgo,2020,1575400211.2172
tha,1960,1866819689.49674
tha,1961,2256586944.58648
tha,1962,2236051396.21657
tha,1963,2359164220.08497
tha,1964,2913058879.20469
tha,1965,3159234286.20016
tha,1966,3856739639.83937
tha,1967,4287546597.35281
tha,1968,4308057027.2435
tha,1969,4369600879.9381
tha,1970,4912964007.60098
tha,1971,5812213246.44546
tha,1972,6777234020.14163
tha,1973,6470205564.02472
tha,1974,6974676744.0723
tha,1975,6645668340.02405
tha,1976,8246750468.18551
tha,1977,9167961444.0639
tha,1978,10308469488.0595
tha,1979,11383163288.223
tha,1980,12260477168.2196
tha,1981,13383652455.3071
tha,1982,14944103082.8124
tha,1983,14049958845.755
tha,1984,16474723783.6843
tha,1985,18087423885.6207
tha,1986,20875862748.9805
tha,1987,25427972546.8903
tha,1988,32337023450.85609
tha,1989,39301715016.8747
tha,1990,44565849496.7783
tha,1991,51313127990.3248
tha,1992,58398144066.35449
tha,1993,65981100139.54649
tha,1994,74627871804.82001
tha,1995,86098505271.5563
tha,1996,82238127912.27449
tha,1997,89682276727.2332
tha,1998,99360267885.4319
tha,1999,107940990055.67101
tha,2000,125030067452.276
tha,2001,125004570682.715
tha,2002,132363944630.33501
tha,2003,144453839399.31601
tha,2004,165588996887.806
tha,2005,178438233875.47699
tha,2006,197687576142.33096
tha,2007,215269414548.284
tha,2008,228753082281.21701
tha,2009,200981804164.448
tha,2010,229561942706.66599
tha,2011,251391943909.24399
tha,2012,260597109959.51697
tha,2013,267149401446.33096
tha,2014,268072316412.17496
tha,2015,271423628448.04199
tha,2016,278741352628.17401
tha,2017,293182511064.901
tha,2018,303007203220.66302
tha,2019,294057723617.664
tha,2020,236910686695.46301
tkm,2015,12771714285.7143
tls,2000,52049900
tls,2001,64140600
tls,2002,58766400
tls,2003,54129300
tls,2004,48334300
tls,2005,43210600
tls,2006,52205500
tls,2007,69019400
tls,2008,83759500
tls,2009,84766200
tls,2010,108525000
tls,2011,81473700
tls,2012,115003200
tls,2013,87284700
tls,2014,67633000
tls,2015,48508500
tls,2016,52618400
tls,2017,32070300
tls,2018,37409600
tls,2019,504064500
tls,2020,1639541800
ton,2011,60526119.78499
ton,2012,59208783.64671
ton,2013,67412864.7517
ton,2014,68703334.16612
ton,2015,74117845.69502
ton,2016,94282700.75247
ton,2017,88827455.8035
ton,2018,89966691.56256
ton,2019,86990394.31616
ton,2020,82901018.94215
tun,1965,955363246.49477
tun,1966,1081810308.41845
tun,1967,1103369738.32632
tun,1968,1232594395.92151
tun,1969,1286427009.76518
tun,1970,1396737512.9172
tun,1971,1793405740.96659
tun,1972,2204887790.4666
tun,1973,2005297066.02803
tun,1974,2309113887.8407
tun,1975,2325515087.02604
tun,1976,2721521846.82619
tun,1977,2913573506.31382
tun,1978,3131284331.16958
tun,1979,3803993424.31646
tun,1980,3805845243.28744
tun,1981,3938112070.57536
tun,1982,3665377882.79933
tun,1983,3699502620.1362
tun,1984,3799364076.06643
tun,1985,3925017615.10394
tun,1986,4130163331.70812
tun,1987,4682377448.5024
tun,1988,5686546734.40039
tun,1989,5968407364.8621
tun,1990,6231089532.42934
tun,1991,6176330597.47145
tun,1992,6671670269.16803
tun,1993,6896523654.15987
tun,1994,7830062907.83034
tun,1995,7934553629.69005
tun,1996,7873049602.36542
tun,1997,8669163488.98858
tun,1998,9117590232.4633
tun,1999,9625452385.8075
tun,2000,10179812449.0212
tun,2001,12136785838.0914
tun,2002,11710523297.3083
tun,2003,11715584930.6688
tun,2004,12355359604.4046
tun,2005,12908177355.2202
tun,2006,13464817444.9429
tun,2007,15053674704.323
tun,2008,15475143811.1746
tun,2009,14385734655.3834
tun,2010,18223676508.3779
tun,2011,17178846629.7626
tun,2012,17893228278.6323
tun,2013,18657578612.6694
tun,2014,18424761595.19749
tun,2015,17567117856.7797
tun,2016,17655563211.6181
tun,2017,18529844596.8552
tun,2018,19420202640.7207
tur,1987,25245425787.3311
tur,1988,29894740961.6186
tur,1989,29817327909.6007
tur,1990,30757122543.1028
tur,1991,31717083141.0969
tur,1992,35206291908.4843
tur,1993,37912049823.4435
tur,1994,43667042919.2689
tur,1995,47153649777.3128
tur,1996,57508301176.9636
tur,1997,68506106617.0059
tur,1998,77639574549.0238
tur,1999,69574238888.0329
tur,2000,82657469318.97391
tur,2001,86733994517.5867
tur,2002,93795213114.91801
tur,2003,101025177153.746
tur,2004,113313736216.12
tur,2005,122754516818.319
tur,2006,129752815550.00999
tur,2007,138805593682.37799
tur,2008,144196233549.37701
tur,2009,138980790566.099
tur,2010,141373366017.80099
tur,2011,159640295736.19901
tur,2012,182784553299.91696
tur,2013,191800682040.29697
tur,2014,205376198375.52301
tur,2015,212027919485.29401
tur,2016,208334628923.54401
tur,2017,234187480200.35199
tur,2018,254828024600.95999
tur,2019,266451160373.05399
tur,2020,227027611000.03696
tza,1990,886036566.16393
tza,1991,792785810.65456
tza,1992,974581326.39108
tza,1993,1266158621.29132
tza,1994,1412519078.57341
tza,1995,1925901426.82245
tza,1996,1946029134.69513
tza,1997,1712816474.22077
tza,1998,1823856235.22069
tza,1999,2076317125.55225
tza,2000,2520958495.62582
tza,2001,3029750422.94562
tza,2002,3280974502.07
tza,2003,4044768924.36539
tza,2004,4354152525.55897
tza,2005,4918781072.6086
tza,2006,4414761416.34239
tza,2007,5020396339.79957
tza,2008,5431161984.82354
tza,2009,5678708534.06063
tza,2010,6037930020.21409
tza,2011,6614200536.90335
tza,2012,7624430500.14766
tza,2013,7368971434.96439
tza,2014,7996246956.0322
tza,2015,8104067362.46172
tza,2016,8103738828.78763
tza,2017,7773716854.16009
tza,2018,7638221907.69856
tza,2019,9088722870.19348
tza,2020,8306848288.10161
uga,1982,287024010.06242
uga,1983,265921485.97408
uga,1984,296880512.13983
uga,1985,286602887.20751
uga,1986,291407769.52412
uga,1987,287038851.39714
uga,1988,297956508.88331
uga,1989,315391367.94565
uga,1990,331119473.32589
uga,1991,312836802.96441
uga,1992,361254805.2818
uga,1993,345220597.27214
uga,1994,454128173.24439
uga,1995,584154969.73133
uga,1996,743157618.74196
uga,1997,962356725.10314
uga,1998,818913361.25453
uga,1999,1034014604.0259
uga,2000,810603349.04524
uga,2001,1046165128.7747
uga,2002,1220726850.43273
uga,2003,1261030874.69529
uga,2004,1559821272.28044
uga,2005,1790396798.69393
uga,2006,1929395038.17736
uga,2007,2163596065.58136
uga,2008,3990541834.55062
uga,2009,3648755402.10012
uga,2010,3321796144.72245
uga,2011,3504136320.83032
uga,2012,3994263431.74677
uga,2013,4271742663.25062
uga,2014,4271840309.31177
uga,2015,4170603023.99086
uga,2016,4337983207.29817
uga,2017,5763212999.04972
uga,2018,6306103866.72316
uga,2019,6578369382.94322
uga,2020,6501401183.92391
ukr,1990,124825578230.713
ukr,1991,103355578797.213
ukr,1992,54468390021.21
ukr,1993,48585803884.3502
ukr,1994,53638727533.3388
ukr,1995,54228753530.7823
ukr,1996,63393412832.1034
ukr,1997,59970168577.1136
ukr,1998,60689810556.6209
ukr,1999,59354634777.9592
ukr,2000,72115881213.23059
ukr,2001,70602908351.98891
ukr,2002,75813104455.35822
ukr,2003,83862957974.7829
ukr,2004,102915374646.55
ukr,2005,90376252774.42659
ukr,2006,85171853195.61349
ukr,2007,87690383151.25308
ukr,2008,92694063076.29448
ukr,2009,72327274467.392
ukr,2010,73999032125.44339
ukr,2011,76314723697.6459
ukr,2012,72125115676.48918
ukr,2013,66772484973.16209
ukr,2014,55139419853.2264
ukr,2015,47880172307.2416
ukr,2016,47009934079.2084
ukr,2017,48854708001.2557
ukr,2018,48193144657.2472
ukr,2019,51711155350.5084
ukr,2020,48815330650.8799
ury,1960,830599639.6095
ury,1961,1020724718.63023
ury,1962,876289702.55858
ury,1963,914626838.09323
ury,1964,949860494.63263
ury,1965,1215888386.21566
ury,1966,1078034765.70904
ury,1967,1006007245.13739
ury,1968,1151991241.19756
ury,1969,1150448079.70882
ury,1970,1182198001.17865
ury,1971,1125003230.07094
ury,1972,1104861551.82948
ury,1973,1101372169.39247
ury,1974,1329160868.14999
ury,1975,1582906878.46939
ury,1976,1916073760.67993
ury,1977,2053213380.36497
ury,1978,2142313540.56761
ury,1979,2282936785.30857
ury,1980,2365455482.71562
ury,1981,2511502816.07968
ury,1982,2247300173.21142
ury,1983,2269640921.05439
ury,1984,2140223098.32193
ury,1985,2175812999.57336
ury,1986,2530504756.27856
ury,1987,2316240995.28455
ury,1988,2480814107.17717
ury,1989,2666972952.93599
ury,1990,3032385141.22576
ury,1991,3114913149.0247
ury,1992,3399004583.1921
ury,1993,3692222874.96009
ury,1994,4251375479.31651
ury,1995,4172420949.62973
ury,1996,4601431369.96219
ury,1997,5200616572.19836
ury,1998,5241752534.14065
ury,1999,5062381633.45071
ury,2000,5466951914.68245
ury,2001,5183845437.42026
ury,2002,4837338411.09936
ury,2003,5515567902.25071
ury,2004,6808864061.91826
ury,2005,7897922404.73397
ury,2006,8341445441.9165
ury,2007,8740211043.82111
ury,2008,9485863648.92618
ury,2009,9908372880.41531
ury,2010,10619738616.4672
ury,2011,11236092031.7615
ury,2012,11645289367.1736
ury,2013,11638141737.172
ury,2014,12047197831.8712
ury,2015,11974918857.996
ury,2016,11956101932.2203
ury,2017,12547670500.6034
ury,2018,12331716371.9729
ury,2019,12781312089.2152
ury,2020,10707327670.4686
usa,1970,191417354000
usa,1971,194734425000
usa,1972,209913033000
usa,1973,249416514000
usa,1974,269226433000
usa,1975,267502089000
usa,1976,279183370000
usa,1977,285893812000
usa,1978,316070771000
usa,1979,347370271000
usa,1980,384772686000
usa,1981,389462174000
usa,1982,359640956000
usa,1983,350322064000
usa,1984,378883405000
usa,1985,391578501000
usa,1986,421581881000
usa,1987,467655606000
usa,1988,543473298000
usa,1989,606389889000
usa,1990,659885538000
usa,1991,703532021000
usa,1992,752267606000
usa,1993,776827098000
usa,1994,845467973000
usa,1995,932367050000
usa,1996,1008602475000
usa,1997,1128722815000
usa,1998,1155086764000
usa,1999,1212651977000
usa,2000,1313437357000
usa,2001,1240120345000
usa,2002,1215790702000
usa,2003,1241359239000
usa,2004,1360991271000
usa,2005,1455465821000
usa,2006,1593232068000
usa,2007,1732786557000
usa,2008,1832971087000
usa,2009,1680937999000
usa,2010,1897489944000
usa,2011,2033472716000
usa,2012,2115086222000
usa,2013,2177934144000
usa,2014,2262517565000
usa,2015,2268651000000
usa,2016,2277844954000
usa,2017,2370733452000
usa,2018,2437377218000
usa,2019,2435788304000
usa,2020,2105426848000
uzb,1995,3112897370.50233
uzb,1996,3222257618.7534
uzb,1997,3326491897.64016
uzb,1998,2813376142.11064
uzb,1999,2585602806.62234
uzb,2000,2822887556.10866
uzb,2001,2670704932.09004
uzb,2002,2490488666.64211
uzb,2003,3149612971.15061
uzb,2004,4035676274.86206
uzb,2005,4518755986.75348
uzb,2006,5278000437.9455
uzb,2007,7384695205.50725
uzb,2008,10143839602.1239
uzb,2009,9624925221.41284
uzb,2010,10389634563.2723
uzb,2011,11916503638.248
uzb,2012,11306452455.3794
uzb,2013,12506598534.1235
uzb,2014,11619672655.0933
uzb,2015,11866029001.6679
uzb,2016,12382057675.3251
uzb,2017,14211686897.3571
uzb,2018,15883000022.7402
uzb,2019,18454111565.028
uzb,2020,14758601532.5692
vir,2002,12903732428.5022
vir,2003,15045237518.1774
vir,2004,16024697043.1411
vir,2005,16152581192.4382
vir,2006,15314311682.0165
vir,2007,15370492001.9389
vir,2008,15595213281.6287
vir,2009,14042123121.6675
vir,2010,13467014057.1983
vir,2011,11214626757.1498
vir,2012,2423145904.02327
vir,2013,2026187590.88706
vir,2014,2386185167.23219
vir,2015,1525000000
vir,2016,1836948618.51672
vir,2017,2315959767.32913
vir,2018,1845079980.61076
vir,2019,2003271934.07659
vnm,1989,3856311941.97734
vnm,1990,4354754669.57215
vnm,1991,5654964482.9144
vnm,1992,7050143706.95351
vnm,1993,7693595622.1379
vnm,1994,8924570921.67808
vnm,1995,10709485106.0161
vnm,1996,13279761531.4564
vnm,1997,15404523376.4894
vnm,1998,18331382818.0231
vnm,1999,22547600866.1702
vnm,2000,27305385399.66109
vnm,2001,31996583414.1203
vnm,2002,35313959443.2864
vnm,2003,42358933976.784
vnm,2004,53211165600.3163
vnm,2005,62669949210.1965
vnm,2006,69688975017.4077
vnm,2007,78400126423.5101
vnm,2008,89140919057.3484
vnm,2009,84608051680.14291
vnm,2010,91757428001.65199
vnm,2011,101652967035.582
vnm,2012,117621740734.27699
vnm,2013,138057376744.008
vnm,2014,154016964976.26001
vnm,2015,173490415457.862
vnm,2016,197542021306.54297
vnm,2017,230601012751.05301
vnm,2018,263497476984.61301
vnm,2019,281182882531.11499
vnm,2020,295171266491.31799
vut,2002,158469235.46466
vut,2003,175386664.69833
vut,2004,200848792.9414
vut,2005,215100706.00611
vut,2006,215638108.45953
vut,2007,228127341.47703
vut,2008,247764027.12501
vut,2009,283275581.24705
vut,2010,286177554.49552
vut,2011,315089806.48954
vut,2012,310360664.89944
vut,2013,322441472.05234
vut,2014,320850760.79021
vut,2015,336446179.98848
vut,2016,402181248.09088
vut,2017,397742303.82562
vut,2018,411542798.82946
vut,2019,309543813.17024
vut,2020,120292165.17366
wsm,2015,223684814.61591
yem,2010,16471076589.4482
yem,2011,14542322601.9697
yem,2012,12202488469.0407
yem,2013,11502687714.5247
yem,2014,11031435513.1729
yem,2015,3841951356.87039
yem,2016,1248871155.35763
yem,2017,1303428779.41923
yem,2018,1758485704.53545
zaf,1960,21445893377.6839
zaf,1961,22963131677.4894
zaf,1962,24907695432.8438
zaf,1963,26806837329.816
zaf,1964,28129788659.6185
zaf,1965,28991215792.0133
zaf,1966,29388365887.0985
zaf,1967,30803219718.243
zaf,1968,32081596217.3255
zaf,1969,32327022482.4301
zaf,1970,33212166389.36489
zaf,1971,34235693440.6014
zaf,1972,35262926237.8598
zaf,1973,33435887570.6271
zaf,1974,31800171276.58
zaf,1975,31431502486.6343
zaf,1976,32782935121.5762
zaf,1977,34291597266.3025
zaf,1978,35422167438.3419
zaf,1979,36074166981.2729
zaf,1980,36073108196.6953
zaf,1981,34142096883.9351
zaf,1982,33239059517.6377
zaf,1983,32797440470.29029
zaf,1984,33671890652.9905
zaf,1985,37065083467.5172
zaf,1986,35697133793.1636
zaf,1987,37356778618.6661
zaf,1988,40408831042.26649
zaf,1989,41290163324.7216
zaf,1990,41111016974.1794
zaf,1991,40475746227.5755
zaf,1992,42698135056.1112
zaf,1993,47129783784.41969
zaf,1994,48301328923.118
zaf,1995,53584240449.544
zaf,1996,57444357266.6599
zaf,1997,60486457112.1586
zaf,1998,62449973115.2016
zaf,1999,63237497078.5918
zaf,2000,68494786027.4338
zaf,2001,70133784553.005
zaf,2002,70827606084.3719
zaf,2003,70905003239.0379
zaf,2004,72914258730.8932
zaf,2005,79160981859.8195
zaf,2006,85068576289.9292
zaf,2007,91728013646.30968
zaf,2008,93149643697.9931
zaf,2009,77292015324.6489
zaf,2010,83257419388.7395
zaf,2011,85762171370.98358
zaf,2012,86716130377.15581
zaf,2013,89953221305.49699
zaf,2014,93233173166.96339
zaf,2015,96085897668.36328
zaf,2016,96477456202.4046
zaf,2017,96213845051.6442
zaf,2018,98916331260.24461
zaf,2019,95544702682.99001
zaf,2020,84126700353.7061
zmb,2015,7892388633.94057
zwe,1976,2236860143.19208
zwe,1977,2122978943.71371
zwe,1978,2206778313.10704
zwe,1979,1837189449.2931
zwe,1980,2558939957.03583
zwe,1981,2879458062.56001
zwe,1982,2955311558.50682
zwe,1983,3002162303.568
zwe,1984,2944900270.61488
zwe,1985,3149422911.98281
zwe,1986,3804658691.30311
zwe,1987,3725167969.91942
zwe,1988,3951607603.8467
zwe,1989,4000071518.83129
zwe,1990,3998161385.18205
zwe,1991,3823043622.0311
zwe,1992,3619560157.29281
zwe,1993,4443832888.0088
zwe,1994,4861105675.67106
zwe,1995,4884785693.51504
zwe,1996,5282307536.62841
zwe,1997,5573770484.76911
zwe,1998,5535925092.76334
zwe,1999,5333153217.70289
zwe,2000,4920777422.19377
zwe,2001,5081992590.81573
zwe,2002,4219841846.75734
zwe,2003,3357422025.70181
zwe,2004,3288381483.59717
zwe,2005,3046957508.52686
zwe,2006,2774484950.56557
zwe,2007,2502963968.10731
zwe,2008,1975230431.60309
zwe,2009,1899694713.34403
zwe,2010,2769347449.59986
zwe,2011,2910713221.30225
zwe,2012,2815406423.48091
zwe,2013,2481033735.22583
zwe,2014,2577277399.53068
zwe,2015,3824969000
zwe,2016,4628242742.20389
zwe,2017,4850707771.70986
zwe,2018,3385144212.85765
