geo,time,ne_con_totl_cd
syc,2019,1314568710.58538
syc,2020,790454545.45454
syr,1960,796438016.75978
syr,1961,853558268.15643
syr,1962,925629322.49322
syr,1963,1066676884.81675
syr,1964,1212976125.65445
syr,1965,1185602041.88482
syr,1966,1223775942.40838
syr,1967,1304732146.59686
syr,1968,1383983062.82723
syr,1969,1583075811.51832
syr,1970,1606282722.51309
syr,1971,1898167539.26702
syr,1972,2124869109.94764
syr,1973,2205976590.59701
syr,1974,3821944410.02617
syr,1975,4849189189.18919
syr,1976,5316577257.90225
syr,1977,5954394904.4586
syr,1978,7307006369.42675
syr,1979,8959490445.85987
syr,1980,11650445859.8726
syr,1981,15716433121.0191
syr,1982,15248917197.4522
syr,1983,16717961783.4395
syr,1984,16810955414.0127
syr,1985,18964331210.1911
syr,1986,22539108280.2548
syr,1987,30940382165.60509
syr,1988,15787260579.0646
syr,1989,15603563474.3875
syr,1990,19856659242.7617
syr,1991,24896659242.7617
syr,1992,29201158129.1759
syr,1993,32092383073.4967
syr,1994,37138886414.2539
syr,1995,40521336302.89529
syr,1996,50872516703.7862
syr,1997,53488195991.09129
syr,1998,56204454342.9844
syr,1999,59039910913.1403
syr,2000,61085434298.441
syr,2001,63560178173.7194
syr,2002,65035634743.8753
syr,2003,70705478841.8708
syr,2004,85267795100.2227
syr,2005,100694788418.70799
syr,2006,114830913140.312
syr,2007,141857104677.06
syr,2008,179723474387.52802
syr,2009,188428151447.66101
syr,2010,200039109131.40302
syr,2011,58093881463.6961
syr,2012,45868644727.4199
syr,2013,23334804250.60649
syr,2014,28034752850.6714
syr,2015,20019241297.2988
syr,2016,15711276835.6846
syr,2017,20401387452.7029
syr,2018,24443506817.4819
syr,2019,24734747320.3601
tcd,1960,253947719.9993
tcd,1961,270613876.04425
tcd,1962,305580528.16287
tcd,1963,307022967.59494
tcd,1964,331360123.59275
tcd,1965,351012482.58156
tcd,1966,351740049.7611
tcd,1967,350370178.15404
tcd,1968,355179417.8145
tcd,1969,362415682.97476
tcd,1970,371029144.97695
tcd,1971,392565111.42406
tcd,1972,461946104.37015
tcd,1973,536052210.62469
tcd,1974,520892452.27545
tcd,1975,711505261.96619
tcd,1976,734740684.41872
tcd,1977,812520083.32356
tcd,1978,968840679.22407
tcd,1982,826020395.1403
tcd,1983,828285224.24293
tcd,1984,930177345.543
tcd,1985,1128517543.80088
tcd,1986,1185874203.94746
tcd,1987,1256229185.83738
tcd,1988,1532117455.69209
tcd,1989,1503845973.50639
tcd,1990,1872010492.17339
tcd,1991,1907737191.11443
tcd,1992,1924529220.39897
tcd,1993,1501321651.94132
tcd,1994,1204780867.30894
tcd,1995,1421340827.69773
tcd,1996,1460105944.18089
tcd,1997,1435486253.00555
tcd,1998,1672911244.61354
tcd,1999,1537437923.65459
tcd,2000,1312375970.98315
tcd,2001,1620852247.76102
tcd,2002,2812078778.23285
tcd,2003,2234795671.95852
tcd,2004,3337796812.10154
tcd,2005,4600515246.7936
tcd,2006,5835354121.23755
tcd,2007,6349965973.56183
tcd,2008,7589747577.35426
tcd,2009,7116854004.75533
tcd,2010,7704550817.78428
tcd,2011,9062823467.48616
tcd,2012,8971192476.32435
tcd,2013,9879037874.90413
tcd,2014,10392018175.7313
tcd,2015,8592251176.86271
tcd,2016,8036549910.42947
tcd,2017,8449221372.97305
tcd,2018,9098766577.87924
tcd,2019,9014916599.96143
tcd,2020,10127350213.5215
tgo,1960,108626085.92097
tgo,1961,104933816.38514
tgo,1962,112791768.95678
tgo,1963,131209803.50703
tgo,1964,133445921.92214
tgo,1965,143640171.89197
tgo,1966,164162990.72283
tgo,1967,178520892.80974
tgo,1968,184038756.73713
tgo,1969,196064633.64064
tgo,1970,188077274.82072
tgo,1971,212538185.5885
tgo,1972,263555772.46302
tgo,1973,317589128.1408
tgo,1974,260576543.78996
tgo,1975,510048630.76371
tgo,1976,460551459.40268
tgo,1977,595889701.91676
tgo,1978,496330918.00392
tgo,1979,690409419.63581
tgo,1980,873250552.34864
tgo,1981,797846410.88722
tgo,1982,716358816.00566
tgo,1983,617740768.26586
tgo,1984,625233587.44699
tgo,1985,701882867.94149
tgo,1986,985313850.26937
tgo,1987,1145883777.88263
tgo,1988,1281189566.02726
tgo,1989,1253547798.91307
tgo,1990,1388892314.76122
tgo,1991,1457724965.96148
tgo,1992,1583013431.84791
tgo,1993,1236367896.74908
tgo,1994,871218553.08502
tgo,1995,1163293134.46662
tgo,1996,1349526661.58931
tgo,1997,1492101427.28058
tgo,1998,1542548324.11733
tgo,1999,1526223854.71474
tgo,2000,1328937438.04632
tgo,2001,1352560227.86527
tgo,2002,1500941599.49674
tgo,2003,1848982250.99819
tgo,2004,2003174434.61309
tgo,2005,2145989518.61175
tgo,2006,2277084047.94865
tgo,2007,2617939355.29404
tgo,2008,3205390134.52915
tgo,2009,3161313767.10794
tgo,2010,3221655948.74476
tgo,2011,3683437998.54259
tgo,2012,3512605759.63904
tgo,2013,3899231746.69508
tgo,2014,4122960814.95909
tgo,2015,3752067152.93354
tgo,2016,5528272091.92758
tgo,2017,5709804089.05985
tgo,2018,6450203214.89108
tgo,2019,6332705905.84577
tgo,2020,6489757186.58897
tha,1960,2108885930.37419
tha,1961,2284978915.77708
tha,1962,2539846743.29502
tha,1963,2727220355.25684
tha,1964,2937067307.69231
tha,1965,3216730769.23077
tha,1966,3651490384.61538
tha,1967,4114951923.07692
tha,1968,4500913461.53846
tha,1969,4834711538.46154
tha,1970,5758076923.07692
tha,1971,5889375000
tha,1972,6546971153.84615
tha,1973,8328876222.45213
tha,1974,10611972456.5769
tha,1975,11903352912.0235
tha,1976,13513365130.5631
tha,1977,15430708672.9967
tha,1978,18172904342.5239
tha,1979,21099373619.5388
tha,1980,25151784493.368
tha,1981,27195835090.0992
tha,1982,28050225868.5832
tha,1983,31223212072.991
tha,1984,32108979077.3032
tha,1985,29466878260.9016
tha,1986,31953731905.1367
tha,1987,36088139704.85329
tha,1988,41184554378.72369
tha,1989,46975371566.41511
tha,1990,56294971761.3492
tha,1991,63063902997.241
tha,1992,72074519391.6559
tha,1993,81149623216.79649
tha,1994,92679284294.23459
tha,1995,105886446827.63901
tha,1996,115848784857.17799
tha,1997,97744314395.6664
tha,1998,73593113052.89729
tha,1999,84561309789.83809
tha,2000,85579804446.57179
tha,2001,83578735097.98141
tha,2002,92439100467.6432
tha,2003,104398788948.188
tha,2004,119278262858.507
tha,2005,131564093575.103
tha,2006,150692281294.54599
tha,2007,174789299557.914
tha,2008,198086079733.92001
tha,2009,194509301226.74701
tha,2010,231870591465.55096
tha,2011,256246125994.94296
tha,2012,276785520105.78101
tha,2013,289675714378.70203
tha,2014,283152143793.98901
tha,2015,274751034376.03101
tha,2016,276437115399.87097
tha,2017,297678300991.75598
tha,2018,329686229116.50201
tha,2019,358818556023.65399
tha,2020,354184420506.36401
tjk,1993,569255813.95349
tjk,1994,608796992.4812
tjk,1995,878874779.54145
tjk,1996,709983079.52623
tjk,1997,651185843.85559
tjk,1998,1203443729.07546
tjk,1999,968254968.49249
tjk,2000,718648316.71724
tjk,2001,980102731.64151
tjk,2002,1141144025.17999
tjk,2003,1428593094.66257
tjk,2004,1983100488.13331
tjk,2005,2385034974.01014
tjk,2006,2747574581.61533
tjk,2007,4514771241.83007
tjk,2008,6239746990.41012
tjk,2009,5799551017.45239
tjk,2010,6898492806.57685
tjk,2011,8116502537.85085
tjk,2012,9749245414.44161
tjk,2013,10975861634.6921
tjk,2014,10680715327.2845
tjk,2015,6848225730.55767
tjk,2016,6395038094.87346
tjk,2017,6920406563.97301
tjk,2018,6804943613.95227
tjk,2019,7254574834.21472
tjk,2020,7900124976.99067
tkm,1987,1678578350.22709
tkm,1988,2118839476.68997
tkm,1989,2255241162.41307
tkm,1990,2338995736.96495
tkm,1991,2120607760.0266
tkm,1993,1383375762.05726
tkm,1997,2251369665.09511
tkm,1998,2488895987.24317
tkm,1999,2235315462.64273
tkm,2000,1597417225.26253
tkm,2001,2368429901.96078
tkm,2002,2615746917.842
tkm,2003,4234759810.82713
tkm,2004,5200513478.46225
tkm,2005,4962522005.44465
tkm,2006,4519124480.36951
tkm,2007,5816248545.96623
tkm,2008,8543266342.0335
tkm,2009,4385060561.40351
tkm,2010,2749094210.52632
tkm,2011,4216896701.75439
tkm,2012,7391154701.75439
tls,2000,810527800
tls,2001,1043456200
tls,2002,1112071500
tls,2003,913574000
tls,2004,772624300
tls,2005,668474300
tls,2006,763641300
tls,2007,1031871700
tls,2008,1201263700
tls,2009,1384741900
tls,2010,1539403100
tls,2011,1643241300
tls,2012,1789874300
tls,2013,1768053900
tls,2014,1888234000
tls,2015,1865440700
tls,2016,1882905700
tls,2017,1884030500
tls,2018,1922388600
tls,2019,2055057700
tls,2020,2040362800
ton,1975,33122921.84841
ton,1976,33047781.98705
ton,1977,35202373.03171
ton,1978,45547098.54641
ton,1979,50276324.61435
ton,1980,57308130.26645
ton,1981,69903470.46656
ton,1982,65677046.35359
ton,1983,73746846.84685
ton,1984,72206230.80298
ton,1985,69498568.33578
ton,1986,81856951.87166
ton,1987,91062876.34785
ton,1988,128890028.1979
ton,1989,124696861.34287
ton,1990,128022843.03133
ton,1991,159854234.15086
ton,1992,147509464.77619
ton,1993,151731936.41618
ton,1994,211459930.31359
ton,1995,227984892.5958
ton,1996,242724490.62424
ton,1997,240572299.16897
ton,1998,222210120.64343
ton,1999,214961774.18336
ton,2000,223125434.68977
ton,2001,198270488.45289
ton,2002,208379392.60483
ton,2003,228628968.34434
ton,2004,264087500.61104
ton,2005,307647680.95754
ton,2006,337432077.25621
ton,2007,361181205.37275
ton,2008,422540193.60269
ton,2009,395458503.14043
ton,2010,428732023.43304
ton,2011,454821680.0393
ton,2012,511160127.44115
ton,2013,527484369.5928
ton,2014,523872372.12382
ton,2015,534524213.88503
ton,2016,492274621.21212
ton,2017,535880931.91586
ton,2018,588383125.17094
ton,2019,593363308.2442
ton,2020,600777152.50422
tun,1965,668380952.38095
tun,1966,699047619.04762
tun,1967,739619047.61905
tun,1968,813714285.71429
tun,1969,878285714.28571
tun,1970,1174476190.47619
tun,1971,1328169822.14573
tun,1972,1715573255.08279
tun,1973,2159392789.37381
tun,1974,2518900343.64261
tun,1975,3196868008.94855
tun,1976,3348180970.14925
tun,1977,3979487179.48718
tun,1978,4596347909.65882
tun,1979,5287576875.76876
tun,1980,6645838478.6367
tun,1981,6417375455.65006
tun,1982,6409344845.09904
tun,1983,6250883912.78727
tun,1984,6229660144.18126
tun,1985,6380587177.95087
tun,1986,7261335012.59446
tun,1987,7515144201.7618
tun,1988,7968990440.66216
tun,1989,8021489518.59265
tun,1990,9829886363.63636
tun,1991,10324673913.0435
tun,1992,12046924468.5663
tun,1993,11435986848.66
tun,1994,12239521550.0198
tun,1995,14281378872.7926
tun,1996,14981919046.6406
tun,1997,16143503029.207
tun,1998,17011592166.5057
tun,1999,17741611869.8365
tun,2000,16594513752.0975
tun,2001,17154027941.892
tun,2002,18504888513.75109
tun,2003,21989910748.9329
tun,2004,24705580088.3179
tun,2005,25401186989.3633
tun,2006,26963636363.6364
tun,2007,30433510223.1934
tun,2008,34769336904.472
tun,2009,34176701473.7466
tun,2010,36172680717.08289
tun,2011,39922640201.8219
tun,2012,39565413803.1948
tun,2013,41625186734.021
tun,2014,43408125319.0836
tun,2015,40611455188.773
tun,2016,39936686398.7679
tun,2017,38400018436.0268
tun,2018,38241092024.3738
tur,1960,9062885326.75709
tur,1961,5244444444.44444
tur,1962,5822222222.22222
tur,1963,6666666666.66667
tur,1964,7088888888.88889
tur,1965,7511111111.11111
tur,1966,8744444444.44444
tur,1967,9611111111.11111
tur,1968,10688888888.8889
tur,1969,11877777777.7778
tur,1970,10686956521.7391
tur,1971,11000871488.9053
tur,1972,13745583038.8693
tur,1973,17766784452.2968
tur,1974,25475694693.7603
tur,1975,31228361722.7531
tur,1976,34610353205.0084
tur,1977,40706588156.8715
tur,1978,45642863026.1099
tur,1979,60092673037.938
tur,1980,50013151319.07729
tur,1981,49069853172.5694
tur,1982,44774319760.3243
tur,1983,44201776835.49409
tur,1984,42838169521.1083
tur,1985,44184963878.134
tur,1986,46610576566.69289
tur,1987,66339115927.9956
tur,1988,64602664604.352
tur,1989,80304287168.65878
tur,1990,119850151803.23801
tur,1991,124553952380.952
tur,1992,130662884057.97099
tur,1993,147716218181.81799
tur,1994,106662820945.946
tur,1995,137448600436.681
tur,1996,143082857493.85699
tur,1997,152430545095.45801
tur,1998,207478079785.194
tur,1999,201786147325.69199
tur,2000,216353263595.64896
tur,2001,156321142624.021
tur,2002,184189086717.091
tur,2003,245080457192.35101
tur,2004,313177038582.953
tur,2005,382699251488.53802
tur,2006,415701658872.94397
tur,2007,514207109141.14697
tur,2008,575355392009.21997
tur,2009,501435311935.48401
tur,2010,602586389606.06897
tur,2011,640088733492.53699
tur,2012,669541535523.38501
tur,2013,721419593444.68994
tur,2014,698465775325.56604
tur,2015,638097225073.52905
tur,2016,644803965961.39197
tur,2017,626973692634.52197
tur,2018,551715211871.427
tur,2019,550723485142.23291
tur,2020,517825050213.97998
tza,1990,4282654357.03303
tza,1991,4986598672.91727
tza,1992,4710016287.76644
tza,1993,4391808998.35667
tza,1994,4563061227.2529
tza,1995,5012299880.10683
tza,1996,6147490062.96287
tza,1997,7119047249.5293
tza,1998,10432216979.162
tza,1999,10991981284.2837
tza,2000,11356992982.8331
tza,2001,11143120472.148
tza,2002,11434460925.9548
tza,2003,12116259714.7202
tza,2004,12845973059.3386
tza,2005,13909060819.0451
tza,2006,14101742035.546
tza,2007,16545583387.7026
tza,2008,20287474269.827
tza,2009,21167901865.9952
tza,2010,24461492086.3765
tza,2011,27088549175.3291
tza,2012,29651065919.1524
tza,2013,33409030629.5405
tza,2014,35756619654.8942
tza,2015,34960272762.7573
tza,2016,35113448565.0544
tza,2017,36226685449.3979
tza,2018,38757259146.2706
tza,2019,40547155571.6536
tza,2020,41139399073.2587
uga,1960,354406708.59539
uga,1961,385151991.61426
uga,1962,387662473.79455
uga,1963,427296645.70231
uga,1964,477492662.47379
uga,1965,774649859.94398
uga,1966,817086834.73389
uga,1967,828571428.57143
uga,1968,888235294.11765
uga,1969,991316526.61064
uga,1982,2178500000
uga,1983,2186000000
uga,1984,3387770931.18456
uga,1985,3288771632.76959
uga,1986,3743804241.67603
uga,1987,6295605630.67944
uga,1988,6495550000
uga,1989,5227013571.40583
uga,1990,4324932997.34492
uga,1991,3347179324.09493
uga,1992,2865026332.29682
uga,1993,3021492906.00804
uga,1994,3682977578.05891
uga,1995,5471777811.44973
uga,1996,5394452332.19658
uga,1997,5387441249.88304
uga,1998,6187800226.59021
uga,1999,5492877041.08957
uga,2000,5695457998.02873
uga,2001,5431186878.25603
uga,2002,5822920240.84657
uga,2003,6130128826.07104
uga,2004,7127481625.28344
uga,2005,8142185348.59374
uga,2006,9154160378.42439
uga,2007,10850197643.4381
uga,2008,12233940564.7058
uga,2009,21468276300.6442
uga,2010,22607519538.14989
uga,2011,24292424301.228
uga,2012,23277542767.0032
uga,2013,23032794516.3912
uga,2014,24933735625.1534
uga,2015,27757538959.5791
uga,2016,23110587845.4617
uga,2017,24257620930.6502
uga,2018,26650690700.5201
uga,2019,28264605127.613
uga,2020,30367337041.3829
ukr,1989,58881573626.2314
ukr,1990,59948531992.0458
ukr,1991,55361394890.4462
ukr,1992,46994512727.2238
ukr,1993,42028484948.6939
ukr,1994,35646827107.1789
ukr,1995,36835391009.0181
ukr,1996,35593879216.0091
ukr,1997,40929257252.3943
ukr,1998,34116757516.5576
ukr,1999,24326934970.5766
ukr,2000,24390682232.8626
ukr,2001,30195640438.5622
ukr,2002,33216310592.1226
ukr,2003,39299604328.014
ukr,2004,48057153600.3008
ukr,2005,68430152008.89809
ukr,2006,87495049504.9505
ukr,2007,115544752475.248
ukr,2008,150977179526.12399
ukr,2009,102773000308.03999
ukr,2010,119243661474.873
ukr,2011,144862317385.41101
ukr,2012,161124014516.33099
ukr,2013,174841986738.396
ukr,2014,120299073754.701
ukr,2015,78903761553.1456
ukr,2016,79539123254.0027
ukr,2017,98438371821.9622
ukr,2018,117986507600.963
ukr,2019,143353530194.69501
ukr,2020,145532894370.76901
ury,1960,1028101439.34202
ury,1961,1186917531.21153
ury,1962,1427941824.59233
ury,1963,1268750413.00469
ury,1964,1674923330.97429
ury,1965,1498150558.96514
ury,1966,1408380140.17001
ury,1967,1275699777.06217
ury,1968,1324971749.46302
ury,1969,1679032258.06452
ury,1970,2092741935.48387
ury,1971,2341532258.06452
ury,1972,1801720337.73779
ury,1973,2575975528.23248
ury,1974,3544472062.13069
ury,1975,2993340280.79058
ury,1976,2917607872.82362
ury,1977,3344244372.85196
ury,1978,3908436031.23189
ury,1979,5765947593.4287
ury,1980,8969082391.84348
ury,1981,9107891006.45771
ury,1982,7633863411.6059
ury,1983,4268642475.22967
ury,1984,4009604013.36117
ury,1985,3925906520.62161
ury,1986,4872961157.99622
ury,1987,6134332792.36615
ury,1988,6653628370.91501
ury,1989,6931700736.34288
ury,1990,7658838116.08578
ury,1991,9193627893.14566
ury,1992,10791030150.7538
ury,1993,12720532084.9509
ury,1994,14808641923.9081
ury,1995,16344413923.4525
ury,1996,17427597782.1822
ury,1997,20600962242.369
ury,1998,21695478375.462
ury,1999,21133648020.60089
ury,2000,20280863648.3851
ury,2001,18468730454.7605
ury,2002,11662509733.2643
ury,2003,9839841208.56332
ury,2004,10919451358.3567
ury,2005,13954667374.7682
ury,2006,16038707278.573
ury,2007,19080416876.145
ury,2008,24776993498.5895
ury,2009,25192971224.743
ury,2010,32068639932.5998
ury,2011,38139935166.872
ury,2012,41168645436.3731
ury,2013,46328269261.1905
ury,2014,46246405833.2616
ury,2015,42974861783.4115
ury,2016,44192314124.114
ury,2017,50540399303.9573
ury,2018,51663162013.06409
ury,2019,48658706334.3488
ury,2020,42165017223.1174
usa,1970,839510000000
usa,1971,908897000000
usa,1972,993651000000
usa,1973,1088700000000
usa,1974,1195366000000
usa,1975,1327272000000
usa,1976,1462173000000
usa,1977,1615144000000
usa,1978,1793022000000
usa,1979,1990125000000
usa,1980,2204317000000
usa,1981,2440992000000
usa,1982,2625786000000
usa,1983,2876998000000
usa,1984,3127068000000
usa,1985,3403470000000
usa,1986,3624267000000
usa,1987,3853172000000
usa,1988,4150467000000
usa,1989,4458186000000
usa,1990,4757180000000
usa,1991,4948306000000
usa,1992,5245942000000
usa,1993,5525024000000
usa,1994,5829066000000
usa,1995,6104333000000
usa,1996,6417484000000
usa,1997,6757318000000
usa,1998,7144856000000
usa,1999,7635185000000
usa,2000,8204767000000
usa,2001,8611952000000
usa,2002,8994760000000
usa,2003,9487128000000
usa,2004,10083880000000
usa,2005,10731093000000
usa,2006,11350189000000
usa,2007,11945126000000
usa,2008,12403523000000
usa,2009,12324647000000
usa,2010,12771302000000
usa,2011,13210168000000
usa,2012,13562803000000
usa,2013,13896173000000
usa,2014,14413979000000
usa,2015,14872459000000
usa,2016,15356374000000
usa,2017,15969801000000
usa,2018,16782948000000
usa,2019,17402594000000
usa,2020,17125555000000
uzb,1992,7259475218.65889
uzb,1993,12152190622.598
uzb,1994,10316128519.1665
uzb,1995,10147222871.353
uzb,1996,11723577844.3114
uzb,1997,11986988679.2453
uzb,1998,11900021168.5013
uzb,1999,14202832156.611
uzb,2000,10338082759.2037
uzb,2001,8702256996.68974
uzb,2002,7354352886.10327
uzb,2003,7416808738.4438
uzb,2004,8242479395.60439
uzb,2005,9429679048.28652
uzb,2006,11236244380.2711
uzb,2007,14918867730.3954
uzb,2008,19317827570.5187
uzb,2009,23380352342.3534
uzb,2010,36839486785.9945
uzb,2011,44053815524.4901
uzb,2012,50487525998.69569
uzb,2013,56665191679.3515
uzb,2014,61897782050.4501
uzb,2015,67681194677.9119
uzb,2016,69282997694.0177
uzb,2017,47655028982.4984
uzb,2018,39607210948.3173
uzb,2019,45268351196.6311
uzb,2020,44976770197.9259
ven,1960,5926121212.12121
ven,1961,5957666666.66667
ven,1962,6524666666.66667
ven,1963,7071181818.18182
ven,1964,5835750000
ven,1965,6300733333.33333
ven,1966,6666288888.88889
ven,1967,6967355555.55556
ven,1968,7504955555.55556
ven,1969,7827511111.11111
ven,1970,8107066666.66667
ven,1971,9105068181.81818
ven,1972,10182727272.7273
ven,1973,11814790697.6744
