geo,time,nv_ind_manf_cd
tkm,1997,568895755.82027
tkm,1998,451503648.29062
tkm,1999,420341150.26108
tkm,2000,285739162.61857
tkm,2001,491078431.37255
tkm,2002,647105237.20288
tkm,2003,1044878245.11974
tkm,2004,1398888374.24734
tls,2000,9300900
tls,2001,11928900
tls,2002,12087900
tls,2003,12880700
tls,2004,11027100
tls,2005,11335200
tls,2006,11382500
tls,2007,11227300
tls,2008,10929100
tls,2009,10074100
tls,2010,8900200
tls,2011,9481500
tls,2012,9195600
tls,2013,10065800
tls,2014,11206600
tls,2015,15452300
tls,2016,18032800
tls,2017,24746900
tls,2018,26328700
tls,2019,37194700
tls,2020,33038200
ton,1975,1453331.5879
ton,1976,1593058.7804
ton,1977,1964958.97095
ton,1978,2636030.67414
ton,1979,3007377.59893
ton,1980,3237303.5755
ton,1981,2598253.27511
ton,1982,2493153.46384
ton,1983,2400900.9009
ton,1984,3308468.62659
ton,1985,2873105.6638
ton,1986,3000668.4492
ton,1987,3346170.0042
ton,1988,4774844.05708
ton,1989,5440603.89352
ton,1990,5821114.3695
ton,1991,5887706.30881
ton,1992,6042610.05122
ton,1993,6293352.60116
ton,1994,15904332.67687
ton,1995,15781336.06106
ton,1996,16809805.99075
ton,1997,16926790.66086
ton,1998,14156233.24397
ton,1999,16020976.81178
ton,2000,18172411.68934
ton,2001,15174637.23687
ton,2002,14388063.12506
ton,2003,15929492.14302
ton,2004,17687246.41932
ton,2005,19185059.07238
ton,2006,20327044.6513
ton,2007,21070904.27922
ton,2008,23087226.43098
ton,2009,20422735.77216
ton,2010,22042148.37472
ton,2011,24165111.07472
ton,2012,27548645.93781
ton,2013,27855635.02134
ton,2014,27428902.49959
ton,2015,26337090.21666
ton,2016,25389520.20202
ton,2017,27435286.13436
ton,2018,28653341.23439
ton,2019,26761741.27382
ton,2020,27444699.36366
tto,2012,4940773920.61715
tto,2013,4159578431.0682
tto,2014,4432900095.17717
tto,2015,3845297456.64377
tto,2016,4195951417.00405
tto,2017,4079268382.62409
tto,2018,4493353813.43416
tto,2019,4761077417.34895
tun,1965,80190476.19048
tun,1966,84190476.19048
tun,1967,87809523.80952
tun,1968,99428571.42857
tun,1969,114857142.85714
tun,1970,120952380.95238
tun,1971,145917001.33869
tun,1972,212953259.27479
tun,1973,254269449.71537
tun,1974,353264604.811
tun,1975,392990305.74198
tun,1976,471781716.41791
tun,1977,539160839.16084
tun,1978,660259490.6295
tun,1979,833456334.56335
tun,1980,1030624845.6409
tun,1981,1000202511.13811
tun,1982,904181479.60047
tun,1983,1183117265.76311
tun,1984,1225154479.91761
tun,1985,1269502696.22528
tun,1986,1421914357.68262
tun,1987,1463617714.49258
tun,1988,1699580321.75332
tun,1989,1713473085.43137
tun,1990,2075454545.45455
tun,1991,2215978260.86957
tun,1992,2561849841.70059
tun,1993,2512503736.17615
tun,1994,2888098062.47529
tun,1995,3419477635.61383
tun,1996,3589993836.03863
tun,1997,3470114838.593
tun,1998,3631860894.00193
tun,1999,3785112122.7449
tun,2000,3502298095.86343
tun,2001,3652046986.86314
tun,2002,3829710909.47457
tun,2003,4414357780.36477
tun,2004,4919710959.45403
tun,2005,5051487590.56575
tun,2006,5553568745.30428
tun,2007,6553144997.65881
tun,2008,8137164191.21825
tun,2009,7359920017.77383
tun,2010,7265464115.33757
tun,2011,7685127151.62978
tun,2012,7302473132.95435
tun,2013,7306466987.50009
tun,2014,7312804070.42705
tun,2015,6413961921.36491
tun,2016,6125754643.76122
tun,2017,5987700000.49574
tun,2018,6196698812.66701
tun,2019,5912617581.85033
tun,2020,5639515402.69695
tur,1960,1787916152.89766
tur,1961,1055555555.55556
tur,1962,1166666666.66667
tur,1963,1333333333.33333
tur,1964,1488888888.88889
tur,1965,1755555555.55556
tur,1966,2077777777.77778
tur,1967,2344444444.44444
tur,1968,2755555555.55556
tur,1969,3133333333.33333
tur,1970,2747826086.95652
tur,1971,2701615606.35517
tur,1972,3547703180.21201
tur,1973,4515901060.07067
tur,1974,5909384648.52445
tur,1975,7395097631.90694
tur,1976,9045038310.59615
tur,1977,10143317409.1768
tur,1978,11115229388.0241
tur,1979,17128422949.4481
tur,1980,11753333859.3861
tur,1981,13809690790.2427
tur,1982,12909020442.5633
tur,1983,11782734623.4537
tur,1984,10832333369.6956
tur,1985,12273579790.9127
tur,1986,16812204415.0569
tur,1987,19037763804.1462
tur,1988,20855766864.6958
tur,1989,24773528524.5654
tur,1990,33085209151.1286
tur,1991,33264047619.0476
tur,1992,34285942028.9855
tur,1993,37491672727.2727
tur,1994,28834057432.4324
tur,1995,38246307860.262
tur,1996,38366513513.5135
tur,1997,40938951942.0671
tur,1998,61462507096.2793
tur,1999,51267629178.6055
tur,2000,51310088291.7466
tur,2001,35739469157.9634
tur,2002,40681152866.242
tur,2003,53831316543.4073
tur,2004,69297272816.5556
tur,2005,85585666865.13838
tur,2006,95030578438.92191
tur,2007,114496476168.547
tur,2008,125312596081.444
tur,2009,98414177225.8064
tur,2010,116968221785.99899
tur,2011,137965326328.358
tur,2012,139425085467.70599
tur,2013,155925694085.513
tur,2014,157478290061.686
tur,2015,144307914117.647
tur,2016,144329529055.32901
tur,2017,151113171294.647
tur,2018,148247344814.017
tur,2019,139119039638.33801
tur,2020,137709062182.59601
tuv,1990,271641.55804
tuv,1991,300669.88628
tuv,1992,330493.53702
tuv,1993,249558.00354
tuv,1994,263927.47478
tuv,1995,427724.24018
tuv,1996,412786.60302
tuv,1997,518851.12068
tuv,1998,536688.02613
tuv,1999,663655.71972
tuv,2000,103780.14842
tuv,2001,100755.14637
tuv,2002,135716.61415
tuv,2003,223425.64369
tuv,2004,203338.72628
tuv,2005,180450.55365
tuv,2006,202560.24096
tuv,2007,210024.26575
tuv,2008,318738.4667
tuv,2009,288566.52628
tuv,2010,349477.16015
tuv,2011,402269.21093
tza,1990,361291301.62174
tza,1991,404823200.12922
tza,1992,351313921.25374
tza,1993,297277891.00707
tza,1994,308939273.50167
tza,1995,348883719.98343
tza,1996,438510719.48235
tza,1997,482374034.60909
tza,1998,1347670731.93483
tza,1999,1299730280.83846
tza,2000,1318620148.8365
tza,2001,1285589087.63998
tza,2002,1324683371.87461
tza,2003,1427404667.09488
tza,2004,1532555772.20153
tza,2005,1660790455.10358
tza,2006,1645162274.94209
tza,2007,1926034461.74828
tza,2008,2443341117.39067
tza,2009,2520392692.8739
tza,2010,2774300243.49666
tza,2011,3309305745.14454
tza,2012,3742309532.0475
tza,2013,4161905437.85701
tza,2014,4556843201.55913
tza,2015,3721856624.03817
tza,2016,3889201557.72441
tza,2017,4083832758.58449
tza,2018,4602379037.57104
tza,2019,5188380020.91332
tza,2020,5307105733.84556
uga,1960,34467505.24109
uga,1961,36011530.39832
uga,1962,32620545.07338
uga,1963,42491614.25577
uga,1964,41381551.36268
uga,1965,70028011.20448
uga,1966,70588235.29412
uga,1967,73249299.71989
uga,1968,83893557.42297
uga,1969,96078431.37255
uga,1970,109523809.52381
uga,1971,112044817.92717
uga,1972,110784313.72549
uga,1973,111204481.79272
uga,1974,161483594.86448
uga,1975,146333333.33333
uga,1976,146300000
uga,1977,169529411.76471
uga,1978,106304347.82609
uga,1979,78450000
uga,1980,53030000
uga,1981,25000000
uga,1982,136000000
uga,1983,118333333.33333
uga,1984,221053992.3299
uga,1985,187631667.02762
uga,1986,237327486.1344
uga,1987,355521059.60799
uga,1988,360200000
uga,1989,300265437.78367
uga,1990,229899047.03859
uga,1991,180636813.92644
uga,1992,166329401.36424
uga,1993,180293251.95008
uga,1994,240638117.73514
uga,1995,358540863.5397
uga,1996,432011745.40048
uga,1997,488252811.92496
uga,1998,545295208.76961
uga,1999,533464691.71531
uga,2000,439657236.96772
uga,2001,412455727.64842
uga,2002,454380484.74804
uga,2003,466160871.81691
uga,2004,505343138.16085
uga,2005,647606218.84151
uga,2006,707476686.93786
uga,2007,848155683.66043
uga,2008,1055155305.28546
uga,2009,4136171468.95609
uga,2010,4465813499.91382
uga,2011,4758608454.99998
uga,2012,4547496333.07864
uga,2013,4496284009.30595
uga,2014,5040377332.96638
uga,2015,5434427228.29518
uga,2016,4739733672.82874
uga,2017,4772463482.47288
uga,2018,5195672460.00467
uga,2019,5467813062.09629
uga,2020,5939074682.74456
ukr,1989,31516739729.42509
ukr,1992,32977406847.3364
ukr,1993,19499800201.3208
ukr,1994,18399147195.6349
ukr,1995,14922366801.5241
ukr,1996,12233397753.4848
ukr,1997,12351613355.434
ukr,1998,10578485246.8741
ukr,1999,8600047543.24325
ukr,2000,5629170423.76034
ukr,2001,6421138847.00583
ukr,2002,7441332181.87962
ukr,2003,9124646051.71864
ukr,2004,11771385598.7968
ukr,2005,16516674146.7793
ukr,2006,20977227722.7723
ukr,2007,27373663366.3366
ukr,2008,29884378797.0838
ukr,2009,17402325700.7906
ukr,2010,18492489540.8035
ukr,2011,19922937898.4889
ukr,2012,22330371668.1266
ukr,2013,21222694858.0008
ukr,2014,16324968241.8165
ukr,2015,10835214033.61
ukr,2016,11407286517.7114
ukr,2017,13428784130.3024
ukr,2018,15097001893.3475
ukr,2019,16601820039.0008
ukr,2020,15706278401.1871
ury,1983,1293758981.60916
ury,1984,1323038718.41527
ury,1985,1391118668.19566
ury,1986,1747302455.195
ury,1987,2132612339.37266
ury,1988,2239235944.52565
ury,1989,2263892153.29583
ury,1990,2600456613.19561
ury,1991,3172468156.81221
ury,1992,3191841444.06242
ury,1993,3165594123.46807
ury,1994,3298925632.94276
ury,1995,3800607339.73854
ury,1996,3952087734.26328
ury,1997,3567333389.81974
ury,1998,3597519370.8878
ury,1999,3219948409.51381
ury,2000,2857166501.37195
ury,2001,2648794858.51146
ury,2002,1779747170.34389
ury,2003,1791294891.2924
ury,2004,2039620151.33885
ury,2005,2578812726.218
ury,2006,2847517081.09366
ury,2007,3215475880.87427
ury,2008,4538802298.88349
ury,2009,4691704023.39596
ury,2010,5449815043.39633
ury,2011,6107251312.50583
ury,2012,6240494603.80294
ury,2013,6481599796.89087
ury,2014,6950342020.1325
ury,2015,7054935683.59961
ury,2016,6273402962.60932
ury,2017,6475623861.43309
ury,2018,6994029373.18757
ury,2019,6392567081.9222
ury,2020,5522053497.34489
usa,1997,1379886400000
usa,1998,1429598421000
usa,1999,1488256019000
usa,2000,1549834603000
usa,2001,1473245581000
usa,2002,1470447377000
usa,2003,1525789278000
usa,2004,1609792760000
usa,2005,1693860366000
usa,2006,1795086802000
usa,2007,1847304576000
usa,2008,1803162351000
usa,2009,1695072536000
usa,2010,1788954408000
usa,2011,1857682037000
usa,2012,1919702813000
usa,2013,1981753561000
usa,2014,2042339457000
usa,2015,2121785039000
usa,2016,2094072210000
usa,2017,2174938772000
usa,2018,2308055081000
usa,2019,2341847481000
uzb,2010,5066711180.71571
uzb,2011,6165382817.89634
uzb,2012,7113201921.95752
uzb,2013,8499512383.95819
uzb,2014,10257951389.8235
uzb,2015,11041283811.695
uzb,2016,11761339696.5892
uzb,2017,8577022756.63978
uzb,2018,8547105123.91546
uzb,2019,10722189607.9316
uzb,2020,11620875707.6962
vct,1977,2617047.77778
vct,1978,4570068.51852
vct,1979,5811321.48148
vct,1980,6288726.66667
vct,1981,8172306.66667
vct,1982,9192217.40741
vct,1983,9435260
vct,1984,12820495.55556
vct,1985,12711994.44444
vct,1986,12738034.81481
vct,1987,14200630.37037
vct,1988,16583315.55556
vct,1989,18657857.40741
vct,1990,16714814.81481
vct,1991,18814814.81481
vct,1992,22259259.25926
vct,1993,22100000
vct,1994,22100000
vct,1995,21933333.33333
vct,1996,22866666.66667
vct,1997,22781481.48148
vct,1998,21500000
vct,1999,20281481.48148
vct,2000,19977777.77778
vct,2001,23944444.44444
vct,2002,21707407.40741
vct,2003,23025925.92593
vct,2004,26492592.59259
vct,2005,28362962.96296
vct,2006,26729629.62963
vct,2007,32381481.48148
vct,2008,28448148.14815
vct,2009,30096296.2963
vct,2010,32851851.85185
vct,2011,29296296.2963
vct,2012,29703703.7037
vct,2013,31925925.92593
vct,2014,35518518.51852
vct,2015,36851851.85185
vct,2016,38037037.03704
vct,2017,39925925.92593
vct,2018,40666666.66667
vct,2019,32888888.88889
vct,2020,30481481.48148
ven,1968,1684777777.77778
ven,1969,1725666666.66667
ven,1970,1965933333.33333
ven,1971,2292681818.18182
ven,1972,2456045454.54545
ven,1973,3030465116.27907
ven,1974,5127023255.81395
ven,1975,4743720930.23256
ven,1976,5745651162.7907
ven,1977,6279930232.55814
ven,1978,6754790697.67442
ven,1979,8808976744.18605
ven,1980,10446209302.3256
ven,1981,10948023255.814
ven,1982,11827720930.2326
ven,1983,12081372093.0233
ven,1984,9739371428.57143
ven,1985,10435933333.3333
ven,1986,11476543209.8765
ven,1987,8179965517.24138
ven,1988,10321827586.2069
ven,1989,6801536023.05475
ven,1990,6921074626.86567
ven,1991,7874697183.09859
ven,1992,8549679824.5614
ven,1993,8333062775.3304
ven,1994,7920503703.7037
ven,1995,10670923076.9231
ven,1996,8766323987.53894
ven,1997,18136948424.0688
ven,1998,17378438641.344
ven,1999,17337490506.8516
ven,2000,21705039705.8824
ven,2001,20880556860.5776
ven,2002,15270400551.2964
ven,2003,14314281709.4443
ven,2004,18507298154.7084
ven,2005,21940092831.8499
ven,2006,25519098742.4313
ven,2007,30723013041.4532
ven,2008,40567107619.1364
ven,2009,44933130187.4475
ven,2010,46788002397.4324
ven,2011,36855110857.2494
ven,2012,44868257990.8144
ven,2013,42718680245.8123
ven,2014,58236959835.7786
vnm,1985,2891217925.55114
vnm,1986,5891663779.45832
vnm,1987,8200176618.00207
vnm,1988,4590135743.37448
vnm,1989,953639655.72465
vnm,1990,793175839.41124
vnm,1991,1259650117.2511
vnm,1992,1518898000.26963
vnm,1993,1999349773.24414
vnm,1994,2428725000.91428
vnm,1995,3108993365.88955
vnm,1996,3742635769.07114
vnm,1997,4425119856.23274
vnm,1998,4665812620.93006
vnm,1999,5075377296.17481
vnm,2000,5750363581.50685
vnm,2001,6425801617.58033
vnm,2002,7173075035.17785
vnm,2003,8040061269.73121
vnm,2004,9238854312.20627
vnm,2005,10848471131.7009
vnm,2006,12863310252.1219
vnm,2007,15003236547.3723
vnm,2008,18418071125.1514
vnm,2009,19401780476.5125
vnm,2010,15008931942.4075
vnm,2011,18100756957.057
vnm,2012,20700211254.081
vnm,2013,22832775310.8741
vnm,2014,24539530924.9102
vnm,2015,26463842087.3676
vnm,2016,29283700778.3469
vnm,2017,34308986384.0358
vnm,2018,39225645461.363
vnm,2019,43172041879.2832
vnm,2020,45272980263.7612
vut,1979,4654003.89773
vut,1980,4788263.63264
vut,1981,4173025.0723
vut,1982,4415433.22801
vut,1983,3733521.18346
vut,1984,4706238.03285
vut,1985,5196544.43941
vut,1986,5033807.76271
vut,1987,6663692.88751
vut,1988,7919483.6535
vut,1989,7807517.96763
vut,1990,8218007.85922
vut,1991,9563037.24928
vut,1992,9101171.15846
vut,1993,8224969.36199
vut,1994,10188565.78326
vut,1995,10837473.5753
vut,1996,11528925.24996
vut,1997,11115905.75645
vut,1998,11559197.75717
vut,1999,11969785.00872
vut,2000,12278113.06471
vut,2001,11595698.92473
vut,2002,11041801.51625
vut,2003,12906214.29717
vut,2004,14724036.13919
vut,2005,15002865.0987
vut,2006,15871179.52871
vut,2007,16058572.30018
vut,2008,15108423.4148
vut,2009,17444126.3322
vut,2010,33455169.86599
vut,2011,33374613.83359
vut,2012,28109566.86007
vut,2013,25893116.85221
vut,2014,27000660.33664
vut,2015,20717649.08817
vut,2016,19589767.22747
vut,2017,25551656.0812
vut,2018,25398266.23701
wsm,1994,56033806.70611
wsm,1995,56157879.84151
wsm,1996,59821709.15504
wsm,1997,61272353.75478
wsm,1998,48381090.80339
wsm,1999,49070185.96281
wsm,2000,51347071.78841
wsm,2001,56482900.49606
wsm,2002,62113239.06345
wsm,2003,79755100.75169
wsm,2004,87686822.03093
wsm,2005,94569715.52965
wsm,2006,86669341.20102
wsm,2007,108879805.85493
wsm,2008,105650518.11512
wsm,2009,67965284.8982
wsm,2010,67398928.20553
wsm,2011,69354834.57042
wsm,2012,75944305.96403
wsm,2013,73898985.41887
wsm,2014,67348637.07477
wsm,2015,65404271.57514
wsm,2016,64633130.86152
wsm,2017,66862853.85551
wsm,2018,51597488.33811
wsm,2019,51468182.31966
wsm,2020,43951818.53159
yem,1990,1075458015.26718
yem,1991,1066565656.56566
yem,1992,1085825591.84897
yem,1993,872609500.30845
yem,1994,631207430.34056
yem,1995,525474566.52149
yem,1996,510180201.26375
yem,1997,524882817.93852
yem,1998,529089543.66745
yem,1999,478300517.60233
yem,2000,552270000.86571
yem,2001,596411971.16297
yem,2002,683672597.86477
yem,2003,761976145.82879
yem,2004,1022118673.42079
yem,2005,1194741558.10791
yem,2006,1478954965.31406
yem,2007,1781925678.47673
yem,2008,2090089215.1847
yem,2009,2368448685.63304
yem,2010,2474333986.06494
yem,2011,2835575304.02245
yem,2012,3122488348.17537
yem,2013,3406673181.62781
yem,2014,3699413653.49714
zaf,1960,1455999418.21175
zaf,1961,1581999367.86469
zaf,1962,1695399322.55234
zaf,1963,1941799224.09587
zaf,1964,2199399121.1641
zaf,1965,2490599004.80645
zaf,1966,2675398930.9641
zaf,1967,2893798843.69586
zaf,1968,3133198748.03644
zaf,1969,3585398567.34644
zaf,1970,3987198406.79526
zaf,1971,4249060572.73019
zaf,1972,4331846853.53791
zaf,1973,6008999683.14847
zaf,1974,7340940125.37969
zaf,1975,8256843767.0041
zaf,1976,8016649993.46643
zaf,1977,8154649993.35396
zaf,1978,9217249992.48794
zaf,1979,11815597321.9132
zaf,1980,17010048955.9262
zaf,1981,19319059714.3394
zaf,1982,17281936243.6685
zaf,1983,19163450322.083
zaf,1984,16527060166.6182
zaf,1985,11916497473.6783
zaf,1986,13679460315.4214
zaf,1987,18340564169.1908
zaf,1988,19997206909.7095
zaf,1989,21170349766.603
zaf,1990,24965979931.2992
zaf,1991,26097128164.2705
zaf,1992,27343969144.46
zaf,1993,31481083820.4242
zaf,1994,32262185451.1659
zaf,1995,36488118717.4327
zaf,1996,33083666713.1859
zaf,1997,33649145377.6042
zaf,1998,29568179711.6654
zaf,1999,28070154136.9998
zaf,2000,28784983443.3269
zaf,2001,25781677229.0108
zaf,2002,24619923894.9975
zaf,2003,36452905508.4802
zaf,2004,46019138520.3647
zaf,2005,50178131209.4098
zaf,2006,47388697231.0419
zaf,2007,51433262554.2907
zaf,2008,49344088933.8111
zaf,2009,47839927210.0735
zaf,2010,57845020078.6756
zaf,2011,58932824957.651
zaf,2012,54224447021.2792
zaf,2013,49576674421.2555
zaf,2014,47576330742.1342
zaf,2015,43400939046.4837
zaf,2016,40395264202.3822
zaf,2017,47729563002.8018
zaf,2018,50313949674.6991
zaf,2019,47815659768.55569
zaf,2020,39392662940.258
zmb,1960,26857142.85714
zmb,1961,34000000
zmb,1962,33428571.42857
zmb,1963,39428571.42857
zmb,1964,47714285.71429
zmb,1965,68571428.57143
zmb,1966,98714285.71429
zmb,1967,123142857.14286
zmb,1968,156285714.28571
zmb,1969,160428571.42857
zmb,1970,184571428.57143
zmb,1971,213857142.85714
zmb,1972,259142857.14286
zmb,1973,279000000
zmb,1974,400666666.66667
zmb,1975,416666666.66667
zmb,1976,394285714.28571
zmb,1977,441250000
zmb,1978,537625000
zmb,1979,608375000
zmb,1980,649000000
zmb,1981,687000000
zmb,1982,743000000
zmb,1983,638307692.30769
zmb,1984,561444444.44444
zmb,1985,521451612.90323
zmb,1986,376448717.94872
zmb,1987,583894736.8421
zmb,1988,1144048192.77108
zmb,1989,1238384057.97101
zmb,1990,1046568115.94203
zmb,1991,1126718266.25387
zmb,1992,1056131843.57542
zmb,1993,817526501.76678
zmb,1994,332342694.9507
zmb,1995,349397176.25275
zmb,1996,392658746.58498
zmb,1997,464536858.12096
zmb,1998,381139305.08566
zmb,1999,347628266.33166
zmb,2000,340383245.4674
zmb,2001,371855326.9268
zmb,2002,402016982.67631
zmb,2003,497445397.5028
zmb,2004,626166335.34914
zmb,2005,819894432.62014
zmb,2006,1200154949.90425
zmb,2007,1220116452.21736
zmb,2008,1514178284.43282
zmb,2009,1331255464.61624
zmb,2010,1535781638.90684
zmb,2011,1763254592.95986
zmb,2012,1804548928.56449
zmb,2013,1688888874.47893
zmb,2014,1851013290.00812
zmb,2015,1598582684.37399
zmb,2016,1610889833.96051
zmb,2017,2102809214.60468
zmb,2018,1801756260.57772
zmb,2019,1582409162.14119
zmb,2020,1397302178.90221
zwe,1965,209192400
zwe,1966,190866700
zwe,1967,220684700
zwe,1968,236680900
zwe,1969,271779300
zwe,1970,324582100
zwe,1971,390953600
zwe,1972,498438800
zwe,1973,650035700
zwe,1974,801171900
zwe,1975,869749200
zwe,1976,851087200
zwe,1977,812314300
zwe,1978,843458700
zwe,1979,1019790300
zwe,1980,1384407200
zwe,1981,1632954900
zwe,1982,1638199500
zwe,1983,1577868000
zwe,1984,1301160900
zwe,1985,1022906500
zwe,1986,1211463100
zwe,1987,1393260700
zwe,1988,1521310500
zwe,1989,1903454900
zwe,1990,1799346000
zwe,1991,2082263700
zwe,1992,1816058200
zwe,1993,1379789800
zwe,1994,1313006200
zwe,1995,1369931000
zwe,1996,1427157500
zwe,1997,1354383100
zwe,1998,922913800
zwe,1999,905350700
zwe,2000,895650300
zwe,2001,890912400
zwe,2002,752919600
zwe,2003,696861200
zwe,2004,809851100
