geo,time,ny_gdp_fcst_kn
chl,1965,18990230243825.30078
chl,1966,20907960246562.39844
chl,1967,21661180846726.39844
chl,1968,22463110182983.39844
chl,1969,23152621168185.10156
chl,1970,23616236565708.69531
chl,1971,25818983266961.5
chl,1972,25528054457362.10156
chl,1973,24127590054222.10156
chl,1974,24652267852790
chl,1975,21612119148777.5
chl,1976,22351309515175.60156
chl,1977,24158474216600
chl,1978,26036584251029.5
chl,1979,28036554366155.69531
chl,1980,30014817327153.39844
chl,1981,31294568775627.89453
chl,1982,27819571065335.19922
chl,1983,27402634873234.10156
chl,1984,28823835785399.19922
chl,1985,29603881486600
chl,1986,31219056236158.5
chl,1987,33048525714801.39844
chl,1988,35349565016761.79688
chl,1989,38626650646606.20312
chl,1990,39942187322975.20312
chl,1991,42983091885100
chl,1992,47765498690600
chl,1993,50728427383300
chl,1994,53355117294400
chl,1995,58280356383400
chl,1996,57807758559948.79688
chl,1997,61905359929935.10156
chl,1998,64313243492525
chl,1999,64790183242390.60156
chl,2000,67345324115453.79688
chl,2001,69067139581251.89844
chl,2002,70226687389962.89844
chl,2003,72514048584048.70312
chl,2004,76123240449037.57812
chl,2005,79113916204086.5
chl,2006,83014420624320.78125
chl,2007,85776951334108.89062
chl,2008,88585595883335.09375
chl,2009,86429951215940
chl,2010,90841442164133.59375
chl,2011,95993185287794.07812
chl,2012,100562503910049
chl,2013,126187233254133
chl,2014,128458695782683
chl,2015,131417642446224
chl,2016,133509610107905
chl,2017,134697135418947
chl,2018,139731960265820
chl,2019,141114317351809
chl,2020,133378023362090
civ,2008,18025417636000
civ,2009,18570430940700
civ,2010,18849435477900
civ,2011,18075999483100
civ,2012,19559459631300
civ,2013,21538399634800
civ,2014,23443685835300
civ,2015,25086367000000
civ,2016,26992485000000
civ,2017,28791680000000
civ,2018,30824396000000
civ,2019,32728649848900
civ,2020,33137053435600
cmr,1965,3443309025884.62012
cmr,1966,3602215886848.60938
cmr,1967,3209135500117.83008
cmr,1968,2689653196218.49023
cmr,1969,2757831167969.0498
cmr,1970,2982500118851.87012
cmr,1971,3101198168248.49023
cmr,1972,3504510183797.06006
cmr,1973,3582225617194.54004
cmr,1974,3933821704934.06006
cmr,1975,4387267540804.06982
cmr,1976,4276124724181
cmr,1977,4880234791735.59961
cmr,1978,6108293982424.70996
cmr,1979,6612873780714.91992
cmr,1980,6362028961286.16992
cmr,1981,7509290720102.2002
cmr,1982,8229369886897.72949
cmr,1983,8903966120409.81055
cmr,1984,9272454358269.65039
cmr,1985,10096977774982
cmr,1986,10756238494899.30078
cmr,1987,10444444326513.40039
cmr,1988,9731646659027.51953
cmr,1989,9423609955991.00781
cmr,1990,8877908256933.31055
cmr,1991,8500952019534.73926
cmr,1992,7993238958307.13965
cmr,1993,7509062192300
cmr,1994,7649800652900
cmr,1995,7825842836600
cmr,1996,8096411302500
cmr,1997,8366603823200
cmr,1998,8755503251300
cmr,1999,9105140402200
cmr,2000,9433842438800
cmr,2001,9845394989700
cmr,2002,10367208453200
cmr,2003,10913465147700
cmr,2004,11851591881300
cmr,2005,12069315668600
cmr,2006,12456664594500
cmr,2007,13000257043300
cmr,2008,13532357626300
cmr,2009,13908076856700
cmr,2010,14321926638600
cmr,2011,14829004060200
cmr,2012,15436516298100
cmr,2013,16132273024600
cmr,2014,16902455900100
cmr,2015,17659120098700
cmr,2016,18403673000000
cmr,2017,19040090000000
cmr,2018,19857189222900
cmr,2019,20540640918200
cmr,2020,20800762167200
cod,1968,6629254247600
cod,1969,7247686599700
cod,1970,7063432866300
cod,1971,6943880407400
cod,1972,6936609122200
cod,1973,7549059424400
cod,1974,7874556363100
cod,1975,7536279575800
cod,1976,7318442452500
cod,1977,7465905338600
cod,1978,7093210127900
cod,1979,7083772695900
cod,1980,7087258993600
cod,1981,7332656016900
cod,1982,7344393655600
cod,1983,7439913721500
cod,1984,7787215178900
cod,1985,7716006104200
cod,1986,8112826097500
cod,1987,8664051163800
cod,1988,8635418829800
cod,1989,8518679959500
cod,1990,8032746769400
cod,1991,7398419788900
cod,1992,6677452263600
cod,1993,5686944016500
cod,1994,5461367181900
cod,1995,5500636364000
cod,1996,5551478808700
cod,1997,5128766331300
cod,1998,5137607398000
cod,1999,5006505596900
cod,2000,4610368051600
cod,2001,4466782884000
cod,2002,4583724018400
cod,2003,4841247602600
cod,2004,5148406425600
cod,2005,5466883000000
cod,2006,5736074000000
cod,2007,6145842394500
cod,2008,6534739274500
cod,2009,6723770884500
cod,2010,7212641194900
cod,2011,7709637644300
cod,2012,8245892254500
cod,2013,8931137319400
cod,2014,9789251191100
cod,2015,10469757905900
cod,2016,10738334410200
cod,2017,11246099038100
cod,2018,11912612466600
cod,2019,12450995541200
cod,2020,12748246127200
cog,2005,3408647000000
cog,2006,3703289000000
cog,2007,3457043575808.68018
cog,2008,3666849920408.08984
cog,2009,3986301493360.08008
cog,2010,4385847295389.0498
cog,2011,4477643202889.44922
cog,2012,4980616504732.87988
cog,2013,4971751371355.15039
cog,2014,5277827705431.33984
cog,2015,5025618406151.24023
cog,2016,4334510134051.48975
cog,2017,4290661668520.85986
cog,2018,4033556077210.50977
cog,2019,4010102884612.41992
cog,2020,3691350919240
col,1965,97516960988577.70312
col,1966,101624885453415
col,1967,107005507827777
col,1968,112866908246996
col,1969,119639996820427
col,1970,126725079657010
col,1971,134853126922463
col,1972,145818105629913
col,1973,155890576158345
col,1974,164946934223177
col,1975,169115808386963
col,1976,176808683326354
col,1977,183924027901575
col,1978,198354188794035
col,1979,208780849531045
col,1980,216577296336482
col,1981,221258062727106
col,1982,222637316054375
col,1983,227022710827015
col,1984,235735108003372
col,1985,243507686395235
col,1986,257474118109675
col,1987,271352321938224
col,1988,282045797441264
col,1989,292246986914330
col,1990,304307781537850
col,1991,312845586063400
col,1992,322537514488300
col,1993,337404369573300
col,1994,354877817255500
col,1995,373348589792200
col,1996,381370140483300
col,1997,394602125308300
col,1998,397917625700700
col,1999,384736646558600
col,2000,396806054951300
col,2001,402990527641300
col,2002,413664221402900
col,2003,429370408074400
col,2004,452484570399100
col,2005,472695000000000
col,2006,501990000000000
col,2007,533656000000000
col,2008,550163000000000
col,2009,557953000000000
col,2010,582133000000000
col,2011,620652000000000
col,2012,644576000000000
col,2013,678826000000000
col,2014,708731000000000
col,2015,730543000000000
col,2016,746534000000000
col,2017,756875000000000
col,2018,775908000000000
col,2019,800459000000000
col,2020,745431705738390.125
cpv,2007,105362165300
cpv,2008,112448846400
cpv,2009,112611768100
cpv,2010,113866548900
cpv,2011,117260899500
cpv,2012,120962418200
cpv,2013,121606112600
cpv,2014,122888265800
cpv,2015,123000370600
cpv,2016,127961174100
cpv,2017,130495093500
cpv,2018,134512077500
cpv,2019,141964882700
cpv,2020,126308888000
cri,1960,2496858609273.18018
cri,1961,2472990689094.10938
cri,1962,2674497217903.2002
cri,1963,2802464749403.81982
cri,1964,2918740225411.31982
cri,1965,3205639076752.95996
cri,1966,3457945570808.04004
cri,1967,3653323849841.43018
cri,1968,3959655703761.2998
cri,1969,4180514600283.16016
cri,1970,4494184226960.78027
cri,1971,4798822748705.79004
cri,1972,5191272638947.44043
cri,1973,5591463476274.17969
cri,1974,5901504534005.66992
cri,1975,6025440322232.78027
cri,1976,6357897872564.87988
cri,1977,6924035263028.54004
cri,1978,7358012108987.13965
cri,1979,7721433447659.64941
cri,1980,7779490550797.91992
cri,1981,7603545274342.75879
cri,1982,7049583748565.0498
cri,1983,7251412816836.03027
cri,1984,7833274006066.30078
cri,1985,7889799046760.64941
cri,1986,8326598113010.70117
cri,1987,8723321651122.24023
cri,1988,9022718906611.71289
cri,1989,9533943953690.41016
cri,1990,9872691023529.13867
cri,1991,10096372140335
cri,1992,10951713191972.80078
cri,1993,11634784010581
cri,1994,12149689097120.09961
cri,1995,12658678804602.09961
cri,1996,12717295700993.40039
cri,1997,13432316554940
cri,1998,14366120260538.69922
cri,1999,15044791487939.40039
cri,2000,15614402796268.80078
cri,2001,16161066995459.40039
cri,2002,16723495164328.90039
cri,2003,17451890235295.5
cri,2004,18260848797653.30078
cri,2005,19023369883352.19922
cri,2006,20426977980606.89453
cri,2007,22017630350284.39844
cri,2008,23079494760129.19922
cri,2009,23028125750916.10156
cri,2010,24269432419502.89453
cri,2011,25280269390961.69531
cri,2012,26576282545617.30078
cri,2013,27238738370313.39844
cri,2014,28225383159130.30078
cri,2015,29233409149092.30078
cri,2016,30404270914146.19922
cri,2017,31718871592283
cri,2018,32626007185473
cri,2019,33381456063872.30078
cri,2020,32180096407450.5
cub,1970,14290632586.208
cub,1971,15516830006.4514
cub,1972,16265425255.5885
cub,1973,16824615551.7685
cub,1974,16992992037.6973
cub,1975,18600032379.9736
cub,1976,19606619548.3598
cub,1977,21314847160.6113
