geo,time,bm_gsr_fcty_cd
mrt,1998,34036193.85332
mrt,2012,302834083.18732
mrt,2013,316257696.06961
mrt,2014,271454800.12345
mrt,2015,257436297.10592
mrt,2016,175834330.01272
mrt,2017,167757959.41879
mrt,2018,118625712.14462
mrt,2019,182684457.90984
mrt,2020,190191863.14952
mus,1976,8830319.4269
mus,1977,7870073.16512
mus,1978,13466866.23807
mus,1979,20608396.86815
mus,1980,28239427.84077
mus,1981,52593051.93907
mus,1982,49758336.36274
mus,1983,43908356.25785
mus,1984,48259703.87364
mus,1985,47272189.59869
mus,1986,59778596.41588
mus,1987,55364808.53327
mus,1988,70696490.66341
mus,1989,70886330.50123
mus,1990,78716495.03032
mus,1991,76857673.28248
mus,1992,80060613.03769
mus,1993,66466360.96674
mus,1994,56401966.55228
mus,1995,71320454.1119
mus,1996,75105582.40256
mus,1997,64633295.48679
mus,1998,74397784.32145
mus,1999,59517645.02297
mus,2000,64866805.63849
mus,2001,60914366.12533
mus,2002,66691599.12178
mus,2003,77081152.91367
mus,2004,65688887.82983
mus,2005,151333091.48438
mus,2006,323824211.73156
mus,2007,593268469.92951
mus,2008,641704052.88867
mus,2009,402576335.65902
mus,2010,5241960768.08645
mus,2011,1276122757.47795
mus,2012,1469023821.4215
mus,2013,5576372425.81588
mus,2014,7251379007.83575
mus,2015,6600750444.06432
mus,2016,7726342065.29211
mus,2017,10435081958.9125
mus,2018,6889556126.24735
mus,2019,8387165403.20419
mus,2020,5772699071.13211
mwi,1977,0
mwi,1978,49422510.2737
mwi,1979,127191588.86209
mwi,1980,151336850.07309
mwi,1981,131464448.38662
mwi,1982,92940934.03289
mwi,1983,101637493.02115
mwi,1984,116316914.10531
mwi,1985,118899654.69241
mwi,1986,114879943.84713
mwi,1987,92677168.11715
mwi,1988,108304341.44629
mwi,1989,99183766.28338
mwi,1990,88937531.79721
mwi,1991,92925779.76947
mwi,1992,83396345.06151
mwi,1993,70864344.37043
mwi,1994,47204771.29895
mwi,1995,47981902.3374
mwi,1996,44828134.32218
mwi,1997,40933886.92349
mwi,1998,48120316.80089
mwi,1999,50534051.01183
mwi,2000,50533317.15744
mwi,2001,42583694.6957
mwi,2002,44521841.22108
mwi,2003,90975588.00646
mwi,2004,102403264.39872
mwi,2005,80622083.98473
mwi,2006,80255130.76692
mwi,2007,80744038.8618
mwi,2008,149784556.09859
mwi,2009,122530034.08035
mwi,2010,192272902.15092
mwi,2011,379323234.19228
mwi,2012,44741086.84502
mwi,2013,268498908.70438
mwi,2014,302808142.24025
mwi,2015,223204505.52688
mwi,2016,99257354.7067
mwi,2017,205857820.88742
mwi,2018,338542563.98191
mwi,2019,290163416.44362
mwi,2020,314347205.91215
mys,1974,575804575.59624
mys,1975,455763888.43712
mys,1976,602382381.20141
mys,1977,771142425.98653
mys,1978,1114401367.71641
mys,1979,1459942958.38894
mys,1980,1574728396.76456
mys,1981,1588889492.2472
mys,1982,1796700768.17832
mys,1983,2375013463.42667
mys,1984,2855812002.58624
mys,1985,2779252596.7815
mys,1986,2328931185.0936
mys,1987,2797226850.67897
mys,1988,3031560457.46435
mys,1989,3350878758.14078
mys,1990,3721059198.66907
mys,1991,3897723691.54687
mys,1992,4751934992.1161
mys,1993,5217756143.42128
mys,1994,5903004914.4075
mys,1995,6766879014.80225
mys,1996,7383316590.1049
mys,1997,7850869267.70601
mys,1998,5445962732.91925
mys,1999,7499473684.21053
mys,2000,9593684210.52632
mys,2001,8589736842.10526
mys,2002,8734210526.31579
mys,2003,9376210526.31579
mys,2004,10750842105.2632
mys,2005,11690736102.8498
mys,2006,13205996693.5853
mys,2007,15462118127.0933
mys,2008,19217799706.5085
mys,2009,15382337020.1828
mys,2010,20016776469.3386
mys,2011,24204550278.374
mys,2012,25282171829.3988
mys,2013,25870224253.9901
mys,2014,27217376001.2943
mys,2015,20738975495.3802
mys,2016,19797210964.86349
mys,2017,21497504805.1936
mys,2018,26105693712.183
mys,2019,25299246553.3188
mys,2020,19649899614.61769
mys,2021,33230361179.7647
nam,1990,145787872.59021
nam,1991,146415747.56955
nam,1992,185447886.68359
nam,1993,154693994.95304
nam,1994,159823213.46514
nam,1995,235147508.26077
nam,1996,248991174.82704
nam,1997,180578759.1549
nam,1998,165928518.2066
nam,1999,108343894.91737
nam,2000,226228168.64223
nam,2001,268715250.33716
nam,2002,122075039.15735
nam,2003,53552252.15318
nam,2004,212129011.77823
nam,2005,350306338.79175
nam,2006,319184156.21352
nam,2007,435078760.91435
nam,2008,474649296.99186
nam,2009,392796556.71147
nam,2010,595556363.88658
nam,2011,459954930.52764
nam,2012,906235370.87661
nam,2013,367518566.25816
nam,2014,444489182.60653
nam,2015,332160482.29278
nam,2016,531040481.9523
nam,2017,608496425.47307
nam,2018,855743460.41574
nam,2019,615855135.37069
nam,2020,279772668.56944
ncl,2002,90475971.23772
ncl,2003,140004966.60314
ncl,2004,116288779.81268
ncl,2005,113722552.51807
ncl,2006,177784248.95729
ncl,2007,198311746.84767
ncl,2008,238366170.68085
ncl,2009,187507693.58337
ncl,2010,194417258.2227
ncl,2011,306305521.71434
ncl,2012,547234475.49839
ncl,2013,501851104.25238
ncl,2014,281123356.99101
ncl,2015,136059784.63281
ncl,2016,159986307.35244
ner,1974,-8180148.80776
ner,1975,-11133254.21009
ner,1976,11847642.36912
ner,1977,9146055.30234
ner,1978,39099361.26123
ner,1979,-7371135.20083
ner,1980,59934809.94952
ner,1981,46925005.84796
ner,1982,42138577.35898
ner,1983,50600153.71917
ner,1984,55225155.9236
ner,1985,60663803.3002
ner,1986,60056729.57501
ner,1987,79128475.45062
ner,1988,82374170.6338
ner,1989,58973387.30748
ner,1990,74416527.20584
ner,1991,33650363.40331
ner,1992,54074209.92797
ner,1993,30208793.88478
ner,1994,45156318.37442
ner,1995,52904103.52856
ner,1996,43311298.4884
ner,1997,36154030.00318
ner,1998,36430096.36807
ner,1999,32904755.37633
ner,2000,29620900.7507
ner,2001,27224280.17385
ner,2002,37590461.02048
ner,2003,43481827.75431
ner,2004,39435805.35929
ner,2005,46584372.55802
ner,2006,40807722.63856
ner,2007,59705363.19708
ner,2008,55843044.13961
ner,2009,128262478.28733
ner,2010,108958417.90443
ner,2011,144993526.28511
ner,2012,282298894.64572
ner,2013,268720593.39674
ner,2014,269660806.9264
ner,2015,257043966.68496
ner,2016,272120388.16549
ner,2017,297996294.92435
ner,2018,327925522.33614
ner,2019,328943466.95045
ner,2020,352287057.73047
nga,1977,887232910.86301
nga,1978,517888405.23378
nga,1979,711911838.32765
nga,1980,1991657016.73264
nga,1981,1374435428.12172
nga,1982,1415077680.69246
nga,1983,982869019.33782
nga,1984,1238050902.28524
nga,1985,1544014338.44813
nga,1986,799077582.19408
nga,1987,2925769606.3436
nga,1988,2405131181.62649
nga,1989,2544422847.52948
nga,1990,2949191251.54422
nga,1991,2631178611.96883
nga,1992,2494089517.37549
nga,1993,3335475597.09321
nga,1994,2986270230.95108
nga,1995,927043072.75931
nga,1996,982973508.79068
nga,1997,1038297641.40095
nga,1998,747594116.96442
nga,1999,2817655983.82466
nga,2000,3365466810.01142
nga,2001,2996639883.12637
nga,2002,2853717495.40876
nga,2003,3324516231.13184
nga,2004,2689277908.97637
nga,2005,3146068005.16984
nga,2006,6476710730.52556
nga,2007,14313849431.9358
nga,2008,17405497198.6286
nga,2009,15340770476.2762
nga,2010,20437790389.2531
nga,2011,23679612562.6652
nga,2012,23041911736.7762
nga,2013,26401399678.0404
nga,2014,20795111098.2989
nga,2015,13638522240.8851
nga,2016,7506276971.15367
nga,2017,10706112596.6446
nga,2018,14325313970.563
nga,2019,12421981316.0654
nga,2020,7315630245.42468
nic,1977,82600000
nic,1978,106400000
nic,1979,82100000
nic,1980,142720000
nic,1981,210900000
nic,1982,193900000
nic,1983,220700000
nic,1984,268000000
nic,1985,274800000
nic,1986,254300000
nic,1987,245300000
nic,1988,264200000
nic,1989,211600000
nic,1990,228800000
nic,1991,373000000
nic,1992,502300000
nic,1993,434500000
nic,1994,478900000
nic,1995,379200000
nic,1996,334800000
nic,1997,279400000
nic,1998,211200000
nic,1999,227500000
nic,2000,326300000
nic,2001,270300000
nic,2002,255100000
nic,2003,247500000
nic,2004,240200000
nic,2005,222000000
nic,2006,258100000
nic,2007,245300000
nic,2008,262100000
nic,2009,267300000
nic,2010,262700000
nic,2011,290500000
nic,2012,441100000
nic,2013,557500000
nic,2014,468800000
nic,2015,512500000
nic,2016,671000000
nic,2017,765400000
nic,2018,742000000
nic,2019,559700000
nic,2020,409300000
nld,1967,556629833.85128
nld,1968,665745855.87175
nld,1969,779834253.57924
nld,1970,1127071822.38869
nld,1971,1452198514.18668
nld,1972,1431034882.62502
nld,1973,2151179775.71195
nld,1974,3008879663.84752
nld,1975,3548295383.72361
nld,1976,3382433112.98111
nld,1977,3961883470.98239
nld,1978,5329527298.76847
nld,1979,7958297587.17869
nld,1980,11227797996.3493
nld,1981,12303932754.4027
nld,1982,11985624421.4713
nld,1983,10076218184.523
nld,1984,10457195455.6499
nld,1985,9700984706.0775
nld,1986,12899924166.8525
nld,1987,14513543253.6288
nld,1988,17246544925.1442
nld,1989,20781144537.3756
nld,1990,26868968522.3712
nld,1991,26849651968.7482
nld,1992,28159487310.99829
nld,1993,27236134963.0381
nld,1994,25799365811.8876
nld,1995,28508197494.1008
nld,1996,32750329353.5225
nld,1997,32192543139.1172
nld,1998,37979732058.6269
nld,1999,40037822457.9488
nld,2000,47804854568.3687
nld,2001,43642210144.4342
nld,2002,40282908106.0687
nld,2003,57828110897.3992
nld,2004,153201405173.95401
nld,2005,195015458874.065
nld,2006,224097006355.272
nld,2007,339997999158.42999
nld,2008,328763645537.29797
nld,2009,254469006019.284
nld,2010,288544610495.815
nld,2011,317760798031.96698
nld,2012,276808671121.57898
nld,2013,294546687208.612
nld,2014,342606493165.82397
nld,2015,288543665479.69202
nld,2016,299828181908.44897
nld,2017,291253759515.38397
nld,2018,348469089771.49298
nld,2019,300914698874.026
nld,2020,303135045626.43298
nld_curacao,2011,135324022.34637
nld_curacao,2012,149664804.46927
nld_curacao,2013,162681564.24581
nld_curacao,2014,166139664.80447
nld_curacao,2015,157865921.78771
nld_curacao,2016,158391061.45251
nld_curacao,2017,167198253.1229
nld_curacao,2018,139968369.21788
nld_curacao,2019,144865726.68715
nld_curacao,2020,85517343.03352
nor,1975,662193657.01653
nor,1976,825776632.20287
nor,1977,1181450131.1049
nor,1978,1774886961.64872
nor,1979,2427493594.59466
nor,1980,2909129899.87683
nor,1981,3279686034.00165
nor,1982,3575823378.41968
nor,1983,3128695730.1959
nor,1984,3198550653.71893
nor,1985,3149787851.6712
nor,1986,3885015658.33097
nor,1987,4327780405.92492
nor,1988,5273168123.37034
nor,1989,5990904205.73581
nor,1990,6592438708.73498
nor,1991,6269670647.10029
nor,1992,5501165888.75937
nor,1993,5166948492.03361
nor,1994,5588571153.59152
nor,1995,6509463019.57686
nor,1996,7045562696.15787
nor,1997,7283578126.17588
nor,1998,8052614184.02618
nor,1999,6877133833.73411
nor,2000,9851291365.20159
nor,2001,9501760665.2412
nor,2002,9654360830.77171
nor,2003,12712183338.7514
nor,2004,16570397803.7569
nor,2005,22870991265.8905
nor,2006,30455622774.4414
nor,2007,43260935512.8184
nor,2008,47162622177.1351
nor,2009,24549747251.8315
nor,2010,30140614296.59209
nor,2011,34041760548.04169
nor,2012,38289560473.0161
nor,2013,36372228842.5833
nor,2014,31372554998.7037
nor,2015,26012093883.3241
nor,2016,23909273674.2169
nor,2017,27907542385.8265
nor,2018,32816205670.8282
nor,2019,31137616278.60369
nor,2020,20194125300.6884
npl,1976,1616000
npl,1977,848000
npl,1978,1210197.98532
npl,1979,2883333.33333
npl,1980,2925000
npl,1981,3210443.96656
npl,1982,2299753.12631
npl,1983,2397630.72615
npl,1984,4932749.0602
npl,1985,3897946.00437
npl,1986,3659332.20909
npl,1987,6683384.05796
npl,1988,14439174.94522
npl,1989,10470424.40292
npl,1990,11212930.86666
npl,1991,16208399.63673
npl,1992,16757559.49666
npl,1993,23734350.75629
npl,1994,30814491.89829
npl,1995,34852706.02089
npl,1996,32028604.68576
npl,1997,28586661.31308
npl,1998,26497787.46818
npl,1999,28442910.14411
npl,2000,35181002.63343
npl,2001,58782017.17341
npl,2002,71218240.80764
npl,2003,69004314.80168
npl,2004,78022467.2744
npl,2005,91557152.22938
npl,2006,96055936.85271
npl,2007,87608819.95581
npl,2008,84624793.01529
npl,2009,52293548.91257
npl,2010,116087074.10093
npl,2011,140320800.20881
npl,2012,121899581.71316
npl,2013,90469931.15661
npl,2014,65963121.7219
npl,2015,87019804.60993
npl,2016,172358339.97195
npl,2017,280744485.75224
npl,2018,483592881.64485
npl,2019,181982040.68351
npl,2020,332488213.3211
npl,2021,211451840.31849
nru,2008,4901305.31366
nru,2009,3612369.69436
nru,2010,3355199.8459
nru,2011,3486477.01556
nru,2012,3298411.25808
nru,2013,2660058.40967
nru,2014,2205712.04267
nru,2015,1736098.80017
nru,2016,1662590.5171
nru,2017,1713659.1372
nru,2018,1433353.7637
nzl,2000,5113818782.93707
nzl,2001,4271979107.86939
nzl,2002,5340048474.7035
nzl,2003,6835098880.52469
nzl,2004,8838402095.14381
nzl,2005,10795970858.2852
nzl,2006,11315753631.2897
nzl,2007,14679180440.7733
nzl,2008,14635979730.2705
nzl,2009,9016450958.45865
nzl,2010,10967179536.4855
nzl,2011,12798006716.354
nzl,2012,12737532863.973
nzl,2013,13124539908.7138
nzl,2014,14147265871.793
nzl,2015,11815264884.1034
nzl,2016,11316151786.1322
nzl,2017,13763698057.8299
nzl,2018,13839567190.8486
nzl,2019,11837146116.5261
nzl,2020,9344647564.08981
omn,1974,310075275.94116
omn,1975,311812392.33298
omn,1976,220324262.36342
omn,1977,159525188.64946
omn,1978,117834395.24561
omn,1979,149102490.2985
omn,1980,352345108.14228
omn,1981,415170817.6467
omn,1982,471337580.98245
omn,1983,490156341.89391
omn,1984,559934568.81797
omn,1985,687618523.71922
omn,1986,668094453.86049
omn,1987,609622886.86606
omn,1988,572171651.49545
omn,1989,588296488.94668
omn,1990,628868660.59818
omn,1991,595578673.60208
omn,1992,738881664.49935
omn,1993,688166449.93498
omn,1994,724057217.16515
omn,1995,699089726.91807
omn,1996,693199990.9857
omn,1997,775599989.91417
omn,1998,839799994.53966
omn,1999,846099994.4987
omn,2000,1129000000
omn,2001,1165409622.88687
omn,2002,961508452.53576
omn,2003,857217165.14954
omn,2004,1151885565.6697
omn,2005,1786736020.80624
omn,2006,2409362808.84265
omn,2007,2965929778.93368
omn,2008,3856957087.12614
omn,2009,3671001300.39012
omn,2010,4603957664.49935
omn,2011,4851580579.97399
omn,2012,5223318595.57867
omn,2013,5153120936.28088
omn,2014,5469390942.10663
omn,2015,2918731725.84031
omn,2016,3033232872.03896
omn,2017,4168624364.32783
omn,2018,6444525237.0923
omn,2019,7332173446.03381
omn,2020,6119334895.96879
pak,1976,168267148.37482
pak,1977,223070682.82741
pak,1978,240323647.3773
pak,1979,313293538.62067
pak,1980,359064638.69126
pak,1981,378448851.80319
pak,1982,534474464.4349
pak,1983,580471274.78409
pak,1984,665425066.12431
pak,1985,694966263.65251
pak,1986,757102640.0839
pak,1987,909315288.4649
pak,1988,911727227.75876
pak,1989,1109112431.04693
pak,1990,1180548352.09977
pak,1991,1261460431.83064
pak,1992,1484507415.94405
pak,1993,1609527204.79578
pak,1994,1829522865.30858
pak,1995,2125384815.84081
pak,1996,2197772553.30572
pak,1997,2366365844.02621
pak,1998,2263000000
pak,1999,1959000000
pak,2000,2336000000
pak,2001,2189000000
pak,2002,2414000000
pak,2003,2404000000
pak,2004,2584050000
pak,2005,3173000000
pak,2006,3999000000
pak,2007,5104000000
pak,2008,5644000000
pak,2009,4221000000
pak,2010,3868000000
pak,2011,3938000000
pak,2012,3974000000
pak,2013,4464000000
pak,2014,4813000000
pak,2015,5656000000
pak,2016,5674000000
pak,2017,5868000000
pak,2018,6133000000
pak,2019,6605000000
pak,2020,5567000000
pak,2021,5114000000
pan,1977,545700000
pan,1978,848300000
pan,1979,1533300000
pan,1980,4828100000
pan,1981,5919900000
pan,1982,6231400000
pan,1983,4492700000
pan,1984,3977300000
pan,1985,3240900000
pan,1986,2965600000
pan,1987,2056100000
pan,1988,1064200000
pan,1989,1242600000
pan,1990,1394500000
pan,1991,1511200000
pan,1992,1539900000
pan,1993,1340300000
pan,1994,1425200000
pan,1995,2110000000
pan,1996,1671300000
pan,1997,1835600000
pan,1998,2196600000
pan,1999,2191600000
pan,2000,2135500000
pan,2001,1974100000
pan,2002,1225500000
pan,2003,1614000000
pan,2004,1811300000
pan,2005,2180400000
pan,2006,2661300000
pan,2007,3127800000
pan,2008,3382600000
pan,2009,2906800000
pan,2010,3746400000
pan,2011,3707000000
pan,2012,4454400000
pan,2013,4855900000
pan,2014,6277200000
pan,2015,5237300000
pan,2016,6025982244.66
pan,2017,5960284220.56
pan,2018,6703408226.69
pan,2019,6353234780.71
pan,2020,3134362547.85
per,1977,435900000
per,1978,593500000
per,1979,1024500000
per,1980,1110700000
per,1981,1223000000
per,1982,1143000000
per,1983,1246000000
per,1984,1334000000
per,1985,1195000000
per,1986,1254180000
per,1987,1432580000
per,1988,1637850000
per,1989,1880930000
per,1990,1928000000
per,1991,1589000000
per,1992,1613000000
per,1993,1875569440.47671
per,1994,2281639365.02663
per,1995,3055945816.17315
per,1996,2508155915.10368
per,1997,2542042592.89407
per,1998,1989904367.44137
per,1999,1766732107.27336
per,2000,2146345944.83492
per,2001,1771439319.50886
per,2002,1827278082.16799
per,2003,2465760675.19219
per,2004,4017451382.64305
per,2005,5701072330.85161
per,2006,8611582477.14318
per,2007,9945432325.7638
per,2008,10611206787.9163
per,2009,9785100585.01893
per,2010,12370121491.8988
per,2011,14643525500.0095
per,2012,14254854077.264
per,2013,13219616470.9126
per,2014,11059509772.7241
per,2015,8911343081.07111
per,2016,10105307694.1905
per,2017,13140883206.274
per,2018,13542566934.3922
per,2019,12115098855.7906
per,2020,8410179965.75336
phl,1977,477000000
phl,1978,590000000
phl,1979,784000000
phl,1980,1182000000
phl,1981,1573000000
phl,1982,2200000000
phl,1983,2155000000
phl,1984,2433000000
phl,1985,2353000000
phl,1986,2232000000
phl,1987,2299000000
phl,1988,2364000000
phl,1989,2710000000
phl,1990,2470000000
phl,1991,2469000000
phl,1992,2310000000
phl,1993,1900000000
phl,1994,1932000000
phl,1995,2405000000
phl,1996,2777000000
phl,1997,3017000000
phl,1998,2671000000
phl,1999,3785000000
phl,2000,3366000000
phl,2001,3610000000
phl,2002,3736000000
phl,2003,3617000000
phl,2004,3799000000
phl,2005,4387056811.27597
phl,2006,5374284265.73934
phl,2007,5757992342.29227
phl,2008,5904523588.6753
phl,2009,5564183033.27177
phl,2010,6010081625.56821
phl,2011,6695225432.7439
phl,2012,8059737066.11435
phl,2013,7400969793.02106
phl,2014,8051515477.53237
phl,2015,7645626743.39228
phl,2016,6976743823.12088
phl,2017,7357197138.10439
phl,2018,8330225955.66567
phl,2019,8125395147.94915
phl,2020,7492091761.12781
phl,2021,8758162949.67713
plw,2005,11021636.9196
plw,2006,8497037.3636
plw,2007,11361678.6628
plw,2008,9575715.8038
plw,2009,1260226.1858
plw,2010,6139460.76859
plw,2011,15642566.58751
plw,2012,19771886.46529
plw,2013,20920607.52524
plw,2014,25164050.05696
plw,2015,29941857.14848
plw,2016,47285730.14615
plw,2017,25263674.96505
png,1976,75178335.14355
png,1977,81292540.13863
png,1978,103393021.03721
png,1979,158148259.76263
png,1980,238954572.01432
png,1981,209151253.62372
png,1982,180907652.2272
png,1983,180275775.4789
png,1984,199162558.36041
png,1985,161790367.39538
png,1986,227242184.25242
png,1987,219364120.03469
png,1988,326165743.97067
png,1989,265155839.2787
png,1990,209858978.28453
png,1991,320368654.05247
png,1992,425318376.67687
png,1993,400171962.3237
png,1994,423424653.70692
png,1995,510670195.77806
png,1996,461184864.50619
png,1997,344803844.50332
png,1998,279742063.88714
png,1999,291123043.44109
png,2000,242097964.44491
png,2001,250223432.10471
png,2002,232413055.38762
png,2003,491106710.46166
png,2004,455167358.78039
png,2005,564347037.36693
png,2006,875546810.93428
png,2007,827500359.8029
png,2008,728601568.44468
png,2009,676525988.71554
png,2010,639748406.79053
png,2011,588914046.25863
png,2012,774785036.83437
png,2013,669177105.0375
png,2014,417709148.55405
png,2015,409332242.32741
png,2016,236540563.84293
png,2017,471226549.73918
png,2018,647917716.34266
pol,1976,688000000
pol,1977,924000000
pol,1978,1244000000
pol,1979,1738000000
pol,1980,2496000000
pol,1981,3395000000
pol,1982,3156000000
pol,1983,2978000000
pol,1984,2833000000
pol,1985,2730000000
pol,1986,2861000000
pol,1987,3132000000
pol,1988,3226000000
pol,1989,3623000000
pol,1990,3989000000
pol,1991,3469000000
pol,1992,4895000000
pol,1993,4192000000
pol,1994,3109000000
pol,1995,3084000000
pol,1996,2602000000
pol,1997,2596000000
pol,1998,3404000000
pol,1999,2847000000
pol,2000,3709000000
pol,2001,4015000000
pol,2002,3837000000
pol,2003,5745000000
pol,2004,13792000000
pol,2005,14068000000
pol,2006,19014000000
pol,2007,26813000000
pol,2008,24406000000
pol,2009,23368000000
pol,2010,28450000000
pol,2011,31493000000
pol,2012,30669000000
pol,2013,31288000000
pol,2014,34341000000
pol,2015,29021000000
pol,2016,32076000000
pol,2017,35230000000
pol,2018,38621000000
pol,2019,38474000000
pol,2020,34564000000
prt,1975,139249546.13261
prt,1976,183509732.0958
prt,1977,248655788.64638
prt,1978,410243548.76419
prt,1979,553132046.58635
prt,1980,780688929.60127
prt,1981,1140776846.7956
prt,1982,1405140926.07882
prt,1983,1211905181.63581
prt,1984,1355384718.3984
prt,1985,1373452613.97827
prt,1986,1276236632.27842
prt,1987,1244942474.15695
prt,1988,1237592165.51758
prt,1989,1321606694.98162
prt,1990,1456510546.07143
prt,1991,1364381227.65023
prt,1992,1456067406.75057
prt,1993,2235792537.98648
prt,1994,2796788100.66423
prt,1995,4074150574.13312
prt,1996,5409070584.92551
prt,1997,5486088521.7368
prt,1998,6133167391.33253
prt,1999,6362075597.80221
prt,2000,7589919317.43828
prt,2001,9344367696.72983
prt,2002,8037908640.56985
prt,2003,9482547809.2888
prt,2004,11868846854.5815
prt,2005,14164515990.8822
prt,2006,21431296802.6346
prt,2007,26719975397.5233
prt,2008,29784205110.8321
prt,2009,24322728087.90269
prt,2010,26156317687.1573
prt,2011,24198868128.1453
prt,2012,17318730180.0466
prt,2013,14638176945.9582
prt,2014,16757230349.4385
prt,2015,15052032903.0167
prt,2016,14365829633.0575
prt,2017,14981319588.2665
prt,2018,16658950997.9579
prt,2019,14746542813.4199
prt,2020,11955298320.1004
prt,2021,12725173788.8889
pry,1975,37600000
pry,1976,36300000
pry,1977,47300000
pry,1978,80200000
pry,1979,75700000
pry,1980,132300000
pry,1981,121500000
pry,1982,97500000
pry,1983,105300000
pry,1984,131700000
pry,1985,106800000
pry,1986,117000000
pry,1987,161500000
pry,1988,138000000
pry,1989,112100000
pry,1990,114600000
pry,1991,125300000
pry,1992,185700000
pry,1993,142600000
pry,1994,134100000
pry,1995,1005239500
pry,1996,586658500
pry,1997,922029500
pry,1998,859603500
pry,1999,816605000
pry,2000,1236109500
pry,2001,1032591500
pry,2002,660933000
pry,2003,1178654500
pry,2004,1316488000
pry,2005,1446871000
pry,2006,1464772000
pry,2007,1162831500
pry,2008,1317145370.60073
pry,2009,1205692177.44003
pry,2010,1394439788.7973
pry,2011,1392564693.06103
pry,2012,1405622707.49783
pry,2013,1553054836.71843
pry,2014,1453717766.97123
pry,2015,1334325107.28133
pry,2016,1293401503.30933
pry,2017,1367911953.59463
pry,2018,1515381046.23883
pry,2019,1286673490.69723
pry,2020,1225011246.14683
pse,1992,23200000
pse,1993,42400000
pse,1995,21900000
pse,1996,20200000
pse,1997,32145000
pse,1998,29861228.97586
pse,1999,23151633.14703
pse,2000,40153730.84649
pse,2001,15815199.94202
pse,2002,8483520.96365
pse,2003,1748159.43554
pse,2004,32045978.17898
pse,2005,35076209.76043
pse,2006,8495479.32979
pse,2007,7795046.23435
pse,2008,3247335.15412
pse,2009,79571401.38819
pse,2010,114956534.0024
pse,2011,94167419.96272
pse,2012,83901390.20191
pse,2013,103374345.39187
pse,2014,135959869.75398
pse,2015,90518863.68262
pse,2016,118567569.53787
pse,2017,195692488.62056
pse,2018,197639360.46505
pse,2019,181024323.60783
pse,2020,159290475.78619
pyf,2002,118820692.35247
pyf,2003,102381528.30366
pyf,2004,97975586.14139
pyf,2005,66642096.34415
pyf,2006,74743161.25564
pyf,2007,137039569.88514
pyf,2008,150453542.09569
pyf,2009,152204400.50984
pyf,2010,135032932.53702
pyf,2011,133984006.18197
pyf,2012,101737937.32592
pyf,2013,97556956.50853
pyf,2014,58968145.25616
pyf,2015,51934187.31756
pyf,2016,82019340.95717
qat,2011,19437344231.5458
qat,2012,18642857142.8571
qat,2013,16754945054.9451
qat,2014,16696978021.978
qat,2015,11358791208.7912
qat,2016,8225274725.27473
qat,2017,9002197802.1978
qat,2018,11759340659.3407
qat,2019,13353021978.022
qat,2020,13530494505.4945
rou,1971,0
rou,1972,0
rou,1973,74000000
rou,1974,87000000
rou,1975,114000000
rou,1976,155000000
rou,1977,182000000
rou,1978,224000000
rou,1979,435000000
rou,1980,850000000
rou,1981,1130000000
rou,1982,970000000
rou,1983,807000000
rou,1984,776000000
rou,1985,729000000
rou,1986,662000000
rou,1987,528000000
rou,1988,371000000
rou,1989,101000000
rou,1990,14000000
rou,1991,89000000
rou,1992,144000000
rou,1993,208000000
rou,1994,245000000
rou,1995,322000000
rou,1996,387000000
rou,1997,526000000
rou,1998,705000000
rou,1999,563000000
rou,2000,610000000
rou,2001,737000000
rou,2002,872000000
rou,2003,1077000000
rou,2004,3582000000
rou,2005,4354306252.59269
rou,2006,6126649057.95905
rou,2007,8709922977.82334
rou,2008,8733276638.43762
rou,2009,4533079640.62962
rou,2010,3818745473.75571
rou,2011,5098304916.69033
rou,2012,5760963767.75839
rou,2013,7414731086.72772
rou,2014,5853547886.01872
rou,2015,6747012707.62083
rou,2016,8117055170.7607
rou,2017,8834962624.91117
rou,2018,10717198237.5445
rou,2019,10620087251.5681
rou,2020,10748077287.3088
rus,1994,5340020000
rus,1995,7649730000
rus,1996,9767600000
rus,1997,13058010000
rus,1998,16091000000
rus,1999,11597130000
rus,2000,11489150000
rus,2001,11037830000
rus,2002,12259960000
rus,2003,24227640000
rus,2004,24769000000
rus,2005,36007440000
rus,2006,58573700000
rus,2007,74412430000
rus,2008,108302250000
rus,2009,73138910000
rus,2010,85168220000
rus,2011,103086490000
rus,2012,115419280000
rus,2013,121780910000
rus,2014,115134870000
rus,2015,75015620000
rus,2016,76009210000
rus,2017,88631280000
rus,2018,93307010000
rus,2019,107400480000
rus,2020,79791270000
rwa,2010,54927766.91098
rwa,2011,70189600.44746
rwa,2012,129990021.42496
rwa,2013,187116549.55742
rwa,2014,203726736.35658
rwa,2015,141803723.57926
rwa,2016,324793030.36848
rwa,2017,312872770.54916
rwa,2018,362849247.04775
rwa,2019,345495491.03247
rwa,2020,218252343.76625
sau,1971,421232863.12958
sau,1972,161650155.44259
sau,1973,2047704754.39306
sau,1974,2445070423.22396
sau,1975,2123599459.0432
sau,1976,3280453258.71968
sau,1977,4079357403.07749
sau,1978,4512346445.99152
sau,1979,2064961999.16438
sau,1980,6916677732.2906
sau,1981,9599385073.85778
sau,1982,6210308949.21643
sau,1983,3021918315.89904
sau,1984,3127296135.42226
sau,1985,1755870097.90291
sau,1986,658347386.17201
sau,1987,674666666.66667
sau,1988,714666666.66667
sau,1989,1016000000
sau,1990,1218666666.66667
sau,1991,1930666666.66667
