geo,time,nv_ind_totl_cn
kaz,2005,2856189900000
kaz,2006,4019762600000
kaz,2007,4848342600000
kaz,2008,6461339400000
kaz,2009,6536290600000
kaz,2010,8857628300000
kaz,2011,10525080900000
kaz,2012,11259397700000
kaz,2013,12131245100000
kaz,2014,13176116300000
kaz,2015,12614712500000
kaz,2016,15021275300000
kaz,2017,17578088300000
kaz,2018,20707195800000
kaz,2019,22965789300000
kaz,2020,23383273700000
ken,1960,954600000
ken,1961,970700000
ken,1962,956700000
ken,1963,925200000
ken,1964,1103800100
ken,1965,1188000000
ken,1966,1354200000
ken,1967,1537800000
ken,1968,1707200000
ken,1969,1879600000
ken,1970,2058400000
ken,1971,2323000000
ken,1972,2811800000
ken,1973,3275000000
ken,1974,3887000000
ken,1975,4281000000
ken,1976,4755399000
ken,1977,5902201000
ken,1978,7146390000
ken,1979,8071999000
ken,1980,9584001000
ken,1981,10784000000
ken,1982,12159600000
ken,1983,13458000000
ken,1984,14661800000
ken,1985,16876600000
ken,1986,19005600000
ken,1987,20892800000
ken,1988,24842400000
ken,1989,27895000000
ken,1990,32069344000
ken,1991,38126984200
ken,1992,41908400000
ken,1993,47930000000
ken,1994,58303957200
ken,1995,63071800000
ken,1996,112777000000
ken,1997,122683000000
ken,1998,132234000000
ken,1999,135271000000
ken,2000,145329000000
ken,2001,156192000000
ken,2002,160002000000
ken,2003,176820000000
ken,2004,206506000000
ken,2005,240852000000
ken,2006,360940000000
ken,2007,415257000000
ken,2008,461421000000
ken,2009,602280000000
ken,2010,668248000000
ken,2011,818471000000
ken,2012,918235000000
ken,2013,1013414000000
ken,2014,1142892000000
ken,2015,1300726000000
ken,2016,1379246000000
ken,2017,1484892000000
ken,2018,1617101000000
ken,2019,1716967000000
ken,2020,1868535000000
kgz,1990,14599000
kgz,1991,31288000
kgz,1992,267334000
kgz,1993,1634100000
kgz,1994,2870600000
kgz,1995,2923800000
kgz,1996,3984500000
kgz,1997,6462181000
kgz,1998,7096500000
kgz,1999,11272061300
kgz,2000,19084200000
kgz,2001,19824782000
kgz,2002,16063456000
kgz,2003,16978312000
kgz,2004,20464072000
kgz,2005,20147000000
kgz,2006,19977000000
kgz,2007,23671800000
kgz,2008,38404700000
kgz,2009,47560500000
kgz,2010,57880600000
kgz,2011,78501400000
kgz,2012,69102000000
kgz,2013,88268000000
kgz,2014,95718700000
kgz,2015,107958400000
kgz,2016,126448900000
kgz,2017,144862800000
kgz,2018,156458700000
kgz,2019,176379400000
kgz,2020,176253300000
khm,1993,861613004700
khm,1994,975004457100
khm,1995,1202819054800
khm,1996,1379235922400
khm,1997,1662386905300
khm,1998,1958357554600
khm,1999,2413020377200
khm,2000,3077993580400
khm,2001,3484230453700
khm,2002,4069928742200
khm,2003,4631131784800
khm,2004,5497954060600
khm,2005,6436365804300
khm,2006,7815541394900
khm,2007,8741021726500
khm,2008,9389078984100
khm,2009,9326838127300
khm,2010,10288747216400
khm,2011,11528951326400
khm,2012,13023415252400
khm,2013,14759953027800
khm,2014,17268445305600
khm,2015,20323089625900
khm,2016,23927324113400
khm,2017,27711753585300
khm,2018,32142242214400
khm,2019,37653463948700
khm,2020,36760111000000
kir,1978,21200000
kir,1979,17212000
kir,1980,2113000
kir,1981,2371000
kir,1982,2440000
kir,1983,2661000
kir,1984,1666000
kir,1985,1977000
kir,1986,2332000
kir,1987,2426000
kir,1988,1989000
kir,1989,2208000
kir,1990,2316000
kir,1991,6829500
kir,1992,5875400
kir,1993,6594300
kir,1994,6501300
kir,1995,6600500
kir,1996,6992900
kir,1997,6937200
kir,1998,10809600
kir,1999,12408000
kir,2000,12172300
kir,2001,12753800
kir,2002,12221800
kir,2003,12283900
kir,2004,11059600
kir,2005,9909600
kir,2006,14568000
kir,2007,16647000
kir,2008,18327000
kir,2009,17545972.8096
kir,2010,20191178.79272
kir,2011,22596682.715
kir,2012,25052961.88533
kir,2013,27750423.2004
kir,2014,28688087.8989
kir,2015,34672397.95527
kir,2016,35250476.08837
kir,2017,30510659.7095
kir,2018,33701911.73748
kir,2019,17755022.17086
kna,1977,24560000
kna,1978,23400000
kna,1979,27650000
kna,1980,34970000
kna,1981,37760000
kna,1982,43590000
kna,1983,44830000
kna,1984,46320000
kna,1985,49680000
kna,1986,64090000
kna,1987,74980000
kna,1988,106620000
kna,1989,116240000
kna,1990,140620000
kna,1991,134100000
kna,1992,144120000
kna,1993,151070000
kna,1994,155330000
kna,1995,176020000
kna,1996,182690000
kna,1997,196380000
kna,1998,213570000
kna,1999,246520000
kna,2000,305320000
kna,2001,378120000
kna,2002,371370000
kna,2003,308610000
kna,2004,310720000
kna,2005,328730000
kna,2006,402820000
kna,2007,432410000
kna,2008,460700000
kna,2009,485580000
kna,2010,474010000
kna,2011,472700000
kna,2012,415990000
kna,2013,465460000
kna,2014,549580000
kna,2015,587660000
kna,2016,668395600
kna,2017,751948800
kna,2018,714772300
kna,2019,795965700
kna,2020,612669400
kor,1960,43300000000
kor,1961,53960000000
kor,1962,65430000000
kor,1963,93710000000
kor,1964,143070000000
kor,1965,193560000000
kor,1966,245830000000
kor,1967,306660000000
kor,1968,407500000000
kor,1969,544220000000
kor,1970,693500000000
kor,1971,802100000000
kor,1972,1061700000000
kor,1973,1526900000000
kor,1974,2103600000000
kor,1975,2813600000000
kor,1976,4000400000000
kor,1977,5296600000000
kor,1978,7599500000000
kor,1979,10225700000000
kor,1980,12743900000000
kor,1981,15533000000000
kor,1982,18149800000000
kor,1983,22452600000000
kor,1984,27124100000000
kor,1985,29916400000000
kor,1986,35916100000000
kor,1987,43747600000000
kor,1988,53419800000000
kor,1989,59976500000000
kor,1990,72845700000000
kor,1991,90076200000000
kor,1992,99585300000000
kor,1993,114140000000000
kor,1994,135001800000000
kor,1995,159462700000000
kor,1996,173997100000000
kor,1997,191849500000000
kor,1998,189681500000000
kor,1999,205032300000000
kor,2000,226477600000000
kor,2001,234879300000000
kor,2002,257495200000000
kor,2003,277262100000000
kor,2004,315544900000000
kor,2005,326971600000000
kor,2006,337050200000000
kor,2007,364532200000000
kor,2008,375238300000000
kor,2009,396624000000000
kor,2010,451232300000000
kor,2011,478502300000000
kor,2012,491577600000000
kor,2013,516999600000000
kor,2014,532828600000000
kor,2015,566212900000000
kor,2016,597049100000000
kor,2017,638204500000000
kor,2018,646254900000000
kor,2019,628909600000000
kor,2020,629871900000000
kos,2008,956687000
kos,2009,1010582000
kos,2010,1090028000
kos,2011,1253549000
kos,2012,1319657000
kos,2013,1378754000
kos,2014,1412059000
kos,2015,1528873000
kos,2016,1621516000
kos,2017,1749778000
kos,2018,1861912000
kos,2019,1911403000
kos,2020,1866149000
kwt,2010,21853900000
kwt,2011,30916500000
kwt,2012,36450200000
kwt,2013,36105000000
kwt,2014,32653500000
kwt,2015,19283100000
kwt,2016,17233600000
kwt,2017,20362509300
kwt,2018,25172494600
kwt,2019,24139821400
kwt,2020,14738590989.1557
lao,1989,55900000300
lao,1990,88100003800
lao,1991,119700004900
lao,1992,141599998000
lao,1993,165899993100
lao,1994,196700012500
lao,1995,266240000000
lao,1996,355700015100
lao,1997,453999984600
lao,1998,940000018400
lao,1999,2320999907300
lao,2000,2247205011800
lao,2001,2668319109200
lao,2002,3250424000000
lao,2003,4281019300000
lao,2004,4849416000000
lao,2005,6770689078500
lao,2006,9182630052400
lao,2007,10297832347000
lao,2008,12828826538600
lao,2009,12499367815100
lao,2010,17934371898300
lao,2011,21650341467200
lao,2012,26471500421400
lao,2013,28561750860100
lao,2014,30773640718600
lao,2015,32471000000000
lao,2016,37180000000000
lao,2017,43509000000000
lao,2018,48061000000000
lao,2019,51515000000000
lao,2020,55660648541200
lbn,1991,1028812473800
lbn,1992,2284940508300
lbn,1993,3129587923900
lbn,1994,3647426712400
lbn,1995,4224698016900
lbn,1996,4798737748300
lbn,1997,5401000000000
lbn,1998,6193000000000
lbn,1999,5567000000000
lbn,2000,5195000000000
lbn,2001,5436000000000
lbn,2002,5519000000000
lbn,2003,5544000000000
lbn,2004,4649250802903.59961
lbn,2005,4783320242799.11035
lbn,2006,4982591459595.83008
lbn,2007,5804918660871.63965
lbn,2008,7116545388150.2002
lbn,2009,8239278257986.73926
lbn,2010,8003112106060.03027
lbn,2011,8731312107565.40918
lbn,2012,10279176786904
lbn,2013,11556125561076.19922
lbn,2014,11760215212124.59961
lbn,2015,11824417363167.09961
lbn,2016,12324924801387.30078
lbn,2017,12091120660737.30078
lbn,2018,11868239314004.5
lbn,2019,10368295575439.80078
lbn,2020,8030481064200
lbr,2000,37120100
lbr,2001,37926800
lbr,2002,30063500
lbr,2003,31034800
lbr,2004,69311100
lbr,2005,68500600
lbr,2006,86199500
lbr,2007,108869500
lbr,2008,122459000
lbr,2009,88572200
lbr,2010,99892300
lbr,2011,199036800
lbr,2012,407266500
lbr,2013,620133600
lbr,2014,598513600
lbr,2015,542950500
lbr,2016,467977400
lbr,2017,523580600
lbr,2018,579262400
lbr,2019,563986400
lbr,2020,538320100
lby,2002,17123800000
lby,2003,23834500000
lby,2004,33001500000
lby,2005,50149000000
lby,2006,63387600000
lby,2007,68211000000
lby,2008,82677700000
lca,2006,533251400
lca,2007,481184500
lca,2008,502048800
lca,2009,499274400
lca,2010,479554000
lca,2011,493227900
lca,2012,490097700
lca,2013,473260100
lca,2014,489078800
lca,2015,534086300
lca,2016,554499346.64235
lca,2017,592515944.13136
lca,2018,565159252.52343
lca,2019,565468975.12599
lca,2020,482861929.31892
lie,2013,2328600000
lie,2014,2418200000
lie,2015,2247800000
lie,2016,2578600000
lie,2017,2810000000
lie,2018,2732800000
lka,1960,1388315246.07299
lka,1961,1413124250.61228
lka,1962,1469709325.90549
lka,1963,1527540045.38715
lka,1964,1589099135.50076
lka,1965,1742306246.3564
lka,1966,1693938898.30569
lka,1967,1806832402.30218
lka,1968,2299785748.12916
lka,1969,2722078476.66754
lka,1970,3304127780.75663
lka,1971,3522675655.43017
lka,1972,3744645566.46506
lka,1973,4735192693.44455
lka,1974,6023993744.1156
lka,1975,7092753705.89463
lka,1976,8268808263.29832
lka,1977,10537457250.7302
lka,1978,11747763899.3526
lka,1979,14943812813.2353
lka,1980,19908145526.1949
lka,1981,24016428748.47309
lka,1982,26315341031.7994
lka,1983,32272715904.2585
lka,1984,40738002787.9243
lka,1985,43106725040.0399
lka,1986,48378075484.1294
lka,1987,54651308239.827
lka,1988,60006398878.0362
lka,1989,68264995051.6142
lka,1990,84718027830.1203
lka,1991,96420944900
lka,1992,110103819200
lka,1993,129135285900
lka,1994,152902440900
lka,1995,178188139600
lka,1996,204124082600
lka,1997,240317019900
lka,1998,281134291800
lka,1999,302606116800
lka,2000,343561968300
lka,2001,377472509400
lka,2002,443095692600
lka,2003,518028700000
lka,2004,598359000000
lka,2005,740448000000
lka,2006,900479000000
lka,2007,1070737000000
lka,2008,1295470000000
lka,2009,1434701000000
lka,2010,1708867181400
lka,2011,2021036943300
lka,2012,2630765987900
lka,2013,2797328194100
lka,2014,2931998411600
lka,2015,2975231712700
lka,2016,3337427502400
lka,2017,3568559515600
lka,2018,3752368378600
lka,2019,4114101545600
lka,2020,3930042435900
lso,1963,794700
lso,1964,1362300
lso,1965,2043500
lso,1966,2724700
lso,1967,4995300
lso,1968,4541100
lso,1969,5335900
lso,1970,4995300
lso,1971,5562900
lso,1972,6811700
lso,1973,9422900
lso,1974,12828700
lso,1975,14645200
lso,1976,24635700
lso,1977,25430400
lso,1978,49385000
lso,1979,61305500
lso,1980,81286600
lso,1981,85235500
lso,1982,58287400
lso,1983,53056900
lso,1984,66486000
lso,1985,76942600
lso,1986,102061000
lso,1987,119417500
lso,1988,187862600
lso,1989,242985300
lso,1990,329508600
lso,1991,541595300
lso,1992,702208200
lso,1993,838442600
lso,1994,971087200
lso,1995,1122408400
lso,1996,1321142700
lso,1997,1363306700
lso,1998,1555591600
lso,1999,1798240300
lso,2000,2165295600
lso,2001,2700701000
lso,2002,3164615200
lso,2003,3194308100
lso,2004,3384021900
lso,2005,3612920000
lso,2006,4324965300
lso,2007,4636896800
lso,2008,5921013400
lso,2009,4912389100
lso,2010,5146760700
lso,2011,6217051400
lso,2012,6270492500
lso,2013,6629125600
lso,2014,8520064300
lso,2015,10157697000
lso,2016,9513178100
lso,2017,8781772800
lso,2018,10531518600
lso,2019,10571327300
lso,2020,9258000000
ltu,1995,2186057000
ltu,1996,2632320000
ltu,1997,3160017000
ltu,1998,3549571000
ltu,1999,3340119000
ltu,2000,3516180000
ltu,2001,3838519000
ltu,2002,3990331000
ltu,2003,4638303000
ltu,2004,5390343000
ltu,2005,6218443000
ltu,2006,7223189000
ltu,2007,8592342000
ltu,2008,9543761000
ltu,2009,6748961000
ltu,2010,7344331000
ltu,2011,8793469000
ltu,2012,9360191000
ltu,2013,9599045000
ltu,2014,10062686000
ltu,2015,9978046000
ltu,2016,10089864000
ltu,2017,10948015000
ltu,2018,11660594000
ltu,2019,12336820000
ltu,2020,12366094000
lux,1995,2995072000
lux,1996,2982673000
lux,1997,3202122000
lux,1998,3411526000
lux,1999,3545172000
lux,2000,3828249000
lux,2001,3895730000
lux,2002,4028800000
lux,2003,4257046000
lux,2004,4352257000
lux,2005,4380486000
lux,2006,4620664000
lux,2007,5449030000
lux,2008,5123283000
lux,2009,4298161000
lux,2010,4663439000
lux,2011,4746351000
lux,2012,4851160000
lux,2013,5126909000
lux,2014,5599098000
lux,2015,6247818000
lux,2016,6798890000
lux,2017,6292895000
lux,2018,6631207000
lux,2019,7344387000
lux,2020,7177335000
lva,1995,1086735000
lva,1996,1243973000
lva,1997,1507930000
lva,1998,1550277000
lva,1999,1551045000
lva,2000,1622339000
lva,2001,1701478000
lva,2002,1900285000
lva,2003,2040461000
lva,2004,2378433000
lva,2005,2761123000
lva,2006,3569451000
lva,2007,4899801000
lva,2008,5339911000
lva,2009,3980431000
lva,2010,3698233000
lva,2011,4095711000
lva,2012,4521122000
lva,2013,4572724000
lva,2014,4474377000
lva,2015,4694153000
lva,2016,4698665000
lva,2017,5139623000
lva,2018,5439938000
lva,2019,5784146000
lva,2020,5740951000
mac,1991,5631000000
mac,1992,6781000000
mac,1993,6881000000
mac,1994,7079000000
mac,1995,7223000000
mac,1996,6738000000
mac,1997,6907000000
mac,1998,6703000000
mac,1999,6456000000
mac,2000,6230000000
mac,2001,5413000000
mac,2002,5468000000
mac,2003,6317000000
mac,2004,7189000000
mac,2005,10687000000
mac,2006,16783000000
mac,2007,20426000000
mac,2008,19904000000
mac,2009,12611000000
mac,2010,10867000000
mac,2011,12293000000
mac,2012,13924000000
mac,2013,15314000000
mac,2014,22097000000
mac,2015,27683000000
mac,2016,23858000000
mac,2017,20206000000
mac,2018,18224000000
mac,2019,18836000000
mac,2020,17241000000
mar,1965,4110000000
mar,1966,4229000000
mar,1967,4399000000
mar,1968,4652000000
mar,1969,5108000000
mar,1970,5399000000
mar,1971,6000000000
mar,1972,6431000000
mar,1973,7170000000
mar,1974,11746000000
mar,1975,12807000000
mar,1976,13561000000
mar,1977,16198000000
mar,1978,17287000000
mar,1979,20268000000
mar,1980,24600190000
mar,1981,29150110000
mar,1982,32301510000
mar,1983,35677790000
mar,1984,40273400000
mar,1985,45570970000
mar,1986,48549160000
mar,1987,50229320000
mar,1988,58520190000
mar,1989,61082250000
mar,1990,68651336400
mar,1991,73130370400
mar,1992,75905928300
mar,1993,77931529000
mar,1994,82453594700
mar,1995,87766724600
mar,1996,96383858400
mar,1997,101902018600
mar,1998,103343700900
mar,1999,106541862800
mar,2000,111316720400
mar,2001,113302433800
mar,2002,117444745000
mar,2003,129591511500
mar,2004,140729844200
mar,2005,144545200100
mar,2006,151863727700
mar,2007,159720000000
mar,2008,191889000000
mar,2009,181419000000
mar,2010,201314000000
mar,2011,218240000000
mar,2012,223903000000
mar,2013,234973000000
mar,2014,245138000000
mar,2015,257796000000
mar,2016,262348000000
mar,2017,278087000000
mar,2018,286801000000
mar,2019,291938000000
mar,2020,284716000000
mco,2010,523241000
mco,2011,561000000
mco,2012,577900000
mco,2013,690100000
mco,2014,672100000
mco,2015,993300000
mco,2016,1067300000
mco,2017,728700000
mco,2018,799800000
mco,2019,859800000
mco,2020,888300000
mda,1995,1843192000
mda,1996,2127752000
mda,1997,2268082000
mda,1998,1853932000
mda,1999,2526860000
mda,2000,3067372000
mda,2001,4185457000
mda,2002,4597958000
mda,2003,5709643000
mda,2004,6636240000
mda,2005,7216981000
mda,2006,8403863000
mda,2007,10388070000
mda,2008,12031778000
mda,2009,10371491000
mda,2010,17629417000
mda,2011,20654107000
mda,2012,22482585000
mda,2013,25822993000
mda,2014,29829815000
mda,2015,33071141000
mda,2016,35767481000
mda,2017,39129533000
mda,2018,43606242000
mda,2019,47406061847.0054
mda,2020,47536042695.3631
mdg,2007,3020193816139.14014
mdg,2008,3750360951766.91016
mdg,2009,3543015565845.52979
mdg,2010,3756975202385.68945
mdg,2011,4176557518008.44971
mdg,2012,4390797043697.02002
mdg,2013,4910407867753.58008
mdg,2014,5821246687637.90039
mdg,2015,6294759146744.40918
mdg,2016,7305434540475.12988
mdg,2017,8257901267000.62109
mdg,2018,9857275884523.21094
mdg,2019,11455108169608.09961
mdg,2020,9623236005896.5
mdv,2003,1666621600
mdv,2004,1736611600
mdv,2005,1747006200
mdv,2006,1918999200
mdv,2007,2091516500
mdv,2008,3329123200
mdv,2009,2887976400
mdv,2010,3124613700
mdv,2011,4081281900
mdv,2012,4341769000
mdv,2013,4080247600
mdv,2014,4784717300
mdv,2015,6744325500
mdv,2016,7501017700
mdv,2017,8228411500
mdv,2018,10449072500
mdv,2019,10042593000
mdv,2020,6810111700
mex,1965,70023300
mex,1966,79763400
mex,1967,89545800
mex,1968,100577400
mex,1969,113322600
mex,1970,135884900
mex,1971,145251100
mex,1972,168302200
mex,1973,204924200
mex,1974,277635400
mex,1975,335854100
mex,1976,416422700
mex,1977,572529600
mex,1978,720024600
mex,1979,956480200
mex,1980,1317843750
mex,1981,1760802750
mex,1982,2746910750
mex,1983,5440891750
mex,1984,8852408250
mex,1985,14162322250
mex,1986,23623915000
mex,1987,61435609250
mex,1988,122792243250
mex,1989,147826630250
mex,1990,192128117500
mex,1991,243384523800
mex,1992,289143674000
mex,1993,506758314000
mex,1994,572604539000
mex,1995,755663899000
mex,1996,1060228654000
mex,1997,1355115690000
mex,1998,1629850812000
mex,1999,1958213376000
mex,2000,2289889259000
mex,2001,2348259180000
mex,2002,2438707367000
mex,2003,2454366468000
mex,2004,2900212287000
mex,2005,3134961761000
mex,2006,3635279408000
mex,2007,3892419767000
mex,2008,4293726148000
mex,2009,3879202997000
mex,2010,4325615011000
mex,2011,4921298326000
mex,2012,5342678582000
mex,2013,5185312406000
mex,2014,5505840557000
mex,2015,5568903331000
mex,2016,5966243609000
mex,2017,6787799037000
mex,2018,7327576234000
mex,2019,7539593816000
mex,2020,6848472310000
mhl,1997,10918300
mhl,1998,14638200
mhl,1999,15628800
mhl,2000,14627300
mhl,2001,13002800
mhl,2002,19473700
mhl,2003,15592200
mhl,2004,13688300
mhl,2005,11208800
mhl,2006,16290100
mhl,2007,19952700
mhl,2008,19204800
mhl,2009,19992300
mhl,2010,21902200
mhl,2011,24660500
mhl,2012,24238200
mhl,2013,24093300
mhl,2014,26158400
mhl,2015,22129100
mhl,2016,31590300
mhl,2017,28313300
mhl,2018,27059500
mhl,2019,33667200
mhl,2020,31300000
mkd,1990,199155000
mkd,1991,273890000
mkd,1992,4117076000
mkd,1993,18489557000
mkd,1994,37379575000
mkd,1995,42932257900
mkd,1996,44202840500
mkd,1997,55184015700
mkd,1998,56921211900
mkd,1999,58466928800
mkd,2000,53226000000
mkd,2001,51959000000
mkd,2002,50108000000
mkd,2003,60425000000
mkd,2004,59073000000
mkd,2005,62806000000
mkd,2006,72535000000
mkd,2007,76744000000
mkd,2008,81041000000
mkd,2009,78665000000
mkd,2010,92017000000
mkd,2011,100229000000
mkd,2012,98385000000
mkd,2013,111121000000
mkd,2014,120419000000
mkd,2015,133714000000
mkd,2016,142531000000
mkd,2017,149946000000
mkd,2018,158944000000
mkd,2019,164190000000
mkd,2020,150167000000
mli,1967,5975000100
mli,1968,8804100100
mli,1969,8878100500
mli,1970,10170600400
mli,1971,11831900200
mli,1972,13870799900
mli,1973,14714600400
mli,1974,16072599600
mli,1975,18035400700
mli,1976,22056499200
mli,1977,25441300500
mli,1978,27073699800
mli,1979,29967401000
mli,1980,54313707000
mli,1981,60015953700
mli,1982,62391316800
mli,1983,80136518200
mli,1984,97011426700
mli,1985,97200654900
mli,1986,96818820900
mli,1987,103528175000
mli,1988,97765024500
mli,1989,111038107300
mli,1990,119274570600
mli,1991,128006714400
mli,1992,121679456100
mli,1993,124302444300
mli,1994,192544619000
mli,1995,235090847400
mli,1996,242690422500
mli,1997,295746560500
mli,1998,334747130700
mli,1999,385974666000
mli,2000,452643689900
mli,2001,575872553600
mli,2002,612742286700
mli,2003,622163507200
mli,2004,650328000000
mli,2005,745506000000
mli,2006,932587000000
mli,2007,927504000000
mli,2008,952532000000
mli,2009,1172551000000
mli,2010,1202390000000
mli,2011,1264535000000
mli,2012,1262036000000
mli,2013,1123966000000
mli,2014,1304008000000
mli,2015,1363436000000
mli,2016,1486191000000
mli,2017,1681576000000
mli,2018,1918099279600
mli,2019,2118420011300
mli,2020,2126916523300
mlt,1970,111663000
mlt,1971,105254000
mlt,1972,123962200
mlt,1973,145903600
mlt,1974,185984900
mlt,1975,260092100
mlt,1976,333083500
mlt,1977,388986900
mlt,1978,450710100
mlt,1979,532068700
mlt,1980,615826700
mlt,1981,656038400
mlt,1982,697180900
mlt,1983,672935600
mlt,1984,682891200
mlt,1985,695474900
mlt,1986,734400100
mlt,1987,757086200
mlt,1988,813657100
mlt,1989,899297900
mlt,1990,957511400
mlt,1991,1034268400
mlt,1992,1049300600
mlt,1993,1097468900
mlt,1994,1237294700
mlt,1995,805742800
mlt,1996,831169100
mlt,1997,872190600
mlt,1998,955025700
mlt,1999,952763000
mlt,2000,1118849000
mlt,2001,1024057600
mlt,2002,1119353200
mlt,2003,1185105300
mlt,2004,1092179400
mlt,2005,1081591300
mlt,2006,1077606900
mlt,2007,1057490100
mlt,2008,1196171700
mlt,2009,1097997800
mlt,2010,1197282000
mlt,2011,1131332300
mlt,2012,1099169600
mlt,2013,1158856000
mlt,2014,1136667000
mlt,2015,1228955100
mlt,2016,1304219969.72552
mlt,2017,1411196347.16876
mlt,2018,1559268077.98145
mlt,2019,1708251891.5395
mlt,2020,1723377104.27093
mmr,2001,311431700000
mmr,2002,553558450000
mmr,2003,915963000000
mmr,2004,1293072650000
mmr,2005,1818786900000
mmr,2006,2696848950000
mmr,2007,4002355950000
mmr,2008,5694330300000
mmr,2009,7470425250000
mmr,2010,9421513550000
mmr,2011,12509320650000
mmr,2012,15542336250000
mmr,2013,17684010350000
mmr,2014,20641244800000
mmr,2015,23786152900000
mmr,2016,25168394300000
mmr,2017,29333003500000
mmr,2018,34093232100000
mmr,2019,39956938300000
mmr,2020,41361162066800
mne,2000,226557000
mne,2001,288995000
mne,2002,293773000
mne,2003,291900000
mne,2004,316807000
mne,2005,314748000
mne,2006,383648000
mne,2007,457232000
mne,2008,549128000
mne,2009,519402000
mne,2010,535903000
mne,2011,492793000
mne,2012,473738000
mne,2013,519747000
mne,2014,494609000
mne,2015,524549000
mne,2016,619031000
mne,2017,638904000
mne,2018,743029000
mne,2019,798523000
mne,2020,723878000
mng,1981,1730922000
mng,1982,1967497600
mng,1983,2151578600
mng,1984,2264267000
mng,1985,2376955600
mng,1986,2456747300
mng,1987,2572935400
mng,1988,2770315000
mng,1989,4163000000
mng,1990,5277039200
mng,1991,7760323900
mng,1992,19472416800
mng,1993,68399144300
mng,1994,120063596100
mng,1995,213968023600
mng,1996,174565587700
mng,1997,266115131400
mng,1998,213719949900
mng,1999,241004512500
mng,2000,271694555600
mng,2001,305404281000
mng,2002,348648859100
mng,2003,461291196200
mng,2004,668996995500
mng,2005,988350433400
mng,2006,1558367401800
mng,2007,1870379703900
mng,2008,2022461039200
mng,2009,1980918709500
mng,2010,3238626100000
mng,2011,4127833900000
mng,2012,5135292562200
mng,2013,5849465569300
mng,2014,7000993821800
mng,2015,7215491118600
mng,2016,7939957979900
mng,2017,10481162974700
mng,2018,12373471781800
mng,2019,14413981751900
mng,2020,13876315231800
moz,1991,855488600
moz,1992,1186338900
moz,1993,1428618500
moz,1994,2604320000
moz,1995,3635333800
moz,1996,6553975700
moz,1997,8790892900
moz,1998,12205335500
moz,1999,13678696700
moz,2000,15419705000
moz,2001,21857582900
moz,2002,22181523000
moz,2003,27612556300
moz,2004,33433811200
moz,2005,35836972100
moz,2006,45126161300
moz,2007,50921084900
moz,2008,51462069000
moz,2009,54211726500
moz,2010,61971039500
moz,2011,69087303200
moz,2012,77276198200
moz,2013,83541570500
moz,2014,96231873100
moz,2015,115434174700
moz,2016,153712556700
moz,2017,201855262700
moz,2018,226978517200
moz,2019,227676272100
moz,2020,212269126400
mrt,1961,234620322.98094
mrt,1962,205292782.60832
mrt,1963,177791937.27934
mrt,1964,335171906.45934
mrt,1965,469240662.44845
mrt,1966,529713354.13936
mrt,1967,543364263.89053
mrt,1968,617306496.61832
mrt,1969,622681133.67209
mrt,1970,693177674.07305
mrt,1971,770631545.3923
mrt,1972,728673267.49574
mrt,1973,670673511.26868
mrt,1974,904782750.69876
mrt,1975,1037994205.2477
mrt,1976,1180932700.85617
mrt,1977,1102456695.40832
mrt,1978,1002712937.18505
mrt,1979,1305076626.45156
mrt,1980,1309198251.50426
mrt,1981,1436309561.16913
mrt,1982,1356514613.94215
mrt,1983,1349920086.39873
mrt,1984,1739827310.06664
mrt,1985,2536128488.42515
mrt,1986,2745178097.83681
mrt,1987,2659777751.08957
mrt,1988,2894546453.16593
mrt,1989,3606106681.47722
mrt,1990,3499933244.88554
mrt,1991,4355216800
mrt,1992,4544304200
mrt,1993,5604419600
mrt,1994,6081132100
mrt,1995,6954179500
mrt,1996,7549592800
mrt,1997,8449358700
mrt,1998,12846969400
mrt,1999,13484867500
mrt,2000,12734599900
mrt,2001,12960131800
mrt,2002,13724052200
mrt,2003,14423647300
mrt,2004,17258493600
mrt,2005,25882041300
mrt,2006,46185916100
mrt,2007,41589183200
mrt,2008,45253427300
mrt,2009,40515531600
mrt,2010,59312621900
mrt,2011,83878274000
mrt,2012,74788015700
mrt,2013,83854439300
mrt,2014,56754000000
mrt,2015,45544000000
mrt,2016,56864000000
mrt,2017,57798000000
mrt,2018,60115000000
mrt,2019,75833000000
mrt,2020,84915000000
mus,1976,1041000000
mus,1977,1213000000
mus,1978,1436000000
mus,1979,1697000000
mus,1980,1912000000
mus,1981,2169000000
mus,1982,2462000000
mus,1983,2596000000
mus,1984,3188000000
mus,1985,4056000000
mus,1986,5194000000
mus,1987,6582000000
mus,1988,7806000000
mus,1989,9055000000
mus,1990,10958000000
mus,1991,12597911700
mus,1992,14337585900
mus,1993,16336525700
mus,1994,17986964600
mus,1995,19944138600
mus,1996,22485563100
mus,1997,24007108800
mus,1998,27120407100
mus,1999,28768940800
mus,2000,31808869400
mus,2001,35939986500
mus,2002,37669425600
mus,2003,40979539000
mus,2004,44160635000
mus,2005,44717883700
mus,2006,49781000000
mus,2007,57538000000
mus,2008,66338000000
mus,2009,68124000000
mus,2010,69204000000
mus,2011,71419000000
mus,2012,73424000000
mus,2013,76716000000
mus,2014,77756000000
mus,2015,78872000000
mus,2016,80758000000
mus,2017,80630000000
mus,2018,84006000000
mus,2019,85975000000
mus,2020,71449000000
mwi,1960,11600000
mwi,1961,12600000
mwi,1962,12700000
mwi,1963,12100000
mwi,1964,17200000
mwi,1965,20900000
mwi,1966,26300000
mwi,1967,28800000
